ResourceID,brocade.id,card,order,External Relation,External Relation URL,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,ExternalRelations,1,gerelateerd object,https://anet.be/record/rub/opacrub/tg:rubgr:2523,Verwijzing naar Grossmann object,,,
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,ExternalRelations,2,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2332,Verwijzing naar Grossmann object,,,
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,ExternalRelations,3,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2333,Verwijzing naar Grossmann object,,,
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,ExternalRelations,4,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2334,Verwijzing naar Grossmann object,,,
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,ExternalRelations,5,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2335,Verwijzing naar Grossmann object,,,
d89e63c3-5c0d-58f8-81b0-9f1ccb032ec9,tg:rubgr:4898,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4873,Verwijzing naar Grossmann object,,,
202c96b1-0b32-5760-92ca-9725be3ae2ec,tg:rubgr:4877,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4873,Verwijzing naar Grossmann object,,,
969c225b-75a5-5e9e-84f8-67bc46338208,tg:rubgr:3824,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3813,Verwijzing naar Grossmann object,,,
536e9755-fd98-5f58-b08a-9400cbcf76f7,tg:rubgr:1225,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1223,Verwijzing naar Grossmann object,,,
5fe50f28-4ffb-51a4-b8ad-2f43f9b4a612,tg:rubgr:5323,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:5294,Verwijzing naar Grossmann object,,,
daf22265-a605-50e2-ba77-6a99b9ca801e,tg:rubgr:705,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:6660196,Bibliotheekcatalogus van het Rubenianum,,,
daf22265-a605-50e2-ba77-6a99b9ca801e,tg:rubgr:705,ExternalRelations,2,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:415522,Bibliotheekcatalogus van het Rubenianum,,,
daf22265-a605-50e2-ba77-6a99b9ca801e,tg:rubgr:705,ExternalRelations,3,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:814718,Bibliotheekcatalogus van het Rubenianum,,,
daf22265-a605-50e2-ba77-6a99b9ca801e,tg:rubgr:705,ExternalRelations,4,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:704,Verwijzing naar Grossmann object,,,
f4aae6f1-772b-57c5-a63b-8f4606f530d2,tg:rubgr:569,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:554,Verwijzing naar Grossmann object,,,
fcd73a9b-f988-50d4-a977-935cc945712c,tg:rubgr:139,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:127,Verwijzing naar Grossmann object,,,
ed4f7f64-bf03-5f6e-b0cc-67c5282cf688,tg:rubgr:4420,ExternalRelations,1,gerelateerd object,https://anet.be/record/rub/opacrub/tg:rubgr:4584,Verwijzing naar Grossmann object,,,
bf9df334-9f8a-52b4-8780-ccb6fc4796bb,tg:rubgr:1788,ExternalRelations,1,gerelateerd object,https://anet.be/record/rub/opacrub/tg:rubgr:1787,Verwijzing naar Grossmann object,,,
bf9df334-9f8a-52b4-8780-ccb6fc4796bb,tg:rubgr:1788,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1781,Verwijzing naar Grossmann object,,,
bf9df334-9f8a-52b4-8780-ccb6fc4796bb,tg:rubgr:1788,ExternalRelations,3,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:1789,Verwijzing naar Grossmann object,,,
5ef2f296-cccc-5418-ad2c-c682b080bc55,tg:rubgr:36,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:35,Verwijzing naar Grossmann object,,,
5ef2f296-cccc-5418-ad2c-c682b080bc55,tg:rubgr:36,ExternalRelations,2,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:37,Verwijzing naar Grossmann object,,,
db2d4123-2bef-57d3-8b83-593183d8b5c1,tg:rubgr:3392,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3387,Verwijzing naar Grossmann object,,,
90b280d9-6901-56a4-97ef-57fbb6bf155b,tg:rubgr:4904,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4873,Verwijzing naar Grossmann object,,,
dc193f81-c64f-511b-877c-a21439438d5d,tg:rubgr:2079,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13265242,Bibliotheekcatalogus van het Rubenianum,,,
dc193f81-c64f-511b-877c-a21439438d5d,tg:rubgr:2079,ExternalRelations,2,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13257755,Bibliotheekcatalogus van het Rubenianum,,,
dc193f81-c64f-511b-877c-a21439438d5d,tg:rubgr:2079,ExternalRelations,3,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2077,Verwijzing naar Grossmann object,,,
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,ExternalRelations,1,gerelateerd object,https://anet.be/record/rub/opacrub/tg:rubgr:2580,Verwijzing naar Grossmann object,,,
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,ExternalRelations,2,gerelateerd object,https://anet.be/record/rub/opacrub/tg:rubgr:2584,Verwijzing naar Grossmann object,,,
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,ExternalRelations,3,gerelateerd object,https://anet.be/record/rub/opacrub/tg:rubgr:2586,Verwijzing naar Grossmann object,,,
899c6b7f-29e4-528f-be98-651fa68f4684,tg:rubgr:3845,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3842,Verwijzing naar Grossmann object,,,
4196a43c-f98e-5c2a-984b-363d999c793f,tg:rubgr:16,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:17,Verwijzing naar Grossmann object,,,
ce0977fe-2441-52c1-8a68-9b0df5b1220e,tg:rubgr:4683,ExternalRelations,1,gerelateerd object,https://anet.be/record/rub/opacrub/tg:rubgr:4328,Verwijzing naar Grossmann object,,,
7a0c5987-c391-5347-bf30-6eccd7beeed9,tg:rubgr:2612,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2609,Verwijzing naar Grossmann object,,,
5344c23b-609b-53de-a736-07bbfb37427d,tg:rubgr:1897,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1896,Verwijzing naar Grossmann object,,,
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:174496,Bibliotheekcatalogus van het Rubenianum,,,
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1251,Verwijzing naar Grossmann object,,,
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,ExternalRelations,3,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:1259,Verwijzing naar Grossmann object,,,
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,ExternalRelations,4,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:1258,Verwijzing naar Grossmann object,,,
25c6f2fd-e77e-5dbd-9800-aa801fb212b4,tg:rubgr:3500,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3492,Verwijzing naar Grossmann object,,,
4fc35cc0-b43f-5de2-a19b-0e46399ccc4f,tg:rubgr:2254,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2252,Verwijzing naar Grossmann object,,,
23b6da8b-6a94-55aa-917d-9627984e8f39,tg:rubgr:2604,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2603,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2036,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,10,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2047,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,11,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2048,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,12,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2049,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,13,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2050,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,14,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2051,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,15,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2052,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,16,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2053,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,17,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2054,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,2,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2039,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,3,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2040,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,4,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2041,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,5,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2042,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,6,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2043,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,7,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2044,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,8,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2045,Verwijzing naar Grossmann object,,,
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ExternalRelations,9,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2046,Verwijzing naar Grossmann object,,,
3d48d2e3-5670-5ab1-bc19-43dd6fff2ac5,tg:rubgr:3804,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3773,Verwijzing naar Grossmann object,,,
38fdf772-5f5c-509f-a755-da9e82172c0d,tg:rubgr:2346,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2342,Verwijzing naar Grossmann object,,,
36afea85-705b-5959-9e22-c7423ceaf12f,tg:rubgr:1706,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1705,Verwijzing naar Grossmann object,,,
b56df989-4db2-5d88-b521-2ef343406929,tg:rubgr:3691,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3689,Verwijzing naar Grossmann object,,,
856fd2d7-e360-5659-8cbc-b19dcbc3a531,tg:rubgr:5315,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:5294,Verwijzing naar Grossmann object,,,
dc32cde6-c199-5554-b8c7-b71d48519dc8,tg:rubgr:2080,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2077,Verwijzing naar Grossmann object,,,
3a9eeda2-3f32-50bf-a328-1b75133c4bdc,tg:rubgr:4912,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4873,Verwijzing naar Grossmann object,,,
c80f9b79-99b9-5c61-9d20-a71cf9864a1b,tg:rubgr:3384,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3380,Verwijzing naar Grossmann object,,,
6eb3bcdf-9516-5dd4-bcae-ed063b724290,tg:rubgr:3469,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3437,Verwijzing naar Grossmann object,,,
6eb3bcdf-9516-5dd4-bcae-ed063b724290,tg:rubgr:3469,ExternalRelations,2,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:3470,Verwijzing naar Grossmann object,,,
6eb3bcdf-9516-5dd4-bcae-ed063b724290,tg:rubgr:3469,ExternalRelations,3,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:3471,Verwijzing naar Grossmann object,,,
9826d58e-9c29-5b56-9f29-d2bfd6524c24,tg:rubgr:1141,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1132,Verwijzing naar Grossmann object,,,
dd40c403-0840-5a9f-b00a-05e170300684,tg:rubgr:524,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:523,Verwijzing naar Grossmann object,,,
8f8bace3-1428-5022-b067-8a2ecc18bf70,tg:rubgr:1792,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1781,Verwijzing naar Grossmann object,,,
32e56245-9548-5b72-a642-e8adc950616b,tg:rubgr:965,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:960,Verwijzing naar Grossmann object,,,
c6395b4f-50b5-5178-974f-cf961382eef5,tg:rubgr:1950,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1951,Verwijzing naar Grossmann object,,,
aa2f07d1-cdc9-5ae6-8c23-e482630eda29,tg:rubgr:573,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:571,Verwijzing naar Grossmann object,,,
a3ae83ea-cf90-560b-9ba3-856cd4c7c5d6,tg:rubgr:2690,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2688,Verwijzing naar Grossmann object,,,
b3f9443a-116b-56d6-bcd6-cc94b815cbaa,tg:rubgr:4894,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4873,Verwijzing naar Grossmann object,,,
0ad8ea8b-4859-5cc8-8ceb-a17f04aa1f6e,tg:rubgr:2043,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2038,Verwijzing naar Grossmann object,,,
4f1803e0-2b12-5b93-babd-f8c27d0a6b2c,tg:rubgr:3582,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3581,Verwijzing naar Grossmann object,,,
8d0c5943-caa9-59dc-b3b6-61b3baa2cd3b,tg:rubgr:135,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:127,Verwijzing naar Grossmann object,,,
5afa981f-dbae-5f63-b453-cb2c244e9837,tg:rubgr:565,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:554,Verwijzing naar Grossmann object,,,
e3a1b2fe-7d77-5ba6-a205-5d187d24273a,tg:rubgr:1550,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1549,Verwijzing naar Grossmann object,,,
828081ed-6c6d-56c2-83eb-91dc8fba4537,tg:rubgr:4882,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4873,Verwijzing naar Grossmann object,,,
ae1b11f3-384e-53c6-9655-ca64b898c614,tg:rubgr:4181,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:4182,Verwijzing naar Grossmann object,,,
341a891b-62b7-541d-9161-095ed23b4874,tg:rubgr:532,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:533,Verwijzing naar Grossmann object,,,
341a891b-62b7-541d-9161-095ed23b4874,tg:rubgr:532,ExternalRelations,2,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:534,Verwijzing naar Grossmann object,,,
341a891b-62b7-541d-9161-095ed23b4874,tg:rubgr:532,ExternalRelations,3,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:535,Verwijzing naar Grossmann object,,,
d14f1e47-e3f7-5dd5-89c9-26534ac5e30d,tg:rubgr:3490,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3437,Verwijzing naar Grossmann object,,,
08d8933b-cb05-5cc9-856b-66ecb30657d5,tg:rubgr:861,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:862,Verwijzing naar Grossmann object,,,
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2453,Verwijzing naar Grossmann object,,,
f283fea5-946a-5e93-92c3-7561978fb284,tg:rubgr:3306,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3305,Verwijzing naar Grossmann object,,,
9432d9e1-4256-5e2c-85e4-31a026d93dae,tg:rubgr:2453,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2452,Verwijzing naar Grossmann object,,,
064a5089-5679-5f41-81e5-1b6ae0db430f,tg:rubgr:3307,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3305,Verwijzing naar Grossmann object,,,
66008fb5-1bd2-5b8d-87b2-147d52b986f8,tg:rubgr:533,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:532,Verwijzing naar Grossmann object,,,
89f41fb9-cc5b-558e-ac1e-077a76fd4b53,tg:rubgr:2054,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2038,Verwijzing naar Grossmann object,,,
50d495d7-f2cd-59a2-805c-e96bd623d1fc,tg:rubgr:4883,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4873,Verwijzing naar Grossmann object,,,
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2393,Verwijzing naar Grossmann object,,,
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,ExternalRelations,2,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2394,Verwijzing naar Grossmann object,,,
5c876b3f-7d67-5321-a918-24c7a1e05dfc,tg:rubgr:134,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:12859651,Bibliotheekcatalogus van het Rubenianum,,,
5c876b3f-7d67-5321-a918-24c7a1e05dfc,tg:rubgr:134,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:127,Verwijzing naar Grossmann object,,,
5c876b3f-7d67-5321-a918-24c7a1e05dfc,tg:rubgr:134,ExternalRelations,3,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:182,Verwijzing naar Grossmann object,,,
211942b0-7599-5e92-862a-f9e1f11f6d6d,tg:rubgr:564,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:554,Verwijzing naar Grossmann object,,,
40d421e1-e27e-5900-8e22-e923812fafb9,tg:rubgr:1551,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1549,Verwijzing naar Grossmann object,,,
9facf125-106b-5c6e-ac23-1f055b0a32fe,tg:rubgr:2412,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2413,Verwijzing naar Grossmann object,,,
7e21995c-bcee-5853-91f2-d1cc150b1b97,tg:rubgr:4895,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4873,Verwijzing naar Grossmann object,,,
903df527-a905-5d60-bbbf-1a7736dabd94,tg:rubgr:2042,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2038,Verwijzing naar Grossmann object,,,
44da81d7-4553-58ec-a97c-c74492508f52,tg:rubgr:572,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13260515,Bibliotheekcatalogus van het Rubenianum,,,
44da81d7-4553-58ec-a97c-c74492508f52,tg:rubgr:572,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:571,Verwijzing naar Grossmann object,,,
7022ba79-10ae-52f1-b077-50b2cf1c7f58,tg:rubgr:2691,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2688,Verwijzing naar Grossmann object,,,
ef04815a-8a7a-58dc-91cb-3ae265a5c2ce,tg:rubgr:3604,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3592,Verwijzing naar Grossmann object,,,
a8ed8dbf-6daf-54fe-8713-6e75f2253f3c,tg:rubgr:2500,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2497,Verwijzing naar Grossmann object,,,
d55dd207-7a78-56c9-b75e-aa756b8588b3,tg:rubgr:1906,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1900,Verwijzing naar Grossmann object,,,
c8d620a4-3b84-5a58-bba1-8943db2468dc,tg:rubgr:175,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:176,Verwijzing naar Grossmann object,,,
c8d620a4-3b84-5a58-bba1-8943db2468dc,tg:rubgr:175,ExternalRelations,2,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:177,Verwijzing naar Grossmann object,,,
a4e51b95-0eb8-5bb9-9d34-3144747349a7,tg:rubgr:1140,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1132,Verwijzing naar Grossmann object,,,
16403bd4-6ab8-58e2-a6ba-4505e5524fdd,tg:rubgr:2828,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2811,Verwijzing naar Grossmann object,,,
5154bf5d-0639-55e1-ac82-a502d64ad2e9,tg:rubgr:2982,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2980,Verwijzing naar Grossmann object,,,
65013038-5bca-5c33-a338-adc0affb8cc1,tg:rubgr:5314,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:5294,Verwijzing naar Grossmann object,,,
