ResourceID,brocade.id,card,order,kenmerken.rubobjnrgr,isaad,Associated Archive Relation
20de6331-c490-5ac8-9e8a-42003b696b62,tg:rubgr:4790,AssociatedArchives,2,AFG_015,isad:rub:2945,https://data.rubenianum.be/ead/ark:/86530/914d1358-bfcf-568d-9cb0-0958a0a8bf0d
a2e59cf9-9a0b-5ccf-a096-958afb5be59e,tg:rubgr:4749,AssociatedArchives,2,AFG_092,isad:rub:3018,https://data.rubenianum.be/ead/ark:/86530/18bfe704-adad-5bab-b774-541fe28a823b
61c35d51-f3c1-5e2a-8320-5f256f7b117f,tg:rubgr:4899,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
2a7795e5-cf97-5b2a-aa7a-f7eda5aa4dfb,tg:rubgr:4964,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
4fa0a22d-48fe-57f0-ad7b-29fbfe971e7b,tg:rubgr:5123,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,AssociatedArchives,2,AFG_001,isad:rub:2930,https://data.rubenianum.be/ead/ark:/86530/232883ae-1d65-5082-8020-8f39afe8e5a5
45729b5b-ab94-55aa-a5a7-930448054f7b,tg:rubgr:4227,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
db38613f-619c-5e94-a492-1d2832fa10f2,tg:rubgr:5135,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,tg:rubgr:4328,AssociatedArchives,2,AFG_031,isad:rub:2961,https://data.rubenianum.be/ead/ark:/86530/3f732982-e435-583f-8a42-8fdfdf69b2b1
d98658b8-6509-5381-a4fe-0e3fd4e18f82,tg:rubgr:1346,AssociatedArchives,2,AFG_035,isad:rub:2965,https://data.rubenianum.be/ead/ark:/86530/a0063b68-54b3-579c-9976-64e47aa4b08f
0a04126c-969d-5f4e-8e3d-f208daa05584,tg:rubgr:236,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
49ed39af-90ed-5210-be41-fa2c298e088e,tg:rubgr:5094,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
59b8098c-8fbd-5c5f-91e6-655d69d11919,tg:rubgr:5217,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
a06520cf-3cb8-58c5-b005-2202d9da3a4c,tg:rubgr:109,AssociatedArchives,2,AFG_001,isad:rub:2930,https://data.rubenianum.be/ead/ark:/86530/232883ae-1d65-5082-8020-8f39afe8e5a5
22efbe49-48c9-590f-aa8c-9111434722e6,tg:rubgr:4579,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
2f4b7938-bc9b-546e-9b68-8c6a293b2ebc,tg:rubgr:4216,AssociatedArchives,2,AFG_070,isad:rub:3000,https://data.rubenianum.be/ead/ark:/86530/188838af-4862-518c-a70b-b5b71880fffe
f302ad41-5866-531d-8313-a87e51812e85,tg:rubgr:5132,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
33fe427f-a6d5-5361-b43f-2aaecce0359f,tg:rubgr:5098,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
79b9b1a4-d096-5ecc-9407-a63a4f8cdfd8,tg:rubgr:5124,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
8e2ced68-4e02-512d-93dd-caee7f63978c,tg:rubgr:4575,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
eff2d217-fae2-5924-9778-56d995b281de,tg:rubgr:129,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
3b50952c-457d-5704-ae9e-0810fa0cc132,tg:rubgr:5125,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
41e91d05-6827-5894-96c1-59404c2930a1,tg:rubgr:5099,AssociatedArchives,2,AFG_037,isad:rub:2967,https://data.rubenianum.be/ead/ark:/86530/00d4c7a9-3933-5940-b6c2-a10f2558e0c9
5455585c-72ca-55af-9e3f-df020efce28a,tg:rubgr:4217,AssociatedArchives,2,AFG_070,isad:rub:3000,https://data.rubenianum.be/ead/ark:/86530/188838af-4862-518c-a70b-b5b71880fffe
e5a8aa0b-1509-5ffc-82aa-2a0659426786,tg:rubgr:4446,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
da96847f-d0e8-5282-9350-8126aeeb1f60,tg:rubgr:4329,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
d9bf494c-3b35-54b1-8a26-be8e950df834,tg:rubgr:4582,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
04e3a6fd-6279-567c-82b1-d3269e340065,tg:rubgr:4717,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
61b6fd53-dbc6-5123-aebe-8016eb83412e,tg:rubgr:4812,AssociatedArchives,2,AFG_023,isad:rub:2953,https://data.rubenianum.be/ead/ark:/86530/85e53a0f-45b2-57a0-aaee-e1c04abdb0cf
2cf12894-70e3-5aff-a0b7-b92614f88dbb,tg:rubgr:5096,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
3fadd2a7-bef3-575b-8fa8-cc35826e27dd,tg:rubgr:2568,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
921505d2-51a6-55f4-931a-83c02271ee27,tg:rubgr:1344,AssociatedArchives,2,AFG_035,isad:rub:2965,https://data.rubenianum.be/ead/ark:/86530/a0063b68-54b3-579c-9976-64e47aa4b08f
d9a41428-1295-52da-b7c2-e5e06c96c055,tg:rubgr:4218,AssociatedArchives,2,AFG_070,isad:rub:3000,https://data.rubenianum.be/ead/ark:/86530/188838af-4862-518c-a70b-b5b71880fffe
0d55f7a3-184c-5971-b49f-630637940c05,tg:rubgr:2266,AssociatedArchives,2,AFG_111,isad:rub:3032,https://data.rubenianum.be/ead/ark:/86530/eb215666-ab81-548b-b571-aea6154499a0
20c9d7ae-ea81-5e31-8778-dd024d6362f9,tg:rubgr:4920,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
bfa2d431-b279-59c6-8bbf-b5d17c89589f,tg:rubgr:4577,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
a3d4b194-a881-5bbe-a817-11ec536866ac,tg:rubgr:3949,AssociatedArchives,2,AFG_039,isad:rub:2969,https://data.rubenianum.be/ead/ark:/86530/1a0741cb-5346-52b8-bb5e-5f8dc9f5e753
b9627e75-86f9-5ac3-af74-54e56d4e01f9,tg:rubgr:107,AssociatedArchives,2,AFG_001,isad:rub:2930,https://data.rubenianum.be/ead/ark:/86530/232883ae-1d65-5082-8020-8f39afe8e5a5
fe6a2131-62d0-5b0e-b0df-0da7b44ce2db,tg:rubgr:5126,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
feff8e43-33c6-586d-a63f-3aabe0f40d02,tg:rubgr:3271,AssociatedArchives,2,AFG_077,isad:rub:3007,https://data.rubenianum.be/ead/ark:/86530/157977de-3c0a-5950-88b1-81e60dc670ea
e81a829a-c36e-544b-80cd-be0a80afcfeb,tg:rubgr:4327,AssociatedArchives,2,AFG_031,isad:rub:2961,https://data.rubenianum.be/ead/ark:/86530/3f732982-e435-583f-8a42-8fdfdf69b2b1
bf720e87-42d5-5b44-9353-2396043c5b8d,tg:rubgr:4720,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
dc710c40-3f60-5807-8979-b453cb9fe657,tg:rubgr:5131,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
be32a227-e834-589d-b805-85de284ceacb,tg:rubgr:628,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
a92f8317-7448-5ddc-8a6e-aafc2e677f87,tg:rubgr:4576,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
4df9d007-19b8-5b0d-86a4-d7bbc2e28c1b,tg:rubgr:4921,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
07b625be-fce2-501e-8584-f0a750d12f3d,tg:rubgr:4219,AssociatedArchives,2,AFG_070,isad:rub:3000,https://data.rubenianum.be/ead/ark:/86530/188838af-4862-518c-a70b-b5b71880fffe
938d58ef-a974-514e-b170-180cdbfa9854,tg:rubgr:44,AssociatedArchives,2,AFG_002,isad:rub:2932,https://data.rubenianum.be/ead/ark:/86530/b37f3b0e-489f-5c47-a81d-7d3ba87005b0
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,AssociatedArchives,2,AFG_035,isad:rub:2965,https://data.rubenianum.be/ead/ark:/86530/a0063b68-54b3-579c-9976-64e47aa4b08f
7358d50f-d801-558d-a103-5eaef7f0d636,tg:rubgr:1607,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
a35e6a50-8b0a-5dff-afe7-f92f9227b80c,tg:rubgr:223,AssociatedArchives,2,AFG_030,isad:rub:2960,https://data.rubenianum.be/ead/ark:/86530/61246860-0aa6-5489-8076-7e7a5efe182c
3dfe06e1-e7a7-50f4-8e36-d3046861d8f7,tg:rubgr:5042,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
65d8bf65-2479-5b96-875d-6e3166919a59,tg:rubgr:130,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
21dc747b-a329-5b51-a55d-5ec10e1ec42f,tg:rubgr:1914,AssociatedArchives,2,AFG_001,isad:rub:2930,https://data.rubenianum.be/ead/ark:/86530/232883ae-1d65-5082-8020-8f39afe8e5a5
d9d607ca-b8b5-5333-8b88-f8121dde5818,tg:rubgr:4215,AssociatedArchives,2,AFG_001,isad:rub:2930,https://data.rubenianum.be/ead/ark:/86530/232883ae-1d65-5082-8020-8f39afe8e5a5
16137fa2-e60e-557c-b1e1-991ef724db0c,tg:rubgr:1335,AssociatedArchives,2,AFG_035,isad:rub:2965,https://data.rubenianum.be/ead/ark:/86530/a0063b68-54b3-579c-9976-64e47aa4b08f
ba0c457d-5ab1-5bc7-be01-2edc3b02fba5,tg:rubgr:5032,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
d33461f2-004e-550f-a157-eefcc0a876f3,tg:rubgr:4224,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
dc93fed0-4046-5f31-8db4-65410ee740b1,tg:rubgr:4232,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
17f908bc-74a2-5e26-93f7-4c28b95d06f1,tg:rubgr:5136,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
30dd2f0f-1054-5d25-9e90-3a1f5977498b,tg:rubgr:2098,AssociatedArchives,2,AFG_091,isad:rub:3018,https://data.rubenianum.be/ead/ark:/86530/18bfe704-adad-5bab-b774-541fe28a823b
c065ed68-e140-5267-933d-a89ce7a0cd90,tg:rubgr:2145,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
1df2034a-419e-5ca7-8083-e1d9f750d90b,tg:rubgr:1913,AssociatedArchives,2,AFG_001,isad:rub:2930,https://data.rubenianum.be/ead/ark:/86530/232883ae-1d65-5082-8020-8f39afe8e5a5
636ae7e5-7c0d-5677-a335-3ee090d05bfe,tg:rubgr:4746,AssociatedArchives,2,AFG_002,isad:rub:2932,https://data.rubenianum.be/ead/ark:/86530/b37f3b0e-489f-5c47-a81d-7d3ba87005b0
91844ff0-b1b2-5ec2-b6dd-d38c0315965d,tg:rubgr:5100,AssociatedArchives,2,AFG_012,isad:rub:2942,https://data.rubenianum.be/ead/ark:/86530/f037427a-fd46-58e9-a66c-64e49cb68be3
e49576ff-78ae-5d35-88a3-d4217a11dea2,tg:rubgr:4228,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
a99b066a-4917-5d35-bdb6-08a9598960cf,tg:rubgr:5086,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
cfa1a910-6da9-529d-9fef-7330e249dba9,tg:rubgr:42,AssociatedArchives,2,AFG_002,isad:rub:2932,https://data.rubenianum.be/ead/ark:/86530/b37f3b0e-489f-5c47-a81d-7d3ba87005b0
972690de-a052-507a-97ae-8eb50184bfbd,tg:rubgr:4229,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
8025c5ad-f994-5f0e-b149-9a4f0b63b0d4,tg:rubgr:5087,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,AssociatedArchives,2,AFG_037,isad:rub:2967,https://data.rubenianum.be/ead/ark:/86530/00d4c7a9-3933-5940-b6c2-a10f2558e0c9
4d441ea4-d54d-55e9-8099-83e0d39e50e8,tg:rubgr:4747,AssociatedArchives,2,AFG_002,isad:rub:2932,https://data.rubenianum.be/ead/ark:/86530/b37f3b0e-489f-5c47-a81d-7d3ba87005b0
7ba56aec-e302-50da-a7e6-82c6c155f18e,tg:rubgr:4252,AssociatedArchives,2,AFG_069,isad:rub:2999,https://data.rubenianum.be/ead/ark:/86530/e1aff9a0-4475-5c82-b3f0-0ccc80a5b242
b42cd663-167d-5140-868c-2572c228a6a7,tg:rubgr:4706,AssociatedArchives,2,AFG_013,isad:rub:2943,https://data.rubenianum.be/ead/ark:/86530/6b256723-5571-534f-a505-2a1815bd0174
c34f77ef-3152-5dd5-884a-4b6a516a7416,tg:rubgr:4213,AssociatedArchives,2,AFG_012,isad:rub:2942,https://data.rubenianum.be/ead/ark:/86530/f037427a-fd46-58e9-a66c-64e49cb68be3
ca004ecb-341c-5368-a55c-3d0db84ce842,tg:rubgr:1912,AssociatedArchives,2,AFG_001,isad:rub:2930,https://data.rubenianum.be/ead/ark:/86530/232883ae-1d65-5082-8020-8f39afe8e5a5
6aa459bf-c5ea-548f-a364-5ff435aaaeab,tg:rubgr:1787,AssociatedArchives,2,AFG_036,isad:rub:2966,https://data.rubenianum.be/ead/ark:/86530/0d737893-927c-5c01-9199-52ef14ed26b4
4c13cd44-582e-5bbe-a409-8620fe447210,tg:rubgr:4233,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
de517faf-df9f-5aa9-aba6-627c9d41f6f6,tg:rubgr:4225,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
2c22415a-feef-5908-85c3-5030f76054c3,tg:rubgr:4730,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
8d9bf9ae-6f31-5955-8d41-0d19de45d55c,tg:rubgr:4788,AssociatedArchives,2,AFG_069,isad:rub:2999,https://data.rubenianum.be/ead/ark:/86530/e1aff9a0-4475-5c82-b3f0-0ccc80a5b242
4c297e0e-3a9a-51b2-a0aa-9a499db91122,tg:rubgr:1226,AssociatedArchives,2,AFG_028,isad:rub:2958,https://data.rubenianum.be/ead/ark:/86530/4e1a68b1-2d2f-591f-9d32-95bb6bea6cca
454e9eb5-8993-5652-a15e-56b42e3e49ea,tg:rubgr:4589,AssociatedArchives,2,AFG_019,isad:rub:2949,https://data.rubenianum.be/ead/ark:/86530/a2831777-5bc3-554f-9665-14ef4be7053d
