brocade.id,ResourceID,card,order,Comment,if.user,Legacy Comment Type
tg:lhaq:8696,9c28a607-05e3-5d17-bea8-9dba2f73b252,Users,1,ICONOGRAFIE/ 8696i,kdewaal,commentaar gebruiker
tg:lhaq:8911,9b000f80-5b64-5386-992c-edf855837ac7,Users,1,ICONOGRAFIE/ 8911i,usystem,commentaar gebruiker
tg:lhaq:8854,9abd95fd-1030-5479-8146-b6d6efc1c2ad,Users,1,ICONOGRAFIE/ 8854i,usystem,commentaar gebruiker
tg:lhaq:8784,5c3c5c94-0899-5cf3-9203-2f45ab429ca0,Users,1,ICONOGRAFIE/ 8784i ,usystem,commentaar gebruiker
tg:lhaq:8907,d26759cd-338b-529c-b7b2-93481776dced,Users,1,ICONOGRAFIE/ 8907i,usystem,commentaar gebruiker
tg:lhaq:8842,145c5f0a-bb6c-52ca-b04e-873c5c0615b5,Users,1,ICONOGRAFIE/ 8842i,usystem,commentaar gebruiker
tg:lhaq:8792,5c1e09e9-31d5-570e-9050-94a70b3f39d9,Users,1,ICONOGRAFIE/ 8792i,usystem,commentaar gebruiker
tg:lhaq:8680,06c48f40-7010-5f14-bbd5-02802f6b0a5a,Users,1,ICONOGRAFIE/ 8680i,usystem,commentaar gebruiker
tg:lhaq:9009,e833935d-27a6-5ffc-a736-109781e1f502,Users,1,ICONOGRAFIE/ 9009i,usystem,commentaar gebruiker
tg:lhaq:8862,b1ce90f6-e392-5335-b3bd-669a5c58aee7,Users,1,ICONOGRAFIE/ 8862i,usystem,commentaar gebruiker
tg:lhaq:8927,bf88cfb6-f431-5418-a71f-a37074a5f5f7,Users,1,ICONOGRAFIE/ 8927i,usystem,commentaar gebruiker
tg:lhaq:8835,8a64f85a-b500-58e5-a6dc-81d241f27c55,Users,1,ICONOGRAFIE/ 8835i,usystem,commentaar gebruiker
tg:lhaq:8970,45bc62d6-8ccc-59a4-815b-f85cab9157de,Users,1,ICONOGRAFIE/ 8970i,usystem,commentaar gebruiker
tg:lhaq:8989,a2a341c3-e2ce-5391-90b5-c592faf6680e,Users,1,ICONOGRAFIE/ 8989i,usystem,commentaar gebruiker
tg:lhaq:8966,fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,Users,1,ICONOGRAFIE/ 8966i,usystem,commentaar gebruiker
tg:lhaq:8874,4402b862-8185-50ce-a227-ce7e540c8105,Users,1,ICONOGRAFIE/ 8874i,usystem,commentaar gebruiker
tg:lhaq:8931,0582cb82-8673-5f25-bd9f-584a0c57386f,Users,1,ICONOGRAFIE/ 8931i,usystem,commentaar gebruiker
tg:lhaq:8675,d9193347-1e9b-5a41-90fb-c85a862668a8,Users,1,ICONOGRAFIE/ 8675i,usystem,commentaar gebruiker
tg:lhaq:9121,38a00c02-f0d7-5265-8a98-002a2d3fc11d,Users,1,* Foutmelding: Inschrijvingsnummer is al in gebruik. Inschrijvingsnummer van dit aquarel is juist. Vermoedelijk is er in een ander record een typfout gebeurd.,usystem,commentaar gebruiker
tg:lhaq:8788,6fb15b7a-fef7-59f5-ba3e-a3923cf9d717,Users,1,ICONOGRAFIE/ 8788i,jvhecke,commentaar gebruiker
tg:lhaq:9033,67cc776d-eded-52ef-9013-f8d16406c585,Users,1,ICONOGRAFIE/ 9033i,usystem,commentaar gebruiker
tg:lhaq:8767,10089a08-cd5d-53fc-ae98-dad45dba721f,Users,1,ICONOGRAFIE/ 8767i,usystem,commentaar gebruiker
tg:lhaq:7304,0f633b29-fd17-5e80-9cf5-a0d271042edf,Users,1,Inventaris Karel Verlatschenking K.V. 029c,usystem,commentaar gebruiker
tg:lhaq:8858,4b5f5db5-2980-5218-bad4-6157a2478f9b,Users,1,ICONOGRAFIE/ 8858i,usystem,commentaar gebruiker
tg:lhaq:9025,f52547bc-ebcc-5b6a-983a-5182fc56891c,Users,1,ICONOGRAFIE/ 9025i,usystem,commentaar gebruiker
tg:lhaq:8634,e8715f8e-49b4-5b10-b814-f99d31b7b461,Users,1,ICONOGRAFIE\ 8634i.tif,jvhecke,commentaar gebruiker
tg:lhaq:8771,fcfa0ff9-6c11-5143-954c-8aaa3ec15a61,Users,1,ICONOGRAFIE/ 8771i,usystem,commentaar gebruiker
tg:lhaq:6943,b4aef652-88e9-5147-9e48-dc9af836824f,Users,1,"ICONOGRAFIE/6943i.tif<br>In bruikleen n.a.v. de overzichtstentoonstelling van de 4 schilders: Pascal de Beucker, Leon Lommaert, Albert Van Dijck en Edmond Van Offel. In het Museum Albert Van Dijck, Brasschaatsebaan 30 te B- 2970 Schilde, van 6.10.2007 tot 18.11.2007. Afgehaald op 2.10.2007. Teruggebracht ca. eind november 2007.<br>In bruikleen naar aanleiding van de tentoonstelling """"Vlaamse theateraffiches tijdens het interbellum"""" van 16 oktober tot 19 december 2010 In Museum Albert Van Dyck, Brasschaatsebaan 30 2970 Schilde. Terug op 20/12/2010.  ",usystem,commentaar gebruiker
tg:lhaq:8818,712aa656-f276-5bdd-8681-9d2edab83871,Users,1,ICONOGRAFIE/ 8818i,ftorfs,commentaar gebruiker
tg:lhaq:8662,a36e92c5-0f8a-5561-ba97-6654acbb820f,Users,1,ICONOGRAFIE/ 8662i .tif,usystem,commentaar gebruiker
tg:lhaq:9024,40d447db-e4f1-519f-8f54-81cffc776631,Users,1,ICONOGRAFIE/ 9024i,usystem,commentaar gebruiker
tg:lhaq:8770,df3cf8c4-8782-5dae-96a1-8ba31d234e91,Users,1,ICONOGRAFIE/ 8770i,usystem,commentaar gebruiker
tg:lhaq:8859,051851a8-de19-5fae-8d1e-fded9d099cda,Users,1,ICONOGRAFIE/ 8859i,usystem,commentaar gebruiker
tg:lhaq:8789,79592f66-3e85-59b6-86ea-d1a7d0ff4338,Users,1,ICONOGRAFIE/ 8789i,usystem,commentaar gebruiker
tg:lhaq:9032,441fd62b-f45d-589b-b967-e6058f13c382,Users,1,ICONOGRAFIE/ 9032i,usystem,commentaar gebruiker
tg:lhaq:8766,007c9074-f043-5cce-bfed-bb701cfd548c,Users,1,ICONOGRAFIE/ 8766i,usystem,commentaar gebruiker
tg:lhaq:8674,05c52c61-a548-5f23-8a06-316fd4a837b1,Users,1,ICONOGRAFIE/ 8674i,usystem,commentaar gebruiker
tg:lhaq:8875,e815e902-eae4-56f8-96c8-75581a34e074,Users,1,ICONOGRAFIE/ 8875i,usystem,commentaar gebruiker
tg:lhaq:8930,28c6beb6-5d39-5eb6-ba48-355cd032c85c,Users,1,ICONOGRAFIE/ 8930i,ivanongeval,commentaar gebruiker
tg:lhaq:8834,fe5263f1-2f5e-5ae8-896d-96c85039aabf,Users,1,ICONOGRAFIE/ 8834i,usystem,commentaar gebruiker
tg:lhaq:8971,fa9d99c3-8302-50b6-bb41-7ca29a79623f,Users,1,ICONOGRAFIE/ 8971i,usystem,commentaar gebruiker
tg:lhaq:8926,4d062601-3044-5a15-8e74-1f5f932db9b3,Users,1,ICONOGRAFIE/ 8926i,usystem,commentaar gebruiker
tg:lhaq:9008,e625361a-de20-56b3-9a45-64c2abe4079d,Users,1,ICONOGRAFIE/ 9008i,usystem,commentaar gebruiker
tg:lhaq:8681,ec2ca4fc-6551-5ef0-9716-5fed7b4258b5,Users,1,ICONOGRAFIE/ 8681i ,usystem,commentaar gebruiker
tg:lhaq:7348,826d744f-1e33-5169-874b-f6f0cde769b1,Users,1,Inventaris Karel Verlatschenking K.V. 029A-B,usystem,commentaar gebruiker
tg:lhaq:8793,505e0b5c-1f77-5f57-9bed-daf42810853c,Users,1,ICONOGRAFIE/ 8793i,usystem,commentaar gebruiker
tg:lhaq:2371,269cee99-d826-53fd-9b86-2161b159e369,Users,1,ICONOGRAFIE/2371i.tif,usystem,commentaar gebruiker
tg:lhaq:8906,d9302f84-2e8d-5168-bffd-88ca481c673d,Users,1,ICONOGRAFIE/ 8906i,usystem,commentaar gebruiker
tg:lhaq:8785,d1ac254b-fed4-5c93-ae87-6e24876d4ec9,Users,1,ICONOGRAFIE/ 8785i ,usystem,commentaar gebruiker
tg:lhaq:8910,1c4318d7-6f9d-5ba2-ba12-1ed4163a336c,Users,1,ICONOGRAFIE/ 8910i,usystem,commentaar gebruiker
tg:lhaq:8855,398b321c-d4df-5398-988d-07c22137a0ee,Users,1,ICONOGRAFIE/ 8855i,usystem,commentaar gebruiker
tg:lhaq:7309,916d5ab5-de0e-50b9-86fc-f59e684d2a46,Users,1,Inventaris Karel Verlatschenking K.V. 029h,usystem,commentaar gebruiker
tg:lhaq:8678,501c7580-ebf8-5adf-b5cb-97b4e075e7e3,Users,1,ICONOGRAFIE/ 8678i,usystem,commentaar gebruiker
tg:lhaq:8697,a5d548b4-5f62-5a54-8e2c-59b61c0e3eb6,Users,1,ICONOGRAFIE/ 8697i ,usystem,commentaar gebruiker
tg:lhaq:8746,ffc733e7-294a-540b-bb00-79836dd01a32,Users,1,ICONOGRAFIE/ 8746i,usystem,commentaar gebruiker
tg:lhaq:9012,0d41293c-3c7c-55b7-8f15-3e6d214752d4,Users,1,ICONOGRAFIE/ 9012i,usystem,commentaar gebruiker
tg:lhaq:8879,77628abe-48bc-56c8-90b0-f74a14b189bd,Users,1,ICONOGRAFIE/ 8879i,usystem,commentaar gebruiker
tg:lhaq:8896,0071d2ab-eb7b-548d-9a5e-48517726ac59,Users,1,ICONOGRAFIE/ 8896i,usystem,commentaar gebruiker
tg:lhaq:7260,4ee4c3aa-bb54-50cf-8c80-b9325efa1a95,Users,1,Inventaris Karel Verlatschenking K.V. 045.,usystem,commentaar gebruiker
tg:lhaq:8707,6c736123-b977-518a-9f93-44d41cc057ea,Users,1,ICONOGRAFIE/ 8707i,usystem,commentaar gebruiker
tg:lhaq:9053,e360d5e2-779f-5483-93cd-9979a48cb9e5,Users,1,ICONOGRAFIE/ 9053i,usystem,commentaar gebruiker
tg:lhaq:8992,5eadd07a-2fa9-52be-9956-47f6291c04b2,Users,1,ICONOGRAFIE/ 8992i,usystem,commentaar gebruiker
tg:lhaq:8750,633a878b-464e-57a1-9b0f-082ff061fca5,Users,1,ICONOGRAFIE/ 8750i,usystem,commentaar gebruiker
tg:lhaq:9004,f4eea4ae-898a-5191-be69-eecc8ba22700,Users,1,ICONOGRAFIE/ 9004i,usystem,commentaar gebruiker
tg:lhaq:8864,bd8c137f-d376-50ea-8a95-93a0f45fef96,Users,1,ICONOGRAFIE/ 8864i,usystem,commentaar gebruiker
tg:lhaq:9058,a3684c74-59f7-5b2c-8da1-d4c86da64e78,Users,1,ICONOGRAFIE: 9058i,jvhecke,commentaar gebruiker
tg:lhaq:8999,33d137bb-5a4f-5f40-ac99-7ba431c83917,Users,1,ICONOGRAFIE/ 8999i,usystem,commentaar gebruiker
tg:lhaq:8833,55d6a748-f23c-5f70-ad45-e5db67129e83,Users,1,ICONOGRAFIE/ 8833i,ftorfs,commentaar gebruiker
tg:lhaq:8976,293c9e23-50df-5b9c-9eba-465d5d7b460f,Users,1,ICONOGRAFIE/ 8976i,usystem,commentaar gebruiker
tg:lhaq:8960,38777dca-3c70-576f-acff-8f0e50548d88,Users,1,ICONOGRAFIE/ 8960i,usystem,commentaar gebruiker
tg:lhaq:9019,5f3c8a6a-b866-5804-b9fe-58c3811455b4,Users,1,ICONOGRAFIE/ 9019i,usystem,commentaar gebruiker
tg:lhaq:8872,8234b17f-57b3-51ca-b655-b7d68286dea3,Users,1,ICONOGRAFIE/ 8872i,usystem,commentaar gebruiker
tg:lhaq:8937,6bc05a1d-3944-525a-beb5-09a3d9ab99db,Users,1,ICONOGRAFIE/ 8937i,usystem,commentaar gebruiker
tg:lhaq:4017,869ca658-e5b3-5ca0-984d-5ff629abd114,Users,1,HIRES\icono\4017ai + 4017bi.tif,usystem,commentaar gebruiker
tg:lhaq:8673,8a41a2e2-0485-57a1-86da-7682f7d4ffb0,Users,1,ICONOGRAFIE/ 8673i,usystem,commentaar gebruiker
tg:lhaq:9035,73e3ecce-404e-5836-a7f4-7e3cf48c67e5,Users,1,ICONOGRAFIE/ 9035i,usystem,commentaar gebruiker
tg:lhaq:8761,84c10711-c086-58a1-8f5a-13c803fb191d,Users,1,ICONOGRAFIE/ 8761i,usystem,commentaar gebruiker
tg:lhaq:8632,2b1ecfef-1918-5c42-9a5b-904952ea2907,Users,1,ICONOGRAFIE\ 8632i.tif,usystem,commentaar gebruiker
tg:lhaq:9023,61087a33-20be-5a97-b65d-82f418a0d555,Users,1,ICONOGRAFIE/ 9023i,usystem,commentaar gebruiker
tg:lhaq:8848,1fcfd70c-8718-5388-9f3a-8e46d646f9eb,Users,1,ICONOGRAFIE/ 8848i,usystem,commentaar gebruiker
tg:lhaq:7969,8310fe17-be24-57b9-9de8-247a2c5a2456,Users,1,Aankoop De Slegte.,jvhecke,commentaar gebruiker
tg:lhaq:8665,2c59c28a-5f83-5d50-94da-0f83dcc37853,Users,1,ICONOGRAFIE/ 8665i,usystem,commentaar gebruiker
tg:lhaq:6944,265c7583-0ab7-548f-b0f3-d8d6c2dcaa84,Users,1,"ICONOGRAFIE/6944i.tif<br>In bruikleen n.a.v. de overzichtstentoonstelling van de 4 schilders: Pascal de Beucker, Leon Lommaert, Albert Van Dijck en Edmond Van Offel. In het Museum Albert Van Dijck, Brasschaatsebaan 30 te B- 2970 Schilde, van 6.10.2007 tot 18.11.2007. Afgehaald op 2.10.2007. Terug eind november 2007. In bruikleen naar aanleiding van de tentoonstelling """"Vlaamse theateraffiches tijdens het interbellum"""" van 16 oktober tot 19 december 2010 In Museum Albert Van Dyck, Brasschaatsebaan 30 2970 Schilde. Terug op 20/12/2010.
  ",usystem,commentaar gebruiker
tg:lhaq:8868,83e8adfb-e911-528a-b3c5-3b36644baad5,Users,1,ICONOGRAFIE/ 8868i,usystem,commentaar gebruiker
tg:lhaq:8887,d08e5c41-029e-560f-8788-2568c7e27b90,Users,1,ICONOGRAFIE/ 8887i,usystem,commentaar gebruiker
tg:lhaq:8757,13d1cf98-023f-5948-a0a2-6bde1a01e647,Users,1,ICONOGRAFIE/ 8757i,usystem,commentaar gebruiker
tg:lhaq:9003,7c709fc6-dd92-5822-b7d3-3e74e25b116e,Users,1,ICONOGRAFIE/ 9003i,usystem,commentaar gebruiker
tg:lhaq:8995,1afd7d47-76ab-555d-8607-6e63a2518b4c,Users,1,ICONOGRAFIE/ 8995i ,usystem,commentaar gebruiker
tg:lhaq:8700,a0f47c4f-c2fd-5cce-b326-bef6526b4600,Users,1,ICONOGRAFIE/ 8700i ,usystem,commentaar gebruiker
tg:lhaq:9054,ee696c23-188e-58ee-a981-324e0b3581c6,Users,1,ICONOGRAFIE/ 9054i,usystem,commentaar gebruiker
tg:lhaq:3009,54777255-a147-5ec3-89b4-afabe7be2ab4,Users,1,HIRES028/ico/3009i.tif,jvhecke,commentaar gebruiker
tg:lhaq:8983,7c3ef653-3e2d-56d1-9291-af47968b2403,Users,1,ICONOGRAFIE/ 8983i,usystem,commentaar gebruiker
tg:lhaq:7267,e78d6ce2-6838-511f-b5fb-32433e9a0e9f,Users,1,Inventaris Karel Verlatschenking K.V. 046.,usystem,commentaar gebruiker
tg:lhaq:8891,fa23d7ea-6f8b-576e-a0fd-0630229aa7f1,Users,1,ICONOGRAFIE/ 8891i,usystem,commentaar gebruiker
tg:lhaq:9015,c1eff2ce-f8c0-5545-aa94-d41ac188d6a0,Users,1,ICONOGRAFIE/ 9015i,usystem,commentaar gebruiker
tg:lhaq:8690,c0221804-b5bb-5abe-8db4-89cc8bacaac6,Users,1,ICONOGRAFIE/ 8690i  ,usystem,commentaar gebruiker
tg:lhaq:8917,bdd6d663-bf31-57ec-94b4-d8500ffe4a86,Users,1,ICONOGRAFIE/ 8917i,usystem,commentaar gebruiker
tg:lhaq:8852,bff89cd7-3f52-50e1-9c7c-20b6b11a4852,Users,1,ICONOGRAFIE/ 8852i,usystem,commentaar gebruiker
tg:lhaq:8901,398fb7d4-48db-5089-b931-d1f1a0dc503c,Users,1,ICONOGRAFIE/ 8901i,usystem,commentaar gebruiker
tg:lhaq:2663,e7948073-ce91-5b9b-a9ac-8ecf3448d4e2,Users,1,Gefotografeerd voor beeldbank musea.,tomdmey,commentaar gebruiker
tg:lhaq:7174,b5138ec2-d8ff-5a2a-aa15-5cc98889f0f0,Users,1,ICONOGRAFIE\7174i.tif,usystem,commentaar gebruiker
tg:lhaq:8956,32cadf23-0863-5971-a890-88b6a4074791,Users,1,ICONOGRAFIE/ 8956i,usystem,commentaar gebruiker
tg:lhaq:8669,fc5e6bc5-2950-5588-91ec-2b26f32a8cf1,Users,1,ICONOGRAFIE/ 8669i,usystem,commentaar gebruiker
tg:lhaq:8668,a01bb625-5d65-5d91-9a94-eaff6a415144,Users,1,ICONOGRAFIE/ 8668i,usystem,commentaar gebruiker
tg:lhaq:8687,178ba51b-9601-5168-9925-f5ef21887e19,Users,1,ICONOGRAFIE/ 8687i  ,usystem,commentaar gebruiker
tg:lhaq:8957,8237e7df-470e-5abc-b15a-94e76f42fcbe,Users,1,ICONOGRAFIE/ 8957i,usystem,commentaar gebruiker
tg:lhaq:2398,60650c0f-fd63-5f29-a375-543a353d2b86,Users,1,ICONOGRAFIE/2398i.tif,jcort,commentaar gebruiker
tg:lhaq:8900,5d6c36cf-855a-5e8a-ae71-1359bc202c06,Users,1,ICONOGRAFIE/ 8900i,usystem,commentaar gebruiker
tg:lhaq:8845,97500ab4-b380-59a1-9b4e-4d5e6a4168fc,Users,1,ICONOGRAFIE/ 8845i,usystem,commentaar gebruiker
tg:lhaq:8783,a7049b18-f383-5fca-b41e-6858cd81990c,Users,1,ICONOGRAFIE/ 8783i,usystem,commentaar gebruiker
tg:lhaq:8853,db0d2c87-ede5-539b-a4b8-41e318f197a5,Users,1,ICONOGRAFIE/ 8853i,usystem,commentaar gebruiker
tg:lhaq:8691,59024579-dcb9-524b-8478-d7b671283db7,Users,1,ICONOGRAFIE/ 8691i  ,usystem,commentaar gebruiker
tg:lhaq:9014,62203452-aa3c-5aee-a59e-48f7a28a56a0,Users,1,ICONOGRAFIE/ 9014i,usystem,commentaar gebruiker
tg:lhaq:7266,89e6b445-49c2-5e14-8a47-c7822bcb8f03,Users,1,Inventaris Karel Verlatschenking K.V. 046.,usystem,commentaar gebruiker
tg:lhaq:8890,e818fd99-d2e1-5d23-ab8f-f5ae64424df3,Users,1,ICONOGRAFIE/ 8890i,usystem,commentaar gebruiker
tg:lhaq:8652,8cda5a6e-4a76-5dbb-bd8d-8c43bc5406bb,Users,1,ICONOGRAFIE/ 8652i,usystem,commentaar gebruiker
tg:lhaq:8982,4fcafa1b-9cb6-5d03-97b3-ddc9f05c40ce,Users,1,ICONOGRAFIE/ 8982i,usystem,commentaar gebruiker
tg:lhaq:8701,ad5c1b15-cbb0-5f7d-9c70-a39fac1fd4a3,Users,1,ICONOGRAFIE/ 8701i ,usystem,commentaar gebruiker
tg:lhaq:8994,000ebfdd-2e2e-5c58-ad98-2bc1393aefac,Users,1,ICONOGRAFIE/ 8994i,usystem,commentaar gebruiker
tg:lhaq:9393,b3d0b0d0-6ab2-5bd1-82a6-94cb5e05f69e,Users,1,ICONOGRAFIE/ 8818i,mhansenne,commentaar gebruiker
tg:lhaq:8756,38505004-214e-5859-9f83-e20f915a9386,Users,1,ICONOGRAFIE/ 8756i,usystem,commentaar gebruiker
tg:lhaq:9002,d284bdde-a55a-53bc-ae66-02498fef386e,Users,1,ICONOGRAFIE/ 9002i,usystem,commentaar gebruiker
tg:lhaq:8869,e492cbb6-dbd1-54e4-867e-ff74f417a784,Users,1,ICONOGRAFIE/ 8869i,usystem,commentaar gebruiker
tg:lhaq:8886,d562fdf8-3b32-560e-a12a-59491ed27de2,Users,1,ICONOGRAFIE/ 8886i,usystem,commentaar gebruiker
tg:lhaq:8664,86de7ea4-cd30-5d41-bc9c-7339706f542d,Users,1,ICONOGRAFIE/ 8664i,usystem,commentaar gebruiker
tg:lhaq:8849,b701e701-c143-5d95-ae8e-e85dcf95a08f,Users,1,ICONOGRAFIE/ 8849i,ftorfs,commentaar gebruiker
tg:lhaq:8633,efea5701-5ac0-521a-b8fd-590aef498e02,Users,1,ICONOGRAFIE\ 8633i.tif,usystem,commentaar gebruiker
tg:lhaq:9022,f1fa8331-c4aa-51eb-b63d-28fc05816a0c,Users,1,ICONOGRAFIE/ 9022i,usystem,commentaar gebruiker
tg:lhaq:8776,765b0bda-fec2-5026-a694-26f72d9b3501,Users,1,ICONOGRAFIE/ 8776i ,usystem,commentaar gebruiker
tg:lhaq:9034,ebeeeb0a-4d84-5b7b-a109-66cf7b29c5d8,Users,1,ICONOGRAFIE/ 9034i,usystem,commentaar gebruiker
tg:lhaq:8760,434bf0a7-3b6e-5dd7-95fa-48b104c3f7f3,Users,1,ICONOGRAFIE/ 8760i,usystem,commentaar gebruiker
tg:lhaq:8672,9dc82b69-23d0-55c9-bc20-15c5d41fbdd1,Users,1,ICONOGRAFIE/ 8672i,usystem,commentaar gebruiker
tg:lhaq:8873,236ef6a3-53da-5f70-a3ba-867961ce2d54,Users,1,ICONOGRAFIE/ 8873i,usystem,commentaar gebruiker
tg:lhaq:8936,a4e3a060-9e89-520e-a0b3-12f0bf5f1796,Users,1,ICONOGRAFIE/ 8936i,usystem,commentaar gebruiker
tg:lhaq:4016,a0d9050c-8814-58db-9bfc-3fd091b2b9c5,Users,1,HIRES\icono\4016ai + 4016bi.tif,usystem,commentaar gebruiker
tg:lhaq:6752,9e80b3df-4abf-506c-bbb2-ef4b920e5ce1,Users,1,Oningeschreven gevonden door Ronny S. in K-2 in de afficheruimte 1.,jvhecke,commentaar gebruiker
tg:lhaq:9018,f61b2acc-303d-5428-a19e-8cfcdbf0eba2,Users,1,ICONOGRAFIE/ 9018i,usystem,commentaar gebruiker
tg:lhaq:8998,6259ad36-58e2-5713-8afc-5f753f2ff441,Users,1,ICONOGRAFIE/ 8998i,usystem,commentaar gebruiker
tg:lhaq:8832,b4566d61-7a8f-5049-bf27-9bed8df37bf7,Users,1,ICONOGRAFIE/ 8832i,usystem,commentaar gebruiker
tg:lhaq:8865,552fce96-e84e-5342-9f69-fb83b06fbbeb,Users,1,ICONOGRAFIE/ 8865i,usystem,commentaar gebruiker
tg:lhaq:8920,89aacd51-8e12-5744-8110-22fea9e12c82,Users,1,ICONOGRAFIE/ 8920i,usystem,commentaar gebruiker
tg:lhaq:8958,10db77c9-1279-5239-a35c-aeb2946ad690,Users,1,ICONOGRAFIE/ 8958i,usystem,commentaar gebruiker
tg:lhaq:8688,b96ede76-1907-558e-9729-1133fad6b051,Users,1,ICONOGRAFIE/ 8688i  ,usystem,commentaar gebruiker
tg:lhaq:8667,c10ca083-4706-5cb8-9aa8-e74372762be7,Users,1,ICONOGRAFIE/ 8667i,usystem,commentaar gebruiker
tg:lhaq:9021,cf8bc975-a2bb-570d-bd76-082ca4ecd774,Users,1,ICONOGRAFIE/ 9021i,usystem,commentaar gebruiker
tg:lhaq:8919,59506af8-79a0-5214-ad50-b4c5982f75ad,Users,1,ICONOGRAFIE/ 8919i,usystem,commentaar gebruiker
tg:lhaq:8763,fd4b07fe-4d67-5554-8bbb-85d66d8f6da7,Users,1,ICONOGRAFIE/ 8763i,usystem,commentaar gebruiker
tg:lhaq:2381,8efd0693-e206-5726-9759-b177fe4a5f2e,Users,1,Gefotografeerd voor beeldbank musea.,ftorfs,commentaar gebruiker
tg:lhaq:4605,b8bba92d-e005-5aff-bad5-3909b32e7746,Users,1,Oningeschreven gevonden.,usystem,commentaar gebruiker
tg:lhaq:8671,30105cee-8edd-5130-98f6-31fab7e2c6c5,Users,1,ICONOGRAFIE/ 8671i,usystem,commentaar gebruiker
tg:lhaq:7269,eb0a924b-960f-5104-b63d-7d1022e530d0,Users,1,Inventaris Karel Verlatschenking K.V. 046.,usystem,commentaar gebruiker
tg:lhaq:8935,f72f8cc8-4d80-56f4-87ea-63184044d1cb,Users,1,ICONOGRAFIE/ 8935i,usystem,commentaar gebruiker
tg:lhaq:8870,a0ca3a1c-c1cd-5e83-865f-b8b34da9ddf2,Users,1,ICONOGRAFIE/ 8870i,usystem,commentaar gebruiker
tg:lhaq:8962,745ca2d0-d8c1-5d1f-aa05-be7edd12f106,Users,1,ICONOGRAFIE/ 8962i,usystem,commentaar gebruiker
tg:lhaq:9109,c8cc9e15-3dbb-5f5c-8d58-7071b2b82a44,Users,1,* Foutmelding: Inschrijvingsnummer is al in gebruik. Inschrijvingsnummer van dit aquarel is juist. Vermoedelijk is er in een ander record een typfout gebeurd.,usystem,commentaar gebruiker
tg:lhaq:8923,c94488fa-39cb-51cf-bea5-5153dc480061,Users,1,ICONOGRAFIE/ 8923i,usystem,commentaar gebruiker
tg:lhaq:8889,ab777730-2811-54ab-92e6-bdf8a56d3bdb,Users,1,ICONOGRAFIE/ 8889i,usystem,commentaar gebruiker
tg:lhaq:8866,f548246d-c15b-59db-b8cd-b3ceaf6d17c5,Users,1,ICONOGRAFIE/ 8866i,usystem,commentaar gebruiker
tg:lhaq:3729,ac4253eb-70d0-5684-83c1-07a83c91e975,Users,1,ICONOGRAFIE: 3729i,usystem,commentaar gebruiker
tg:lhaq:8759,1ebf2ab7-d61f-5ebe-bdf5-54127137351a,Users,1,ICONOGRAFIE/ 8759i,usystem,commentaar gebruiker
tg:lhaq:8684,abf69d90-6d70-571b-923d-a88c72a51a44,Users,1,ICONOGRAFIE/ 8684i ,usystem,commentaar gebruiker
tg:lhaq:8954,ea4289cb-1ae1-5421-bdd5-a6af2badcf0a,Users,1,ICONOGRAFIE/ 8954i,usystem,commentaar gebruiker
tg:lhaq:8779,9aea6504-f7c6-5da6-acb9-fbe78a4ee4fe,Users,1,ICONOGRAFIE/ 8779i ,usystem,commentaar gebruiker
