ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier
9abd95fd-1030-5479-8146-b6d6efc1c2ad,tg:lhaq:8854,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,tg:lhaq:8784,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
8b0c07b1-b052-570b-bca7-98f8d7fba377,tg:lhaq:5509,Archives,1,isad:lh:95980,"dlod={""id"":""ark:/24970/x0/f738b00b-20a0-5cdc-844a-8e0325478fec"",""text"":""Aquarellen"",""name"":""Aquarellen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/f738b00b-20a0-5cdc-844a-8e0325478fec
d26759cd-338b-529c-b7b2-93481776dced,tg:lhaq:8907,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,tg:lhaq:8842,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
5c1e09e9-31d5-570e-9050-94a70b3f39d9,tg:lhaq:8792,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
1beea900-3308-5a4d-9492-8a60f728f42d,tg:lhaq:6626,Archives,1,isad:lh:100730,"dlod={""id"":""ark:/24970/x0/dd2c0754-218d-58c9-99a7-703301609fb1"",""text"":""Tekeningen"",""name"":""Tekeningen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/dd2c0754-218d-58c9-99a7-703301609fb1
5e937a35-f83b-5d43-9f13-29afb0ff6951,tg:lhaq:4565,Archives,1,isad:lh:95963,"dlod={""id"":""ark:/24970/x0/1e74891b-c82b-5040-9d42-5b012e744b31"",""text"":""Aquarellen door au::4316"",""name"":""Aquarellen door au::4316"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/1e74891b-c82b-5040-9d42-5b012e744b31
52738c98-5867-5d59-906c-9ba1046e26c3,tg:lhaq:2632,Archives,1,isad:lh:95930,"dlod={""id"":""ark:/24970/x0/e03a4cc8-e857-5ffe-a43c-c9b2f72638f0"",""text"":""Aquarellen door au::17210"",""name"":""Aquarellen door au::17210"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/e03a4cc8-e857-5ffe-a43c-c9b2f72638f0
06c48f40-7010-5f14-bbd5-02802f6b0a5a,tg:lhaq:8680,Archives,1,isad:lh:96034,"dlod={""id"":""ark:/24970/x0/8ef826f2-646a-54b6-b012-905c014f3c95"",""text"":""Aquarellen door au::18808"",""name"":""Aquarellen door au::18808"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/8ef826f2-646a-54b6-b012-905c014f3c95
0cccfe13-5966-514f-988a-6d35cc081d04,tg:lhaq:5548,Archives,1,isad:lh:95982,"dlod={""id"":""ark:/24970/x0/1e508f10-bc70-5e38-bcdc-d3b2b10a25a8"",""text"":""Aquarellen"",""name"":""Aquarellen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/1e508f10-bc70-5e38-bcdc-d3b2b10a25a8
e833935d-27a6-5ffc-a736-109781e1f502,tg:lhaq:9009,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
b1ce90f6-e392-5335-b3bd-669a5c58aee7,tg:lhaq:8862,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
bf88cfb6-f431-5418-a71f-a37074a5f5f7,tg:lhaq:8927,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
407075f2-7ac8-5743-bab0-7bab26c3df34,tg:lhaq:9377,Archives,1,isad:lh:127935,"dlod={""id"":""ark:/24970/x0/4c01dfe2-5ca3-51a9-982d-233d748dd7f3"",""text"":""Doos 11"",""name"":""Doos 11"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/4c01dfe2-5ca3-51a9-982d-233d748dd7f3
8a64f85a-b500-58e5-a6dc-81d241f27c55,tg:lhaq:8835,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
45bc62d6-8ccc-59a4-815b-f85cab9157de,tg:lhaq:8970,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
4f45914f-0cd5-5f4a-82f7-c9acab67429c,tg:lhaq:7543,Archives,1,isad:lh:100726,"dlod={""id"":""ark:/24970/x0/db01d77d-1780-56c7-92c2-d76e2669dc77"",""text"":""Aquarellen"",""name"":""Aquarellen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/db01d77d-1780-56c7-92c2-d76e2669dc77
2ad859d6-bab7-5567-b91f-09421db89323,tg:lhaq:9418,Archives,1,isad:lh:156212,"dlod={""id"":""ark:/24970/x0/728870fe-fed7-5cf6-a505-014eebb6c734"",""text"":""Tekeningen opgedragen aan Frank Oost"",""name"":""Tekeningen opgedragen aan Frank Oost"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/728870fe-fed7-5cf6-a505-014eebb6c734
a2a341c3-e2ce-5391-90b5-c592faf6680e,tg:lhaq:8989,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
4402b862-8185-50ce-a227-ce7e540c8105,tg:lhaq:8874,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
47bf8d11-d5db-5792-acd2-fa9915b9b2ef,tg:lhaq:9273,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
0582cb82-8673-5f25-bd9f-584a0c57386f,tg:lhaq:8931,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
d9193347-1e9b-5a41-90fb-c85a862668a8,tg:lhaq:8675,Archives,1,isad:lh:96034,"dlod={""id"":""ark:/24970/x0/8ef826f2-646a-54b6-b012-905c014f3c95"",""text"":""Aquarellen door au::18808"",""name"":""Aquarellen door au::18808"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/8ef826f2-646a-54b6-b012-905c014f3c95
6fb15b7a-fef7-59f5-ba3e-a3923cf9d717,tg:lhaq:8788,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
6fb15b7a-fef7-59f5-ba3e-a3923cf9d717,tg:lhaq:8788,Archives,2,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
b71db4b7-0e93-5438-8cee-966fd1130158,tg:lhaq:2385,Archives,1,isad:lh:95922,"dlod={""id"":""ark:/24970/x0/aac9f586-3fc7-5b06-ba83-b757f71b3a21"",""text"":""Aquarellen"",""name"":""Aquarellen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/aac9f586-3fc7-5b06-ba83-b757f71b3a21
67cc776d-eded-52ef-9013-f8d16406c585,tg:lhaq:9033,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,Archives,1,isad:lh:132095,"dlod={""id"":""ark:/24970/x0/837d3e1c-7992-5c37-9171-13408242f3cd"",""text"":""Schetsen decors \u0026 kostuums"",""name"":""Schetsen decors \u0026 kostuums"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/837d3e1c-7992-5c37-9171-13408242f3cd
0f633b29-fd17-5e80-9cf5-a0d271042edf,tg:lhaq:7304,Archives,1,isad:lh:96017,"dlod={""id"":""ark:/24970/x0/019f1ac4-770a-5270-870c-88951744ddee"",""text"":""Aquarellen door au::19638"",""name"":""Aquarellen door au::19638"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/019f1ac4-770a-5270-870c-88951744ddee
4b5f5db5-2980-5218-bad4-6157a2478f9b,tg:lhaq:8858,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
f52547bc-ebcc-5b6a-983a-5182fc56891c,tg:lhaq:9025,Archives,1,isad:lh:95953,"dlod={""id"":""ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f"",""text"":""Aquarellen door au::16765"",""name"":""Aquarellen door au::16765"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/14cace0e-8bf4-57f7-a00f-fda34059b66f
cc0bf213-92e5-52af-a983-50c2cccd5464,tg:lhaq:6850,Archives,1,isad:lh:96010,"dlod={""id"":""ark:/24970/x0/95077c25-a850-5462-8d33-d4f2bce95929"",""text"":""Aquarellen"",""name"":""Aquarellen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/95077c25-a850-5462-8d33-d4f2bce95929
25edab14-c8f7-5c2c-95df-f46300929ace,tg:lhaq:9137,Archives,1,isad:lh:96055,"dlod={""id"":""ark:/24970/x0/4274081d-a6ac-58ea-869a-b50473a1a735"",""text"":""Aquarellen"",""name"":""Aquarellen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/4274081d-a6ac-58ea-869a-b50473a1a735
546b9481-aa6b-59c7-bc5b-a340bb13d42d,tg:lhaq:7579,Archives,1,isad:lh:100726,"dlod={""id"":""ark:/24970/x0/db01d77d-1780-56c7-92c2-d76e2669dc77"",""text"":""Aquarellen"",""name"":""Aquarellen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/db01d77d-1780-56c7-92c2-d76e2669dc77
7a65585b-4499-59a9-8d3d-b33a0a3e3048,tg:lhaq:4569,Archives,1,isad:lh:95963,"dlod={""id"":""ark:/24970/x0/1e74891b-c82b-5040-9d42-5b012e744b31"",""text"":""Aquarellen door au::4316"",""name"":""Aquarellen door au::4316"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/1e74891b-c82b-5040-9d42-5b012e744b31
