Production Place Identifier,id,Production Place Name,DB,Record ID,Record Place Name,Brocade Production Place ID,ResourceID
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhpr,tg:lhpr:9657,Hakendover,au::101004,
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhpr,tg:lhpr:9658,Hakendover,au::101004,fc7910c8-7924-5207-b880-318e2992cd34
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:10135,Hakendover,au::101004,
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:10136,Hakendover (?),au::101004,
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:10137,Hakendover (?),au::101004,
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:10139,Hakendover,au::101004,
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:10140,Hakendover (?),au::101004,
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:10151,Hakendover,au::101004,255fc804-0989-56ac-bee2-51835046eed3
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:10152,Hakendover (?),au::101004,
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:10153,Hakendover (?),au::101004,
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:9550,Hakendover,au::101004,
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:9551,Hakendover,au::101004,787d7824-8e79-53d7-b32c-0532d433cede
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:9570,Hakendover,au::101004,302b4127-df7b-52ed-9914-73cc1d4711dc
https://data.antwerpen.be/Ark:/83110/e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,Hakendover (Tienen),lhtk,tg:lhtk:9573,Hakendover,au::101004,
https://data.antwerpen.be/Ark:/83110/2abe7c19-5a96-52ae-a037-1bc9e35f5d18,au::102159,Göttingen (Landkreis Göttingen),lhtk,tg:lhtk:9534,,au::102159,
https://data.antwerpen.be/Ark:/83110/5c4d465e-0609-5840-a9f1-e5a61529e664,au::104764,Roosendaal (Noord-Brabant),lhtk,tg:lhtk:9546,Roosendaal,au::104764,
https://data.antwerpen.be/Ark:/83110/2a47c5b4-f92c-5a05-a57f-cb348283e861,au::100146,Borgerhout (Antwerpen),lhtk,tg:lhtk:9545,Borgerhout,au::100146,
https://data.antwerpen.be/Ark:/83110/2a47c5b4-f92c-5a05-a57f-cb348283e861,au::100146,Borgerhout (Antwerpen),lhtk,tg:lhtk:9590,Borgerhout,au::100146,
https://data.antwerpen.be/Ark:/83110/2a47c5b4-f92c-5a05-a57f-cb348283e861,au::100146,Borgerhout (Antwerpen),lhtk,tg:lhtk:9659,Borgerhout,au::100146,dac2741d-c971-57dc-9187-cbfa32a91ae4
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12239,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12240,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12241,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12242,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12243,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12244,onbekend,,b95d2942-c699-571b-9611-0f37a3266ca8
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12248,onbekend,,72b7a2a1-d953-56d1-8695-b2e675dbe24a
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12249,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12250,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12251,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12252,onbekend,,bb3c9a78-14d5-5e9b-be64-85153e64641c
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12254,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12255,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12256,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12257,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12261,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12263,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12264,onbekend,,2f06435e-9520-5a72-a6aa-ebdf52e9cdb4
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12265,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12266,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12267,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12268,onbekend,,b5805c0c-ad3f-5924-aa14-b9c9d50b27d4
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12269,onbekend,,1914a5c3-f471-524f-863b-88e9d8c1ec5c
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12280,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12281,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12282,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12283,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12284,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12286,onbekend,,0f5aa5d1-5694-54b4-8751-6ae5ca6f0217
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12287,onbekend,,aa0a745f-313c-5c6c-983f-c7d0e3897443
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12288,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12289,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12292,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12295,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12296,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12297,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12298,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12299,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12302,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12305,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12306,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12307,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12308,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12309,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12311,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12317,onbekend,,016663cc-9e19-5ae1-8299-a6a67ab7a587
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12321,onbekend,,34b93894-abe3-5604-bcbe-759381372ccf
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12326,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12327,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12328,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12329,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12331,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12332,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12334,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12336,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12337,onbekend,,b2a580bf-a0ce-5025-9539-11b5338a5443
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12340,onbekend,,ca30f7fd-480c-5986-ac1d-9fe2ec42f66d
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12342,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12345,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12346,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12347,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12348,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12349,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12350,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12351,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12353,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12356,onbekend,,154f8e7d-7e50-5391-9245-e9ba7ff3d175
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12357,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12358,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12359,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12360,onbekend,,f3a3e563-bf52-58c6-a459-2cba93934e3b
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12361,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12363,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12364,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12365,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12366,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12367,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12368,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12369,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12370,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12371,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12372,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12376,onbekend,,d31a2381-4fe3-50eb-a6de-7804526b462b
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12377,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12378,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12379,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12380,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12381,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12382,onbekend,,db6bdc12-681e-5969-824d-73e246e1238c
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12383,onbekend,,d55ae5b5-3621-5fda-b46f-508292d2fc7e
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12384,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12385,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12386,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12387,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12388,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12389,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12390,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12391,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12392,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12393,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12394,onbekend,,451fd65e-357e-5a75-bc5b-f8d1641f3baa
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12395,onbekend,,9b5e2c6e-053a-5648-8291-135c3a804a86
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12396,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12397,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12398,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12399,onbekend,,4e4a2db6-1596-530b-8884-d441bdde9252
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12400,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12401,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12402,onbekend,,1b4a89f7-ec7f-522c-b5e0-510df1cd8f5f
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12403,onbekend,,547f0063-f15e-5b76-bba6-7ee1accc4af2
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12404,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12405,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12406,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12407,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12408,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12409,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12410,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12411,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12412,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12413,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12414,onbekend,,2412bd9b-8e86-529a-bf3a-87bcb07eea82
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12415,onbekend,,8e9c9d5a-152a-50ac-aaa0-d14925e33040
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12416,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12417,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12418,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12419,onbekend,,26954acf-aa9b-5cc1-916b-66fd8d00c1f6
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12420,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12421,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12422,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12423,onbekend,,01380183-ddd2-541a-95e0-c343626926d5
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12424,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12425,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12426,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12427,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12428,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12429,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12430,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12431,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12432,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12433,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12434,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12435,onbekend,,3996d92f-3039-509c-9d82-fa416275a786
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12436,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12437,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12438,onbekend,,1ecf1949-1ed5-5921-a576-30d5c89d21ea
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12439,onbekend,,e0ac8d50-2cc5-5baf-b7f0-4f14582b002f
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12440,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12441,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12442,onbekend,,1ffbc3bf-8ebd-5ef3-9786-b26a5025cab9
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12443,onbekend,,49f217cc-2297-578a-82a6-9faf35dd15c3
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12444,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12445,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12446,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12447,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12448,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12449,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12450,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12451,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12452,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12453,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12454,onbekend,,bb8b816c-b3f9-5bf6-9728-184d31408aa3
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12455,onbekend,,9a2794a4-6469-505b-9960-727792ee238d
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12456,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12457,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12458,onbekend,,7ed5d14f-0cd3-5f18-8066-8f8e3951abc4
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12459,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12460,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12461,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12462,onbekend,,5522d848-e538-5cb2-b30f-5ffe3ab64c98
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12463,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12464,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12465,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12466,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12467,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12468,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12469,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12470,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12471,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12472,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12473,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12474,onbekend,,116075c3-3603-5091-8625-64c86030a240
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12475,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12476,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12477,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12478,onbekend,,78cb084d-1fd3-5e1f-bf74-21f651f2fcdf
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12479,onbekend,,a36d9117-9baa-5d97-a4f5-41e45f218a50
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12480,onbekend,,5e2bfd2e-c3bd-526a-93a1-c64c48a1a7bc
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12481,onbekend,,5c691ce7-ab70-5c4c-9ba3-d2a3e73d008d
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12482,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12483,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12484,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12485,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12486,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12487,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12488,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12489,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12490,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12491,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12492,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12493,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12494,onbekend,,
https://data.antwerpen.be/Ark:/83110/nan,,,lhtk,tg:lhtk:12495,onbekend,,
