ResourceID,brocade.id,card,order,Material Records
61208dac-8a8e-5bd2-891b-c9dac4248092,tg:rubgr:1279,e73_MaterialRecords,1,"[{""resourceId"": ""f2a29c56-a83f-598b-99e8-9e9a739be0fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d409d573-a023-4c10-a9fb-ffa34d479cdc"", ""inverseOntologyProperty"": """"}]"
5927e9c6-d540-5b52-a837-253e2c1c8c6f,tg:rubgr:3419,e73_MaterialRecords,1,"[{""resourceId"": ""d367c53c-2a69-511f-9523-5b59832ffb6c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39881f20-f1e1-4aea-b0b3-23e2f73107e2"", ""inverseOntologyProperty"": """"}]"
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,e73_MaterialRecords,1,"[{""resourceId"": ""bdc3383d-9021-5809-b326-0dd2e4be85fa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""06ea8423-7f2e-4a76-bc8a-020941d3431d"", ""inverseOntologyProperty"": """"}]"
3ac99a10-14b5-56e2-b1f0-b960ec33ed93,tg:rubgr:4641,e73_MaterialRecords,1,"[{""resourceId"": ""d345e085-0c36-5ff4-8a42-34fc65b900bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b7c1b089-b784-4ea6-9bd8-b5b37f66ad7a"", ""inverseOntologyProperty"": """"}]"
c91fe4a8-0538-5f67-82d4-7531ea37ddf1,tg:rubgr:2430,e73_MaterialRecords,1,"[{""resourceId"": ""74143821-e695-51e5-952f-2aedb2fb47da"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e5abe7c8-1d24-4b90-871f-543d8e270729"", ""inverseOntologyProperty"": """"}]"
741a0ead-6c6a-5bc8-ad4f-a0eddbf5e38d,tg:rubgr:2548,e73_MaterialRecords,1,"[{""resourceId"": ""dc5c3974-25b6-51ed-ad55-7cd9f9d5832e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c5e190a-60b7-4d74-bf14-bd78976a1d37"", ""inverseOntologyProperty"": """"}]"
5279b1d4-4dcf-5d91-8cb4-400c8d028da5,tg:rubgr:2420,e73_MaterialRecords,1,"[{""resourceId"": ""81f66281-8b6b-57a2-b0bf-a09a0acfbcb8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""109492aa-747c-4588-87f5-9bef1119db13"", ""inverseOntologyProperty"": """"}]"
80aa5f23-1c0e-5a47-b16f-5b6097f5c1f6,tg:rubgr:2161,e73_MaterialRecords,1,"[{""resourceId"": ""f95e70bb-0e86-5f2d-8dd2-5931bf0221f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c8cc71be-512e-4f22-b19b-fc4fa44d5061"", ""inverseOntologyProperty"": """"}]"
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,e73_MaterialRecords,1,"[{""resourceId"": ""e03aedba-3d8a-5cc6-af78-7216604496f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17254319-8e50-4359-a89b-a67dbd4c38fc"", ""inverseOntologyProperty"": """"}]"
ddc618c4-b2dc-5f55-a936-9783958df595,tg:rubgr:1363,e73_MaterialRecords,1,"[{""resourceId"": ""5521d356-617e-5156-8ad4-377790630ebd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b9013889-44b0-41e6-b0c3-60c11b85aebc"", ""inverseOntologyProperty"": """"}]"
c1fab97a-12c9-5836-9e2b-810db3ae52e3,tg:rubgr:2734,e73_MaterialRecords,1,"[{""resourceId"": ""68b2ae08-eb91-5593-bd58-d9017335f947"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2e61630e-5e84-461f-9468-119490c794da"", ""inverseOntologyProperty"": """"}]"
07aed2ec-fdbe-5ba6-9a16-08d4e656671f,tg:rubgr:4310,e73_MaterialRecords,1,"[{""resourceId"": ""9566415d-eca6-50a9-b9b4-bef0e2c0190d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67dcb8f7-043a-453e-82a9-f7defe9dac69"", ""inverseOntologyProperty"": """"}]"
7635182c-dce2-5c30-93c8-f6c26c604952,tg:rubgr:3287,e73_MaterialRecords,1,"[{""resourceId"": ""37a2db72-365c-51e8-8863-43b581b87a00"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a896fdce-9a13-45a0-9d4e-53307136a55b"", ""inverseOntologyProperty"": """"}]"
1fa17693-cbd8-5182-93f6-14a1b39ad5f6,tg:rubgr:2298,e73_MaterialRecords,1,"[{""resourceId"": ""a25dd7f7-7077-54f7-8b8c-6bb64c3befe3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc905253-b3f2-4af9-9de2-be34086f818a"", ""inverseOntologyProperty"": """"}]"
70b41165-9e3b-5ff3-8df6-783b5b71d41a,tg:rubgr:2288,e73_MaterialRecords,1,"[{""resourceId"": ""d34f89c2-005d-5f23-8a82-3e7a916c8cb4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cf8026c5-c1cd-4c28-aa79-2fd534965ce3"", ""inverseOntologyProperty"": """"}]"
89818d9d-a687-5d7c-9a41-de39006a0f4c,tg:rubgr:1284,e73_MaterialRecords,1,"[{""resourceId"": ""72f0f742-00a7-5355-ac04-dc9c4364438d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""54a885cf-f707-4846-baa9-a026dec7b2a9"", ""inverseOntologyProperty"": """"}]"
379c31fe-8604-5592-b341-57c7d71fc6f1,tg:rubgr:754,e73_MaterialRecords,1,"[{""resourceId"": ""b0650569-4063-56db-a0fd-67cf9ec1781a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ede8dad-ec4a-4102-9372-f0fa05109bba"", ""inverseOntologyProperty"": """"}]"
ecb4b6e3-3ba8-5b84-b152-b4a5c0307cf1,tg:rubgr:2157,e73_MaterialRecords,1,"[{""resourceId"": ""8ac18a6c-6be0-5c7d-bf66-6329bbda58e6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b45cdc21-174c-48d1-a538-2487402b18c1"", ""inverseOntologyProperty"": """"}]"
1172f33e-384c-55d9-a9e5-a988d37053b5,tg:rubgr:4563,e73_MaterialRecords,1,"[{""resourceId"": ""95dcc2c6-0f7c-54cd-92aa-b6378778951f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c9514a0-48d5-40e0-acb5-8e9f52f5a01e"", ""inverseOntologyProperty"": """"}]"
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,e73_MaterialRecords,1,"[{""resourceId"": ""7208c257-572a-57cf-8058-0ecb59078397"", ""ontologyProperty"": """", ""resourceXresourceId"": ""66da077a-3368-4d88-bd19-9648ac9a3b58"", ""inverseOntologyProperty"": """"}]"
95ab0658-9ace-56ec-9feb-cdf971f8c4f5,tg:rubgr:2359,e73_MaterialRecords,1,"[{""resourceId"": ""5bd03bb6-01a3-5c0f-b759-80f0e15201e0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b45d9e8c-6b5f-42d5-8f80-606fb8796cea"", ""inverseOntologyProperty"": """"}]"
199a3cf9-b051-5f83-9331-52970cab5dad,tg:rubgr:3302,e73_MaterialRecords,1,"[{""resourceId"": ""c1bee496-b08c-5144-82ba-cf9adedc8bea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""075b5bc7-e3bd-4562-8553-294e819a08c4"", ""inverseOntologyProperty"": """"}]"
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,tg:rubgr:2618,e73_MaterialRecords,1,"[{""resourceId"": ""6d950caf-7959-5ca8-bec3-469af400d68e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6623f0b4-2d5d-4699-a3d7-4a54eae0dd19"", ""inverseOntologyProperty"": """"}]"
5de2b479-2291-57ec-b131-20cc80c593ac,tg:rubgr:3557,e73_MaterialRecords,1,"[{""resourceId"": ""a4307c49-4da5-5cb2-848f-be36d417fe6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""52d8b605-a0ab-436a-b14b-37846bc32952"", ""inverseOntologyProperty"": """"}]"
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,e73_MaterialRecords,1,"[{""resourceId"": ""496126eb-cd4e-57f6-b5c7-f1aea5fa3de8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b823ddb-9899-4a80-bce6-f85b22f901a6"", ""inverseOntologyProperty"": """"}]"
72e1f7c5-e5ed-5f07-8319-f05a652dd555,tg:rubgr:2382,e73_MaterialRecords,1,"[{""resourceId"": ""99d12e53-c3a7-57bb-bc0b-20b21707fd9c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""138fe8ba-d03c-40f4-a938-87f126dbe268"", ""inverseOntologyProperty"": """"}]"
77cc2bdd-4788-5c63-ba14-f60e706e9a76,tg:rubgr:3151,e73_MaterialRecords,1,"[{""resourceId"": ""978b807a-79ed-55e5-99dc-858245a16fad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e6258690-945e-43b7-974d-f2db480e1296"", ""inverseOntologyProperty"": """"}]"
e5687395-a8e7-5e3f-a011-a1079ebb8c9b,tg:rubgr:2523,e73_MaterialRecords,1,"[{""resourceId"": ""e995dde1-e372-5be3-9732-9554fb87fd9c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b53de3af-d183-4121-868d-18c1b1b79468"", ""inverseOntologyProperty"": """"}]"
8229ad8d-2663-5f87-921a-d8a4d779cba4,tg:rubgr:1649,e73_MaterialRecords,1,"[{""resourceId"": ""1c374c32-6300-5e32-bdf9-5b48856f0b01"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f417555-3a0c-4118-8b20-d723d6098974"", ""inverseOntologyProperty"": """"}]"
1c79fab5-84da-5f36-b982-24f79a4e6dd9,tg:rubgr:2366,e73_MaterialRecords,1,"[{""resourceId"": ""88b8fb28-c878-5c47-aee4-0df2d01027ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6ea6053-9d4c-48fa-9a85-30a6c162c39b"", ""inverseOntologyProperty"": """"}]"
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,tg:rubgr:2376,e73_MaterialRecords,1,"[{""resourceId"": ""c8416b9e-5382-5e06-b6d9-13cd31fb1022"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2567f546-5d4e-4fbb-bd15-7e4c1e68ac45"", ""inverseOntologyProperty"": """"}]"
4c314289-44b9-59b5-905b-3a3e104ba145,tg:rubgr:2655,e73_MaterialRecords,1,"[{""resourceId"": ""8ccd232e-ec45-5226-a222-5e5e2112bf29"", ""ontologyProperty"": """", ""resourceXresourceId"": ""56600ece-f342-4edd-b9ae-5630d3aaa201"", ""inverseOntologyProperty"": """"}]"
5a3db888-9512-5944-bcc7-2a03a5f972bb,tg:rubgr:187,e73_MaterialRecords,1,"[{""resourceId"": ""c7a1fe06-9e35-564f-9dc1-a0b844da3402"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27912d15-462c-440b-848c-3e43d0ad8169"", ""inverseOntologyProperty"": """"}]"
16e1dee2-135a-5ea2-87e8-73755c94bfa9,tg:rubgr:2645,e73_MaterialRecords,1,"[{""resourceId"": ""eaab4b3f-91ce-5b2e-86a7-a88f8369c4d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ffd40a9-a8f5-4ee3-ab2b-de2dc7a51970"", ""inverseOntologyProperty"": """"}]"
bd2ee536-76cd-5968-a2eb-2f58722b3154,tg:rubgr:1596,e73_MaterialRecords,1,"[{""resourceId"": ""37d1f5c8-23c6-5caa-8e61-ba2a1cfe0bcd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1a211131-071e-4fb9-89fd-d64fb6665c69"", ""inverseOntologyProperty"": """"}]"
e0749c78-ded1-5ac0-beca-1236f7d719b4,tg:rubgr:2637,e73_MaterialRecords,1,"[{""resourceId"": ""53a58070-2952-5e45-a88e-8a397c397a38"", ""ontologyProperty"": """", ""resourceXresourceId"": ""04ee35a5-dd40-4e71-91ec-15406cf9dbe4"", ""inverseOntologyProperty"": """"}]"
98da2d0d-af1a-50e0-986a-541e1fece9ea,tg:rubgr:2627,e73_MaterialRecords,1,"[{""resourceId"": ""bf650aa1-4a71-56f3-989b-e293c8cd7a31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f04b2616-667a-4eb2-9ce2-48238c0a470d"", ""inverseOntologyProperty"": """"}]"
d1baff79-f320-51b9-ba5b-ea42cf01bdd8,tg:rubgr:2062,e73_MaterialRecords,1,"[{""resourceId"": ""c17afd2f-114b-54bb-9fe4-3c340d7a23e5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ac39ab6e-7e5a-4fb0-8bfe-d0c07451d0b4"", ""inverseOntologyProperty"": """"}]"
7ff44e61-e01f-5e16-ba7f-dffec65b46ff,tg:rubgr:3400,e73_MaterialRecords,1,"[{""resourceId"": ""04c2a01e-04b7-5d48-86c1-0cf50bf26b4b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b01d762-a989-424b-a057-851d587d85bc"", ""inverseOntologyProperty"": """"}]"
d6bde60c-42af-5f47-ae24-a279b2d9bd9e,tg:rubgr:1260,e73_MaterialRecords,1,"[{""resourceId"": ""96ce862d-8506-53fe-9f5d-fcf2ae163f0b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40347c29-ae79-4ac8-a4c6-6ca92963cd16"", ""inverseOntologyProperty"": """"}]"
d27ce0b6-1ca2-5b23-92d8-ad197022df0f,tg:rubgr:2072,e73_MaterialRecords,1,"[{""resourceId"": ""cafccef6-17fd-5ba4-810b-de2edbdac6cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4f256c6-9f8a-4990-860b-eb2562b17800"", ""inverseOntologyProperty"": """"}]"
3a9f1d7c-4091-5592-bf28-4c55e52eba26,tg:rubgr:1318,e73_MaterialRecords,1,"[{""resourceId"": ""f05ee606-e372-5efc-9ca2-69df9343b594"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9d04a030-30ff-4f02-a00c-e7a6b34ec356"", ""inverseOntologyProperty"": """"}]"
2e8255db-80f3-551d-86a3-09dca678188a,tg:rubgr:2304,e73_MaterialRecords,1,"[{""resourceId"": ""c6e00ada-9d71-5c1b-84dd-4a727231c63b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5522875e-c767-4142-b178-b1e3d22bff37"", ""inverseOntologyProperty"": """"}]"
0aa63493-e46a-5a31-83a6-a085c760ce5e,tg:rubgr:2314,e73_MaterialRecords,1,"[{""resourceId"": ""3edfc090-7dc7-52b9-b633-a023caf7ab26"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26d51bba-6299-4529-9d93-0d53b09570e9"", ""inverseOntologyProperty"": """"}]"
69f08c39-b838-57b1-98b6-0d04ac59ebf9,tg:rubgr:2429,e73_MaterialRecords,1,"[{""resourceId"": ""9aad8322-88e4-57ad-b44f-b32c31ac5ad4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""464ff991-e1ca-44ed-9b48-b3fd7a76fc07"", ""inverseOntologyProperty"": """"}]"
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,tg:rubgr:1753,e73_MaterialRecords,1,"[{""resourceId"": ""e77e6a75-d99b-589b-a197-80654a18f3d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be90e55f-c1ec-487b-9296-e8bb235f3d5e"", ""inverseOntologyProperty"": """"}]"
eea910ee-ccf3-5b6f-8214-504278058042,tg:rubgr:283,e73_MaterialRecords,1,"[{""resourceId"": ""fbe32736-0373-52ca-b6b7-5c5a0282f23b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4c8c1559-c821-48e7-9257-12b68930d7c8"", ""inverseOntologyProperty"": """"}]"
f94f1b80-e964-5b7f-bc6e-dfeca8fd9573,tg:rubgr:958,e73_MaterialRecords,1,"[{""resourceId"": ""112948b9-1fde-54e0-bb9a-37f94ff70431"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f3180bfb-1863-4222-ac74-c359c1f85225"", ""inverseOntologyProperty"": """"}]"
b4c4b984-8752-5ac4-a6be-afbaaf29dcfa,tg:rubgr:2156,e73_MaterialRecords,1,"[{""resourceId"": ""e1256858-7a53-55b2-9f46-5b2ef9fd9f58"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a3ba718-5bf4-4d25-b829-0ab9e021d251"", ""inverseOntologyProperty"": """"}]"
a460f5bc-5af8-5916-846d-89494f7e7e3e,tg:rubgr:2348,e73_MaterialRecords,1,"[{""resourceId"": ""ceefef08-e321-5410-bf1a-400bcca1dbcb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7b0e4ff3-a234-4572-ad61-2f558c14e721"", ""inverseOntologyProperty"": """"}]"
5c9fae6f-2718-58ca-bcfe-c825f51fc4aa,tg:rubgr:3793,e73_MaterialRecords,1,"[{""resourceId"": ""dcf22855-ecbb-5093-b2a3-07008f69e229"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1569769d-a04d-41da-bfda-b2a9f1b4914c"", ""inverseOntologyProperty"": """"}]"
33e6cb98-f088-5610-aa3a-346865cb1d69,tg:rubgr:2393,e73_MaterialRecords,1,"[{""resourceId"": ""274d82ec-278b-5774-84fb-158021b1a4dd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""953fc4a9-ff1b-457b-a45d-03570e1f9ea2"", ""inverseOntologyProperty"": """"}]"
0fc429d5-3926-59eb-b6fe-5aebd50a05be,tg:rubgr:2383,e73_MaterialRecords,1,"[{""resourceId"": ""9c4f36a5-17e9-5b2a-8d85-e9943e3656c0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""72b5a60b-22d0-4f38-b7e8-589aec312679"", ""inverseOntologyProperty"": """"}]"
2f740096-4fcd-5b8f-8fc5-6aa789509a1b,tg:rubgr:1326,e73_MaterialRecords,1,"[{""resourceId"": ""4f2b8682-18a8-58ea-a24e-4b86a90a5303"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b19eb5ad-c132-48eb-a40b-7c3938ef2aab"", ""inverseOntologyProperty"": """"}]"
1e3adc53-2c23-5f44-95a8-798d3e0f40c3,tg:rubgr:3313,e73_MaterialRecords,1,"[{""resourceId"": ""a31284b5-3fa6-5adc-9a64-eff562f926cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7846ebbb-f0d2-4ba9-9b85-2a56561253f9"", ""inverseOntologyProperty"": """"}]"
a182423b-dd22-5922-9e27-cdf5dfcc7788,tg:rubgr:2619,e73_MaterialRecords,1,"[{""resourceId"": ""bb1da5fd-1a69-58cd-963f-6ccdc1e50c95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0e45c160-0c68-4e85-8524-694c2be8e25f"", ""inverseOntologyProperty"": """"}]"
ce9fd1d4-2d26-57ba-938a-87849f12372f,tg:rubgr:4692,e73_MaterialRecords,1,"[{""resourceId"": ""bba2cbff-45d2-530c-b4ea-2e002c271832"", ""ontologyProperty"": """", ""resourceXresourceId"": ""24aff6e0-4136-45ea-8b72-41e87d7605a8"", ""inverseOntologyProperty"": """"}]"
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,e73_MaterialRecords,1,"[{""resourceId"": ""3e0acee3-cbfb-5f9d-be80-f51f202f2e54"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cb412323-9990-4b12-886a-baba5a5eb1a9"", ""inverseOntologyProperty"": """"}]"
ada0f3ea-52a4-5de6-bde5-910d69adf19e,tg:rubgr:2377,e73_MaterialRecords,1,"[{""resourceId"": ""61c179c9-4e47-535e-8d62-81c5a064f416"", ""ontologyProperty"": """", ""resourceXresourceId"": ""94aaf370-c67b-458e-ad9a-fddbc41a4e53"", ""inverseOntologyProperty"": """"}]"
9a58cc1f-600e-52f0-befa-3fa3a600d2b1,tg:rubgr:2367,e73_MaterialRecords,1,"[{""resourceId"": ""a2bd908c-ef86-58aa-892b-b094db5cac76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""322da502-634e-42da-a32e-229491e541ae"", ""inverseOntologyProperty"": """"}]"
64a6edb3-3a42-562c-98b2-4fbaf3dcddb7,tg:rubgr:2522,e73_MaterialRecords,1,"[{""resourceId"": ""2e62648b-5264-533a-aad9-08a4645cab67"", ""ontologyProperty"": """", ""resourceXresourceId"": ""005b0a33-dd63-4129-affe-b7a628fa199c"", ""inverseOntologyProperty"": """"}]"
24e99f58-7a24-5009-addf-a2286849e5b2,tg:rubgr:1648,e73_MaterialRecords,1,"[{""resourceId"": ""6a99995e-e7a0-5df3-a89f-bb1e8ec43ffa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cdbe9483-b769-4131-8ae7-511bbed5a833"", ""inverseOntologyProperty"": """"}]"
cc85858b-fd77-58e1-b4dd-a3753b829db7,tg:rubgr:2644,e73_MaterialRecords,1,"[{""resourceId"": ""3ee68b87-9947-560c-88fb-df0904b5ec22"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6585b476-9e27-4992-8fcf-7656722973d9"", ""inverseOntologyProperty"": """"}]"
3514c717-244d-55a9-a6a6-0d9d6922fd06,tg:rubgr:2654,e73_MaterialRecords,1,"[{""resourceId"": ""1f1b31f3-6164-52f8-9664-77125fbc13cc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1be70a04-5041-44c1-adc8-ccb96cd9585d"", ""inverseOntologyProperty"": """"}]"
493dcdaa-3c8c-5f54-9b9c-1668f0e0fb0a,tg:rubgr:2179,e73_MaterialRecords,1,"[{""resourceId"": ""ad612df1-4bee-5be7-9c4b-cb3017344e06"", ""ontologyProperty"": """", ""resourceXresourceId"": ""64687968-cdac-4b76-b952-39fb597fddc3"", ""inverseOntologyProperty"": """"}]"
