ResourceID,brocade.id,card,order,source_field,Object Type
66214610-7b0e-55ba-8f81-c21a9a456856,tg:rubgr:1622,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
bf9df334-9f8a-52b4-8780-ccb6fc4796bb,tg:rubgr:1788,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
68d9f3f7-a0ae-5f3b-98ea-44a4066bf6ae,tg:rubgr:1272,ObjectTypes,1,kenmerken.rubedformgr,drafts (documents)
e2495b96-563f-5871-acb3-29984aa64cf3,tg:rubgr:4565,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
a796aacf-b876-5f89-90da-9df4dfd582cf,tg:rubgr:2632,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
a796aacf-b876-5f89-90da-9df4dfd582cf,tg:rubgr:2632,ObjectTypes,2,kenmerken.rubedformgr,references
5ef2f296-cccc-5418-ad2c-c682b080bc55,tg:rubgr:36,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
26e3db03-e450-58c1-b4cb-94452eab5c0b,tg:rubgr:4709,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
f10fa204-30e7-5976-becc-b610ff298b05,tg:rubgr:1086,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
597b8047-6b8f-5fa7-b12b-7b2b2b160f45,tg:rubgr:41,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
b99f2d6c-7a88-56e8-924f-e89ad0417e0e,tg:rubgr:4791,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
5806476e-ab09-57ce-ace2-590446899917,tg:rubgr:1340,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
5806476e-ab09-57ce-ace2-590446899917,tg:rubgr:1340,ObjectTypes,2,kenmerken.rubedformgr,picture postcards
db2d4123-2bef-57d3-8b83-593183d8b5c1,tg:rubgr:3392,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
90b280d9-6901-56a4-97ef-57fbb6bf155b,tg:rubgr:4904,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
dc193f81-c64f-511b-877c-a21439438d5d,tg:rubgr:2079,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
dc193f81-c64f-511b-877c-a21439438d5d,tg:rubgr:2079,ObjectTypes,2,kenmerken.rubedformgr,references
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
899c6b7f-29e4-528f-be98-651fa68f4684,tg:rubgr:3845,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
b6507bd5-33a4-5e94-b473-86e480446d46,tg:rubgr:5092,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
4196a43c-f98e-5c2a-984b-363d999c793f,tg:rubgr:16,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
edf83fd8-2968-5b3e-982e-b78879e6feee,tg:rubgr:1481,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
ce0977fe-2441-52c1-8a68-9b0df5b1220e,tg:rubgr:4683,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
9c9c9903-dc26-54ef-837b-df93d4d5b42f,tg:rubgr:4729,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
d0d3e059-208d-5213-abdd-2d43e22997c5,tg:rubgr:4396,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
7a0c5987-c391-5347-bf30-6eccd7beeed9,tg:rubgr:2612,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
03178fa4-ee17-55f8-9437-449e9eac4a8a,tg:rubgr:2242,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
5344c23b-609b-53de-a736-07bbfb37427d,tg:rubgr:1897,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
5f572008-1ec7-513f-ace7-3d5b739cbe51,tg:rubgr:4400,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
2f0d3696-a6b2-53e1-8578-f1866a1a2908,tg:rubgr:4050,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
2f0d3696-a6b2-53e1-8578-f1866a1a2908,tg:rubgr:4050,ObjectTypes,2,kenmerken.rubedformgr,typewriting
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,ObjectTypes,2,kenmerken.rubedformgr,photographs
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,ObjectTypes,3,kenmerken.rubedformgr,photocopies
25c6f2fd-e77e-5dbd-9800-aa801fb212b4,tg:rubgr:3500,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
03433aa7-7baa-5713-8b93-4ec0fcf2a076,tg:rubgr:158,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
e29bbe75-99ad-5111-9bee-6d46cfea9d60,tg:rubgr:5084,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
7fe77e1b-dce3-5890-b069-1ce61f527b91,tg:rubgr:3853,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
f4203bff-59ed-5ac3-a85a-069871c418cf,tg:rubgr:1881,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
4fc35cc0-b43f-5de2-a19b-0e46399ccc4f,tg:rubgr:2254,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
23b6da8b-6a94-55aa-917d-9627984e8f39,tg:rubgr:2604,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
c4872ef6-5f37-58ec-9f43-1ae46ca0eb09,tg:rubgr:4800,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
c4e57b2c-8221-58f4-bd5d-935d2783ad56,tg:rubgr:2716,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
3d48d2e3-5670-5ab1-bc19-43dd6fff2ac5,tg:rubgr:3804,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
38fdf772-5f5c-509f-a755-da9e82172c0d,tg:rubgr:2346,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
7124bf19-b617-5a15-bd4d-5b7e98fed7a3,tg:rubgr:3941,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
36afea85-705b-5959-9e22-c7423ceaf12f,tg:rubgr:1706,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
b56df989-4db2-5d88-b521-2ef343406929,tg:rubgr:3691,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
856fd2d7-e360-5659-8cbc-b19dcbc3a531,tg:rubgr:5315,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
80fe94b0-92f3-5f1a-8310-14fc8d5135f9,tg:rubgr:4857,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
dc32cde6-c199-5554-b8c7-b71d48519dc8,tg:rubgr:2080,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
3a9eeda2-3f32-50bf-a328-1b75133c4bdc,tg:rubgr:4912,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
159202ab-2c1d-5d07-8719-a14cc42c1111,tg:rubgr:4441,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
c80f9b79-99b9-5c61-9d20-a71cf9864a1b,tg:rubgr:3384,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
6eb3bcdf-9516-5dd4-bcae-ed063b724290,tg:rubgr:3469,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
6eb3bcdf-9516-5dd4-bcae-ed063b724290,tg:rubgr:3469,ObjectTypes,2,kenmerken.rubedformgr,photographs
7593d1e4-469c-5347-9be9-bded5f8aea35,tg:rubgr:2297,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
9e502844-7467-5dc9-9e72-c8cb2ebe308e,tg:rubgr:5102,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
9826d58e-9c29-5b56-9f29-d2bfd6524c24,tg:rubgr:1141,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
dd40c403-0840-5a9f-b00a-05e170300684,tg:rubgr:524,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
dd649dd5-503b-55bc-acf1-362ca33e7f37,tg:rubgr:4713,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
8f8bace3-1428-5022-b067-8a2ecc18bf70,tg:rubgr:1792,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
67478663-62dc-502d-800b-4fe9de2ed62d,tg:rubgr:4590,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
32e56245-9548-5b72-a642-e8adc950616b,tg:rubgr:965,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
c6395b4f-50b5-5178-974f-cf961382eef5,tg:rubgr:1950,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
aa2f07d1-cdc9-5ae6-8c23-e482630eda29,tg:rubgr:573,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
aeb5f3ba-98df-57c6-b4ea-14f54abd59b8,tg:rubgr:4744,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
a3ae83ea-cf90-560b-9ba3-856cd4c7c5d6,tg:rubgr:2690,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
b3f9443a-116b-56d6-bcd6-cc94b815cbaa,tg:rubgr:4894,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
0ad8ea8b-4859-5cc8-8ceb-a17f04aa1f6e,tg:rubgr:2043,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
05e63170-fd6b-5e80-9086-0b72d29b5112,tg:rubgr:5293,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
98450908-bcfb-5669-8726-c27cc9d2013c,tg:rubgr:2556,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
4f1803e0-2b12-5b93-babd-f8c27d0a6b2c,tg:rubgr:3582,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
6172b5fa-a429-5dea-844c-e4bb05219d64,tg:rubgr:2239,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
92324dbb-9400-5858-a1b9-01493d86b09e,tg:rubgr:1803,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
8d0c5943-caa9-59dc-b3b6-61b3baa2cd3b,tg:rubgr:135,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
fa834672-1f3b-5f3d-a3a1-6fbd12e30bb1,tg:rubgr:4752,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
5afa981f-dbae-5f63-b453-cb2c244e9837,tg:rubgr:565,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
e3a1b2fe-7d77-5ba6-a205-5d187d24273a,tg:rubgr:1550,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
828081ed-6c6d-56c2-83eb-91dc8fba4537,tg:rubgr:4882,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
ae1b11f3-384e-53c6-9655-ca64b898c614,tg:rubgr:4181,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
601ff7aa-94ff-53e7-a73b-3a8d36733dc0,tg:rubgr:1229,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
198c9292-18ec-5f7c-a885-e16d6ec01c01,tg:rubgr:3701,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
a809d763-8c1d-59c1-bf6e-4ce90f831072,tg:rubgr:5285,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
a809d763-8c1d-59c1-bf6e-4ce90f831072,tg:rubgr:5285,ObjectTypes,2,kenmerken.rubedformgr,typewriting
33f65fa5-1d36-5f9b-9b1a-e6afd3c65108,tg:rubgr:4705,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
341a891b-62b7-541d-9161-095ed23b4874,tg:rubgr:532,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
d14f1e47-e3f7-5dd5-89c9-26534ac5e30d,tg:rubgr:3490,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
2398661b-93fc-5c0b-909c-fcbc0fca88f5,tg:rubgr:162,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
08d8933b-cb05-5cc9-856b-66ecb30657d5,tg:rubgr:861,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
f6e24a38-1f3c-51b1-a831-0fe1f13594e5,tg:rubgr:4586,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,ObjectTypes,2,kenmerken.rubedformgr,prospectuses
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,ObjectTypes,3,kenmerken.rubedformgr,photographs
065e95d4-f35e-57e0-a9bc-eb6ab85b9e8b,tg:rubgr:2147,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
f283fea5-946a-5e93-92c3-7561978fb284,tg:rubgr:3306,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
f283fea5-946a-5e93-92c3-7561978fb284,tg:rubgr:3306,ObjectTypes,2,kenmerken.rubedformgr,photographs
d12a8336-c35c-5216-a41f-994f257d1e1e,tg:rubgr:4569,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
12d5c535-1f0d-5318-acee-3530dc971e4f,tg:rubgr:4587,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
9432d9e1-4256-5e2c-85e4-31a026d93dae,tg:rubgr:2453,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
d68013e3-932f-5b71-841f-60488b089d96,tg:rubgr:2146,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
064a5089-5679-5f41-81e5-1b6ae0db430f,tg:rubgr:3307,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
2d57d831-b683-5824-99a9-95b7a3a2eff7,tg:rubgr:4568,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
32ff07df-de31-5b0f-ac82-701a9bb36255,tg:rubgr:3887,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
66008fb5-1bd2-5b8d-87b2-147d52b986f8,tg:rubgr:533,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
056deaa9-e195-5024-81c6-06e11079a763,tg:rubgr:4704,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
3e303450-18db-52db-a598-617c80932863,tg:rubgr:1156,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
973bb26c-7fa3-5c06-8d44-a6c1ad3eb691,tg:rubgr:163,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
89f41fb9-cc5b-558e-ac1e-077a76fd4b53,tg:rubgr:2054,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
50d495d7-f2cd-59a2-805c-e96bd623d1fc,tg:rubgr:4883,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
25ed9fc9-fb8e-534b-9136-7ae1188d77f1,tg:rubgr:2404,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
ae146c74-392e-5d2f-8b31-04e7cd37f348,tg:rubgr:4180,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
6dc02adb-d658-54f0-bc13-7a91a9e34909,tg:rubgr:5284,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,ObjectTypes,1,kenmerken.rubedformgr,notes (documents)
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,ObjectTypes,2,kenmerken.rubedformgr,letters (correspondence)
8097cb4b-d0e1-53c6-b0f3-5cc5fcbb9f35,tg:rubgr:2238,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
f94406b6-2668-51a7-bd9a-84de9eab270c,tg:rubgr:1802,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
5c876b3f-7d67-5321-a918-24c7a1e05dfc,tg:rubgr:134,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
5da49cc2-ca43-5bc0-98cf-749d65593c1e,tg:rubgr:4303,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
211942b0-7599-5e92-862a-f9e1f11f6d6d,tg:rubgr:564,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
40d421e1-e27e-5900-8e22-e923812fafb9,tg:rubgr:1551,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
9b672228-c4b1-5cb5-a112-2a25d721bbca,tg:rubgr:4196,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
9b672228-c4b1-5cb5-a112-2a25d721bbca,tg:rubgr:4196,ObjectTypes,2,kenmerken.rubedformgr,notes (documents)
9facf125-106b-5c6e-ac23-1f055b0a32fe,tg:rubgr:2412,ObjectTypes,1,kenmerken.rubedformgr,notes (documents)
9facf125-106b-5c6e-ac23-1f055b0a32fe,tg:rubgr:2412,ObjectTypes,2,kenmerken.rubedformgr,letters (correspondence)
7e21995c-bcee-5853-91f2-d1cc150b1b97,tg:rubgr:4895,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
903df527-a905-5d60-bbbf-1a7736dabd94,tg:rubgr:2042,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
105b7341-78b8-5732-a1a4-e76d53eabed5,tg:rubgr:2557,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
45cdceda-9860-5ef4-9fdd-de3a458c2f38,tg:rubgr:5292,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
4f22890a-a2dd-5812-ae4d-259d062631a9,tg:rubgr:4745,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
44da81d7-4553-58ec-a97c-c74492508f52,tg:rubgr:572,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
44da81d7-4553-58ec-a97c-c74492508f52,tg:rubgr:572,ObjectTypes,2,kenmerken.rubedformgr,references
7022ba79-10ae-52f1-b077-50b2cf1c7f58,tg:rubgr:2691,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
ffe67732-39ae-5061-a76b-03a196f42518,tg:rubgr:4968,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
b4be448c-7d96-542b-b8b3-b6965f47853a,tg:rubgr:2445,ObjectTypes,1,kenmerken.rubedformgr,postcards
0541cca6-6191-5549-9f6b-33b47c0902d7,tg:rubgr:1639,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
ef04815a-8a7a-58dc-91cb-3ae265a5c2ce,tg:rubgr:3604,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
74970415-6e3d-59df-bad3-880e96816732,tg:rubgr:4591,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
b014b1f5-693d-5e78-a632-f784c21b8de6,tg:rubgr:1286,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
a8ed8dbf-6daf-54fe-8713-6e75f2253f3c,tg:rubgr:2500,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
d55dd207-7a78-56c9-b75e-aa756b8588b3,tg:rubgr:1906,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
26fbcb38-fdb4-55cf-b46d-cfdfbc95aba8,tg:rubgr:2296,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
38143320-acdb-5542-ba9a-14252edc0a70,tg:rubgr:876,ObjectTypes,1,kenmerken.rubedformgr,picture postcards
5e4f8615-f29e-5012-bb9b-e28dfe78b357,tg:rubgr:5103,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
c8d620a4-3b84-5a58-bba1-8943db2468dc,tg:rubgr:175,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
a4e51b95-0eb8-5bb9-9d34-3144747349a7,tg:rubgr:1140,ObjectTypes,1,kenmerken.rubedformgr,letters (correspondence)
