Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:rubgr:4230,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4230/N,5f9b9a41-8fd9-544e-97b5-e9583d68618a,BE-ANN14/gr/000004230,Rubenianum,https://data.rubenianum.be//ark:/86530/5f9b9a41-8fd9-544e-97b5-e9583d68618a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3275,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3275/N,ea369e97-f1a3-5ec6-b8c7-fb9b99a9cba1,BE-ANN14/gr/000003275,Rubenianum,https://data.rubenianum.be//ark:/86530/ea369e97-f1a3-5ec6-b8c7-fb9b99a9cba1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5088,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5088/N,7c2a84a8-3f6b-5158-80fe-8a5979769ca8,BE-ANN14/gr/000005088,Rubenianum,https://data.rubenianum.be//ark:/86530/7c2a84a8-3f6b-5158-80fe-8a5979769ca8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5122,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5122/N,5793d084-6d19-50ab-ab38-f08121b1073b,BE-ANN14/gr/000005122,Rubenianum,https://data.rubenianum.be//ark:/86530/5793d084-6d19-50ab-ab38-f08121b1073b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:154,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:154/N,442f8d59-3201-577b-ae69-8f1998987cb8,BE-ANN14/gr/000000154,Rubenianum,https://data.rubenianum.be//ark:/86530/442f8d59-3201-577b-ae69-8f1998987cb8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4699,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4699/N,335a3943-18f6-5c3c-9111-97cc5575385c,BE-ANN14/gr/000004699,Rubenianum,https://data.rubenianum.be//ark:/86530/335a3943-18f6-5c3c-9111-97cc5575385c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4733,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4733/N,95177e93-fd68-5449-a662-c5cf3ebbef2c,BE-ANN14/gr/000004733,Rubenianum,https://data.rubenianum.be//ark:/86530/95177e93-fd68-5449-a662-c5cf3ebbef2c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4226,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4226/N,50e75d0f-818c-5fd5-bf79-a0f9239d9c86,BE-ANN14/gr/000004226,Rubenianum,https://data.rubenianum.be//ark:/86530/50e75d0f-818c-5fd5-bf79-a0f9239d9c86,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2608,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2608/N,2734e8c4-5fe1-5bd2-8504-e2b54dd217e5,BE-ANN14/gr/000002608,Rubenianum,https://data.rubenianum.be//ark:/86530/2734e8c4-5fe1-5bd2-8504-e2b54dd217e5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2258,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2258/N,facb367c-ddb7-5741-b6df-cfc80a08be6d,BE-ANN14/gr/000002258,Rubenianum,https://data.rubenianum.be//ark:/86530/facb367c-ddb7-5741-b6df-cfc80a08be6d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2599,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2599/N,dc371fd6-36b1-5690-be18-81dccbaa9287,BE-ANN14/gr/000002599,Rubenianum,https://data.rubenianum.be//ark:/86530/dc371fd6-36b1-5690-be18-81dccbaa9287,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:553,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:553/N,f09d1fb6-af76-596a-b722-0c1f52f567b0,BE-ANN14/gr/000000553,Rubenianum,https://data.rubenianum.be//ark:/86530/f09d1fb6-af76-596a-b722-0c1f52f567b0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4764,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4764/N,59674641-00a1-515f-9cec-26a121fc9497,BE-ANN14/gr/000004764,Rubenianum,https://data.rubenianum.be//ark:/86530/59674641-00a1-515f-9cec-26a121fc9497,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1136,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1136/N,0ba17f58-abe3-5f39-9ded-a3ada2b01f2f,BE-ANN14/gr/000001136,Rubenianum,https://data.rubenianum.be//ark:/86530/0ba17f58-abe3-5f39-9ded-a3ada2b01f2f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4334,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4334/N,cad2fbb7-1db2-510b-8c2d-3d6acee73863,BE-ANN14/gr/000004334,Rubenianum,https://data.rubenianum.be//ark:/86530/cad2fbb7-1db2-510b-8c2d-3d6acee73863,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3808,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3808/N,b5ba90dd-edf5-5023-8135-90d87cd5b893,BE-ANN14/gr/000003808,Rubenianum,https://data.rubenianum.be//ark:/86530/b5ba90dd-edf5-5023-8135-90d87cd5b893,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5030,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5030/N,87f951f5-1aae-580d-ac42-3c651954e77d,BE-ANN14/gr/000005030,Rubenianum,https://data.rubenianum.be//ark:/86530/87f951f5-1aae-580d-ac42-3c651954e77d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2274,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2274/N,ada53b8a-b489-5062-b96e-835cfd2a30a1,BE-ANN14/gr/000002274,Rubenianum,https://data.rubenianum.be//ark:/86530/ada53b8a-b489-5062-b96e-835cfd2a30a1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2624,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2624/N,0a29270b-6c2e-5b0b-a9c6-5f039e0f246a,BE-ANN14/gr/000002624,Rubenianum,https://data.rubenianum.be//ark:/86530/0a29270b-6c2e-5b0b-a9c6-5f039e0f246a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1008,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1008/N,d1c55ff5-5d43-5120-a147-eaf4e225e483,BE-ANN14/gr/000001008,Rubenianum,https://data.rubenianum.be//ark:/86530/d1c55ff5-5d43-5120-a147-eaf4e225e483,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:20,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:20/N,0faebee2-98b4-5dd3-97bf-77e6461137b6,BE-ANN14/gr/000000020,Rubenianum,https://data.rubenianum.be//ark:/86530/0faebee2-98b4-5dd3-97bf-77e6461137b6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2331,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2331/N,b0ef7482-bf07-5329-ba5b-d5825210cdae,BE-ANN14/gr/000002331,Rubenianum,https://data.rubenianum.be//ark:/86530/b0ef7482-bf07-5329-ba5b-d5825210cdae,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4898,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4898/N,d89e63c3-5c0d-58f8-81b0-9f1ccb032ec9,BE-ANN14/gr/000004898,Rubenianum,https://data.rubenianum.be//ark:/86530/d89e63c3-5c0d-58f8-81b0-9f1ccb032ec9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:343,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:343/N,e51571ea-7877-5f44-a5db-13a3ea7aedce,BE-ANN14/gr/000000343,Rubenianum,https://data.rubenianum.be//ark:/86530/e51571ea-7877-5f44-a5db-13a3ea7aedce,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4174,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4174/N,e2194f36-da74-5034-9cea-80f1e2c5248a,BE-ANN14/gr/000004174,Rubenianum,https://data.rubenianum.be//ark:/86530/e2194f36-da74-5034-9cea-80f1e2c5248a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4877,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4877/N,202c96b1-0b32-5760-92ca-9725be3ae2ec,BE-ANN14/gr/000004877,Rubenianum,https://data.rubenianum.be//ark:/86530/202c96b1-0b32-5760-92ca-9725be3ae2ec,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3824,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3824/N,969c225b-75a5-5e9e-84f8-67bc46338208,BE-ANN14/gr/000003824,Rubenianum,https://data.rubenianum.be//ark:/86530/969c225b-75a5-5e9e-84f8-67bc46338208,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4748,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4748/N,51b66bb9-3e0d-5a13-807c-3edad416c7be,BE-ANN14/gr/000004748,Rubenianum,https://data.rubenianum.be//ark:/86530/51b66bb9-3e0d-5a13-807c-3edad416c7be,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1225,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1225/N,536e9755-fd98-5f58-b08a-9400cbcf76f7,BE-ANN14/gr/000001225,Rubenianum,https://data.rubenianum.be//ark:/86530/536e9755-fd98-5f58-b08a-9400cbcf76f7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2409,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2409/N,b891401c-bbb6-5839-852a-cb23e31d10d6,BE-ANN14/gr/000002409,Rubenianum,https://data.rubenianum.be//ark:/86530/b891401c-bbb6-5839-852a-cb23e31d10d6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4924,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4924/N,335e7316-acca-5221-b387-bcca53ee11c2,BE-ANN14/gr/000004924,Rubenianum,https://data.rubenianum.be//ark:/86530/335e7316-acca-5221-b387-bcca53ee11c2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4861,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4861/N,1dbf59fc-c77f-5274-adc1-85c27bf7c5ae,BE-ANN14/gr/000004861,Rubenianum,https://data.rubenianum.be//ark:/86530/1dbf59fc-c77f-5274-adc1-85c27bf7c5ae,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5289,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5289/N,fc30f79c-666a-56c1-883d-9a9a76219a04,BE-ANN14/gr/000005289,Rubenianum,https://data.rubenianum.be//ark:/86530/fc30f79c-666a-56c1-883d-9a9a76219a04,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5323,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5323/N,5fe50f28-4ffb-51a4-b8ad-2f43f9b4a612,BE-ANN14/gr/000005323,Rubenianum,https://data.rubenianum.be//ark:/86530/5fe50f28-4ffb-51a4-b8ad-2f43f9b4a612,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:705,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:705/N,daf22265-a605-50e2-ba77-6a99b9ca801e,BE-ANN14/gr/000000705,Rubenianum,https://data.rubenianum.be//ark:/86530/daf22265-a605-50e2-ba77-6a99b9ca801e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:569,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:569/N,f4aae6f1-772b-57c5-a63b-8f4606f530d2,BE-ANN14/gr/000000569,Rubenianum,https://data.rubenianum.be//ark:/86530/f4aae6f1-772b-57c5-a63b-8f4606f530d2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:139,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:139/N,fcd73a9b-f988-50d4-a977-935cc945712c,BE-ANN14/gr/000000139,Rubenianum,https://data.rubenianum.be//ark:/86530/fcd73a9b-f988-50d4-a977-935cc945712c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2370,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2370/N,f150942b-724b-5277-a1dd-4aeda630ff69,BE-ANN14/gr/000002370,Rubenianum,https://data.rubenianum.be//ark:/86530/f150942b-724b-5277-a1dd-4aeda630ff69,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4420,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4420/N,ed4f7f64-bf03-5f6e-b0cc-67c5282cf688,BE-ANN14/gr/000004420,Rubenianum,https://data.rubenianum.be//ark:/86530/ed4f7f64-bf03-5f6e-b0cc-67c5282cf688,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1622,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1622/N,66214610-7b0e-55ba-8f81-c21a9a456856,BE-ANN14/gr/000001622,Rubenianum,https://data.rubenianum.be//ark:/86530/66214610-7b0e-55ba-8f81-c21a9a456856,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1788,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1788/N,bf9df334-9f8a-52b4-8780-ccb6fc4796bb,BE-ANN14/gr/000001788,Rubenianum,https://data.rubenianum.be//ark:/86530/bf9df334-9f8a-52b4-8780-ccb6fc4796bb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1272,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1272/N,68d9f3f7-a0ae-5f3b-98ea-44a4066bf6ae,BE-ANN14/gr/000001272,Rubenianum,https://data.rubenianum.be//ark:/86530/68d9f3f7-a0ae-5f3b-98ea-44a4066bf6ae,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4565,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4565/N,e2495b96-563f-5871-acb3-29984aa64cf3,BE-ANN14/gr/000004565,Rubenianum,https://data.rubenianum.be//ark:/86530/e2495b96-563f-5871-acb3-29984aa64cf3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2632,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2632/N,a796aacf-b876-5f89-90da-9df4dfd582cf,BE-ANN14/gr/000002632,Rubenianum,https://data.rubenianum.be//ark:/86530/a796aacf-b876-5f89-90da-9df4dfd582cf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:36,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:36/N,5ef2f296-cccc-5418-ad2c-c682b080bc55,BE-ANN14/gr/000000036,Rubenianum,https://data.rubenianum.be//ark:/86530/5ef2f296-cccc-5418-ad2c-c682b080bc55,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4709,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4709/N,26e3db03-e450-58c1-b4cb-94452eab5c0b,BE-ANN14/gr/000004709,Rubenianum,https://data.rubenianum.be//ark:/86530/26e3db03-e450-58c1-b4cb-94452eab5c0b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1086,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1086/N,f10fa204-30e7-5976-becc-b610ff298b05,BE-ANN14/gr/000001086,Rubenianum,https://data.rubenianum.be//ark:/86530/f10fa204-30e7-5976-becc-b610ff298b05,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:41,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:41/N,597b8047-6b8f-5fa7-b12b-7b2b2b160f45,BE-ANN14/gr/000000041,Rubenianum,https://data.rubenianum.be//ark:/86530/597b8047-6b8f-5fa7-b12b-7b2b2b160f45,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4791,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4791/N,b99f2d6c-7a88-56e8-924f-e89ad0417e0e,BE-ANN14/gr/000004791,Rubenianum,https://data.rubenianum.be//ark:/86530/b99f2d6c-7a88-56e8-924f-e89ad0417e0e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1340,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1340/N,5806476e-ab09-57ce-ace2-590446899917,BE-ANN14/gr/000001340,Rubenianum,https://data.rubenianum.be//ark:/86530/5806476e-ab09-57ce-ace2-590446899917,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3392,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3392/N,db2d4123-2bef-57d3-8b83-593183d8b5c1,BE-ANN14/gr/000003392,Rubenianum,https://data.rubenianum.be//ark:/86530/db2d4123-2bef-57d3-8b83-593183d8b5c1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4904,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4904/N,90b280d9-6901-56a4-97ef-57fbb6bf155b,BE-ANN14/gr/000004904,Rubenianum,https://data.rubenianum.be//ark:/86530/90b280d9-6901-56a4-97ef-57fbb6bf155b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2079,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2079/N,dc193f81-c64f-511b-877c-a21439438d5d,BE-ANN14/gr/000002079,Rubenianum,https://data.rubenianum.be//ark:/86530/dc193f81-c64f-511b-877c-a21439438d5d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2583,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2583/N,98250cc5-30b9-5ad8-92ee-61163e55f876,BE-ANN14/gr/000002583,Rubenianum,https://data.rubenianum.be//ark:/86530/98250cc5-30b9-5ad8-92ee-61163e55f876,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3845,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3845/N,899c6b7f-29e4-528f-be98-651fa68f4684,BE-ANN14/gr/000003845,Rubenianum,https://data.rubenianum.be//ark:/86530/899c6b7f-29e4-528f-be98-651fa68f4684,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5092,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5092/N,b6507bd5-33a4-5e94-b473-86e480446d46,BE-ANN14/gr/000005092,Rubenianum,https://data.rubenianum.be//ark:/86530/b6507bd5-33a4-5e94-b473-86e480446d46,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:16,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:16/N,4196a43c-f98e-5c2a-984b-363d999c793f,BE-ANN14/gr/000000016,Rubenianum,https://data.rubenianum.be//ark:/86530/4196a43c-f98e-5c2a-984b-363d999c793f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1481,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1481/N,edf83fd8-2968-5b3e-982e-b78879e6feee,BE-ANN14/gr/000001481,Rubenianum,https://data.rubenianum.be//ark:/86530/edf83fd8-2968-5b3e-982e-b78879e6feee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4683,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4683/N,ce0977fe-2441-52c1-8a68-9b0df5b1220e,BE-ANN14/gr/000004683,Rubenianum,https://data.rubenianum.be//ark:/86530/ce0977fe-2441-52c1-8a68-9b0df5b1220e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4729,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4729/N,9c9c9903-dc26-54ef-837b-df93d4d5b42f,BE-ANN14/gr/000004729,Rubenianum,https://data.rubenianum.be//ark:/86530/9c9c9903-dc26-54ef-837b-df93d4d5b42f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4396,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4396/N,d0d3e059-208d-5213-abdd-2d43e22997c5,BE-ANN14/gr/000004396,Rubenianum,https://data.rubenianum.be//ark:/86530/d0d3e059-208d-5213-abdd-2d43e22997c5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2612,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2612/N,7a0c5987-c391-5347-bf30-6eccd7beeed9,BE-ANN14/gr/000002612,Rubenianum,https://data.rubenianum.be//ark:/86530/7a0c5987-c391-5347-bf30-6eccd7beeed9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2242,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2242/N,03178fa4-ee17-55f8-9437-449e9eac4a8a,BE-ANN14/gr/000002242,Rubenianum,https://data.rubenianum.be//ark:/86530/03178fa4-ee17-55f8-9437-449e9eac4a8a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1897,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1897/N,5344c23b-609b-53de-a736-07bbfb37427d,BE-ANN14/gr/000001897,Rubenianum,https://data.rubenianum.be//ark:/86530/5344c23b-609b-53de-a736-07bbfb37427d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4400,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4400/N,5f572008-1ec7-513f-ace7-3d5b739cbe51,BE-ANN14/gr/000004400,Rubenianum,https://data.rubenianum.be//ark:/86530/5f572008-1ec7-513f-ace7-3d5b739cbe51,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
