brocade.id,ResourceID,card,order,Archive Note,Archive Note
tg:rubgr:2409,b891401c-bbb6-5839-852a-cb23e31d10d6,Items,1,AFG_079_012,isad:rub:3009
tg:rubgr:4924,335e7316-acca-5221-b387-bcca53ee11c2,Items,1,AFG_136_052,isad:rub:3058
tg:rubgr:4861,1dbf59fc-c77f-5274-adc1-85c27bf7c5ae,Items,1,AFG_135_007,isad:rub:3057
tg:rubgr:5289,fc30f79c-666a-56c1-883d-9a9a76219a04,Items,1,AFG_145_019,isad:rub:3068
tg:rubgr:5323,5fe50f28-4ffb-51a4-b8ad-2f43f9b4a612,Items,1,AFG_145_053,isad:rub:3068
tg:rubgr:705,daf22265-a605-50e2-ba77-6a99b9ca801e,Items,1,AFG_016_038,isad:rub:2946
tg:rubgr:569,f4aae6f1-772b-57c5-a63b-8f4606f530d2,Items,1,AFG_011_028,isad:rub:2941
tg:rubgr:139,fcd73a9b-f988-50d4-a977-935cc945712c,Items,1,AFG_003_067,isad:rub:2933
tg:rubgr:2370,f150942b-724b-5277-a1dd-4aeda630ff69,Items,1,AFG_077_054,isad:rub:3007
tg:rubgr:4420,ed4f7f64-bf03-5f6e-b0cc-67c5282cf688,Items,1,AFG_112_027,isad:rub:3033
tg:rubgr:1622,66214610-7b0e-55ba-8f81-c21a9a456856,Items,1,AFG_044_023,isad:rub:2974
tg:rubgr:1788,bf9df334-9f8a-52b4-8780-ccb6fc4796bb,Items,1,AFG_046_091,isad:rub:2976
tg:rubgr:1272,68d9f3f7-a0ae-5f3b-98ea-44a4066bf6ae,Items,1,AFG_033_010,isad:rub:2963
tg:rubgr:4565,e2495b96-563f-5871-acb3-29984aa64cf3,Items,1,AFG_117_001,isad:rub:3038
tg:rubgr:2632,a796aacf-b876-5f89-90da-9df4dfd582cf,Items,1,AFG_084_046,isad:rub:3014
tg:rubgr:36,5ef2f296-cccc-5418-ad2c-c682b080bc55,Items,1,AFG_001_036,isad:rub:2930
tg:rubgr:4709,26e3db03-e450-58c1-b4cb-94452eab5c0b,Items,1,AFG_128_009,isad:rub:3050
tg:rubgr:1086,f10fa204-30e7-5976-becc-b610ff298b05,Items,1,AFG_023_034,isad:rub:2953
tg:rubgr:41,597b8047-6b8f-5fa7-b12b-7b2b2b160f45,Items,1,AFG_001_041,isad:rub:2930
tg:rubgr:4791,b99f2d6c-7a88-56e8-924f-e89ad0417e0e,Items,1,AFG_131_002,isad:rub:3053
tg:rubgr:1340,5806476e-ab09-57ce-ace2-590446899917,Items,1,AFG_035_006,isad:rub:2965
tg:rubgr:3392,db2d4123-2bef-57d3-8b83-593183d8b5c1,Items,1,AFG_093_055,isad:rub:3019
tg:rubgr:4904,90b280d9-6901-56a4-97ef-57fbb6bf155b,Items,1,AFG_136_032,isad:rub:3058
tg:rubgr:2079,dc193f81-c64f-511b-877c-a21439438d5d,Items,1,AFG_057_006,isad:rub:2987
tg:rubgr:2583,98250cc5-30b9-5ad8-92ee-61163e55f876,Items,1,AFG_083_133,isad:rub:3013
tg:rubgr:3845,899c6b7f-29e4-528f-be98-651fa68f4684,Items,1,AFG_100_021,isad:rub:3021
tg:rubgr:5092,b6507bd5-33a4-5e94-b473-86e480446d46,Items,1,AFG_142_009,isad:rub:3064
tg:rubgr:16,4196a43c-f98e-5c2a-984b-363d999c793f,Items,1,AFG_001_016,isad:rub:2930
tg:rubgr:1481,edf83fd8-2968-5b3e-982e-b78879e6feee,Items,1,AFG_039_005,isad:rub:2969
tg:rubgr:4683,ce0977fe-2441-52c1-8a68-9b0df5b1220e,Items,1,AFG_123_004,isad:rub:3045
tg:rubgr:4729,9c9c9903-dc26-54ef-837b-df93d4d5b42f,Items,1,AFG_128_029,isad:rub:3050
tg:rubgr:4396,d0d3e059-208d-5213-abdd-2d43e22997c5,Items,1,AFG_112_003,isad:rub:3033
tg:rubgr:2612,7a0c5987-c391-5347-bf30-6eccd7beeed9,Items,1,AFG_084_026,isad:rub:3014
tg:rubgr:2242,03178fa4-ee17-55f8-9437-449e9eac4a8a,Items,1,AFG_069_011,isad:rub:2999
tg:rubgr:1897,5344c23b-609b-53de-a736-07bbfb37427d,Items,1,AFG_052_009,isad:rub:2982
tg:rubgr:4400,5f572008-1ec7-513f-ace7-3d5b739cbe51,Items,1,AFG_112_007,isad:rub:3033
tg:rubgr:4050,2f0d3696-a6b2-53e1-8578-f1866a1a2908,Items,1,AFG_106_035,isad:rub:3027
tg:rubgr:1252,c34845f8-bf9a-5a8e-bc2f-a27081328a0f,Items,1,AFG_032_002,isad:rub:2962
tg:rubgr:3500,25c6f2fd-e77e-5dbd-9800-aa801fb212b4,Items,1,AFG_094_064,isad:rub:3020
tg:rubgr:158,03433aa7-7baa-5713-8b93-4ec0fcf2a076,Items,1,AFG_003_086,isad:rub:2933
tg:rubgr:5084,e29bbe75-99ad-5111-9bee-6d46cfea9d60,Items,1,AFG_142_001,isad:rub:3064
tg:rubgr:3853,7fe77e1b-dce3-5890-b069-1ce61f527b91,Items,1,AFG_101_005,isad:rub:3022
tg:rubgr:1881,f4203bff-59ed-5ac3-a85a-069871c418cf,Items,1,AFG_051_004,isad:rub:2981
tg:rubgr:2254,4fc35cc0-b43f-5de2-a19b-0e46399ccc4f,Items,1,AFG_069_023,isad:rub:2999
tg:rubgr:2604,23b6da8b-6a94-55aa-917d-9627984e8f39,Items,1,AFG_084_018,isad:rub:3014
tg:rubgr:4800,c4872ef6-5f37-58ec-9f43-1ae46ca0eb09,Items,1,AFG_132_006,isad:rub:3054
tg:rubgr:2038,56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,Items,1,AFG_055_069,isad:rub:2985
tg:rubgr:2716,c4e57b2c-8221-58f4-bd5d-935d2783ad56,Items,1,AFG_085_029,isad:rub:3015
tg:rubgr:3804,3d48d2e3-5670-5ab1-bc19-43dd6fff2ac5,Items,1,AFG_099_042,isad:rub:3021
tg:rubgr:2346,38fdf772-5f5c-509f-a755-da9e82172c0d,Items,1,AFG_077_030,isad:rub:3007
tg:rubgr:3941,7124bf19-b617-5a15-bd4d-5b7e98fed7a3,Items,1,AFG_102_056,isad:rub:3023
tg:rubgr:1706,36afea85-705b-5959-9e22-c7423ceaf12f,Items,1,AFG_046_009,isad:rub:2976
tg:rubgr:3691,b56df989-4db2-5d88-b521-2ef343406929,Items,1,AFG_097_137,isad:rub:3021
tg:rubgr:5315,856fd2d7-e360-5659-8cbc-b19dcbc3a531,Items,1,AFG_145_045,isad:rub:3068
tg:rubgr:4857,80fe94b0-92f3-5f1a-8310-14fc8d5135f9,Items,1,AFG_135_003,isad:rub:3057
tg:rubgr:2080,dc32cde6-c199-5554-b8c7-b71d48519dc8,Items,1,AFG_057_007,isad:rub:2987
tg:rubgr:4912,3a9eeda2-3f32-50bf-a328-1b75133c4bdc,Items,1,AFG_136_040,isad:rub:3058
tg:rubgr:4441,159202ab-2c1d-5d07-8719-a14cc42c1111,Items,1,AFG_113_005,isad:rub:3034
tg:rubgr:3384,c80f9b79-99b9-5c61-9d20-a71cf9864a1b,Items,1,AFG_093_047,isad:rub:3019
tg:rubgr:3469,6eb3bcdf-9516-5dd4-bcae-ed063b724290,Items,1,AFG_094_033,isad:rub:3020
tg:rubgr:2297,7593d1e4-469c-5347-9be9-bded5f8aea35,Items,1,AFG_075_004,isad:rub:3005
tg:rubgr:5102,9e502844-7467-5dc9-9e72-c8cb2ebe308e,Items,1,AFG_142_019,isad:rub:3064
tg:rubgr:1141,9826d58e-9c29-5b56-9f29-d2bfd6524c24,Items,1,AFG_024_023,isad:rub:2954
tg:rubgr:524,dd40c403-0840-5a9f-b00a-05e170300684,Items,1,AFG_010_039,isad:rub:2940
tg:rubgr:4713,dd649dd5-503b-55bc-acf1-362ca33e7f37,Items,1,AFG_128_013,isad:rub:3050
tg:rubgr:1792,8f8bace3-1428-5022-b067-8a2ecc18bf70,Items,1,AFG_046_095,isad:rub:2976
tg:rubgr:4590,67478663-62dc-502d-800b-4fe9de2ed62d,Items,1,AFG_118_016,isad:rub:3039
tg:rubgr:965,32e56245-9548-5b72-a642-e8adc950616b,Items,1,AFG_021_049,isad:rub:2951
tg:rubgr:1950,c6395b4f-50b5-5178-974f-cf961382eef5,Items,1,AFG_054_041,isad:rub:2984
tg:rubgr:573,aa2f07d1-cdc9-5ae6-8c23-e482630eda29,Items,1,AFG_011_032,isad:rub:2941
tg:rubgr:4744,aeb5f3ba-98df-57c6-b4ea-14f54abd59b8,Items,1,AFG_128_044,isad:rub:3050
tg:rubgr:2690,a3ae83ea-cf90-560b-9ba3-856cd4c7c5d6,Items,1,AFG_085_003,isad:rub:3015
tg:rubgr:4894,b3f9443a-116b-56d6-bcd6-cc94b815cbaa,Items,1,AFG_136_022,isad:rub:3058
tg:rubgr:2043,0ad8ea8b-4859-5cc8-8ceb-a17f04aa1f6e,Items,1,AFG_055_074,isad:rub:2985
tg:rubgr:5293,05e63170-fd6b-5e80-9086-0b72d29b5112,Items,1,AFG_145_023,isad:rub:3068
tg:rubgr:2556,98450908-bcfb-5669-8726-c27cc9d2013c,Items,1,AFG_083_106,isad:rub:3013
tg:rubgr:3582,4f1803e0-2b12-5b93-babd-f8c27d0a6b2c,Items,1,AFG_097_028,isad:rub:3021
tg:rubgr:2239,6172b5fa-a429-5dea-844c-e4bb05219d64,Items,1,AFG_069_008,isad:rub:2999
tg:rubgr:1803,92324dbb-9400-5858-a1b9-01493d86b09e,Items,1,AFG_046_106,isad:rub:2976
tg:rubgr:135,8d0c5943-caa9-59dc-b3b6-61b3baa2cd3b,Items,1,AFG_003_063,isad:rub:2933
tg:rubgr:4752,fa834672-1f3b-5f3d-a3a1-6fbd12e30bb1,Items,1,AFG_128_052,isad:rub:3050
tg:rubgr:565,5afa981f-dbae-5f63-b453-cb2c244e9837,Items,1,AFG_011_024,isad:rub:2941
tg:rubgr:1550,e3a1b2fe-7d77-5ba6-a205-5d187d24273a,Items,1,AFG_042_002,isad:rub:2972
tg:rubgr:4882,828081ed-6c6d-56c2-83eb-91dc8fba4537,Items,1,AFG_136_010,isad:rub:3058
tg:rubgr:4181,ae1b11f3-384e-53c6-9655-ca64b898c614,Items,1,AFG_109_061,isad:rub:3030
tg:rubgr:1229,601ff7aa-94ff-53e7-a73b-3a8d36733dc0,Items,1,AFG_029_038,isad:rub:2959
tg:rubgr:3701,198c9292-18ec-5f7c-a885-e16d6ec01c01,Items,1,AFG_098_009,isad:rub:3021
tg:rubgr:5285,a809d763-8c1d-59c1-bf6e-4ce90f831072,Items,1,AFG_145_015,isad:rub:3068
tg:rubgr:4705,33f65fa5-1d36-5f9b-9b1a-e6afd3c65108,Items,1,AFG_128_005,isad:rub:3050
tg:rubgr:532,341a891b-62b7-541d-9161-095ed23b4874,Items,1,AFG_010_047,isad:rub:2940
tg:rubgr:3490,d14f1e47-e3f7-5dd5-89c9-26534ac5e30d,Items,1,AFG_094_054,isad:rub:3020
tg:rubgr:162,2398661b-93fc-5c0b-909c-fcbc0fca88f5,Items,1,AFG_003_090,isad:rub:2933
tg:rubgr:861,08d8933b-cb05-5cc9-856b-66ecb30657d5,Items,1,AFG_019_032,isad:rub:2949
tg:rubgr:4586,f6e24a38-1f3c-51b1-a831-0fe1f13594e5,Items,1,AFG_118_012,isad:rub:3039
tg:rubgr:2452,838790e0-1ee5-5a4a-b380-1725dd4c7f4f,Items,1,AFG_083_002,isad:rub:3013
tg:rubgr:2147,065e95d4-f35e-57e0-a9bc-eb6ab85b9e8b,Items,1,AFG_059_004,isad:rub:2989
tg:rubgr:3306,f283fea5-946a-5e93-92c3-7561978fb284,Items,1,AFG_092_036,isad:rub:3018
tg:rubgr:4569,d12a8336-c35c-5216-a41f-994f257d1e1e,Items,1,AFG_117_005,isad:rub:3038
tg:rubgr:4587,12d5c535-1f0d-5318-acee-3530dc971e4f,Items,1,AFG_118_013,isad:rub:3039
tg:rubgr:2453,9432d9e1-4256-5e2c-85e4-31a026d93dae,Items,1,AFG_083_003,isad:rub:3013
tg:rubgr:2146,d68013e3-932f-5b71-841f-60488b089d96,Items,1,AFG_059_003,isad:rub:2989
tg:rubgr:3307,064a5089-5679-5f41-81e5-1b6ae0db430f,Items,1,AFG_092_037,isad:rub:3018
tg:rubgr:4568,2d57d831-b683-5824-99a9-95b7a3a2eff7,Items,1,AFG_117_004,isad:rub:3038
tg:rubgr:3887,32ff07df-de31-5b0f-ac82-701a9bb36255,Items,1,AFG_102_002,isad:rub:3023
tg:rubgr:533,66008fb5-1bd2-5b8d-87b2-147d52b986f8,Items,1,AFG_010_048,isad:rub:2940
tg:rubgr:4704,056deaa9-e195-5024-81c6-06e11079a763,Items,1,AFG_128_004,isad:rub:3050
tg:rubgr:1156,3e303450-18db-52db-a598-617c80932863,Items,1,AFG_026_002,isad:rub:2956
tg:rubgr:163,973bb26c-7fa3-5c06-8d44-a6c1ad3eb691,Items,1,AFG_003_091,isad:rub:2933
tg:rubgr:2054,89f41fb9-cc5b-558e-ac1e-077a76fd4b53,Items,1,AFG_055_085,isad:rub:2985
tg:rubgr:4883,50d495d7-f2cd-59a2-805c-e96bd623d1fc,Items,1,AFG_136_011,isad:rub:3058
tg:rubgr:2404,25ed9fc9-fb8e-534b-9136-7ae1188d77f1,Items,1,AFG_079_007,isad:rub:3009
tg:rubgr:4180,ae146c74-392e-5d2f-8b31-04e7cd37f348,Items,1,AFG_109_060,isad:rub:3030
tg:rubgr:5284,6dc02adb-d658-54f0-bc13-7a91a9e34909,Items,1,AFG_145_014,isad:rub:3068
tg:rubgr:2392,c13cef2a-b55a-58d1-8750-a0f7f41c2cae,Items,1,AFG_078_002,isad:rub:3008
tg:rubgr:2238,8097cb4b-d0e1-53c6-b0f3-5cc5fcbb9f35,Items,1,AFG_069_007,isad:rub:2999
tg:rubgr:1802,f94406b6-2668-51a7-bd9a-84de9eab270c,Items,1,AFG_046_105,isad:rub:2976
tg:rubgr:134,5c876b3f-7d67-5321-a918-24c7a1e05dfc,Items,1,AFG_003_062,isad:rub:2933
tg:rubgr:4303,5da49cc2-ca43-5bc0-98cf-749d65593c1e,Items,1,AFG_111_098,isad:rub:3032
tg:rubgr:564,211942b0-7599-5e92-862a-f9e1f11f6d6d,Items,1,AFG_011_023,isad:rub:2941
tg:rubgr:1551,40d421e1-e27e-5900-8e22-e923812fafb9,Items,1,AFG_042_003,isad:rub:2972
tg:rubgr:4196,9b672228-c4b1-5cb5-a112-2a25d721bbca,Items,1,AFG_110_007,isad:rub:3031
tg:rubgr:2412,9facf125-106b-5c6e-ac23-1f055b0a32fe,Items,1,AFG_080_003,isad:rub:3010
tg:rubgr:4895,7e21995c-bcee-5853-91f2-d1cc150b1b97,Items,1,AFG_136_023,isad:rub:3058
tg:rubgr:2042,903df527-a905-5d60-bbbf-1a7736dabd94,Items,1,AFG_055_073,isad:rub:2985
tg:rubgr:2557,105b7341-78b8-5732-a1a4-e76d53eabed5,Items,1,AFG_083_107,isad:rub:3013
tg:rubgr:5292,45cdceda-9860-5ef4-9fdd-de3a458c2f38,Items,1,AFG_145_022,isad:rub:3068
tg:rubgr:4745,4f22890a-a2dd-5812-ae4d-259d062631a9,Items,1,AFG_128_045,isad:rub:3050
tg:rubgr:572,44da81d7-4553-58ec-a97c-c74492508f52,Items,1,AFG_011_031,isad:rub:2941
tg:rubgr:2691,7022ba79-10ae-52f1-b077-50b2cf1c7f58,Items,1,AFG_085_004,isad:rub:3015
tg:rubgr:4968,ffe67732-39ae-5061-a76b-03a196f42518,Items,1,AFG_137_003,isad:rub:3059
tg:rubgr:2445,b4be448c-7d96-542b-b8b3-b6965f47853a,Items,1,AFG_082_018,isad:rub:3012
tg:rubgr:1639,0541cca6-6191-5549-9f6b-33b47c0902d7,Items,1,AFG_044_040,isad:rub:2974
tg:rubgr:3604,ef04815a-8a7a-58dc-91cb-3ae265a5c2ce,Items,1,AFG_097_050,isad:rub:3021
tg:rubgr:4591,74970415-6e3d-59df-bad3-880e96816732,Items,1,AFG_118_017,isad:rub:3039
tg:rubgr:1286,b014b1f5-693d-5e78-a632-f784c21b8de6,Items,1,AFG_034_001,isad:rub:2964
tg:rubgr:2500,a8ed8dbf-6daf-54fe-8713-6e75f2253f3c,Items,1,AFG_083_050,isad:rub:3013
tg:rubgr:1906,d55dd207-7a78-56c9-b75e-aa756b8588b3,Items,1,AFG_053_007,isad:rub:2983
tg:rubgr:2296,26fbcb38-fdb4-55cf-b46d-cfdfbc95aba8,Items,1,AFG_075_003,isad:rub:3005
tg:rubgr:876,38143320-acdb-5542-ba9a-14252edc0a70,Items,1,AFG_019_047,isad:rub:2949
tg:rubgr:5103,5e4f8615-f29e-5012-bb9b-e28dfe78b357,Items,1,AFG_142_020,isad:rub:3064
tg:rubgr:175,c8d620a4-3b84-5a58-bba1-8943db2468dc,Items,1,AFG_003_103,isad:rub:2933
tg:rubgr:1140,a4e51b95-0eb8-5bb9-9d34-3144747349a7,Items,1,AFG_024_022,isad:rub:2954
tg:rubgr:4712,c8e50d08-b098-5e29-93ed-b99cadb015be,Items,1,AFG_128_012,isad:rub:3050
tg:rubgr:2828,16403bd4-6ab8-58e2-a6ba-4505e5524fdd,Items,1,AFG_086_086,isad:rub:3016
tg:rubgr:1707,e813cc8b-a3f8-5e88-a04e-f7183d7d2088,Items,1,AFG_046_010,isad:rub:2976
tg:rubgr:2982,5154bf5d-0639-55e1-ac82-a502d64ad2e9,Items,1,AFG_088_003,isad:rub:3018
tg:rubgr:5314,65013038-5bca-5c33-a338-adc0affb8cc1,Items,1,AFG_145_044,isad:rub:3068
tg:rubgr:4856,0bd82530-0042-5700-9253-9b7956237538,Items,1,AFG_135_002,isad:rub:3057
tg:rubgr:4913,01140274-3da1-53ab-8229-423c35353030,Items,1,AFG_136_041,isad:rub:3058
tg:rubgr:3385,d9ac194d-15c1-5f99-886c-ea9b00354a50,Items,1,AFG_093_048,isad:rub:3019
tg:rubgr:4440,716c1d46-f684-511b-9ff4-594039f9d3b8,Items,1,AFG_113_004,isad:rub:3034
tg:rubgr:227,c9bd8cd7-135b-5ad7-89c9-349074465c6c,Items,1,AFG_004_040,isad:rub:2934
tg:rubgr:3805,370be4f0-8a4a-5053-8d74-1e88be9a9c99,Items,1,AFG_099_043,isad:rub:3021
tg:rubgr:3106,4b30ba12-3718-5f16-85cc-a148c3099306,Items,1,AFG_090_026,isad:rub:3018
tg:rubgr:948,e469c177-53da-543f-8e50-8fa1096bd544,Items,1,AFG_021_032,isad:rub:2951
tg:rubgr:2202,d33a3bdc-26ed-5f6f-b21e-1b5e2f63814e,Items,1,AFG_065_002,isad:rub:2995
tg:rubgr:335,fcabad0c-75be-52af-9eb8-f257ef9d5824,Items,1,AFG_006_049,isad:rub:2936
tg:rubgr:3501,b61b1395-dfa0-50c8-b745-f9a5b6160f03,Items,1,AFG_094_065,isad:rub:3020
tg:rubgr:159,cb9a9b76-4a78-5b45-9b18-f09441a504cf,Items,1,AFG_003_087,isad:rub:2933
tg:rubgr:5085,6ae1cd54-c49a-5044-a92f-ac1c2aea5d1a,Items,1,AFG_142_002,isad:rub:3064
tg:rubgr:3852,71de9e88-9e94-5f1a-b475-a091947d8a75,Items,1,AFG_101_004,isad:rub:3022
tg:rubgr:1880,21e1c85a-a31d-52da-bb38-9c02c9c2e309,Items,1,AFG_051_003,isad:rub:2981
tg:rubgr:1479,7368085c-3029-5a91-8b42-d96bc012bd18,Items,1,AFG_039_003,isad:rub:2969
tg:rubgr:4401,4bf6ea5a-6a32-5680-9420-75da41b7be2c,Items,1,AFG_112_008,isad:rub:3033
tg:rubgr:1253,2496749e-e397-508d-9d31-af4792cd1a02,Items,1,AFG_032_003,isad:rub:2962
tg:rubgr:1879,4ec1935b-b00a-5130-909c-18ba79d416fc,Items,1,AFG_051_002,isad:rub:2981
tg:rubgr:3844,0ee51675-b81c-5835-b13f-c15b722c9db5,Items,1,AFG_100_020,isad:rub:3021
tg:rubgr:5093,fe9dcf70-3bf4-578b-9a7d-2973cba71b3b,Items,1,AFG_142_010,isad:rub:3064
tg:rubgr:17,1b05d074-b1be-5a1f-8b43-d553a88b1769,Items,1,AFG_001_017,isad:rub:2930
tg:rubgr:4728,d0f6eebb-4597-58ee-a548-d2f9abe50c18,Items,1,AFG_128_028,isad:rub:3050
tg:rubgr:4397,b840ac08-cebe-5b43-9d4b-d23eb0824fd6,Items,1,AFG_112_004,isad:rub:3033
tg:rubgr:2613,5f509661-a9ca-5428-9cea-3150684758e9,Items,1,AFG_084_027,isad:rub:3014
tg:rubgr:2243,57cc4063-7502-5da8-80b9-da9450e6c6fd,Items,1,AFG_069_012,isad:rub:2999
tg:rubgr:1896,39a30026-c5b6-5d06-b3d8-447ee35a1125,Items,1,AFG_052_008,isad:rub:2982
tg:rubgr:2428,7b1bd15d-d0e8-5f0e-856e-8b2ace0d88e1,Items,1,AFG_082_001,isad:rub:3012
tg:rubgr:4905,fabccf21-9995-5ccd-9e75-8e7997354b98,Items,1,AFG_136_033,isad:rub:3058
tg:rubgr:2078,f4ec75da-33fb-5cf0-96ed-3553e0d4fb63,Items,1,AFG_057_005,isad:rub:2987
tg:rubgr:1087,b886df7e-ccc2-5d00-b7cd-d8a9a8609982,Items,1,AFG_023_035,isad:rub:2953
tg:rubgr:2351,fe54e921-fad2-5e80-a656-644a6448268c,Items,1,AFG_077_035,isad:rub:3007
tg:rubgr:40,f90763f1-f0c5-56b3-ae58-d367b5e90140,Items,1,AFG_001_040,isad:rub:2930
tg:rubgr:2701,90b0a06e-5069-56ca-b4be-08993d1fcac4,Items,1,AFG_085_014,isad:rub:3015
tg:rubgr:3956,41639bd3-42ab-5ffa-ba4b-f75e8ee35b46,Items,1,AFG_102_071,isad:rub:3023
tg:rubgr:4790,20de6331-c490-5ac8-9e8a-42003b696b62,Items,1,AFG_131_001,isad:rub:3053
tg:rubgr:929,d05ba72a-feae-52a9-982d-b46a7d69deae,Items,1,AFG_021_013,isad:rub:2951
tg:rubgr:37,10f14f75-c9c2-5784-85ff-57b7ddfb3732,Items,1,AFG_001_037,isad:rub:2930
tg:rubgr:4708,32b89e46-9e49-5b49-bfaf-f5e8e9218766,Items,1,AFG_128_008,isad:rub:3050
tg:rubgr:3537,2c40b8c5-4830-5e4e-bae4-86df71f65c87,Items,1,AFG_095_022,isad:rub:3021
tg:rubgr:1273,306f0d14-8de1-5cdb-bfd3-489b9cd4ff02,Items,1,AFG_033_011,isad:rub:2963
tg:rubgr:1418,a90d15c1-9b0e-580a-be2b-2ea449a0e66a,Items,1,AFG_038_024,isad:rub:2968
tg:rubgr:568,76ef35a2-f9b3-5b95-a9fc-931a1f2c8b84,Items,1,AFG_011_027,isad:rub:2941
tg:rubgr:138,1aa888be-554e-54a7-b7a6-387cf814439c,Items,1,AFG_003_066,isad:rub:2933
tg:rubgr:2371,d0d4e274-65d6-5e6b-b2fd-5ede0e4584e2,Items,1,AFG_077_055,isad:rub:3007
tg:rubgr:1224,7fc97921-b74d-5676-8388-23bccb847ebf,Items,1,AFG_029_033,isad:rub:2959
