ResourceID,brocade.id,card,order,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,AssociatedRecords,1,gerelateerd object,tg:rubgr:2523,Verwijzing naar Grossmann object,,e5687395-a8e7-5e3f-a011-a1079ebb8c9b,"[{""resourceId"": ""e5687395-a8e7-5e3f-a011-a1079ebb8c9b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c6630796-6e46-467a-9263-6cfa3d5e32e3"", ""inverseOntologyProperty"": """"}]"
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,AssociatedRecords,2,gerelateerd onderdeel,tg:rubgr:2332,Verwijzing naar Grossmann object,,ce559a66-7789-55d0-87d9-890816bd884c,"[{""resourceId"": ""ce559a66-7789-55d0-87d9-890816bd884c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df7d6b49-38b9-4425-9858-d5b335a063ba"", ""inverseOntologyProperty"": """"}]"
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,AssociatedRecords,3,gerelateerd onderdeel,tg:rubgr:2333,Verwijzing naar Grossmann object,,95497ada-2a0e-51c4-a1e3-6bb082105e2b,"[{""resourceId"": ""95497ada-2a0e-51c4-a1e3-6bb082105e2b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b00a877a-7fe4-414c-b926-66a4d80f9924"", ""inverseOntologyProperty"": """"}]"
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,AssociatedRecords,4,gerelateerd onderdeel,tg:rubgr:2334,Verwijzing naar Grossmann object,,8965569a-92c7-5a08-8f1e-ebce2571a523,"[{""resourceId"": ""8965569a-92c7-5a08-8f1e-ebce2571a523"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3743a6aa-34fa-4494-91a3-4d4352114841"", ""inverseOntologyProperty"": """"}]"
b0ef7482-bf07-5329-ba5b-d5825210cdae,tg:rubgr:2331,AssociatedRecords,5,gerelateerd onderdeel,tg:rubgr:2335,Verwijzing naar Grossmann object,,6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03,"[{""resourceId"": ""6d6b50ba-2bce-52a9-9fb0-0a7044ac2a03"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3239cf36-a96f-4df7-b3e0-d3b722b3e709"", ""inverseOntologyProperty"": """"}]"
d89e63c3-5c0d-58f8-81b0-9f1ccb032ec9,tg:rubgr:4898,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4873,Verwijzing naar Grossmann object,,7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,"[{""resourceId"": ""7ed555e3-6d77-5c31-9e1b-cc31476ac2d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""292a4c57-02d5-417b-beb9-4735a6fca9f8"", ""inverseOntologyProperty"": """"}]"
202c96b1-0b32-5760-92ca-9725be3ae2ec,tg:rubgr:4877,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4873,Verwijzing naar Grossmann object,,7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,"[{""resourceId"": ""7ed555e3-6d77-5c31-9e1b-cc31476ac2d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0756f5a8-274d-4c1e-91eb-4b57d3af584f"", ""inverseOntologyProperty"": """"}]"
969c225b-75a5-5e9e-84f8-67bc46338208,tg:rubgr:3824,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3813,Verwijzing naar Grossmann object,,11883cd1-c710-58e3-8576-e12f150f5263,"[{""resourceId"": ""11883cd1-c710-58e3-8576-e12f150f5263"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f681949a-dec4-4214-923f-e5b7f9cb216b"", ""inverseOntologyProperty"": """"}]"
536e9755-fd98-5f58-b08a-9400cbcf76f7,tg:rubgr:1225,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1223,Verwijzing naar Grossmann object,,b27086ba-4e21-55d8-9e6f-f9308e75531d,"[{""resourceId"": ""b27086ba-4e21-55d8-9e6f-f9308e75531d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d271e479-b918-43f3-bfae-8c6a299db859"", ""inverseOntologyProperty"": """"}]"
5fe50f28-4ffb-51a4-b8ad-2f43f9b4a612,tg:rubgr:5323,AssociatedRecords,1,relatie naar geheel,tg:rubgr:5294,Verwijzing naar Grossmann object,,c398a096-51d0-528d-b732-0fa69e327e10,"[{""resourceId"": ""c398a096-51d0-528d-b732-0fa69e327e10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a57d8336-82fc-40da-a335-b4534663e0c0"", ""inverseOntologyProperty"": """"}]"
daf22265-a605-50e2-ba77-6a99b9ca801e,tg:rubgr:705,AssociatedRecords,4,relatie naar geheel,tg:rubgr:704,Verwijzing naar Grossmann object,,e103b0cf-c2ae-5949-af1d-9f92026c6d32,"[{""resourceId"": ""e103b0cf-c2ae-5949-af1d-9f92026c6d32"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1651b47-9d5e-4919-9a47-265e28f7a693"", ""inverseOntologyProperty"": """"}]"
f4aae6f1-772b-57c5-a63b-8f4606f530d2,tg:rubgr:569,AssociatedRecords,1,relatie naar geheel,tg:rubgr:554,Verwijzing naar Grossmann object,,5696b8f6-1992-5d30-901f-f9d9346a1f16,"[{""resourceId"": ""5696b8f6-1992-5d30-901f-f9d9346a1f16"", ""ontologyProperty"": """", ""resourceXresourceId"": ""238a1c76-4a20-45cb-af9c-9ddc0749d315"", ""inverseOntologyProperty"": """"}]"
fcd73a9b-f988-50d4-a977-935cc945712c,tg:rubgr:139,AssociatedRecords,1,relatie naar geheel,tg:rubgr:127,Verwijzing naar Grossmann object,,4408f47c-0982-5920-8895-398bac985ada,"[{""resourceId"": ""4408f47c-0982-5920-8895-398bac985ada"", ""ontologyProperty"": """", ""resourceXresourceId"": ""094f3fbb-fa9e-4c30-9fd5-24a92d8190d3"", ""inverseOntologyProperty"": """"}]"
ed4f7f64-bf03-5f6e-b0cc-67c5282cf688,tg:rubgr:4420,AssociatedRecords,1,gerelateerd object,tg:rubgr:4584,Verwijzing naar Grossmann object,,986217c9-3f4a-5479-ba80-6963b499be32,"[{""resourceId"": ""986217c9-3f4a-5479-ba80-6963b499be32"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c75ea25-768e-4c5c-975a-0603ee780a43"", ""inverseOntologyProperty"": """"}]"
bf9df334-9f8a-52b4-8780-ccb6fc4796bb,tg:rubgr:1788,AssociatedRecords,1,gerelateerd object,tg:rubgr:1787,Verwijzing naar Grossmann object,,6aa459bf-c5ea-548f-a364-5ff435aaaeab,"[{""resourceId"": ""6aa459bf-c5ea-548f-a364-5ff435aaaeab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1857a25a-08c4-4874-94f7-f5e5a7b2fec3"", ""inverseOntologyProperty"": """"}]"
bf9df334-9f8a-52b4-8780-ccb6fc4796bb,tg:rubgr:1788,AssociatedRecords,2,relatie naar geheel,tg:rubgr:1781,Verwijzing naar Grossmann object,,2357af76-c1d6-541b-986a-f5dfb6182aac,"[{""resourceId"": ""2357af76-c1d6-541b-986a-f5dfb6182aac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6a2a80fa-95c2-45ba-b171-af49e52d1538"", ""inverseOntologyProperty"": """"}]"
bf9df334-9f8a-52b4-8780-ccb6fc4796bb,tg:rubgr:1788,AssociatedRecords,3,gerelateerd onderdeel,tg:rubgr:1789,Verwijzing naar Grossmann object,,2c84467b-8d5a-5f9b-9320-985992ccffd5,"[{""resourceId"": ""2c84467b-8d5a-5f9b-9320-985992ccffd5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e0fed2dd-66e6-4817-92ee-263dc95de94f"", ""inverseOntologyProperty"": """"}]"
5ef2f296-cccc-5418-ad2c-c682b080bc55,tg:rubgr:36,AssociatedRecords,1,relatie naar geheel,tg:rubgr:35,Verwijzing naar Grossmann object,,139062da-9005-5a0a-a866-e8b2bee40388,"[{""resourceId"": ""139062da-9005-5a0a-a866-e8b2bee40388"", ""ontologyProperty"": """", ""resourceXresourceId"": ""467468b6-e0a0-4096-a4c5-f0b5434af707"", ""inverseOntologyProperty"": """"}]"
5ef2f296-cccc-5418-ad2c-c682b080bc55,tg:rubgr:36,AssociatedRecords,2,gerelateerd onderdeel,tg:rubgr:37,Verwijzing naar Grossmann object,,10f14f75-c9c2-5784-85ff-57b7ddfb3732,"[{""resourceId"": ""10f14f75-c9c2-5784-85ff-57b7ddfb3732"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a23dc87f-18d9-47c2-9e96-4b53f82d99ff"", ""inverseOntologyProperty"": """"}]"
db2d4123-2bef-57d3-8b83-593183d8b5c1,tg:rubgr:3392,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3387,Verwijzing naar Grossmann object,,a8d9c78d-aba3-5966-8e5a-26f8a543f9eb,"[{""resourceId"": ""a8d9c78d-aba3-5966-8e5a-26f8a543f9eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""55eb3bc6-6266-4f9e-a5dc-b4e26d83d900"", ""inverseOntologyProperty"": """"}]"
90b280d9-6901-56a4-97ef-57fbb6bf155b,tg:rubgr:4904,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4873,Verwijzing naar Grossmann object,,7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,"[{""resourceId"": ""7ed555e3-6d77-5c31-9e1b-cc31476ac2d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""afd46a8e-715b-422a-9250-d31c79ab7bea"", ""inverseOntologyProperty"": """"}]"
dc193f81-c64f-511b-877c-a21439438d5d,tg:rubgr:2079,AssociatedRecords,3,relatie naar geheel,tg:rubgr:2077,Verwijzing naar Grossmann object,,bb5fb226-6090-5e1c-9cde-8a817e0616b4,"[{""resourceId"": ""bb5fb226-6090-5e1c-9cde-8a817e0616b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7cbf715d-5a39-4ba0-abec-90d7198a1392"", ""inverseOntologyProperty"": """"}]"
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,AssociatedRecords,1,gerelateerd object,tg:rubgr:2580,Verwijzing naar Grossmann object,,5773de05-9c41-5d04-ab27-4fd375bf755d,"[{""resourceId"": ""5773de05-9c41-5d04-ab27-4fd375bf755d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""334e85ac-0ee8-423a-9877-74c718c64286"", ""inverseOntologyProperty"": """"}]"
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,AssociatedRecords,2,gerelateerd object,tg:rubgr:2584,Verwijzing naar Grossmann object,,86307d38-0170-51ad-b784-4a0cf8115f83,"[{""resourceId"": ""86307d38-0170-51ad-b784-4a0cf8115f83"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b9fff0fa-77af-4a4d-b722-1c148774565a"", ""inverseOntologyProperty"": """"}]"
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,AssociatedRecords,3,gerelateerd object,tg:rubgr:2586,Verwijzing naar Grossmann object,,684a8d6d-d8a3-5c8c-859b-d19808eb0663,"[{""resourceId"": ""684a8d6d-d8a3-5c8c-859b-d19808eb0663"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec91f74d-8a00-4711-a049-0bbca0867a42"", ""inverseOntologyProperty"": """"}]"
899c6b7f-29e4-528f-be98-651fa68f4684,tg:rubgr:3845,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3842,Verwijzing naar Grossmann object,,a5283ced-6276-51db-b98c-c001a0181729,"[{""resourceId"": ""a5283ced-6276-51db-b98c-c001a0181729"", ""ontologyProperty"": """", ""resourceXresourceId"": ""72439e5a-a096-47b4-9aae-bde70ecf244d"", ""inverseOntologyProperty"": """"}]"
4196a43c-f98e-5c2a-984b-363d999c793f,tg:rubgr:16,AssociatedRecords,1,gerelateerd onderdeel,tg:rubgr:17,Verwijzing naar Grossmann object,,1b05d074-b1be-5a1f-8b43-d553a88b1769,"[{""resourceId"": ""1b05d074-b1be-5a1f-8b43-d553a88b1769"", ""ontologyProperty"": """", ""resourceXresourceId"": ""44b10e8b-ceb8-4f66-b3dd-b7ac9cdb0b24"", ""inverseOntologyProperty"": """"}]"
ce0977fe-2441-52c1-8a68-9b0df5b1220e,tg:rubgr:4683,AssociatedRecords,1,gerelateerd object,tg:rubgr:4328,Verwijzing naar Grossmann object,,7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,"[{""resourceId"": ""7d5f4a04-0c29-56ee-a264-a93db8a3f1ab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4fe894af-e2f5-4427-b716-74b9e0d44521"", ""inverseOntologyProperty"": """"}]"
7a0c5987-c391-5347-bf30-6eccd7beeed9,tg:rubgr:2612,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2609,Verwijzing naar Grossmann object,,9efc6ff0-dfa5-543b-b8aa-1440446c47e8,"[{""resourceId"": ""9efc6ff0-dfa5-543b-b8aa-1440446c47e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc3aa20b-d676-4aec-8530-532730386c4d"", ""inverseOntologyProperty"": """"}]"
5344c23b-609b-53de-a736-07bbfb37427d,tg:rubgr:1897,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1896,Verwijzing naar Grossmann object,,39a30026-c5b6-5d06-b3d8-447ee35a1125,"[{""resourceId"": ""39a30026-c5b6-5d06-b3d8-447ee35a1125"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ebd3805-b3e4-47e4-b19a-0ab1cea94be8"", ""inverseOntologyProperty"": """"}]"
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,AssociatedRecords,2,relatie naar geheel,tg:rubgr:1251,Verwijzing naar Grossmann object,,c1bbf1d5-31ca-5f90-aa2c-9d5d97cb6a04,"[{""resourceId"": ""c1bbf1d5-31ca-5f90-aa2c-9d5d97cb6a04"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5308ea22-1195-4c3c-95f5-52681e44fbec"", ""inverseOntologyProperty"": """"}]"
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,AssociatedRecords,3,gerelateerd onderdeel,tg:rubgr:1259,Verwijzing naar Grossmann object,,6f6b75f8-f007-509b-9580-e23ff31d3b14,"[{""resourceId"": ""6f6b75f8-f007-509b-9580-e23ff31d3b14"", ""ontologyProperty"": """", ""resourceXresourceId"": ""77c17cff-332a-4258-91ef-60760b9c2d63"", ""inverseOntologyProperty"": """"}]"
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,AssociatedRecords,4,gerelateerd onderdeel,tg:rubgr:1258,Verwijzing naar Grossmann object,,6e5795dc-6150-5cfa-a9c4-39c642ac6d7d,"[{""resourceId"": ""6e5795dc-6150-5cfa-a9c4-39c642ac6d7d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b8e975c2-5425-4611-a90d-784571f40941"", ""inverseOntologyProperty"": """"}]"
25c6f2fd-e77e-5dbd-9800-aa801fb212b4,tg:rubgr:3500,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3492,Verwijzing naar Grossmann object,,e772b23f-9ba6-5699-8550-e3212c8f929a,"[{""resourceId"": ""e772b23f-9ba6-5699-8550-e3212c8f929a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba1afb89-7f8e-472c-997a-559c11c96ca3"", ""inverseOntologyProperty"": """"}]"
4fc35cc0-b43f-5de2-a19b-0e46399ccc4f,tg:rubgr:2254,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2252,Verwijzing naar Grossmann object,,b25dc4b6-6798-5d31-9512-00bac4b17592,"[{""resourceId"": ""b25dc4b6-6798-5d31-9512-00bac4b17592"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a3de097b-ec69-4699-965c-33374b394c06"", ""inverseOntologyProperty"": """"}]"
23b6da8b-6a94-55aa-917d-9627984e8f39,tg:rubgr:2604,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2603,Verwijzing naar Grossmann object,,9b3fd6b1-c352-5e4a-b857-71aa9f6050ed,"[{""resourceId"": ""9b3fd6b1-c352-5e4a-b857-71aa9f6050ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9f1cdfe2-d012-4c07-9b2b-88242c431248"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2036,Verwijzing naar Grossmann object,,28935876-d432-5f7e-bfb3-9d51ed482a2a,"[{""resourceId"": ""28935876-d432-5f7e-bfb3-9d51ed482a2a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b63551b7-5dff-44e3-8c0b-b349a5278efb"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,10,gerelateerd onderdeel,tg:rubgr:2047,Verwijzing naar Grossmann object,,818a24f1-f53c-5811-aea4-029b791934bb,"[{""resourceId"": ""818a24f1-f53c-5811-aea4-029b791934bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3758fa23-f143-4196-8b07-b8ae6461e7cb"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,11,gerelateerd onderdeel,tg:rubgr:2048,Verwijzing naar Grossmann object,,22776feb-8c5e-5f2a-a19f-772309d034cc,"[{""resourceId"": ""22776feb-8c5e-5f2a-a19f-772309d034cc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e86f96c1-fee5-42e0-b23c-cfd689f3ac4b"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,12,gerelateerd onderdeel,tg:rubgr:2049,Verwijzing naar Grossmann object,,4c8b64dc-1086-564f-869d-6e8517256021,"[{""resourceId"": ""4c8b64dc-1086-564f-869d-6e8517256021"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0290ca7b-45ec-458c-b85b-f3dcbd5a7b4d"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,13,gerelateerd onderdeel,tg:rubgr:2050,Verwijzing naar Grossmann object,,336d00ef-b352-544c-bf70-da0b6023ec89,"[{""resourceId"": ""336d00ef-b352-544c-bf70-da0b6023ec89"", ""ontologyProperty"": """", ""resourceXresourceId"": ""627c3075-2380-4c84-906b-b27820808f8b"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,14,gerelateerd onderdeel,tg:rubgr:2051,Verwijzing naar Grossmann object,,f09b41ff-9501-559d-b3be-cb8818a2e3a4,"[{""resourceId"": ""f09b41ff-9501-559d-b3be-cb8818a2e3a4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ed7a3d67-23c4-48a6-ac50-e027aca0d9c0"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,15,gerelateerd onderdeel,tg:rubgr:2052,Verwijzing naar Grossmann object,,79d2d32d-1412-58ac-81e1-5f55382315b5,"[{""resourceId"": ""79d2d32d-1412-58ac-81e1-5f55382315b5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a7ac6a5c-58f9-4a3a-beb7-29e5717cb031"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,16,gerelateerd onderdeel,tg:rubgr:2053,Verwijzing naar Grossmann object,,662b9932-b962-58e7-af28-6ac0d7f12f6d,"[{""resourceId"": ""662b9932-b962-58e7-af28-6ac0d7f12f6d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f56c41cd-b00c-48ab-b698-e59599475916"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,17,gerelateerd onderdeel,tg:rubgr:2054,Verwijzing naar Grossmann object,,89f41fb9-cc5b-558e-ac1e-077a76fd4b53,"[{""resourceId"": ""89f41fb9-cc5b-558e-ac1e-077a76fd4b53"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ae60255b-8558-41dc-8c39-14fa21bd2481"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,2,gerelateerd onderdeel,tg:rubgr:2039,Verwijzing naar Grossmann object,,6a194d88-0977-5053-9776-83908eeab34a,"[{""resourceId"": ""6a194d88-0977-5053-9776-83908eeab34a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7fc602e-e077-4bae-9863-2ab36b0f7025"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,3,gerelateerd onderdeel,tg:rubgr:2040,Verwijzing naar Grossmann object,,2bdda5d1-eb31-5f9d-860c-5affe009c091,"[{""resourceId"": ""2bdda5d1-eb31-5f9d-860c-5affe009c091"", ""ontologyProperty"": """", ""resourceXresourceId"": ""01744d8b-b04a-4f04-b759-7471e088a357"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,4,gerelateerd onderdeel,tg:rubgr:2041,Verwijzing naar Grossmann object,,315b9b67-e260-55ab-92a3-ff4ee8e7c154,"[{""resourceId"": ""315b9b67-e260-55ab-92a3-ff4ee8e7c154"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6d48ac0-91d0-4a80-8c55-92bc8d4fbbbf"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,5,gerelateerd onderdeel,tg:rubgr:2042,Verwijzing naar Grossmann object,,903df527-a905-5d60-bbbf-1a7736dabd94,"[{""resourceId"": ""903df527-a905-5d60-bbbf-1a7736dabd94"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9551dbb6-5f2e-417a-9049-9afc121ceee6"", ""inverseOntologyProperty"": """"}]"
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,AssociatedRecords,6,gerelateerd onderdeel,tg:rubgr:2043,Verwijzing naar Grossmann object,,0ad8ea8b-4859-5cc8-8ceb-a17f04aa1f6e,"[{""resourceId"": ""0ad8ea8b-4859-5cc8-8ceb-a17f04aa1f6e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2dd9ce44-2632-409a-bfb0-e5eb56456147"", ""inverseOntologyProperty"": """"}]"
