ResourceID,brocade.id,card,order,External Relation,External Relation URL,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type
037309f8-8f5b-5f37-8044-6ce5455e61ee,tg:rubgr:791,ExternalRelations,3,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:786,Verwijzing naar Grossmann object,,,
32e4eb8d-a113-5c79-a6c7-a4fccf150f52,tg:rubgr:3799,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3773,Verwijzing naar Grossmann object,,,
b30d8240-2015-58a6-908f-bdd8020b27d0,tg:rubgr:2921,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2914,Verwijzing naar Grossmann object,,,
2e48946a-6634-5a76-a87d-0d025b40e35e,tg:rubgr:2022,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2016,Verwijzing naar Grossmann object,,,
60a7ed78-29f0-5074-b651-1fe965b6967a,tg:rubgr:1527,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:959682,Bibliotheekcatalogus van het Rubenianum,,,
037f7439-1ffa-5f8f-8a6c-0c28259af299,tg:rubgr:512,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:14743944,Bibliotheekcatalogus van het Rubenianum,,,
14bfaf93-51e4-5e6a-b04d-86babe0e2c5d,tg:rubgr:1931,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1911,Verwijzing naar Grossmann object,,,
d1c3de03-3579-5d65-80be-4dfd50ffdb35,tg:rubgr:1198,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13268264,Bibliotheekcatalogus van het Rubenianum,,,
e4d6b69a-736d-587c-bbed-7bd11276c3e1,tg:rubgr:1462,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13266598,Bibliotheekcatalogus van het Rubenianum,,,
e4d6b69a-736d-587c-bbed-7bd11276c3e1,tg:rubgr:1462,ExternalRelations,2,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:6575362,Bibliotheekcatalogus van het Rubenianum,,,
508c061b-0ac3-5200-a66f-29fa46ca06fa,tg:rubgr:1032,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1031,Verwijzing naar Grossmann object,,,
1abc553b-befd-5a22-a2c4-d56419da9908,tg:rubgr:2872,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2871,Verwijzing naar Grossmann object,,,
a7260df8-a873-5baa-8215-29583d82c2de,tg:rubgr:3760,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3734,Verwijzing naar Grossmann object,,,
229ba1fe-3025-5478-b1a6-9f3f120d29e8,tg:rubgr:768,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13259588,Bibliotheekcatalogus van het Rubenianum,,,
229ba1fe-3025-5478-b1a6-9f3f120d29e8,tg:rubgr:768,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:746,Verwijzing naar Grossmann object,,,
05ec1fa4-fab4-578d-91fb-022fb102f71c,tg:rubgr:338,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:7052492,Bibliotheekcatalogus van het Rubenianum,,,
862a892d-c5b8-5f1f-83c5-ced9958e2748,tg:rubgr:2521,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:7018017,Bibliotheekcatalogus van het Rubenianum,,,
80d4588d-503e-560e-87a3-1d44db419649,tg:rubgr:2034,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2028,Verwijzing naar Grossmann object,,,
7b3bfad1-584f-5ca9-af95-510983fe9d91,tg:rubgr:4949,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13261561,Bibliotheekcatalogus van het Rubenianum,,,
01e63bde-b5f0-5f51-a022-8a0774f1d01c,tg:rubgr:787,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:746,Verwijzing naar Grossmann object,,,
01e63bde-b5f0-5f51-a022-8a0774f1d01c,tg:rubgr:787,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:786,Verwijzing naar Grossmann object,,,
c0bab8ac-de0e-5a75-af27-c180db8650b4,tg:rubgr:1248,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:177052,Bibliotheekcatalogus van het Rubenianum,,,
230a0b02-94ee-56b2-a90f-8e58ae40178f,tg:rubgr:857,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13248940,Bibliotheekcatalogus van het Rubenianum,,,
230a0b02-94ee-56b2-a90f-8e58ae40178f,tg:rubgr:857,ExternalRelations,2,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:12926614,Bibliotheekcatalogus van het Rubenianum,,,
d5df4bff-2273-5e2a-ad2f-3a141849035c,tg:rubgr:504,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13260703,Bibliotheekcatalogus van het Rubenianum,,,
d5df4bff-2273-5e2a-ad2f-3a141849035c,tg:rubgr:504,ExternalRelations,2,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:131495,Bibliotheekcatalogus van het Rubenianum,,,
d5df4bff-2273-5e2a-ad2f-3a141849035c,tg:rubgr:504,ExternalRelations,3,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13261033,Bibliotheekcatalogus van het Rubenianum,"pp. 186-189, pl. 1",Nederlands,remarks
d5df4bff-2273-5e2a-ad2f-3a141849035c,tg:rubgr:504,ExternalRelations,4,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:193406,Bibliotheekcatalogus van het Rubenianum,,,
e252befe-b683-5741-9f3e-20e89db9f808,tg:rubgr:1531,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:965440,Bibliotheekcatalogus van het Rubenianum,,,
e35d0ef8-cdd9-531e-96f3-c970b021768d,tg:rubgr:3019,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3011,Verwijzing naar Grossmann object,,,
b6e33e93-997a-53cd-8edb-dee29dd632d7,tg:rubgr:1024,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13260736,Bibliotheekcatalogus van het Rubenianum,,,
8e9f9d1b-40b8-59da-962d-e9b4f0d1ed34,tg:rubgr:3449,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3437,Verwijzing naar Grossmann object,,,
8e9f9d1b-40b8-59da-962d-e9b4f0d1ed34,tg:rubgr:3449,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3447,Verwijzing naar Grossmann object,,,
992f645a-38f2-592a-939d-c449949edca5,tg:rubgr:1927,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1911,Verwijzing naar Grossmann object,,,
1bdf25d0-ccff-5d0d-8a0e-507176920d33,tg:rubgr:5319,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:5294,Verwijzing naar Grossmann object,,,
dae122f4-2002-5f16-aae8-9c06b9ec0464,tg:rubgr:2126,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:2132,Verwijzing naar Grossmann object,,,
464e61bb-da61-51f6-bc53-bafe496f4fe2,tg:rubgr:3367,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3350,Verwijzing naar Grossmann object,,,
cf32b6ee-359f-516e-9bfe-30c16075c282,tg:rubgr:2825,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13269746,Bibliotheekcatalogus van het Rubenianum,,,
cf32b6ee-359f-516e-9bfe-30c16075c282,tg:rubgr:2825,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2811,Verwijzing naar Grossmann object,,,
88eb0865-9a90-57f0-9b99-9637b00d3210,tg:rubgr:3737,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3734,Verwijzing naar Grossmann object,,,
61ec8430-6d0e-585f-adc2-895e3984f41d,tg:rubgr:3222,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3221,Verwijzing naar Grossmann object,,,
6a9aeea9-31e4-5806-8ade-b058b788f941,tg:rubgr:3672,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3667,Verwijzing naar Grossmann object,,,
3a43620a-2bac-5589-bb3f-ddfd6c335af4,tg:rubgr:1566,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13241084,Bibliotheekcatalogus van het Rubenianum,,,
f92af240-0dab-5612-af69-7bf1e4fca5de,tg:rubgr:103,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:221516,Bibliotheekcatalogus van het Rubenianum,,,
c5ec9665-0dff-51a7-98be-877fbfccf427,tg:rubgr:5175,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:5169,Verwijzing naar Grossmann object,,,
10a5b042-d317-57ea-a06b-54dd6c1c2068,tg:rubgr:1835,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:965440,Bibliotheekcatalogus van het Rubenianum,,,
e5b73b74-f6d6-51e7-bef5-bf54db49ace1,tg:rubgr:4621,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13266701,Bibliotheekcatalogus van het Rubenianum,,,
124a951f-3caa-5d8f-b85c-e529e48e1764,tg:rubgr:1073,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:931887,Bibliotheekcatalogus van het Rubenianum,,,
a5faaec0-e8c6-56a9-9d0d-8fcfc462b6b4,tg:rubgr:1264,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:172383,Bibliotheekcatalogus van het Rubenianum,,,
a5faaec0-e8c6-56a9-9d0d-8fcfc462b6b4,tg:rubgr:1264,ExternalRelations,2,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13260480,Bibliotheekcatalogus van het Rubenianum,,,
2e1db667-0e6a-5ab6-b811-5e0eba212b79,tg:rubgr:3259,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3253,Verwijzing naar Grossmann object,,,
10961998-faa7-58cc-a46f-ebf082530899,tg:rubgr:1634,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1633,Verwijzing naar Grossmann object,,,
809d33c7-06d0-5bf0-91d8-f29ed337b516,tg:rubgr:4436,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4428,Verwijzing naar Grossmann object,,,
de809ed4-f74a-5eab-bb3a-8eb8c0b260fd,tg:rubgr:2018,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2016,Verwijzing naar Grossmann object,,,
446d2f55-01da-5024-8328-fb0eaeecf10e,tg:rubgr:4820,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4818,Verwijzing naar Grossmann object,,,
9ce10a8b-8fc4-5a9a-8826-30305095ffef,tg:rubgr:314,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:311,Verwijzing naar Grossmann object,,,
888bc4b6-28d2-59af-8462-fb6e4eff70bd,tg:rubgr:744,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13264714,Bibliotheekcatalogus van het Rubenianum,,,
888bc4b6-28d2-59af-8462-fb6e4eff70bd,tg:rubgr:744,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:738,Verwijzing naar Grossmann object,,,
bfad276f-a57d-5846-a290-cf92cf833b57,tg:rubgr:4089,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4083,Verwijzing naar Grossmann object,,,
48334894-a628-55c8-90f3-d6cfada3db81,tg:rubgr:3465,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13243176,Bibliotheekcatalogus van het Rubenianum,,,
48334894-a628-55c8-90f3-d6cfada3db81,tg:rubgr:3465,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3437,Verwijzing naar Grossmann object,,,
75464bb2-5fc1-5030-a63a-b46a65bab78e,tg:rubgr:3035,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3011,Verwijzing naar Grossmann object,,,
f73e3b04-42e1-53f3-b718-80808291813f,tg:rubgr:528,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:523,Verwijzing naar Grossmann object,,,
dc4532b1-d140-5e8f-b46f-8ac75531dccc,tg:rubgr:2761,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2743,Verwijzing naar Grossmann object,,,
fd41893b-387b-594e-ab82-19bbc7f23f98,tg:rubgr:3873,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13261569,Bibliotheekcatalogus van het Rubenianum,,,
5a69eda4-bf29-5e19-97c2-9decaf7eef27,tg:rubgr:1663,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:1662,Verwijzing naar Grossmann object,,,
eba2b52f-969d-5de1-9f06-9e888ab12706,tg:rubgr:206,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13261082,Bibliotheekcatalogus van het Rubenianum,,,
283aec9b-5cc8-5447-aca8-8d170fed70b2,tg:rubgr:4031,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4030,Verwijzing naar Grossmann object,,,
f54d5bbc-c866-53f6-8eab-2756f8b36691,tg:rubgr:2809,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:2797,Verwijzing naar Grossmann object,,,
a54845e2-62a8-5462-88f3-9e6a3d73999b,tg:rubgr:713,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:709,Verwijzing naar Grossmann object,,,
aeede4ed-6812-5289-a56d-8eeed595d83d,tg:rubgr:4524,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:192207,Bibliotheekcatalogus van het Rubenianum,,,
0939cc3d-27f7-53d2-8037-6bfe59c66b4d,tg:rubgr:5335,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:5294,Verwijzing naar Grossmann object,,,
422a2582-1683-5940-a7fc-3296395c61d3,tg:rubgr:590,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:109424,Bibliotheekcatalogus van het Rubenianum,,,
422a2582-1683-5940-a7fc-3296395c61d3,tg:rubgr:590,ExternalRelations,2,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:152564,Bibliotheekcatalogus van het Rubenianum,,,
3e2e0506-7f01-5627-b6b1-58bb07ffb726,tg:rubgr:3062,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3051,Verwijzing naar Grossmann object,,,
fd9eab5f-a963-5551-a6b3-d48ebc6eb267,tg:rubgr:3598,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3592,Verwijzing naar Grossmann object,,,
0efe3ebb-ec10-5132-ab71-13d7f41210ae,tg:rubgr:3432,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3431,Verwijzing naar Grossmann object,,,
91767c84-7722-523a-a127-543c280e65bd,tg:rubgr:5159,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:5138,Verwijzing naar Grossmann object,,,
c569babb-c0a4-5df4-90e8-4d0f8edd3011,tg:rubgr:77,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13234709,Bibliotheekcatalogus van het Rubenianum,,,
04061c0c-3414-511d-830c-6d1b9b243723,tg:rubgr:3218,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3213,Verwijzing naar Grossmann object,,,
96dec8d4-9dc8-5465-98ac-6e518caf4661,tg:rubgr:4027,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13258786,Bibliotheekcatalogus van het Rubenianum,,,
96dec8d4-9dc8-5465-98ac-6e518caf4661,tg:rubgr:4027,ExternalRelations,2,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:4026,Verwijzing naar Grossmann object,,,
dce9732e-d451-5074-8f72-303a707242a4,tg:rubgr:1360,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:412303,Bibliotheekcatalogus van het Rubenianum,,,
8c6206dc-35f0-589d-b11e-79d12a9632f6,tg:rubgr:4532,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13265693,Bibliotheekcatalogus van het Rubenianum,,,
72542c9b-8eda-59f2-a046-8d710cc1fc1d,tg:rubgr:2665,ExternalRelations,1,gerelateerd object,https://anet.be/record/rub/opacrub/tg:rubgr:2623,Verwijzing naar Grossmann object,,,
a31ee1eb-e191-5717-9408-a52be55b1663,tg:rubgr:1419,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:412303,Bibliotheekcatalogus van het Rubenianum,,,
e9412d21-c90e-5670-a65c-9cb73d7e4598,tg:rubgr:3424,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3420,Verwijzing naar Grossmann object,,,
c2a0d99f-f5e6-59aa-b806-0a7cee31e072,tg:rubgr:1049,ExternalRelations,1,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:1050,Verwijzing naar Grossmann object,,,
c2a0d99f-f5e6-59aa-b806-0a7cee31e072,tg:rubgr:1049,ExternalRelations,2,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:1051,Verwijzing naar Grossmann object,,,
c2a0d99f-f5e6-59aa-b806-0a7cee31e072,tg:rubgr:1049,ExternalRelations,3,gerelateerd onderdeel,https://anet.be/record/rub/opacrub/tg:rubgr:1052,Verwijzing naar Grossmann object,,,
ab852c3b-9da4-510d-ac8d-09bea53ea7d4,tg:rubgr:3074,ExternalRelations,1,relatie naar geheel,https://anet.be/record/rub/opacrub/tg:rubgr:3070,Verwijzing naar Grossmann object,,,
25c9f0c8-00bd-59b6-8ef0-877db4ed215f,tg:rubgr:990,ExternalRelations,1,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:965440,Bibliotheekcatalogus van het Rubenianum,,,
25c9f0c8-00bd-59b6-8ef0-877db4ed215f,tg:rubgr:990,ExternalRelations,10,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:14747668,Bibliotheekcatalogus van het Rubenianum,,,
25c9f0c8-00bd-59b6-8ef0-877db4ed215f,tg:rubgr:990,ExternalRelations,2,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:206782,Bibliotheekcatalogus van het Rubenianum,,,
25c9f0c8-00bd-59b6-8ef0-877db4ed215f,tg:rubgr:990,ExternalRelations,3,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13267107,Bibliotheekcatalogus van het Rubenianum,,,
25c9f0c8-00bd-59b6-8ef0-877db4ed215f,tg:rubgr:990,ExternalRelations,4,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:151741,Bibliotheekcatalogus van het Rubenianum,,,
25c9f0c8-00bd-59b6-8ef0-877db4ed215f,tg:rubgr:990,ExternalRelations,5,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:152564,Bibliotheekcatalogus van het Rubenianum,,,
25c9f0c8-00bd-59b6-8ef0-877db4ed215f,tg:rubgr:990,ExternalRelations,6,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:14745353,Bibliotheekcatalogus van het Rubenianum,,,
