ResourceID,brocade.id,card,order,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record
31feeb3a-8d5d-5dde-8b5b-33c786c3bd5d,tg:rubgr:115,AssociatedRecords,2,relatie naar geheel,tg:rubgr:105,Verwijzing naar Grossmann object,,3a56d602-9a46-5c5b-a7cc-309bdc34ce40,"[{""resourceId"": ""3a56d602-9a46-5c5b-a7cc-309bdc34ce40"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ea3fed36-bb13-4494-b2d9-6587b2de1441"", ""inverseOntologyProperty"": """"}]"
04fbc0f6-7964-5fec-aa99-f37952fc1df4,tg:rubgr:1120,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1119,Verwijzing naar Grossmann object,,4400ca80-47b6-5a6a-80d2-a441662c5c36,"[{""resourceId"": ""4400ca80-47b6-5a6a-80d2-a441662c5c36"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ca90f5ce-7efb-4179-8223-884d809f5513"", ""inverseOntologyProperty"": """"}]"
609021a6-c817-5bed-98cc-6916534b4d63,tg:rubgr:4772,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4765,Verwijzing naar Grossmann object,,6491de82-e2aa-5555-b559-9846f19dec57,"[{""resourceId"": ""6491de82-e2aa-5555-b559-9846f19dec57"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d08b210a-77e9-469e-b897-6e35b27f449b"", ""inverseOntologyProperty"": """"}]"
dc93b455-5ef2-564b-ad57-dc75cb4ff550,tg:rubgr:3058,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3051,Verwijzing naar Grossmann object,,8de3f95f-8fba-5084-9376-f1cc150d0905,"[{""resourceId"": ""8de3f95f-8fba-5084-9376-f1cc150d0905"", ""ontologyProperty"": """", ""resourceXresourceId"": ""14c34186-5a0b-4282-ae03-e04579e02ddf"", ""inverseOntologyProperty"": """"}]"
11b2138e-74e7-521f-b189-c1f953def81f,tg:rubgr:3408,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3399,Verwijzing naar Grossmann object,,e157a97b-6245-5898-acea-7153f54483bc,"[{""resourceId"": ""e157a97b-6245-5898-acea-7153f54483bc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fe115355-7327-4900-8857-ccafc834cae0"", ""inverseOntologyProperty"": """"}]"
fd86a9ca-697e-5d44-9605-1832fe5b4d74,tg:rubgr:2864,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2858,Verwijzing naar Grossmann object,,abaa7a8a-6f0f-5c07-99af-bd7ffc2d673b,"[{""resourceId"": ""abaa7a8a-6f0f-5c07-99af-bd7ffc2d673b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa10a2e4-1fdf-4e11-880f-d3d94c0bf2bb"", ""inverseOntologyProperty"": """"}]"
6db128d1-86f3-5b4c-9d24-b3eacf525c6f,tg:rubgr:3263,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3261,Verwijzing naar Grossmann object,,7482a7f3-105c-512d-aeb3-8a321b7815ae,"[{""resourceId"": ""7482a7f3-105c-512d-aeb3-8a321b7815ae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f7dcc41e-30c7-4d11-8406-3d594bb6b053"", ""inverseOntologyProperty"": """"}]"
037309f8-8f5b-5f37-8044-6ce5455e61ee,tg:rubgr:791,AssociatedRecords,2,relatie naar geheel,tg:rubgr:746,Verwijzing naar Grossmann object,,c7a63c4f-68c5-5880-8654-aebc9c88ae40,"[{""resourceId"": ""c7a63c4f-68c5-5880-8654-aebc9c88ae40"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f48dd417-572f-4ecf-acbc-795543b5daa7"", ""inverseOntologyProperty"": """"}]"
037309f8-8f5b-5f37-8044-6ce5455e61ee,tg:rubgr:791,AssociatedRecords,3,relatie naar geheel,tg:rubgr:786,Verwijzing naar Grossmann object,,a8844ef0-dd62-591f-b6e2-d7f2e3e03184,"[{""resourceId"": ""a8844ef0-dd62-591f-b6e2-d7f2e3e03184"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a94a6a6e-3a62-482b-ba11-dd7ddb9e8e0b"", ""inverseOntologyProperty"": """"}]"
32e4eb8d-a113-5c79-a6c7-a4fccf150f52,tg:rubgr:3799,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3773,Verwijzing naar Grossmann object,,be415676-bbca-5af1-b0e7-badbf3214ca4,"[{""resourceId"": ""be415676-bbca-5af1-b0e7-badbf3214ca4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""079c540d-2486-409b-b590-9dda30763cdb"", ""inverseOntologyProperty"": """"}]"
b30d8240-2015-58a6-908f-bdd8020b27d0,tg:rubgr:2921,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2914,Verwijzing naar Grossmann object,,b70cbb85-5e5c-581b-902f-dfd90aa6b51b,"[{""resourceId"": ""b70cbb85-5e5c-581b-902f-dfd90aa6b51b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""183a0e50-adee-4dad-af06-2798565200ea"", ""inverseOntologyProperty"": """"}]"
2e48946a-6634-5a76-a87d-0d025b40e35e,tg:rubgr:2022,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2016,Verwijzing naar Grossmann object,,7a3c202a-e079-5179-b0f1-bf0d23986a99,"[{""resourceId"": ""7a3c202a-e079-5179-b0f1-bf0d23986a99"", ""ontologyProperty"": """", ""resourceXresourceId"": ""790226ce-ddd9-4e12-870a-3122e0dbfe0e"", ""inverseOntologyProperty"": """"}]"
14bfaf93-51e4-5e6a-b04d-86babe0e2c5d,tg:rubgr:1931,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1911,Verwijzing naar Grossmann object,,7c289d27-de8b-5637-bc52-a35fd8b75ca7,"[{""resourceId"": ""7c289d27-de8b-5637-bc52-a35fd8b75ca7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""22756c47-4976-407d-a71d-2b542e029d35"", ""inverseOntologyProperty"": """"}]"
508c061b-0ac3-5200-a66f-29fa46ca06fa,tg:rubgr:1032,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1031,Verwijzing naar Grossmann object,,97a244bc-9922-5a75-a7ea-959b808d017a,"[{""resourceId"": ""97a244bc-9922-5a75-a7ea-959b808d017a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""221f2f56-67f0-4a2d-a40d-5e867850082c"", ""inverseOntologyProperty"": """"}]"
1abc553b-befd-5a22-a2c4-d56419da9908,tg:rubgr:2872,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2871,Verwijzing naar Grossmann object,,cf48bf3f-cf32-5521-8565-d4ddb4338648,"[{""resourceId"": ""cf48bf3f-cf32-5521-8565-d4ddb4338648"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9569f966-f93f-4959-98dd-8213ab2cf9c8"", ""inverseOntologyProperty"": """"}]"
a7260df8-a873-5baa-8215-29583d82c2de,tg:rubgr:3760,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3734,Verwijzing naar Grossmann object,,c3ee760f-c670-5e5d-ac92-9afc22b8ad4b,"[{""resourceId"": ""c3ee760f-c670-5e5d-ac92-9afc22b8ad4b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d039aabd-23ad-4fee-bd62-0ff76fddb7b4"", ""inverseOntologyProperty"": """"}]"
229ba1fe-3025-5478-b1a6-9f3f120d29e8,tg:rubgr:768,AssociatedRecords,2,relatie naar geheel,tg:rubgr:746,Verwijzing naar Grossmann object,,c7a63c4f-68c5-5880-8654-aebc9c88ae40,"[{""resourceId"": ""c7a63c4f-68c5-5880-8654-aebc9c88ae40"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa5d524f-b118-41e7-9bbe-b493193cfb38"", ""inverseOntologyProperty"": """"}]"
80d4588d-503e-560e-87a3-1d44db419649,tg:rubgr:2034,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2028,Verwijzing naar Grossmann object,,be59412e-96ff-5b84-b0ef-7585e9aa2119,"[{""resourceId"": ""be59412e-96ff-5b84-b0ef-7585e9aa2119"", ""ontologyProperty"": """", ""resourceXresourceId"": ""23cd954b-bf05-46ab-9beb-2e9d410c7f33"", ""inverseOntologyProperty"": """"}]"
01e63bde-b5f0-5f51-a022-8a0774f1d01c,tg:rubgr:787,AssociatedRecords,1,relatie naar geheel,tg:rubgr:746,Verwijzing naar Grossmann object,,c7a63c4f-68c5-5880-8654-aebc9c88ae40,"[{""resourceId"": ""c7a63c4f-68c5-5880-8654-aebc9c88ae40"", ""ontologyProperty"": """", ""resourceXresourceId"": ""12490aa4-18e2-41b0-8bc7-43fac94b4558"", ""inverseOntologyProperty"": """"}]"
01e63bde-b5f0-5f51-a022-8a0774f1d01c,tg:rubgr:787,AssociatedRecords,2,relatie naar geheel,tg:rubgr:786,Verwijzing naar Grossmann object,,a8844ef0-dd62-591f-b6e2-d7f2e3e03184,"[{""resourceId"": ""a8844ef0-dd62-591f-b6e2-d7f2e3e03184"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a913f20f-08b1-4433-9809-1cd4fcfb6b6e"", ""inverseOntologyProperty"": """"}]"
e35d0ef8-cdd9-531e-96f3-c970b021768d,tg:rubgr:3019,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3011,Verwijzing naar Grossmann object,,fa32d246-0c63-5156-88e0-5cee8c505363,"[{""resourceId"": ""fa32d246-0c63-5156-88e0-5cee8c505363"", ""ontologyProperty"": """", ""resourceXresourceId"": ""503130b2-96a0-4c8a-9742-b2397a93e0df"", ""inverseOntologyProperty"": """"}]"
8e9f9d1b-40b8-59da-962d-e9b4f0d1ed34,tg:rubgr:3449,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3437,Verwijzing naar Grossmann object,,142e5069-1f4b-57e1-a1ee-9214e57dd5ea,"[{""resourceId"": ""142e5069-1f4b-57e1-a1ee-9214e57dd5ea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""69471536-d41c-474b-b7c8-6cdb9afffd90"", ""inverseOntologyProperty"": """"}]"
8e9f9d1b-40b8-59da-962d-e9b4f0d1ed34,tg:rubgr:3449,AssociatedRecords,2,relatie naar geheel,tg:rubgr:3447,Verwijzing naar Grossmann object,,835029fe-3a9d-52fc-a824-1ea623022d2b,"[{""resourceId"": ""835029fe-3a9d-52fc-a824-1ea623022d2b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""73f62df8-0c28-47cb-bb9f-b03b149a0ff8"", ""inverseOntologyProperty"": """"}]"
992f645a-38f2-592a-939d-c449949edca5,tg:rubgr:1927,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1911,Verwijzing naar Grossmann object,,7c289d27-de8b-5637-bc52-a35fd8b75ca7,"[{""resourceId"": ""7c289d27-de8b-5637-bc52-a35fd8b75ca7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""256fcc3a-0aa2-454d-acc6-b06af4bf8a5d"", ""inverseOntologyProperty"": """"}]"
1bdf25d0-ccff-5d0d-8a0e-507176920d33,tg:rubgr:5319,AssociatedRecords,1,relatie naar geheel,tg:rubgr:5294,Verwijzing naar Grossmann object,,c398a096-51d0-528d-b732-0fa69e327e10,"[{""resourceId"": ""c398a096-51d0-528d-b732-0fa69e327e10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18725008-9c36-4467-8160-5f387508a540"", ""inverseOntologyProperty"": """"}]"
dae122f4-2002-5f16-aae8-9c06b9ec0464,tg:rubgr:2126,AssociatedRecords,1,gerelateerd onderdeel,tg:rubgr:2132,Verwijzing naar Grossmann object,,72485a3d-1fab-55c5-9033-8de5e29f75a0,"[{""resourceId"": ""72485a3d-1fab-55c5-9033-8de5e29f75a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fe77a1d1-5502-496c-8f48-f35cf581dd77"", ""inverseOntologyProperty"": """"}]"
464e61bb-da61-51f6-bc53-bafe496f4fe2,tg:rubgr:3367,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3350,Verwijzing naar Grossmann object,,cd52b8c2-1b55-581d-9a17-61e0b6e71c69,"[{""resourceId"": ""cd52b8c2-1b55-581d-9a17-61e0b6e71c69"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1f4fc22-c68a-42ba-b54a-858417ec118a"", ""inverseOntologyProperty"": """"}]"
cf32b6ee-359f-516e-9bfe-30c16075c282,tg:rubgr:2825,AssociatedRecords,2,relatie naar geheel,tg:rubgr:2811,Verwijzing naar Grossmann object,,d182e3a1-22e0-539b-8569-56addb7651c5,"[{""resourceId"": ""d182e3a1-22e0-539b-8569-56addb7651c5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18a09c41-9106-4c66-b20e-2e78d26805af"", ""inverseOntologyProperty"": """"}]"
88eb0865-9a90-57f0-9b99-9637b00d3210,tg:rubgr:3737,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3734,Verwijzing naar Grossmann object,,c3ee760f-c670-5e5d-ac92-9afc22b8ad4b,"[{""resourceId"": ""c3ee760f-c670-5e5d-ac92-9afc22b8ad4b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""705a7b1e-d1a2-4aa4-94d5-42d597a79d96"", ""inverseOntologyProperty"": """"}]"
61ec8430-6d0e-585f-adc2-895e3984f41d,tg:rubgr:3222,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3221,Verwijzing naar Grossmann object,,13f8105f-cded-5895-9339-84c6c3a9f277,"[{""resourceId"": ""13f8105f-cded-5895-9339-84c6c3a9f277"", ""ontologyProperty"": """", ""resourceXresourceId"": ""91b7f8e4-d660-497b-b2d8-542d7c99bf65"", ""inverseOntologyProperty"": """"}]"
6a9aeea9-31e4-5806-8ade-b058b788f941,tg:rubgr:3672,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3667,Verwijzing naar Grossmann object,,b75b04c9-e1b5-5859-beb8-9400a147e54c,"[{""resourceId"": ""b75b04c9-e1b5-5859-beb8-9400a147e54c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c9133370-c5a1-4b96-a731-030c8b29dd17"", ""inverseOntologyProperty"": """"}]"
c5ec9665-0dff-51a7-98be-877fbfccf427,tg:rubgr:5175,AssociatedRecords,1,relatie naar geheel,tg:rubgr:5169,Verwijzing naar Grossmann object,,9345cabd-9602-5f0c-a008-6bc91c50f8b4,"[{""resourceId"": ""9345cabd-9602-5f0c-a008-6bc91c50f8b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a7c7900e-4133-44fe-9cc5-51d4336188e3"", ""inverseOntologyProperty"": """"}]"
2e1db667-0e6a-5ab6-b811-5e0eba212b79,tg:rubgr:3259,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3253,Verwijzing naar Grossmann object,,63274b2b-8a51-51af-840e-419f03b93bf9,"[{""resourceId"": ""63274b2b-8a51-51af-840e-419f03b93bf9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2f6b2ad1-0d9f-4b48-a081-15784daf8c46"", ""inverseOntologyProperty"": """"}]"
10961998-faa7-58cc-a46f-ebf082530899,tg:rubgr:1634,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1633,Verwijzing naar Grossmann object,,e987a9d5-9918-5a8d-a3ac-c3c2f168f01a,"[{""resourceId"": ""e987a9d5-9918-5a8d-a3ac-c3c2f168f01a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""90c154d5-1da0-43b7-92cf-03f4f8415b16"", ""inverseOntologyProperty"": """"}]"
809d33c7-06d0-5bf0-91d8-f29ed337b516,tg:rubgr:4436,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4428,Verwijzing naar Grossmann object,,3639c813-61ad-5283-9f40-24aec485f216,"[{""resourceId"": ""3639c813-61ad-5283-9f40-24aec485f216"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7830c394-8c46-419e-96f5-6477980e4338"", ""inverseOntologyProperty"": """"}]"
de809ed4-f74a-5eab-bb3a-8eb8c0b260fd,tg:rubgr:2018,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2016,Verwijzing naar Grossmann object,,7a3c202a-e079-5179-b0f1-bf0d23986a99,"[{""resourceId"": ""7a3c202a-e079-5179-b0f1-bf0d23986a99"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2fabb50d-80ba-4b4f-968a-406cad4f32c6"", ""inverseOntologyProperty"": """"}]"
446d2f55-01da-5024-8328-fb0eaeecf10e,tg:rubgr:4820,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4818,Verwijzing naar Grossmann object,,d557154c-ad55-5829-be94-23fecb55498e,"[{""resourceId"": ""d557154c-ad55-5829-be94-23fecb55498e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cf08b8cd-e906-4af1-95c2-54d7d21f3770"", ""inverseOntologyProperty"": """"}]"
9ce10a8b-8fc4-5a9a-8826-30305095ffef,tg:rubgr:314,AssociatedRecords,1,relatie naar geheel,tg:rubgr:311,Verwijzing naar Grossmann object,,81d77118-15ff-5f8b-9e9c-ce037d2408a7,"[{""resourceId"": ""81d77118-15ff-5f8b-9e9c-ce037d2408a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ab3e32b-9afe-4c1f-8666-4b2edd0a3acb"", ""inverseOntologyProperty"": """"}]"
888bc4b6-28d2-59af-8462-fb6e4eff70bd,tg:rubgr:744,AssociatedRecords,2,relatie naar geheel,tg:rubgr:738,Verwijzing naar Grossmann object,,91498f9d-67a4-5ca3-be5d-205abc32ae50,"[{""resourceId"": ""91498f9d-67a4-5ca3-be5d-205abc32ae50"", ""ontologyProperty"": """", ""resourceXresourceId"": ""248cc8e0-dffd-4ec4-a9d6-5a26a1383e4e"", ""inverseOntologyProperty"": """"}]"
bfad276f-a57d-5846-a290-cf92cf833b57,tg:rubgr:4089,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4083,Verwijzing naar Grossmann object,,a7859188-5604-53eb-8581-92279cf9fd41,"[{""resourceId"": ""a7859188-5604-53eb-8581-92279cf9fd41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""672f9549-d668-4763-bba4-50e4555938d3"", ""inverseOntologyProperty"": """"}]"
48334894-a628-55c8-90f3-d6cfada3db81,tg:rubgr:3465,AssociatedRecords,2,relatie naar geheel,tg:rubgr:3437,Verwijzing naar Grossmann object,,142e5069-1f4b-57e1-a1ee-9214e57dd5ea,"[{""resourceId"": ""142e5069-1f4b-57e1-a1ee-9214e57dd5ea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1bf369f-34b4-4911-8688-d15ddba5a65b"", ""inverseOntologyProperty"": """"}]"
75464bb2-5fc1-5030-a63a-b46a65bab78e,tg:rubgr:3035,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3011,Verwijzing naar Grossmann object,,fa32d246-0c63-5156-88e0-5cee8c505363,"[{""resourceId"": ""fa32d246-0c63-5156-88e0-5cee8c505363"", ""ontologyProperty"": """", ""resourceXresourceId"": ""59c39113-3380-433b-9844-d77dd9d96854"", ""inverseOntologyProperty"": """"}]"
f73e3b04-42e1-53f3-b718-80808291813f,tg:rubgr:528,AssociatedRecords,1,relatie naar geheel,tg:rubgr:523,Verwijzing naar Grossmann object,,197536f6-4cee-59a0-861d-743935d7c065,"[{""resourceId"": ""197536f6-4cee-59a0-861d-743935d7c065"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8db5096e-0628-4379-a9c6-3b4555d183cd"", ""inverseOntologyProperty"": """"}]"
dc4532b1-d140-5e8f-b46f-8ac75531dccc,tg:rubgr:2761,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2743,Verwijzing naar Grossmann object,,ed98b672-49f0-5909-b049-39eedf207c19,"[{""resourceId"": ""ed98b672-49f0-5909-b049-39eedf207c19"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e375b3fe-b871-4141-af14-9772cd822c0f"", ""inverseOntologyProperty"": """"}]"
5a69eda4-bf29-5e19-97c2-9decaf7eef27,tg:rubgr:1663,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1662,Verwijzing naar Grossmann object,,82d5c969-1555-5f0c-a7e1-1202dcb32324,"[{""resourceId"": ""82d5c969-1555-5f0c-a7e1-1202dcb32324"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb609250-3e33-4798-8f00-704e6ea4b447"", ""inverseOntologyProperty"": """"}]"
283aec9b-5cc8-5447-aca8-8d170fed70b2,tg:rubgr:4031,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4030,Verwijzing naar Grossmann object,,6ba74ba8-42f4-5598-95b9-9634803d05a3,"[{""resourceId"": ""6ba74ba8-42f4-5598-95b9-9634803d05a3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9592e75c-4c31-459b-b38d-6cd4435a04d8"", ""inverseOntologyProperty"": """"}]"
f54d5bbc-c866-53f6-8eab-2756f8b36691,tg:rubgr:2809,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2797,Verwijzing naar Grossmann object,,49dc0eda-01e9-5af9-a652-8063804c6f78,"[{""resourceId"": ""49dc0eda-01e9-5af9-a652-8063804c6f78"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d674233-30d9-4b05-8c3c-bede4621afa7"", ""inverseOntologyProperty"": """"}]"
a54845e2-62a8-5462-88f3-9e6a3d73999b,tg:rubgr:713,AssociatedRecords,1,relatie naar geheel,tg:rubgr:709,Verwijzing naar Grossmann object,,6fd3e85c-4186-5714-95fe-a409d7c5c313,"[{""resourceId"": ""6fd3e85c-4186-5714-95fe-a409d7c5c313"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87b80e41-13de-4630-86c2-ad7cd5ea3c4f"", ""inverseOntologyProperty"": """"}]"
0939cc3d-27f7-53d2-8037-6bfe59c66b4d,tg:rubgr:5335,AssociatedRecords,1,relatie naar geheel,tg:rubgr:5294,Verwijzing naar Grossmann object,,c398a096-51d0-528d-b732-0fa69e327e10,"[{""resourceId"": ""c398a096-51d0-528d-b732-0fa69e327e10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d795172-b822-4136-8fb5-64ed555538f5"", ""inverseOntologyProperty"": """"}]"
3e2e0506-7f01-5627-b6b1-58bb07ffb726,tg:rubgr:3062,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3051,Verwijzing naar Grossmann object,,8de3f95f-8fba-5084-9376-f1cc150d0905,"[{""resourceId"": ""8de3f95f-8fba-5084-9376-f1cc150d0905"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2d9139ae-e1a3-4175-82b8-2cc0cd6d03d0"", ""inverseOntologyProperty"": """"}]"
fd9eab5f-a963-5551-a6b3-d48ebc6eb267,tg:rubgr:3598,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3592,Verwijzing naar Grossmann object,,d7492872-fe3a-58f6-8d97-e19dca4856ce,"[{""resourceId"": ""d7492872-fe3a-58f6-8d97-e19dca4856ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dac01cde-ff92-48ae-a9c9-7aa8fcbac64c"", ""inverseOntologyProperty"": """"}]"
