ResourceID,brocade.id,card,order,place_note,place_type,place_language,place_au_code,json
d092e831-9c09-5692-a182-27261fe135e7,tg:lhhs:13816,Places,1,Kortrijk,remarks,Nederlands,,
9d1f09b6-f86a-5cc0-9a12-46adae7fb456,tg:lhhs:19522,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5ea888d8-52f0-5268-a8d0-92ddd8c07073,tg:lhhs:11697,Places,1,Antwerpen,remarks,Nederlands,,
d1d12530-cd1a-5a7e-880e-ebf6167af8c5,tg:lhhs:11833,Places,1,Leuven,remarks,Nederlands,,
e5252890-140b-5358-a93b-c8354350c920,tg:lhhs:2281,Places,1,Stratford,remarks,Nederlands,,
042b4055-477b-5766-a647-caf820ff4f50,tg:lhhs:12947,Places,1,Wilsele,remarks,Nederlands,,
4b579226-5c93-5b38-b102-f839a8356a7a,tg:lhhs:14582,Places,1,Kortijk,remarks,Nederlands,,
d47ace49-2ba8-527a-a170-50bbf71f8317,tg:lhhs:8267,Places,1,Vollezeele,remarks,Nederlands,,
35f51b7b-4e11-5fbc-8df1-2692e34d43c3,tg:lhhs:18226,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f68f4f23-cead-5bc2-8f4f-5c85c90722b1,tg:lhhs:10193,Places,1,Antwerpen,remarks,Nederlands,,
b47d34d0-177c-5047-834e-93130e171e37,tg:lhhs:9615,Places,1,Gent,remarks,Nederlands,,
928d9884-8c24-51ae-9978-f317d5b9504f,tg:lhhs:10972,Places,1,Antwerpen,remarks,Nederlands,,
fac4a391-419b-56cd-9039-27ec613ea0fb,tg:lhhs:13381,Places,1,Antwerpen,remarks,Nederlands,,
0fa7254d-fba5-54ef-87fa-da4eecbbc995,tg:lhhs:10183,Places,1,Antwerpen,remarks,Nederlands,,
1d630b85-2b8b-5628-be58-5200265802d0,tg:lhhs:11489,Places,1,Antwerpen,remarks,Nederlands,,
64a500d1-93ab-509e-ada8-b7b290afb818,tg:lhhs:18236,Places,1,,,,au::100160,"dlod={""name"":""Brasschaat (Antwerpen)"",""ark"":""ark:/83110/x0/861533e8-6f1c-5fed-ac69-ea515b4875b7"",""uri"":""/subjects/13552"",""id"":""au::100160"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5c485977-a10f-544d-96bb-e4526e61bc53,tg:lhhs:7965,Places,1,Blankenberge,remarks,Nederlands,,
51e32dcc-f192-592f-93b3-cadb80198e07,tg:lhhs:10962,Places,1,Antwerpen,remarks,Nederlands,,
82302230-5e5f-5b25-b69f-17c6549cdc66,tg:lhhs:13391,Places,1,Antwerpen,remarks,Nederlands,,
43f277dd-3ed3-57d1-8a20-b16eb3e60bc7,tg:lhhs:11275,Places,1,Leuven,remarks,Nederlands,,
80af0e6c-39eb-5b7b-b334-19980b486b65,tg:lhhs:20004,Places,1,,,,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5823f74b-17e4-56a0-914e-8ac43abd5d6c,tg:lhhs:5060,Places,1,Kortrijk,remarks,Nederlands,,
6fbd754e-ddbb-593c-ab54-626877a47df0,tg:lhhs:2026,Places,1,Thourout/Brussel,remarks,Nederlands,,
1f691f5e-1cb9-5b76-9aaf-95b42d16d7b0,tg:lhhs:12896,Places,1,Antwerpen,remarks,Nederlands,,
12702c4d-96d1-5230-9cf6-69e33117c0c5,tg:lhhs:10617,Places,1,Antwerpen,remarks,Nederlands,,
449642d0-a275-5901-9fb3-cafa77c5756d,tg:lhhs:11420,Places,1,Gevangenis van Turnhout,remarks,Nederlands,,
68aab50c-4070-5060-b8ef-4d67aa845154,tg:lhhs:14206,Places,1,Brussel,remarks,Nederlands,,
d76feff0-c7c2-58c4-b614-be281ffa457f,tg:lhhs:13338,Places,1,Wilrijk,remarks,Nederlands,,
9d89e70a-985f-56e0-a55a-5a7d35296825,tg:lhhs:11430,Places,1,Antwerpen,remarks,Nederlands,,
e6d42f29-4f9d-55c8-b266-4e8238ea87a5,tg:lhhs:11548,Places,1,Sint-Gillis,remarks,Nederlands,,
4bd2c16d-654e-5074-ac9b-9111ebcd254e,tg:lhhs:10042,Places,1,Antwerpen,remarks,Nederlands,,
53de2c42-5cff-5b5b-a530-a5f8a007b4b2,tg:lhhs:20739,Places,1,Olen,remarks,Nederlands,,
3e92e063-0ac9-54b0-b40f-a3cab738253e,tg:lhhs:3167,Places,1,Oostende,remarks,Nederlands,,
02dabf13-b4e9-548c-9d49-af862d749e3d,tg:lhhs:12554,Places,1,Antwerpen,remarks,Nederlands,,
c85d0231-f4ec-5db6-bbfa-6ab50466d82c,tg:lhhs:14170,Places,1,Brussel,remarks,Nederlands,,
39a2270a-9574-539f-adc2-05faeebe61e7,tg:lhhs:13773,Places,1,Kortrijk,remarks,Nederlands,,
677e53b9-d64f-5cec-830c-843822262ec6,tg:lhhs:20362,Places,1,,,,au::100231,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/15408"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
65543526-1ae2-5924-987e-0eb049548c1b,tg:lhhs:12301,Places,1,Antwerpen,remarks,Nederlands,,
c446b487-aa29-52d7-8a6f-f66ed9d2e44a,tg:lhhs:53,Places,1,Vasanij,remarks,Nederlands,,
e8fd63ae-109f-553e-88b7-3ae9eb58e7ae,tg:lhhs:14725,Places,1,Gent,remarks,Nederlands,,
2497637e-48c7-57f5-b229-66e356a02b57,tg:lhhs:13763,Places,1,Kortrijk,remarks,Nederlands,,
aa0a3b8b-767b-5f49-9801-acf0fe564036,tg:lhhs:43,Places,1,Antwerpen,remarks,Nederlands,,
575df118-9572-52aa-a176-0d2ba018c9d5,tg:lhhs:4790,Places,1,Ertvelde,remarks,Nederlands,,
4e9fc114-6c7e-5554-b73f-889baa3fdc2c,tg:lhhs:11916,Places,1,Wilrijk,remarks,Nederlands,,
2fcdc5c7-c634-5a08-b98a-f270ad922f33,tg:lhhs:10585,Places,1,Antwerpen,remarks,Nederlands,,
7911b536-19df-5653-9c8f-a984e371fd52,tg:lhhs:20396,Places,1,Wilrijk,remarks,Nederlands,,
915c4cd5-8598-55a4-b3d0-d5e320c9e5a3,tg:lhhs:10595,Places,1,Antwerpen,remarks,Nederlands,,
5d7322cd-9f18-5406-8b29-52bb6031105f,tg:lhhs:1947,Places,1,"Leopoldstad, Congo",remarks,Nederlands,,
ffd228c7-0ec8-59b6-9f43-4e32d7dd1801,tg:lhhs:3183,Places,1,Gent,remarks,Nederlands,,
3699c0f6-df46-51ef-ad64-475982a4d2a4,tg:lhhs:18075,Places,1,,,,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9b6c35ec-7f1a-5894-bc0f-2778ab833c23,tg:lhhs:10857,Places,1,Antwerpen,remarks,Nederlands,,
62c34000-6e6b-53d8-9886-db01777bdc24,tg:lhhs:9730,Places,1,Brussel,remarks,Nederlands,,
30baba7c-e4d5-5fda-b83f-52bc9f2f8ae9,tg:lhhs:7928,Places,1,Parijs,remarks,Nederlands,,
e71a4a4e-5c1e-5927-8025-d9bffdabbb1d,tg:lhhs:10847,Places,1,Antwerpen,remarks,Nederlands,,
cfd5855d-d99e-5173-90ae-4e7e7e0fd2f4,tg:lhhs:11291,Places,1,Antwerpen,remarks,Nederlands,,
2deed50d-a00f-529e-a309-7656910618a2,tg:lhhs:20979,Places,1,Antwerpen,remarks,Nederlands,,
ca6c413a-25da-5a39-8c4d-8314eb621e1f,tg:lhhs:13599,Places,1,Deurne,remarks,Nederlands,,
a3cf083e-a8bc-58f6-a1e3-b12e9a8171a3,tg:lhhs:20811,Places,1,,,,au::100267,"dlod={""name"":""Grobbendonk (Turnhout)"",""ark"":""ark:/83110/x0/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe"",""uri"":""/subjects/8969"",""id"":""au::100267"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1e63a3f6-8201-5ef5-9182-247811cd5b93,tg:lhhs:12717,Places,1,Alveringem,remarks,Nederlands,,
7e3e1198-30eb-5a82-a745-81687efea69c,tg:lhhs:10177,Places,1,Antwerpen,remarks,Nederlands,,
ae42c9be-c85a-58d5-a5c0-449a596d43c9,tg:lhhs:17049,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9e619630-7870-529f-9c68-a453340f0dfe,tg:lhhs:13365,Places,1,Antwerpen,remarks,Nederlands,,
94acb45a-5342-5a32-83cb-a8715e113463,tg:lhhs:14323,Places,1,Heide-Kalmthout,remarks,Nederlands,,
f149b5c0-ae5e-5080-b3e5-a5cfcd7ec450,tg:lhhs:2746,Places,1,Antwerpen / Mechelen,remarks,Nederlands,,
700ff5dc-e689-54e3-ba0f-2632b9f2ae07,tg:lhhs:7981,Places,1,Ieper,remarks,Nederlands,,
7dfbf5ac-f178-5313-a31b-347e36a3f51b,tg:lhhs:14333,Places,1,Antwerpen,remarks,Nederlands,,
2fbbdd43-7f01-54f5-930a-78f0d9d7cc03,tg:lhhs:10986,Places,1,Antwerpen,remarks,Nederlands,,
b13da86f-3863-5658-a7de-9a0c9a0ed235,tg:lhhs:12142,Places,1,Antwerpen,remarks,Nederlands,,
c48af0b9-d846-59b3-8694-52a12b2808c1,tg:lhhs:10722,Places,1,Antwerpen,remarks,Nederlands,,
f097b63b-4eed-5f48-9353-4f1f2269debc,tg:lhhs:20059,Places,1,,,,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6da6db3b-26aa-5abb-8230-757acf46f691,tg:lhhs:11350,Places,1,Brussel,remarks,Nederlands,,
fbf15189-f436-5a10-9ecb-9e2b76f59a25,tg:lhhs:14576,Places,1,Veldegem,remarks,Nederlands,,
bf3256f2-d945-5fff-b851-cd29d556ce2a,tg:lhhs:11238,Places,1,Antwerpen,remarks,Nederlands,,
760c4768-5632-5c73-9b6c-f328b99f9f17,tg:lhhs:10732,Places,1,Antwerpen,remarks,Nederlands,,
dc893f99-d37c-57d8-af21-8334cb2fa2b8,tg:lhhs:19814,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ddc5b45b-701f-5826-946a-6524137c993a,tg:lhhs:12152,Places,1,Antwerpen,remarks,Nederlands,,
f43324a2-b002-53eb-92f3-7c32bed0426b,tg:lhhs:11036,Places,1,Antwerpen,remarks,Nederlands,,
7addcee3-6f2d-5069-bfee-e6c16ecb88da,tg:lhhs:7453,Places,1,Antwerpen,remarks,Nederlands,,
b99b7ebc-d94e-59d5-bd67-7fc652afc8ba,tg:lhhs:17412,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7fe32127-309a-5770-b11c-1950bfbc1983,tg:lhhs:2275,Places,1,Salsburg,remarks,Nederlands,,
b5c0ee11-4f75-5a60-80f5-d8dd2e29e4fe,tg:lhhs:4739,Places,1,Ertvelde,remarks,Nederlands,,
e822cef7-963f-5a65-8414-a15b8d4cdf6f,tg:lhhs:5233,Places,1,Antwerpen,remarks,Nederlands,,
c9356847-b4e1-520a-9863-8948eb9c0e35,tg:lhhs:18699,Places,1,,,,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3505f1b2-72bf-56d4-9d1f-378c3a208209,tg:lhhs:20257,Places,1,,,,au::100231,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/15408"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e5e1c429-c0c7-5330-b511-d6cf163b672b,tg:lhhs:11026,Places,1,Antwerpen,remarks,Nederlands,,
232798f0-3327-5078-8db2-181ee1993197,tg:lhhs:14045,Places,1,Amsterdam,remarks,Nederlands,,
42a8a8bb-2b78-5697-8251-132f38c12035,tg:lhhs:11663,Places,1,Antwerpen,remarks,Nederlands,,
21bb6be7-8fb0-54bd-a404-3c934d5f01ed,tg:lhhs:13003,Places,1,Antwerpen,remarks,Nederlands,,
9c326e9e-f0f8-5e04-a73f-481e5afb77bf,tg:lhhs:7206,Places,1,St. Niklaas,remarks,Nederlands,,
8b6fe0f3-b814-529c-9bf4-62b0eb75f5cb,tg:lhhs:10201,Places,1,Antwerpen,remarks,Nederlands,,
e67e48ab-e25f-5b60-ac51-1178e31d29b4,tg:lhhs:21070,Places,1,,,,au::100654,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
cc5f83d4-7475-54fb-b630-b527fc216bd2,tg:lhhs:3052,Places,1,Haarlem,remarks,Nederlands,,
b8b56162-a400-5a5a-82e3-b074efc1e40b,tg:lhhs:11673,Places,1,Antwerpen,remarks,Nederlands,,
5365498a-ff0b-5900-96aa-3b01750bd778,tg:lhhs:21108,Places,1,,,,au::101457,"dlod={""name"":""Luik (Luik)"",""ark"":""ark:/83110/x0/fbcec500-4123-5ef7-9a1e-92d4faf39acf"",""uri"":""/subjects/12940"",""id"":""au::101457"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
fcd9f909-14eb-53b9-85eb-45a43fa58f57,tg:lhhs:8187,Places,1,Gembes,remarks,Nederlands,,
ede6a79b-499d-5018-8b9f-6b8ae641ea62,tg:lhhs:13880,Places,1,Kortrijk,remarks,Nederlands,,
d3109b20-7e94-5456-8524-77e26f44ac37,tg:lhhs:10273,Places,1,Antwerpen,remarks,Nederlands,,
c3970053-65ee-599f-86af-be6703c3cb05,tg:lhhs:21002,Places,1,,,,au::100267,"dlod={""name"":""Grobbendonk (Turnhout)"",""ark"":""ark:/83110/x0/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe"",""uri"":""/subjects/8969"",""id"":""au::100267"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
91cba918-50de-5b86-968b-b96bea6b68ca,tg:lhhs:11601,Places,1,Lier,remarks,Nederlands,,
3540045f-7057-5fe3-a083-0861fdc945af,tg:lhhs:10263,Places,1,Antwerpen,remarks,Nederlands,,
7dff338e-806f-5776-8e1f-b9bedada37d6,tg:lhhs:4076,Places,1,Antwerpen,remarks,Nederlands,,
56958e45-6d1c-5cec-aa7b-071d76e078bd,tg:lhhs:14037,Places,1,Amsterdam,remarks,Nederlands,,
3bc1d0be-59fa-51e1-acd7-58ac27bdd9e2,tg:lhhs:11611,Places,1,Antwerpen,remarks,Nederlands,,
6c8ca68a-3d7e-5250-841d-4f5e428b7fd5,tg:lhhs:17460,Places,1,Veldegem,remarks,Nederlands,,
7799631c-2c70-5f4e-956a-96961c592c8a,tg:lhhs:10426,Places,1,Scheveningen,remarks,Nederlands,,
0e22586f-b46e-501f-9eee-bb33c6fb9eca,tg:lhhs:13634,Places,1,New York,remarks,Nederlands,,
