ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
52d34adf-3a0c-5b54-8a39-7cd399a028d2,tg:lhdc:139,Dimensions,kenmerken.lhformatdc,204,breedte,millimeter
b8b5409c-91ae-59d4-8b50-db012a9ff53a,tg:lhdc:61,Dimensions,kenmerken.lhformatdc,215,hoogte,millimeter
b8b5409c-91ae-59d4-8b50-db012a9ff53a,tg:lhdc:61,Dimensions,kenmerken.lhformatdc,300,breedte,millimeter
0231e8fd-5eee-5636-93ff-3f3498c33beb,tg:lhdc:302,Dimensions,kenmerken.lhformatdc,240,hoogte,millimeter
0231e8fd-5eee-5636-93ff-3f3498c33beb,tg:lhdc:302,Dimensions,kenmerken.lhformatdc,190,breedte,millimeter
8cee5a1e-60a2-50ee-9350-6c52ceb23530,tg:lhdc:36,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
8cee5a1e-60a2-50ee-9350-6c52ceb23530,tg:lhdc:36,Dimensions,kenmerken.lhformatdc,395,breedte,millimeter
2d3e31a2-3fec-5ace-96f0-0be1f186afb7,tg:lhdc:41,Dimensions,kenmerken.lhformatdc,290,hoogte,millimeter
2d3e31a2-3fec-5ace-96f0-0be1f186afb7,tg:lhdc:41,Dimensions,kenmerken.lhformatdc,410,breedte,millimeter
042a7d3f-61b8-56cb-b0a9-07d8f76be226,tg:lhdc:375,Dimensions,kenmerken.lhformatdc,217,hoogte,millimeter
042a7d3f-61b8-56cb-b0a9-07d8f76be226,tg:lhdc:375,Dimensions,kenmerken.lhformatdc,146,breedte,millimeter
82e91293-6e94-5a5e-a48a-89cd4b744d3d,tg:lhdc:288,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
82e91293-6e94-5a5e-a48a-89cd4b744d3d,tg:lhdc:288,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
487dad95-bb75-5f45-9b40-9d3dd8ee0d14,tg:lhdc:322,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
487dad95-bb75-5f45-9b40-9d3dd8ee0d14,tg:lhdc:322,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
532e7022-6e3d-524c-96db-2731c7d7b6b4,tg:lhdc:2184,Dimensions,kenmerken.lhformatdc,340,hoogte,millimeter
532e7022-6e3d-524c-96db-2731c7d7b6b4,tg:lhdc:2184,Dimensions,kenmerken.lhformatdc,213,breedte,millimeter
2e263c17-2437-5318-b2ff-4b8642191284,tg:lhdc:637,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
2e263c17-2437-5318-b2ff-4b8642191284,tg:lhdc:637,Dimensions,kenmerken.lhformatdc,215,breedte,millimeter
8d2e29b6-9996-533f-9d05-7917c8ddf43f,tg:lhdc:267,Dimensions,kenmerken.lhformatdc,325,hoogte,millimeter
8d2e29b6-9996-533f-9d05-7917c8ddf43f,tg:lhdc:267,Dimensions,kenmerken.lhformatdc,205,breedte,millimeter
ae010ecf-a729-5d6f-9edf-ce7ac9a9552a,tg:lhdc:2254,Dimensions,kenmerken.lhformatdc,288,hoogte,millimeter
ae010ecf-a729-5d6f-9edf-ce7ac9a9552a,tg:lhdc:2254,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
aabcda04-bbdd-59a9-920a-6d10cd8c5c49,tg:lhdc:334,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
aabcda04-bbdd-59a9-920a-6d10cd8c5c49,tg:lhdc:334,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
4020ba1d-a6c4-5ff6-8c29-42c3c4ab41d4,tg:lhdc:271,Dimensions,kenmerken.lhformatdc,330,hoogte,millimeter
4020ba1d-a6c4-5ff6-8c29-42c3c4ab41d4,tg:lhdc:271,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
b209b6e7-9bda-5e68-ade2-e5e7bb1d2397,tg:lhdc:57,Dimensions,kenmerken.lhformatdc,200,hoogte,millimeter
b209b6e7-9bda-5e68-ade2-e5e7bb1d2397,tg:lhdc:57,Dimensions,kenmerken.lhformatdc,305,breedte,millimeter
4cd96a6a-6f1b-5924-8bff-e3421bded130,tg:lhdc:363,Dimensions,kenmerken.lhformatdc,210,hoogte,millimeter
4cd96a6a-6f1b-5924-8bff-e3421bded130,tg:lhdc:363,Dimensions,kenmerken.lhformatdc,170,breedte,millimeter
500e4ad3-1c08-57ff-9874-eac10535e834,tg:lhdc:318,Dimensions,kenmerken.lhformatdc,290,hoogte,millimeter
500e4ad3-1c08-57ff-9874-eac10535e834,tg:lhdc:318,Dimensions,kenmerken.lhformatdc,230,breedte,millimeter
f0d7b5e8-08a1-562d-9550-570e6fc04716,tg:lhdc:436,Dimensions,kenmerken.lhformatdc,220,hoogte,millimeter
f0d7b5e8-08a1-562d-9550-570e6fc04716,tg:lhdc:436,Dimensions,kenmerken.lhformatdc,220,breedte,millimeter
7eb45347-0357-5a50-b9f7-1f403d936396,tg:lhdc:420,Dimensions,kenmerken.lhformatdc,115,hoogte,millimeter
7eb45347-0357-5a50-b9f7-1f403d936396,tg:lhdc:420,Dimensions,kenmerken.lhformatdc,95,breedte,millimeter
4b076eb5-e8b6-5dcb-89dc-e09d10107ff5,tg:lhdc:82,Dimensions,kenmerken.lhformatdc,273,hoogte,millimeter
4b076eb5-e8b6-5dcb-89dc-e09d10107ff5,tg:lhdc:82,Dimensions,kenmerken.lhformatdc,214,breedte,millimeter
087b0924-c4f9-5f36-93a5-186d940ffe5a,tg:lhdc:6,Dimensions,kenmerken.lhformatdc,175,hoogte,millimeter
087b0924-c4f9-5f36-93a5-186d940ffe5a,tg:lhdc:6,Dimensions,kenmerken.lhformatdc,155,breedte,millimeter
5b64b296-0d9e-57ec-916f-47de9a020590,tg:lhdc:973,Dimensions,kenmerken.lhformatdc,320,hoogte,millimeter
5b64b296-0d9e-57ec-916f-47de9a020590,tg:lhdc:973,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
e1521d6b-2902-57af-9010-bfce65aeed1f,tg:lhdc:359,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
e1521d6b-2902-57af-9010-bfce65aeed1f,tg:lhdc:359,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
ff6a0562-9695-575f-880b-41304f1eab10,tg:lhdc:358,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
ff6a0562-9695-575f-880b-41304f1eab10,tg:lhdc:358,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
7d633617-4e0b-5840-ae52-f92d404db6f8,tg:lhdc:421,Dimensions,kenmerken.lhformatdc,365,hoogte,millimeter
7d633617-4e0b-5840-ae52-f92d404db6f8,tg:lhdc:421,Dimensions,kenmerken.lhformatdc,130,breedte,millimeter
326fa05c-f561-574f-a816-93a5efc78df1,tg:lhdc:972,Dimensions,kenmerken.lhformatdc,170,hoogte,millimeter
326fa05c-f561-574f-a816-93a5efc78df1,tg:lhdc:972,Dimensions,kenmerken.lhformatdc,110,breedte,millimeter
bc6204d9-e13d-57e7-8123-1e5d93e95f8c,tg:lhdc:7,Dimensions,kenmerken.lhformatdc,240,hoogte,millimeter
bc6204d9-e13d-57e7-8123-1e5d93e95f8c,tg:lhdc:7,Dimensions,kenmerken.lhformatdc,180,breedte,millimeter
e1c5721c-97dc-5560-a056-0668c7d5ef07,tg:lhdc:95,Dimensions,kenmerken.lhformatdc,680,hoogte,millimeter
e1c5721c-97dc-5560-a056-0668c7d5ef07,tg:lhdc:95,Dimensions,kenmerken.lhformatdc,520,breedte,millimeter
634924a8-5c40-5e6c-a91c-501ed8f251d0,tg:lhdc:437,Dimensions,kenmerken.lhformatdc,200,hoogte,millimeter
634924a8-5c40-5e6c-a91c-501ed8f251d0,tg:lhdc:437,Dimensions,kenmerken.lhformatdc,155,breedte,millimeter
d0fd1a97-a517-54fb-add1-7864b89860b3,tg:lhdc:319,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
d0fd1a97-a517-54fb-add1-7864b89860b3,tg:lhdc:319,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
e3d627a2-1377-5fbe-ba74-ffb0f312d3db,tg:lhdc:1510,Dimensions,kenmerken.lhformatdc,284,hoogte,millimeter
e3d627a2-1377-5fbe-ba74-ffb0f312d3db,tg:lhdc:1510,Dimensions,kenmerken.lhformatdc,217,breedte,millimeter
8b4cc738-dd1b-53ef-aba1-71673f94aa23,tg:lhdc:362,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
8b4cc738-dd1b-53ef-aba1-71673f94aa23,tg:lhdc:362,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
014e162a-422b-53a5-a7cc-b31145381672,tg:lhdc:56,Dimensions,kenmerken.lhformatdc,220,hoogte,millimeter
014e162a-422b-53a5-a7cc-b31145381672,tg:lhdc:56,Dimensions,kenmerken.lhformatdc,280,breedte,millimeter
aae3c0c2-9df1-5250-a294-5f2352f9e0c0,tg:lhdc:335,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
aae3c0c2-9df1-5250-a294-5f2352f9e0c0,tg:lhdc:335,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
fe6d3d18-15ce-5f83-81e7-d29cbab7585c,tg:lhdc:270,Dimensions,kenmerken.lhformatdc,330,hoogte,millimeter
fe6d3d18-15ce-5f83-81e7-d29cbab7585c,tg:lhdc:270,Dimensions,kenmerken.lhformatdc,205,breedte,millimeter
c7c0a476-1399-5e6f-a06b-d03f660895a2,tg:lhdc:2255,Dimensions,kenmerken.lhformatdc,293,hoogte,millimeter
c7c0a476-1399-5e6f-a06b-d03f660895a2,tg:lhdc:2255,Dimensions,kenmerken.lhformatdc,215,breedte,millimeter
e67a13f1-753e-58a4-ae80-6c412af40f4f,tg:lhdc:289,Dimensions,kenmerken.lhformatdc,320,hoogte,millimeter
e67a13f1-753e-58a4-ae80-6c412af40f4f,tg:lhdc:289,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
c8b4e154-2ddd-5aae-95c2-2a4035e0ac2f,tg:lhdc:323,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
c8b4e154-2ddd-5aae-95c2-2a4035e0ac2f,tg:lhdc:323,Dimensions,kenmerken.lhformatdc,200,breedte,millimeter
6db71a3f-292f-5861-a747-ba92c7ba6ca7,tg:lhdc:1603,Dimensions,kenmerken.lhformatdc,338,hoogte,millimeter
6db71a3f-292f-5861-a747-ba92c7ba6ca7,tg:lhdc:1603,Dimensions,kenmerken.lhformatdc,213,breedte,millimeter
03121ee9-cc5a-5ae2-a79f-d11a9547c51a,tg:lhdc:266,Dimensions,kenmerken.lhformatdc,210,hoogte,millimeter
03121ee9-cc5a-5ae2-a79f-d11a9547c51a,tg:lhdc:266,Dimensions,kenmerken.lhformatdc,132,breedte,millimeter
4c6e5626-33fd-5f07-a2a3-1bb3faaf9045,tg:lhdc:17,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
4c6e5626-33fd-5f07-a2a3-1bb3faaf9045,tg:lhdc:17,Dimensions,kenmerken.lhformatdc,380,breedte,millimeter
21f2c964-cca0-5333-9105-e2bef4bddb66,tg:lhdc:40,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
21f2c964-cca0-5333-9105-e2bef4bddb66,tg:lhdc:40,Dimensions,kenmerken.lhformatdc,360,breedte,millimeter
03fc60eb-4479-57ad-b611-7b9acaa3e50e,tg:lhdc:37,Dimensions,kenmerken.lhformatdc,235,hoogte,millimeter
03fc60eb-4479-57ad-b611-7b9acaa3e50e,tg:lhdc:37,Dimensions,kenmerken.lhformatdc,290,breedte,millimeter
20d8f33d-376e-5988-a4d3-abf3eba4bbe0,tg:lhdc:303,Dimensions,kenmerken.lhformatdc,240,hoogte,millimeter
20d8f33d-376e-5988-a4d3-abf3eba4bbe0,tg:lhdc:303,Dimensions,kenmerken.lhformatdc,190,breedte,millimeter
57f19257-318a-5179-ae44-02084db219e6,tg:lhdc:60,Dimensions,kenmerken.lhformatdc,165,hoogte,millimeter
57f19257-318a-5179-ae44-02084db219e6,tg:lhdc:60,Dimensions,kenmerken.lhformatdc,215,breedte,millimeter
664d47a9-0621-5d45-9852-c92979c28a6f,tg:lhdc:354,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
664d47a9-0621-5d45-9852-c92979c28a6f,tg:lhdc:354,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
f1b0a574-b0be-5bbb-ac89-e354b76f5f34,tg:lhdc:99,Dimensions,kenmerken.lhformatdc,422,hoogte,millimeter
f1b0a574-b0be-5bbb-ac89-e354b76f5f34,tg:lhdc:99,Dimensions,kenmerken.lhformatdc,295,breedte,millimeter
26bf11cf-6023-52db-bd46-1a7d23cd21bd,tg:lhdc:76,Dimensions,kenmerken.lhformatdc,265,hoogte,millimeter
26bf11cf-6023-52db-bd46-1a7d23cd21bd,tg:lhdc:76,Dimensions,kenmerken.lhformatdc,375,breedte,millimeter
86af526e-aa73-5c08-9600-ca3ef25cb929,tg:lhdc:342,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
86af526e-aa73-5c08-9600-ca3ef25cb929,tg:lhdc:342,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
66eb60de-24a9-5936-ac97-848778181837,tg:lhdc:21,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
66eb60de-24a9-5936-ac97-848778181837,tg:lhdc:21,Dimensions,kenmerken.lhformatdc,410,breedte,millimeter
413d773a-1c52-5c8a-a344-5a4713d05631,tg:lhdc:250,Dimensions,kenmerken.lhformatdc,320,hoogte,millimeter
413d773a-1c52-5c8a-a344-5a4713d05631,tg:lhdc:250,Dimensions,kenmerken.lhformatdc,260,breedte,millimeter
8a9be4a0-996a-596b-8b7b-230a53588ebe,tg:lhdc:315,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
8a9be4a0-996a-596b-8b7b-230a53588ebe,tg:lhdc:315,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
0d52b588-9e7b-5729-a484-94e10c8ab6a0,tg:lhdc:102,Dimensions,kenmerken.lhformatdc,230,hoogte,millimeter
0d52b588-9e7b-5729-a484-94e10c8ab6a0,tg:lhdc:102,Dimensions,kenmerken.lhformatdc,153,breedte,millimeter
6c31e299-99b3-5c57-ac28-f5a03082e065,tg:lhdc:417,Dimensions,kenmerken.lhformatdc,315,hoogte,millimeter
6c31e299-99b3-5c57-ac28-f5a03082e065,tg:lhdc:417,Dimensions,kenmerken.lhformatdc,235,breedte,millimeter
a2f22e17-4d16-5a72-9d35-38f95520c64a,tg:lhdc:381,Dimensions,kenmerken.lhformatdc,500,hoogte,millimeter
a2f22e17-4d16-5a72-9d35-38f95520c64a,tg:lhdc:381,Dimensions,kenmerken.lhformatdc,395,breedte,millimeter
6ea7ae03-1487-5595-b301-83e6d7a2bc75,tg:lhdc:293,Dimensions,kenmerken.lhformatdc,260,hoogte,millimeter
6ea7ae03-1487-5595-b301-83e6d7a2bc75,tg:lhdc:293,Dimensions,kenmerken.lhformatdc,200,breedte,millimeter
54c46360-8659-537f-ac59-ad0008407d62,tg:lhdc:339,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
54c46360-8659-537f-ac59-ad0008407d62,tg:lhdc:339,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
de68c1a1-1525-5042-81a3-39876820ee8e,tg:lhdc:1463,Dimensions,kenmerken.lhformatdc,344,hoogte,millimeter
de68c1a1-1525-5042-81a3-39876820ee8e,tg:lhdc:1463,Dimensions,kenmerken.lhformatdc,214,breedte,millimeter
81ce182a-5898-5bae-ae0b-386894fb6a9a,tg:lhdc:285,Dimensions,kenmerken.lhformatdc,330,hoogte,millimeter
81ce182a-5898-5bae-ae0b-386894fb6a9a,tg:lhdc:285,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
56a05ed7-2db9-5250-92fb-224892c98742,tg:lhdc:401,Dimensions,kenmerken.lhformatdc,125,hoogte,millimeter
56a05ed7-2db9-5250-92fb-224892c98742,tg:lhdc:401,Dimensions,kenmerken.lhformatdc,420,breedte,millimeter
4e177450-4faa-580e-bedd-0e9b34eebdcd,tg:lhdc:378,Dimensions,kenmerken.lhformatdc,420,hoogte,millimeter
4e177450-4faa-580e-bedd-0e9b34eebdcd,tg:lhdc:378,Dimensions,kenmerken.lhformatdc,555,breedte,millimeter
0f480ce6-2711-572b-af50-543db8833e0f,tg:lhdc:397,Dimensions,kenmerken.lhformatdc,400,hoogte,millimeter
0f480ce6-2711-572b-af50-543db8833e0f,tg:lhdc:397,Dimensions,kenmerken.lhformatdc,400,breedte,millimeter
cb768a66-8583-559a-b2cc-fa0cfca996fd,tg:lhdc:47,Dimensions,kenmerken.lhformatdc,240,hoogte,millimeter
cb768a66-8583-559a-b2cc-fa0cfca996fd,tg:lhdc:47,Dimensions,kenmerken.lhformatdc,160,breedte,millimeter
cd9d35a9-883d-5037-b4b1-6629b5190ee9,tg:lhdc:2252,Dimensions,kenmerken.lhformatdc,290,hoogte,millimeter
cd9d35a9-883d-5037-b4b1-6629b5190ee9,tg:lhdc:2252,Dimensions,kenmerken.lhformatdc,177,breedte,millimeter
cc222aa9-8967-5d19-977e-2ff8d273ce16,tg:lhdc:332,Dimensions,kenmerken.lhformatdc,210,hoogte,millimeter
cc222aa9-8967-5d19-977e-2ff8d273ce16,tg:lhdc:332,Dimensions,kenmerken.lhformatdc,140,breedte,millimeter
3c228b98-af2a-5038-a728-13a839f5174a,tg:lhdc:298,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
3c228b98-af2a-5038-a728-13a839f5174a,tg:lhdc:298,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
27f572a2-9e16-5602-afd1-900fb34a99b5,tg:lhdc:277,Dimensions,kenmerken.lhformatdc,280,hoogte,millimeter
27f572a2-9e16-5602-afd1-900fb34a99b5,tg:lhdc:277,Dimensions,kenmerken.lhformatdc,215,breedte,millimeter
14644c91-be25-5e32-aaba-a84f04820c32,tg:lhdc:1612,Dimensions,kenmerken.lhformatdc,328,hoogte,millimeter
14644c91-be25-5e32-aaba-a84f04820c32,tg:lhdc:1612,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
dbcbb34b-4967-50b6-adf5-4c66918cf160,tg:lhdc:109,Dimensions,kenmerken.lhformatdc,98,hoogte,millimeter
dbcbb34b-4967-50b6-adf5-4c66918cf160,tg:lhdc:109,Dimensions,kenmerken.lhformatdc,128,breedte,millimeter
9bf215d1-c975-5b62-863f-b0af38de30fc,tg:lhdc:51,Dimensions,kenmerken.lhformatdc,280,hoogte,millimeter
9bf215d1-c975-5b62-863f-b0af38de30fc,tg:lhdc:51,Dimensions,kenmerken.lhformatdc,405,breedte,millimeter
51146b57-bd96-591b-be57-a30c612b8078,tg:lhdc:92,Dimensions,kenmerken.lhformatdc,255,hoogte,millimeter
51146b57-bd96-591b-be57-a30c612b8078,tg:lhdc:92,Dimensions,kenmerken.lhformatdc,345,breedte,millimeter
a470f9cf-a7f4-597c-9599-d370d2a3fa0a,tg:lhdc:349,Dimensions,kenmerken.lhformatdc,310,hoogte,millimeter
a470f9cf-a7f4-597c-9599-d370d2a3fa0a,tg:lhdc:349,Dimensions,kenmerken.lhformatdc,200,breedte,millimeter
cef6a933-cbb5-5dac-8b34-c8d26fb19df6,tg:lhdc:975,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
cef6a933-cbb5-5dac-8b34-c8d26fb19df6,tg:lhdc:975,Dimensions,kenmerken.lhformatdc,205,breedte,millimeter
104eb94d-0093-57b9-8fa7-c14607b7fea3,tg:lhdc:426,Dimensions,kenmerken.lhformatdc,320,hoogte,millimeter
104eb94d-0093-57b9-8fa7-c14607b7fea3,tg:lhdc:426,Dimensions,kenmerken.lhformatdc,320,breedte,millimeter
d4b6a586-8aa4-5d70-bc3b-b3b8dc122316,tg:lhdc:308,Dimensions,kenmerken.lhformatdc,190,hoogte,millimeter
d4b6a586-8aa4-5d70-bc3b-b3b8dc122316,tg:lhdc:308,Dimensions,kenmerken.lhformatdc,130,breedte,millimeter
8ffdc5fa-a389-5f7d-9854-b5b6197a8d96,tg:lhdc:406,Dimensions,kenmerken.lhformatdc,200,hoogte,millimeter
8ffdc5fa-a389-5f7d-9854-b5b6197a8d96,tg:lhdc:406,Dimensions,kenmerken.lhformatdc,130,breedte,millimeter
5d14e964-a143-5b1f-9c90-3fe3a4f55a2d,tg:lhdc:328,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
5d14e964-a143-5b1f-9c90-3fe3a4f55a2d,tg:lhdc:328,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
b6611e84-a974-59f0-866c-5797e860d15a,tg:lhdc:282,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
b6611e84-a974-59f0-866c-5797e860d15a,tg:lhdc:282,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
b1700869-79cf-5b86-8a73-384bb96cb965,tg:lhdc:144,Dimensions,kenmerken.lhformatdc,165,hoogte,millimeter
b1700869-79cf-5b86-8a73-384bb96cb965,tg:lhdc:144,Dimensions,kenmerken.lhformatdc,246,breedte,millimeter
7fe3d7c5-906a-5b5e-ae1d-af35e81d5eca,tg:lhdc:451,Dimensions,kenmerken.lhformatdc,110,hoogte,millimeter
7fe3d7c5-906a-5b5e-ae1d-af35e81d5eca,tg:lhdc:451,Dimensions,kenmerken.lhformatdc,330,breedte,millimeter
5321923c-ce2f-52e4-a2b1-1b70dfc2f0d1,tg:lhdc:2248,Dimensions,kenmerken.lhformatdc,345,hoogte,millimeter
5321923c-ce2f-52e4-a2b1-1b70dfc2f0d1,tg:lhdc:2248,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
4fc45e6a-f6a7-500d-96f3-f06e5e92df22,tg:lhdc:294,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
4fc45e6a-f6a7-500d-96f3-f06e5e92df22,tg:lhdc:294,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
11f3cc12-cebe-51ea-b4bc-7842aa29f2e0,tg:lhdc:152,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
11f3cc12-cebe-51ea-b4bc-7842aa29f2e0,tg:lhdc:152,Dimensions,kenmerken.lhformatdc,213,breedte,millimeter
d7b66928-f269-5e24-9301-b9af08a48cf6,tg:lhdc:369,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
d7b66928-f269-5e24-9301-b9af08a48cf6,tg:lhdc:369,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
9d3573da-62bc-5b10-950b-7c810d61a7c5,tg:lhdc:1219,Dimensions,kenmerken.lhformatdc,325,hoogte,millimeter
9d3573da-62bc-5b10-950b-7c810d61a7c5,tg:lhdc:1219,Dimensions,kenmerken.lhformatdc,250,breedte,millimeter
d77ad862-85b1-5ad9-8057-f57618e4fbe5,tg:lhdc:386,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
