ResourceID,brocade.id,card,order,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type
0a5d7c3c-50d7-5ee1-a3e4-45af48b61949,tg:lhhs:15963,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655100,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
0a5d7c3c-50d7-5ee1-a3e4-45af48b61949,tg:lhhs:15963,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655100,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
0a5d7c3c-50d7-5ee1-a3e4-45af48b61949,tg:lhhs:15963,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655100,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
d9631caa-1207-5826-a218-91f6eb7148c4,tg:lhhs:15901,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655108,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
d9631caa-1207-5826-a218-91f6eb7148c4,tg:lhhs:15901,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655108,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
d9631caa-1207-5826-a218-91f6eb7148c4,tg:lhhs:15901,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655108,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
d9631caa-1207-5826-a218-91f6eb7148c4,tg:lhhs:15901,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:655108,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
1e5ea340-5dcd-5eaa-b6d1-c5cdda88634c,tg:lhhs:17790,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:455670,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
1e5ea340-5dcd-5eaa-b6d1-c5cdda88634c,tg:lhhs:17790,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:455670,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
1e5ea340-5dcd-5eaa-b6d1-c5cdda88634c,tg:lhhs:17790,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:455670,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
1e5ea340-5dcd-5eaa-b6d1-c5cdda88634c,tg:lhhs:17790,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:455670,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
d2660d44-8ddf-5611-a697-99017c6c4c0b,tg:lhhs:19654,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. IV, p. 316-323",Nederlands,remarks
d2660d44-8ddf-5611-a697-99017c6c4c0b,tg:lhhs:19654,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. IV, p. 316-323",Nederlands,remarks
d2660d44-8ddf-5611-a697-99017c6c4c0b,tg:lhhs:19654,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. IV, p. 316-323",Nederlands,remarks
d2660d44-8ddf-5611-a697-99017c6c4c0b,tg:lhhs:19654,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. IV, p. 316-323",Nederlands,remarks
7911b536-19df-5653-9c8f-a984e371fd52,tg:lhhs:20396,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:586771,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
7911b536-19df-5653-9c8f-a984e371fd52,tg:lhhs:20396,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:586771,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
7911b536-19df-5653-9c8f-a984e371fd52,tg:lhhs:20396,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:586771,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
7911b536-19df-5653-9c8f-a984e371fd52,tg:lhhs:20396,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:586771,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
c1c4f5a1-c1dd-5df3-b915-f6ee81ba32d6,tg:lhhs:19609,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 128-145",Nederlands,remarks
c1c4f5a1-c1dd-5df3-b915-f6ee81ba32d6,tg:lhhs:19609,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 128-145",Nederlands,remarks
c1c4f5a1-c1dd-5df3-b915-f6ee81ba32d6,tg:lhhs:19609,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 128-145",Nederlands,remarks
c1c4f5a1-c1dd-5df3-b915-f6ee81ba32d6,tg:lhhs:19609,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. III, p. 128-145",Nederlands,remarks
77294ef4-5514-5907-93a1-d5f4b0abfde0,tg:lhhs:19619,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. II, p. 448",Nederlands,remarks
77294ef4-5514-5907-93a1-d5f4b0abfde0,tg:lhhs:19619,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. II, p. 448",Nederlands,remarks
77294ef4-5514-5907-93a1-d5f4b0abfde0,tg:lhhs:19619,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. II, p. 448",Nederlands,remarks
77294ef4-5514-5907-93a1-d5f4b0abfde0,tg:lhhs:19619,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:191954,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Dl. II, p. 448",Nederlands,remarks
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,1,gepubliceerd in /als,/_gid001188201_01/_gid001188201_01_0012.php,https://www.dbnl.org/tekst/,Digitale bibliotheek voor de Nederlandse letteren:tekst,,,
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,1,gepubliceerd in /als,/_gid001188201_01/_gid001188201_01_0012.php,https://www.dbnl.org/tekst/,Digitale bibliotheek voor de Nederlandse letteren:tekst,,,
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,1,gepubliceerd in /als,/_gid001188201_01/_gid001188201_01_0012.php,https://www.dbnl.org/tekst/,Digitale bibliotheek voor de Nederlandse letteren:tekst,,,
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,1,gepubliceerd in /als,/_gid001188201_01/_gid001188201_01_0012.php,https://www.dbnl.org/tekst/,Digitale bibliotheek voor de Nederlandse letteren:tekst,,,
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:420027,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:420027,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:420027,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:420027,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,3,gepubliceerd in /als,c:lvd:114023,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"jg. 46 (1882), p. 343 - 354",Nederlands,remarks
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,3,gepubliceerd in /als,c:lvd:114023,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"jg. 46 (1882), p. 343 - 354",Nederlands,remarks
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,3,gepubliceerd in /als,c:lvd:114023,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"jg. 46 (1882), p. 343 - 354",Nederlands,remarks
9408dcb1-e8ce-5ead-9cf8-ce564fe8f1ea,tg:lhhs:2756,e73_ExternalRelations,3,gepubliceerd in /als,c:lvd:114023,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"jg. 46 (1882), p. 343 - 354",Nederlands,remarks
270df417-aeb4-5b97-83b7-7c3fd79c63f6,tg:lhhs:15751,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:570937,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,II,Nederlands,remarks
270df417-aeb4-5b97-83b7-7c3fd79c63f6,tg:lhhs:15751,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:570937,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,II,Nederlands,remarks
270df417-aeb4-5b97-83b7-7c3fd79c63f6,tg:lhhs:15751,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:570937,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,II,Nederlands,remarks
270df417-aeb4-5b97-83b7-7c3fd79c63f6,tg:lhhs:15751,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:570937,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,II,Nederlands,remarks
270df417-aeb4-5b97-83b7-7c3fd79c63f6,tg:lhhs:15751,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:922817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1900, II, p. 154 e.v.",Nederlands,remarks
270df417-aeb4-5b97-83b7-7c3fd79c63f6,tg:lhhs:15751,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:922817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1900, II, p. 154 e.v.",Nederlands,remarks
270df417-aeb4-5b97-83b7-7c3fd79c63f6,tg:lhhs:15751,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:922817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1900, II, p. 154 e.v.",Nederlands,remarks
270df417-aeb4-5b97-83b7-7c3fd79c63f6,tg:lhhs:15751,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:922817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1900, II, p. 154 e.v.",Nederlands,remarks
81c06b0b-c247-57fa-8bd7-2912e2d9c043,tg:lhhs:16316,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:179817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
81c06b0b-c247-57fa-8bd7-2912e2d9c043,tg:lhhs:16316,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:179817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
81c06b0b-c247-57fa-8bd7-2912e2d9c043,tg:lhhs:16316,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:179817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
81c06b0b-c247-57fa-8bd7-2912e2d9c043,tg:lhhs:16316,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:179817,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
b72f182e-9cd5-5e6a-9047-2d8be62d693f,tg:lhhs:17518,e73_ExternalRelations,1,gepubliceerd in /als,"*Vlaandren, o welig huis*",https://anet.be/record/opacehc/,Bibliotheekcollectie in EHC,,,
b72f182e-9cd5-5e6a-9047-2d8be62d693f,tg:lhhs:17518,e73_ExternalRelations,1,gepubliceerd in /als,"*Vlaandren, o welig huis*",https://anet.be/record/opacehc/,Bibliotheekcollectie in EHC,,,
b72f182e-9cd5-5e6a-9047-2d8be62d693f,tg:lhhs:17518,e73_ExternalRelations,1,gepubliceerd in /als,"*Vlaandren, o welig huis*",https://anet.be/record/opacehc/,Bibliotheekcollectie in EHC,,,
b72f182e-9cd5-5e6a-9047-2d8be62d693f,tg:lhhs:17518,e73_ExternalRelations,1,gepubliceerd in /als,"*Vlaandren, o welig huis*",https://anet.be/record/opacehc/,Bibliotheekcollectie in EHC,,,
0a2e7e5e-e379-5163-b301-1db1ce9ba1d4,tg:lhhs:16364,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1960-61) p. 733-743,Nederlands,remarks
0a2e7e5e-e379-5163-b301-1db1ce9ba1d4,tg:lhhs:16364,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1960-61) p. 733-743,Nederlands,remarks
0a2e7e5e-e379-5163-b301-1db1ce9ba1d4,tg:lhhs:16364,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1960-61) p. 733-743,Nederlands,remarks
0a2e7e5e-e379-5163-b301-1db1ce9ba1d4,tg:lhhs:16364,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:209275,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,(1960-61) p. 733-743,Nederlands,remarks
d34ab31a-f1fc-54f2-92a1-6d7be0ec500b,tg:lhhs:16459,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6886860,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
d34ab31a-f1fc-54f2-92a1-6d7be0ec500b,tg:lhhs:16459,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6886860,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
d34ab31a-f1fc-54f2-92a1-6d7be0ec500b,tg:lhhs:16459,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6886860,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
d34ab31a-f1fc-54f2-92a1-6d7be0ec500b,tg:lhhs:16459,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6886860,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
f649e37c-9ff5-5bf4-84d2-515c48c01331,tg:lhhs:16449,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6651125,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 429-436,Nederlands,remarks
f649e37c-9ff5-5bf4-84d2-515c48c01331,tg:lhhs:16449,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6651125,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 429-436,Nederlands,remarks
f649e37c-9ff5-5bf4-84d2-515c48c01331,tg:lhhs:16449,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6651125,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 429-436,Nederlands,remarks
f649e37c-9ff5-5bf4-84d2-515c48c01331,tg:lhhs:16449,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6651125,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 429-436,Nederlands,remarks
ec33de18-a566-5169-aacc-59f2279e5d72,tg:lhhs:19443,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:651046,https://anet.be/record/opacehc/,Link naar bibliotheekcatalogus EHC,"Voor het eerst gepubliceerd in 1896 in: 'La Revue Blanche, 1er semestre, tome X, pp. 13-21'",Nederlands,remarks
ec33de18-a566-5169-aacc-59f2279e5d72,tg:lhhs:19443,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:651046,https://anet.be/record/opacehc/,Link naar bibliotheekcatalogus EHC,"Voor het eerst gepubliceerd in 1896 in: 'La Revue Blanche, 1er semestre, tome X, pp. 13-21'",Nederlands,remarks
ec33de18-a566-5169-aacc-59f2279e5d72,tg:lhhs:19443,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:651046,https://anet.be/record/opacehc/,Link naar bibliotheekcatalogus EHC,"Voor het eerst gepubliceerd in 1896 in: 'La Revue Blanche, 1er semestre, tome X, pp. 13-21'",Nederlands,remarks
ec33de18-a566-5169-aacc-59f2279e5d72,tg:lhhs:19443,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:651046,https://anet.be/record/opacehc/,Link naar bibliotheekcatalogus EHC,"Voor het eerst gepubliceerd in 1896 in: 'La Revue Blanche, 1er semestre, tome X, pp. 13-21'",Nederlands,remarks
ec33de18-a566-5169-aacc-59f2279e5d72,tg:lhhs:19443,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:511319,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"In vertaling opgenomen in de bundel Uit Vlaanderen, 1899: De Kikkers. pag. 63-89.",Nederlands,remarks
ec33de18-a566-5169-aacc-59f2279e5d72,tg:lhhs:19443,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:511319,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"In vertaling opgenomen in de bundel Uit Vlaanderen, 1899: De Kikkers. pag. 63-89.",Nederlands,remarks
ec33de18-a566-5169-aacc-59f2279e5d72,tg:lhhs:19443,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:511319,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"In vertaling opgenomen in de bundel Uit Vlaanderen, 1899: De Kikkers. pag. 63-89.",Nederlands,remarks
ec33de18-a566-5169-aacc-59f2279e5d72,tg:lhhs:19443,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:511319,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"In vertaling opgenomen in de bundel Uit Vlaanderen, 1899: De Kikkers. pag. 63-89.",Nederlands,remarks
615a69b3-7623-5fd8-844b-c3b52a6c8b56,tg:lhhs:17789,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:558727,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
615a69b3-7623-5fd8-844b-c3b52a6c8b56,tg:lhhs:17789,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:558727,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
615a69b3-7623-5fd8-844b-c3b52a6c8b56,tg:lhhs:17789,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:558727,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
615a69b3-7623-5fd8-844b-c3b52a6c8b56,tg:lhhs:17789,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:558727,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
615a69b3-7623-5fd8-844b-c3b52a6c8b56,tg:lhhs:17789,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:455670,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
615a69b3-7623-5fd8-844b-c3b52a6c8b56,tg:lhhs:17789,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:455670,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
615a69b3-7623-5fd8-844b-c3b52a6c8b56,tg:lhhs:17789,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:455670,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
615a69b3-7623-5fd8-844b-c3b52a6c8b56,tg:lhhs:17789,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:455670,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
865f816c-89a1-5315-98f9-95326b18804e,tg:lhhs:17855,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:4320,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
865f816c-89a1-5315-98f9-95326b18804e,tg:lhhs:17855,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:4320,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
865f816c-89a1-5315-98f9-95326b18804e,tg:lhhs:17855,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:4320,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
865f816c-89a1-5315-98f9-95326b18804e,tg:lhhs:17855,e73_ExternalRelations,1,gepubliceerd in /als, c:lvd:4320,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,
86c335b6-e760-56a2-ae4e-849cb7bef088,tg:lhhs:13057,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:114841,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1906, p. 335-343, p. 366-385, p. 417-436",Nederlands,remarks
86c335b6-e760-56a2-ae4e-849cb7bef088,tg:lhhs:13057,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:114841,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1906, p. 335-343, p. 366-385, p. 417-436",Nederlands,remarks
86c335b6-e760-56a2-ae4e-849cb7bef088,tg:lhhs:13057,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:114841,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1906, p. 335-343, p. 366-385, p. 417-436",Nederlands,remarks
86c335b6-e760-56a2-ae4e-849cb7bef088,tg:lhhs:13057,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:114841,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"1906, p. 335-343, p. 366-385, p. 417-436",Nederlands,remarks
018faf53-d146-501c-858b-9608f7fe888b,tg:lhhs:13025,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:114841,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Vlaanderen, mei 1903, p. 193-214",Nederlands,remarks
018faf53-d146-501c-858b-9608f7fe888b,tg:lhhs:13025,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:114841,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Vlaanderen, mei 1903, p. 193-214",Nederlands,remarks
018faf53-d146-501c-858b-9608f7fe888b,tg:lhhs:13025,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:114841,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Vlaanderen, mei 1903, p. 193-214",Nederlands,remarks
018faf53-d146-501c-858b-9608f7fe888b,tg:lhhs:13025,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:114841,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,"Vlaanderen, mei 1903, p. 193-214",Nederlands,remarks
f0270926-e117-5e87-ba3c-c0c05b1b9480,tg:lhhs:19696,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:3251276,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 633.,Nederlands,remarks
f0270926-e117-5e87-ba3c-c0c05b1b9480,tg:lhhs:19696,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:3251276,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 633.,Nederlands,remarks
f0270926-e117-5e87-ba3c-c0c05b1b9480,tg:lhhs:19696,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:3251276,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 633.,Nederlands,remarks
f0270926-e117-5e87-ba3c-c0c05b1b9480,tg:lhhs:19696,e73_ExternalRelations,1,gerelateerde publicatie,c:lvd:3251276,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,p. 633.,Nederlands,remarks
