ResourceID,brocade.id,card,order,source_field,source_code,Genre Type
8d4e7adb-4123-5a78-bbbb-318cbaf6d7b2,tg:lhhs:13701,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
391f15a0-6fe5-5201-9ce6-7d7483ca7d91,tg:lhhs:3740,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
dab2a406-1ee0-51a5-86d7-a95c8d6e4361,tg:lhhs:16127,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
74451052-6431-5704-8ce6-08765585490e,tg:lhhs:6166,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
5a49776a-95b9-54ad-b133-7da31d758d8b,tg:lhhs:20310,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
6c95109a-f71d-5e91-8acf-11d61cdfd2a4,tg:lhhs:4706,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
e7de06ea-9985-513d-8e34-8b0e81cd0170,tg:lhhs:14747,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
9b2d2788-fd2a-5063-8af9-20b971cb680f,tg:lhhs:17555,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
272561ce-8003-5ca6-822f-632681fca73b,tg:lhhs:3638,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
6b3c8c7f-f32f-574e-bef2-f9989b7e80ef,tg:lhhs:13679,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
28a8b4d7-b06b-5576-ab46-4df0d0dbc150,tg:lhhs:7514,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
769dfca9-40b3-5675-860f-578c9e3e6b41,tg:lhhs:12373,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
4b5f30ae-7b53-54f3-bd55-d5e433c9df3d,tg:lhhs:11980,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
9ff016ec-638c-5c5d-9715-e85da119d772,tg:lhhs:21,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
639fe118-97da-5556-950e-7a11d8758c39,tg:lhhs:2332,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
01673336-96a0-5be5-b3f7-c0a4e554ed64,tg:lhhs:10513,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
578b8c56-e393-52a9-ba92-0fa0ff7af427,tg:lhhs:20268,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
ec4ea321-a81e-53c3-9423-e4ef3807d0d1,tg:lhhs:11019,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
77b8bc4a-ff71-568e-a424-eda4605dad56,tg:lhhs:5374,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
b6d980da-72c9-5d1a-b803-a817c4358af8,tg:lhhs:6987,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
ffead52b-8572-55b9-882f-fbb987f66f7f,tg:lhhs:15335,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
22043d60-3bee-59f2-a283-f8aab15eef4c,tg:lhhs:588,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
2a34870b-be54-5ecf-8676-b92bcc9d9399,tg:lhhs:1058,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
16eca426-4292-5223-b195-c79965a04561,tg:lhhs:20555,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
c7ed0f79-174d-5476-afe6-2f421446cebd,tg:lhhs:4143,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
a3590c8f-237a-5d5b-a0f8-f52993b9ccd0,tg:lhhs:14102,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
6c271d4e-9b85-5fc8-8219-a1f192b1dda2,tg:lhhs:1765,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
70d58f2e-ada5-5dea-9734-97b041625c47,tg:lhhs:15408,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
aa9f1d5c-d103-5f59-a755-495ab613d4c0,tg:lhhs:5449,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
f9295c52-500a-54d4-9852-fc22ba5a1af7,tg:lhhs:11724,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
6c65e73f-29b2-5433-97b0-a4c5718031fb,tg:lhhs:7229,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
5bb65df5-3cde-562e-9a0d-df3e06c9f70b,tg:lhhs:19491,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
a2c89f08-a795-5265-8ddb-71779f56461b,tg:lhhs:13144,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
dbb4a49e-21ab-5d88-836c-58258c0b97ab,tg:lhhs:3105,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
1635b895-6a8f-5c7c-8f47-d66126bdf920,tg:lhhs:17268,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
125b0213-2c17-5535-9382-6fd9a0210d80,tg:lhhs:16762,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
c05d6e92-2d52-5997-acc7-9cc4b2e1c74d,tg:lhhs:6723,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
67a40986-c967-5bda-b843-6377fa1052dd,tg:lhhs:10356,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
2143f6c0-3b32-5c37-816e-5d6059642397,tg:lhhs:5531,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
ff8180dd-085d-5524-a010-9f26f130a6e1,tg:lhhs:15570,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
70e2a775-e15c-553c-b99d-3d6912c12c42,tg:lhhs:17310,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
ac71e41d-2a6f-5eed-8705-f25f54153ca8,tg:lhhs:7351,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
6ccd0a1e-3767-5a60-857c-f216df09aab8,tg:lhhs:12536,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
78d5e7b4-0ff9-5254-a04e-1b830f36a00f,tg:lhhs:3115,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
8d01b144-a7eb-547f-9800-2af2ec2c5469,tg:lhhs:17278,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
d6af5c55-231d-5516-a95f-0f6a04f79d68,tg:lhhs:7239,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
0f8c4054-b09a-5d8d-8742-d0ca4dda8b98,tg:lhhs:13154,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
bfedb00a-a10c-5b2d-98a1-897c463def92,tg:lhhs:6733,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
d42fa31d-bc21-5a55-b0a1-2ea1815216b3,tg:lhhs:16772,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
588cbcd3-a049-515b-984f-20c44b457953,tg:lhhs:14112,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
9834955a-b9f0-5a07-9f13-61c7d8ffa310,tg:lhhs:4153,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
27659da0-b87a-510f-b460-87c32461b9c6,tg:lhhs:20545,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
beec4e7f-e51d-5844-a10f-79687f019305,tg:lhhs:5459,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
989f905a-ac67-5afc-8b02-b2d8274fd12c,tg:lhhs:11734,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
268af732-0f15-52ba-9955-6ac13d9a391f,tg:lhhs:1775,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
f0c9e98f-55c9-5ee4-83fe-7b0975f06c95,tg:lhhs:15418,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
0d7d6287-4b58-58bd-947c-2487aa704339,tg:lhhs:7341,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
3bfaaec5-2964-5061-8072-d980b34919c7,tg:lhhs:17300,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
67dd9ba2-9794-56bc-9441-aebe581a34eb,tg:lhhs:2567,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
484742c4-0940-57f4-801e-0fce328a6589,tg:lhhs:12526,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
241cf704-6168-59bc-926a-533ba53cfb14,tg:lhhs:10346,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c4d4df9a-8145-5d99-bbba-a33dab85bf68,tg:lhhs:15560,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c88233ae-2b6e-5081-817e-a2a487de1b61,tg:lhhs:5521,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
557c33bc-8ef9-58bd-bbc6-56895b8501a5,tg:lhhs:21137,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
3a42aa38-7f95-5b6d-8dcc-16ff78363a9a,tg:lhhs:16404,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
fa6232b8-3691-51bb-82b2-8c1bc486434f,tg:lhhs:2769,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
0f895f82-d697-506d-ae96-eef24f764d7c,tg:lhhs:12728,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
6d0e4497-27e7-56c7-bee3-dcb55e0755bf,tg:lhhs:6445,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
058471c7-4fff-5f0a-b47a-b06ce73df92e,tg:lhhs:13222,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
34887468-642b-5dff-adda-cc1b509d0cf6,tg:lhhs:3263,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
ee1bce99-5784-5be1-ba8b-16abee173b57,tg:lhhs:1403,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
29ee8be2-a818-5a60-ba29-cb38f0677e31,tg:lhhs:11442,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
0c83a68b-1b6f-5617-8b03-28dde2d60d86,tg:lhhs:10148,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
1eb83c4e-8a8b-5bfe-b7a0-9b3093f2a6ec,tg:lhhs:20633,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
808d9b89-6838-50b0-9ab9-5c05e0548c73,tg:lhhs:4225,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
39041e1e-1720-5206-bc1a-7b314d7a1fd2,tg:lhhs:14264,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
775aba4a-eea8-5b07-ae11-9c69651516df,tg:lhhs:12650,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
9780d162-319b-5021-a045-fb6cb570d0e3,tg:lhhs:2611,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
121d4243-975b-5df5-a888-47459b0e5c7b,tg:lhhs:932,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
948101e2-82de-5603-b307-7130b3a812a0,tg:lhhs:7037,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
af3bc819-a793-5370-997a-19cffa096614,tg:lhhs:5657,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
a41eada2-4ae0-5f12-95c8-a54207d2e647,tg:lhhs:15616,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
7df86fde-034f-50e4-825a-49681a3c0338,tg:lhhs:10030,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
a892aadd-e737-577c-b474-ad6ba762fa06,tg:lhhs:11452,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
182fc5d9-9f35-5a35-9198-507c5b0e5a8b,tg:lhhs:1413,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
c90bc358-eb44-583f-8f60-d996e5ec4007,tg:lhhs:17887,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
5446036d-34ba-5158-88d6-0a76a1463d32,tg:lhhs:14274,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
5ce237c4-b180-5b6e-8598-8e41ef2b0224,tg:lhhs:10158,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
2120be0b-9d73-56f9-bbcb-22c5d24e8604,tg:lhhs:4235,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
dd12b333-df04-539c-8c10-0fc7a5c26884,tg:lhhs:20623,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
5fc50bef-b35c-5f13-adf4-01fbdb0eb3e1,tg:lhhs:12738,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
e2903614-920c-5dc8-b483-6f439982f9f6,tg:lhhs:6455,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
80399657-11f8-5802-97cd-5e426f944f92,tg:lhhs:16414,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
4b6dea5e-5d96-5ca3-ac13-da797f533480,tg:lhhs:2779,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
e30d699e-4a09-5b78-8d9a-78c853ee04d7,tg:lhhs:3273,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
18ea6863-8d55-59da-bf0f-18d3d871f702,tg:lhhs:15606,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
25da3c04-7c53-593e-b773-e00a1c572fc9,tg:lhhs:5647,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
4b2f82f3-98bc-5d2f-85c9-1d94f51721b0,tg:lhhs:10020,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
1448935d-06a9-574f-b0cb-c6c91f670bf8,tg:lhhs:922,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
e41f21ed-cc13-53c0-96b5-b46ae4fcfa31,tg:lhhs:12640,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
a00f3868-4734-5b84-8028-3e08d5cee81a,tg:lhhs:7027,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
3a93c51f-c287-571b-864c-d014c13d239a,tg:lhhs:6210,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
3ee40aac-cabe-589b-92d3-766637a7a7df,tg:lhhs:11217,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c9101edc-0989-57f8-9044-3fc52a5d0aa9,tg:lhhs:786,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
327cb6ce-82dc-5327-afa4-87891ed4f5a5,tg:lhhs:1256,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
caf9ead6-4cc8-51ba-ba73-e9fd3c7a37c3,tg:lhhs:14431,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
27bd1f1f-bdbb-558d-97a7-3d26155b2eed,tg:lhhs:4470,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
0c09063e-f454-5d8d-a3fe-0c7efd61d16a,tg:lhhs:20066,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
1ccdab9a-4409-54a9-a863-628e22d89029,tg:lhhs:2044,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
5721ed36-0b78-579f-8b5d-4ec7b2d4bc79,tg:lhhs:8591,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
593aedb4-0ba0-5be3-8f2c-fe1385ba38a7,tg:lhhs:16329,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
70676e48-7288-5c56-946e-bc40b4ebd8fd,tg:lhhs:6368,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
a30d6b61-6197-50fb-b4d4-6e48ebcb66ba,tg:lhhs:12005,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
20b68209-0e10-5e22-a156-cd9deaae74a8,tg:lhhs:7662,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
498eacb3-7052-5621-b379-f207ecf26216,tg:lhhs:17623,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
22cf07b4-85b5-5eeb-9f8d-616999f211db,tg:lhhs:15043,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
cda083ec-568e-5178-bf60-d60943bcbe42,tg:lhhs:5002,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
6e62c5f9-626a-516c-9fbb-c5730f10499c,tg:lhhs:4508,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
a4f56a60-0a72-59e6-b2b8-480ebe402281,tg:lhhs:19943,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
12ea7be3-3f40-5b62-8790-ec596c1eb1e0,tg:lhhs:10665,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
ef26c680-2323-5ab4-9e4a-330374f4ef8d,tg:lhhs:9902,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
e28a499b-c9ae-5bed-83ce-6d83bd00b3f3,tg:lhhs:796,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
ecaf474f-1de3-5e4a-a348-787c4b13e140,tg:lhhs:1246,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
cf76c1c5-d4c2-522a-85ef-b49875ef3cf9,tg:lhhs:11207,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
5508abfc-c4b0-5683-8ad1-7b398f6b1ed6,tg:lhhs:20076,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
4f672793-d923-5300-928d-4dcda572b30c,tg:lhhs:4460,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
b3aad7d9-ade0-5db8-8c92-874da9ff4b00,tg:lhhs:14421,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
7b05b929-bf2b-57b2-b0cc-a03517fd0897,tg:lhhs:16241,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
1ec1974b-2ea8-51d6-931a-aad4b3fd5167,tg:lhhs:6200,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
e42f6ee1-0d4c-5858-bc5c-e0ab834de5be,tg:lhhs:5012,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
8e116d2f-e505-50c1-b994-bd8e53ff9952,tg:lhhs:15053,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
4b6e482b-ed5f-5e14-b43f-40438cc27d11,tg:lhhs:19953,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
02c1da0e-bc7a-5fd1-8e09-078ba67f6336,tg:lhhs:4518,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
4585c27f-d05f-5bae-a608-8836b7cb9567,tg:lhhs:10675,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
b38359d3-f0b4-547e-96a4-1f96b35ed0d6,tg:lhhs:6378,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
eb5716aa-7591-5abb-a262-09ade7356c8a,tg:lhhs:12015,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
47628e28-a9fe-5583-be66-1ef29cd65c2f,tg:lhhs:2054,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
403445c4-8ca5-52e2-890c-5dcea632ffee,tg:lhhs:16339,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
4125204b-1ac9-51fc-a74b-655ec47636f4,tg:lhhs:8581,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
347f045d-1765-51d8-a1da-b881557474a7,tg:lhhs:17633,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
8f8462aa-b0ce-59a3-8c2f-6ed4a4013018,tg:lhhs:7672,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
0faf66cd-36cf-5fef-b000-c08ae89f7ba7,tg:lhhs:20897,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
203b05f9-9b28-57c6-b17a-915fa5a603aa,tg:lhhs:5796,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
120db3b1-f26a-53ca-8f36-465612cec8a7,tg:lhhs:10868,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
117106a2-a6f6-5b92-8c62-dfd6f00d22e3,tg:lhhs:8205,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
82e05cbc-522a-518a-98d6-64ab39f133d3,tg:lhhs:12791,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
6d53d4ee-1190-578e-9ee3-b85e81763846,tg:lhhs:18244,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
25b3530b-d1ea-5ea6-b2db-64afd664af91,tg:lhhs:17956,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
1f7a4ee1-dd8f-51ac-9f64-f298435acca1,tg:lhhs:10089,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
59c2b5ce-85c4-5045-aa9d-bb879a216575,tg:lhhs:7917,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
e614b3a1-10f8-5dc7-877d-a966cfa01506,tg:lhhs:11583,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
5421d736-0618-5f5a-a6b7-f5a851d269db,tg:lhhs:9677,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
8451b0da-e8b6-5d8d-9e79-472585fdecf6,tg:lhhs:10910,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
a70dd810-ef34-50b9-a28e-4998b638c6b8,tg:lhhs:19636,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
b4821c68-3f81-5bf2-a0b4-5a4a12c32f25,tg:lhhs:6584,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
55f408c6-6e80-5aa1-9f15-8f4676e28d3e,tg:lhhs:10878,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
07ae8285-0258-5b47-a922-9ff5ad351adc,tg:lhhs:12781,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
f1c47028-e780-5c87-8f0d-56aab0de41ae,tg:lhhs:5786,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
f12cfeb3-9770-59d8-b27f-7b3da9f8299f,tg:lhhs:10900,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
34dd7878-895c-53e8-a538-283cd7015d59,tg:lhhs:19626,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
38131e1d-4d15-5087-8626-f5b0ddb0cf6d,tg:lhhs:9667,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
b74ee8a5-fe48-51ba-9940-a1d2d136c137,tg:lhhs:7907,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
7694d7e3-b0b0-5549-b447-60eaaff59723,tg:lhhs:17946,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
65f9b7c1-6c45-57c5-8896-fc8f1617f7ed,tg:lhhs:11593,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
36b94598-3604-5318-8a16-2cf16f578eb6,tg:lhhs:14488,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
fe967151-4661-5383-948a-c675bb4e3b1a,tg:lhhs:19882,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
