ResourceID,brocade.id,card,order,source_field,source_code,Document status
69bd5c4f-2582-59d0-a973-7b5490235a9b,tg:lhhs:4461,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
36b94598-3604-5318-8a16-2cf16f578eb6,tg:lhhs:14488,DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
36b94598-3604-5318-8a16-2cf16f578eb6,tg:lhhs:14488,DocumentStatus,1,kenmerken.lhstadiumhs,as,transcriptions (documents)
92c6ab83-b97b-5d7b-9ca6-7fb84f5a4ade,tg:lhhs:4174,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f8b1903a-a8a5-53dc-8caa-6d0b2cf92e9d,tg:lhhs:7308,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
90e22a85-fd0b-51a8-862d-b6d98e01d9f7,tg:lhhs:7758,DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
d6fedc2d-785f-5ad3-85be-255f542cf4fe,tg:lhhs:5765,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a64d4568-84d2-518e-8945-18005e00f2dd,tg:lhhs:16289,DocumentStatus,1,kenmerken.lhorighs,op,printouts
981b259b-dea4-5353-91b8-7493d53dfb70,tg:lhhs:3062,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
00e88c12-8d1b-5d69-8ce4-1c3477c2eb6f,tg:lhhs:7888,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e3b44046-1b4c-58eb-a81e-bb92fee2ee71,tg:lhhs:3598,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ea280ab2-b020-5b1a-b49a-726f9a9731a1,tg:lhhs:19486,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
ea5e3207-a0e7-5d8b-aec5-8647571a8a66,tg:lhhs:13121,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
2fe89fa6-4233-56b0-8a73-3b4447efbd57,tg:lhhs:21050,DocumentStatus,1,kenmerken.lhorighs,op,printouts
1c4f9193-33b6-5643-b9da-922894f8588a,tg:lhhs:16323,DocumentStatus,1,kenmerken.lhorighs,op,printouts
cc64c602-5b85-519c-8529-f37c17436001,tg:lhhs:98,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
315a075b-1a82-5d5c-a5fd-0555bc69364c,tg:lhhs:13822,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
92e99fb8-85e2-5d23-8149-997777c057ca,tg:lhhs:20641,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
0994cba4-f7bf-54c1-ba07-ccd6b80c769d,tg:lhhs:17027,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
f86d5ba5-c3cb-5de4-bd8f-e4b1fb94934f,tg:lhhs:19890,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c0dc548d-34a8-5da7-8620-86bd67b8b98d,tg:lhhs:77,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
48f1a81d-124c-5c12-83c3-4f04cff1c9a4,tg:lhhs:18278,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e3d94e56-2dcf-5058-b930-7a51502dd852,tg:lhhs:3127,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
52e1c930-b4f5-5802-8018-ff53c29e3351,tg:lhhs:21115,DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
b47d34d0-177c-5047-834e-93130e171e37,tg:lhhs:9615,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
3d063e30-7a83-59c0-9c1d-063a27679721,tg:lhhs:19306,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
a11181e7-5818-55d4-b48f-2690563b5592,tg:lhhs:20968,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
3dadef3a-ff1b-5abb-952a-76b71ee51e8c,tg:lhhs:18844,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
693ac33f-721d-535e-a10d-ab3316c70f30,tg:lhhs:14164,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
12c74bb1-413d-5c6b-b346-bcae556aa9de,tg:lhhs:17318,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
366fbcc9-8739-51d5-a692-dd00177312ab,tg:lhhs:8454,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
8f98c277-3a8f-5a80-b767-2011ea634f7c,tg:lhhs:5266,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
101e4fbb-3e57-54e5-8ae5-3bd8976aa300,tg:lhhs:5773,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
543116f1-792b-56ae-898c-ade0457fd85c,tg:lhhs:17524,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
8528211f-a976-54db-9e09-f93788bb12c0,tg:lhhs:20657,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
9d55cd64-96b6-5456-9995-8d8ed30f16f8,tg:lhhs:8638,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
464fd398-f388-5bbd-be13-5b0816c18b3c,tg:lhhs:2665,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
3261e73e-05cf-52cc-8441-d9d02b4ac717,tg:lhhs:14758,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
