ResourceID,brocade.id,card,order,Keeper,Object Number,Object Identifier
5c21411b-3abf-5c9f-b452-c086eb0cc200,tg:lhbr:230814_#1,AA,0,Letterenhuis,tg:lhbr:230814_#1,https://data.letterenhuis.be/ark:/24970/5c21411b-3abf-5c9f-b452-c086eb0cc200
20da88b0-1cae-5caf-b7ce-7364d91a3c67,tg:lhbr:209049_#1,AA,0,Letterenhuis,tg:lhbr:209049_#1,https://data.letterenhuis.be/ark:/24970/20da88b0-1cae-5caf-b7ce-7364d91a3c67
93316040-f05d-59b9-9114-c0028fbc333d,tg:lhbr:221686_#1,AA,0,Letterenhuis,tg:lhbr:221686_#1,https://data.letterenhuis.be/ark:/24970/93316040-f05d-59b9-9114-c0028fbc333d
3a888da5-c40f-5f7b-9732-037d1cd3e510,tg:lhbr:124837_#1,AA,0,Letterenhuis,tg:lhbr:124837_#1,https://data.letterenhuis.be/ark:/24970/3a888da5-c40f-5f7b-9732-037d1cd3e510
1ecdacf9-0815-5fd1-8d8d-f6add8c8e92b,tg:lhbr:189255_#1,AA,0,Letterenhuis,tg:lhbr:189255_#1,https://data.letterenhuis.be/ark:/24970/1ecdacf9-0815-5fd1-8d8d-f6add8c8e92b
cffcfb75-7f9b-503c-9c3c-2b65619343ae,tg:lhbr:96225_#1,AA,0,Letterenhuis,tg:lhbr:96225_#1,https://data.letterenhuis.be/ark:/24970/cffcfb75-7f9b-503c-9c3c-2b65619343ae
4c0d860c-b0d5-57cd-b02d-924b2c0479dd,tg:lhbr:84644_#1,AA,0,Letterenhuis,tg:lhbr:84644_#1,https://data.letterenhuis.be/ark:/24970/4c0d860c-b0d5-57cd-b02d-924b2c0479dd
67688f96-8fa3-5f33-a643-052ae02ee57e,tg:lhbr:40182_#1,AA,0,Letterenhuis,tg:lhbr:40182_#1,https://data.letterenhuis.be/ark:/24970/67688f96-8fa3-5f33-a643-052ae02ee57e
3fa42865-2c9e-5db4-b54d-7cef8f7a8b24,tg:lhbr:113693_#1,AA,0,Letterenhuis,tg:lhbr:113693_#1,https://data.letterenhuis.be/ark:/24970/3fa42865-2c9e-5db4-b54d-7cef8f7a8b24
7465376c-df27-5106-a148-60a3e350c5e2,tg:lhbr:257349_#1,AA,0,Letterenhuis,tg:lhbr:257349_#1,https://data.letterenhuis.be/ark:/24970/7465376c-df27-5106-a148-60a3e350c5e2
37775c30-b84d-5fbb-9e6a-caba5b0fd650,tg:lhbr:245728_#1,AA,0,Letterenhuis,tg:lhbr:245728_#1,https://data.letterenhuis.be/ark:/24970/37775c30-b84d-5fbb-9e6a-caba5b0fd650
ae859f0b-b6a5-58a2-8e83-4ffad5fcdaf6,tg:lhbr:102801_#1,AA,0,Letterenhuis,tg:lhbr:102801_#1,https://data.letterenhuis.be/ark:/24970/ae859f0b-b6a5-58a2-8e83-4ffad5fcdaf6
576043f7-5722-566b-85bc-d525fb88d031,tg:lhbr:140999_#1,AA,0,Letterenhuis,tg:lhbr:140999_#1,https://data.letterenhuis.be/ark:/24970/576043f7-5722-566b-85bc-d525fb88d031
3bdb6ccd-76b1-5ec6-baae-82430d8457ae,tg:lhbr:216822_#1,AA,0,Letterenhuis,tg:lhbr:216822_#1,https://data.letterenhuis.be/ark:/24970/3bdb6ccd-76b1-5ec6-baae-82430d8457ae
0b8ee9ff-67d5-59a8-9bb2-8b4798c7f294,tg:lhbr:4716_#1,AA,0,Letterenhuis,tg:lhbr:4716_#1,https://data.letterenhuis.be/ark:/24970/0b8ee9ff-67d5-59a8-9bb2-8b4798c7f294
390a362b-2f7e-5b70-bb0c-1c8710e8e3c1,tg:lhbr:62298_#1,AA,0,Letterenhuis,tg:lhbr:62298_#1,https://data.letterenhuis.be/ark:/24970/390a362b-2f7e-5b70-bb0c-1c8710e8e3c1
96abc8af-c0b1-5470-81a9-cf340a6db0eb,tg:lhbr:58036_#1,AA,0,Letterenhuis,tg:lhbr:58036_#1,https://data.letterenhuis.be/ark:/24970/96abc8af-c0b1-5470-81a9-cf340a6db0eb
bb56d919-9a0c-5186-8ef3-1859a84d9193,tg:lhbr:20300_#1,AA,0,Letterenhuis,tg:lhbr:20300_#1,https://data.letterenhuis.be/ark:/24970/bb56d919-9a0c-5186-8ef3-1859a84d9193
80f4e193-e30c-508f-a22d-06f9429543e7,tg:lhbr:32761_#1,AA,0,Letterenhuis,tg:lhbr:32761_#1,https://data.letterenhuis.be/ark:/24970/80f4e193-e30c-508f-a22d-06f9429543e7
112d54ca-300a-5cdd-942f-b6ede5a005eb,tg:lhbr:173411_#1,AA,0,Letterenhuis,tg:lhbr:173411_#1,https://data.letterenhuis.be/ark:/24970/112d54ca-300a-5cdd-942f-b6ede5a005eb
1ada09f4-8511-5751-b21c-f3f7ed59d09e,tg:lhbr:161070_#1,AA,0,Letterenhuis,tg:lhbr:161070_#1,https://data.letterenhuis.be/ark:/24970/1ada09f4-8511-5751-b21c-f3f7ed59d09e
0ed13936-40c9-5244-b555-c4d7cf4dbad5,tg:lhbr:131589_#1,AA,0,Letterenhuis,tg:lhbr:131589_#1,https://data.letterenhuis.be/ark:/24970/0ed13936-40c9-5244-b555-c4d7cf4dbad5
56fa3207-b6da-5046-9909-66dc6dd52242,tg:lhbr:267432_#1,AA,0,Letterenhuis,tg:lhbr:267432_#1,https://data.letterenhuis.be/ark:/24970/56fa3207-b6da-5046-9909-66dc6dd52242
94ed9095-2835-5a9b-aa85-7bf27d3a9435,tg:lhbr:119346_#1,AA,0,Letterenhuis,tg:lhbr:119346_#1,https://data.letterenhuis.be/ark:/24970/94ed9095-2835-5a9b-aa85-7bf27d3a9435
94cd28d6-847c-5ebc-8f6e-59d8a8bf68b6,tg:lhbr:275053_#1,AA,0,Letterenhuis,tg:lhbr:275053_#1,https://data.letterenhuis.be/ark:/24970/94cd28d6-847c-5ebc-8f6e-59d8a8bf68b6
6ee4c61d-12eb-5ad4-a9a7-bcd237473b68,tg:lhbr:128137_#1,AA,0,Letterenhuis,tg:lhbr:128137_#1,https://data.letterenhuis.be/ark:/24970/6ee4c61d-12eb-5ad4-a9a7-bcd237473b68
55363626-dc72-5eaa-bdda-cc0a960ca5b6,tg:lhbr:244222_#1,AA,0,Letterenhuis,tg:lhbr:244222_#1,https://data.letterenhuis.be/ark:/24970/55363626-dc72-5eaa-bdda-cc0a960ca5b6
31ad0815-4f29-5703-994d-7f05e2b8de1f,tg:lhbr:256643_#1,AA,0,Letterenhuis,tg:lhbr:256643_#1,https://data.letterenhuis.be/ark:/24970/31ad0815-4f29-5703-994d-7f05e2b8de1f
89c0e333-c67f-5fef-8a29-3a178f0a216d,tg:lhbr:112399_#1,AA,0,Letterenhuis,tg:lhbr:112399_#1,https://data.letterenhuis.be/ark:/24970/89c0e333-c67f-5fef-8a29-3a178f0a216d
a1fc191b-1a92-5cde-8e62-c11b05fa9504,tg:lhbr:150201_#1,AA,0,Letterenhuis,tg:lhbr:150201_#1,https://data.letterenhuis.be/ark:/24970/a1fc191b-1a92-5cde-8e62-c11b05fa9504
ba8ca8c2-26d9-57c0-ab47-a9d9646833e2,tg:lhbr:142660_#1,AA,0,Letterenhuis,tg:lhbr:142660_#1,https://data.letterenhuis.be/ark:/24970/ba8ca8c2-26d9-57c0-ab47-a9d9646833e2
c5ab3d8a-5c8a-5b1a-bab6-a891e537530d,tg:lhbr:205949_#1,AA,0,Letterenhuis,tg:lhbr:205949_#1,https://data.letterenhuis.be/ark:/24970/c5ab3d8a-5c8a-5b1a-bab6-a891e537530d
9e1210a9-ed74-5fad-a014-3b2a2ec53c4c,tg:lhbr:292185_#1,AA,0,Letterenhuis,tg:lhbr:292185_#1,https://data.letterenhuis.be/ark:/24970/9e1210a9-ed74-5fad-a014-3b2a2ec53c4c
392dcb78-2482-56f1-8e8a-f000c6725f2b,tg:lhbr:11171_#1,AA,0,Letterenhuis,tg:lhbr:11171_#1,https://data.letterenhuis.be/ark:/24970/392dcb78-2482-56f1-8e8a-f000c6725f2b
c284618b-16cb-5f03-a599-23e36666b337,tg:lhbr:69247_#1,AA,0,Letterenhuis,tg:lhbr:69247_#1,https://data.letterenhuis.be/ark:/24970/c284618b-16cb-5f03-a599-23e36666b337
03538048-7a0a-5865-b66a-d990321515ee,tg:lhbr:41488_#1,AA,0,Letterenhuis,tg:lhbr:41488_#1,https://data.letterenhuis.be/ark:/24970/03538048-7a0a-5865-b66a-d990321515ee
d80e435a-cb2b-5c60-b257-317675b84cb7,tg:lhbr:298450_#1,AA,0,Letterenhuis,tg:lhbr:298450_#1,https://data.letterenhuis.be/ark:/24970/d80e435a-cb2b-5c60-b257-317675b84cb7
562b4259-cb45-5abf-8fa6-eabe167369e5,tg:lhbr:274559_#1,AA,0,Letterenhuis,tg:lhbr:274559_#1,https://data.letterenhuis.be/ark:/24970/562b4259-cb45-5abf-8fa6-eabe167369e5
fea064d8-75fc-5133-94fd-242ce19b3677,tg:lhbr:266138_#1,AA,0,Letterenhuis,tg:lhbr:266138_#1,https://data.letterenhuis.be/ark:/24970/fea064d8-75fc-5133-94fd-242ce19b3677
f8711931-bf18-5b17-8a93-c7648366be34,tg:lhbr:130083_#1,AA,0,Letterenhuis,tg:lhbr:130083_#1,https://data.letterenhuis.be/ark:/24970/f8711931-bf18-5b17-8a93-c7648366be34
89ce8d2d-b2cf-51ea-9d7f-9134307f1ecd,tg:lhbr:72900_#1,AA,0,Letterenhuis,tg:lhbr:72900_#1,https://data.letterenhuis.be/ark:/24970/89ce8d2d-b2cf-51ea-9d7f-9134307f1ecd
8f8967a2-a0a1-5bc6-8fda-a9fdc7ba2504,tg:lhbr:63792_#1,AA,0,Letterenhuis,tg:lhbr:63792_#1,https://data.letterenhuis.be/ark:/24970/8f8967a2-a0a1-5bc6-8fda-a9fdc7ba2504
c766f89e-0c69-564f-b15b-dfe7eb5b5c3b,tg:lhbr:30898_#1,AA,0,Letterenhuis,tg:lhbr:30898_#1,https://data.letterenhuis.be/ark:/24970/c766f89e-0c69-564f-b15b-dfe7eb5b5c3b
116f2582-0122-5e52-94b8-6b6b8db377c3,tg:lhbr:181879_#1,AA,0,Letterenhuis,tg:lhbr:181879_#1,https://data.letterenhuis.be/ark:/24970/116f2582-0122-5e52-94b8-6b6b8db377c3
dff89bd4-3bf5-58db-b41c-945c83d52252,tg:lhbr:279953_#1,AA,0,Letterenhuis,tg:lhbr:279953_#1,https://data.letterenhuis.be/ark:/24970/dff89bd4-3bf5-58db-b41c-945c83d52252
f0967e40-10cd-5e49-a6da-882cb30dd13b,tg:lhbr:202096_#1,AA,0,Letterenhuis,tg:lhbr:202096_#1,https://data.letterenhuis.be/ark:/24970/f0967e40-10cd-5e49-a6da-882cb30dd13b
349e1034-5f14-5377-8b37-86a9048cc1ba,tg:lhbr:238238_#1,AA,0,Letterenhuis,tg:lhbr:238238_#1,https://data.letterenhuis.be/ark:/24970/349e1034-5f14-5377-8b37-86a9048cc1ba
0800fa4e-d6b9-5e06-96f6-236b815d2f8e,tg:lhbr:81062_#1,AA,0,Letterenhuis,tg:lhbr:81062_#1,https://data.letterenhuis.be/ark:/24970/0800fa4e-d6b9-5e06-96f6-236b815d2f8e
ef12655a-96c7-58ec-beb4-31644b81a538,tg:lhbr:93403_#1,AA,0,Letterenhuis,tg:lhbr:93403_#1,https://data.letterenhuis.be/ark:/24970/ef12655a-96c7-58ec-beb4-31644b81a538
fb2a9df9-a0d9-5439-9e66-80c8f19f60f3,tg:lhbr:54936_#1,AA,0,Letterenhuis,tg:lhbr:54936_#1,https://data.letterenhuis.be/ark:/24970/fb2a9df9-a0d9-5439-9e66-80c8f19f60f3
3548ee08-244b-511b-9ed8-e2184a544b1a,tg:lhbr:208543_#1,AA,0,Letterenhuis,tg:lhbr:208543_#1,https://data.letterenhuis.be/ark:/24970/3548ee08-244b-511b-9ed8-e2184a544b1a
340ea3c4-f514-5326-9f21-139ebfd8c4e4,tg:lhbr:176237_#1,AA,0,Letterenhuis,tg:lhbr:176237_#1,https://data.letterenhuis.be/ark:/24970/340ea3c4-f514-5326-9f21-139ebfd8c4e4
fa8c2e4b-c8f0-593e-ac23-e85445acd0a2,tg:lhbr:270675_#1,AA,0,Letterenhuis,tg:lhbr:270675_#1,https://data.letterenhuis.be/ark:/24970/fa8c2e4b-c8f0-593e-ac23-e85445acd0a2
6667bd28-378f-594f-94a5-b5ab05427ce3,tg:lhbr:262214_#1,AA,0,Letterenhuis,tg:lhbr:262214_#1,https://data.letterenhuis.be/ark:/24970/6667bd28-378f-594f-94a5-b5ab05427ce3
8b034c5a-3f46-53ad-81d1-1f9f16da75b7,tg:lhbr:1130_#1,AA,0,Letterenhuis,tg:lhbr:1130_#1,https://data.letterenhuis.be/ark:/24970/8b034c5a-3f46-53ad-81d1-1f9f16da75b7
6ce62cfe-d895-5632-9d0f-1d87322d4ceb,tg:lhbr:37147_#1,AA,0,Letterenhuis,tg:lhbr:37147_#1,https://data.letterenhuis.be/ark:/24970/6ce62cfe-d895-5632-9d0f-1d87322d4ceb
19643a1c-b58b-5d59-8c65-6adda3c7c88d,tg:lhbr:25526_#1,AA,0,Letterenhuis,tg:lhbr:25526_#1,https://data.letterenhuis.be/ark:/24970/19643a1c-b58b-5d59-8c65-6adda3c7c88d
d7a55a27-5aa3-5803-a94f-4f6280a1c5d0,tg:lhbr:9285_#1,AA,0,Letterenhuis,tg:lhbr:9285_#1,https://data.letterenhuis.be/ark:/24970/d7a55a27-5aa3-5803-a94f-4f6280a1c5d0
465f20fb-e502-5c23-bde1-3e5327d291d3,tg:lhbr:92890_#1,AA,0,Letterenhuis,tg:lhbr:92890_#1,https://data.letterenhuis.be/ark:/24970/465f20fb-e502-5c23-bde1-3e5327d291d3
917e6efa-44f1-5d90-8042-cce9134cdc62,tg:lhbr:83602_#1,AA,0,Letterenhuis,tg:lhbr:83602_#1,https://data.letterenhuis.be/ark:/24970/917e6efa-44f1-5d90-8042-cce9134cdc62
464faa27-96bc-5479-9aa4-28ed9d8c57bb,tg:lhbr:91263_#1,AA,0,Letterenhuis,tg:lhbr:91263_#1,https://data.letterenhuis.be/ark:/24970/464faa27-96bc-5479-9aa4-28ed9d8c57bb
a17ace21-c8e9-52e5-9ade-611d42692ca4,tg:lhbr:212297_#1,AA,0,Letterenhuis,tg:lhbr:212297_#1,https://data.letterenhuis.be/ark:/24970/a17ace21-c8e9-52e5-9ade-611d42692ca4
4f12ee54-fd11-5461-828b-1358a6a4d31c,tg:lhbr:211864_#1,AA,0,Letterenhuis,tg:lhbr:211864_#1,https://data.letterenhuis.be/ark:/24970/4f12ee54-fd11-5461-828b-1358a6a4d31c
e27a7c49-defb-50d2-8a9e-d08309b9417d,tg:lhbr:228039_#1,AA,0,Letterenhuis,tg:lhbr:228039_#1,https://data.letterenhuis.be/ark:/24970/e27a7c49-defb-50d2-8a9e-d08309b9417d
c361d9b4-8151-5e20-a295-4bb4fb1e48ad,tg:lhbr:105847_#1,AA,0,Letterenhuis,tg:lhbr:105847_#1,https://data.letterenhuis.be/ark:/24970/c361d9b4-8151-5e20-a295-4bb4fb1e48ad
38c93d0a-e887-583c-8db6-bfc7511728df,tg:lhbr:35727_#1,AA,0,Letterenhuis,tg:lhbr:35727_#1,https://data.letterenhuis.be/ark:/24970/38c93d0a-e887-583c-8db6-bfc7511728df
b7fe64a8-0cd5-5d6f-8449-fb5ca6ca7993,tg:lhbr:27346_#1,AA,0,Letterenhuis,tg:lhbr:27346_#1,https://data.letterenhuis.be/ark:/24970/b7fe64a8-0cd5-5d6f-8449-fb5ca6ca7993
06bbd34d-863a-54b7-a86d-84f7dc16e198,tg:lhbr:3750_#1,AA,0,Letterenhuis,tg:lhbr:3750_#1,https://data.letterenhuis.be/ark:/24970/06bbd34d-863a-54b7-a86d-84f7dc16e198
84715190-f057-56eb-bfcc-ee4d651a4b7b,tg:lhbr:272015_#1,AA,0,Letterenhuis,tg:lhbr:272015_#1,https://data.letterenhuis.be/ark:/24970/84715190-f057-56eb-bfcc-ee4d651a4b7b
a230908a-7b98-53bd-bb80-54c46c1a9b9e,tg:lhbr:260474_#1,AA,0,Letterenhuis,tg:lhbr:260474_#1,https://data.letterenhuis.be/ark:/24970/a230908a-7b98-53bd-bb80-54c46c1a9b9e
747e6dd0-9aac-5017-83db-f81a7f28360b,tg:lhbr:166036_#1,AA,0,Letterenhuis,tg:lhbr:166036_#1,https://data.letterenhuis.be/ark:/24970/747e6dd0-9aac-5017-83db-f81a7f28360b
cea565af-91bd-5655-b986-af87ea62ac51,tg:lhbr:174457_#1,AA,0,Letterenhuis,tg:lhbr:174457_#1,https://data.letterenhuis.be/ark:/24970/cea565af-91bd-5655-b986-af87ea62ac51
8e7d0335-b216-58b5-be8f-4ebe4a126126,tg:lhbr:218742_#1,AA,0,Letterenhuis,tg:lhbr:218742_#1,https://data.letterenhuis.be/ark:/24970/8e7d0335-b216-58b5-be8f-4ebe4a126126
85b3ca99-7b55-51a5-a611-afca6ae83ad6,tg:lhbr:79046_#1,AA,0,Letterenhuis,tg:lhbr:79046_#1,https://data.letterenhuis.be/ark:/24970/85b3ca99-7b55-51a5-a611-afca6ae83ad6
60837ead-eac0-5c11-a94d-13dd0580d491,tg:lhbr:51689_#1,AA,0,Letterenhuis,tg:lhbr:51689_#1,https://data.letterenhuis.be/ark:/24970/60837ead-eac0-5c11-a94d-13dd0580d491
7b642543-c48e-503f-9cdb-ec67aa4e50f6,tg:lhbr:13711_#1,AA,0,Letterenhuis,tg:lhbr:13711_#1,https://data.letterenhuis.be/ark:/24970/7b642543-c48e-503f-9cdb-ec67aa4e50f6
6ef9ed77-6ed8-55b8-9f15-b76c0fbfd07c,tg:lhbr:152461_#1,AA,0,Letterenhuis,tg:lhbr:152461_#1,https://data.letterenhuis.be/ark:/24970/6ef9ed77-6ed8-55b8-9f15-b76c0fbfd07c
249053d4-492c-58e3-8466-767efdb6a191,tg:lhbr:140000_#1,AA,0,Letterenhuis,tg:lhbr:140000_#1,https://data.letterenhuis.be/ark:/24970/249053d4-492c-58e3-8466-767efdb6a191
84a8ee8a-2e39-553c-b103-d839a34f9e65,tg:lhbr:281977_#1,AA,0,Letterenhuis,tg:lhbr:281977_#1,https://data.letterenhuis.be/ark:/24970/84a8ee8a-2e39-553c-b103-d839a34f9e65
7c7c1399-f3c2-5f02-beb3-ac52c4e9b5f3,tg:lhbr:282384_#1,AA,0,Letterenhuis,tg:lhbr:282384_#1,https://data.letterenhuis.be/ark:/24970/7c7c1399-f3c2-5f02-beb3-ac52c4e9b5f3
a08471c4-2978-55e0-bb74-48887bd19fb0,tg:lhbr:246442_#1,AA,0,Letterenhuis,tg:lhbr:246442_#1,https://data.letterenhuis.be/ark:/24970/a08471c4-2978-55e0-bb74-48887bd19fb0
5b2ead8d-ea6d-5802-a367-e6b4c2ddadfd,tg:lhbr:138336_#1,AA,0,Letterenhuis,tg:lhbr:138336_#1,https://data.letterenhuis.be/ark:/24970/5b2ead8d-ea6d-5802-a367-e6b4c2ddadfd
5ef355c0-a3b9-5ae9-87f9-6051a79c05b8,tg:lhbr:254023_#1,AA,0,Letterenhuis,tg:lhbr:254023_#1,https://data.letterenhuis.be/ark:/24970/5ef355c0-a3b9-5ae9-87f9-6051a79c05b8
4566be6b-1b85-5b6a-92d1-01de1e3fbe3d,tg:lhbr:195954_#1,AA,0,Letterenhuis,tg:lhbr:195954_#1,https://data.letterenhuis.be/ark:/24970/4566be6b-1b85-5b6a-92d1-01de1e3fbe3d
43433531-797d-549b-a54e-c9102dabd151,tg:lhbr:102198_#1,AA,0,Letterenhuis,tg:lhbr:102198_#1,https://data.letterenhuis.be/ark:/24970/43433531-797d-549b-a54e-c9102dabd151
2179459a-8063-5ffd-8ff2-41804fb6b838,tg:lhbr:73593_#1,AA,0,Letterenhuis,tg:lhbr:73593_#1,https://data.letterenhuis.be/ark:/24970/2179459a-8063-5ffd-8ff2-41804fb6b838
c8bb20e1-69c1-5d99-b0cd-5c343adddef0,tg:lhbr:276339_#1,AA,0,Letterenhuis,tg:lhbr:276339_#1,https://data.letterenhuis.be/ark:/24970/c8bb20e1-69c1-5d99-b0cd-5c343adddef0
d545ed68-70e4-595f-8b1d-b0f468fbbe46,tg:lhbr:123871_#1,AA,0,Letterenhuis,tg:lhbr:123871_#1,https://data.letterenhuis.be/ark:/24970/d545ed68-70e4-595f-8b1d-b0f468fbbe46
68c287d7-f294-56ff-9725-bbbba9c195f6,tg:lhbr:264758_#1,AA,0,Letterenhuis,tg:lhbr:264758_#1,https://data.letterenhuis.be/ark:/24970/68c287d7-f294-56ff-9725-bbbba9c195f6
98bd5e28-f12c-57a5-8438-c5445ac3f428,tg:lhbr:288651_#1,AA,0,Letterenhuis,tg:lhbr:288651_#1,https://data.letterenhuis.be/ark:/24970/98bd5e28-f12c-57a5-8438-c5445ac3f428
eecc1687-579a-5c9b-8528-a0978eea2c36,tg:lhbr:237852_#1,AA,0,Letterenhuis,tg:lhbr:237852_#1,https://data.letterenhuis.be/ark:/24970/eecc1687-579a-5c9b-8528-a0978eea2c36
bac53b74-2ace-50dd-898c-7a7325fd6f4f,tg:lhbr:103492_#1,AA,0,Letterenhuis,tg:lhbr:103492_#1,https://data.letterenhuis.be/ark:/24970/bac53b74-2ace-50dd-898c-7a7325fd6f4f
30f772c9-77ab-5e11-bec1-2736f1dccbb2,tg:lhbr:255529_#1,AA,0,Letterenhuis,tg:lhbr:255529_#1,https://data.letterenhuis.be/ark:/24970/30f772c9-77ab-5e11-bec1-2736f1dccbb2
1f0202e7-2295-554f-98d3-43ccd9282717,tg:lhbr:247148_#1,AA,0,Letterenhuis,tg:lhbr:247148_#1,https://data.letterenhuis.be/ark:/24970/1f0202e7-2295-554f-98d3-43ccd9282717
ba6586ae-01c5-5592-b155-d5f7f765db12,tg:lhbr:50383_#1,AA,0,Letterenhuis,tg:lhbr:50383_#1,https://data.letterenhuis.be/ark:/24970/ba6586ae-01c5-5592-b155-d5f7f765db12
1baf291e-eb0d-534c-a722-2829bef7ecbd,tg:lhbr:53970_#1,AA,0,Letterenhuis,tg:lhbr:53970_#1,https://data.letterenhuis.be/ark:/24970/1baf291e-eb0d-534c-a722-2829bef7ecbd
0374397f-e969-5d6c-a11f-66fb402052f9,tg:lhbr:94445_#1,AA,0,Letterenhuis,tg:lhbr:94445_#1,https://data.letterenhuis.be/ark:/24970/0374397f-e969-5d6c-a11f-66fb402052f9
3c4e8195-e0af-5439-b37c-9e2306f71304,tg:lhbr:86024_#1,AA,0,Letterenhuis,tg:lhbr:86024_#1,https://data.letterenhuis.be/ark:/24970/3c4e8195-e0af-5439-b37c-9e2306f71304
768e68b3-062f-5b20-968b-e7e7c95bdb07,tg:lhbr:121788_#1,AA,0,Letterenhuis,tg:lhbr:121788_#1,https://data.letterenhuis.be/ark:/24970/768e68b3-062f-5b20-968b-e7e7c95bdb07
8f81c768-8aea-589c-a8fc-ffef031a188f,tg:lhbr:109147_#1,AA,0,Letterenhuis,tg:lhbr:109147_#1,https://data.letterenhuis.be/ark:/24970/8f81c768-8aea-589c-a8fc-ffef031a188f
856c3593-70e0-58d8-bca0-7fa5b6aea632,tg:lhbr:265252_#1,AA,0,Letterenhuis,tg:lhbr:265252_#1,https://data.letterenhuis.be/ark:/24970/856c3593-70e0-58d8-bca0-7fa5b6aea632
3d11fa8d-aa0c-545f-b9a5-251d5fa87499,tg:lhbr:277633_#1,AA,0,Letterenhuis,tg:lhbr:277633_#1,https://data.letterenhuis.be/ark:/24970/3d11fa8d-aa0c-545f-b9a5-251d5fa87499
9510d094-45a6-5770-81c2-7eeb98431581,tg:lhbr:172882_#1,AA,0,Letterenhuis,tg:lhbr:172882_#1,https://data.letterenhuis.be/ark:/24970/9510d094-45a6-5770-81c2-7eeb98431581
738f81df-d432-5cb2-8f9e-f6c3520ff19e,tg:lhbr:171271_#1,AA,0,Letterenhuis,tg:lhbr:171271_#1,https://data.letterenhuis.be/ark:/24970/738f81df-d432-5cb2-8f9e-f6c3520ff19e
c754b139-cd9f-578d-9e0c-4f4240941b7c,tg:lhbr:224939_#1,AA,0,Letterenhuis,tg:lhbr:224939_#1,https://data.letterenhuis.be/ark:/24970/c754b139-cd9f-578d-9e0c-4f4240941b7c
a9d32d81-8fa2-579b-8148-938430bb3d8d,tg:lhbr:163610_#1,AA,0,Letterenhuis,tg:lhbr:163610_#1,https://data.letterenhuis.be/ark:/24970/a9d32d81-8fa2-579b-8148-938430bb3d8d
02e10c40-a689-5045-b29f-46e3f76c31ec,tg:lhbr:22560_#1,AA,0,Letterenhuis,tg:lhbr:22560_#1,https://data.letterenhuis.be/ark:/24970/02e10c40-a689-5045-b29f-46e3f76c31ec
d7cf7047-fcea-5bbc-a504-1e37a83e3795,tg:lhbr:30101_#1,AA,0,Letterenhuis,tg:lhbr:30101_#1,https://data.letterenhuis.be/ark:/24970/d7cf7047-fcea-5bbc-a504-1e37a83e3795
860dffa6-386b-5d42-8514-52810d3ee689,tg:lhbr:6176_#1,AA,0,Letterenhuis,tg:lhbr:6176_#1,https://data.letterenhuis.be/ark:/24970/860dffa6-386b-5d42-8514-52810d3ee689
