ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
36d02e5f-0251-5c7b-bf27-35e0d2ec9388,tg:lhbr:219248,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Documentatie bijgevoegd.</p>
","<p>Documentatie bijgevoegd.</p>
",Nederlands,remarks
4dfed605-5b0f-5fc5-8c78-0efcb194a7c3,tg:lhbr:129545,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
03d6b2d8-2d86-5748-abb8-637a95e1669e,tg:lhbr:271207,e73_AnnotationsImmaterial,1,note.lhalg,"<p>1 blz. Doodsbrief</p>
","<p>1 blz. Doodsbrief</p>
",Nederlands,remarks
69c30715-4443-5af1-971d-328dc8f68363,tg:lhbr:181901,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief over uitgave verzameld werk Karel van de Woestijne (uitg.Manteau).</p>
","<p>Brief over uitgave verzameld werk Karel van de Woestijne (uitg.Manteau).</p>
",Nederlands,remarks
2f5b847c-9cee-557a-bd4c-5a02080bd847,tg:lhbr:188627,e73_AnnotationsImmaterial,1,note.lhalg,"<p>i.v.m. zijn slechte gezondheid</p>
","<p>i.v.m. zijn slechte gezondheid</p>
",Nederlands,remarks
07298195-01bb-556e-af42-33f8911e9fb7,tg:lhbr:205831,e73_AnnotationsImmaterial,1,note.lhalg,"<p>bijlage: gedichten</p>
","<p>bijlage: gedichten</p>
",Nederlands,remarks
b44113dd-4e79-5ade-9361-d42e5ff7a5c7,tg:lhbr:179925,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief over &quot;Sous le pont Mirabeau&quot; (uitg. Manteau/Eds.Lumière)</p>
","<p>Brief over &quot;Sous le pont Mirabeau&quot; (uitg. Manteau/Eds.Lumière)</p>
",Nederlands,remarks
4a1e66f4-ff53-5a89-a820-2d27149846b0,tg:lhbr:123909,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
9d948fad-1fa2-5a96-9558-737a25615c7d,tg:lhbr:228141,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Documentatie bijgevoegd.</p>
","<p>Documentatie bijgevoegd.</p>
",Nederlands,remarks
d69c1a9a-bf68-5cf7-8fcc-96d583feb655,tg:lhbr:242616,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Uitnodiging afscheidsdrink<br />
Brieven van F. Auwera bijgevoegd als doorslag</p>
","<p>Uitnodiging afscheidsdrink<br />
Brieven van F. Auwera bijgevoegd als doorslag</p>
",Nederlands,remarks
8baf194d-ae50-56e1-9d34-1ab0b3e4d307,tg:lhbr:180592,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief over uitgave &quot;Memling&quot; (uitg.Manteau)</p>
","<p>Brief over uitgave &quot;Memling&quot; (uitg.Manteau)</p>
",Nederlands,remarks
5f8291b6-14a9-512b-8df5-d5c9725ac6e9,tg:lhbr:181098,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Aangetekend versturen manuscripten deelnemers Krijn-prijs aan jury.</p>
","<p>Aangetekend versturen manuscripten deelnemers Krijn-prijs aan jury.</p>
",Nederlands,remarks
46bb7425-44d2-5d4c-bdea-266c7332a9dc,tg:lhbr:219330,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Documentatie bijgevoegd.</p>
","<p>Documentatie bijgevoegd.</p>
",Nederlands,remarks
77e565ff-7e01-546b-98ab-1dd59c7bac87,tg:lhbr:247030,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brieven aan Jos Philippen</p>
","<p>Brieven aan Jos Philippen</p>
",Nederlands,remarks
9e9ca9a6-f3b9-5f6f-8caf-08298a1e5421,tg:lhbr:218752,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Documentatie bijgevoegd.</p>
","<p>Documentatie bijgevoegd.</p>
",Nederlands,remarks
223997bd-dffa-57c9-9478-72701d0282b9,tg:lhbr:155437,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Copie</p>
","<p>B: Copie</p>
",Nederlands,remarks
c04b1f71-4b6b-5675-b72a-d2be1c0cb94c,tg:lhbr:147056,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
87708a95-3cf1-5ca4-bb67-7afed7931b2b,tg:lhbr:209059,e73_AnnotationsImmaterial,1,note.lhalg,"<p>bijlage: kopijbegeleidingsformulier</p>
","<p>bijlage: kopijbegeleidingsformulier</p>
",Nederlands,remarks
1f783a68-3017-5d12-b5c4-6e3c89296ef1,tg:lhbr:221696,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief van de weduwe van Kandinsky. Documentatie bijgevoegd.</p>
","<p>Brief van de weduwe van Kandinsky. Documentatie bijgevoegd.</p>
",Nederlands,remarks
38af6b09-02d4-5c10-badf-c2f8a813688b,tg:lhbr:238228,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Geschenk Magda Kraewinkels-Simonart.</p>
","<p>Geschenk Magda Kraewinkels-Simonart.</p>
",Nederlands,remarks
94d83128-ec18-5c83-80e4-6a4f076c9e13,tg:lhbr:181869,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Uitgave verzameld werk Karel van de Woestijne (uitg.Manteau)</p>
","<p>Uitgave verzameld werk Karel van de Woestijne (uitg.Manteau)</p>
",Nederlands,remarks
799457b6-648b-5b33-9762-ac281390e1a4,tg:lhbr:270665,e73_AnnotationsImmaterial,1,note.lhalg,"<p>1 blz. in Engels</p>
","<p>1 blz. in Engels</p>
",Nederlands,remarks
649ec94c-ba9a-50cf-860d-976ecdc1fa41,tg:lhbr:208553,e73_AnnotationsImmaterial,1,note.lhalg,"<p>bijlage: kopijbegeleidingsformulier</p>
","<p>bijlage: kopijbegeleidingsformulier</p>
",Nederlands,remarks
25345f45-f708-589b-8555-d8d22df15541,tg:lhbr:112389,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: foto van R.P.</p>
","<p>B: foto van R.P.</p>
",Nederlands,remarks
c075c9ad-a48a-577c-94d0-84d527483749,tg:lhbr:63782,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Bb.2</p>
","<p>Bb.2</p>
",Nederlands,remarks
084fd7a0-1843-5ad1-9d13-8133c09fe25a,tg:lhbr:17555,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Instemming met Vlaamsch Manifest 21-07-1915</p>
","<p>Instemming met Vlaamsch Manifest 21-07-1915</p>
",Nederlands,remarks
512bbd6f-2c13-5578-b682-8560f5895f0e,tg:lhbr:242606,e73_AnnotationsImmaterial,1,note.lhalg,"<p>2 handgeschreven visitekaartjes, 1 getypte brief<br />
Brieven van F. Auwera bijgevoegd als doorslag</p>
","<p>2 handgeschreven visitekaartjes, 1 getypte brief<br />
Brieven van F. Auwera bijgevoegd als doorslag</p>
",Nederlands,remarks
04864305-77de-5e23-b5e1-c4b334868fb1,tg:lhbr:180582,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief over uitgave &quot;Verzameld Werk Herman Teirlinck&quot; (uitg.Manteau)</p>
","<p>Brief over uitgave &quot;Verzameld Werk Herman Teirlinck&quot; (uitg.Manteau)</p>
",Nederlands,remarks
ca076dbb-7532-5890-a342-84d4336ee59b,tg:lhbr:156625,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
adac9a07-ed4c-5f75-932d-a3340a7721a8,tg:lhbr:228151,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Documentatie bijgevoegd.</p>
","<p>Documentatie bijgevoegd.</p>
",Nederlands,remarks
72e50a2b-d54d-5983-b8b6-e33747e3a6b7,tg:lhbr:179935,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief over &quot;Schets van een voorgeschiedenis der kultuur in Vlaanderen&quot; (uitg.Manteau)</p>
","<p>Brief over &quot;Schets van een voorgeschiedenis der kultuur in Vlaanderen&quot; (uitg.Manteau)</p>
",Nederlands,remarks
16d2fb7d-2cfb-59d3-b7e6-a74118c44a1c,tg:lhbr:7514,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Kranteknipsels+Brieven</p>
","<p>B: Kranteknipsels+Brieven</p>
",Nederlands,remarks
2fa54b36-984f-5460-9761-738d716644e5,tg:lhbr:170613,e73_AnnotationsImmaterial,1,note.lhalg,"<p>bijlage: gedicht uit Hadewych</p>
","<p>bijlage: gedicht uit Hadewych</p>
",Nederlands,remarks
73473651-a909-5a72-87d2-3fedb1c16885,tg:lhbr:141462,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Document</p>
","<p>B: Document</p>
",Nederlands,remarks
89be1065-15c6-53fc-ad3b-b59d8ae64e06,tg:lhbr:81893,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
98095087-4057-573a-bc9a-6248c7d10e8c,tg:lhbr:219320,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Documentatie bijgevoegd.</p>
","<p>Documentatie bijgevoegd.</p>
",Nederlands,remarks
7bdd397e-203c-5b9e-8231-e118bf371787,tg:lhbr:2332,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag+Gedichten</p>
","<p>B: Omslag+Gedichten</p>
",Nederlands,remarks
a8959d17-493a-5ca2-aee3-e73074bd2aab,tg:lhbr:26724,e73_AnnotationsImmaterial,1,note.lhalg,"<p>3 p.</p>
","<p>3 p.</p>
",Nederlands,remarks
b423ed33-e9c7-5c6d-b535-63ab48444b9c,tg:lhbr:271217,e73_AnnotationsImmaterial,1,note.lhalg,"<p>1 blz. Handgeschreven</p>
","<p>1 blz. Handgeschreven</p>
",Nederlands,remarks
962c1f76-e49a-5406-b57a-d7805353ae5b,tg:lhbr:209121,e73_AnnotationsImmaterial,1,note.lhalg,"<p>bijlage: beoordelingsformulier</p>
","<p>bijlage: beoordelingsformulier</p>
",Nederlands,remarks
9a537865-dd1c-533a-8635-3fe055c5762a,tg:lhbr:181911,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief over uitgave verzameld werk Karel van de Woestijne (uitg.Manteau).</p>
","<p>Brief over uitgave verzameld werk Karel van de Woestijne (uitg.Manteau).</p>
",Nederlands,remarks
c2dbb428-1788-5e0e-8570-5c461764b05e,tg:lhbr:190783,e73_AnnotationsImmaterial,1,note.lhalg,"<p>lijstje met kandidaten voor de Arkprijs</p>
","<p>lijstje met kandidaten voor de Arkprijs</p>
",Nederlands,remarks
cfa5a3a9-be45-52e5-a371-4c4c8cc6441d,tg:lhbr:188637,e73_AnnotationsImmaterial,1,note.lhalg,"<p>de achterkant is een uitnodiging voor een tentoonstelling in Galerie Bellini, met werk van Jean Vervish</p>
","<p>de achterkant is een uitnodiging voor een tentoonstelling in Galerie Bellini, met werk van Jean Vervish</p>
",Nederlands,remarks
fc81e43b-f0a0-5414-a95b-f270c5e5dd9f,tg:lhbr:232685,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Het betreft hier 2 brieven aan verschillende personen op dezelfde bladzijde. Kopie zie: Louis Pauwels.</p>
","<p>Het betreft hier 2 brieven aan verschillende personen op dezelfde bladzijde. Kopie zie: Louis Pauwels.</p>
",Nederlands,remarks
d2761e64-3ec5-5ace-94b5-8da459568874,tg:lhbr:77973,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
1cfc4774-eda9-583c-be69-4c580a8acd73,tg:lhbr:239167,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Origineel naar Jo Boon.</p>
","<p>Origineel naar Jo Boon.</p>
",Nederlands,remarks
cdb89cfa-e396-5cfa-b556-d2262acbce17,tg:lhbr:147613,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
298b5653-c089-58a3-8191-5e74019adeb4,tg:lhbr:114919,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
eb4530ea-608d-5890-974c-5d0834dc7c0b,tg:lhbr:26980,e73_AnnotationsImmaterial,1,note.lhalg,"<p>2 p.</p>
","<p>2 p.</p>
",Nederlands,remarks
0a8b79b3-45a5-5b09-8493-7431521b3417,tg:lhbr:121844,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
c2f54922-dc59-5a59-88fe-98fa205e7d1e,tg:lhbr:235867,e73_AnnotationsImmaterial,1,note.lhalg,"<p>c= envelop.</p>
","<p>c= envelop.</p>
",Nederlands,remarks
3156f8ff-3a8a-5987-892d-a1594f7a0bd7,tg:lhbr:27513,e73_AnnotationsImmaterial,1,note.lhalg,"<p>2 p.</p>
","<p>2 p.</p>
",Nederlands,remarks
8ae61f49-833a-5a9a-b117-c8b9ea74de6f,tg:lhbr:218117,e73_AnnotationsImmaterial,1,note.lhalg,"<p>ongedateerde brief, aan iemand (onbekend).</p>
","<p>ongedateerde brief, aan iemand (onbekend).</p>
",Nederlands,remarks
0c466b64-b764-530d-a8a6-c12e77db8bf2,tg:lhbr:232821,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief + reclametekst voor Nul.</p>
","<p>Brief + reclametekst voor Nul.</p>
",Nederlands,remarks
27e2a774-2695-55c6-a37f-56528707a400,tg:lhbr:190927,e73_AnnotationsImmaterial,1,note.lhalg,"<p>i.v.m. 'Een gezellige avond met luitenant Clift'</p>
","<p>i.v.m. 'Een gezellige avond met luitenant Clift'</p>
",Nederlands,remarks
8b90aeee-a807-58bb-97b1-7d57800b7950,tg:lhbr:265407,e73_AnnotationsImmaterial,1,note.lhalg,"<p>In bijlage handschrift in het Nederlands: &quot;Benoeming tot erelid van het Rhetorijk: Nu, morgen niet, te Diksmuide.</p>
","<p>In bijlage handschrift in het Nederlands: &quot;Benoeming tot erelid van het Rhetorijk: Nu, morgen niet, te Diksmuide.</p>
",Nederlands,remarks
f40a090b-4aba-5d6b-a782-28b8e3cf956e,tg:lhbr:214817,e73_AnnotationsImmaterial,1,note.lhalg,"<p>in bijlage verkoopsresultaten Laagland</p>
","<p>in bijlage verkoopsresultaten Laagland</p>
",Nederlands,remarks
99c58ff7-2ac5-5329-b4a4-08e902064875,tg:lhbr:66699,e73_AnnotationsImmaterial,1,note.lhalg,"<p>2 p.</p>
","<p>2 p.</p>
",Nederlands,remarks
450cd07d-c74e-5ac5-9184-c8a99a4a4dc1,tg:lhbr:189578,e73_AnnotationsImmaterial,1,note.lhalg,"<p>in de marge een nota van Teirlinck (balpen); B: evaluatie van ingezonden werk ('Marxisme en humanisme') door J. Kuypers (24-03-1959), J. Daisne, R. Herreman (26-03), en H. Teirlinck (27-03 en 28-03)</p>
","<p>in de marge een nota van Teirlinck (balpen); B: evaluatie van ingezonden werk ('Marxisme en humanisme') door J. Kuypers (24-03-1959), J. Daisne, R. Herreman (26-03), en H. Teirlinck (27-03 en 28-03)</p>
",Nederlands,remarks
1452f95f-e5ac-5bea-a855-e7abbabe791e,tg:lhbr:226874,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Documentatie bijgevoegd.</p>
","<p>Documentatie bijgevoegd.</p>
",Nederlands,remarks
672659b8-dd3e-58ad-870e-ec2664d6f294,tg:lhbr:225287,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Documentatie bijgevoegd.</p>
","<p>Documentatie bijgevoegd.</p>
",Nederlands,remarks
41040366-658e-5579-b9df-d98d64642cd1,tg:lhbr:184972,e73_AnnotationsImmaterial,1,note.lhalg,"<p>i.v.m. 'De boot der seizoenen' en ander werk van zijn hand; onderaan op de achterkant een handgeschreven nota van H. Lampo (04-01-1949, potlood)</p>
","<p>i.v.m. 'De boot der seizoenen' en ander werk van zijn hand; onderaan op de achterkant een handgeschreven nota van H. Lampo (04-01-1949, potlood)</p>
",Nederlands,remarks
e917923f-ac99-5a72-a958-e33aba01397a,tg:lhbr:197819,e73_AnnotationsImmaterial,1,note.lhalg,"<p>bijlage: Deens bidprentje</p>
","<p>bijlage: Deens bidprentje</p>
",Nederlands,remarks
6f4e575c-bba6-5aa2-ba4e-915ac1043405,tg:lhbr:213929,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief in verband met recensie-exemplaren voor &quot;Spreek Nederlands! Levend taalonderwijs in dertig spreek- en uitspraakoefeningen&quot; (Manteau, 1969).</p>
","<p>Brief in verband met recensie-exemplaren voor &quot;Spreek Nederlands! Levend taalonderwijs in dertig spreek- en uitspraakoefeningen&quot; (Manteau, 1969).</p>
",Nederlands,remarks
e32cfe63-ae75-57c0-8545-c4e1e0f047fd,tg:lhbr:238515,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Geschenk Franz Denys.</p>
","<p>Geschenk Franz Denys.</p>
",Nederlands,remarks
d12338dc-d90d-5520-8975-7d52c6a25f88,tg:lhbr:252242,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Afrekeningen</p>
","<p>Afrekeningen</p>
",Nederlands,remarks
478ae20e-3de3-508e-946a-13aa1613416d,tg:lhbr:216696,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Bericht van adresverandering.</p>
","<p>Bericht van adresverandering.</p>
",Nederlands,remarks
ba66ce3b-4c76-5bb3-8724-16dcbde005bf,tg:lhbr:197180,e73_AnnotationsImmaterial,1,note.lhalg,"<p>bijlage: nieuwe lezing van sonnetten 2 en 3</p>
","<p>bijlage: nieuwe lezing van sonnetten 2 en 3</p>
",Nederlands,remarks
da449002-0acf-50e3-8add-a60b5ba730e4,tg:lhbr:94368,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Document+Omslag</p>
","<p>B: Document+Omslag</p>
",Nederlands,remarks
505f8690-4d16-5688-bc0b-2a9cd40b86ad,tg:lhbr:86709,e73_AnnotationsImmaterial,1,note.lhalg,"<p>i.v.m. een lezing door Schaik-Willing, die Lampo en Toussaint Van Boelaere willen organiseren</p>
","<p>i.v.m. een lezing door Schaik-Willing, die Lampo en Toussaint Van Boelaere willen organiseren</p>
",Nederlands,remarks
ab801593-28c9-5b1a-9121-f8cf6b3cb856,tg:lhbr:219565,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Documentatie bijgevoegd.</p>
","<p>Documentatie bijgevoegd.</p>
",Nederlands,remarks
f7ad9ca1-6a81-59ad-a891-dabb1e80e543,tg:lhbr:26161,e73_AnnotationsImmaterial,1,note.lhalg,"<p>2 p.</p>
","<p>2 p.</p>
",Nederlands,remarks
eda95e44-7e27-5db6-9c47-9f0000271c3c,tg:lhbr:243549,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief in verband met huldiging Georges van Acker en bronzen eremedaille.</p>
","<p>Brief in verband met huldiging Georges van Acker en bronzen eremedaille.</p>
",Nederlands,remarks
db0f888e-a7e1-5b7c-ab26-10f1413aa79b,tg:lhbr:218107,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief geadresseerd aan de Heer en Mevrouw E. Gelaude-Janssens. <em>Bijlage</em>: de<br />
gebruikte omslag.</p>
","<p>Brief geadresseerd aan de Heer en Mevrouw E. Gelaude-Janssens. <em>Bijlage</em>: de<br />
gebruikte omslag.</p>
",Nederlands,remarks
4d30d4b4-0a19-5c1d-b2d7-2a9a771ed932,tg:lhbr:214807,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Verzending bijdragen</p>
","<p>Verzending bijdragen</p>
",Nederlands,remarks
481b5fe8-161a-5952-84a1-45d938b85374,tg:lhbr:185489,e73_AnnotationsImmaterial,1,note.lhalg,"<p>over de editie van Marnix Gijsens 'Aanvankelijk onderwijs'; doorslag is ook bewaard (schenking Lampo)</p>
","<p>over de editie van Marnix Gijsens 'Aanvankelijk onderwijs'; doorslag is ook bewaard (schenking Lampo)</p>
",Nederlands,remarks
5a022273-251f-52cc-931e-ab5c456e8107,tg:lhbr:94200,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: adressen en programma</p>
","<p>B: adressen en programma</p>
",Nederlands,remarks
bc5cae3d-6ef7-531f-80ca-d6370b0c143e,tg:lhbr:86661,e73_AnnotationsImmaterial,1,note.lhalg,"<p>i.v.m. aanvangsdatum van de eerste jaargang: meteen na verkiezingen</p>
","<p>i.v.m. aanvangsdatum van de eerste jaargang: meteen na verkiezingen</p>
",Nederlands,remarks
5780fdaa-e564-52d9-9388-6cb7dac84407,tg:lhbr:126812,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
2fa9ed76-0573-5172-a9de-fa8ee4140333,tg:lhbr:188883,e73_AnnotationsImmaterial,1,note.lhalg,"<p>nota's van R. Herreman en H. Teirlinck (inkt); B: gelijkaardig briefje over ingezonden werk van Mej. E.M.M. de Vries</p>
","<p>nota's van R. Herreman en H. Teirlinck (inkt); B: gelijkaardig briefje over ingezonden werk van Mej. E.M.M. de Vries</p>
",Nederlands,remarks
f64f9583-efb1-5400-aa5e-6b7f05f17b89,tg:lhbr:26009,e73_AnnotationsImmaterial,1,note.lhalg,"<p>4 p.</p>
","<p>4 p.</p>
",Nederlands,remarks
6f6e553e-df1d-5fb9-872b-525fa6498cf5,tg:lhbr:229376,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief m.b.t. &quot;La Sculpture de ce Siècle&quot;. Documentatie bijgevoegd.</p>
","<p>Brief m.b.t. &quot;La Sculpture de ce Siècle&quot;. Documentatie bijgevoegd.</p>
",Nederlands,remarks
78d91af4-d2a1-5fde-8b72-6333397edd4a,tg:lhbr:190937,e73_AnnotationsImmaterial,1,note.lhalg,"<p>i.v.m. zijn cyclus 'Een kogel'</p>
","<p>i.v.m. zijn cyclus 'Een kogel'</p>
",Nederlands,remarks
91da0c1f-d008-5de7-9110-dc2ba1b638ae,tg:lhbr:77963,e73_AnnotationsImmaterial,1,note.lhalg,"<p>B: Omslag</p>
","<p>B: Omslag</p>
",Nederlands,remarks
82974d81-62b6-531b-bd63-0ba98d42502d,tg:lhbr:189410,e73_AnnotationsImmaterial,1,note.lhalg,"<p>i.v.m. het artikel 'Ensor démasqué ?'</p>
","<p>i.v.m. het artikel 'Ensor démasqué ?'</p>
",Nederlands,remarks
390b1866-238c-580a-a619-51104e9f11ee,tg:lhbr:179781,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief over &quot;Het leven van Rik Wouters doorheen zijn werk&quot; (uitg. Manteau)</p>
","<p>Brief over &quot;Het leven van Rik Wouters doorheen zijn werk&quot; (uitg. Manteau)</p>
",Nederlands,remarks
0443e4cf-ba51-559b-a5c8-a72fddb6db10,tg:lhbr:208306,e73_AnnotationsImmaterial,1,note.lhalg,"<p>bijlage: brief van André Demedts aan Ludo Simons</p>
","<p>bijlage: brief van André Demedts aan Ludo Simons</p>
",Nederlands,remarks
7f6f199c-12d3-55af-9aad-bf60d26f7700,tg:lhbr:213841,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Brief in verband met uitgave &quot;Tegen het personage&quot; (1968).</p>
","<p>Brief in verband met uitgave &quot;Tegen het personage&quot; (1968).</p>
",Nederlands,remarks
