ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language
56e782c0-207a-59bd-847a-cfb736626cb5,tg:lhbr:266336,e73_Descriptions,,id.desc,Briefwisseling met au::8210 en au::8211,descriptive note,Nederlands
63917160-4dca-5b09-9813-892656c63196,tg:lhbr:240300,e73_Descriptions,,id.desc,duitse versie aanwezig,descriptive note,Nederlands
c4d81491-121f-51c2-968f-4f7a054b1a93,tg:lhbr:263510,e73_Descriptions,,id.desc,Brief van Mick de Man,descriptive note,Nederlands
9578ce3b-2b00-57eb-ba77-ac7266442363,tg:lhbr:293681,e73_Descriptions,,id.desc,Emmanuel de Bom aan Clara Gaesch,descriptive note,Nederlands
a4508a57-af86-5fcd-a244-26e399496f71,tg:lhbr:240484,e73_Descriptions,,id.desc,brief van Adolf Spemann,descriptive note,Nederlands
50887c33-7f1d-5b3d-8b94-17db5e3218ad,tg:lhbr:291765,e73_Descriptions,,id.desc,Briefwisseling van ministerie i.v.m. Vereeniging van Antwerpsche Etsers.,descriptive note,Nederlands
7259c0b2-6110-534f-8043-620a4238027b,tg:lhbr:235221,e73_Descriptions,1,note.lhcontentbr,"<p>Gelukwensen bij Germonprez' benoeming tot ridder in de Kroonorde</p>
",descriptive note,Nederlands
cb4a1f23-34b5-5faf-b1ad-8fb4ae18e08f,tg:lhbr:267959,e73_Descriptions,,id.desc,Hubert Lampo aan Jan-Peter Barth,descriptive note,Nederlands
c6facd4b-69d1-55b2-8738-8ce85d952eac,tg:lhbr:274832,e73_Descriptions,,id.desc,Brief van Van Duyse aan de Heeren Bestuurderen & Leden van de Vlaemschen Genootschappen binnen dezen Stede.,descriptive note,Nederlands
6e502384-db07-53d1-b4c5-646f6b3d4266,tg:lhbr:291775,e73_Descriptions,,id.desc,"Ongesorteerde briefwisseling over kunstgerelateerde zaken, zowel adviesvragen als informatie over publicaties etc. Bevat 2 foto's van kunstwerken. Bevat ook enkele brieven i.v.m? exposition d'art ancien ""L'at belge XVIIme siècle"" in Brussel 1910, die Rooses mee organiseert.",descriptive note,Nederlands
9733572c-4367-5fca-9f2c-1fda17b1d488,tg:lhbr:240494,e73_Descriptions,,id.desc,brief van Adolf Spemann,descriptive note,Nederlands
d1bffd8f-2a8c-5c01-a011-bbd1cd293fc5,tg:lhbr:267949,e73_Descriptions,,id.desc,Alexandre Alphonse Marius Stols aan Hubert Lampo,descriptive note,Nederlands
8e22709f-2f51-582d-b9cd-5e23f9aec78f,tg:lhbr:243686,e73_Descriptions,,id.desc,Brief van Dh.Henderickx.,descriptive note,Nederlands
706a6d07-29d0-5181-9bcd-fca41f0001d1,tg:lhbr:267695,e73_Descriptions,,id.desc,Hubert Lampo aan Piet van Aken,descriptive note,Nederlands
9d4a5856-0ed7-50d2-9fd4-afd2f75ddc05,tg:lhbr:293628,e73_Descriptions,,id.desc,Emmanuel de Bom aan Clara Gaesch,descriptive note,Nederlands
60cf324d-84bb-5485-9326-80d593128d31,tg:lhbr:297504,e73_Descriptions,,id.desc,Jan Cartens aan Hubert Lampo,descriptive note,Nederlands
a80a9dba-1e2d-5fde-86c3-efef5e050c98,tg:lhbr:219976,e73_Descriptions,1,note.lhcontentbr,"<p>Brief van F. Moerkerke (ondervoorzitter Persoon en gemeenschap) aan H. Corijn (Inspecteur- generaal Ministerie van Onderwijs Brussel.)</p>
",descriptive note,Nederlands
039058e4-b60a-5900-b93c-b0ecbaa1a0ed,tg:lhbr:19063,e73_Descriptions,,id.desc,Brief van Dhr. Brants,descriptive note,Nederlands
d73d2fc4-7d6f-5677-9700-96863729c1ca,tg:lhbr:296997,e73_Descriptions,,id.desc,Jos van Alsenoy aan Hubert Lampo,descriptive note,Nederlands
24369915-c18b-5dfa-83d2-a33330eb88b7,tg:lhbr:237204,e73_Descriptions,1,note.lhcontentbr,"<p>Over Jorssens' rol in de collaborationistische jeugdbeweging tijden de Tweede Wereldoorlog.</p>
",descriptive note,Nederlands
7231b4f8-6cca-58bc-b0c5-defaf919f0ec,tg:lhbr:265804,e73_Descriptions,,id.desc,Brief van René Liège,descriptive note,Nederlands
0fa72858-fc30-56f9-b244-a06c6aaeba60,tg:lhbr:296987,e73_Descriptions,,id.desc,Piet van Aken aan Hubert Lampo,descriptive note,Nederlands
7bb71bef-4ea9-5710-8a6b-6abe28ff3c7e,tg:lhbr:297514,e73_Descriptions,,id.desc,Jos Chabert aan Hubert Lampo,descriptive note,Nederlands
64adb468-02eb-56da-90c9-40fc427a23dd,tg:lhbr:250821,e73_Descriptions,,id.desc,Brieven van L'Indépendance Belge,descriptive note,Nederlands
9939e94a-11e5-5169-b3fc-d6d5d36c8c46,tg:lhbr:293638,e73_Descriptions,,id.desc,Emmanuel de Bom aan Clara Gaesch,descriptive note,Nederlands
c87696f7-9c2f-59e3-8a16-70104efa8578,tg:lhbr:1387,e73_Descriptions,,id.desc,Brief aan Dhr. Verhulpen,descriptive note,Nederlands
7dbb6942-8d45-5bc6-9456-8981ce56b09d,tg:lhbr:266818,e73_Descriptions,,id.desc,Brief van Fernand Fleuret,descriptive note,Nederlands
964b7144-9d86-566e-a17b-709930c595e4,tg:lhbr:269272,e73_Descriptions,,id.desc,Gerta Breyne,descriptive note,Nederlands
c467701a-4494-5177-8b93-55526976bb07,tg:lhbr:254903,e73_Descriptions,,id.desc,Brief van Catherine Heron,descriptive note,Nederlands
86821cd9-ce9c-5451-af27-c86f24dee91c,tg:lhbr:266960,e73_Descriptions,,id.desc,Brief van Léon Duesberg,descriptive note,Nederlands
3ed53fda-2eb3-50ca-9376-c33f4d2f7a0a,tg:lhbr:247910,e73_Descriptions,,id.desc,Brieven van Olga Meyer,descriptive note,Nederlands
2b1fa5bc-c074-55be-9561-751adf959688,tg:lhbr:247878,e73_Descriptions,,id.desc,Brieven van Theo van Mol,descriptive note,Nederlands
2b416c38-0e8a-5662-ae85-3c49280d42f1,tg:lhbr:92839,e73_Descriptions,,id.desc,Brief van de gebroeders Lommaert,descriptive note,Nederlands
0dbdbf33-114c-52ca-887d-9f2922399e4f,tg:lhbr:247900,e73_Descriptions,,id.desc,Brieven van Olga Meyer,descriptive note,Nederlands
198db734-4be5-57e0-ba5e-86faa30be63b,tg:lhbr:240946,e73_Descriptions,,id.desc,Postkaart aan Paul Busschmann,descriptive note,Nederlands
184a56a5-0d33-5cb3-ab75-c88a5cb773bc,tg:lhbr:246593,e73_Descriptions,,id.desc,Brief van Verzendboekhuis [Tilburg],descriptive note,Nederlands
7d826074-f95c-536e-b1f4-213772b198f6,tg:lhbr:216757,e73_Descriptions,1,note.lhcontentbr,"<p>Verdovende middelen</p>
",descriptive note,Nederlands
970e10ae-f481-5f48-af3b-bc8898a27163,tg:lhbr:270099,e73_Descriptions,,id.desc,Brief van David Hirsch,descriptive note,Nederlands
a7809a08-b200-56e3-9d45-5ba2b279e150,tg:lhbr:252383,e73_Descriptions,,id.desc,Brieven van Valori plastici,descriptive note,Nederlands
9789856b-e5bc-56b0-aa36-6e031de3642f,tg:lhbr:293263,e73_Descriptions,,id.desc,Pieter Verlinden azan Hubert Lampo,descriptive note,Nederlands
318cb092-b172-5a96-bc9b-275e0f35205d,tg:lhbr:297037,e73_Descriptions,,id.desc,Hubert Lampo aan Marc Andries,descriptive note,Nederlands
c1e53fe6-d5ed-5900-8f5c-52ad9b0f4ffe,tg:lhbr:293273,e73_Descriptions,,id.desc,"Koninklijke Academie voor Wetenschappen, Letteren en Schone kunsten van België",descriptive note,Nederlands
4ce79594-d214-5d88-9a33-97b3672526d2,tg:lhbr:243498,e73_Descriptions,,id.desc,"Brief van DUHAMEL,A",descriptive note,Nederlands
8e6e6ac9-f2e9-578d-bd5f-a95f4d8941cf,tg:lhbr:260288,e73_Descriptions,,id.desc,"Deze poëzie van WRIGHT,Emma/F./ Maria .",descriptive note,Nederlands
a2ace12c-c5f5-5a03-b532-245314dcbc1e,tg:lhbr:268045,e73_Descriptions,,id.desc,"Brief van E. Ghesquière, advokaat te Ieper en medestudent van Van Duyse",descriptive note,Nederlands
8c2d4da1-7768-500b-b9bf-911fabfde249,tg:lhbr:264945,e73_Descriptions,,id.desc,Frans Mijnssen aan E. de Bom,descriptive note,Nederlands
f7a9b2dd-784b-5a36-bca3-89745cf2c39e,tg:lhbr:297027,e73_Descriptions,,id.desc,Ger Schmook aan Hubert Lampo,descriptive note,Nederlands
2b0d208e-7b38-5035-a613-cc6e3dc1c043,tg:lhbr:263903,e73_Descriptions,,id.desc,Brief van Hannah Roels,descriptive note,Nederlands
19636f58-e460-57b2-be40-1ed27aaf1870,tg:lhbr:18140,e73_Descriptions,,id.desc,Brief aan Dhr. van Braeckel,descriptive note,Nederlands
4fa3df22-c1c6-5ee8-9c16-d6db8f11f2ac,tg:lhbr:252299,e73_Descriptions,,id.desc,Brief aan mej. Van Ostaeyen,descriptive note,Nederlands
72359fd6-22e2-52c9-a528-59364ea12645,tg:lhbr:253793,e73_Descriptions,,id.desc,Brief van Canneel .,descriptive note,Nederlands
ebf5722b-e691-58c2-bb10-e79f09528605,tg:lhbr:297055,e73_Descriptions,,id.desc,Marc Andries aan Hubert Lampo,descriptive note,Nederlands
848ac535-cbb1-5e57-869f-29baa2c7573e,tg:lhbr:264937,e73_Descriptions,,id.desc,Brief van Ilse Froyen,descriptive note,Nederlands
910137fd-da61-5e82-9f7c-b4fd6fbf8a8b,tg:lhbr:293379,e73_Descriptions,,id.desc,"Uit bundel gedemonteerde stukken. Briefwisseling over Rubens' werk, aan Rooses.",descriptive note,Nederlands
f066058c-37f0-57a2-8804-f74d7e8caea1,tg:lhbr:277934,e73_Descriptions,,id.desc,Laurent Fierens aan E. de Bom,descriptive note,Nederlands
bc8e60fa-ad58-53c4-92ad-c3272ce3b1e6,tg:lhbr:263180,e73_Descriptions,,id.desc,Willem de Bom aan E. de Bom,descriptive note,Nederlands
a7b84981-b82a-5af2-b01a-e3a3d49d18e5,tg:lhbr:278226,e73_Descriptions,,id.desc,Jan Slagter aan E. de Bom,descriptive note,Nederlands
84dbb025-d778-536a-8c62-d963795e7d00,tg:lhbr:268027,e73_Descriptions,,id.desc,Aanmoedigingsmedaille voor de ode 'Les chemins de fer' sous le rapport de leur influrence sur l'industrie et la civilisation.,descriptive note,Nederlands
0055c567-6f21-5ba3-a9c1-a8d6149f8d50,tg:lhbr:116753,e73_Descriptions,,id.desc,Brief aan zijn kinderen,descriptive note,Nederlands
