ResourceID,card,order,Title,Title Type,Title Language
2e6f5b2b-3393-512a-ba83-fbb252ae28d9,Titles,1,CA_280 - LB 1931 (Ludwig Burchard),Titel,Nederlands
13009096-4aa7-5674-9776-eb871def9e9d,Titles,1,SA_217 - LB 493/3 (Ludwig Burchard),Titel,Nederlands
e56f4f24-f729-5cb4-9253-2a973a2193ad,Titles,1,PA_225 - LB 366 (Ludwig Burchard),Titel,Nederlands
174cff37-d911-5871-8caf-ac0177b4f92c,Titles,1,BT_095 - LB 887 (Ludwig Burchard),Titel,Nederlands
f2a20c58-019a-5801-947e-b5d55ab26282,Titles,1,PR_046 - LB 1091/1 (Ludwig Burchard),Titel,Nederlands
48f64614-b025-58bb-9f89-e7a7f465e01f,Titles,1,HS_084 - LB Add bij 1567 (Max Rooses),Titel,Nederlands
1440154d-0cc4-5b93-b36a-d8277a5beaf0,Titles,1,JC_080 - LB 31b (Ludwig Burchard),Titel,Nederlands
20e7121e-e812-57ac-a051-6a534a559eda,Titles,1,SA_127 - Bij LB 466 (Ludwig Burchard),Titel,Nederlands
cf1f1a6f-8572-5ad7-bae7-512ec0e7084a,Titles,1,YC_110 - LB 185/11 (Ludwig Burchard),Titel,Nederlands
a8d6e365-9cc1-50b2-ab67-73c04e463cc6,Titles,1,AG_068 - [Voor 639] (Ludwig Burchard),Titel,Nederlands
d863a4c9-5229-51cf-9795-6fffc22b04d5,Titles,1,SA_381 - LB 530 (Max Rooses),Titel,Nederlands
b708725d-69cc-57f2-95d0-7693ff1a6560,Titles,1,SA_070 - LB 444 (Ludwig Burchard),Titel,Nederlands
5bfc3736-8281-59db-b402-5d2d511c93a8,Titles,1,BC_045 - LB 1043/1 (Ludwig Burchard),Titel,Nederlands
ef33fb84-4c46-5f17-b60d-82ab12edc0cf,Titles,1,MC_026 - LB 280 (Max Rooses),Titel,Nederlands
6cdedeed-9d28-527c-ace0-3d6962ac02f8,Titles,1,TP_020 - LB 567 (Ludwig Burchard),Titel,Nederlands
2bde44ab-9fdc-5a16-816f-076e3aaad247,Titles,1,IM_175 - LB 2221 (Ludwig Burchard),Titel,Nederlands
f63262e2-01b7-5571-977d-1c496cfb3430,Titles,1,OT_166 - LB 121 (Ludwig Burchard),Titel,Nederlands
3424553f-fd78-5b64-be84-26e408c1f496,Titles,1,PR_021 - Bij LB 1084-1088/2 (Ludwig Burchard),Titel,Nederlands
f3bc20a7-3447-5009-92ad-09dcebc4ae7c,Titles,1,LS_099 - LB 1670/2 (Ludwig Burchard),Titel,Nederlands
8535e35b-25dc-50a5-bd91-994ea7f28521,Titles,1,AP_111 - LB 410/3 (Ludwig Burchard),Titel,Nederlands
79cdb7b9-5ec0-5cef-8935-bf180d2f3c9b,Titles,1,PO_007 - LB 1127/2 (Ludwig Burchard),Titel,Nederlands
803dcdc6-9ad2-5110-9806-c72639f0c257,Titles,1,LS_020 - LB 1642 (Ludwig Burchard),Titel,Nederlands
f8f3cfd3-99ff-5a82-abc9-27843aee5ce3,Titles,1,HI_098 - Bij LB 956 (Ludwig Burchard),Titel,Nederlands
7a282aeb-82e3-5b9b-b66f-4d5a43e6fe42,Titles,1,Akte 7,Titel,Nederlands
42b7c9ca-f90e-57d7-9411-d4be188f7002,Titles,1,IM_085 - LB 2136 (Ludwig Burchard),Titel,Nederlands
73fd9667-08c3-5b1d-bbd2-732115ceb70d,Titles,1,NM_057 - LB [17] (Ludwig Burchard),Titel,Nederlands
e3e27b8b-9425-569d-9a51-d8241cafb1e9,Titles,1,CO_055 - LB 1603 (Ludwig Burchard),Titel,Nederlands
70c58f36-6c2c-5b5f-915b-615818de08be,Titles,1,OT_039 - LB 85/3 (Ludwig Burchard),Titel,Nederlands
e4155461-683c-54ec-867d-b952a6c659b6,Titles,1,IM_005 - LB 2065 (Ludwig Burchard),Titel,Nederlands
40a8bb1e-83a8-5ecd-9058-57b7ea523bca,Titles,1,PA_195 - LB 356/1 (Ludwig Burchard),Titel,Nederlands
faed84b6-296d-5b49-a7ce-43cc710f69ce,Titles,1,NM_080- LB 1967 + LB 1968 (Ludwig Burchard),Titel,Nederlands
13fdbc77-142e-5f00-8e7c-b002d5e8f951,Titles,1,HS_068 - LB 1560/9 (Ludwig Burchard),Titel,Nederlands
9b713ef8-ae16-5253-9bdc-b76430b67807,Titles,1,AL_075 - LB 824 (Ludwig Burchard),Titel,Nederlands
d5c3f10d-3b66-5464-b9dc-d5117d212b50,Titles,1,PO_312 - LB 1220/4 (Ludwig Burchard),Titel,Nederlands
45bf8a08-a110-5284-aada-42809ce45e79,Titles,1,HI_121 - LB 972 (Ludwig Burchard),Titel,Nederlands
635b69f8-7857-591a-90b5-fe0bc3c544ad,Titles,1,PR_079 - Na LB 1099/2 (Ludwig Burchard),Titel,Nederlands
5a2461f8-5156-5b47-b7af-37fe6b7eaa6e,Titles,1,AG_004 - LB 620/1 (Ludwig Burchard),Titel,Nederlands
c2422bba-2642-5669-90ff-29c36ce5d82c,Titles,1,YC_075 - LB 178/1 (Ludwig Burchard),Titel,Nederlands
a414d223-f95b-5ef8-b3cc-3ef3a3a95957,Titles,1,SA_184 - Bij LB 485/2 (Ludwig Burchard),Titel,Nederlands
26fd00b6-ffce-5604-8f9f-dd2b1e3c0e72,Titles,1,CS_001 - Bij LB 977-989/1 (Ludwig Burchard),Titel,Nederlands
88943cde-9b3f-5cd2-913b-bbda2f5f18de,Titles,1,NM_143 - LB 2021 + LB 2022  (Ludwig Burchard),Titel,Nederlands
5e6dd82e-0141-5324-82d4-6f3042282e88,Titles,1,PA_252 - LB 375/1 (Ludwig Burchard),Titel,Nederlands
026d96f2-f98d-555b-9c7e-d3dee57fd8ca,Titles,1,AP_061 - LB 394/3 (Ludwig Burchard),Titel,Nederlands
81319c56-9315-5dcc-ac79-09e9abd904e9,Titles,1,PI_039 - LB 1069 (Ludwig Burchard),Titel,Nederlands
2598edf9-b0f0-5b74-9a8e-d9ea47531485,Titles,1,SA_206 - Bij LB 489-491 (Ludwig Burchard),Titel,Nederlands
98398005-a50b-58ee-8197-0b63a6da0ef5,Titles,1,YC_018 - LB 153/3 (Ludwig Burchard),Titel,Nederlands
1b25d10d-e238-52e6-bf23-7ebdc6fca32e,Titles,1,TP_051 - LB 589 bis (Ludwig Burchard),Titel,Nederlands
cf68fc39-4ade-58d9-a61e-4dd2a5d7512e,Titles,1,"Band met oud opschrift """"Dossier Rubens""""",Titel,Nederlands
b29db4b4-eee6-592c-bf3e-4b2a111d823d,Titles,1,SA_036 - LB 431/9 (Ludwig Burchard),Titel,Nederlands
658d37ff-3855-50f4-b9bb-36fff317c99c,Titles,1,OT_047 - LB 86/4 (Ludwig Burchard),Titel,Nederlands
2b235ef9-344f-58bd-bed8-63f6dcecaeef,Titles,1,CO_080 - LB 1622-1623 (Ludwig Burchard),Titel,Nederlands
b433d10c-9e06-513f-89a5-4ea48582b28b,Titles,1,NM_041 - LB [1] (Ludwig Burchard),Titel,Nederlands
f21afbb7-f6b8-52d1-b49a-a19bb901bb68,Titles,1,PA_169 - LB 348/10 (Ludwig Burchard),Titel,Nederlands
7bf27584-58db-5493-afe8-a07f6dc1b44e,Titles,1,IM_089 - LB 2140 (Ludwig Burchard),Titel,Nederlands
9f133165-1933-5e3b-8698-439a3fe3986b,Titles,1,OT_101 - LB 100/3 (Ludwig Burchard),Titel,Nederlands
413b33da-532c-5b43-8ec9-7135439fcb55,Titles,1,HI_102 - LB 957/1 (Ludwig Burchard),Titel,Nederlands
4e02eb9f-a659-5332-b918-a8aa7d9acc4c,Titles,1,PO_369 - LB 1260 (Ludwig Burchard),Titel,Nederlands
3ae1948d-875e-52dd-beb8-1e8531b7338d,Titles,1,PR_090 - LB 1110 (Ludwig Burchard),Titel,Nederlands
bec06c87-31ad-55bf-8f1d-8ca80620833e,Titles,1,PO_304 - Bij LB 1219/1 (Ludwig Burchard),Titel,Nederlands
9396685e-7dc6-57f6-a79e-21a0dcf39cb8,Titles,1,BC_015 - LB 1037/2 (Ludwig Burchard),Titel,Nederlands
a99a9f6c-c86d-5642-91e5-6130e3de2140,Titles,1,AG_147 - Bij LB 649/2 (Ludwig Burchard),Titel,Nederlands
a70e15a3-6409-5782-91ee-7f59c03a014f,Titles,1,HS_060 - LB 1560/2 (Ludwig Burchard),Titel,Nederlands
792fc29e-77b2-588d-b9a6-9361aff4da62,Titles,1,PA_191 - LB 353/2 (Ludwig Burchard),Titel,Nederlands
6118fb3d-af42-5920-ac55-172a91241060,Titles,1,SA_256 - LB 497/4 (Ludwig Burchard),Titel,Nederlands
0d9c0cac-3052-507d-97db-82ba81931bc9,Titles,1,IM_017 - LB 2073/1 (Ludwig Burchard),Titel,Nederlands
94077c94-8623-5d17-ac86-abf035b8b7cf,Titles,1,AP_013 - LB 378/4 (Ludwig Burchard),Titel,Nederlands
b8436d41-bcc9-50db-9c14-da4abd5b7d0e,Titles,1,BT_134 - LB 909 bis/17 (Ludwig Burchard),Titel,Nederlands
e1322a7e-d4b6-53c4-bcc4-949835b121cd,Titles,1,EU_007 - Tapijten. Editio Princeps Descalzas (Ludwig Burchard),Titel,Nederlands
6f8715fd-eb72-5190-bcd6-c2edb7c8ebc4,Titles,1,SA_169 - Bij LB 482/4 (Ludwig Burchard),Titel,Nederlands
79f2251f-8137-58da-b512-9f438a643218,Titles,1,YC_067 - LB 174 (Ludwig Burchard),Titel,Nederlands
643fdc0e-3594-5fd8-88c5-b547c9f1fdf6,Titles,1,AG_010 - Bij LB 623 (Ludwig Burchard),Titel,Nederlands
2289a076-b786-501f-997a-75c3c633bb5c,Titles,1,CA_080 - LB 1839/1 (Ludwig Burchard),Titel,Nederlands
402765b3-7d5a-5598-9301-557eca594de7,Titles,1,SA_028 - LB 431/1 (Ludwig Burchard),Titel,Nederlands
0468028f-0e57-5480-abf3-ce05942f43c3,Titles,1,"Folder """"Zeittafeln 19. Jht. - dafür benutzt die Rückseiten von: Zeittaflen für Rubens"""" (inscription on cover by Evers)",Titel,Nederlands
a7ec2027-a967-5957-b3ee-b4019fd1b5c5,Titles,1,IM_231 - LB 2277 (Ludwig Burchard),Titel,Nederlands
beb4a898-feb2-564e-9668-cb56f5efd9ed,Titles,1,TP_064 - LB 593/1 (Ludwig Burchard),Titel,Nederlands
ca930add-79ff-502f-8c58-0e473d6c881e,Titles,1,LS_069 - LB 1655/1 (Ludwig Burchard),Titel,Nederlands
8ec96db2-cb8b-5a4b-85ef-d693d0e0f76d,Titles,1,PI_035 - LB 1066 (Ludwig Burchard),Titel,Nederlands
cd33ca10-f46c-57d0-9ee6-11c73823313f,Titles,1,AP_070 - LB 396/1 (Ludwig Burchard),Titel,Nederlands
e3e73cb0-46b5-517c-abc2-69b53039e2cb,Titles,1,PO_046 - LB 1137/4 (Ludwig Burchard),Titel,Nederlands
97cd0e5e-e529-5976-894e-b2f3e0fbfb8b,Titles,1,LS_045 - [geen LB-nummer] (Ludwig Burchard),Titel,Nederlands
ef202a5d-ee38-568e-b919-81b9a2a05d16,Titles,1,HI_051 - [geen LB-nummer] (Ludwig Burchard),Titel,Nederlands
a0c89a6f-5969-5135-839c-0313dc9a2be1,Titles,1,Akte 43,Titel,Nederlands
fe514d79-5721-5dc1-8511-2c9c338aacfa,Titles,1,PA_083 - LB 326/2 (Ludwig Burchard),Titel,Nederlands
484c9481-6a78-5226-a298-1794653f31a1,Titles,1,IM_128 - LB 2164 (Ludwig Burchard),Titel,Nederlands
10c3d902-d60d-5a32-afff-203a0838dbd9,Titles,1,PO_628 - LB 1465 (Ludwig Burchard),Titel,Nederlands
b0371dd3-4a06-5440-9e61-1ded58d9c4d6,Titles,1,NM_006 - LB 1941 (Ludwig Burchard),Titel,Nederlands
2c62b03b-a521-5f0b-84c3-438b81d8f829,Titles,1,CA_268 - Bij LB 1924-1938/2 (Ludwig Burchard),Titel,Nederlands
a6111d64-330e-55c0-b57f-449b8b713e67,Titles,1,OT_145 - LB 114/7 (Ludwig Burchard),Titel,Nederlands
3f02a2a7-58e7-5b44-b340-bea3b71eb7d3,Titles,1,CA_012 - LB 1799/4 (Ludwig Burchard),Titel,Nederlands
a6d9ab7d-4e5f-54ff-8ac5-a9e2e8a7af64,Titles,1,MC_009 - Bij LB 276/1 (Ludwig Burchard),Titel,Nederlands
96db7feb-5569-5c77-898b-befdad8b73aa,Titles,1,IM_148 - LB 2182 (Ludwig Burchard),Titel,Nederlands
a50d3a84-c240-5362-b6bd-b86390046205,Titles,1,CB_003 - LB 1542/1 (Ludwig Burchard),Titel,Nederlands
3c5f7d2b-cbb6-5b00-8f0a-2bc15823a944,Titles,1,LS_064 - LB 1651/5 (Ludwig Burchard),Titel,Nederlands
74f9be54-0aa1-5c18-ac37-cecddfe7a0ff,Titles,1,AG_062 - LB 636 bis? (Ludwig Burchard),Titel,Nederlands
8a980b7b-0b35-51fb-8af9-6ab6e0f61a64,Titles,1,YC_117 - LB 185/18 (Ludwig Burchard),Titel,Nederlands
14da656e-5048-5b97-a72e-7f880341c5ab,Titles,1,SA_143 - Bij LB 471-483/1 (Ludwig Burchard),Titel,Nederlands
18d75647-a0a8-5269-ba1a-39174bed3ec3,Titles,1,JC_068 - LB 26 (Ludwig Burchard),Titel,Nederlands
857879d7-c1a5-528b-b6a5-31cd54842eee,Titles,1,NM_091- LB 1979 bis/2 (Ludwig Burchard),Titel,Nederlands
e0cf933b-23f1-5ede-8891-22a23b8aa9d0,Titles,1,BT_107 - LB 899 (Ludwig Burchard),Titel,Nederlands
9ea6cd12-5852-5795-861c-b5224fb42821,Titles,1,PA_205 - Bij LB 360/2 (Ludwig Burchard),Titel,Nederlands
f8d626ac-709a-5b2b-ba88-2711662e68fc,Titles,1,AP_103 - LB 408/1 (Ludwig Burchard),Titel,Nederlands
d8aed5d1-26a2-5a8a-bac4-19c5bddea3df,Titles,1,PR_024 - Bij LB 1084-1088/5 (Ludwig Burchard),Titel,Nederlands
e8a3113a-e2cf-5904-b238-408dca0027ca,Titles,1,OT_188 - Bij LB 123-132 (Ludwig Burchard),Titel,Nederlands
51d659a1-4788-50bf-9bc5-ed6d3e11cbb2,Titles,1,TP_006 - LB 555 (Ludwig Burchard),Titel,Nederlands
c5dff96a-c12e-5416-aa7d-3309116db0e4,Titles,1,PA_093 - LB 326 (Max Rooses),Titel,Nederlands
19e97bfb-ff00-565d-bf94-570b79e01373,Titles,1,AG_116 - Bij LB 644/3 (Ludwig Burchard),Titel,Nederlands
d4561f42-b30e-527d-99de-599cab856400,Titles,1,SA_078 - Bij LB 448 (Ludwig Burchard),Titel,Nederlands
5f3949a9-2256-528d-8a3a-18d613e97b02,Titles,1,SA_273 - Bij LB 500 (Ludwig Burchard),Titel,Nederlands
4ec739df-188a-5bc7-b0de-09f947185d9d,Titles,1,IM_001 - Bij LB 2063 ev. (Ludwig Burchard),Titel,Nederlands
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,Titles,1,Akte 20,Titel,Nederlands
20257185-9d3a-5aca-9b80-a34b7650e3e5,Titles,1,AG_191 - LB 656/5 (Ludwig Burchard),Titel,Nederlands
99455bce-6a2a-52e3-bd3d-f9322f8820a0,Titles,1,HS_039 - LB 1557 (Ludwig Burchard),Titel,Nederlands
32d5b278-d1af-58ea-8486-c3a112afbc10,Titles,1,YC_166 - LB 203/6 (Ludwig Burchard),Titel,Nederlands
8150e342-2d56-508f-93ab-26a85ee5fd10,Titles,1,PO_287 - Bij LB 1217-1218/1 (Ludwig Burchard),Titel,Nederlands
d8f8fada-f4d8-5ff3-8054-5085ce806b58,Titles,1,PR_075 - LB 1099/1 (Ludwig Burchard),Titel,Nederlands
4cbc4963-9c8a-5493-b49a-f00748148168,Titles,1,OT_072 - LB 91/5 (Ludwig Burchard),Titel,Nederlands
cdf2a8d7-0aef-5917-a682-37a7257be1f9,Titles,1,Akte 11,Titel,Nederlands
c726aa0e-d664-579f-b1d1-cc1363601e7f,Titles,1,SA_330 - LB 517/2 (Ludwig Burchard),Titel,Nederlands
a0221e75-e6e2-58f7-978d-a219c298128c,Titles,1,PA_140 - LB 337bis (Ludwig Burchard),Titel,Nederlands
fa00e99a-01bc-50f9-8694-2aa846a89158,Titles,1,BT_043 - LB 847 (Ludwig Burchard),Titel,Nederlands
80317716-1431-5501-9724-7a6612cfb6b1,Titles,1,Akte 12,Titel,Nederlands
56517620-9aef-55b9-b347-5e9b70c60471,Titles,1,AP_051 - LB 390/3 (Ludwig Burchard),Titel,Nederlands
f67abc91-d134-5d0f-b82d-ef0b5fcf0497,Titles,1,PO_078 - LB 1147/5 (Ludwig Burchard),Titel,Nederlands
25d540d3-92d5-5c07-9557-1ca4675a813e,Titles,1,LS_082 - LB 1659 (Ludwig Burchard),Titel,Nederlands
1f6e3456-babe-5271-92de-16141d2caa8c,Titles,1,Akte 6,Titel,Nederlands
64f61e4d-4d2c-56cc-93f0-d6cfb2ec0c0c,Titles,1,EU_058 - LB 49/6 (Ludwig Burchard),Titel,Nederlands
337268c7-15da-550f-ad3b-eef87c044b92,Titles,1,IM_255 - LB 2297 (Ludwig Burchard),Titel,Nederlands
3854693b-5216-5ffc-8a45-d5eb6ef59098,Titles,1,TP_046 - LB 587 (Ludwig Burchard),Titel,Nederlands
90d650a8-babe-5de7-951c-16fb65edd427,Titles,1,CA_097 - LB 1847/5 (Ludwig Burchard),Titel,Nederlands
801ff7e2-7434-50ab-a7dd-c6811cc3a32e,Titles,1,SA_012 - LB 424 (Ludwig Burchard),Titel,Nederlands
5b72b303-2f97-5097-a2e1-b0936fcc2ed4,Titles,1,IM_338 - LB 2364 (Ludwig Burchard),Titel,Nederlands
453a16c9-ff58-5764-9036-c8990ba1b321,Titles,1,YC_091 - LB 180/2 (Ludwig Burchard),Titel,Nederlands
026db29e-4a51-5eec-918e-b18236f460bc,Titles,1,YC_046 - LB 159 (Ludwig Burchard),Titel,Nederlands
f4e423ac-08d6-5e92-894f-1a0fb74ac2ea,Titles,1,CA_190 - LB 1892/18 (Ludwig Burchard),Titel,Nederlands
14857eba-af21-59f8-aafc-034b1a77683a,Titles,1,EU_038 - LB 46b (Ludwig Burchard),Titel,Nederlands
b076677e-3859-5a1f-a193-af6a82010006,Titles,1,PO_137 - LB 1160/1 (Ludwig Burchard),Titel,Nederlands
f4cd4da5-99e2-5ca8-810b-1b3a4af01b95,Titles,1,PO_536 - Bij LB 1424 (Ludwig Burchard),Titel,Nederlands
3945d709-452d-5f37-985b-575c3170d285,Titles,1,NM_175 - Bij LB 2046 (Ludwig Burchard),Titel,Nederlands
985d7d67-6ca3-50bb-a2fc-5800ec6856e5,Titles,1,PA_040 - LB 318 (Ludwig Burchard),Titel,Nederlands
46c92d31-a36d-5109-886a-42f0e17b3806,Titles,1,SA_428 - LB 545/2 (Ludwig Burchard),Titel,Nederlands
b9b164d6-d93b-5afb-9b49-85870f3c6e30,Titles,1,AG_245 - LB 670/7 (Ludwig Burchard),Titel,Nederlands
bd987f5b-fa80-5cdd-b75d-68a94c411f47,Titles,1,EU_069 - LB 52/2 (Ludwig Burchard),Titel,Nederlands
1f7cb9f5-4dde-5b82-a42f-036df18aafe5,Titles,1,Akte 18,Titel,Nederlands
81fc1de2-5f8f-5e9f-bfea-c196d7d3c403,Titles,1,SA_242 - Bij LB 493-496/11 (Ludwig Burchard),Titel,Nederlands
872f0027-9e69-50e5-b1cf-ba6a9bd53f30,Titles,1,PO_606 - LB 1452/5 (Ludwig Burchard),Titel,Nederlands
d8ddf17e-f46a-51d9-973b-1c13cfe47517,Titles,1,AG_316 - LB 683/2 (Ludwig Burchard),Titel,Nederlands
45414814-2296-574e-9080-a79be6c4c339,Titles,1,PA_108 - LB 329/6 (Ludwig Burchard),Titel,Nederlands
df0cbd8d-6781-5cfc-9bbd-688190bff53f,Titles,1,SA_400 - LB 534 (Ludwig Burchard),Titel,Nederlands
10d9394d-e57b-5a1e-a6eb-4a9e0312d523,Titles,1,OT_107 - LB 103/2 (Ludwig Burchard),Titel,Nederlands
2443a65b-d8a4-528f-b3e8-152148f20e90,Titles,1,Loose material,Titel,Nederlands
b973f476-34a0-5e68-8896-6490e2073e29,Titles,1,YC_155 - LB 200/4 (Ludwig Burchard),Titel,Nederlands
deffe353-af62-5e75-b57c-2bcfae7da4d2,Titles,1,BC_048 - LB 1043/4 (Ludwig Burchard),Titel,Nederlands
d92c236e-03f8-57f9-8e86-0c600a22c249,Titles,1,HS_027 - LB 1555/7 (Ludwig Burchard),Titel,Nederlands
74adf547-0445-5653-a781-7d9a337c79e5,Titles,1,IM_206 - LB 2256 (Ludwig Burchard),Titel,Nederlands
d3fbfd07-ee9c-5005-829f-9bf8fb60d89e,Titles,1,LS_119 - LB 1677 (Ludwig Burchard),Titel,Nederlands
432b43c8-06af-5d01-9dbc-b07d02e4d7b7,Titles,1,Akte 27,Titel,Nederlands
486a25fa-c83d-5345-8640-9b8578ff958c,Titles,1,JC_063 - LB 24a (Ludwig Burchard),Titel,Nederlands
e3822cdf-bdc6-5c6b-8955-36d92a43be78,Titles,1,PO_207 - LB 1179 (Ludwig Burchard),Titel,Nederlands
b1b1b143-bd14-5d60-a3f0-45d14d7b50f0,Titles,1,AP_128 - LB 416/3 (Ludwig Burchard),Titel,Nederlands
467bd8b8-952b-57be-af99-a2efcce98eb9,Titles,1,PO_011 - LB 1129/3 (Ludwig Burchard),Titel,Nederlands
60391294-d856-5c7d-a74a-37fcf493cd47,Titles,1,PO_425 - Bij LB 1282 (Ludwig Burchard),Titel,Nederlands
5fa01798-b3d6-53e7-b8f8-5152ef7a60b0,Titles,1,NM_115 - Bij LB 1999-2010  (Ludwig Burchard),Titel,Nederlands
384d501a-3b30-5ef6-b407-af3804e2f15f,Titles,1,BT_091 - LB 883 (Ludwig Burchard),Titel,Nederlands
275f6ad5-19bb-580f-80d1-6d1b82821022,Titles,1,AP_145 - LB 419/2 (Ludwig Burchard),Titel,Nederlands
ee928928-8c6a-5560-8a6c-5ecec26394d0,Titles,1,JC_043 - LB 14b (Ludwig Burchard),Titel,Nederlands
c99cd959-c257-547d-b4d2-bb60e73203e5,Titles,1,PO_301 - LB 1219/2 (Max Rooses),Titel,Nederlands
a1e90abb-5f55-5dff-909b-549b52ab9fbc,Titles,1,CA_137 - LB 1872 (Ludwig Burchard),Titel,Nederlands
2c588d41-e265-515e-a30e-da81df977b74,Titles,1,HS_006 - Bij LB 1553-1574/3 (Ludwig Burchard),Titel,Nederlands
6aad3ea5-8c00-5c09-955d-a29ad1302b3f,Titles,1,CA_261 - LB 1923/21 (Ludwig Burchard),Titel,Nederlands
8a108745-56d9-504b-b7b6-e8a535e42b6b,Titles,1,SA_234 - Bij LB 493-496/3 (Ludwig Burchard),Titel,Nederlands
d4cfd302-5996-570c-8d69-1744ddca1b11,Titles,1,Akte 14,Titel,Nederlands
ff47321b-5de1-5071-ba54-0eae3c57510f,Titles,1,EU_074 - LB 53/2 (Ludwig Burchard),Titel,Nederlands
9ff58890-c55d-5c5c-baed-6a51159b4357,Titles,1,HS_086 - Add. bij LB 1568 (Ludwig Burchard),Titel,Nederlands
5592068f-e66b-5819-bffe-b112472315b4,Titles,1,AG_258 - LB 672/6 (Ludwig Burchard),Titel,Nederlands
4f3e3dbb-bd25-57ba-b2e8-bd579d95c3ee,Titles,1,PA_023 - LB 313/2 (Ludwig Burchard),Titel,Nederlands
49304799-dec3-5248-b70b-22328257db19,Titles,1,PR_115 - [geen LB-nummer] (Ludwig Burchard),Titel,Nederlands
8d620409-ab11-5994-91f4-feca4a4f915a,Titles,1,OT_119 - Bij LB 106-107 (Ludwig Burchard),Titel,Nederlands
1f5f91a0-9745-57a9-96cb-e80492404b86,Titles,1,SA_372 - Bij LB 525-534 (Ludwig Burchard),Titel,Nederlands
4bfb4688-b4f6-50c9-9506-414a1b68f288,Titles,1,PA_096 - LB 327/3 (Ludwig Burchard),Titel,Nederlands
b01b6c0c-7085-579c-8d23-7d4dd06e9c27,Titles,1,BT_001 - Bij LB 826-909 (Ludwig Burchard),Titel,Nederlands
27e34368-1377-506a-97af-14219012d884,Titles,1,PO_023 - LB 1132/1 (Ludwig Burchard),Titel,Nederlands
603f2fb9-6fd6-552c-993f-3f7bbe9d4bd6,Titles,1,Akte 14,Titel,Nederlands
d1050320-4481-5f1a-8240-cfcbc5eb3ef4,Titles,1,LS_112 - Bij LB 1674 (Ludwig Burchard),Titel,Nederlands
ef7a8ba3-3991-5676-ae94-232f43591626,Titles,1,TP_002 - LB 551 (Ludwig Burchard),Titel,Nederlands
546bf9dd-34af-52e6-9447-4b4cfc757a30,Titles,1,IM_197 - LB 2247 (Ludwig Burchard),Titel,Nederlands
95bc0b66-44cd-56c7-ba34-8644c138a7d6,Titles,1,SA_054 - LB 433/12 (Ludwig Burchard),Titel,Nederlands
1d1cfac6-cd10-567a-87bc-3cd884aa37b3,Titles,1,BC_060 - LB 1044/6 & LB 1045 (Ludwig Burchard),Titel,Nederlands
1a39cf15-802d-588f-b342-3f4e600ab4c1,Titles,1,YC_151 - LB 199/2 (Ludwig Burchard),Titel,Nederlands
2eedf00d-c593-53c0-ba46-8c907e75a693,Titles,1,IM_404 - LB 2408 + 2409 (Ludwig Burchard),Titel,Nederlands
d0f375af-c5af-5bf9-8e19-ce2e8e20544f,Titles,1,YC_134 - LB 194/1 (Ludwig Burchard),Titel,Nederlands
8a437966-47ab-50a6-a4fc-16ac9933c9c9,Titles,1,CA_142- Bij LB 1877-1897 (Ludwig Burchard),Titel,Nederlands
f1fcacb1-7c99-569a-a37c-a2781c9ea4d2,Titles,1,JC_105 - LB 43a (Ludwig Burchard),Titel,Nederlands
