ResourceID,brocade.id,card,order,note,Annotation,Annotation Type,Annotation Language
e143e02a-6049-5504-b0c2-ed597bc2b920,tg:rubdoc:3989,Annotations,1,note.rubalg,Contains three photographs of the restauration of the Rubenshouse.,Algemeen,Nederlands
0a42d3d4-1adb-5580-af78-935351735045,tg:rubdoc:4329,Annotations,1,note.rubalg,"De stukken werden teruggevonden in de Rubenianumdocumentatie over het Rubenshuis (materiaal Frans Baudouin-Nora De Poorter). Gezien verschillende stukken annotaties van Rooses bevatten en gezien de datering, zijn ze vermoedelijk allemaal afkomstig uit het archief van Rooses. Doorheen de jaren werden ze in het Rubenianum wel in een niet originele map en allerlei submappen gestoken.",Algemeen,Nederlands
b5b4092b-9eac-5dfb-b3ae-60d8539a47e6,tg:rubdoc:3969,Annotations,1,note.rubalg,"One document bears Evers' signature and stamp (""""Prof. Fr. Hans Gerhard Evers 6101 Traisa bei Darmstadt Heldeweg 2 . Tel. 06151/14308"""")",Algemeen,Nederlands
ad2cf02e-44e1-5a12-9a6c-745d34f3ed55,tg:rubdoc:4131,Annotations,1,note.rubalg,Contains a card with a (passport) photograph of Evers.,Algemeen,Nederlands
e65f865f-587d-53f2-addb-f83fa0a9ed03,tg:rubdoc:4234,Annotations,1,note.rubalg,"Etiket op rug: """"Tentoonstelling Jordaens / Duitschland / Denemarken / Italië / Frankrijk / Zweden / Rusland / Canada"""".  

Bevat inkomende briefwisseling uit de periode van januari tot en met november 1905 ter voorbereiding en eveneens ter afhandeling van de tentoonstelling (bv. bruiklenen en transport ervan), voornamelijk gericht aan Rooses maar ook aan de burgemeester van Antwerpen.  

De briefwisseling is geordend per land (telkens afgebakend met een tussenblad en tabblad) en vervolgens chronologisch op datum. Het grootste deel is afkomstig uit Duitsland; Canada bevat overigens enkel een visitekaartje. Er zit (minstens) een brief tussen die eigenlijk gedateerd is in 1904 maar werd ingewerkt alsof hij uit 1905 dateert.  

Bevat verder ook losse notities, foto's van kunstwerken, visitekaartjes, postkaarten, een telegram, een gedrukte brochure van de Duitse spoorwegen en een excerpt uit een collectiecatalogus.  

Vooraan bevinden zich een (later toegevoegd) Nederlandstalig en Franstalig exemplaar van de catalogus *Tentoonstelling van prenten naar het werk van Pieter Bruegel den Oude* (Museum Plantin-Moretus, 6 p.) uit 1924.",Algemeen,Nederlands
e65f865f-587d-53f2-addb-f83fa0a9ed03,tg:rubdoc:4234,Annotations,2,note.rubalg,"De bundel van oorspronkelijk 10 katernen werd wegens conservatorische overwegingen gedemonteerd en de stukken worden nu in individuele mapjes bewaard, apart van de kaft.",Algemeen,
ab19efae-57d2-5245-9c83-c6a0af9d167b,tg:rubdoc:4262,Annotations,1,note.rubalg,De grotere map rond dit onderwerp in de Rubensdocumentatie bevat ook een overdruk uit de bibliotheek van Burchard (nr. 8111) met een opdracht aan Rooses d.d. 15/02/1903. Dit stuk behoorde vermoedelijk dus ook ooit tot de bibliotheek van Rooses. Het gaat om het artikel 'Rubens' eigenhändiges Original der heiligen Familie in Antwerpen (La vierge au perroquet)' van Eugen Voss. Zie link onderaan.,Algemeen,Nederlands
bbd86a70-370b-5266-842f-1b6c14e7c06a,tg:rubdoc:4235,Annotations,1,note.rubalg,"Etiket op rug: """"[T]entoonstelling Jordaens / Engeland / Holland / Oostenrijk Hongarije"""".
  
Bevat inkomende briefwisseling uit de periode van september 1904 tot en met december 1905 ter voorbereiding en eveneens ter afhandeling van de tentoonstelling, voornamelijk gericht aan Rooses maar ook aan de burgemeester van Antwerpen. 

Drie brieven werden los toegevoegd: een van 26/12/1905, een van 18/3/1906 en een van 2/04/1906. Dit los toevoegen van iets jongere documenten doet vermoeden dat het inbinden reeds in 1905 zelf gebeurde.  

De briefwisseling is geordend per land (telkens afgebakend met een tussenblad en tabblad) en vervolgens chronologisch op datum.  

Bevat verder ook visitekaartjes, postkaarten, foto's van kunstwerken, een telegram, een krantenknipsel, een reproductieprent uit publicatie geknipt en een gedrukt document met een overzicht van de leden van de *Commission autrichienne pour l'exposition universelle de Liége en 1905*.",Algemeen,Nederlands
bbd86a70-370b-5266-842f-1b6c14e7c06a,tg:rubdoc:4235,Annotations,2,note.rubalg,"De bundel van oorspronkelijk 10 (waarvan slechts 8 beschreven) katernen werd wegens conservatorische overwegingen gedemonteerd en de stukken worden nu in individuele mapjes bewaard, apart van de kaft.",Algemeen,
dd2868d5-af0b-5e92-b4dd-2e0058b607bb,tg:rubdoc:4219,Annotations,1,note.rubalg,Possibly connected to RA 010 / 278.,Algemeen,Nederlands
643a56ab-ada8-5856-bc6f-6d6b4c7e4a1c,tg:rubdoc:4232,Annotations,1,note.rubalg,Deze documenten werden ooit terug uit de Rubensdocumentatie van het Rubenianum gehaald of werden er nooit in ingeklasseerd. Deze stukken worden daarom nu los bij het archief van Rooses bewaard.,Algemeen,Nederlands
f1d50cee-780f-5c69-ac0a-55b4d95427f3,tg:rubdoc:4183,Annotations,1,note.rubalg,"There are other photos of necklaces in RA 010 / 054, RA 010 / 185 and RA 010 / 193.",Algemeen,Nederlands
14db1bde-a748-5dc9-b232-2c4baf24762d,tg:rubdoc:4228,Annotations,1,note.rubalg,"Rooses schreef in potlood bovenaan de brieven het onderwerp van het werk van Rubens waarover ze handelen. De brieven zijn geordend op dit onderwerp.
    
Etiket op rug: """"Oeuvre de Rubens 1885 / 1887"""". Op schutblad: """"I"""". Behandelt veelal Bijbelse onderwerpen in het werk van Rubens. De chronologische afbakening lijkt niet te kloppen: de bundel bevat ook documenten van 1878 t.e.m. 1884 en van 1888 t.e.m. 1892. Rooses schreef op de eerste documenten in rood potlood """"vu"""". 

De bundel van oorspronkelijk 10 katernen werd wegens conservatorische overwegingen gedemonteerd en de stukken worden nu in individuele mapjes bewaard, apart van de kaft.",Algemeen,Nederlands
4a4a46e3-0de4-599f-a2ee-4a159e0385d4,tg:rubdoc:4229,Annotations,1,note.rubalg,"Rooses schreef in potlood bovenaan de brieven het onderwerp van het werk van Rubens waarover ze handelen. De brieven zijn geordend op dit onderwerp.
    
Etiket op rug: """"Oeuvre de Rubens 1887 / 1891"""". Op schutblad: """"II"""". Behandelt afbeeldingen van heiligen en mythologische thema's in het werk van Rubens. De chronologische afbakening lijkt ook hier niet te kloppen: de bundel bevat ook documenten van 1878, van 1880 t.e.m. 1886 en van 1892. 

De bundel van oorspronkelijk 10 katernen werd wegens conservatorische overwegingen gedemonteerd en de stukken worden nu in individuele mapjes bewaard, apart van de kaft.",Algemeen,Nederlands
cd1168e0-7a6a-5958-a1ad-d99aa160b42b,tg:rubdoc:4233,Annotations,1,note.rubalg,"Etiket op rug: """"Tentoonstelling Jordaens / België 8 December 1904 tot 18 Juli 1905 / Dagbladen 23 Januari 1905 tot 27 ber [sic] 1905"""".  

Deze bundel bestaat uit twee delen:   
  
- Het eerste deel bevat voornamelijk briefwisseling aan Rooses in verband met de voorbereidingen van de tentoonstelling (o.a. de bruiklenen). De ingebonden brieven dateren uit de periode van 8 december 1904 tot en met 18 juli 1905 en zijn chronologisch geklasseerd. Hier zit één brief tussen die gedateerd is 29/06/1904, maar het zou kunnen dat het jaartal er fout op staat en zo werd hij ook ingeklasseerd door Rooses (als zijnde 1905). Eén latere brief van 25/11/1905 werd los vooraan toegevoegd.  
Tussen de brieven zitten heel wat bijkomende documenten, zoals visitekaartjes, lijsten van kunstwerken, notities, drukwerk in verband met de tentoonstelling (rondzendbrieven, aankondiging, uitnodigingen, verzekeringsformulieren, documenten in verband met transport kunstwerken, ...), foto's van kunstwerken, krantenknipsels en postkaarten. Verder ook nog een schetsje van een kunstwerk, een rondzendbrief van het Congres van Kunst- en Letterkundigen Eigendom in België, een uitnodiging aan Rooses voor een feestmaal en een proces-verbaal en overdruk van de gemeenteraad van Antwerpen.  
De eerste brieven (december 1904 - maart 1905) zaten tijdens inventarisatie achteraan in de bundel. Deze orde werd hersteld.  
Er werden achteraan twee documenten (een gedrukte rondzendbrief door Rooses geannoteerd en een geschreven brief daterende 19/05/1905) terug toegevoegd die verkeerdelijk in de bundel van de tentoonstelling *L'Art Belge au XVIIe siècle* terecht waren gekomen (zie ook RA 006 / 011; map 32 en 33). 

- Het tweede deel van de bundel omslaat op papier gekleefde knipsels uit kranten en tijdschriften, daterende van 23/01/1905 t.e.m. 4/11/1905. In de eerste katern zit een enkel los excerpt uit literatuur.",Algemeen,Nederlands
cd1168e0-7a6a-5958-a1ad-d99aa160b42b,tg:rubdoc:4233,Annotations,2,note.rubalg,"De bundel van oorspronkelijk 18 (15+3) katernen werd wegens conservatorische overwegingen gedemonteerd en de stukken worden nu in individuele mapjes bewaard, apart van de kaft.",Algemeen,
439b5b4d-a57a-5b41-9a6f-f4599efabfa4,tg:rubdoc:4225,Annotations,1,note.rubalg,Donated to the Rubenianum by Karsten Evers (Hans Gerhard Evers' youngest son) in 2019.,Algemeen,Nederlands
