ResourceID,brocade.id,Archive Brocade ID,card,order,Archive Name,Archive Identifier
016df30c-4ae8-50c3-b0c0-d9eb807789af,tg:rubdoc:335,isad:rub:1201,Archives,1,David Strangling a Bear,{'url':'https://id.rubenianum.be//ark:/86530/016df30c-4ae8-50c3-b0c0-d9eb807789af'}
0177e830-849c-508d-99a3-c740cecab617,tg:rubdoc:2469,isad:rub:1615,Archives,1,Jan van der Linden,{'url':'https://id.rubenianum.be//ark:/86530/0177e830-849c-508d-99a3-c740cecab617'}
017b3dbf-441e-5495-ab04-e90cbbe6713c,tg:rubdoc:2672,isad:rub:1796,Archives,1,Pastoral Landscape with Rainbow,{'url':'https://id.rubenianum.be//ark:/86530/017b3dbf-441e-5495-ab04-e90cbbe6713c'}
01b18ac5-c0e4-5fcf-8af3-f39e27cf882d,tg:rubdoc:303,isad:rub:1193,Archives,1,"Moses, Aaron and Miriam with other Women Celebrate the Crossing of the Red Sea",{'url':'https://id.rubenianum.be//ark:/86530/01b18ac5-c0e4-5fcf-8af3-f39e27cf882d'}
01b82f5a-3502-571c-b622-62dbe7254a20,tg:rubdoc:3919,isad:rub:3141,Archives,1,Box 1: Akten,{'url':'https://id.rubenianum.be//ark:/86530/01b82f5a-3502-571c-b622-62dbe7254a20'}
01bef6fc-b669-5b58-9403-3483e6090a74,tg:rubdoc:2641,isad:rub:1790,Archives,1,The Evening (A Woman Driving a Cart),{'url':'https://id.rubenianum.be//ark:/86530/01bef6fc-b669-5b58-9403-3483e6090a74'}
01c6a792-61d5-59f4-bdac-7f02b3b23304,tg:rubdoc:403,isad:rub:1216,Archives,1,Daniel in the Lion's Den,{'url':'https://id.rubenianum.be//ark:/86530/01c6a792-61d5-59f4-bdac-7f02b3b23304'}
01d5fc5c-3ff3-5e1f-80f7-cab466f26cb0,tg:rubdoc:1542,isad:rub:1420,Archives,1,Aeneas,{'url':'https://id.rubenianum.be//ark:/86530/01d5fc5c-3ff3-5e1f-80f7-cab466f26cb0'}
01fad18a-4fa5-5736-97a1-e795bc9ba1b8,tg:rubdoc:2047,isad:rub:2285,Archives,1,Jeanne Rivière,{'url':'https://id.rubenianum.be//ark:/86530/01fad18a-4fa5-5736-97a1-e795bc9ba1b8'}
02122ffe-ce4f-5ef2-bdc3-a660dadd8b8e,tg:rubdoc:2556,isad:rub:1638,Archives,1,Theodore Turquet de Mayerne,{'url':'https://id.rubenianum.be//ark:/86530/02122ffe-ce4f-5ef2-bdc3-a660dadd8b8e'}
022cf0b4-59fd-5026-a03d-a95fff309a01,tg:rubdoc:3979,isad:rub:3143,Archives,1,Lose Akten,{'url':'https://id.rubenianum.be//ark:/86530/022cf0b4-59fd-5026-a03d-a95fff309a01'}
023f59cf-84ca-54a0-993a-6cac76e8d5c7,tg:rubdoc:638,isad:rub:1246,Archives,1,The Crowning of Christ with Thorns,{'url':'https://id.rubenianum.be//ark:/86530/023f59cf-84ca-54a0-993a-6cac76e8d5c7'}
02402e14-7301-5cef-927d-c10803ad9226,tg:rubdoc:1558,isad:rub:1423,Archives,1,Amazons,{'url':'https://id.rubenianum.be//ark:/86530/02402e14-7301-5cef-927d-c10803ad9226'}
02503978-b9ff-55e5-9fea-921cdfa109e2,tg:rubdoc:3821,isad:rub:1980,Archives,1,Jost Amman,{'url':'https://id.rubenianum.be//ark:/86530/02503978-b9ff-55e5-9fea-921cdfa109e2'}
025d16de-db65-5260-9b57-ec21c149aac1,tg:rubdoc:1627,isad:rub:1431,Archives,1,Diana,{'url':'https://id.rubenianum.be//ark:/86530/025d16de-db65-5260-9b57-ec21c149aac1'}
025d2979-514f-5cc4-a362-79300dd09dae,tg:rubdoc:2400,isad:rub:1597,Archives,1,"King Philip IV, King of Spain, and his Queen, Isabella of Bourbon",{'url':'https://id.rubenianum.be//ark:/86530/025d2979-514f-5cc4-a362-79300dd09dae'}
026d96f2-f98d-555b-9c7e-d3dee57fd8ca,tg:rubdoc:904,isad:rub:1273,Archives,1,The Descent of the Holy Spirit,{'url':'https://id.rubenianum.be//ark:/86530/026d96f2-f98d-555b-9c7e-d3dee57fd8ca'}
026db29e-4a51-5eec-918e-b18236f460bc,tg:rubdoc:482,isad:rub:1224,Archives,1,The Adoration of the Shepherds,{'url':'https://id.rubenianum.be//ark:/86530/026db29e-4a51-5eec-918e-b18236f460bc'}
0297417d-d5c4-58d1-b6b9-155b364e244d,tg:rubdoc:360,isad:rub:1206,Archives,1,The Judgement of Solomon,{'url':'https://id.rubenianum.be//ark:/86530/0297417d-d5c4-58d1-b6b9-155b364e244d'}
02ad336c-da86-50c7-8d51-1a8834d9959e,tg:rubdoc:911,isad:rub:1274,Archives,1,The Conversion of St Paul,{'url':'https://id.rubenianum.be//ark:/86530/02ad336c-da86-50c7-8d51-1a8834d9959e'}
02b3ace2-cba8-5ec0-8c60-fdf636f4aece,tg:rubdoc:3416,isad:rub:2021,Archives,1,Raphael,{'url':'https://id.rubenianum.be//ark:/86530/02b3ace2-cba8-5ec0-8c60-fdf636f4aece'}
02ea570a-dcad-589a-aab6-c23906dfb130,tg:rubdoc:3921,isad:rub:3141,Archives,1,Box 1: Akten,{'url':'https://id.rubenianum.be//ark:/86530/02ea570a-dcad-589a-aab6-c23906dfb130'}
02f298e2-fc05-55b8-ab8c-b732146f4fb0,tg:rubdoc:2270,isad:rub:1578,Archives,1,"George Villiers, Duke of Buckingham, on Horseback",{'url':'https://id.rubenianum.be//ark:/86530/02f298e2-fc05-55b8-ab8c-b732146f4fb0'}
02f6b578-1bf5-52e6-b800-a323b4874df3,tg:rubdoc:3411,isad:rub:2021,Archives,1,Raphael,{'url':'https://id.rubenianum.be//ark:/86530/02f6b578-1bf5-52e6-b800-a323b4874df3'}
03054b24-601c-55eb-a32c-ba83209f3afc,tg:rubdoc:3421,isad:rub:2021,Archives,1,Raphael,{'url':'https://id.rubenianum.be//ark:/86530/03054b24-601c-55eb-a32c-ba83209f3afc'}
031650ad-c208-597d-acf9-6c551a34439d,tg:rubdoc:3185,isad:rub:1936,Archives,1,The Rubens Vase,{'url':'https://id.rubenianum.be//ark:/86530/031650ad-c208-597d-acf9-6c551a34439d'}
0317c232-8c44-5977-96b6-c66835ff6d66,tg:rubdoc:3725,isad:rub:2093,Archives,1,The Raising of Lazarus,{'url':'https://id.rubenianum.be//ark:/86530/0317c232-8c44-5977-96b6-c66835ff6d66'}
031ad649-34bb-5154-a7be-b3ba862c94c5,tg:rubdoc:2936,isad:rub:1541,Archives,1,The Wise Rule of King James I,{'url':'https://id.rubenianum.be//ark:/86530/031ad649-34bb-5154-a7be-b3ba862c94c5'}
03296d05-2875-5e1a-9470-5084dbdc8052,tg:rubdoc:510,isad:rub:1225,Archives,1,The Adoration of the Magi,{'url':'https://id.rubenianum.be//ark:/86530/03296d05-2875-5e1a-9470-5084dbdc8052'}
03483427-d7f9-50c7-8d49-c425efecb4a3,tg:rubdoc:1620,isad:rub:2444,Archives,1,Cephalus,{'url':'https://id.rubenianum.be//ark:/86530/03483427-d7f9-50c7-8d49-c425efecb4a3'}
035fd59a-73c4-59a1-a099-e794d01ac3f3,tg:rubdoc:1981,isad:rub:2225,Archives,1,General,{'url':'https://id.rubenianum.be//ark:/86530/035fd59a-73c4-59a1-a099-e794d01ac3f3'}
0363c93e-5dfe-501d-8238-5c9c8dcbe137,tg:rubdoc:209,isad:rub:1159,Archives,1,The Sacrifice of the Old Covenant,{'url':'https://id.rubenianum.be//ark:/86530/0363c93e-5dfe-501d-8238-5c9c8dcbe137'}
0385808a-daa4-5822-8882-629aa8bd8cdd,tg:rubdoc:2090,isad:rub:1438,Archives,1,Tomyris and Cyrus,{'url':'https://id.rubenianum.be//ark:/86530/0385808a-daa4-5822-8882-629aa8bd8cdd'}
038bef11-77ab-5a25-99b6-ce582b459525,tg:rubdoc:1224,isad:rub:1311,Archives,1,St Ignatius of Loyola and St Francis Xavier,{'url':'https://id.rubenianum.be//ark:/86530/038bef11-77ab-5a25-99b6-ce582b459525'}
0394533c-f19a-5d46-9e46-3e775eaff17e,tg:rubdoc:2928,isad:rub:2634,Archives,1,Animals,{'url':'https://id.rubenianum.be//ark:/86530/0394533c-f19a-5d46-9e46-3e775eaff17e'}
0396e8a9-3113-599f-97cb-c62f5b49c56c,tg:rubdoc:1885,isad:rub:1466,Archives,1,General,{'url':'https://id.rubenianum.be//ark:/86530/0396e8a9-3113-599f-97cb-c62f5b49c56c'}
03a88568-7f3c-5e81-90ef-2294ad66ea45,tg:rubdoc:526,isad:rub:1225,Archives,1,The Adoration of the Magi,{'url':'https://id.rubenianum.be//ark:/86530/03a88568-7f3c-5e81-90ef-2294ad66ea45'}
03af39c1-7221-5b61-84f6-8b19111d101d,tg:rubdoc:2311,isad:rub:1583,Archives,1,"Albert, Archduke of Austria, and his Consort, Isabella, Infanta of Spain",{'url':'https://id.rubenianum.be//ark:/86530/03af39c1-7221-5b61-84f6-8b19111d101d'}
03f52dc3-664a-52a0-a74e-7eec05788a89,tg:rubdoc:1373,isad:rub:1336,Archives,1,St Catherine of Alexandria,{'url':'https://id.rubenianum.be//ark:/86530/03f52dc3-664a-52a0-a74e-7eec05788a89'}
040424fd-4917-5084-92a8-800c35425bb6,tg:rubdoc:483,isad:rub:1224,Archives,1,The Adoration of the Shepherds,{'url':'https://id.rubenianum.be//ark:/86530/040424fd-4917-5084-92a8-800c35425bb6'}
0420b619-85ad-59fc-b607-f67760679949,tg:rubdoc:1913,isad:rub:1552,Archives,1,The Portico of the Emperors,{'url':'https://id.rubenianum.be//ark:/86530/0420b619-85ad-59fc-b607-f67760679949'}
0468028f-0e57-5480-abf3-ce05942f43c3,tg:rubdoc:4226,isad:rub:3140,Archives,1,Loose material,{'url':'https://id.rubenianum.be//ark:/86530/0468028f-0e57-5480-abf3-ce05942f43c3'}
04748af0-819e-5057-9340-11dc1b166ac5,tg:rubdoc:240,isad:rub:1170,Archives,1,Charity Enlightening the World,{'url':'https://id.rubenianum.be//ark:/86530/04748af0-819e-5057-9340-11dc1b166ac5'}
0477b6d1-b0ab-5ce8-82da-c3a989d9a6c6,tg:rubdoc:3897,isad:rub:1980,Archives,1,Jost Amman,{'url':'https://id.rubenianum.be//ark:/86530/0477b6d1-b0ab-5ce8-82da-c3a989d9a6c6'}
0493b14f-1d31-559b-a7a9-763da4c8bf80,tg:rubdoc:4134,isad:rub:3144,Archives,1,Lose Akten,{'url':'https://id.rubenianum.be//ark:/86530/0493b14f-1d31-559b-a7a9-763da4c8bf80'}
049553f5-769e-5b65-96f1-32e87240b13a,tg:rubdoc:3804,isad:rub:1972,Archives,1,Martin Kaldenbach,{'url':'https://id.rubenianum.be//ark:/86530/049553f5-769e-5b65-96f1-32e87240b13a'}
049d3cb2-5eaf-5dcf-8a1b-f488c600ebee,tg:rubdoc:3223,isad:rub:1840,Archives,1,General,{'url':'https://id.rubenianum.be//ark:/86530/049d3cb2-5eaf-5dcf-8a1b-f488c600ebee'}
04c5dc7c-a632-5cda-97f4-0574cf735963,tg:rubdoc:4242,isad:rub:3291,Archives,1,Losse documentatie,{'url':'https://id.rubenianum.be//ark:/86530/04c5dc7c-a632-5cda-97f4-0574cf735963'}
04d02253-c2a4-581e-acdc-933fa4ff2c47,tg:rubdoc:4010,isad:rub:3145,Archives,1,Box 1: Akten,{'url':'https://id.rubenianum.be//ark:/86530/04d02253-c2a4-581e-acdc-933fa4ff2c47'}
04d02253-c2a4-581e-acdc-933fa4ff2c47,tg:rubdoc:4010,isad:rub:3145,Archives,2,Box 1: Akten,{'url':'https://id.rubenianum.be//ark:/86530/04d02253-c2a4-581e-acdc-933fa4ff2c47'}
04d02253-c2a4-581e-acdc-933fa4ff2c47,tg:rubdoc:4010,isad:rub:3145,Archives,3,Box 1: Akten,{'url':'https://id.rubenianum.be//ark:/86530/04d02253-c2a4-581e-acdc-933fa4ff2c47'}
04e24be6-8877-5118-ae27-dfc3b8c4ebb3,tg:rubdoc:3134,isad:rub:1912,Archives,1,"'Democritus', 'Seneca' and Hercules",{'url':'https://id.rubenianum.be//ark:/86530/04e24be6-8877-5118-ae27-dfc3b8c4ebb3'}
050d4ab9-c206-56d6-9f6e-a91fd93ff856,tg:rubdoc:3038,isad:rub:1543,Archives,1,The Union of the Crown of England and Scotland,{'url':'https://id.rubenianum.be//ark:/86530/050d4ab9-c206-56d6-9f6e-a91fd93ff856'}
053d733a-06ad-5a1c-9a75-bc307cc5b3e8,tg:rubdoc:91,isad:rub:1124,Archives,1,The Annunciation,{'url':'https://id.rubenianum.be//ark:/86530/053d733a-06ad-5a1c-9a75-bc307cc5b3e8'}
05415aa1-9506-518b-9f81-dc058c15fb91,tg:rubdoc:317,isad:rub:1196,Archives,1,Samson Breaking the Jaws of a Lion,{'url':'https://id.rubenianum.be//ark:/86530/05415aa1-9506-518b-9f81-dc058c15fb91'}
0549c3f9-569a-5734-ba11-575a8a043900,tg:rubdoc:1240,isad:rub:1313,Archives,1,St Ildefonso,{'url':'https://id.rubenianum.be//ark:/86530/0549c3f9-569a-5734-ba11-575a8a043900'}
054c5e59-6775-58e9-8fcf-33fef9bcd9f2,tg:rubdoc:1393,isad:rub:1340,Archives,1,Anna de Jésus,{'url':'https://id.rubenianum.be//ark:/86530/054c5e59-6775-58e9-8fcf-33fef9bcd9f2'}
0574765d-8a43-5011-89b4-511b4bb8f7e8,tg:rubdoc:868,isad:rub:1264,Archives,1,The Supper at Emmaus,{'url':'https://id.rubenianum.be//ark:/86530/0574765d-8a43-5011-89b4-511b4bb8f7e8'}
058fa4d0-25dc-5470-85e3-59b17229ea0b,tg:rubdoc:262,isad:rub:1177,Archives,1,The Flight of Lot and his Family from Sodom,{'url':'https://id.rubenianum.be//ark:/86530/058fa4d0-25dc-5470-85e3-59b17229ea0b'}
0594a78d-1cf4-55d3-9eeb-db2ccd888a28,tg:rubdoc:1128,isad:rub:1304,Archives,1,St Charles Borromeo,{'url':'https://id.rubenianum.be//ark:/86530/0594a78d-1cf4-55d3-9eeb-db2ccd888a28'}
05a2be5e-0d0e-52ed-9fc3-eeb6ce51cf5d,tg:rubdoc:3614,isad:rub:1739,Archives,1,Wolf and Fox Hunt,{'url':'https://id.rubenianum.be//ark:/86530/05a2be5e-0d0e-52ed-9fc3-eeb6ce51cf5d'}
05b36cc5-4b2f-5388-a4db-db1aedb2296e,tg:rubdoc:3815,isad:rub:1978,Archives,1,Barthel Beham,{'url':'https://id.rubenianum.be//ark:/86530/05b36cc5-4b2f-5388-a4db-db1aedb2296e'}
05bc6cba-ecf1-5054-962a-16f6f4b1683f,tg:rubdoc:2538,isad:rub:1638,Archives,1,Theodore Turquet de Mayerne,{'url':'https://id.rubenianum.be//ark:/86530/05bc6cba-ecf1-5054-962a-16f6f4b1683f'}
05ca1f66-c265-5483-b91a-c136c056b107,tg:rubdoc:1062,isad:rub:1287,Archives,1,St John the Evangelist,{'url':'https://id.rubenianum.be//ark:/86530/05ca1f66-c265-5483-b91a-c136c056b107'}
05d251ea-549c-5fb5-855a-553f34e1125a,tg:rubdoc:1879,isad:rub:1467,Archives,1,The Marriages of Constantine and Licinius,{'url':'https://id.rubenianum.be//ark:/86530/05d251ea-549c-5fb5-855a-553f34e1125a'}
060e880b-3cbc-58fd-9f92-2b51863bd875,tg:rubdoc:3914,isad:rub:3141,Archives,1,Box 1: Akten,{'url':'https://id.rubenianum.be//ark:/86530/060e880b-3cbc-58fd-9f92-2b51863bd875'}
06367a16-e251-5907-9401-4e38149765a2,tg:rubdoc:3953,isad:rub:3142,Archives,1,Box 2: Akten,{'url':'https://id.rubenianum.be//ark:/86530/06367a16-e251-5907-9401-4e38149765a2'}
06374fc1-4634-5428-829b-f4557c002d58,tg:rubdoc:1869,isad:rub:1479,Archives,1,General,{'url':'https://id.rubenianum.be//ark:/86530/06374fc1-4634-5428-829b-f4557c002d58'}
0645f4b1-36d0-5282-a45d-49167f5e8178,tg:rubdoc:1946,isad:rub:1560,Archives,1,The Triumphal Car of Calloo,{'url':'https://id.rubenianum.be//ark:/86530/0645f4b1-36d0-5282-a45d-49167f5e8178'}
064886e8-657d-5256-8f0a-d09617611840,tg:rubdoc:3734,isad:rub:1965,Archives,1,General,{'url':'https://id.rubenianum.be//ark:/86530/064886e8-657d-5256-8f0a-d09617611840'}
064b283e-f285-547a-83a0-f551eafc3ec7,tg:rubdoc:1883,isad:rub:1471,Archives,1,The Collapse of the Milvian Bridge,{'url':'https://id.rubenianum.be//ark:/86530/064b283e-f285-547a-83a0-f551eafc3ec7'}
0650f212-6361-556c-b44f-dc9dc493d9d8,tg:rubdoc:3455,isad:rub:2029,Archives,1,Polidoro da Caravaggio,{'url':'https://id.rubenianum.be//ark:/86530/0650f212-6361-556c-b44f-dc9dc493d9d8'}
0655c14b-beb4-5f79-8bbc-8570f66a1f96,tg:rubdoc:2286,isad:rub:1580,Archives,1,"Ferdinand, Cardinal Infante of Spain, on Horseback",{'url':'https://id.rubenianum.be//ark:/86530/0655c14b-beb4-5f79-8bbc-8570f66a1f96'}
065bc630-cb61-5831-816e-2967f8a8753e,tg:rubdoc:1596,isad:rub:1427,Archives,1,Boreas,{'url':'https://id.rubenianum.be//ark:/86530/065bc630-cb61-5831-816e-2967f8a8753e'}
0660a903-60eb-50d0-ba88-2604b5eea1a8,tg:rubdoc:1284,isad:rub:1324,Archives,1,St Michael,{'url':'https://id.rubenianum.be//ark:/86530/0660a903-60eb-50d0-ba88-2604b5eea1a8'}
0664af7f-ae4f-5ccb-821a-79b1ceb61440,tg:rubdoc:3552,isad:rub:2719,Archives,1,Lodovico Cigoli,{'url':'https://id.rubenianum.be//ark:/86530/0664af7f-ae4f-5ccb-821a-79b1ceb61440'}
067ed4bd-abba-526c-8299-defc803b158a,tg:rubdoc:3626,isad:rub:1736,Archives,1,Lion Hunt,{'url':'https://id.rubenianum.be//ark:/86530/067ed4bd-abba-526c-8299-defc803b158a'}
06837325-1ac1-5a45-8d30-d5f3cd54c67d,tg:rubdoc:494,isad:rub:1224,Archives,1,The Adoration of the Shepherds,{'url':'https://id.rubenianum.be//ark:/86530/06837325-1ac1-5a45-8d30-d5f3cd54c67d'}
068c951e-abd0-5dde-877f-68557e1ff975,tg:rubdoc:1075,isad:rub:1290,Archives,1,The Altar-piece of the Chapel of the Holy Sacrament in the Dominican Church at Antwerp,{'url':'https://id.rubenianum.be//ark:/86530/068c951e-abd0-5dde-877f-68557e1ff975'}
06a4bdc0-bcfb-5fe5-8b7a-2082bb2658cd,tg:rubdoc:2601,isad:rub:1775,Archives,1,Winter,{'url':'https://id.rubenianum.be//ark:/86530/06a4bdc0-bcfb-5fe5-8b7a-2082bb2658cd'}
06ab871d-a4ca-5b03-98b0-4657454034c6,tg:rubdoc:2487,isad:rub:1622,Archives,1,Jan Brant the Younger,{'url':'https://id.rubenianum.be//ark:/86530/06ab871d-a4ca-5b03-98b0-4657454034c6'}
06af807f-ad86-52fd-8dbd-b39d68a6a75a,tg:rubdoc:267,isad:rub:1178,Archives,1,Lot and his Daughters,{'url':'https://id.rubenianum.be//ark:/86530/06af807f-ad86-52fd-8dbd-b39d68a6a75a'}
06bafbe5-d026-5051-bd06-0732e6dc73e8,tg:rubdoc:3163,isad:rub:1928,Archives,1,Copies after Galle's Unpublished Drawings,{'url':'https://id.rubenianum.be//ark:/86530/06bafbe5-d026-5051-bd06-0732e6dc73e8'}
06d33b5d-40e4-55c3-961c-9e6c74db99b0,tg:rubdoc:2369,isad:rub:1594,Archives,1,"Louis XIII, King of France, and his Queen, Anne of Austria",{'url':'https://id.rubenianum.be//ark:/86530/06d33b5d-40e4-55c3-961c-9e6c74db99b0'}
06e15836-9a5d-5ebb-8eb2-aae0288c110f,tg:rubdoc:3549,isad:rub:2055,Archives,1,Antonio Tempesta,{'url':'https://id.rubenianum.be//ark:/86530/06e15836-9a5d-5ebb-8eb2-aae0288c110f'}
06e3bc8c-53f1-59de-a724-cd07f1399dde,tg:rubdoc:2904,isad:rub:2509,Archives,1,Perseus,{'url':'https://id.rubenianum.be//ark:/86530/06e3bc8c-53f1-59de-a724-cd07f1399dde'}
06fbeec5-cb63-5841-8c6b-6e5b72d612f9,tg:rubdoc:753,isad:rub:1253,Archives,1,Christ on the Cross,{'url':'https://id.rubenianum.be//ark:/86530/06fbeec5-cb63-5841-8c6b-6e5b72d612f9'}
072f2af5-609c-5634-8610-3b478129a617,tg:rubdoc:1784,isad:rub:1494,Archives,1,"D. van Mauden, Speculum Aureum Vitae Moralis (Antwerp, 1631)",{'url':'https://id.rubenianum.be//ark:/86530/072f2af5-609c-5634-8610-3b478129a617'}
0731bb15-2a74-5e58-b3bd-3598cb967aed,tg:rubdoc:1247,isad:rub:1313,Archives,1,St Ildefonso,{'url':'https://id.rubenianum.be//ark:/86530/0731bb15-2a74-5e58-b3bd-3598cb967aed'}
073b2fa3-dd58-54a6-ad37-cbcb899aacb6,tg:rubdoc:445,isad:rub:1221,Archives,1,The Annunciation,{'url':'https://id.rubenianum.be//ark:/86530/073b2fa3-dd58-54a6-ad37-cbcb899aacb6'}
0753869f-9e42-5f2d-a85a-0e23162503de,tg:rubdoc:4090,isad:rub:3149,Archives,1,Lose Akten,{'url':'https://id.rubenianum.be//ark:/86530/0753869f-9e42-5f2d-a85a-0e23162503de'}
0754e2bb-53c0-5e37-b039-ddf743d9002e,tg:rubdoc:3253,isad:rub:1962,Archives,1,Drawings after Roman Coins,{'url':'https://id.rubenianum.be//ark:/86530/0754e2bb-53c0-5e37-b039-ddf743d9002e'}
0757061c-c2e7-5066-8598-380fb64b71bc,tg:rubdoc:4072,isad:rub:3147,Archives,1,Box 3: Akten,{'url':'https://id.rubenianum.be//ark:/86530/0757061c-c2e7-5066-8598-380fb64b71bc'}
07779454-90f8-5af6-8d78-a2213bf2b39b,tg:rubdoc:3341,isad:rub:2016,Archives,1,Titian,{'url':'https://id.rubenianum.be//ark:/86530/07779454-90f8-5af6-8d78-a2213bf2b39b'}
