ResourceID,card,order,Description,Description Type,Description Language
1f6e3456-babe-5271-92de-16141d2caa8c,Descriptions,1,"Annotation on the envelope: """"Rubens Mythologie Photos""""

- Reproductions of mythological paintings ('The Fall of Icarus', etc.)
- Correspondence with E. Simon about 'Ixion deceived by Juno' (dated 1955)
- Notes about mythological paintings

  
Loose documentation reunited with the folder:   
     
- Photo of Feast of Gods  
  
Loose documentation in the Rubensdocumentation of the Rubenianum:   
     
- Postcard with a reproduction of Venus, Cupid, Bacchus and Ceres
- 3 photos of Venus, Cupid, Bacchus and Ceres details",Beschrijving,Nederlands
1f7cb9f5-4dde-5b82-a42f-036df18aafe5,Descriptions,1,"Annotation on the envelope: """"Rubens Apostel Apostel – Folgen""""

- Notes about the Apostles
- Article: 'Ein unbekanntes Gemälde von rubens entdeckt'

The inventory of 1993 also mentions black and white photographs, but these are missing and were probably taken out in the Rubenianum and filed in the Rubens documentation.",Beschrijving,Nederlands
2443a65b-d8a4-528f-b3e8-152148f20e90,Descriptions,1,"Small envelope (addressed to """"Mr. Klaus Gottlob 81 Burnbank St. Ottawa 12 Canada"""") with three photos of details of a painting.  
  
It probably was originally part of Karton - Box 4 - Akte 6 (see RA 010 / 160).",Beschrijving,Nederlands
432b43c8-06af-5d01-9dbc-b07d02e4d7b7,Descriptions,1,"No envelope.

- Essay (reprint): 'Die Leda von Michelangelo und Rubens' by W. Schöne, in """"Kunst Herausgeber Franz Roh"""", n.1
    - Reproduction of the 'Leda' (inside the booklet)",Beschrijving,Nederlands
c99cd959-c257-547d-b4d2-bb60e73203e5,Descriptions,1,Documentatie betreffende het werk 'Domingo Ruzzola',Beschrijving,Nederlands
d4cfd302-5996-570c-8d69-1744ddca1b11,Descriptions,1,"Annotation on the envelope: """"Neues Material zu Rubens Heilige""""

- Subfolder (Annotation: """"Rubens Die flämischen Wandelaltä[re]""""):
    - Extracts from different publications

The inventory of 1993 also mentions black and white photographs of paintings and sketches with an angels concert, 'Saint Christofer' and coat of arms, but these are missing and were probably taken out in the Rubenianum and filed in the Rubens documentation.",Beschrijving,Nederlands
603f2fb9-6fd6-552c-993f-3f7bbe9d4bd6,Descriptions,1,"Annotation on the envelope: """"Rubenspreis Siegen 1967 (Rubens als Bürger) Briefwechsel"""" addressed (inside) to """"Herrn Prof. Dr. Hans Gerhard Evers 6101 Darmstadt - Traisa Waldstraβe 43"""" and dated 07.03.67

- Correspondence about Siegen 1967 exhibition (loans, etc)
- Correspondence about Rubens prize (Siegen 1967)
- Article: 'Rubens als burger te Siegen komende zomer' dated 14.03.1967
- Article: 'Festival in Siegen. Der Rubens-Preis an Hans Hartung' in """"Frankfurter allgemeine Zeitung"""" dated 03.07.1958
- Article: 'Rubens-Preis 1967' in """"Frankfurt allgemeine Zeitung"""" dated 29.11.1966",Beschrijving,Nederlands
eeeed5ed-c6aa-5b59-993c-e2d09ac2054d,Descriptions,1,"Annotation on the envelope: """"Rubens, Schäfer - und - Schäferinnen (ehemals Dulwich)"""" addressed to """"Herrn Prof. Dr. Hans-Gerhard Evers Waldstrasse 43 D - 6101 Traisa bei Darmstadt"""" and dated 15.06.1971

- First subfolder (Annotation: """"Rubens"""") addressed to """"Herrn Professor Dr. H. G. Evers Technische Hochschule Darmstadt Institut für Kunstgeschichte"""" and dated 21.03.1961:
    - Correspondence with the Museum of Koblenz dated 1961
    - Photocopy of a reproduction of 'Sheperds'
- Correspondence with Kurt Meissner dated 1971
- Notes about the painting 'Shepherd and Shepherdess' in Zurich (dated 1971)
- Draft text of the letter for Meissner
- Second subfolder (Annotation: """"Justus Müller-Hofstede zwei Hirtenidyllen des späten Rubens Pantheon 24, 1966""""):
    - Essay: 'Zwei Hirtenidyllen des späten Rubens', in """"Pantheon"""", n.24, 1966
- Extracts from different publications  
  
Loose documentation reunited with the folder:   
     
- Clear envelope with 3 photos of 'Shepherd and Shepherdes'
- Clear envelope with 2 photos of 'Shepherd and Shepherdes'",Beschrijving,Nederlands
fe9633f5-8344-5858-a6ec-95b264d06ae4,Descriptions,1,"Description 1993:

""""Berlin"""" (grauer Fotopapierkasten)

- sw-Fotos (Gemälde)",Beschrijving,Nederlands
49ac8bed-9923-56ca-9d52-59f52c3fd1a2,Descriptions,1,"No annotation on the envelope.
Small envelope addressed to """"Herrn Professor Dr. Evers Waldstr. 43 D - Traisa - Darmstadt""""

- Correspondence with Johann M. Latteier (dated 1978) about a report request
- Photocopy of a reproduction of a painting ('Sylvia and Aminta'?) (Rubens?)
- Empty clear plastic folder",Beschrijving,Nederlands
2978d320-fbd9-5e46-80ad-8bafab23a49e,Descriptions,1,Documentatie betreffende het werk 'Two Pendants: St Peter and St Paul',Beschrijving,Nederlands
d447d279-08ad-538e-a276-7f924d039bbd,Descriptions,1,"Annotation on the envelope: """"Rubens Mythologie Hero und Leander""""

- Correspondence with Philip Foster about 'Hero and Leander' (dated 1963-64)
- Photocopies of reproductions of 'Hero and Leander'
- Bibliographic reference",Beschrijving,Nederlands
692ecf08-0689-5cf8-bc89-f3819959c071,Descriptions,1,"No annotation on the evelope.
Envelope addressed to """"Herrn Prof. Dr. H. G. Evers 61. Darmstadt Kunstgeschichte Institut der T. H."""" and dated 02.03.67

- Correspondence with Bruno Lohse (dated 1967) about 'Lot and His Daughters'

The inventory of 1993 also mentions black and white photographs of Lot and His Daughters, but these are missing and were probably taken out in the Rubenianum and filed in the Rubens documentation.",Beschrijving,Nederlands
f9464c83-3770-5876-88e0-d995c23d40d6,Descriptions,1,"Annotation on the envelope: """"Rubens Silenszug (Mythologie)"""" addressed to """"Herrn Prof. Dr. phil. habil. Hans-Gerh. Evers Waldstrasse 43 D-6101 Traisa""""

- Extracts from different publications about 'Silenus'
- Notes about the 'Satyr' in Dresden
- Bibliographic references
- Variuos notes and sketches
- Article: 'Rubens' """"Trunkener Silen""""'
- Reproductions of the 'Drunken Silenus', the 'Silenus March' and the 'Ecce Homo'
- Subfolder (Annotation: """"Rubens Silenszug""""):
    - Notes about the 'Drunken Silenus' in Munich
    - Extracts from different publications about 'Silenus'
    - Bibliographic references
    - Reproduction of the 'Two Satyrs' and the 'Drunken Silenus'
    - Photo (from a newspaper) of an african family  
  
Loose documentation in the Rubensdocumentation of the Rubenianum:   
     
- 5 photos of 'The Drunken Bacchus'
- 1 photo of the back of the painting",Beschrijving,Nederlands
fef7fc1d-63fd-5d1a-8656-ae07b94b9b5c,Descriptions,1,"Description 1993:

o.T.

-  sw-Foto (Mol, """"Ball in Atelier Rubens"""")",Beschrijving,Nederlands
592dd4d6-09ea-5951-ba61-9ff7b3b1ead8,Descriptions,1,"Annotation on the envelope: """"Rubens Maria Medici (Zyklus)"""" addressed (inside) to """"Kunsthistorisches Institut Techn. Hochschule Darmstadt Hochschul-Str. 1 6100 Darmstadt Deutschland""""

- Reproductions of some paintings of the 'Marie de' Medici' cycle
- Reproductions of the Luxembourg Palace and its plan
- Notes about the 'Marie de' Medici' cycle
- Photocopies of reproductions of 'Marie de' Medici' portrait and cycle
- Correspondence with Jar. Dörig (dated 1950) and with Iua-M. Schennen (dated 1959)",Beschrijving,Nederlands
3d6fabbd-75e2-5ad4-a54f-1e517e7f8855,Descriptions,1,"Annotation on the envelope: """"Die Architektur bei Rubens S.S. 1937""""

- Brochure of the Rubens' House
- Correspondence with Th. Ruyten dated 1947
- Postcards of the Rubens House
- Text about the restoration of Rubens' House
- Photos of drawings of the Rubens' House
- Photos of the House during the restoration
- Library loan forms
- First subfolder (Annotation: """"Galeriebilder""""):
    - Notes and sketches
- Bibliographic references
- Second subfolder (Annotation: """"Rubens haus""""):
    - Photos and reproductions of Rubens' House
    - Article: 'Rubens Wohnhaus wird wieder aufgebaut' in """"Lübecker Zeitung"""" dated 15.09.1942
    - Extracts from different publications
    - Text about Rubens' house (""""Noot betreffende het Rubenshuis te Antwerpen"""") by Municipal Administration of Antwerp
- Extracts from different publications
- Notes about different buildings in Antwerp
- Reproductions of gardens in Paris
- Third subfolder (Annotation: """"Architektur S. S. 1937""""):
    - Photo of an old map of Antwerp
    - Extracts from different publications
    - Papers about Oda Van de Castyne """"La question Rubens dans l'Histoire de l'Architecture""""
    - Evers' course registration list 
    - Notes about Oda Van de Castyne """"La question Rubens dans l'Histoire de l'Architecture""""
    - Bibliographic references",Beschrijving,Nederlands
58bff9fa-0562-5f25-9c67-d0f31105d99d,Descriptions,1,"Annotation on the envelope: """"Rubens Neues Testament Heimsuchung der Maria Visitatio"""" addressed (inside) to """"Technische Hochschule Darmstadt z. Hd. V. Herrn Prof. Dr. H. G. Evers 6100 Darmstadt"""" and dated 30.11.1966

- Extracts from different publications about the 'Visitation' by Rubens
- Correspondence between Olivier Allard and Burchard, Puyvelde, etc. about some photos of Rubens' 'Visitation' (dated 1937)
- Photo of the 'Visitation'  
  
Loose documentation reunited with the folder:   
    
- Photograph of a painting depicting the Exodus (not by Rubens). The annotation on the back mentions monogram """"I.H."""" and date 1693.   
The photograph was mounted on paper by the Rubenianum team. The back side was copied and also mounted on the paper. A note in pencil on the monogram was added by a member of the Rubenianum team.",Beschrijving,Nederlands
a21f9fe6-805e-529b-9923-f7a433a5d9ae,Descriptions,1,Documentatie betreffende het werk 'Achilles Dipped into the River Styx: Oil Sketch',Beschrijving,Nederlands
870c95aa-fd8f-5de9-bb15-4982bf56394a,Descriptions,1,"Annotation on the envelope: """"Rubens Mythologie Apollo"""" addressed (inside) to """"Herrn Professor Dr. H. G. Evers 6101 Traisa Waldstr. 43"""" and dated 1967

- Bibliographic references and notes
- Photocopies of the 'Apollo in the Chariot of the Sun' and 'The Chariot of Apollo'",Beschrijving,Nederlands
cb106a98-5d7a-554e-9339-f0a566e5e095,Descriptions,1,"Annotation on the envelope: """"Rubens Metamorphosen""""

- Bibliographic references
- Photo of some pages of the 'Metamorphosis'
- Notes about the 'Metamorphosis'",Beschrijving,Nederlands
4888e441-ae23-5b9c-80e7-fec409eb43c1,Descriptions,1,"Annotation on the envelope: """"Madrid Torre della Parada"""" (the envelope is a book cover of Leo van Puyvelde, Les esquisses de Ruben,Les Éditions Holbein, Bale)

- Notes about artworks in Madrid",Beschrijving,Nederlands
7d1a63be-0319-53dd-bb83-2a359ae8ba58,Descriptions,1,Reproduction of engraving 'The Enthronization of a holy Bishop',Beschrijving,Nederlands
