ResourceID,brocade.id,card,order,source_field,Title,Title Type,Title Language
a9823bd0-44f5-52b0-ab1d-9472b05fa644,tg:lhaq:8376,Titles,1,id.title/ti,Kosen,titles proper,Dutch (language)
546b9481-aa6b-59c7-bc5b-a340bb13d42d,tg:lhaq:7579,Titles,1,id.title/ti,"Aunt Welcome, drawn to the life by Kate Greenaway",titles proper,Dutch (language)
7a65585b-4499-59a9-8d3d-b33a0a3e3048,tg:lhaq:4569,Titles,1,id.title/ti,Brand in de buurt van de Royerssluis ( 1944 ),titles proper,Dutch (language)
6d7e651b-9d88-59b5-a3e6-3d8b9b30d067,tg:lhaq:8398,Titles,1,id.title/ti,Sixtus,titles proper,Dutch (language)
69ea3836-b1a2-53be-9eb0-d11034ec422f,tg:lhaq:9136,Titles,1,id.title/ti,Kamer van Elvira.,titles proper,Dutch (language)
41b98cdd-3991-5d41-b1b6-0d8e86ec28b1,tg:lhaq:5115,Titles,1,id.title/ti,Boerderij,titles proper,Dutch (language)
6054f13c-ad14-5163-8f30-a0e324ae892b,tg:lhaq:8377,Titles,1,id.title/ti,Maye,titles proper,Dutch (language)
40d447db-e4f1-519f-8f54-81cffc776631,tg:lhaq:9024,Titles,1,id.title/ti,Antwerpen boven,titles proper,Dutch (language)
df3cf8c4-8782-5dae-96a1-8ba31d234e91,tg:lhaq:8770,Titles,1,id.title/ti,Portia,titles proper,Dutch (language)
79592f66-3e85-59b6-86ea-d1a7d0ff4338,tg:lhaq:8789,Titles,1,id.title/ti,Onze Lieve Heer,titles proper,Dutch (language)
007c9074-f043-5cce-bfed-bb701cfd548c,tg:lhaq:8766,Titles,1,id.title/ti,Seisse,titles proper,Dutch (language)
05c52c61-a548-5f23-8a06-316fd4a837b1,tg:lhaq:8674,Titles,1,id.title/ti,Gendarmerie - wachtmeester,titles proper,Dutch (language)
e815e902-eae4-56f8-96c8-75581a34e074,tg:lhaq:8875,Titles,1,id.title/ti,Bedelaar / De doedelzakspeler in de kroeg,titles proper,Dutch (language)
28c6beb6-5d39-5eb6-ba48-355cd032c85c,tg:lhaq:8930,Titles,1,id.title/ti,Voedster,titles proper,Dutch (language)
52af5ed1-07c1-56e5-bf6c-6a700fc03ab2,tg:lhaq:8571,Titles,1,id.title/ti,Farce - Wife,titles proper,Dutch (language)
fe5263f1-2f5e-5ae8-896d-96c85039aabf,tg:lhaq:8834,Titles,1,id.title/ti,Snol,titles proper,Dutch (language)
21903495-259f-547d-b838-4af760477160,tg:lhaq:8567,Titles,1,id.title/ti,H.V. Mary,titles proper,Dutch (language)
c0776009-11b9-5872-83f1-68dfb9b9ae7a,tg:lhaq:9399,Titles,1,id.title/ti,Voor Karel,titles proper,Dutch (language)
fa9d99c3-8302-50b6-bb41-7ca29a79623f,tg:lhaq:8971,Titles,1,id.title/ti,Oom van Dierik,titles proper,Dutch (language)
4d062601-3044-5a15-8e74-1f5f932db9b3,tg:lhaq:8926,Titles,1,id.title/ti,Montague,titles proper,Dutch (language)
e625361a-de20-56b3-9a45-64c2abe4079d,tg:lhaq:9008,Titles,1,id.title/ti,La Suivante,titles proper,Dutch (language)
2408849f-099c-5a51-9183-59018e2c6b51,tg:lhaq:8394,Titles,1,id.title/ti,Mevrouw Pilatus I,titles proper,Dutch (language)
ec2ca4fc-6551-5ef0-9716-5fed7b4258b5,tg:lhaq:8681,Titles,1,id.title/ti,Mevrouw de Overste,titles proper,Dutch (language)
c52f258b-05e0-5fe2-892a-d0eaa8d7b3e5,tg:lhaq:8402,Titles,1,id.title/ti,Diable III,titles proper,Dutch (language)
d1010bec-1453-5404-b4d7-e1182d02c1d6,tg:lhaq:8547,Titles,1,id.title/ti,Inn - Servant.,titles proper,Dutch (language)
505e0b5c-1f77-5f57-9bed-daf42810853c,tg:lhaq:8793,Titles,1,id.title/ti,De dood / de duivel,titles proper,Dutch (language)
d9302f84-2e8d-5168-bffd-88ca481c673d,tg:lhaq:8906,Titles,1,id.title/ti,Kopecka,titles proper,Dutch (language)
398b321c-d4df-5398-988d-07c22137a0ee,tg:lhaq:8855,Titles,1,id.title/ti,Smid,titles proper,Dutch (language)
916d5ab5-de0e-50b9-86fc-f59e684d2a46,tg:lhaq:7309,Titles,1,id.title/ti,Parlez au Portier,titles proper,Dutch (language)
85d2ef05-d7a3-5c84-b5f6-20c23550f64f,tg:lhaq:8382,Titles,1,id.title/ti,Van Mol,titles proper,Dutch (language)
501c7580-ebf8-5adf-b5cb-97b4e075e7e3,tg:lhaq:8678,Titles,1,id.title/ti,Braun,titles proper,Dutch (language)
f6e86625-02ad-5e0f-88b6-aefef9df8239,tg:lhaq:9069,Titles,1,id.title/ti,De blauwe vogel.,titles proper,Dutch (language)
a5d548b4-5f62-5a54-8e2c-59b61c0e3eb6,tg:lhaq:8697,Titles,1,id.title/ti,Massa,titles proper,Dutch (language)
1a71cfaa-d538-532e-92d4-0e1a4b5c1022,tg:lhaq:8551,Titles,1,id.title/ti,Inn - First Tippler.,titles proper,Dutch (language)
ffc733e7-294a-540b-bb00-79836dd01a32,tg:lhaq:8746,Titles,1,id.title/ti,Shylock,titles proper,Dutch (language)
0d41293c-3c7c-55b7-8f15-3e6d214752d4,tg:lhaq:9012,Titles,1,id.title/ti,Russisch Officier,titles proper,Dutch (language)
77628abe-48bc-56c8-90b0-f74a14b189bd,tg:lhaq:8879,Titles,1,id.title/ti,Joffer,titles proper,Dutch (language)
0071d2ab-eb7b-548d-9a5e-48517726ac59,tg:lhaq:8896,Titles,1,id.title/ti,Een dame,titles proper,Dutch (language)
d89d67d2-f4db-5308-8ffa-035bebf5a6f6,tg:lhaq:9415,Titles,1,id.title/ti,Boom met paard en man,titles proper,Dutch (language)
8ce79109-c769-52ef-9df5-6507ef1fc890,tg:lhaq:9383,Titles,1,id.title/ti,Abstract,titles proper,Dutch (language)
16476063-9885-52da-8584-492359730668,tg:lhaq:8357,Titles,1,id.title/ti,Kerstman,titles proper,Dutch (language)
d559c57b-662d-5363-a0fa-dc9b2f0d0619,tg:lhaq:9403,Titles,1,id.title/ti,Laag gebouw met bomenrij,titles proper,Dutch (language)
5eadd07a-2fa9-52be-9956-47f6291c04b2,tg:lhaq:8992,Titles,1,id.title/ti,Moderne mensen,titles proper,Dutch (language)
633a878b-464e-57a1-9b0f-082ff061fca5,tg:lhaq:8750,Titles,1,id.title/ti,Jessica 2nd costume.,titles proper,Dutch (language)
1fdacdff-a137-58e2-93e8-ac46fb13810f,tg:lhaq:9141,Titles,1,id.title/ti,Cel.,titles proper,Dutch (language)
f4eea4ae-898a-5191-be69-eecc8ba22700,tg:lhaq:9004,Titles,1,id.title/ti,Dame 3,titles proper,Dutch (language)
bd8c137f-d376-50ea-8a95-93a0f45fef96,tg:lhaq:8864,Titles,1,id.title/ti,Een ambachtsman,titles proper,Dutch (language)
a34bce64-e7c7-50ec-a3e3-e64d870d4405,tg:lhaq:2839,Titles,1,id.title/ti,Salome,titles proper,Dutch (language)
4048ca25-768c-560b-90b5-c3bb8bcc52fb,tg:lhaq:2751,Titles,1,id.title/ti,Satan kruis,titles proper,Dutch (language)
3a1ec42a-1b4e-551e-9aad-00af844f513d,tg:lhaq:9408,Titles,1,id.title/ti,Leonard Nolens,titles proper,Dutch (language)
5d933742-bddc-599c-9a03-c7b5294f2f45,tg:lhaq:8560,Titles,1,id.title/ti,Inn - Drinker 5,titles proper,Dutch (language)
55d6a748-f23c-5f70-ad45-e5db67129e83,tg:lhaq:8833,Titles,1,id.title/ti,Snol,titles proper,Dutch (language)
293c9e23-50df-5b9c-9eba-465d5d7b460f,tg:lhaq:8976,Titles,1,id.title/ti,Medecijn-meester,titles proper,Dutch (language)
38777dca-3c70-576f-acff-8f0e50548d88,tg:lhaq:8960,Titles,1,id.title/ti,Jaloers Gepeins,titles proper,Dutch (language)
8234b17f-57b3-51ca-b655-b7d68286dea3,tg:lhaq:8872,Titles,1,id.title/ti,Francesco op schip.,titles proper,Dutch (language)
6bc05a1d-3944-525a-beb5-09a3d9ab99db,tg:lhaq:8937,Titles,1,id.title/ti,Wachters (5),titles proper,Dutch (language)
869ca658-e5b3-5ca0-984d-5ff629abd114,tg:lhaq:4017,Titles,1,id.title/ti,Helena op Ithaka.,titles proper,Dutch (language)
16fc8ef7-35f1-5903-89bc-a09b5c692c40,tg:lhaq:8389,Titles,1,id.title/ti,Sophie,titles proper,Dutch (language)
8a41a2e2-0485-57a1-86da-7682f7d4ffb0,tg:lhaq:8673,Titles,1,id.title/ti,Dr. Grünstein,titles proper,Dutch (language)
1fcfd70c-8718-5388-9f3a-8e46d646f9eb,tg:lhaq:8848,Titles,1,id.title/ti,Visvrouw Marjan,titles proper,Dutch (language)
2c59c28a-5f83-5d50-94da-0f83dcc37853,tg:lhaq:8665,Titles,1,id.title/ti,Wachtengel,titles proper,Dutch (language)
83e8adfb-e911-528a-b3c5-3b36644baad5,tg:lhaq:8868,Titles,1,id.title/ti,Hanneke Uijt als doedelzakspeler.,titles proper,Dutch (language)
d08e5c41-029e-560f-8788-2568c7e27b90,tg:lhaq:8887,Titles,1,id.title/ti,Kees,titles proper,Dutch (language)
13d1cf98-023f-5948-a0a2-6bde1a01e647,tg:lhaq:8757,Titles,1,id.title/ti,Jessica,titles proper,Dutch (language)
90f34c89-9b8b-54b6-9833-8f387750cd44,tg:lhaq:5470,Titles,1,id.title/ti,Ouide,titles proper,Dutch (language)
a0f47c4f-c2fd-5cce-b326-bef6526b4600,tg:lhaq:8700,Titles,1,id.title/ti,De Vrouw,titles proper,Dutch (language)
389b8b23-43bb-5b44-aa55-adb08d422e03,tg:lhaq:8350,Titles,1,id.title/ti,Kasper,titles proper,Dutch (language)
67de62eb-2466-564f-9c0d-242d91278d0a,tg:lhaq:9404,Titles,1,id.title/ti,Ontwerp voor muurschildering,titles proper,Dutch (language)
7c3ef653-3e2d-56d1-9291-af47968b2403,tg:lhaq:8983,Titles,1,id.title/ti,De veldwachter,titles proper,Dutch (language)
82000680-4c09-5caa-ac75-78478aaddbe9,tg:lhaq:9384,Titles,1,id.title/ti,Cloisonnements & étages,titles proper,Dutch (language)
ba70d35e-b0fb-5efd-b67d-20486f4c27c0,tg:lhaq:9412,Titles,1,id.title/ti,Coetzee en Hemmerechts,titles proper,Dutch (language)
fa23d7ea-6f8b-576e-a0fd-0630229aa7f1,tg:lhaq:8891,Titles,1,id.title/ti,Trijn,titles proper,Dutch (language)
c1eff2ce-f8c0-5545-aa94-d41ac188d6a0,tg:lhaq:9015,Titles,1,id.title/ti,Louka,titles proper,Dutch (language)
14e0172d-cdf0-5ff3-a7f2-444514a91909,tg:lhaq:5466,Titles,1,id.title/ti,Ik heb en Sourdine opgezet...,titles proper,Dutch (language)
02f3b035-a49d-5f26-b640-00e8ba92066c,tg:lhaq:8385,Titles,1,id.title/ti,Léontientje I,titles proper,Dutch (language)
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,Titles,1,id.title/ti,"vignet voor omslag van ""De Stroom""",titles proper,Dutch (language)
c0221804-b5bb-5abe-8db4-89cc8bacaac6,tg:lhaq:8690,Titles,1,id.title/ti,Slagveld,titles proper,Dutch (language)
bdd6d663-bf31-57ec-94b4-d8500ffe4a86,tg:lhaq:8917,Titles,1,id.title/ti,Lijfwachter van de vorst (4),titles proper,Dutch (language)
bff89cd7-3f52-50e1-9c7c-20b6b11a4852,tg:lhaq:8852,Titles,1,id.title/ti,Pooier - 2,titles proper,Dutch (language)
398fb7d4-48db-5089-b931-d1f1a0dc503c,tg:lhaq:8901,Titles,1,id.title/ti,4 Edelman,titles proper,Dutch (language)
e8b37ab5-1e11-54ab-b2bd-9b4aebd452e0,tg:lhaq:8393,Titles,1,id.title/ti,Barabas,titles proper,Dutch (language)
fc5e6bc5-2950-5588-91ec-2b26f32a8cf1,tg:lhaq:8669,Titles,1,id.title/ti,God,titles proper,Dutch (language)
f2d051e7-dd14-5915-a480-d52352387a2c,tg:lhaq:8392,Titles,1,id.title/ti,Mieke Sand,titles proper,Dutch (language)
a01bb625-5d65-5d91-9a94-eaff6a415144,tg:lhaq:8668,Titles,1,id.title/ti,Vrouw Muller,titles proper,Dutch (language)
8237e7df-470e-5abc-b15a-94e76f42fcbe,tg:lhaq:8957,Titles,1,id.title/ti,Prójektie's op voile,titles proper,Dutch (language)
e5d22c0b-9c71-5d20-ac3d-ec549a477764,tg:lhaq:8404,Titles,1,id.title/ti,La Margherite,titles proper,Dutch (language)
5d6c36cf-855a-5e8a-ae71-1359bc202c06,tg:lhaq:8900,Titles,1,id.title/ti,Macbeth (gekroond),titles proper,Dutch (language)
97500ab4-b380-59a1-9b4e-4d5e6a4168fc,tg:lhaq:8845,Titles,1,id.title/ti,Marie,titles proper,Dutch (language)
a7049b18-f383-5fca-b41e-6858cd81990c,tg:lhaq:8783,Titles,1,id.title/ti,De extase van de heilige Augustinius,titles proper,Dutch (language)
db0d2c87-ede5-539b-a4b8-41e318f197a5,tg:lhaq:8853,Titles,1,id.title/ti,Havenarbeider 1,titles proper,Dutch (language)
64a986ec-f00b-507a-9e55-ad13aa0b0f95,tg:lhaq:8384,Titles,1,id.title/ti,Isidoor II,titles proper,Dutch (language)
59024579-dcb9-524b-8478-d7b671283db7,tg:lhaq:8691,Titles,1,id.title/ti,In de Kelk,titles proper,Dutch (language)
62203452-aa3c-5aee-a59e-48f7a28a56a0,tg:lhaq:9014,Titles,1,id.title/ti,Bluntschli,titles proper,Dutch (language)
9504b07e-dcd1-52a6-8365-de2f3038a0f3,tg:lhaq:5467,Titles,1,id.title/ti,De  Kraan.,titles proper,Dutch (language)
e818fd99-d2e1-5d23-ab8f-f5ae64424df3,tg:lhaq:8890,Titles,1,id.title/ti,Trijn op de mesthoop,titles proper,Dutch (language)
f536b25c-ba0e-515c-aaf1-df85d4d23721,tg:lhaq:9106,Titles,1,id.title/ti,Ouderlijk huis van Luuk Gruwez. Gelegen in de hoogstraat nr. 153 te Deerlijk.,titles proper,Dutch (language)
4fcafa1b-9cb6-5d03-97b3-ddc9f05c40ce,tg:lhaq:8982,Titles,1,id.title/ti,3 muzikanten opera dansers,titles proper,Dutch (language)
1a9a6a2f-26f5-556f-9a1c-ff07dba2b0b9,tg:lhaq:6420,Titles,1,id.title/ti,Het moeras,titles proper,Dutch (language)
e3ab25d1-6684-506d-b1d8-deb12c169c26,tg:lhaq:9385,Titles,1,id.title/ti,Abstract,titles proper,Dutch (language)
ad5c1b15-cbb0-5f7d-9c70-a39fac1fd4a3,tg:lhaq:8701,Titles,1,id.title/ti,De Faune,titles proper,Dutch (language)
ff02c3f1-3576-5e01-8c01-be2c6147a3dd,tg:lhaq:8351,Titles,1,id.title/ti,Gaaike,titles proper,Dutch (language)
55c0f938-00df-54f4-9a84-83a495a612f2,tg:lhaq:9405,Titles,1,id.title/ti,Die mevrouw uit het ziekenhuis,titles proper,Dutch (language)
000ebfdd-2e2e-5c58-ad98-2bc1393aefac,tg:lhaq:8994,Titles,1,id.title/ti,La Fille (Het Meisje),titles proper,Dutch (language)
38505004-214e-5859-9f83-e20f915a9386,tg:lhaq:8756,Titles,1,id.title/ti,Antonio,titles proper,Dutch (language)
e492cbb6-dbd1-54e4-867e-ff74f417a784,tg:lhaq:8869,Titles,1,id.title/ti,2 Havenarbeider in burger.,titles proper,Dutch (language)
d562fdf8-3b32-560e-a12a-59491ed27de2,tg:lhaq:8886,Titles,1,id.title/ti,Klaas,titles proper,Dutch (language)
86de7ea4-cd30-5d41-bc9c-7339706f542d,tg:lhaq:8664,Titles,1,id.title/ti,Schwejk,titles proper,Dutch (language)
f93dc25d-5b6b-5864-9e4a-fadbd5894675,tg:lhaq:8371,Titles,1,id.title/ti,Theunis,titles proper,Dutch (language)
b701e701-c143-5d95-ae8e-e85dcf95a08f,tg:lhaq:8849,Titles,1,id.title/ti,Pooier,titles proper,Dutch (language)
765b0bda-fec2-5026-a694-26f72d9b3501,tg:lhaq:8776,Titles,1,id.title/ti,Een vogel voor de kat.,titles proper,Dutch (language)
434bf0a7-3b6e-5dd7-95fa-48b104c3f7f3,tg:lhaq:8760,Titles,1,id.title/ti,Dancer,titles proper,Dutch (language)
0ac59377-cd3c-5667-ad20-429ba5db979f,tg:lhaq:8388,Titles,1,id.title/ti,Léontientje 4,titles proper,Dutch (language)
9dc82b69-23d0-55c9-bc20-15c5d41fbdd1,tg:lhaq:8672,Titles,1,id.title/ti,Generaal Von Schwarzenberg,titles proper,Dutch (language)
236ef6a3-53da-5f70-a3ba-867961ce2d54,tg:lhaq:8873,Titles,1,id.title/ti,Paschier.,titles proper,Dutch (language)
a4e3a060-9e89-520e-a0b3-12f0bf5f1796,tg:lhaq:8936,Titles,1,id.title/ti,Tybalt,titles proper,Dutch (language)
a0d9050c-8814-58db-9bfc-3fd091b2b9c5,tg:lhaq:4016,Titles,1,id.title/ti,Helena op Ithaka.,titles proper,Dutch (language)
f61b2acc-303d-5428-a19e-8cfcdbf0eba2,tg:lhaq:9018,Titles,1,id.title/ti,Raina,titles proper,Dutch (language)
df45907e-9fcf-57a6-9a2f-4f156a72aa6e,tg:lhaq:8561,Titles,1,id.title/ti,Inn - Drinkers,titles proper,Dutch (language)
b4566d61-7a8f-5049-bf27-9bed8df37bf7,tg:lhaq:8832,Titles,1,id.title/ti,Snol,titles proper,Dutch (language)
618a1490-449b-5a54-8269-9b12e163fbed,tg:lhaq:9409,Titles,1,id.title/ti,Tom Lanoye,titles proper,Dutch (language)
89aacd51-8e12-5744-8110-22fea9e12c82,tg:lhaq:8920,Titles,1,id.title/ti,De apotheker,titles proper,Dutch (language)
55001240-e96d-58b0-96c1-1a50f083512c,tg:lhaq:8372,Titles,1,id.title/ti,Joren,titles proper,Dutch (language)
c10ca083-4706-5cb8-9aa8-e74372762be7,tg:lhaq:8667,Titles,1,id.title/ti,Palivec,titles proper,Dutch (language)
59506af8-79a0-5214-ad50-b4c5982f75ad,tg:lhaq:8919,Titles,1,id.title/ti,Type jonge meisjes,titles proper,Dutch (language)
fd4b07fe-4d67-5554-8bbb-85d66d8f6da7,tg:lhaq:8763,Titles,1,id.title/ti,Nerissa,titles proper,Dutch (language)
b8bba92d-e005-5aff-bad5-3909b32e7746,tg:lhaq:4605,Titles,1,id.title/ti,De Burgemeester.,titles proper,Dutch (language)
aeca94ca-16b3-5b25-baff-42d44d96e816,tg:lhaq:8558,Titles,1,id.title/ti,Drinker Townsman,titles proper,Dutch (language)
4f18596e-2178-5428-8675-359a1a58ed81,tg:lhaq:8364,Titles,1,id.title/ti,Jo Hephaistos,titles proper,Dutch (language)
30105cee-8edd-5130-98f6-31fab7e2c6c5,tg:lhaq:8671,Titles,1,id.title/ti,Etelka,titles proper,Dutch (language)
f72f8cc8-4d80-56f4-87ea-63184044d1cb,tg:lhaq:8935,Titles,1,id.title/ti,Romeo,titles proper,Dutch (language)
a0ca3a1c-c1cd-5e83-865f-b8b34da9ddf2,tg:lhaq:8870,Titles,1,id.title/ti,Pooier 2 als leurder.,titles proper,Dutch (language)
26168aaf-9325-5853-87d7-e9b059749c30,tg:lhaq:5468,Titles,1,id.title/ti,Triompf der Symphonie in den Cercle.,titles proper,Dutch (language)
4619dada-392c-57fa-8ada-a71f13d2ed64,tg:lhaq:8574,Titles,1,id.title/ti,Farce - Husband,titles proper,Dutch (language)
5bc431f6-1bc9-5fe3-b1be-1152ef55f666,tg:lhaq:9365,Titles,1,id.title/ti,"Decorontwerp voor het Vlaamse Schouwtoneel <br>""Iphigeneia in Tauris""<br>Regie: Etienne Debel",titles proper,Dutch (language)
351f35e1-5498-5deb-a2c9-86fad9ddacc0,tg:lhaq:2753,Titles,1,id.title/ti,Zwartmagische symboliek,titles proper,Dutch (language)
c94488fa-39cb-51cf-bea5-5153dc480061,tg:lhaq:8923,Titles,1,id.title/ti,Capulet,titles proper,Dutch (language)
ab777730-2811-54ab-92e6-bdf8a56d3bdb,tg:lhaq:8889,Titles,1,id.title/ti,Marie,titles proper,Dutch (language)
d57f6ff0-e830-5ac1-8c0a-cb35935b80e3,tg:lhaq:8535,Titles,1,id.title/ti,Mariken 3.,titles proper,Dutch (language)
