ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier
b115a4c2-902f-58fd-bf56-710a9ed715cc,tg:lhaq:8878,OriginalBrocade,3,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
b115a4c2-902f-58fd-bf56-710a9ed715cc,tg:lhaq:8878,OriginalBrocade,4,027beecc-1314-59ee-ba8f-552ffa834f10,au::8854,keywords,"dlod={""name"":""Patrick Hiketick"",""ark"":""ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10"",""uri"":""/agents/people/67284"",""id"":""au::8854"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10
1c2549b2-f726-5e8d-b9d9-6024da36156d,tg:lhaq:8897,OriginalBrocade,2,af45fb8a-c9f3-50e4-95ea-bb2a318ffea7,au::16363,keywords,"dlod={""name"":""Jenny van Santvoort"",""ark"":""ark:/83110/x0/af45fb8a-c9f3-50e4-95ea-bb2a318ffea7"",""uri"":""/agents/people/65419"",""id"":""au::16363"",""nameWithContext"":[""Jenny Corbet-Van Santvoort""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/af45fb8a-c9f3-50e4-95ea-bb2a318ffea7
1c2549b2-f726-5e8d-b9d9-6024da36156d,tg:lhaq:8897,OriginalBrocade,3,d5282c70-f348-55e7-8692-6074bc86a69e,au::16900,keywords,"dlod={""name"":""William Shakespeare"",""ark"":""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""uri"":""/agents/people/83716"",""id"":""au::16900"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e
1c2549b2-f726-5e8d-b9d9-6024da36156d,tg:lhaq:8897,OriginalBrocade,4,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
29cd2b73-2d47-5785-883a-989c4e9de3b6,tg:lhaq:6889,OriginalBrocade,2,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
29cd2b73-2d47-5785-883a-989c4e9de3b6,tg:lhaq:6889,OriginalBrocade,3,212f9d04-d2f8-56a7-9746-69b3e6ad29e6,au::5592,keywords,"dlod={""name"":""Joris Diels"",""ark"":""ark:/83110/x0/212f9d04-d2f8-56a7-9746-69b3e6ad29e6"",""uri"":""/agents/people/87717"",""id"":""au::5592"",""nameWithContext"":[""Luc Branswijck"",""Georg Marc"",""Ernst Vrolyck"",""Alex de Herdt""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/212f9d04-d2f8-56a7-9746-69b3e6ad29e6
29cd2b73-2d47-5785-883a-989c4e9de3b6,tg:lhaq:6889,OriginalBrocade,4,ecf65e26-5b85-56f9-ae55-5e11856808b5,au::8461,keywords,"dlod={""name"":""Friedrich Hebbel"",""ark"":""ark:/83110/x0/ecf65e26-5b85-56f9-ae55-5e11856808b5"",""uri"":""/agents/people/54293"",""id"":""au::8461"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ecf65e26-5b85-56f9-ae55-5e11856808b5
090a8e15-d13b-556d-9d94-a248ac6264bf,tg:lhaq:8747,OriginalBrocade,2,f6d72751-2701-5375-be6e-4845daf751b4,au::1675,keywords,"dlod={""name"":""François Bernard"",""ark"":""ark:/83110/x0/f6d72751-2701-5375-be6e-4845daf751b4"",""uri"":""/agents/people/58953"",""id"":""au::1675"",""nameWithContext"":[""Frans van Caeneghem""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f6d72751-2701-5375-be6e-4845daf751b4
090a8e15-d13b-556d-9d94-a248ac6264bf,tg:lhaq:8747,OriginalBrocade,3,d5282c70-f348-55e7-8692-6074bc86a69e,au::16900,keywords,"dlod={""name"":""William Shakespeare"",""ark"":""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""uri"":""/agents/people/83716"",""id"":""au::16900"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e
090a8e15-d13b-556d-9d94-a248ac6264bf,tg:lhaq:8747,OriginalBrocade,4,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
473c6aab-df61-5f40-bbb3-628e05adfba3,tg:lhaq:8317,OriginalBrocade,2,378bb437-c6e4-501c-b8a4-2ab6cc70c64c,au::2365,keywords,"dlod={""name"":""Jozef Boon"",""ark"":""ark:/83110/x0/378bb437-c6e4-501c-b8a4-2ab6cc70c64c"",""uri"":""/agents/people/88729"",""id"":""au::2365"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/378bb437-c6e4-501c-b8a4-2ab6cc70c64c
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,tg:lhaq:9013,OriginalBrocade,2,e677c411-5447-5e21-b29d-61e3f0f943e0,au::16901,keywords,"dlod={""name"":""George Bernard Shaw"",""ark"":""ark:/83110/x0/e677c411-5447-5e21-b29d-61e3f0f943e0"",""uri"":""/agents/people/91749"",""id"":""au::16901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e677c411-5447-5e21-b29d-61e3f0f943e0
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,tg:lhaq:9013,OriginalBrocade,3,62e3f359-d561-5664-970a-ec3f08ed40a5,au::18955,keywords,"dlod={""name"":""Gaston Vandermeulen"",""ark"":""ark:/83110/x0/62e3f359-d561-5664-970a-ec3f08ed40a5"",""uri"":""/agents/people/83904"",""id"":""au::18955"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/62e3f359-d561-5664-970a-ec3f08ed40a5
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,tg:lhaq:9013,OriginalBrocade,4,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
3427e823-4487-5f09-a8b8-0a62308a7afa,tg:lhaq:4066,OriginalBrocade,2,74967e79-e61b-5a6c-a5e4-8970b0900af4,au::50076,keywords,"dlod={""name"":""Red Star Line"",""ark"":""ark:/83110/x0/74967e79-e61b-5a6c-a5e4-8970b0900af4"",""uri"":""/agents/corporate_entities/18169"",""id"":""au::50076"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/74967e79-e61b-5a6c-a5e4-8970b0900af4
7c078dc8-7219-5041-974a-d43d540d22fb,tg:lhaq:8550,OriginalBrocade,2,eab0ad7e-c8a7-5500-9f4f-4db256c36a92,au::6345,keywords,"dlod={""name"":""Fred Engelen"",""ark"":""ark:/83110/x0/eab0ad7e-c8a7-5500-9f4f-4db256c36a92"",""uri"":""/agents/people/71395"",""id"":""au::6345"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eab0ad7e-c8a7-5500-9f4f-4db256c36a92
397cdc4d-1877-5ff1-aea4-d5699678eec6,tg:lhaq:8383,OriginalBrocade,2,ce3678e2-7363-5a72-b6b1-5cb1ecf4a9e7,au::18437,keywords,"dlod={""name"":""Felix Timmermans"",""ark"":""ark:/83110/x0/ce3678e2-7363-5a72-b6b1-5cb1ecf4a9e7"",""uri"":""/agents/people/61057"",""id"":""au::18437"",""nameWithContext"":[""Stelijn Koldijs"",""Polleke van Mher""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce3678e2-7363-5a72-b6b1-5cb1ecf4a9e7
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,tg:lhaq:8679,OriginalBrocade,2,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,tg:lhaq:8679,OriginalBrocade,3,2362c58f-96da-539c-a075-2ed0a5402d57,au::3671,keywords,"dlod={""name"":""Marcel Cauwenberg"",""ark"":""ark:/83110/x0/2362c58f-96da-539c-a075-2ed0a5402d57"",""uri"":""/agents/people/66204"",""id"":""au::3671"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2362c58f-96da-539c-a075-2ed0a5402d57
977c1be7-d310-596c-adf3-46f76e4317a7,tg:lhaq:20,OriginalBrocade,2,2e1e2f61-4778-5ee1-a2ff-86eec00fc32f,au::6350,keywords,"dlod={""name"":""René Engelen"",""ark"":""ark:/83110/x0/2e1e2f61-4778-5ee1-a2ff-86eec00fc32f"",""uri"":""/agents/people/61545"",""id"":""au::6350"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2e1e2f61-4778-5ee1-a2ff-86eec00fc32f
9c28a607-05e3-5d17-bea8-9dba2f73b252,tg:lhaq:8696,OriginalBrocade,2,161fb583-dd23-51d2-b950-bc7aa79c1db1,au::21677,keywords,"dlod={""name"":""Pip Wouters"",""ark"":""ark:/83110/x0/161fb583-dd23-51d2-b950-bc7aa79c1db1"",""uri"":""/agents/people/71608"",""id"":""au::21677"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/161fb583-dd23-51d2-b950-bc7aa79c1db1
9c28a607-05e3-5d17-bea8-9dba2f73b252,tg:lhaq:8696,OriginalBrocade,3,2bc2b761-9075-5d10-88fa-ea42cfc24162,au::10199,keywords,"dlod={""name"":""Willem Kersters"",""ark"":""ark:/83110/x0/2bc2b761-9075-5d10-88fa-ea42cfc24162"",""uri"":""/agents/people/60011"",""id"":""au::10199"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2bc2b761-9075-5d10-88fa-ea42cfc24162
4bddeb9c-33d5-5850-a47c-c9d9b051c50f,tg:lhaq:1399,OriginalBrocade,2,e8f637af-673a-5011-b961-81f1fb5b6f0a,au::16747,keywords,"dlod={""name"":""Medart Carolus Schuyten"",""ark"":""ark:/83110/x0/e8f637af-673a-5011-b961-81f1fb5b6f0a"",""uri"":""/agents/people/75460"",""id"":""au::16747"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e8f637af-673a-5011-b961-81f1fb5b6f0a
4bddeb9c-33d5-5850-a47c-c9d9b051c50f,tg:lhaq:1399,OriginalBrocade,3,49740e18-bd0f-52e3-b914-7396c9622603,au::360,keywords,"dlod={""name"":""Jef Alpaerts"",""ark"":""ark:/83110/x0/49740e18-bd0f-52e3-b914-7396c9622603"",""uri"":""/agents/people/55418"",""id"":""au::360"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/49740e18-bd0f-52e3-b914-7396c9622603
9b000f80-5b64-5386-992c-edf855837ac7,tg:lhaq:8911,OriginalBrocade,2,ad8db8ee-8d07-537c-a872-439d8f02092a,au::14734,keywords,"dlod={""name"":""Luc Philips"",""ark"":""ark:/83110/x0/ad8db8ee-8d07-537c-a872-439d8f02092a"",""uri"":""/agents/people/84808"",""id"":""au::14734"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ad8db8ee-8d07-537c-a872-439d8f02092a
9b000f80-5b64-5386-992c-edf855837ac7,tg:lhaq:8911,OriginalBrocade,3,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
9b000f80-5b64-5386-992c-edf855837ac7,tg:lhaq:8911,OriginalBrocade,4,b386c1d7-03a4-5dab-b656-199479555472,au::2795,keywords,"dlod={""name"":""Bertolt Brecht"",""ark"":""ark:/83110/x0/b386c1d7-03a4-5dab-b656-199479555472"",""uri"":""/agents/people/65426"",""id"":""au::2795"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b386c1d7-03a4-5dab-b656-199479555472
9abd95fd-1030-5479-8146-b6d6efc1c2ad,tg:lhaq:8854,OriginalBrocade,2,ac92ef70-ff90-5587-bcf9-9d972c08469a,au::21564,keywords,"dlod={""name"":""Eugène A. Winters"",""ark"":""ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a"",""uri"":""/agents/people/75666"",""id"":""au::21564"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a
9abd95fd-1030-5479-8146-b6d6efc1c2ad,tg:lhaq:8854,OriginalBrocade,3,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
9abd95fd-1030-5479-8146-b6d6efc1c2ad,tg:lhaq:8854,OriginalBrocade,4,c81a3c0c-286f-57e7-a491-712fed8af648,au::4418,keywords,"dlod={""name"":""Jo Coppens"",""ark"":""ark:/83110/x0/c81a3c0c-286f-57e7-a491-712fed8af648"",""uri"":""/agents/people/79073"",""id"":""au::4418"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c81a3c0c-286f-57e7-a491-712fed8af648
9abd95fd-1030-5479-8146-b6d6efc1c2ad,tg:lhaq:8854,OriginalBrocade,5,027beecc-1314-59ee-ba8f-552ffa834f10,au::8854,keywords,"dlod={""name"":""Patrick Hiketick"",""ark"":""ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10"",""uri"":""/agents/people/67284"",""id"":""au::8854"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,tg:lhaq:8784,OriginalBrocade,2,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,tg:lhaq:8784,OriginalBrocade,3,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141,keywords,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/1cec02ce-dc61-589a-acee-cdeb4852f2a2"",""uri"":""/agents/corporate_entities/26260"",""id"":""au::100141g"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1cec02ce-dc61-589a-acee-cdeb4852f2a2
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,tg:lhaq:8784,OriginalBrocade,4,486b5c89-cf20-5eec-810b-98d03e31fca8,au::7673,keywords,"dlod={""name"":""Johann Wolfgang von Goethe"",""ark"":""ark:/83110/x0/486b5c89-cf20-5eec-810b-98d03e31fca8"",""uri"":""/agents/people/87342"",""id"":""au::7673"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/486b5c89-cf20-5eec-810b-98d03e31fca8
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,tg:lhaq:8784,OriginalBrocade,5,09ac0cdd-9f7d-52e9-84dd-f536681a0fcc,au::8106,keywords,"dlod={""name"":""Guldensporenslag-Herdenkingen"",""ark"":""ark:/83110/x0/09ac0cdd-9f7d-52e9-84dd-f536681a0fcc"",""uri"":""/agents/corporate_entities/24975"",""id"":""au::8106"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/09ac0cdd-9f7d-52e9-84dd-f536681a0fcc
8b0c07b1-b052-570b-bca7-98f8d7fba377,tg:lhaq:5509,OriginalBrocade,2,12b830f7-0574-5ef3-b8d0-1bfff2d7fc76,au::14849,keywords,"dlod={""name"":""Antoon Vander Plaetse"",""ark"":""ark:/83110/x0/12b830f7-0574-5ef3-b8d0-1bfff2d7fc76"",""uri"":""/agents/people/80099"",""id"":""au::14849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/12b830f7-0574-5ef3-b8d0-1bfff2d7fc76
d26759cd-338b-529c-b7b2-93481776dced,tg:lhaq:8907,OriginalBrocade,2,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
