ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language
da23c11e-76c1-5d41-bc0d-4654a90f4146,tg:lhaq:9068,Descriptions,1,note.lhdetail,"De aquarel werd door de kunstenaar voorzien van een passepartout (220639/2b) en vastgezet  met schilderstape. (Om beschadiging op termijn te voorkomen, door het inwerken van de lijm, is de passepartout losgemaakt van de aquarel.)",,Nederlands
977c1be7-d310-596c-adf3-46f76e4317a7,tg:lhaq:20,Descriptions,1,id.title/description/merged,Portret van René Engelen,descriptive note,Nederlands
9c28a607-05e3-5d17-bea8-9dba2f73b252,tg:lhaq:8696,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor de balletvoorstelling Triomf van De Geest, met scenario van Pip Wouters en muziek van Willem Kersters.",descriptive note,Nederlands
4bddeb9c-33d5-5850-a47c-c9d9b051c50f,tg:lhaq:1399,Descriptions,1,id.title/description/merged,Kalende zwaarlijvige oude man met grote snor.,descriptive note,Nederlands
4bddeb9c-33d5-5850-a47c-c9d9b051c50f,tg:lhaq:1399,Descriptions,1,note.lhdetail,ingeschilderde tekening van man in profiel met geel/goene achtergrond,,Nederlands
9b000f80-5b64-5386-992c-edf855837ac7,tg:lhaq:8911,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor de satire """"Schwejk in de tweede wereldoorlog"""" geschreven door Bertolt Brecht in 1943.<br> Deze satirische opeenvolging voor het werk van Jaroslav Hasek werd door de KNS te Antwerpen van 26-12-1964 tot 07-01-1965 opgevoerd.",descriptive note,Nederlands
9abd95fd-1030-5479-8146-b6d6efc1c2ad,tg:lhaq:8854,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk """"Trijntje van Saardam"""". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",descriptive note,Nederlands
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,tg:lhaq:8784,Descriptions,1,id.title/description/merged,Ontwerp voor de affiche Egmont. Het toneelstuk met deze naam van J.W. Goethe werd door de KNS Antwerpen voor de Guldensporenviering in 1953 opgevoerd.,descriptive note,Nederlands
8b0c07b1-b052-570b-bca7-98f8d7fba377,tg:lhaq:5509,Descriptions,1,id.title/description/merged,De Erfzonde.,descriptive note,Nederlands
d26759cd-338b-529c-b7b2-93481776dced,tg:lhaq:8907,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor de satire """"Schwejk in de tweede wereldoorlog"""" geschreven door Bertolt Brecht in 1943.<br> Deze satirische opeenvolging voor het werk van Jaroslav Hasek werd door de KNS te Antwerpen van 26-12-1964 tot 07-01-1965 opgevoerd.",descriptive note,Nederlands
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,tg:lhaq:8842,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk """"Trijntje van Saardam"""". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",descriptive note,Nederlands
5c1e09e9-31d5-570e-9050-94a70b3f39d9,tg:lhaq:8792,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor de toneelbewerking """"Het esbattement van de appelboom"""", die door Herman Teirlinck in 1958 werd geschreven.",descriptive note,Nederlands
1beea900-3308-5a4d-9492-8a60f728f42d,tg:lhaq:6626,Descriptions,1,id.title/description/merged,"Portret van René Verheezen ter gelegenheid van de tentoonstelling """"De overtocht"""" (1982-1983)",descriptive note,Nederlands
3e4916c8-11e1-57a6-b7f5-adcd826f7bae,tg:lhaq:2370,Descriptions,1,id.title/description/merged,Leo J. Krijn door Jan de Bie,descriptive note,Nederlands
dcc55afd-62ec-50f4-8a26-7f808b7735ba,tg:lhaq:8403,Descriptions,1,id.title/description/merged,Kostuumontwerp voor vrouw,descriptive note,Nederlands
7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,tg:lhaq:8546,Descriptions,1,id.title/description/merged,Kostuumontwerp voor oom.,descriptive note,Nederlands
7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,tg:lhaq:8546,Descriptions,1,note.lhdetail,Op de achterkant van het blad is een schets van een ander monnik met inkt op een aquarellische achtergrond getekend.,,Nederlands
52738c98-5867-5d59-906c-9ba1046e26c3,tg:lhaq:2632,Descriptions,1,id.title/description/merged,Abstracte compositie,descriptive note,Nederlands
54b8899f-fe69-58b3-bf28-58ce7abca638,tg:lhaq:8395,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor """"Barabbas"""" van Michel de Ghelderode",descriptive note,Nederlands
06c48f40-7010-5f14-bbd5-02802f6b0a5a,tg:lhaq:8680,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk De Avonturen van de brave Soldaat Schweijk van Jaroslav Hasek, uitgevoerd door de KNS in 1952.",descriptive note,Nederlands
06c48f40-7010-5f14-bbd5-02802f6b0a5a,tg:lhaq:8680,Descriptions,1,note.lhdetail,Het personage Waardin Pavilec werd  door de actrice Jeanne Geldhof vertolkt.,,Nederlands
0cccfe13-5966-514f-988a-6d35cc081d04,tg:lhaq:5548,Descriptions,1,id.title/description/merged,Ballerina.,descriptive note,Nederlands
e833935d-27a6-5ffc-a736-109781e1f502,tg:lhaq:9009,Descriptions,1,id.title/description/merged,"""""Le Baron"""" (De Baron)
Kostuumontwerp voor """"La Chapelle de la Miséricorde"""" (Kapel van de Barmhartigheid).",descriptive note,Nederlands
7441af4b-7744-54fb-a0f6-4036bed9cba9,tg:lhaq:8531,Descriptions,1,id.title/description/merged,Kostuumontwerp .,descriptive note,Nederlands
b1ce90f6-e392-5335-b3bd-669a5c58aee7,tg:lhaq:8862,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk """"Trijntje van Saardam"""". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",descriptive note,Nederlands
bf88cfb6-f431-5418-a71f-a37074a5f5f7,tg:lhaq:8927,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor de tragedie Romeo en Julia, meesterwerk van William Shakespeare.<br> Deze beroemde tragedie geschreven rond 1951 - 1595 , werd door de KNS te Antwerpen van 15-09-1951 tot 20-09-1951 opgevoerd.",descriptive note,Nederlands
207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,tg:lhaq:6893,Descriptions,1,id.title/description/merged,"Vesting<BR>
Decorontwerp voor """"Jeanne D'Arc"""" van George Bernard Shaw",descriptive note,Nederlands
01582bee-3c39-5ada-b2be-121bcba0b779,tg:lhaq:2583,Descriptions,1,id.title/description/merged,Jeroen Brouwers door J.P. van den Berghe,descriptive note,Nederlands
8a64f85a-b500-58e5-a6dc-81d241f27c55,tg:lhaq:8835,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk """"Trijntje van Saardam"""". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",descriptive note,Nederlands
031ba763-243a-5ac6-bba2-8faeaee6f14c,tg:lhaq:8566,Descriptions,1,id.title/description/merged,Kostuumontwerp voor drinker 5 van een herberg.,descriptive note,Nederlands
45bc62d6-8ccc-59a4-815b-f85cab9157de,tg:lhaq:8970,Descriptions,1,id.title/description/merged,"Kostuumontwerpen voor het burgelijk drama """"De spiegel der minnen"""" van Colijn van Rijssele.<br> Dit toneelstuk, geschreven rond 1561, werd door de KNS te Antwerpen van 23-10-1959 tot 29-10-1959 opgevoerd.",descriptive note,Nederlands
4f45914f-0cd5-5f4a-82f7-c9acab67429c,tg:lhaq:7543,Descriptions,1,id.title/description/merged,"Landschap met bomen, beek en brug.",descriptive note,Nederlands
a862b183-d8e5-5889-a8b6-545a5951bf1d,tg:lhaq:8570,Descriptions,1,id.title/description/merged,Kostuumontwerp voor Gemaskeerde Duivel.,descriptive note,Nederlands
a2a341c3-e2ce-5391-90b5-c592faf6680e,tg:lhaq:8989,Descriptions,1,id.title/description/merged,"Kostuumontwerpen voor """"La Terre et les Hommes"""" (De Aarde en de Mensen).",descriptive note,Nederlands
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het burgelijk drama """"De spiegel der minnen"""" van Colijn van Rijssele.<br> Dit toneelstuk, geschreven rond 1561, werd door de KNS te Antwerpen van 23-10-1959 tot 29-10-1959 opgevoerd.",descriptive note,Nederlands
00e0fbdd-4572-51d8-b853-f22d4051ec6e,tg:lhaq:6539,Descriptions,1,id.title/description/merged,"Geïllustreerd manuscript van een gedicht, Jacqueline Ballman",descriptive note,Nederlands
4402b862-8185-50ce-a227-ce7e540c8105,tg:lhaq:8874,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk """"Trijntje van Saardam"""". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",descriptive note,Nederlands
47bf8d11-d5db-5792-acd2-fa9915b9b2ef,tg:lhaq:9273,Descriptions,1,id.title/description/merged,"Voorstudie voor de affiche """"Antwerpen / Stad van Rubens en Plantijn.""""",descriptive note,Nederlands
47bf8d11-d5db-5792-acd2-fa9915b9b2ef,tg:lhaq:9273,Descriptions,1,note.lhdetail,Twee verschillende voorstudies.,,Nederlands
0582cb82-8673-5f25-bd9f-584a0c57386f,tg:lhaq:8931,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor de tragedie Romeo en Julia, meesterwerk van William Shakespeare.<br> Deze beroemde tragedie geschreven rond 1951 - 1595 , werd door de KNS te Antwerpen van 15-09-1951 tot 20-09-1951 opgevoerd.",descriptive note,Nederlands
d9193347-1e9b-5a41-90fb-c85a862668a8,tg:lhaq:8675,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk De Avonturen van de brave Soldaat Schweijk van Jaroslav Hasek, uitgevoerd door de KNS in 1952.",descriptive note,Nederlands
d9193347-1e9b-5a41-90fb-c85a862668a8,tg:lhaq:8675,Descriptions,1,note.lhdetail,"Het personage Dr. Bautze, psychiater werd  door de acteur René Bertal vertolkt.",,Nederlands
522c53e9-263a-5c6b-8b47-5128f198b1de,tg:lhaq:8360,Descriptions,1,id.title/description/merged,Kostuumontwerp voor Antigone,descriptive note,Nederlands
38a00c02-f0d7-5265-8a98-002a2d3fc11d,tg:lhaq:9121,Descriptions,1,id.title/description/merged,"Maurice Gilliams, driekwart portret.",descriptive note,Nederlands
6fb15b7a-fef7-59f5-ba3e-a3923cf9d717,tg:lhaq:8788,Descriptions,1,id.title/description/merged,"Voorstudie voor de affiche """"Marieken van Nieumegen""""
Het toneelstuk Marieken van Niemeghen werd in een openluchtvoorstelling op de Grote Markt van Antwerpen opgevoerd.",descriptive note,Nederlands
6fb15b7a-fef7-59f5-ba3e-a3923cf9d717,tg:lhaq:8788,Descriptions,1,note.lhdetail,"De gedrukte affiche is eveneens in ons bezit onder inventarisnummers: 234437,
237144, 179869/2 en afficherecordnummer: 2925.

177576: Deze voorstudie is niet helemaal hetzelfde. De kleuren verschillen en
de houding van de twee figuren is een beetje anders.",,Nederlands
b71db4b7-0e93-5438-8cee-966fd1130158,tg:lhaq:2385,Descriptions,1,id.title/description/merged,Vissersboten - De Panne,descriptive note,Nederlands
67cc776d-eded-52ef-9013-f8d16406c585,tg:lhaq:9033,Descriptions,1,id.title/description/merged,"Tekening met architectonische gegevens voor decorontwerp.
Decorontwerp voor het Bal van de Burgemeester in de Stadsfeestzaal te Antwerpen.",descriptive note,Nederlands
10089a08-cd5d-53fc-ae98-dad45dba721f,tg:lhaq:8767,Descriptions,1,id.title/description/merged,"Kostuumontwerpen voor het toneelstuk """"De Koopman van Venetië"""" van William Shakespeare, uitgevoerd door de Koninklijke Nederlandse Schouwburg voor het eerst van 13 tot 18 september, en daarna van 8 tot 13 november 1958.",descriptive note,Nederlands
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,Descriptions,1,id.title/description/merged,"5 Kostuumontwerpen voor """"Faust"""" van Johann Wolfgang von Goethe:
- Mephistopheles vertolkt door Frans van den Brande
- Bedelaar vertolkt door Maurits Goossens
- Oude boer vertolkt door Free Waelens
- Jonge boer vertolkt door René Bertal
- Boerin",descriptive note,Nederlands
0f633b29-fd17-5e80-9cf5-a0d271042edf,tg:lhaq:7304,Descriptions,1,id.title/description/merged,Een brandend dorp en ruiters aan een rivier.,descriptive note,Nederlands
0f633b29-fd17-5e80-9cf5-a0d271042edf,tg:lhaq:7304,Descriptions,1,note.lhdetail,vermoedelijke een jeugdwerk.,,Nederlands
4b5f5db5-2980-5218-bad4-6157a2478f9b,tg:lhaq:8858,Descriptions,1,id.title/description/merged,"Schets voor mannelijk kostuum.
Kostuumontwerp voor het toneelstuk """"Trijntje van Saardam"""". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",descriptive note,Nederlands
f52547bc-ebcc-5b6a-983a-5182fc56891c,tg:lhaq:9025,Descriptions,1,id.title/description/merged,Decorontwerp voor het Bal van de Burgemeester in de Stadsfeestzaal te Antwerpen.,descriptive note,Nederlands
e8715f8e-49b4-5b10-b814-f99d31b7b461,tg:lhaq:8634,Descriptions,1,id.title/description/merged,Portret van Karel Jonckheere.,descriptive note,Nederlands
fcfa0ff9-6c11-5143-954c-8aaa3ec15a61,tg:lhaq:8771,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk """"De Koopman van Venetië"""" van William Shakespeare, uitgevoerd door de Koninklijke Nederlandse Schouwburg voor het eerst van 13 tot 18 september, en daarna van 8 tot 13 november 1958.",descriptive note,Nederlands
fcfa0ff9-6c11-5143-954c-8aaa3ec15a61,tg:lhaq:8771,Descriptions,1,note.lhdetail,"De rol van Balthazar, bediende van Portia, werd door de acteur Ray Verhaeghe vertolkt.",,Nederlands
cc0bf213-92e5-52af-a983-50c2cccd5464,tg:lhaq:6850,Descriptions,1,id.title/description/merged,"Decorontwerp, waarschijnlijk voor de comediantenrevue",descriptive note,Nederlands
b8ea5fbc-ef22-518d-b0f1-49279177881f,tg:lhaq:8399,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor """"Barabbas"""" van Michel de Ghelderode",descriptive note,Nederlands
b8ea5fbc-ef22-518d-b0f1-49279177881f,tg:lhaq:8399,Descriptions,1,note.lhdetail,Op de achterkant van het blad is er een schets in potlood van een man.,,Nederlands
25edab14-c8f7-5c2c-95df-f46300929ace,tg:lhaq:9137,Descriptions,1,id.title/description/merged,Decorontwerp.,descriptive note,Nederlands
a9823bd0-44f5-52b0-ab1d-9472b05fa644,tg:lhaq:8376,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor """"De Gecroonde leersse""""",descriptive note,Nederlands
a9823bd0-44f5-52b0-ab1d-9472b05fa644,tg:lhaq:8376,Descriptions,1,note.lhdetail,"Kosen werd gespeeld door de acteur Julien Schoenaerts , van """"De Studio van het Nationaal Toneel",,Nederlands
546b9481-aa6b-59c7-bc5b-a340bb13d42d,tg:lhaq:7579,Descriptions,1,id.title/description/merged,Vrouw met kinderen aan een touw.,descriptive note,Nederlands
b4aef652-88e9-5147-9e48-dc9af836824f,tg:lhaq:6943,Descriptions,1,id.title/description/merged,"Decorontwerp voor """"Driekoningenavond"""" van William Shakespeare",descriptive note,Nederlands
712aa656-f276-5bdd-8681-9d2edab83871,tg:lhaq:8818,Descriptions,1,id.title/description/merged,"Priester en acolieten
Kostuumontwerpen voor het toneelstuk """"Trijntje van Saardam"""". Dit werk geschreven door Eugène Winters en Pattick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",descriptive note,Nederlands
712aa656-f276-5bdd-8681-9d2edab83871,tg:lhaq:8818,Descriptions,1,note.lhdetail,"Aan de rechterkant van de tekeningen wordt de kleur voor elk kostuumdeel
aangeduid.

Van boven naar onder naast de eerste figuur: _zwart / wit en goud / mauve_

naast de tweede figuur: _ wit / rood / wit hemdje / rood _

op de achterkant van het blad is een schets in potlood van Priester.",,Nederlands
6d7e651b-9d88-59b5-a3e6-3d8b9b30d067,tg:lhaq:8398,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor """"Barabbas"""" van Michel de Ghelderode",descriptive note,Nederlands
a36e92c5-0f8a-5561-ba97-6654acbb820f,tg:lhaq:8662,Descriptions,1,id.title/description/merged,"Kerkinterieur.
Met wimpels versierd schip van een kerk.",descriptive note,Nederlands
69ea3836-b1a2-53be-9eb0-d11034ec422f,tg:lhaq:9136,Descriptions,1,id.title/description/merged,Decorontwerp.,descriptive note,Nederlands
6054f13c-ad14-5163-8f30-a0e324ae892b,tg:lhaq:8377,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor """"De Gecroonde leersse""""",descriptive note,Nederlands
6054f13c-ad14-5163-8f30-a0e324ae892b,tg:lhaq:8377,Descriptions,1,note.lhdetail,"Maye werd gespeeld door de actrice Jeanne Geldof , van """"De Studio van het Nationaal Toneel",,Nederlands
0214fbdf-6684-5a9f-9305-d3d03e7ed43f,tg:lhaq:7578,Descriptions,1,id.title/description/merged,"Spotprent van een slapende man, bezem en emmer ernaast.",descriptive note,Nederlands
d353168e-e8e7-5cda-945e-b06c7b2b4a26,tg:lhaq:6851,Descriptions,1,id.title/description/merged,Decorontwerp,descriptive note,Nederlands
40d447db-e4f1-519f-8f54-81cffc776631,tg:lhaq:9024,Descriptions,1,id.title/description/merged,Decorontwerp voor het Bal van de Burgemeester in de Stadsfeestzaal te Antwerpen.,descriptive note,Nederlands
94e4a2d5-834c-5458-a4ce-7b0d1d71fb0d,tg:lhaq:8320,Descriptions,1,id.title/description/merged,"Decorontwerp voor """"Zwarte hostiën"""" van Jozef Boon",descriptive note,Nederlands
df3cf8c4-8782-5dae-96a1-8ba31d234e91,tg:lhaq:8770,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk """"De Koopman van Venetië"""" van William Shakespeare, uitgevoerd door de Koninklijke Nederlandse Schouwburg voor het eerst van 13 tot 18 september, en daarna van 8 tot 13 november 1958.",descriptive note,Nederlands
df3cf8c4-8782-5dae-96a1-8ba31d234e91,tg:lhaq:8770,Descriptions,1,note.lhdetail,"De rol van Portia, een rijke erfgename, werd door de actrice Tine Balder vertolkt.",,Nederlands
8977eddf-762b-5d0b-91dc-10b43a4ff8ea,tg:lhaq:6847,Descriptions,1,id.title/description/merged,"Studie voor de Walpurgisnacht-scene in """"Faust"""" van Johann Wolfgang von Goethe",descriptive note,Nederlands
368a9b70-d698-5a26-b004-aa52a7f4f787,tg:lhaq:5338,Descriptions,1,id.title/description/merged,"Ontwerp kaft
Illustratie voor """"De zege van het verzaken""""  an Valère Depauw",descriptive note,Nederlands
051851a8-de19-5fae-8d1e-fded9d099cda,tg:lhaq:8859,Descriptions,1,id.title/description/merged,"Schetsen voor mannelijk kostuum.
Kostuumontwerp voor het toneelstuk """"Trijntje van Saardam"""". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",descriptive note,Nederlands
16a9eb62-6a5c-534c-bd97-c9856db68280,tg:lhaq:2384,Descriptions,1,id.title/description/merged,Ostende 90,descriptive note,Nederlands
79592f66-3e85-59b6-86ea-d1a7d0ff4338,tg:lhaq:8789,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor de toneelbewerking """"Het esbattement van de appelboom"""", die door Herman Teirlinck in 1958 werd geschreven.",descriptive note,Nederlands
441fd62b-f45d-589b-b967-e6058f13c382,tg:lhaq:9032,Descriptions,1,id.title/description/merged,"Schets in aquarel voor decor.
Decorontwerp voor het Bal van de Burgemeester in de Stadsfeestzaal te Antwerpen.",descriptive note,Nederlands
007c9074-f043-5cce-bfed-bb701cfd548c,tg:lhaq:8766,Descriptions,1,id.title/description/merged,"Kostuumontwerp voor het toneelstuk """"De Koopman van Venetië"""" van William Shakespeare, uitgevoerd door de Koninklijke Nederlandse Schouwburg voor het eerst van 13 tot 18 september, en daarna van 8 tot 13 november 1958.",descriptive note,Nederlands
bdabe72c-eb4d-5c91-afa6-73cf63a7d13f,tg:lhaq:2691,Descriptions,1,id.title/description/merged,"Titelblad """"Christoffel Columbus"""", illustraties voor het boek van Paolo Revelli",descriptive note,Nederlands
bdabe72c-eb4d-5c91-afa6-73cf63a7d13f,tg:lhaq:2691,Descriptions,1,note.lhdetail,"174236/1b is een proefdruk van titelblad """"Columbus"""", 23 x 19.5",,Nederlands
6ca9d290-2da1-5252-8516-d622dfc72cc1,tg:lhaq:3311,Descriptions,1,id.title/description/merged,Naakte vrouw voor de spiegel,descriptive note,Nederlands
0fdc281e-9752-5f57-9f62-56bfdcfe24a9,tg:lhaq:2629,Descriptions,1,id.title/description/merged,Abstracte compositie,descriptive note,Nederlands
