ResourceID,brocade.id,card,order,ire.isaar.uuid,Brocade Production Actor ID,Production Actor Role,Production Actor Widget,Production Actor Identifier
6deea745-e501-5ff0-b78a-b470b70969a4,tg:lhbr:37297,ProductionActors,1,9f9ad815-9323-5752-9705-37c2d793dd73,au::4481,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73
d2516495-5f52-5cca-9313-8e04a2e6d93e,tg:lhbr:147893,ProductionActors,1,4e40901b-acbd-5693-8b2e-ae12e9028947,au::19207,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/4e40901b-acbd-5693-8b2e-ae12e9028947"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4e40901b-acbd-5693-8b2e-ae12e9028947
3be89d69-c8a1-5540-875d-76e3321a8958,tg:lhbr:196163,ProductionActors,1,2bccd131-945e-5700-befb-9987554b0b9a,au::12828:::RSV.1,correspondents (correspondence writers),,
7fe9f34b-931c-519f-a3ea-9002c5fffb78,tg:lhbr:279097,ProductionActors,1,b4cb15ea-f1d5-5bc9-a39f-adcfd7928044,au::24388,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/b4cb15ea-f1d5-5bc9-a39f-adcfd7928044"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b4cb15ea-f1d5-5bc9-a39f-adcfd7928044
314b362f-52ed-5d04-8de3-1e656ad8eeee,tg:lhbr:3721,ProductionActors,1,ac8e79a1-53c8-5949-b8d5-37225ccc6fb4,au::850,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4
a910bf47-9338-565a-a0fa-739407be5464,tg:lhbr:282525,ProductionActors,1,060aae26-2307-563b-8e03-f669281bea24,au::5281,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24
a9876ef6-f99f-5757-a433-26ad93233fef,tg:lhbr:146781,ProductionActors,1,82aeeea2-2298-565f-8f0c-56394b147661,au::19070:::SEV.1,correspondents (correspondence writers),,
9f1cba13-d3ea-5624-ab90-cf03f43ec91d,tg:lhbr:51041,ProductionActors,1,eab0ad7e-c8a7-5500-9f4f-4db256c36a92,au::6345,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/eab0ad7e-c8a7-5500-9f4f-4db256c36a92"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/eab0ad7e-c8a7-5500-9f4f-4db256c36a92
6e488d18-5dca-5839-951a-8f7edb07961c,tg:lhbr:234111,ProductionActors,1,2eef645b-e5e2-5a26-8530-3bd2ae2f7529,au::10048,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/2eef645b-e5e2-5a26-8530-3bd2ae2f7529"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2eef645b-e5e2-5a26-8530-3bd2ae2f7529
08b5b18b-fa88-5b47-b703-dd3f90bbdbde,tg:lhbr:262771,ProductionActors,1,e607b34e-1be2-5e1b-870d-cb3a599b6d2c,au::15771,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/e607b34e-1be2-5e1b-870d-cb3a599b6d2c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e607b34e-1be2-5e1b-870d-cb3a599b6d2c
beff786e-a5e8-5c4c-933f-38ec2837d4ed,tg:lhbr:2833,ProductionActors,1,ac1c4698-bcab-5945-a30b-80ce390ae02f,au::22449,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ac1c4698-bcab-5945-a30b-80ce390ae02f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ac1c4698-bcab-5945-a30b-80ce390ae02f
badcf258-2d1a-5627-83d6-a59543f01e3d,tg:lhbr:267089,ProductionActors,1,13a7e7be-90e0-5d02-a6f0-079ba8f64902,au::10993:1,correspondents (correspondence writers),,
e164bb24-2e64-55ab-bebc-6630e900b6bf,tg:lhbr:143079,ProductionActors,1,3185c0db-4cf8-5396-b750-95bb422a7c9e,au::18388,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/3185c0db-4cf8-5396-b750-95bb422a7c9e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3185c0db-4cf8-5396-b750-95bb422a7c9e
2f10f2a8-0190-5141-b496-53068bdd29aa,tg:lhbr:115619,ProductionActors,1,d3633029-9ebd-5869-bf20-3362bfffd1ec,au::14751:::SEV.1,correspondents (correspondence writers),,
0f24abab-a174-5cb1-bf46-2708a2fc4daf,tg:lhbr:192989,ProductionActors,1,6cfaffa9-a3e9-5106-bac5-ebd67d3b4f9a,au::12828:::RDV.3,correspondents (correspondence writers),,
f70d676e-3333-5f79-a9cb-9bde05865725,tg:lhbr:168329,ProductionActors,1,7b51f942-44a2-5a39-9b2d-b95acdd11a52,au::19446,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/7b51f942-44a2-5a39-9b2d-b95acdd11a52"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7b51f942-44a2-5a39-9b2d-b95acdd11a52
fc30fcc5-5d7e-5622-800d-d9f5fc138c2a,tg:lhbr:29289,ProductionActors,1,cb527b63-a6a8-56a5-bce5-1864758afb64,au::3664,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64
dc666472-e8e7-56f2-80f3-6ef28f30e1a4,tg:lhbr:117624,ProductionActors,1,d19df983-7cfb-5567-ad51-2dae56563664,au::39410,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/d19df983-7cfb-5567-ad51-2dae56563664"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d19df983-7cfb-5567-ad51-2dae56563664
f3a373ae-df28-51ca-a570-a4df9d813a24,tg:lhbr:56784,ProductionActors,1,696e9730-02de-5c77-a346-6d0b146fa705,au::7443,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/696e9730-02de-5c77-a346-6d0b146fa705"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/696e9730-02de-5c77-a346-6d0b146fa705
b544c937-61e2-53e3-9b09-5e19f5a0e4f3,tg:lhbr:218584,ProductionActors,1,0800ea53-101f-50b2-8527-8803ad4589ca,au::54624,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/0800ea53-101f-50b2-8527-8803ad4589ca"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0800ea53-101f-50b2-8527-8803ad4589ca
67985bec-be40-51f3-9663-bd85fb9cdfd7,tg:lhbr:108928,ProductionActors,1,be41baf4-a1a6-5fc7-b746-61eb4969f6cf,au::13950,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/be41baf4-a1a6-5fc7-b746-61eb4969f6cf"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/be41baf4-a1a6-5fc7-b746-61eb4969f6cf
448b79f7-e401-5811-a669-7c2397a8ed2d,tg:lhbr:49888,ProductionActors,1,32871d34-8676-5335-a486-a361b9025683,au::6197,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683
533c7899-a944-5c32-a6b5-b42e0e17a023,tg:lhbr:280518,ProductionActors,1,3f4f961c-c09f-5fa2-aeee-79ef08370030,au::21268,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/3f4f961c-c09f-5fa2-aeee-79ef08370030"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3f4f961c-c09f-5fa2-aeee-79ef08370030
83838fcd-38a9-5e42-ab23-a1697ce768d3,tg:lhbr:98178,ProductionActors,1,fe947a6c-a275-5281-bbf0-70d698716e9e,au::12561:::VZV.1,correspondents (correspondence writers),,
4dc44433-fdf8-5104-af44-dba143ac1158,tg:lhbr:182570,ProductionActors,1,379c94d2-3b75-575e-9de1-0ee01d9f25a7,au::28737,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/379c94d2-3b75-575e-9de1-0ee01d9f25a7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/379c94d2-3b75-575e-9de1-0ee01d9f25a7
f21bb853-258e-55cd-8258-0834998ee66a,tg:lhbr:149474,ProductionActors,1,0480f420-0175-5bec-8d5d-f686082fe286,au::19557,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/0480f420-0175-5bec-8d5d-f686082fe286"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0480f420-0175-5bec-8d5d-f686082fe286
da56febf-013a-59f6-acbf-54fe35757902,tg:lhbr:134144,ProductionActors,1,82e3bfdc-4e65-5958-8366-a7c01f2ba7d3,au::16954,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/82e3bfdc-4e65-5958-8366-a7c01f2ba7d3"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/82e3bfdc-4e65-5958-8366-a7c01f2ba7d3
22aac50c-d4f5-5b29-becf-da31c6320f25,tg:lhbr:162724,ProductionActors,1,cd243fb4-02a1-597d-955c-e8318df4c522,au::21588:::MWV.1,correspondents (correspondence writers),,
fde80e26-1ff0-5a30-910d-c270f299a871,tg:lhbr:23684,ProductionActors,1,bf86ccdf-1a49-5d11-bf2e-cbe891f11950,au::3372,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/bf86ccdf-1a49-5d11-bf2e-cbe891f11950"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/bf86ccdf-1a49-5d11-bf2e-cbe891f11950
7766ac0c-ddc2-5166-b972-460edab48a2f,tg:lhbr:288128,ProductionActors,1,1c8165ed-6995-5367-9f90-18bd58c2d070,au::15413,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070
53893d99-ce58-5789-97ad-4d6f2826a89b,tg:lhbr:187288,ProductionActors,1,4e0bf2f8-50ec-5592-a468-42d6a64be3dd,au::10964:::RSV.1,correspondents (correspondence writers),,
119b4bc0-8b43-59f6-a8f1-136e7c01612e,tg:lhbr:90548,ProductionActors,1,c345f7a5-7f51-50a1-922d-c6dbb513b2e5,au::11376:::SEV.1,correspondents (correspondence writers),,
59de65e9-90fe-5ef7-8cc1-d4a04b414504,tg:lhbr:241011,ProductionActors,1,bfa44c19-5044-5d6d-803c-74bca37746cf,au::337,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/bfa44c19-5044-5d6d-803c-74bca37746cf"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/bfa44c19-5044-5d6d-803c-74bca37746cf
3e039b6a-20d7-535c-98aa-aa5272d027ff,tg:lhbr:217671,ProductionActors,1,9a450cac-7ed9-50dd-bb2a-0fba5bf0099d,au::19597,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/9a450cac-7ed9-50dd-bb2a-0fba5bf0099d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9a450cac-7ed9-50dd-bb2a-0fba5bf0099d
da5df49e-91cf-53d2-9c0f-86d548b058ca,tg:lhbr:133681,ProductionActors,1,ca310ef4-74c7-5c0f-8259-fd741dcc0b52,au::16936,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ca310ef4-74c7-5c0f-8259-fd741dcc0b52"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ca310ef4-74c7-5c0f-8259-fd741dcc0b52
9d3d06c1-3fac-597d-a625-ae1c72180847,tg:lhbr:72721,ProductionActors,1,6b182b5c-64a5-5360-86b5-b3738bd8ccbd,au::8789,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/6b182b5c-64a5-5360-86b5-b3738bd8ccbd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6b182b5c-64a5-5360-86b5-b3738bd8ccbd
4c53de61-8577-5f01-81c6-29803f9ff456,tg:lhbr:24141,ProductionActors,1,6fd462b3-b82f-5957-a587-9ef24c870467,au::3456,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/6fd462b3-b82f-5957-a587-9ef24c870467"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6fd462b3-b82f-5957-a587-9ef24c870467
c76b9b2c-c445-5f66-8883-24627586b712,tg:lhbr:92575,ProductionActors,1,e7d61292-4f4e-59d2-b23e-091096c3996f,au::11676,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/e7d61292-4f4e-59d2-b23e-091096c3996f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e7d61292-4f4e-59d2-b23e-091096c3996f
53dde39c-f13c-5955-aac7-5977f52be111,tg:lhbr:59471,ProductionActors,1,08b7e781-9eb2-541c-a051-a75f4362e26d,au::7572,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/08b7e781-9eb2-541c-a051-a75f4362e26d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/08b7e781-9eb2-541c-a051-a75f4362e26d
19e8e912-b5ab-5a74-b408-0e838b4b8bdb,tg:lhbr:136179,ProductionActors,1,feee60cf-5a1d-5dbb-b675-3c8bd8e3f662,au::17303,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/feee60cf-5a1d-5dbb-b675-3c8bd8e3f662"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/feee60cf-5a1d-5dbb-b675-3c8bd8e3f662
1d803260-2c32-5584-bf1d-fd20f50179d5,tg:lhbr:160719,ProductionActors,1,39d8be0b-8b34-5e4f-b15e-a462478e09ae,au::21419,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/39d8be0b-8b34-5e4f-b15e-a462478e09ae"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/39d8be0b-8b34-5e4f-b15e-a462478e09ae
a6f0cc7f-525c-54ca-8c19-cff781e70aaa,tg:lhbr:212189,ProductionActors,1,ab6750cd-dee6-5250-a1d1-1b92d25cc869,au::15600,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ab6750cd-dee6-5250-a1d1-1b92d25cc869"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ab6750cd-dee6-5250-a1d1-1b92d25cc869
1e410a17-dfd2-5c7d-baa6-309df6369a00,tg:lhbr:128167,ProductionActors,1,56ba889f-e9b4-5cd1-9e9b-7a0337f111b6,au::15868,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/56ba889f-e9b4-5cd1-9e9b-7a0337f111b6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56ba889f-e9b4-5cd1-9e9b-7a0337f111b6
470014e1-3698-52f8-8131-3757ff5b3fe9,tg:lhbr:132993,ProductionActors,1,0f8b113b-804d-59c5-b19b-8b909ac983c0,au::16863,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/0f8b113b-804d-59c5-b19b-8b909ac983c0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0f8b113b-804d-59c5-b19b-8b909ac983c0
341728a0-289c-552d-b677-e52137f7f37e,tg:lhbr:73833,ProductionActors,1,11d1edb2-5b35-5573-a6a7-c69f2f1b3830,au::8973,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/11d1edb2-5b35-5573-a6a7-c69f2f1b3830"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/11d1edb2-5b35-5573-a6a7-c69f2f1b3830
5e490563-2a9d-51fb-9f72-25c09b202bc5,tg:lhbr:155457,ProductionActors,1,ea2188b7-4133-574b-b49c-24d374ea1159,au::20667,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ea2188b7-4133-574b-b49c-24d374ea1159"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ea2188b7-4133-574b-b49c-24d374ea1159
97e87256-ccfe-50c9-83a0-cea738c3202a,tg:lhbr:216963,ProductionActors,1,95496367-5056-55b5-8f69-ba190e52c411,au::7206,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/95496367-5056-55b5-8f69-ba190e52c411"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/95496367-5056-55b5-8f69-ba190e52c411
4803495f-0682-5d3e-a7ff-fb1c2eb0206b,tg:lhbr:103237,ProductionActors,1,d42cd3e8-be78-58d6-80bb-e3e91000a395,au::13193,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/d42cd3e8-be78-58d6-80bb-e3e91000a395"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d42cd3e8-be78-58d6-80bb-e3e91000a395
a8deb197-1d76-55dc-947b-8620879f8aad,tg:lhbr:42397,ProductionActors,1,80e601ad-9af9-593f-9d6b-f282731e68d6,au::5075:::HRV.1,correspondents (correspondence writers),,
b5806c2c-3db4-5905-bdee-267020205dfb,tg:lhbr:89293,ProductionActors,1,cef116e0-980d-50fd-9074-cb2bfeb63e66,au::11260:::MWV.1,correspondents (correspondence writers),,
936e9644-3d3c-55ab-b7b5-57ea56d45db2,tg:lhbr:13232,ProductionActors,1,2e9958c1-f12b-5988-8523-6030b3a4da38,au::2152,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/2e9958c1-f12b-5988-8523-6030b3a4da38"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2e9958c1-f12b-5988-8523-6030b3a4da38
b1ec9a3e-ea6e-57b4-aea1-08021f77b8d2,tg:lhbr:152392,ProductionActors,1,59638b74-5696-54aa-9aff-281455e26bf0,au::19775,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0
44979b56-311b-5569-8f71-d9104804bcc2,tg:lhbr:199296,ProductionActors,1,db1f777d-6da7-56e8-8900-5da0a192d719,au::16945,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/db1f777d-6da7-56e8-8900-5da0a192d719"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/db1f777d-6da7-56e8-8900-5da0a192d719
18450af6-20f6-5dbb-9960-cb907fa7dd94,tg:lhbr:45452,ProductionActors,1,c7ad033b-e01f-5a8c-a4d9-4739223a91f7,au::29452,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/c7ad033b-e01f-5a8c-a4d9-4739223a91f7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c7ad033b-e01f-5a8c-a4d9-4739223a91f7
115ab245-ecc9-5020-bb56-57f689083d97,tg:lhbr:163836,ProductionActors,1,f100a5a7-26d8-5a2d-9c4d-da7000787868,au::21790,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868
