ResourceID,brocade.id,card,order,source_field,Title,Title Type,Title Language
76f339aa-e986-5227-95ea-6a1b1b9afa6f,tg:lhdc:1032,Titles,1,id.title/ti,"Crichton, de bewonderenswaardige",titles proper,Dutch (language)
2a606f69-d1f0-50b8-8f44-7086fdfb5192,tg:lhdc:292,Titles,1,id.title/ti,De Maetschappy Broedermin en Taelyver te Gent - tooneel- en Letterkundige Pryskamp - Programma,titles proper,Dutch (language)
80d6f87d-e838-5448-b6f1-cc48d28d04f5,tg:lhdc:2872,Titles,1,id.title/ti,het kalenderblad voor de maand juni,titles proper,Dutch (language)
a275029b-8133-537e-8cf4-eec2b9bff617,tg:lhdc:3760,Titles,1,id.title/ti,Ankje en het flesseschip (II),titles proper,Dutch (language)
404b06af-229e-5de9-a919-a2753e282f80,tg:lhdc:768,Titles,1,id.title/ti,Ik ben hier nog geweest,titles proper,Dutch (language)
2c6e4fe2-1a4b-5e64-905b-ca654edb08fa,tg:lhdc:3330,Titles,1,id.title/ti,Het visje in de zee,titles proper,Dutch (language)
2f494987-7310-568e-b620-d6b4d2bfb7fa,tg:lhdc:338,Titles,1,id.title/ti,"Lovensche Rederykkamer ""Het Kerssouwken"" - Bekroonde Dicht- en Prozastukken - Programma",titles proper,Dutch (language)
2656059e-44b1-53d9-a3ab-d6c3b84fe9a3,tg:lhdc:2171,Titles,1,id.title/ti,De trein van vijf voor twaalf,titles proper,Dutch (language)
ca9b5c93-8ce4-550f-8c09-22d56abc223e,tg:lhdc:2521,Titles,1,id.title/ti,In de dood- hoera! Langemark 1914,titles proper,Dutch (language)
e7d5d05e-c2e7-5788-8d5f-8074496c459f,tg:lhdc:2034,Titles,1,id.title/ti,Society,titles proper,Dutch (language)
62879df3-5777-52c4-b56a-eefef50480f9,tg:lhdc:2464,Titles,1,id.title/ti,De contrabas in het liefdescircus,titles proper,Dutch (language)
2a8c976d-5439-598e-978b-f02bb2d11b54,tg:lhdc:2937,Titles,1,id.title/ti,Het peterkind van de roverhoofdman,titles proper,Dutch (language)
dff5c934-9eca-572d-b5d7-b46e29aacc17,tg:lhdc:1618,Titles,1,id.title/ti,November '18,titles proper,Dutch (language)
ca91bb30-6d4b-5ae8-982c-557acc359cfb,tg:lhdc:3625,Titles,1,id.title/ti,De leugenneus van Wendelina,titles proper,Dutch (language)
f0846677-a167-58bd-b536-a82c9375007c,tg:lhdc:787,Titles,1,id.title/ti,De laatste ronde,titles proper,Dutch (language)
f85047cf-84c8-58df-9167-0cdac55121f7,tg:lhdc:1248,Titles,1,id.title/ti,Cyrano de Bergerac,titles proper,Dutch (language)
27b911d1-ab6c-5e49-a369-4bc4769d6727,tg:lhdc:3275,Titles,1,id.title/ti,Daar heb ik nooit over nagedacht (12): De beste stuurlui staan aan wal,titles proper,Dutch (language)
b997435e-62cc-5f78-baaf-1526e68c9478,tg:lhdc:857,Titles,1,id.title/ti,Polichinel,titles proper,Dutch (language)
ba5b3e21-a818-5464-815b-f1874a29b8f0,tg:lhdc:1862,Titles,1,id.title/ti,Het veer te corvey,titles proper,Dutch (language)
ed710aa8-196f-5215-a035-49468657b8cb,tg:lhdc:4363,Titles,1,id.title/ti,Ten huize van Jan Vaerten,titles proper,Dutch (language)
9fbff7be-a461-57b3-a0f5-beacf26b76b4,tg:lhdc:1161,Titles,1,id.title/ti,De varkenshoeder,titles proper,Dutch (language)
179d85af-50ce-5d48-b676-999ca023f8e9,tg:lhdc:4699,Titles,1,id.title/ti,Catharina van Medici,titles proper,Dutch (language)
989d3a93-f2be-5fc4-a531-f4428fd6cc07,tg:lhdc:504,Titles,1,id.title/ti,Feest voor twee,titles proper,Dutch (language)
6049397f-d8a8-5c79-a640-e4590b398017,tg:lhdc:4733,Titles,1,id.title/ti,Als het donker is,titles proper,Dutch (language)
037ffa4d-fe02-5ba0-8aeb-f190b2c31535,tg:lhdc:1531,Titles,1,id.title/ti,Moeilijkheden op de fabriek,titles proper,Dutch (language)
d2684231-76e1-5886-8660-463325a8c653,tg:lhdc:3019,Titles,1,id.title/ti,De oude volkeren: De Romeinen (3),titles proper,Dutch (language)
bfec356d-6f37-5aa6-8c4f-ea5da8386797,tg:lhdc:1024,Titles,1,id.title/ti,De Moord,titles proper,Dutch (language)
a9f4e66d-d990-565f-b604-560131830efb,tg:lhdc:4226,Titles,1,id.title/ti,Liefde overdag,titles proper,Dutch (language)
1ef01ce3-7ae8-5606-889a-e1dc70d66f34,tg:lhdc:3449,Titles,1,id.title/ti,"Horen, zien en fantazeren/ Goud-Elsje",titles proper,Dutch (language)
f8105ba0-088b-5472-8b11-635e501e74c3,tg:lhdc:1474,Titles,1,id.title/ti,Het postpakket,titles proper,Dutch (language)
18b00813-7261-5cd6-8d04-d9cb327411af,tg:lhdc:441,Titles,1,id.title/ti,Kerstmis in het oude Antwerpen,titles proper,Dutch (language)
a02b6943-8df7-5e97-90c1-7afeac5de211,tg:lhdc:4676,Titles,1,id.title/ti,"Maegaretha van Oostenrijk, regentes der Nederlanden",titles proper,Dutch (language)
b40f15c0-17fb-557f-98ea-dfbe92b7bacb,tg:lhdc:2608,Titles,1,id.title/ti,Instantie,titles proper,Dutch (language)
75f98b46-4522-59ae-9e2a-be215e5bde01,tg:lhdc:1927,Titles,1,id.title/ti,Ontmoetingen lmet atropos,titles proper,Dutch (language)
07d9e5eb-6851-525f-8fa4-9a8254a2fd25,tg:lhdc:912,Titles,1,id.title/ti,De koningen van de mijn,titles proper,Dutch (language)
56e12851-ea38-531f-ae17-08e5758cbddb,tg:lhdc:2576,Titles,1,id.title/ti,"""Zoo'n bandiet",titles proper,Dutch (language)
de34f87d-daf6-53a7-bb22-5fc26fa2a81e,tg:lhdc:2126,Titles,1,id.title/ti,Anouchka en de goochelaar,titles proper,Dutch (language)
aba12009-3a87-5a74-b101-2717a200eadc,tg:lhdc:4158,Titles,1,id.title/ti,Drie dozijn rode rozen,titles proper,Dutch (language)
a19a07eb-f891-57f4-b998-3850049f02d2,tg:lhdc:695,Titles,1,id.title/ti,De huwelijksreparateur,titles proper,Dutch (language)
83054fbe-0321-53f7-b649-35a2e300c796,tg:lhdc:3367,Titles,1,id.title/ti,De schat onder de pereboom,titles proper,Dutch (language)
68b1d12e-fad3-5f84-9681-c66421388d30,tg:lhdc:4508,Titles,1,id.title/ti,De collega's II ( 6de aflevering),titles proper,Dutch (language)
02172a71-7cdd-5b69-a592-b83854ede9c0,tg:lhdc:2825,Titles,1,id.title/ti,Te laat op school,titles proper,Dutch (language)
ecaba128-89bc-5a93-b254-ce1e93ab90d5,tg:lhdc:3737,Titles,1,id.title/ti,Met alcohol kom je bedrogen uit,titles proper,Dutch (language)
747aede5-a641-5025-afcc-e2cc4a57ee2d,tg:lhdc:3222,Titles,1,id.title/ti,Echt gebeurd in Amerika: De koeien,titles proper,Dutch (language)
40cadf49-e4e7-5318-844b-e0bb6dabf084,tg:lhdc:380,Titles,1,id.title/ti,Diploma erkentelijkheid deelname kunstbetoging Arte Caritas,titles proper,Dutch (language)
8e6b849e-3f30-5a18-8740-8de7506364ba,tg:lhdc:2960,Titles,1,id.title/ti,Koning Bonafide uit de knel,titles proper,Dutch (language)
e56a3e7b-1ebe-55f6-b47d-abef133b36ab,tg:lhdc:3672,Titles,1,id.title/ti,De blauwe doos,titles proper,Dutch (language)
9fa4c633-9f5d-5103-8d90-72fb3e15b92d,tg:lhdc:3388,Titles,1,id.title/ti,Er komt een mens door het bos gegaan,titles proper,Dutch (language)
32aa85ce-41de-5bb9-9c62-c63266ebe747,tg:lhdc:2433,Titles,1,id.title/ti,Zeemeeuwen,titles proper,Dutch (language)
99e60c17-fc74-5ecc-8403-3926d7ced5e9,tg:lhdc:2063,Titles,1,id.title/ti,Dode bloesem,titles proper,Dutch (language)
a4ecfac4-ebaf-55c0-8ba6-301a80232283,tg:lhdc:2599,Titles,1,id.title/ti,De vijver,titles proper,Dutch (language)
b288a146-7114-5039-9349-05b10c59c9fd,tg:lhdc:1566,Titles,1,id.title/ti,Pilatus,titles proper,Dutch (language)
40f68fd4-940e-5614-91b9-30ab53ca8c50,tg:lhdc:553,Titles,1,id.title/ti,Een taalcursus,titles proper,Dutch (language)
c26dbc00-83e5-537f-be4b-d847d92805a3,tg:lhdc:1136,Titles,1,id.title/ti,De reis rond de wereld in 80 dagen,titles proper,Dutch (language)
0a89a144-65f4-5f84-939b-d848fe8b5779,tg:lhdc:103,Titles,1,id.title/ti,Uitnodiging banket De Boomgaard,titles proper,Dutch (language)
ea881643-b417-5baf-96a9-b1e0ee45c9fa,tg:lhdc:4334,Titles,1,id.title/ti,"""De Sabijnse Maagdenroof""",titles proper,Dutch (language)
5a229a07-ae44-5ec2-ab1e-fdce1185c35f,tg:lhdc:3808,Titles,1,id.title/ti,Het stiertje Judocus (Deel 3),titles proper,Dutch (language)
e19eafae-a7db-5efd-9216-4cb0afe64347,tg:lhdc:1835,Titles,1,id.title/ti,Zero!,titles proper,Dutch (language)
1acf3579-1d42-5dc9-88d0-479de70d640a,tg:lhdc:800,Titles,1,id.title/ti,Zeven gedeeld door vier gaat niet,titles proper,Dutch (language)
2101fd6f-7dc2-5609-a592-e221449f3216,tg:lhdc:945,Titles,1,id.title/ti,"Jezus, de nazarener",titles proper,Dutch (language)
0090a3c0-a2ae-5ce4-a6d8-c37d8544f94a,tg:lhdc:1970,Titles,1,id.title/ti,Piano in de rivier,titles proper,Dutch (language)
81d84b57-a4fc-5c60-b2c3-47de56f39ae2,tg:lhdc:416,Titles,1,id.title/ti,Benoeming tot Ridder in de Leopoldsorde - toekenning insignia Leopoldsorde,titles proper,French (language)
0287ca4c-165d-513b-93dd-e8e94f0d9bfb,tg:lhdc:4621,Titles,1,id.title/ti,Reetje-Peteertje en de Spaarkous,titles proper,Dutch (language)
4e1f0d18-9b7c-58d4-9e71-4cd3707d6666,tg:lhdc:1423,Titles,1,id.title/ti,Het ding en ik,titles proper,Dutch (language)
f7f34ab2-41ef-5edb-9498-e70a37731b6f,tg:lhdc:4271,Titles,1,id.title/ti,De bruidskist,titles proper,Dutch (language)
60094b58-4635-5e9c-8211-502c4ea05999,tg:lhdc:1589,Titles,1,id.title/ti,Devlucht van Lindebergh,titles proper,Dutch (language)
2335df0b-18a8-5231-8800-02139f23b44a,tg:lhdc:1264,Titles,1,id.title/ti,De vierde graad,titles proper,Dutch (language)
4052a49e-23b3-57b8-a80c-be404bcabb3e,tg:lhdc:3259,Titles,1,id.title/ti,Kwa Heri (5): De tocht vangt aan,titles proper,Dutch (language)
e95fb31c-c6e2-5e2b-ae1a-f2cfdec9a202,tg:lhdc:251,Titles,1,id.title/ti,Koninglyke Maetschappij tot Aenmoediging der Schoone Kunsten te Antwerpen - Wedstrijd van letter- en toonkundige opstellen. Programma.,titles proper,Dutch (language)
892c731a-8d9e-5b29-9155-e1684d6be074,tg:lhdc:4066,Titles,1,id.title/ti,De ploeg en de sterren,titles proper,Dutch (language)
ad61f12f-d78a-52b1-bb01-eb74c6a76a00,tg:lhdc:1634,Titles,1,id.title/ti,"""Wun"" de Aap",titles proper,Dutch (language)
acef27ed-0448-52e4-9296-7c23f3401b98,tg:lhdc:3609,Titles,1,id.title/ti,reinaart de vos,titles proper,Dutch (language)
a996d9d8-ef1c-51d3-9f46-af933ca8bee2,tg:lhdc:601,Titles,1,id.title/ti,De Girkel,titles proper,Dutch (language)
4ac52b9b-3502-5c16-bb90-2a77c3e1e63a,tg:lhdc:4436,Titles,1,id.title/ti,Ten huize van Antoon Vander Plaetse,titles proper,Dutch (language)
3b54169d-f91e-5063-901d-a70f648d0ff0,tg:lhdc:2448,Titles,1,id.title/ti,Zwaai je straks nog even naar me?,titles proper,Dutch (language)
75a7e3dd-587b-5700-8403-48df2d99f861,tg:lhdc:2018,Titles,1,id.title/ti,De deur,titles proper,Dutch (language)
23f8431b-f020-57bb-91ea-ed09ad6889b0,tg:lhdc:314,Titles,1,id.title/ti,"Koninglyke Maetschappy van Schoone-Kunsten en Letterkunde te Gent - Letterkundige Kampstryd, voor het jaar 1855 - Progr8mma",titles proper,Dutch (language)
ae6b9af9-5165-53b8-9e2b-918d42c00eaf,tg:lhdc:4123,Titles,1,id.title/ti,De meeuw,titles proper,Dutch (language)
292ad596-55ba-5ecb-a127-9eec5753bf3f,tg:lhdc:1321,Titles,1,id.title/ti,Het bal van van de harmonie,titles proper,Dutch (language)
83a8b11c-59c0-5560-a3f8-261ad2e553dd,tg:lhdc:744,Titles,1,id.title/ti,Station D. in de ijszee,titles proper,Dutch (language)
5bc0dea0-c648-5d1b-8eb7-6339a4303baf,tg:lhdc:4573,Titles,1,id.title/ti,Gratis reiskaartjes,titles proper,Dutch (language)
61b8809a-0ef7-5d9e-a9f3-33eede722df3,tg:lhdc:1771,Titles,1,id.title/ti,De oude man in de palmboom,titles proper,Dutch (language)
c97c2850-9b2f-5ebf-9113-9639ebdea1d3,tg:lhdc:4089,Titles,1,id.title/ti,De rozen van Henry Thayer,titles proper,Dutch (language)
4957c00c-e9bc-50a2-aa53-6ac5abca8340,tg:lhdc:894,Titles,1,id.title/ti,De kinderen uit mijn straat,titles proper,Dutch (language)
4e10bde1-d777-547f-b37d-6129fb6045ae,tg:lhdc:2274,Titles,1,id.title/ti,Heb ik u al eens eerder ontmoet,titles proper,Dutch (language)
3889f78c-ab95-5ba5-bda0-64f314728273,tg:lhdc:2624,Titles,1,id.title/ti,De zwijnenhoeder,titles proper,Dutch (language)
10d2fc52-bf5b-5440-8d78-4cacb7c9d9cb,tg:lhdc:3936,Titles,1,id.title/ti,De familie zeven (23),titles proper,Dutch (language)
9fde91a0-bd97-5136-b144-95d4db1efbda,tg:lhdc:197,Titles,1,id.title/ti,Willem Elsschot,titles proper,Dutch (language)
0f76570f-1574-5ae3-b246-e754fc5cf2e1,tg:lhdc:3465,Titles,1,id.title/ti,Vier...negentien..vier... en zestig,titles proper,Dutch (language)
cc9d0118-20f5-5b08-bf7b-83cd61577f50,tg:lhdc:1458,Titles,1,id.title/ti,Pro justitia,titles proper,Dutch (language)
d4aa43e9-f737-574c-aa6d-008233664b8a,tg:lhdc:3035,Titles,1,id.title/ti,Liesje's wereldreis,titles proper,Dutch (language)
a4685117-5769-5f37-b26e-d31a2edbb296,tg:lhdc:1008,Titles,1,id.title/ti,De vliegende Hollander,titles proper,Dutch (language)
5a0b3d3d-3938-5a31-a38a-8716131c05ac,tg:lhdc:3520,Titles,1,id.title/ti,Hippel-Trippel en de boeldozer,titles proper,Dutch (language)
a6d3c410-19c3-5418-a237-fb4ceae0256a,tg:lhdc:528,Titles,1,id.title/ti,Wiegelied voor een onthoofde,titles proper,Dutch (language)
c1f8d8cd-5adb-5662-8829-ce4be54ec27c,tg:lhdc:482,Titles,1,id.title/ti,Engel tegen wil en dank,titles proper,Dutch (language)
4f4731d4-6a82-5911-ac27-0b415475d38b,tg:lhdc:3170,Titles,1,id.title/ti,Zo nauw steekt het niet,titles proper,Dutch (language)
7e53e246-046c-5022-bbc7-6336397e2d46,tg:lhdc:178,Titles,1,id.title/ti,"Het Dwaallicht (1946), Willem Elsschot",titles proper,Dutch (language)
5e18b11d-9552-5be5-bdd5-f066bb83ac2a,tg:lhdc:20,Titles,1,id.title/ti,"The Empire Theatre, London, programme",titles proper,English (language)
3ab9c3ed-1f58-5f30-be97-d98020619611,tg:lhdc:2331,Titles,1,id.title/ti,"Begraven, meneer",titles proper,Dutch (language)
b4cf1021-28b2-58f0-91d3-af2c705fe44e,tg:lhdc:2761,Titles,1,id.title/ti,Het sprookje van de sneeuman,titles proper,Dutch (language)
eb46f73e-a692-5ad7-bc1b-9c6b4a90a7cb,tg:lhdc:3873,Titles,1,id.title/ti,De diamant-raket,titles proper,Dutch (language)
53cb6922-b862-5e6f-9b35-62b70d0c3272,tg:lhdc:656,Titles,1,id.title/ti,Het pad der glorie,titles proper,Dutch (language)
74d63a69-bf27-527c-b7a8-c6f820b54101,tg:lhdc:4461,Titles,1,id.title/ti,Ten huize van Hubert Lampo,titles proper,Dutch (language)
5b2f1151-0c33-5c4f-b3ca-fc7d25497961,tg:lhdc:1399,Titles,1,id.title/ti,Gevaar,titles proper,Dutch (language)
6148e74d-c939-53cb-b0d0-e2e65bfc4586,tg:lhdc:1663,Titles,1,id.title/ti,De vermetele onderneming,titles proper,Dutch (language)
7a147273-2429-5e4e-a392-51a4e47e288c,tg:lhdc:206,Titles,1,id.title/ti,Aan Stijn Streuvels,titles proper,Dutch (language)
dbe1e872-7990-53ee-a5fd-18fd6debbcf7,tg:lhdc:4031,Titles,1,id.title/ti,Zwanezang,titles proper,Dutch (language)
e0e79946-59b4-510b-87a6-a3f445bd8d61,tg:lhdc:1233,Titles,1,id.title/ti,Het spook,titles proper,Dutch (language)
cbfad750-acff-5333-ac0f-ad6970c366d3,tg:lhdc:2809,Titles,1,id.title/ti,De kinderen op het eiland,titles proper,Dutch (language)
fd257085-3bb7-5d46-ba55-4f31c70d27ff,tg:lhdc:713,Titles,1,id.title/ti,De Zilverberk,titles proper,Dutch (language)
0d0490a2-c1af-5fb6-8422-d6347cf39b4c,tg:lhdc:4524,Titles,1,id.title/ti,Paradijsvogels III - 5,titles proper,Dutch (language)
f96a115c-0241-53a5-8fe0-f81dd26e6113,tg:lhdc:1376,Titles,1,id.title/ti,Kultuur,titles proper,Dutch (language)
593fc908-609c-520b-b9d3-4e87b294522e,tg:lhdc:343,Titles,1,id.title/ti,"Maetschappy van Vlaemsche Tael- en Tooneeloefening, onder kenspreuk: Moedertael en Broedermin, te Nevele - Pryskamp voor Letter- en Tooneeloefening - Programma",titles proper,Dutch (language)
