ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
52d34adf-3a0c-5b54-8a39-7cd399a028d2,tg:lhdc:139,Dimensions,kenmerken.lhformatdc,204,breedte,millimeter
b8b5409c-91ae-59d4-8b50-db012a9ff53a,tg:lhdc:61,Dimensions,kenmerken.lhformatdc,215,hoogte,millimeter
b8b5409c-91ae-59d4-8b50-db012a9ff53a,tg:lhdc:61,Dimensions,kenmerken.lhformatdc,300,breedte,millimeter
0231e8fd-5eee-5636-93ff-3f3498c33beb,tg:lhdc:302,Dimensions,kenmerken.lhformatdc,240,hoogte,millimeter
0231e8fd-5eee-5636-93ff-3f3498c33beb,tg:lhdc:302,Dimensions,kenmerken.lhformatdc,190,breedte,millimeter
8cee5a1e-60a2-50ee-9350-6c52ceb23530,tg:lhdc:36,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
8cee5a1e-60a2-50ee-9350-6c52ceb23530,tg:lhdc:36,Dimensions,kenmerken.lhformatdc,395,breedte,millimeter
2d3e31a2-3fec-5ace-96f0-0be1f186afb7,tg:lhdc:41,Dimensions,kenmerken.lhformatdc,290,hoogte,millimeter
2d3e31a2-3fec-5ace-96f0-0be1f186afb7,tg:lhdc:41,Dimensions,kenmerken.lhformatdc,410,breedte,millimeter
042a7d3f-61b8-56cb-b0a9-07d8f76be226,tg:lhdc:375,Dimensions,kenmerken.lhformatdc,217,hoogte,millimeter
042a7d3f-61b8-56cb-b0a9-07d8f76be226,tg:lhdc:375,Dimensions,kenmerken.lhformatdc,146,breedte,millimeter
82e91293-6e94-5a5e-a48a-89cd4b744d3d,tg:lhdc:288,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
82e91293-6e94-5a5e-a48a-89cd4b744d3d,tg:lhdc:288,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
487dad95-bb75-5f45-9b40-9d3dd8ee0d14,tg:lhdc:322,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
487dad95-bb75-5f45-9b40-9d3dd8ee0d14,tg:lhdc:322,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
532e7022-6e3d-524c-96db-2731c7d7b6b4,tg:lhdc:2184,Dimensions,kenmerken.lhformatdc,340,hoogte,millimeter
532e7022-6e3d-524c-96db-2731c7d7b6b4,tg:lhdc:2184,Dimensions,kenmerken.lhformatdc,213,breedte,millimeter
2e263c17-2437-5318-b2ff-4b8642191284,tg:lhdc:637,Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
2e263c17-2437-5318-b2ff-4b8642191284,tg:lhdc:637,Dimensions,kenmerken.lhformatdc,215,breedte,millimeter
8d2e29b6-9996-533f-9d05-7917c8ddf43f,tg:lhdc:267,Dimensions,kenmerken.lhformatdc,325,hoogte,millimeter
8d2e29b6-9996-533f-9d05-7917c8ddf43f,tg:lhdc:267,Dimensions,kenmerken.lhformatdc,205,breedte,millimeter
ae010ecf-a729-5d6f-9edf-ce7ac9a9552a,tg:lhdc:2254,Dimensions,kenmerken.lhformatdc,288,hoogte,millimeter
ae010ecf-a729-5d6f-9edf-ce7ac9a9552a,tg:lhdc:2254,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
aabcda04-bbdd-59a9-920a-6d10cd8c5c49,tg:lhdc:334,Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
aabcda04-bbdd-59a9-920a-6d10cd8c5c49,tg:lhdc:334,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
4020ba1d-a6c4-5ff6-8c29-42c3c4ab41d4,tg:lhdc:271,Dimensions,kenmerken.lhformatdc,330,hoogte,millimeter
4020ba1d-a6c4-5ff6-8c29-42c3c4ab41d4,tg:lhdc:271,Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
b209b6e7-9bda-5e68-ade2-e5e7bb1d2397,tg:lhdc:57,Dimensions,kenmerken.lhformatdc,200,hoogte,millimeter
b209b6e7-9bda-5e68-ade2-e5e7bb1d2397,tg:lhdc:57,Dimensions,kenmerken.lhformatdc,305,breedte,millimeter
4cd96a6a-6f1b-5924-8bff-e3421bded130,tg:lhdc:363,Dimensions,kenmerken.lhformatdc,210,hoogte,millimeter
4cd96a6a-6f1b-5924-8bff-e3421bded130,tg:lhdc:363,Dimensions,kenmerken.lhformatdc,170,breedte,millimeter
500e4ad3-1c08-57ff-9874-eac10535e834,tg:lhdc:318,Dimensions,kenmerken.lhformatdc,290,hoogte,millimeter
500e4ad3-1c08-57ff-9874-eac10535e834,tg:lhdc:318,Dimensions,kenmerken.lhformatdc,230,breedte,millimeter
f0d7b5e8-08a1-562d-9550-570e6fc04716,tg:lhdc:436,Dimensions,kenmerken.lhformatdc,220,hoogte,millimeter
f0d7b5e8-08a1-562d-9550-570e6fc04716,tg:lhdc:436,Dimensions,kenmerken.lhformatdc,220,breedte,millimeter
7eb45347-0357-5a50-b9f7-1f403d936396,tg:lhdc:420,Dimensions,kenmerken.lhformatdc,115,hoogte,millimeter
7eb45347-0357-5a50-b9f7-1f403d936396,tg:lhdc:420,Dimensions,kenmerken.lhformatdc,95,breedte,millimeter
5afeb490-cc8e-57e9-a983-92e3cbe01821,tg:lhhs:3721,Dimensions,kenmerken/lhformaths.lhformathsafm,277,hoogte,millimeter
5afeb490-cc8e-57e9-a983-92e3cbe01821,tg:lhhs:3721,Dimensions,kenmerken/lhformaths.lhformathsafm,219,breedte,millimeter
d60b5c1f-8e9c-529a-96e5-e517a2d14757,tg:lhhs:2833,Dimensions,kenmerken/lhformaths.lhformathsafm,276,hoogte,millimeter
d60b5c1f-8e9c-529a-96e5-e517a2d14757,tg:lhhs:2833,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
d1346b06-06c9-5cd9-be9c-2e0853cfb994,tg:lhhs:13232,Dimensions,kenmerken/lhformaths.lhformathsafm,271,hoogte,millimeter
d1346b06-06c9-5cd9-be9c-2e0853cfb994,tg:lhhs:13232,Dimensions,kenmerken/lhformaths.lhformathsafm,211,breedte,millimeter
3f9411db-812d-5e1b-bf65-dc2a94d7c248,tg:lhhs:729,Dimensions,kenmerken/lhformaths.lhformathsafm,275,hoogte,millimeter
3f9411db-812d-5e1b-bf65-dc2a94d7c248,tg:lhhs:729,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
09ef6e56-46fd-54dd-aa9b-2ac90a298d32,tg:lhhs:16030,Dimensions,kenmerken/lhformaths.lhformathsafm,295,hoogte,millimeter
09ef6e56-46fd-54dd-aa9b-2ac90a298d32,tg:lhhs:16030,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
6590b326-525f-569f-a17a-d21202abc47a,tg:lhhs:6523,Dimensions,kenmerken/lhformaths.lhformathsafm,310,hoogte,millimeter
6590b326-525f-569f-a17a-d21202abc47a,tg:lhhs:6523,Dimensions,kenmerken/lhformaths.lhformathsafm,214,breedte,millimeter
782d17f9-dfac-5e90-9378-e15be88c2b68,tg:lhhs:6489,Dimensions,kenmerken/lhformaths.lhformathsafm,222,hoogte,millimeter
782d17f9-dfac-5e90-9378-e15be88c2b68,tg:lhhs:6489,Dimensions,kenmerken/lhformaths.lhformathsafm,173,breedte,millimeter
d54f61aa-638a-5cd6-a511-682a8c70a2c0,tg:lhhs:3371,Dimensions,kenmerken/lhformaths.lhformathsafm,275,hoogte,millimeter
d54f61aa-638a-5cd6-a511-682a8c70a2c0,tg:lhhs:3371,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
bde477b9-7c4d-5ebe-81ec-09b31012da0a,tg:lhhs:683,Dimensions,kenmerken/lhformaths.lhformathsafm,204,hoogte,millimeter
bde477b9-7c4d-5ebe-81ec-09b31012da0a,tg:lhhs:683,Dimensions,kenmerken/lhformaths.lhformathsafm,314,breedte,millimeter
44cc7649-6db9-50d1-a4eb-f5673cab8ed1,tg:lhhs:12970,Dimensions,kenmerken/lhformaths.lhformathsafm,220,hoogte,millimeter
44cc7649-6db9-50d1-a4eb-f5673cab8ed1,tg:lhhs:12970,Dimensions,kenmerken/lhformaths.lhformathsafm,280,breedte,millimeter
e17ad8dc-b129-585d-9150-3ee98656fc63,tg:lhhs:20801,Dimensions,kenmerken/lhformaths.lhformathsafm,210,hoogte,millimeter
e17ad8dc-b129-585d-9150-3ee98656fc63,tg:lhhs:20801,Dimensions,kenmerken/lhformaths.lhformathsafm,295,breedte,millimeter
7c693e1c-a038-5f44-974e-7660045f0589,tg:lhhs:379,Dimensions,kenmerken/lhformaths.lhformathsafm,215,hoogte,millimeter
7c693e1c-a038-5f44-974e-7660045f0589,tg:lhhs:379,Dimensions,kenmerken/lhformaths.lhformathsafm,275,breedte,millimeter
d25f5f96-a383-5b98-ac99-4c37f63a4adf,tg:lhhs:16460,Dimensions,kenmerken/lhformaths.lhformathsafm,210,hoogte,millimeter
d25f5f96-a383-5b98-ac99-4c37f63a4adf,tg:lhhs:16460,Dimensions,kenmerken/lhformaths.lhformathsafm,165,breedte,millimeter
158540f7-ee20-557b-9154-eb94a02cb69b,tg:lhhs:13398,Dimensions,kenmerken/lhformaths.lhformathsafm,210,hoogte,millimeter
158540f7-ee20-557b-9154-eb94a02cb69b,tg:lhhs:13398,Dimensions,kenmerken/lhformaths.lhformathsafm,297,breedte,millimeter
dfd8bc5b-a20e-517e-8781-20f6b3c29b32,tg:lhhs:19795,Dimensions,kenmerken/lhformaths.lhformathsafm,109,hoogte,millimeter
dfd8bc5b-a20e-517e-8781-20f6b3c29b32,tg:lhhs:19795,Dimensions,kenmerken/lhformaths.lhformathsafm,89,breedte,millimeter
1dc34227-2c53-5c35-ae88-c42821ac6483,tg:lhhs:6173,Dimensions,kenmerken/lhformaths.lhformathsafm,274,hoogte,millimeter
1dc34227-2c53-5c35-ae88-c42821ac6483,tg:lhhs:6173,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
6d97b1f3-e7b4-5d37-8a38-373a3c888c55,tg:lhhs:18887,Dimensions,kenmerken/lhformaths.lhformathsafm,297,hoogte,millimeter
6d97b1f3-e7b4-5d37-8a38-373a3c888c55,tg:lhhs:18887,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
ef8308b5-7f9e-5e62-b04c-8e5dffc291d0,tg:lhhs:2999,Dimensions,kenmerken/lhformaths.lhformathsafm,297,hoogte,millimeter
ef8308b5-7f9e-5e62-b04c-8e5dffc291d0,tg:lhhs:2999,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
6e14d3be-a1ee-5320-879b-3ad23373be13,tg:lhhs:2130,Dimensions,kenmerken/lhformaths.lhformathsafm,277,hoogte,millimeter
6e14d3be-a1ee-5320-879b-3ad23373be13,tg:lhhs:2130,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
d9566016-9591-5149-8dbb-2fdb82c419de,tg:lhhs:12423,Dimensions,kenmerken/lhformaths.lhformathsafm,2750,hoogte,millimeter
d9566016-9591-5149-8dbb-2fdb82c419de,tg:lhhs:12423,Dimensions,kenmerken/lhformaths.lhformathsafm,2150,breedte,millimeter
69eebb8e-d5c7-5e01-abc8-619d1a3b139b,tg:lhhs:20552,Dimensions,kenmerken/lhformaths.lhformathsafm,210,hoogte,millimeter
69eebb8e-d5c7-5e01-abc8-619d1a3b139b,tg:lhhs:20552,Dimensions,kenmerken/lhformaths.lhformathsafm,295,breedte,millimeter
e12f60d9-42f8-5c6e-a3e5-db71229eeb07,tg:lhhs:16933,Dimensions,kenmerken/lhformaths.lhformathsafm,212,hoogte,millimeter
e12f60d9-42f8-5c6e-a3e5-db71229eeb07,tg:lhhs:16933,Dimensions,kenmerken/lhformaths.lhformathsafm,135,breedte,millimeter
cc357418-e907-57dc-bdbf-1df6c8f1ed33,tg:lhhs:7332,Dimensions,kenmerken/lhformaths.lhformathsafm,273,hoogte,millimeter
cc357418-e907-57dc-bdbf-1df6c8f1ed33,tg:lhhs:7332,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
a6aa35c8-afd2-5060-837f-8f6d9f2f1aef,tg:lhhs:7298,Dimensions,kenmerken/lhformaths.lhformathsafm,267,hoogte,millimeter
a6aa35c8-afd2-5060-837f-8f6d9f2f1aef,tg:lhhs:7298,Dimensions,kenmerken/lhformaths.lhformathsafm,204,breedte,millimeter
e76152a1-6ed2-5abd-b108-8c7c6f068e86,tg:lhhs:2560,Dimensions,kenmerken/lhformaths.lhformathsafm,335,hoogte,millimeter
e76152a1-6ed2-5abd-b108-8c7c6f068e86,tg:lhhs:2560,Dimensions,kenmerken/lhformaths.lhformathsafm,214,breedte,millimeter
6446a276-6138-5707-8ac7-5cad04be4a51,tg:lhhs:12073,Dimensions,kenmerken/lhformaths.lhformathsafm,2200,hoogte,millimeter
6446a276-6138-5707-8ac7-5cad04be4a51,tg:lhhs:12073,Dimensions,kenmerken/lhformaths.lhformathsafm,1400,breedte,millimeter
601737a6-271f-518a-a1f4-b74dc13efcf0,tg:lhhs:16899,Dimensions,kenmerken/lhformaths.lhformathsafm,215,hoogte,millimeter
601737a6-271f-518a-a1f4-b74dc13efcf0,tg:lhhs:16899,Dimensions,kenmerken/lhformaths.lhformathsafm,135,breedte,millimeter
f726911f-4124-53db-b8cc-c288d1d1b3e8,tg:lhhs:20102,Dimensions,kenmerken/lhformaths.lhformathsafm,275,hoogte,millimeter
f726911f-4124-53db-b8cc-c288d1d1b3e8,tg:lhhs:20102,Dimensions,kenmerken/lhformaths.lhformathsafm,216,breedte,millimeter
af8a767b-6220-5f7d-85b2-90aff6a9d199,tg:lhhs:17271,Dimensions,kenmerken/lhformaths.lhformathsafm,212,hoogte,millimeter
af8a767b-6220-5f7d-85b2-90aff6a9d199,tg:lhhs:17271,Dimensions,kenmerken/lhformaths.lhformathsafm,135,breedte,millimeter
aae9a626-8693-5155-ad9b-d590379a7f53,tg:lhhs:12589,Dimensions,kenmerken/lhformaths.lhformathsafm,2740,hoogte,millimeter
aae9a626-8693-5155-ad9b-d590379a7f53,tg:lhhs:12589,Dimensions,kenmerken/lhformaths.lhformathsafm,2090,breedte,millimeter
ab70cbd0-9491-58ed-a055-4ba93921b57b,tg:lhhs:8497,Dimensions,kenmerken/lhformaths.lhformathsafm,297,hoogte,millimeter
ab70cbd0-9491-58ed-a055-4ba93921b57b,tg:lhhs:8497,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
f37ef15b-f7e5-5972-b71a-1a6229227e87,tg:lhhs:18184,Dimensions,kenmerken/lhformaths.lhformathsafm,297,hoogte,millimeter
f37ef15b-f7e5-5972-b71a-1a6229227e87,tg:lhhs:18184,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
b6bf9963-1e2b-5b55-bfd2-e67337fe47f9,tg:lhhs:7762,Dimensions,kenmerken/lhformaths.lhformathsafm,209,hoogte,millimeter
b6bf9963-1e2b-5b55-bfd2-e67337fe47f9,tg:lhhs:7762,Dimensions,kenmerken/lhformaths.lhformathsafm,136,breedte,millimeter
b0528a6f-fa42-5b27-bc0d-24d8b4bf95a8,tg:lhhs:6870,Dimensions,kenmerken/lhformaths.lhformathsafm,186,hoogte,millimeter
b0528a6f-fa42-5b27-bc0d-24d8b4bf95a8,tg:lhhs:6870,Dimensions,kenmerken/lhformaths.lhformathsafm,148,breedte,millimeter
9dbe167c-8f5c-5812-9770-ff7762926de0,tg:lhhs:15759,Dimensions,kenmerken/lhformaths.lhformathsafm,270,hoogte,millimeter
9dbe167c-8f5c-5812-9770-ff7762926de0,tg:lhhs:15759,Dimensions,kenmerken/lhformaths.lhformathsafm,220,breedte,millimeter
7dbce934-61c1-5e86-936c-24c2900f472e,tg:lhhs:17764,Dimensions,kenmerken/lhformaths.lhformathsafm,290,hoogte,millimeter
7dbce934-61c1-5e86-936c-24c2900f472e,tg:lhhs:17764,Dimensions,kenmerken/lhformaths.lhformathsafm,200,breedte,millimeter
a70f76cb-fded-5b93-b517-9136434111e1,tg:lhhs:8182,Dimensions,kenmerken/lhformaths.lhformathsafm,268,hoogte,millimeter
a70f76cb-fded-5b93-b517-9136434111e1,tg:lhhs:8182,Dimensions,kenmerken/lhformaths.lhformathsafm,209,breedte,millimeter
65b74196-745d-5b6a-8f85-12d21736dfef,tg:lhhs:20417,Dimensions,kenmerken/lhformaths.lhformathsafm,147,hoogte,millimeter
65b74196-745d-5b6a-8f85-12d21736dfef,tg:lhhs:20417,Dimensions,kenmerken/lhformaths.lhformathsafm,111,breedte,millimeter
335d3034-0a27-5dc2-93b9-6d534fa0584b,tg:lhhs:18491,Dimensions,kenmerken/lhformaths.lhformathsafm,210,hoogte,millimeter
335d3034-0a27-5dc2-93b9-6d534fa0584b,tg:lhhs:18491,Dimensions,kenmerken/lhformaths.lhformathsafm,165,breedte,millimeter
7062e09d-0b08-5db1-adda-e69a21fe4eb2,tg:lhhs:7277,Dimensions,kenmerken/lhformaths.lhformathsafm,275,hoogte,millimeter
7062e09d-0b08-5db1-adda-e69a21fe4eb2,tg:lhhs:7277,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
45a12239-0dbe-5714-8b9c-78b7b53bb523,tg:lhhs:2075,Dimensions,kenmerken/lhformaths.lhformathsafm,215,hoogte,millimeter
45a12239-0dbe-5714-8b9c-78b7b53bb523,tg:lhhs:2075,Dimensions,kenmerken/lhformaths.lhformathsafm,275,breedte,millimeter
df8a726e-5335-52f2-955e-be4f020de40f,tg:lhhs:12566,Dimensions,kenmerken/lhformaths.lhformathsafm,210,hoogte,millimeter
df8a726e-5335-52f2-955e-be4f020de40f,tg:lhhs:12566,Dimensions,kenmerken/lhformaths.lhformathsafm,295,breedte,millimeter
6fb59e4a-111b-5b2e-8e2c-a734b70eaad7,tg:lhhs:8478,Dimensions,kenmerken/lhformaths.lhformathsafm,297,hoogte,millimeter
6fb59e4a-111b-5b2e-8e2c-a734b70eaad7,tg:lhhs:8478,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
17295643-ba29-5915-b371-78b6e458297e,tg:lhhs:20047,Dimensions,kenmerken/lhformaths.lhformathsafm,276,hoogte,millimeter
17295643-ba29-5915-b371-78b6e458297e,tg:lhhs:20047,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
3698a1a3-0d00-5a10-bd3a-812ed629f918,tg:lhhs:17334,Dimensions,kenmerken/lhformaths.lhformathsafm,295,hoogte,millimeter
3698a1a3-0d00-5a10-bd3a-812ed629f918,tg:lhhs:17334,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
167b7ca6-fea7-51a1-a1bd-6ca2957f42bc,tg:lhhs:7627,Dimensions,kenmerken/lhformaths.lhformathsafm,298,hoogte,millimeter
167b7ca6-fea7-51a1-a1bd-6ca2957f42bc,tg:lhhs:7627,Dimensions,kenmerken/lhformaths.lhformathsafm,209,breedte,millimeter
4a8f4cce-4235-5545-95cb-bde2baae99d0,tg:lhhs:6935,Dimensions,kenmerken/lhformaths.lhformathsafm,199,hoogte,millimeter
4a8f4cce-4235-5545-95cb-bde2baae99d0,tg:lhhs:6935,Dimensions,kenmerken/lhformaths.lhformathsafm,159,breedte,millimeter
45d0ebc8-d7fc-5f3f-88f5-c4a1bdcb94db,tg:lhhs:4908,Dimensions,kenmerken/lhformaths.lhformathsafm,277,hoogte,millimeter
45d0ebc8-d7fc-5f3f-88f5-c4a1bdcb94db,tg:lhhs:4908,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
578bf28b-78f7-56dd-a6f0-aea26e8fc9c2,tg:lhhs:2425,Dimensions,kenmerken/lhformaths.lhformathsafm,299,hoogte,millimeter
578bf28b-78f7-56dd-a6f0-aea26e8fc9c2,tg:lhhs:2425,Dimensions,kenmerken/lhformaths.lhformathsafm,216,breedte,millimeter
10c89015-1cac-5749-b266-caba0ab8b4a0,tg:lhhs:8028,Dimensions,kenmerken/lhformaths.lhformathsafm,275,hoogte,millimeter
10c89015-1cac-5749-b266-caba0ab8b4a0,tg:lhhs:8028,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
167a9900-7e17-5718-b13d-a050fc44f573,tg:lhhs:12136,Dimensions,kenmerken/lhformaths.lhformathsafm,210,hoogte,millimeter
167a9900-7e17-5718-b13d-a050fc44f573,tg:lhhs:12136,Dimensions,kenmerken/lhformaths.lhformathsafm,337,breedte,millimeter
0569d9f7-7725-51a2-bb87-6133c53a82bd,tg:lhhs:16175,Dimensions,kenmerken/lhformaths.lhformathsafm,282,hoogte,millimeter
0569d9f7-7725-51a2-bb87-6133c53a82bd,tg:lhhs:16175,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
2e2217ed-3f95-531d-b0e0-7f6b48d89761,tg:lhhs:14148,Dimensions,kenmerken/lhformaths.lhformathsafm,297,hoogte,millimeter
2e2217ed-3f95-531d-b0e0-7f6b48d89761,tg:lhhs:14148,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
dad11e2f-6c14-591e-bb5e-74b164c56f93,tg:lhhs:8881,Dimensions,kenmerken/lhformaths.lhformathsafm,180,hoogte,millimeter
dad11e2f-6c14-591e-bb5e-74b164c56f93,tg:lhhs:8881,Dimensions,kenmerken/lhformaths.lhformathsafm,140,breedte,millimeter
e3bc4ac1-724c-58cc-a020-dc019d9b583a,tg:lhhs:19280,Dimensions,kenmerken/lhformaths.lhformathsafm,350,hoogte,millimeter
e3bc4ac1-724c-58cc-a020-dc019d9b583a,tg:lhhs:19280,Dimensions,kenmerken/lhformaths.lhformathsafm,149,breedte,millimeter
2856a0a0-cfc6-59ec-a579-c00cefafca1c,tg:lhhs:6466,Dimensions,kenmerken/lhformaths.lhformathsafm,275,hoogte,millimeter
2856a0a0-cfc6-59ec-a579-c00cefafca1c,tg:lhhs:6466,Dimensions,kenmerken/lhformaths.lhformathsafm,215,breedte,millimeter
a287348e-da44-5d66-a62c-4f4960afc44d,tg:lhhs:3664,Dimensions,kenmerken/lhformaths.lhformathsafm,295,hoogte,millimeter
a287348e-da44-5d66-a62c-4f4960afc44d,tg:lhhs:3664,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
de1a7545-2d76-5aaf-aa8e-9709eb6b66b6,tg:lhhs:1659,Dimensions,kenmerken/lhformaths.lhformathsafm,270,hoogte,millimeter
de1a7545-2d76-5aaf-aa8e-9709eb6b66b6,tg:lhhs:1659,Dimensions,kenmerken/lhformaths.lhformathsafm,210,breedte,millimeter
d662ec5e-ad9b-5929-8c7b-bcac2202a6b0,tg:lhhs:18868,Dimensions,kenmerken/lhformaths.lhformathsafm,276,hoogte,millimeter
d662ec5e-ad9b-5929-8c7b-bcac2202a6b0,tg:lhhs:18868,Dimensions,kenmerken/lhformaths.lhformathsafm,216,breedte,millimeter
