ResourceID,brocade.id,card,order,source_field,Description,Description Language
ca9b5c93-8ce4-550f-8c09-22d56abc223e,tg:lhdc:2521,Descriptions,1,id.desc,"Een radiodocumentaire van Helmut Kopetzky. Nederlandse vertaling en  
regie: Flor Stein",Nederlands
e7d5d05e-c2e7-5788-8d5f-8074496c459f,tg:lhdc:2034,Descriptions,1,id.desc,Luisterspel van Barry Bermange. Nederlandse vertaling: Nina Bergsma,Nederlands
62879df3-5777-52c4-b56a-eefef50480f9,tg:lhdc:2464,Descriptions,1,id.desc,Luisterspel van Filippone Colonna,Nederlands
dff5c934-9eca-572d-b5d7-b46e29aacc17,tg:lhdc:1618,Descriptions,1,id.desc,"herinneringen aan den wapenstilstand 1918. Radio-fantaisie door  
Edy Pevernagie",Nederlands
f0846677-a167-58bd-b536-a82c9375007c,tg:lhdc:787,Descriptions,1,id.desc,"Luisterspel door Jon Manchip   
uit het Engels vertaald door G. De Rycke   
Deel I",Nederlands
f85047cf-84c8-58df-9167-0cdac55121f7,tg:lhdc:1248,Descriptions,1,id.desc,Door Edmond Rostand,Nederlands
b997435e-62cc-5f78-baaf-1526e68c9478,tg:lhdc:857,Descriptions,1,id.desc,Radiospel door Willem Putman,Nederlands
9fbff7be-a461-57b3-a0f5-beacf26b76b4,tg:lhdc:1161,Descriptions,1,id.desc,Dor G.L. Weisz,Nederlands
179d85af-50ce-5d48-b676-999ca023f8e9,tg:lhdc:4699,Descriptions,1,id.desc,Luisterspel door Julia Tulkens,Nederlands
989d3a93-f2be-5fc4-a531-f4428fd6cc07,tg:lhdc:504,Descriptions,1,id.desc,"Luisterspel van Giles Cooper  
Uit het Engels vertaald door Jan Christiaens",Nederlands
6049397f-d8a8-5c79-a640-e4590b398017,tg:lhdc:4733,Descriptions,1,id.desc,Een luisterspel van Gerard Walschap naar een verhaal van Tsjekhov,Nederlands
037ffa4d-fe02-5ba0-8aeb-f190b2c31535,tg:lhdc:1531,Descriptions,1,id.desc,Van Harold Pinter. nederlandse vertaling: Coos Mulder,Nederlands
bfec356d-6f37-5aa6-8c4f-ea5da8386797,tg:lhdc:1024,Descriptions,1,id.desc,Door Avertchenko,Nederlands
a9f4e66d-d990-565f-b604-560131830efb,tg:lhdc:4226,Descriptions,1,id.desc,Auteur: John Patrick,Nederlands
f8105ba0-088b-5472-8b11-635e501e74c3,tg:lhdc:1474,Descriptions,1,id.desc,Luisterspel van Frans Hiesel. Vertaling: Maria-Sophie Nathusius,Nederlands
a02b6943-8df7-5e97-90c1-7afeac5de211,tg:lhdc:4676,Descriptions,1,id.desc,Hoorspel door Paula Van Loock,Nederlands
b40f15c0-17fb-557f-98ea-dfbe92b7bacb,tg:lhdc:2608,Descriptions,1,id.desc,Mini-luisterspel van Rainer Puchert,Nederlands
07d9e5eb-6851-525f-8fa4-9a8254a2fd25,tg:lhdc:912,Descriptions,1,id.desc,Hoorspel van Henk Fedder,Nederlands
56e12851-ea38-531f-ae17-08e5758cbddb,tg:lhdc:2576,Descriptions,1,id.desc,Radioschets door Jac. Ballings,Nederlands
de34f87d-daf6-53a7-bb22-5fc26fa2a81e,tg:lhdc:2126,Descriptions,1,id.desc,Luisterspel van Peter Van Gestel,Nederlands
aba12009-3a87-5a74-b101-2717a200eadc,tg:lhdc:4158,Descriptions,1,id.desc,Komedie van Aldo de Benedetti,Nederlands
a19a07eb-f891-57f4-b998-3850049f02d2,tg:lhdc:695,Descriptions,1,id.desc,Door R. Minne,Nederlands
68b1d12e-fad3-5f84-9681-c66421388d30,tg:lhdc:4508,Descriptions,1,id.desc,6de aflevering,Nederlands
02172a71-7cdd-5b69-a592-b83854ede9c0,tg:lhdc:2825,Descriptions,1,id.desc,Door Guut Betlem jr,Nederlands
ecaba128-89bc-5a93-b254-ce1e93ab90d5,tg:lhdc:3737,Descriptions,1,id.desc,Luisterspel voor de jeugd door Alice Toen,Nederlands
747aede5-a641-5025-afcc-e2cc4a57ee2d,tg:lhdc:3222,Descriptions,1,id.desc,Door Plien Pycke,Nederlands
8e6b849e-3f30-5a18-8740-8de7506364ba,tg:lhdc:2960,Descriptions,1,id.desc,Door Louise Vervloet,Nederlands
e56a3e7b-1ebe-55f6-b47d-abef133b36ab,tg:lhdc:3672,Descriptions,1,id.desc,"Dedective-luisterspel door Wolfgang Ecke. Nederlandse bewerking:  
Tony van Looy",Nederlands
32aa85ce-41de-5bb9-9c62-c63266ebe747,tg:lhdc:2433,Descriptions,1,id.desc,Luisterspel van Robin Smyth. Nederlandse vertaling: René Verbeeck,Nederlands
99e60c17-fc74-5ecc-8403-3926d7ced5e9,tg:lhdc:2063,Descriptions,1,id.desc,"Luisterspel door Will Barnard(3rd prijs wedstrjd NRU-BRT 1963). Uitgesteld  
relais van NRU-AVRO",Nederlands
b288a146-7114-5039-9349-05b10c59c9fd,tg:lhdc:1566,Descriptions,1,id.desc,"Door Antonio Santoni-Rugiu en Guiseppe Di Martino, vertaald door  
Hubert Van Herreweghen",Nederlands
40f68fd4-940e-5614-91b9-30ab53ca8c50,tg:lhdc:553,Descriptions,1,id.desc,"Luisterspel door Hermann Moers  
Uit het Duits vertaald door Bernard Kemp",Nederlands
ea881643-b417-5baf-96a9-b1e0ee45c9fa,tg:lhdc:4334,Descriptions,1,id.desc,Tekst liedjes,Nederlands
5a229a07-ae44-5ec2-ab1e-fdce1185c35f,tg:lhdc:3808,Descriptions,1,id.desc,"Beloningen voor Judocus"""" Luisterspel door Louis Dusee",Nederlands
e19eafae-a7db-5efd-9216-4cb0afe64347,tg:lhdc:1835,Descriptions,1,id.desc,"Een luiseterspel van Peter Hirche in het Nederlandse vertaald door  
Dries Janssen",Nederlands
1acf3579-1d42-5dc9-88d0-479de70d640a,tg:lhdc:800,Descriptions,1,id.desc,"Een vreemde geschiedenis  
Luisterspel door Val Gielgud en Stephen King-Hall   
Uit het Engelsch vertaald door Gust de Muyck
",Nederlands
2101fd6f-7dc2-5609-a592-e221449f3216,tg:lhdc:945,Descriptions,1,id.desc,"door Rafaël Verhulst.  
Radiobewerking: Eva Vermeer
",Nederlands
0090a3c0-a2ae-5ce4-a6d8-c37d8544f94a,tg:lhdc:1970,Descriptions,1,id.desc,"Een interludium voor radio door Dan Treston.  
Nederlandse vertaling: Germaine Blondeau",Nederlands
0287ca4c-165d-513b-93dd-e8e94f0d9bfb,tg:lhdc:4621,Descriptions,1,id.desc,"Luisterspel door Yvonne Waegemans. In verband met de Wereldspaardag op  
14 maart.",Nederlands
4e1f0d18-9b7c-58d4-9e71-4cd3707d6666,tg:lhdc:1423,Descriptions,1,id.desc,Luistespel van Peter Fieldson. nederlandse vertaling: Clem Schouwenaars,Nederlands
f7f34ab2-41ef-5edb-9498-e70a37731b6f,tg:lhdc:4271,Descriptions,1,id.desc,Door Frans Cools,Nederlands
60094b58-4635-5e9c-8211-502c4ea05999,tg:lhdc:1589,Descriptions,1,id.desc,Naar Bert Brecht door Victor Varangot,Nederlands
2335df0b-18a8-5231-8800-02139f23b44a,tg:lhdc:1264,Descriptions,1,id.desc,Radioschets door Anton Van Casteren,Nederlands
e95fb31c-c6e2-5e2b-ae1a-f2cfdec9a202,tg:lhdc:251,Descriptions,1,id.desc,Document is tweetalig (Nederlands - Frans),Nederlands
892c731a-8d9e-5b29-9155-e1684d6be074,tg:lhdc:4066,Descriptions,1,id.desc,Een tragedie in vier bedrijven van Sean O'Casey,Nederlands
ad61f12f-d78a-52b1-bb01-eb74c6a76a00,tg:lhdc:1634,Descriptions,1,id.desc,Door Leo Matthias,Nederlands
acef27ed-0448-52e4-9296-7c23f3401b98,tg:lhdc:3609,Descriptions,1,id.desc,"Een jeugdtoneel door Willy Pittoors. Radiobewerking: Tom Mans, Tony  
van Looy",Nederlands
a996d9d8-ef1c-51d3-9f46-af933ca8bee2,tg:lhdc:601,Descriptions,1,id.desc,Een luisterspel van Lode Weyk,Nederlands
3b54169d-f91e-5063-901d-a70f648d0ff0,tg:lhdc:2448,Descriptions,1,id.desc,Luisterspel van Dick Walda,Nederlands
75a7e3dd-587b-5700-8403-48df2d99f861,tg:lhdc:2018,Descriptions,1,id.desc,Luisterspel van Thomas Kilroy. Uit het Engels vertaald door Piet Van Aken,Nederlands
ae6b9af9-5165-53b8-9e2b-918d42c00eaf,tg:lhdc:4123,Descriptions,1,id.desc,Televisie-spel van Anton P. Tsjechof,Nederlands
83a8b11c-59c0-5560-a3f8-261ad2e553dd,tg:lhdc:744,Descriptions,1,id.desc,Luisterspel van Hans Braun,Nederlands
5bc0dea0-c648-5d1b-8eb7-6339a4303baf,tg:lhdc:4573,Descriptions,1,id.desc,Door Rik De Bruyn,Nederlands
61b8809a-0ef7-5d9e-a9f3-33eede722df3,tg:lhdc:1771,Descriptions,1,id.desc,"Luisterspel door Eduard König, uit het Duits vertaald door Bernard Kemp",Nederlands
c97c2850-9b2f-5ebf-9113-9639ebdea1d3,tg:lhdc:4089,Descriptions,1,id.desc,TV-spel door H.N. Claus,Nederlands
4957c00c-e9bc-50a2-aa53-6ac5abca8340,tg:lhdc:894,Descriptions,1,id.desc,"Een onromantisch hoorspel   
door J/Thormen Bjaeren",Nederlands
4e10bde1-d777-547f-b37d-6129fb6045ae,tg:lhdc:2274,Descriptions,1,id.desc,Auteur: David Marshall; vertaling: Ludo Schats,Nederlands
3889f78c-ab95-5ba5-bda0-64f314728273,tg:lhdc:2624,Descriptions,1,id.desc,Naar een sprookje van H.O. Andersen. Hoorspel door Leo Roelants,Nederlands
10d2fc52-bf5b-5440-8d78-4cacb7c9d9cb,tg:lhdc:3936,Descriptions,1,id.desc,Gevariëerd luisterspel,Nederlands
cc9d0118-20f5-5b08-bf7b-83cd61577f50,tg:lhdc:1458,Descriptions,1,id.desc,De zaak plank. Hoorspel door Piet Bergers,Nederlands
5a0b3d3d-3938-5a31-a38a-8716131c05ac,tg:lhdc:3520,Descriptions,1,id.desc,Een jeugdhoorspel- 2de deel,Nederlands
a6d3c410-19c3-5418-a237-fb4ceae0256a,tg:lhdc:528,Descriptions,1,id.desc,"Chileens luisterspel van Jorge Diaz  
Nederlandse vertaling: Paul Hardy
",Nederlands
c1f8d8cd-5adb-5662-8829-ce4be54ec27c,tg:lhdc:482,Descriptions,1,id.desc,"Luisterspel door David Compton  
Uit het Engels vertaald door René Verbeeck",Nederlands
7e53e246-046c-5022-bbc7-6336397e2d46,tg:lhdc:178,Descriptions,1,id.desc,Recensie verschenen in 'De Morgen',Nederlands
5e18b11d-9552-5be5-bdd5-f066bb83ac2a,tg:lhdc:20,Descriptions,1,id.desc,"The Empire / Theatre of Varieties / Programme, Monday, May 31st, 1897",Nederlands
3ab9c3ed-1f58-5f30-be97-d98020619611,tg:lhdc:2331,Descriptions,1,id.desc,Mini-luisterspel van N.F. Simpson,Nederlands
b4cf1021-28b2-58f0-91d3-af2c705fe44e,tg:lhdc:2761,Descriptions,1,id.desc,Door R. Metzemaeker,Nederlands
eb46f73e-a692-5ad7-bc1b-9c6b4a90a7cb,tg:lhdc:3873,Descriptions,1,id.desc,Luisterspel voorde jeugd door J.D. Mertens-Beirinckx,Nederlands
53cb6922-b862-5e6f-9b35-62b70d0c3272,tg:lhdc:656,Descriptions,1,id.desc,"door L. Garde Peach  
Uit het Engels vertaald door Gust de Muynck",Nederlands
5b2f1151-0c33-5c4f-b3ca-fc7d25497961,tg:lhdc:1399,Descriptions,1,id.desc,"Een luisterspel door Richard Hughes, uit het Engels vertaald door  
Hans Berghuis",Nederlands
6148e74d-c939-53cb-b0d0-e2e65bfc4586,tg:lhdc:1663,Descriptions,1,id.desc,"Luisterspel door Erwin Wickert, vertaald door Tone Brulin",Nederlands
dbe1e872-7990-53ee-a5fd-18fd6debbcf7,tg:lhdc:4031,Descriptions,1,id.desc,Televisiespel door A. Tsjechow,Nederlands
e0e79946-59b4-510b-87a6-a3f445bd8d61,tg:lhdc:1233,Descriptions,1,id.desc,Radio-sketch door Richard Turf,Nederlands
fd257085-3bb7-5d46-ba55-4f31c70d27ff,tg:lhdc:713,Descriptions,1,id.desc,"Hoorspel door René Metzemaekers
Derde prijs hoorspelwedstrijd 1950",Nederlands
0d0490a2-c1af-5fb6-8422-d6347cf39b4c,tg:lhdc:4524,Descriptions,1,id.desc,Auteur: Marc De Bie,Nederlands
f96a115c-0241-53a5-8fe0-f81dd26e6113,tg:lhdc:1376,Descriptions,1,id.desc,Door J.H. Speenhoff,Nederlands
819f708a-ee10-53ef-896c-f8ee91c3ddb8,tg:lhdc:4174,Descriptions,1,id.desc,TV.-spel door Mzria Rosseels,Nederlands
9373ed4b-9d1a-5f48-922b-09922f2429fc,tg:lhdc:590,Descriptions,1,id.desc,"Een humoreske voor radio door Alan Sharp  
Uit het Engels vertaald door Germaine Blondeau",Nederlands
19c26f0f-9cb0-574d-a2ad-cdf91218cc73,tg:lhdc:3598,Descriptions,1,id.desc,Door Friedrich Feld. Nederlandse bewerking: Tony Van Looy,Nederlands
ed797857-9910-58b4-9bd4-784631cf9268,tg:lhdc:2673,Descriptions,1,id.desc,Een hoorpelletje op tekst van Leo Roelants,Nederlands
6d9fb1de-66ff-567e-a06b-0d0118317ba2,tg:lhdc:3961,Descriptions,1,id.desc,Auteur: W.D. Home,Nederlands
4cfd97da-f44e-5c14-a55b-039bbe180687,tg:lhdc:2223,Descriptions,1,id.desc,Luisterspel van Jelena Kohout. Nederlandse vertaling: Tineke Maenen,Nederlands
7bf65c96-9712-55b3-9c9a-e632076c0353,tg:lhdc:1819,Descriptions,1,id.desc,Radiofonisch essay voor stemmen en geluidspatronen van Gerrit Pleiter,Nederlands
13def0dc-afd6-5dd6-8d5b-6fb84d2c50dc,tg:lhdc:986,Descriptions,1,id.desc,Blijspel met zang & dans door Moliere,Nederlands
fb671c44-4a86-578a-b696-7f7f32f7db62,tg:lhdc:77,Descriptions,1,id.desc,"Programma van de Folies-Bergère, Parijs",Nederlands
53a1cc59-5a1e-5c9f-bc52-37bfa357b307,tg:lhdc:2366,Descriptions,1,id.desc,Mini-luisterspel van Herman Van Winsen,Nederlands
3a1c357c-14dd-5218-bc78-341e62e5b02b,tg:lhdc:4318,Descriptions,1,id.desc,Door Rik De Bruyn,Nederlands
344344d4-5c91-5861-91ac-82184128240b,tg:lhdc:3127,Descriptions,1,id.desc,Door Ria Reul,Nederlands
d99a6a0c-c49a-5ccc-9f18-d39a1bc4d544,tg:lhdc:4748,Descriptions,1,id.desc,Een radiospel van Marc Decorte.,Nederlands
4ba4fb37-a226-58b8-a28b-9d51e72f5779,tg:lhdc:3577,Descriptions,1,id.desc,Luisterspel door Ad. van Seijen,Nederlands
eb967905-8ac1-5126-9042-5e6e5fff29ee,tg:lhdc:3218,Descriptions,1,id.desc,Door Theo Luysterburg,Nederlands
52e14cfa-95dd-5093-b821-67f510613aa5,tg:lhdc:4027,Descriptions,1,id.desc,TV-spel door Ken Hughes,Nederlands
2e6bf019-f717-5e47-959b-e94cd8c778e9,tg:lhdc:3648,Descriptions,1,id.desc,Vijfde deel,Nederlands
8d462def-02cf-5636-b191-acffddcccb57,tg:lhdc:4477,Descriptions,1,id.desc,Aflevering 24,Nederlands
0a733b70-da43-571a-ba1c-0e6d4b662060,tg:lhdc:640,Descriptions,1,id.desc,Radio-spel door Emiel Buskens,Nederlands
695c47ab-9f4a-55fc-b14a-7d69134036ef,tg:lhdc:2059,Descriptions,1,id.desc,Door Jean Marsus. Uit het Frans vertaald door Marc Van Brabant,Nederlands
0c579867-ec4b-54ed-baac-0f5531513462,tg:lhdc:4162,Descriptions,1,id.desc,Van Von Edward Bond,Nederlands
1e5593a2-2461-5bfa-91bf-16e4a58f3536,tg:lhdc:1360,Descriptions,1,id.desc,Sketch door Piet Rits,Nederlands
15e022f0-1c2a-57e6-a0f1-36d0a5ba137f,tg:lhdc:4498,Descriptions,1,id.desc,Aflevering 11,Nederlands
cf691e1e-fdda-5b34-8968-b98e6e045cb1,tg:lhdc:4532,Descriptions,1,id.desc,Auteur: Marc De Bie,Nederlands
41f4b922-7c9f-59c3-be03-9e770766688c,tg:lhdc:705,Descriptions,1,id.desc,"van William Shakespeare
voor de radio bewerkt door Frans Roggen",Nederlands
e28030d3-3a73-57d4-b276-fba501aa1da5,tg:lhdc:1730,Descriptions,1,id.desc,Hoorspel door Eve Warans. Eerste prijs hoorspelwerstrijd 1950,Nederlands
d329e12d-429c-5804-ba3b-14baafceb6b4,tg:lhdc:2235,Descriptions,1,id.desc,Een mini-luisterspel van Toon Reyniers,Nederlands
63e9e230-6e25-5e88-829f-5ad7d220ebc1,tg:lhdc:3977,Descriptions,1,id.desc,Televisiespel/ Komedie,Nederlands
fdf4801e-d05e-57a6-b527-cada237c0f66,tg:lhdc:2665,Descriptions,1,id.desc,"Luisterspel voor de jeugd naar het gelijkenamige tooneelspel voor de   
jeugd door Maurits Goossens",Nederlands
3bf97998-ed58-5e49-8518-73a68241cfaf,tg:lhdc:1419,Descriptions,1,id.desc,"Luisterspel van Lester Powell uit het Engels vertaald door  
René Verbeeck",Nederlands
25909a97-43e9-51bd-90c9-db9c2fd76542,tg:lhdc:3424,Descriptions,1,id.desc,Door Alice Toen,Nederlands
916d6e19-fa43-59b2-bad5-886a8d60b694,tg:lhdc:1049,Descriptions,1,id.desc,Tot hoorspel verwerkt door: Jan Boon,Nederlands
61be53e5-f7cb-5c3a-9501-55b8f361171a,tg:lhdc:569,Descriptions,1,id.desc,"Een ijslands luisterspel van Jokull Jacobsson  
Nederlanse vertaling Nora Snijers",Nederlands
65d826d4-8ded-590a-9a47-58b87953ab65,tg:lhdc:3131,Descriptions,1,id.desc,Door Guido Van Zeir,Nederlands
b8b5409c-91ae-59d4-8b50-db012a9ff53a,tg:lhdc:61,Descriptions,1,id.desc,Programma van het Nouveau Théâtre in Parijs,Nederlands
7fd80fdc-50d5-5231-a07e-de8064fdf0fe,tg:lhdc:990,Descriptions,1,id.desc,Hoorspel door Dirk Van Kampen,Nederlands
0826314a-849d-5602-b60e-60b58948c98f,tg:lhdc:3998,Descriptions,1,id.desc,Dorothy L. Sayers,Nederlands
76406dc6-7580-5de0-b5c0-814152cdb277,tg:lhdc:3832,Descriptions,1,id.desc,"Luisterspel door Friedrich Feld. Nederlandse bewerking;  
Karel Ruyssinck",Nederlands
9bfe6693-2041-559a-9a8e-d6b600339ac6,tg:lhdc:2720,Descriptions,1,id.desc,Door Frans Hanssens,Nederlands
84261505-fb98-52d4-bb05-50a9372df381,tg:lhdc:617,Descriptions,1,id.desc,Luisterspel van Carlo Fruttero en Franco Lucentini,Nederlands
d135666a-bdb2-521e-b1a7-93ae1953da4b,tg:lhdc:1622,Descriptions,1,id.desc,"Luisterspel van Mevr. C. MostkovLamblot, naar het tooneelstuk van A.  
Tsjekhov, vertaald door A. Corbet",Nederlands
66e4ca80-b521-5e90-8662-831d28729694,tg:lhdc:4070,Descriptions,1,id.desc,(Inspektor Sommers letzter fall) Televisiespel van Wolfgang Altendorf,Nederlands
0c5ed36c-a28f-5801-887b-36fabad1a6e8,tg:lhdc:1788,Descriptions,1,id.desc,"Een spel van toverij door William Shakespeare. vertaald door  
Martinus Nijhoff",Nederlands
7c777b56-e115-5645-8df4-7d3a0a10c2cc,tg:lhdc:1272,Descriptions,1,id.desc,Blijspel door Thomas Asselijn (XVIIe eeuw),Nederlands
b97a36e2-cb4d-5d7e-ade8-cd3cddf02362,tg:lhdc:1767,Descriptions,1,id.desc,Door Willem Tollenaar,Nederlands
