ResourceID,brocade.id,card,order,Mark Text,Mark Type,Mark Language
926d6315-88a2-5e6d-b26e-4e613a95c902,tg:lhpr:1589_#2,Marks,1,"r.o.: _Jef Lambeaux 1891_

2) achterzijde: _Portret van J. Brans door Jef Lambeaux nagetekend door A.
Daenens_

3) l.o.: _Naar ene teekening van J. Lambeaux / A. Daenens 7/13_

m.o.: _Voor mijn trouwen Vriend C. Rousseau / 22 april 1939 / JM Brans_",signatures (names),Nederlands
721be338-50e4-5c57-b80e-52adbff73a9c,tg:lhpr:1589_#3,Marks,1,"r.o.: _Jef Lambeaux 1891_

2) achterzijde: _Portret van J. Brans door Jef Lambeaux nagetekend door A.
Daenens_

3) l.o.: _Naar ene teekening van J. Lambeaux / A. Daenens 7/13_

m.o.: _Voor mijn trouwen Vriend C. Rousseau / 22 april 1939 / JM Brans_",signatures (names),Nederlands
eb6ab5ec-09b2-59b0-852d-82a1eb573488,tg:lhpr:2761_#1,Marks,1,r.o.: _WILL. VAN RIET_,signatures (names),Nederlands
25ca313f-55ee-5a4e-b029-bb3a6f02b4ac,tg:lhpr:2761_#2,Marks,1,r.o.: _WILL. VAN RIET_,signatures (names),Nederlands
59f615f3-b1a3-5be8-886f-f455e26f156e,tg:lhpr:2761_#3,Marks,1,r.o.: _WILL. VAN RIET_,signatures (names),Nederlands
d2fc457d-bdb3-5d1d-868b-77635d7d98a6,tg:lhpr:2262_#1,Marks,1,m.o.: _JH Demannez sculp / K Stallaert.<i/>,signatures (names),Nederlands
4a7cb1fe-3c00-51e8-9278-33901a279f3e,tg:lhpr:2262_#2,Marks,1,m.o.: _JH Demannez sculp / K Stallaert.<i/>,signatures (names),Nederlands
036ea36b-a741-5327-810d-d6b75d6d7b23,tg:lhpr:8136_#1,Marks,1,Onderaan links: Photografische Gesellschaft in Berlin,signatures (names),Nederlands
b25ad62e-19f4-572b-8194-6e3b37b0b699,tg:lhpr:8136_#2,Marks,1,Onderaan links: Photografische Gesellschaft in Berlin,signatures (names),Nederlands
7d89982d-0ea8-5dab-bd8f-3702e599f028,tg:lhpr:2184_#1,Marks,1,"(52229) onder: _4/50 / J. Severin_

(40302) onder: 33/50 / J.Severin. / Aangeboden aan Ger. Schmook. Dit kleine
aandenken aan de 9e October 1949 met de dankbetuiging van Jan de Schuyter._",signatures (names),Nederlands
17381590-bcd1-52ec-982a-0e1e174de782,tg:lhpr:2184_#2,Marks,1,"(52229) onder: _4/50 / J. Severin_

(40302) onder: 33/50 / J.Severin. / Aangeboden aan Ger. Schmook. Dit kleine
aandenken aan de 9e October 1949 met de dankbetuiging van Jan de Schuyter._",signatures (names),Nederlands
a1421c55-9a0a-5b74-ab8a-a0b52838414b,tg:lhpr:2741_#1,Marks,2,"r.o.: _EP_

r.o.:(_Edward Pellens (signatuur)_

l.b.: _Dr JUL PERSYN 1878 1928_

l.o.: _houtsnee van Edw. Pellens_",signatures (names),Nederlands
4c65af97-b69f-5c2d-844e-f9091fdca802,tg:lhpr:2741_#2,Marks,2,"r.o.: _EP_

r.o.:(_Edward Pellens (signatuur)_

l.b.: _Dr JUL PERSYN 1878 1928_

l.o.: _houtsnee van Edw. Pellens_",signatures (names),Nederlands
a1da1a60-05db-5f56-970c-885098ee7c6c,tg:lhpr:2741_#3,Marks,2,"r.o.: _EP_

r.o.:(_Edward Pellens (signatuur)_

l.b.: _Dr JUL PERSYN 1878 1928_

l.o.: _houtsnee van Edw. Pellens_",signatures (names),Nederlands
031be3f0-227c-5452-861a-3e6d68367945,tg:lhpr:2741_#4,Marks,2,"r.o.: _EP_

r.o.:(_Edward Pellens (signatuur)_

l.b.: _Dr JUL PERSYN 1878 1928_

l.o.: _houtsnee van Edw. Pellens_",signatures (names),Nederlands
1d42d45b-d645-50b0-becc-143a7a2e3d33,tg:lhpr:2741_#5,Marks,2,"r.o.: _EP_

r.o.:(_Edward Pellens (signatuur)_

l.b.: _Dr JUL PERSYN 1878 1928_

l.o.: _houtsnee van Edw. Pellens_",signatures (names),Nederlands
23965c2c-f28f-5d24-af22-a7cef5c1caa2,tg:lhpr:3279_#1,Marks,1,Rechts onder: _Elsa Courtoit,signatures (names),Nederlands
2a25571e-94bf-5d5b-882c-6add542e505e,tg:lhpr:3279_#2,Marks,1,Rechts onder: _Elsa Courtoit,signatures (names),Nederlands
468de07b-4720-5b6e-8b1d-a4d2982f4ecf,tg:lhpr:1585_#1,Marks,1,"r.o.: _V.D._

1) m.o.: _BORMS_",signatures (names),Nederlands
4aef9fcc-4ec3-50db-a661-8795c391bbc1,tg:lhpr:1585_#2,Marks,1,"r.o.: _V.D._

1) m.o.: _BORMS_",signatures (names),Nederlands
cc4f22db-177b-514e-8ddf-6d69a1390852,tg:lhpr:5694_#1,Marks,1,"Links onder in de prent: __Pieter de Mets_ / Heide / 1920_;

links onder de prent met potlood: _4_e_ staat 10/50_;

rechts onder de prent met potlood: _Pieter De Mets. / Heide - 1920._",signatures (names),Nederlands
4d3d2496-cd2f-5721-ae39-f43100a74af9,tg:lhpr:5694_#2,Marks,1,"Links onder in de prent: __Pieter de Mets_ / Heide / 1920_;

links onder de prent met potlood: _4_e_ staat 10/50_;

rechts onder de prent met potlood: _Pieter De Mets. / Heide - 1920._",signatures (names),Nederlands
8ea4b7c9-23ff-5c67-90a2-d208b958e795,tg:lhpr:2805_#1,Marks,1,o.r.: _ Renée W.Keuller / 1977_,signatures (names),Nederlands
bc9dce92-bbe7-518f-8152-4a286ea6a7ae,tg:lhpr:2805_#2,Marks,1,o.r.: _ Renée W.Keuller / 1977_,signatures (names),Nederlands
9226a92d-838b-53d2-b2ed-c88f893bc274,tg:lhpr:2296_#1,Marks,1,m.o.: _J. Nauwens / F.H. Mertens_,signatures (names),Nederlands
aa3bb6c1-6a39-5d81-87f1-080ab597011b,tg:lhpr:2296_#2,Marks,1,m.o.: _J. Nauwens / F.H. Mertens_,signatures (names),Nederlands
927ba322-e3e9-5920-85be-deed3df91870,tg:lhpr:2828_#1,Marks,1,"r.o.: _JBM_

m.o.: _Rik Schaefels_",signatures (names),Nederlands
47118561-34b2-527a-9c20-0f3e6bb76a82,tg:lhpr:2828_#2,Marks,1,"r.o.: _JBM_

m.o.: _Rik Schaefels_",signatures (names),Nederlands
bdfcb82a-65bb-5566-b1bd-6d802b06a871,tg:lhpr:3782_#1,Marks,1,"(1)Onder de prent met potlood: _""""De Wandelende Jood"""" orig. houtgravure 1928
Jos Hendrickx_; (2)Rechts onder de prent met potlood: _J. Hendrickx_",signatures (names),Nederlands
a83c0ef1-86c7-56f5-8288-f5c6119b36f6,tg:lhpr:3782_#2,Marks,1,"(1)Onder de prent met potlood: _""""De Wandelende Jood"""" orig. houtgravure 1928
Jos Hendrickx_; (2)Rechts onder de prent met potlood: _J. Hendrickx_",signatures (names),Nederlands
4fd0d00d-0592-52f1-b77b-38a1ef01767b,tg:lhpr:2490_#1,Marks,1,"Links onder in de prent gedrukt: _FVL_;

midden onder in de prent gedrukt: _STEENDR. FLORIMOND VAN LOO, GENT_;

midden onder de prent gedrukt: _Peter Benoit / 1892_",signatures (names),Nederlands
d9f32a9f-7f03-59d8-9766-6f3498e83c8b,tg:lhpr:2490_#2,Marks,1,"Links onder in de prent gedrukt: _FVL_;

midden onder in de prent gedrukt: _STEENDR. FLORIMOND VAN LOO, GENT_;

midden onder de prent gedrukt: _Peter Benoit / 1892_",signatures (names),Nederlands
9788a985-6bf4-59e5-b382-4c6839b7b444,tg:lhpr:2490_#3,Marks,1,"Links onder in de prent gedrukt: _FVL_;

midden onder in de prent gedrukt: _STEENDR. FLORIMOND VAN LOO, GENT_;

midden onder de prent gedrukt: _Peter Benoit / 1892_",signatures (names),Nederlands
0399ac82-a092-51a7-80e0-1f27ec89e4fe,tg:lhpr:4401_#1,Marks,1,"(1) Links onder, met potlood _""""1924""""_ en rechts _vs_

(2) -_ Links: """"Proefdruk / aan Lode Baekelmans / Dankbare hulde""""; rechts:
HenrivanStraten """"_",signatures (names),Nederlands
64e4e16e-9a3a-5973-977e-e1ea5b71d923,tg:lhpr:4401_#2,Marks,1,"(1) Links onder, met potlood _""""1924""""_ en rechts _vs_

(2) -_ Links: """"Proefdruk / aan Lode Baekelmans / Dankbare hulde""""; rechts:
HenrivanStraten """"_",signatures (names),Nederlands
645dce8f-eeee-524f-bd16-72d94c884241,tg:lhpr:2756_#1,Marks,1,"l.o.: _JBM_

m.o.: _Max Rooses_",signatures (names),Nederlands
a3e07a9f-e17f-517b-9946-84a0951ed487,tg:lhpr:2756_#2,Marks,1,"l.o.: _JBM_

m.o.: _Max Rooses_",signatures (names),Nederlands
e971f433-0d5a-59fb-80e2-f68a4a0227b1,tg:lhpr:2756_#3,Marks,1,"l.o.: _JBM_

m.o.: _Max Rooses_",signatures (names),Nederlands
e69511ae-29ed-572c-a2c1-3ae3d0684219,tg:lhpr:4456_#1,Marks,1,"(2)Links onder _""""HenrivanStraten""""_",signatures (names),Nederlands
8ca564f1-9891-581c-8438-a95a151e3d9a,tg:lhpr:4456_#2,Marks,1,"(2)Links onder _""""HenrivanStraten""""_",signatures (names),Nederlands
1797eba2-1a13-59b6-9d95-de094a631253,tg:lhpr:2776_#1,Marks,1,r.o.: _Willem Linnig Junior_,signatures (names),Nederlands
166c85e5-734d-504b-b7a5-e7f450482a9e,tg:lhpr:2776_#2,Marks,1,r.o.: _Willem Linnig Junior_,signatures (names),Nederlands
bec814e6-4452-555a-8060-37d6d7474d09,tg:lhpr:2326_#1,Marks,1,r.o.: _Ph. Zilcken / 343_,signatures (names),Nederlands
39dd4dd4-f2e9-54de-a419-d69448d31270,tg:lhpr:2326_#2,Marks,1,r.o.: _Ph. Zilcken / 343_,signatures (names),Nederlands
c5d47004-827c-5950-91a2-53364633f16f,tg:lhpr:2326_#3,Marks,1,r.o.: _Ph. Zilcken / 343_,signatures (names),Nederlands
0cc3999a-0c35-5eea-bdf1-1662bddabd31,tg:lhpr:2326_#4,Marks,1,r.o.: _Ph. Zilcken / 343_,signatures (names),Nederlands
f30e41d9-6df5-5ae3-abdb-a823c195fce9,tg:lhpr:2326_#5,Marks,1,r.o.: _Ph. Zilcken / 343_,signatures (names),Nederlands
0245f78f-c67b-5c75-b618-4d6e98443efa,tg:lhpr:2326_#6,Marks,1,r.o.: _Ph. Zilcken / 343_,signatures (names),Nederlands
4f6010a5-e546-59d9-aa84-589d757a167e,tg:lhpr:2326_#7,Marks,1,r.o.: _Ph. Zilcken / 343_,signatures (names),Nederlands
1bd2d42e-821f-5c40-b141-3f4b22afb5ba,tg:lhpr:2326_#8,Marks,1,r.o.: _Ph. Zilcken / 343_,signatures (names),Nederlands
50d69858-22f4-540f-aa8f-61e47594ef11,tg:lhpr:2598_#1,Marks,1,"(1-2) r.o.: _Monogram VJS / Jos van Steen._ / o.l.: _Dr.J.G. De Gruyter_>; (3)
l.o.: <i>voor """"Dr. De Gruyter Genootschap"""" Afgedrukt zonder de tekst. _ Jos
Steen<i/>",signatures (names),Nederlands
f21d6014-6749-5ed4-ab6a-d583e70367dd,tg:lhpr:2598_#2,Marks,1,"(1-2) r.o.: _Monogram VJS / Jos van Steen._ / o.l.: _Dr.J.G. De Gruyter_>; (3)
l.o.: <i>voor """"Dr. De Gruyter Genootschap"""" Afgedrukt zonder de tekst. _ Jos
Steen<i/>",signatures (names),Nederlands
a831b59e-d77a-560c-9705-4af5bf014042,tg:lhpr:2598_#3,Marks,1,"(1-2) r.o.: _Monogram VJS / Jos van Steen._ / o.l.: _Dr.J.G. De Gruyter_>; (3)
l.o.: <i>voor """"Dr. De Gruyter Genootschap"""" Afgedrukt zonder de tekst. _ Jos
Steen<i/>",signatures (names),Nederlands
fce143ea-6437-5828-81a4-d43a8bbbe961,tg:lhpr:2465_#1,Marks,1,"Rechts onder in de prent gedrukt: _FVL_;

midden onder in de prent gedrukt: _STEENDR. FLORIMOND VAN LOO, GENT._;

midden onder de prent gedrukt: _AAN / JULIUS VUYLSTEKE, / ter gelegenheid van
zijn vijf-en-twintigjarig lidmaatschap / in het Algemeen Bestuur van het /
WILLEMS FONDS / 1862-1887_",signatures (names),Nederlands
6dc1b9ee-7e6c-5c38-b8fa-79910be687f0,tg:lhpr:2465_#2,Marks,1,"Rechts onder in de prent gedrukt: _FVL_;

midden onder in de prent gedrukt: _STEENDR. FLORIMOND VAN LOO, GENT._;

midden onder de prent gedrukt: _AAN / JULIUS VUYLSTEKE, / ter gelegenheid van
zijn vijf-en-twintigjarig lidmaatschap / in het Algemeen Bestuur van het /
WILLEMS FONDS / 1862-1887_",signatures (names),Nederlands
47e1f14e-c52c-58d3-a230-7e010e84cae7,tg:lhpr:1463_#1,Marks,1,Onder: _J. Van Beers_,signatures (names),Nederlands
14e3c066-680f-54c0-87a2-f58f481b4d05,tg:lhpr:1463_#2,Marks,1,Onder: _J. Van Beers_,signatures (names),Nederlands
67de18a5-e353-555e-b35a-5fc91d3ee608,tg:lhpr:3286_#1,Marks,1,Rechts onder: _Elsa Courtoit,signatures (names),Nederlands
4cd41920-f108-5fd6-9be4-3ce701cdd6ae,tg:lhpr:3286_#2,Marks,1,Rechts onder: _Elsa Courtoit,signatures (names),Nederlands
4e691bfd-69ed-58fa-943b-c57147ba8a7d,tg:lhpr:3013_#1,Marks,1,"r.o.: _LD_

m.o.: _ Jaques Vekemans / Directeur & Confondateur / de la Société Royale de
Zoologie d'Anvers de 1843 á 1888 / Les Commissionnaires, Concierge &
Domestiques de la Société Royale de Zoologie d'Anvers / à Messieurs les
Membres à l'occasion de la Nouvelle Année sociale 1889-1890_",signatures (names),Nederlands
394e605c-c13a-56fb-a8e6-610e9da7a3ea,tg:lhpr:3013_#2,Marks,1,"r.o.: _LD_

m.o.: _ Jaques Vekemans / Directeur & Confondateur / de la Société Royale de
Zoologie d'Anvers de 1843 á 1888 / Les Commissionnaires, Concierge &
Domestiques de la Société Royale de Zoologie d'Anvers / à Messieurs les
Membres à l'occasion de la Nouvelle Année sociale 1889-1890_",signatures (names),Nederlands
1f3b33aa-69c6-530e-bf0e-164603ef978a,tg:lhpr:2157_#1,Marks,1,"Links onder met potlood: _St. Van Elzen_;

rechts onder met viltstift: _WH._",signatures (names),Nederlands
c465e10a-40ec-5097-bfa2-dc7cc939d2ec,tg:lhpr:2157_#2,Marks,1,"Links onder met potlood: _St. Van Elzen_;

rechts onder met viltstift: _WH._",signatures (names),Nederlands
2440943c-460e-5886-bdaf-9c5bbd56ae9b,tg:lhpr:2229_#1,Marks,1,Onder: _PJ van Reeth / A Snieders jr_,signatures (names),Nederlands
a58cc1f4-0975-5625-8435-abdb928c57ef,tg:lhpr:2229_#2,Marks,1,Onder: _PJ van Reeth / A Snieders jr_,signatures (names),Nederlands
22d7b8ed-08fc-53e5-872a-6970cbd693f7,tg:lhpr:2229_#3,Marks,1,Onder: _PJ van Reeth / A Snieders jr_,signatures (names),Nederlands
b560fb5d-9422-5d71-bba0-6ecf49470c79,tg:lhpr:2229_#4,Marks,1,Onder: _PJ van Reeth / A Snieders jr_,signatures (names),Nederlands
edf4ec9a-542d-5f6c-b483-241a30394f2b,tg:lhpr:2566_#1,Marks,1,"l.o.: _W. BATTAILLE '93_

m.o.: _PRUDENS VAN DUYSE Recht was zijn schild! Waarheid, zijn zwaard! De taal
is gansch het volk! Emanuel Hiel._",signatures (names),Nederlands
619fbc27-a65f-54eb-b991-1ed9f5c35aa2,tg:lhpr:2566_#2,Marks,1,"l.o.: _W. BATTAILLE '93_

m.o.: _PRUDENS VAN DUYSE Recht was zijn schild! Waarheid, zijn zwaard! De taal
is gansch het volk! Emanuel Hiel._",signatures (names),Nederlands
9fa66a1c-6ee9-5142-994b-6f00546d3ce7,tg:lhpr:2423_#1,Marks,1,"r.o.: _JBM_

m.o.: _Henri Bource_",signatures (names),Nederlands
98ad790f-83f7-5077-a2e6-9c9c5d02319a,tg:lhpr:2423_#2,Marks,1,"r.o.: _JBM_

m.o.: _Henri Bource_",signatures (names),Nederlands
5203142f-793e-535f-9784-1fa1a50f9f99,tg:lhpr:3320_#1,Marks,1,40147/6 rechts onder: _Elsa Courtoit,signatures (names),Nederlands
52beb4c7-e86a-5857-93cc-1f12fba30d86,tg:lhpr:3320_#2,Marks,1,40147/6 rechts onder: _Elsa Courtoit,signatures (names),Nederlands
665257ae-fe50-5442-979f-82a2b2ac5bcc,tg:lhpr:6964_#1,Marks,1,Links onder de prent met potlood: _1ste staat_,signatures (names),Nederlands
d9a7e613-673c-586e-876f-c749f6e239fe,tg:lhpr:6964_#2,Marks,1,Links onder de prent met potlood: _1ste staat_,signatures (names),Nederlands
2c435cc7-e638-5380-9357-d8325242ea1d,tg:lhpr:2858_#1,Marks,1,"r.o.: _Edward Pellens_

m.o.: _Dr. AUG. SNIEDERS / 1825-ANNO-1904_",signatures (names),Nederlands
3ee4c7df-5aa7-5f47-a952-e6a0fe98bce6,tg:lhpr:2858_#2,Marks,1,"r.o.: _Edward Pellens_

m.o.: _Dr. AUG. SNIEDERS / 1825-ANNO-1904_",signatures (names),Nederlands
802cf9a1-9b85-5c94-a607-80bd751858c8,tg:lhpr:2858_#3,Marks,1,"r.o.: _Edward Pellens_

m.o.: _Dr. AUG. SNIEDERS / 1825-ANNO-1904_",signatures (names),Nederlands
a700f9d6-b623-59ff-815f-82ec11802d0b,tg:lhpr:2858_#4,Marks,1,"r.o.: _Edward Pellens_

m.o.: _Dr. AUG. SNIEDERS / 1825-ANNO-1904_",signatures (names),Nederlands
5ebbb908-4853-5cba-a2cd-a451426177e0,tg:lhpr:2858_#5,Marks,1,"r.o.: _Edward Pellens_

m.o.: _Dr. AUG. SNIEDERS / 1825-ANNO-1904_",signatures (names),Nederlands
39a65761-8dab-54fa-88ed-5b5e0ae3394c,tg:lhpr:2049_#1,Marks,1,"r.o.: _JBM_

m.o.: _Julius de Geyter_",signatures (names),Nederlands
3ce3c3ae-9714-5328-b232-8e3568fbf296,tg:lhpr:2049_#2,Marks,1,"r.o.: _JBM_

m.o.: _Julius de Geyter_",signatures (names),Nederlands
343ff997-55df-5035-a695-e029938cc974,tg:lhpr:6909_#1,Marks,1,"Midden boven de prent gedrukt: _L'ILLUSTRATION BELGE_;

rechts boven de prent gedrukt: _523_;

midden onder de prent met potlood: _25-7bre-1881_;

midden onder de prent gedrukt: _Les Fètes Conscience / 1. La cantate au Musée
Wiertz. - 2. Le concert à la Bourse. - 3. Au raout de l'Hòtel de Ville /
Dessin de BULENS_",signatures (names),Nederlands
3ed08327-088b-5a03-8b89-a1a7b5e9bedf,tg:lhpr:6909_#2,Marks,1,"Midden boven de prent gedrukt: _L'ILLUSTRATION BELGE_;

rechts boven de prent gedrukt: _523_;

midden onder de prent met potlood: _25-7bre-1881_;

midden onder de prent gedrukt: _Les Fètes Conscience / 1. La cantate au Musée
Wiertz. - 2. Le concert à la Bourse. - 3. Au raout de l'Hòtel de Ville /
Dessin de BULENS_",signatures (names),Nederlands
a2856a5b-c702-555d-8807-66275beb3ed5,tg:lhpr:2434_#1,Marks,1,r.o.: _Gustave van de Woestijne / 1928_,signatures (names),Nederlands
fba19a9d-3403-5522-8703-e4e95af075f7,tg:lhpr:2434_#2,Marks,1,r.o.: _Gustave van de Woestijne / 1928_,signatures (names),Nederlands
aaf4907a-b6f6-50c5-85ba-a6d5c4accd05,tg:lhpr:10771_#1,Marks,1,"Rechts onderaan naam kunstenaar : _Jos. Renis_  
_",signatures (names),Nederlands
aaf4907a-b6f6-50c5-85ba-a6d5c4accd05,tg:lhpr:10771_#1,Marks,2,"Rechts onderaan datumvermelding : _1912_  
",signatures (names),Nederlands
a3d0d05b-88db-522e-b30a-9a04c76675d9,tg:lhpr:10771_#2,Marks,1,"Rechts onderaan naam kunstenaar : _Jos. Renis_  
_",signatures (names),Nederlands
a3d0d05b-88db-522e-b30a-9a04c76675d9,tg:lhpr:10771_#2,Marks,2,"Rechts onderaan datumvermelding : _1912_  
",signatures (names),Nederlands
97e8b586-4d89-5fed-9123-d66be78003b4,tg:lhpr:10771_#3,Marks,1,"Rechts onderaan naam kunstenaar : _Jos. Renis_  
_",signatures (names),Nederlands
97e8b586-4d89-5fed-9123-d66be78003b4,tg:lhpr:10771_#3,Marks,2,"Rechts onderaan datumvermelding : _1912_  
",signatures (names),Nederlands
e6f7d392-a563-5fc0-85f6-56f49225306f,tg:lhpr:10771_#4,Marks,1,"Rechts onderaan naam kunstenaar : _Jos. Renis_  
_",signatures (names),Nederlands
e6f7d392-a563-5fc0-85f6-56f49225306f,tg:lhpr:10771_#4,Marks,2,"Rechts onderaan datumvermelding : _1912_  
",signatures (names),Nederlands
28681411-ed4a-5107-9032-4faa153f1e95,tg:lhpr:2906_#1,Marks,1,"r.o.: _A. v.d. Bussche_

l.o.:_Hugo Verriest_;(1) r.o.: _Ant. 1930_;(3) l.o.: _Proefdruk_",signatures (names),Nederlands
d74a6745-ee1c-5f81-8cab-a60eb1ff78d2,tg:lhpr:2906_#2,Marks,1,"r.o.: _A. v.d. Bussche_

l.o.:_Hugo Verriest_;(1) r.o.: _Ant. 1930_;(3) l.o.: _Proefdruk_",signatures (names),Nederlands
b125e54a-1f2e-5d5e-a7a9-ff38ffe10d57,tg:lhpr:2906_#3,Marks,1,"r.o.: _A. v.d. Bussche_

l.o.:_Hugo Verriest_;(1) r.o.: _Ant. 1930_;(3) l.o.: _Proefdruk_",signatures (names),Nederlands
70a8e4bc-b058-5c81-96bd-93dfe98c93c6,tg:lhpr:2052_#1,Marks,1,"r.o.: _MD_

m.o.: _Handdruk M. Derolez._",signatures (names),Nederlands
b46aab32-f662-5543-801e-d146a0c08385,tg:lhpr:2052_#2,Marks,1,"r.o.: _MD_

m.o.: _Handdruk M. Derolez._",signatures (names),Nederlands
66dcb992-ca3b-5b36-a3cd-95b3a074454d,tg:lhpr:2052_#3,Marks,1,"r.o.: _MD_

m.o.: _Handdruk M. Derolez._",signatures (names),Nederlands
8b3795c4-07a2-5016-a682-f58f570c2598,tg:lhpr:2052_#4,Marks,1,"r.o.: _MD_

m.o.: _Handdruk M. Derolez._",signatures (names),Nederlands
c032892d-65cf-5341-943b-e8a23c7f83c0,tg:lhpr:4190_#1,Marks,1,"Rechts onder- handtekening, monogram """" A.H.",signatures (names),Nederlands
c1c911af-32c8-57a7-9c89-e132f544495d,tg:lhpr:4190_#2,Marks,1,"Rechts onder- handtekening, monogram """" A.H.",signatures (names),Nederlands
59628a71-d2ea-5cce-9f37-b469b26cbcb4,tg:lhpr:4190_#3,Marks,1,"Rechts onder- handtekening, monogram """" A.H.",signatures (names),Nederlands
3dff42c0-1d46-5087-a286-6c199d783932,tg:lhpr:4344_#1,Marks,2,"Rechts onder, met potlood :_"""" HenrivanStraten """"_; links onder :_"""" Proefdruk """"_",signatures (names),Nederlands
52eb76f6-7c8c-5e3a-ad78-144fd1bd8064,tg:lhpr:4344_#2,Marks,2,"Rechts onder, met potlood :_"""" HenrivanStraten """"_; links onder :_"""" Proefdruk """"_",signatures (names),Nederlands
b6e731ec-b77a-5d75-9e08-a66604c68074,tg:lhpr:4344_#3,Marks,2,"Rechts onder, met potlood :_"""" HenrivanStraten """"_; links onder :_"""" Proefdruk """"_",signatures (names),Nederlands
067733a2-31ed-5350-95b8-575ed903b40c,tg:lhpr:9126_#1,Marks,1,"220657: Onderaan van links naar rechts:_

84/120 Van Akelijen R_

221152: Onderaan van links naar rechts:_

115/120 Van Akelijen_",signatures (names),Nederlands
