ResourceID,brocade.id,card,order,source_field,Annotation,Annotation Language,Annotation Type
0245f78f-c67b-5c75-b618-4d6e98443efa,tg:lhpr:2326_#6,Annotations,1,adm.note,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",Nederlands,remarks
4f6010a5-e546-59d9-aa84-589d757a167e,tg:lhpr:2326_#7,Annotations,1,adm.note,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",Nederlands,remarks
67de18a5-e353-555e-b35a-5fc91d3ee608,tg:lhpr:3286_#1,Annotations,1,adm.note,Herkomst van 147910/3: Stads Bibliotheek,Nederlands,remarks
4cd41920-f108-5fd6-9be4-3ce701cdd6ae,tg:lhpr:3286_#2,Annotations,1,adm.note,Herkomst van 147910/3: Stads Bibliotheek,Nederlands,remarks
0499f7a2-f472-5a91-93ed-3d963ac342ec,tg:lhpr:4294_#1,Annotations,1,adm.note,"**Publicatie** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine roman met één personage en zeven instrumenten zijnde een volledige slagwerk batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 39. Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op Hollands papier.",Nederlands,remarks
337a5587-81a3-550e-b052-58c1ff753296,tg:lhpr:4294_#2,Annotations,1,adm.note,"**Publikatie:** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine
roman met één personage en zeven instrumenten zijnde een volledige slagwerk
batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 39.

Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op
Hollands papier.",Nederlands,remarks
2440943c-460e-5886-bdaf-9c5bbd56ae9b,tg:lhpr:2229_#1,Annotations,1,adm.note,Prent gemaakt door Pierre Jean Baptiste van Reeth.,Nederlands,remarks
a58cc1f4-0975-5625-8435-abdb928c57ef,tg:lhpr:2229_#2,Annotations,1,adm.note,Prent gemaakt door Pierre Jean Baptiste van Reeth.,Nederlands,remarks
22d7b8ed-08fc-53e5-872a-6970cbd693f7,tg:lhpr:2229_#3,Annotations,1,adm.note,Prent gemaakt door Pierre Jean Baptiste van Reeth.,Nederlands,remarks
b560fb5d-9422-5d71-bba0-6ecf49470c79,tg:lhpr:2229_#4,Annotations,1,adm.note,Prent gemaakt door Pierre Jean Baptiste van Reeth.,Nederlands,remarks
f315ef23-c2cb-577f-96d4-457158aa498f,tg:lhpr:9259_#1,Annotations,1,adm.note,De spotprent is de titelpagina van het maandblad L' Estrille (nr 4 van het jaar 1868).,Nederlands,remarks
1d9f4746-457b-58b0-928d-4081c7ce1ef6,tg:lhpr:9259_#2,Annotations,1,adm.note,"De spotprent is de titelpagina van het maandblad L' Estrille (nr 4 van het jaar 1868).  
In bezit van het AMVC-Letterenhuis vanaf 29/01/1987. Uit het archief
van het ANZ.",Nederlands,remarks
665257ae-fe50-5442-979f-82a2b2ac5bcc,tg:lhpr:6964_#1,Annotations,1,adm.note,"Kopie door Karel Rosseeuw naar een kleine foto van éen van de vijf etsen van
Raymond de la Haye voor het album _Rond de kerk_. De originelen werden
vernietigd door brand.

Collectie AMVC: de vijf staten (nrs. 197295/1-5) en de etsplaat (nr. 197294)
van deze prent.",Nederlands,remarks
d9a7e613-673c-586e-876f-c749f6e239fe,tg:lhpr:6964_#2,Annotations,1,adm.note,"Kopie door Karel Rosseeuw naar een kleine foto van éen van de vijf etsen van
Raymond de la Haye voor het album _Rond de kerk_. De originelen werden
vernietigd door brand.

Collectie AMVC: de vijf staten (nrs. 197295/1-5) en de etsplaat (nr. 197294)
van deze prent.",Nederlands,remarks
2c435cc7-e638-5380-9357-d8325242ea1d,tg:lhpr:2858_#1,Annotations,1,adm.note,(3) vermelding 4/50 (drukexempl.),Nederlands,remarks
3ee4c7df-5aa7-5f47-a952-e6a0fe98bce6,tg:lhpr:2858_#2,Annotations,1,adm.note,(3) vermelding 4/50 (drukexempl.),Nederlands,remarks
802cf9a1-9b85-5c94-a607-80bd751858c8,tg:lhpr:2858_#3,Annotations,1,adm.note,(3) vermelding 4/50 (drukexempl.),Nederlands,remarks
a700f9d6-b623-59ff-815f-82ec11802d0b,tg:lhpr:2858_#4,Annotations,1,adm.note,(3) vermelding 4/50 (drukexempl.),Nederlands,remarks
5ebbb908-4853-5cba-a2cd-a451426177e0,tg:lhpr:2858_#5,Annotations,1,adm.note,(3) vermelding 4/50 (drukexempl.),Nederlands,remarks
343ff997-55df-5035-a695-e029938cc974,tg:lhpr:6909_#1,Annotations,1,adm.note,"**Publicatie** Willekens, Emiel, _Hendrik Conscience en zijn tijd_. Antwerpen: Stichting Mercator-Plantijn, 1983, 246 pp., nr. 415. Voor een beschrijving van de viering, zie p.187.",Nederlands,remarks
3ed08327-088b-5a03-8b89-a1a7b5e9bedf,tg:lhpr:6909_#2,Annotations,1,adm.note,"**Publicatie:** Willekens, Emiel, _Hendrik Conscience en zijn tijd_.
Antwerpen: Stichting Mercator-Plantijn, 1983, 246 pp., nr. 415. Voor een
beschrijving van de viering, zie p.187.",Nederlands,remarks
558d0ce3-bf2e-57b9-af58-e25b5710243d,tg:lhpr:10272_#1,Annotations,1,note.lhalg,"Gepubliceerd in *Grimaces* (Bruxelles), n° 1, juin-juillet 1927",Nederlands,remarks
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,Annotations,1,note.lhalg,"Gepubliceerd in *Grimaces* (Bruxelles), n° 1, juin-juillet 1927",Nederlands,remarks
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,Annotations,1,adm.note,Proefdruk op stuk affiche,Nederlands,remarks
3dff42c0-1d46-5087-a286-6c199d783932,tg:lhpr:4344_#1,Annotations,1,adm.note,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
160

Gepubliceerd door uUitgeverij De Sikkel, Antwerpen - C. A. Mees, Santpoort,
1922",Nederlands,remarks
52eb76f6-7c8c-5e3a-ad78-144fd1bd8064,tg:lhpr:4344_#2,Annotations,1,adm.note,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
160

Gepubliceerd door uUitgeverij De Sikkel, Antwerpen - C. A. Mees, Santpoort,
1922",Nederlands,remarks
b6e731ec-b77a-5d75-9e08-a66604c68074,tg:lhpr:4344_#3,Annotations,1,adm.note,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
160

Gepubliceerd door uUitgeverij De Sikkel, Antwerpen - C. A. Mees, Santpoort,
1922",Nederlands,remarks
7e702d72-db78-55ec-aca5-d117252d5be5,tg:lhpr:3481_#1,Annotations,1,adm.note,"Gepubliceerd in _Lijmen gevolgd door het Been_, Manteau, 1943, p. 207

Ook in het bezit van het Letterenhuis: een mechanische afdruk (repro) van deze
prent die behoort tot een reeks van 13 repro's (inv. nr: 220490/2-14,
plaatsing: S 932/I (KT) doos) aan ons geschonken door Atelier De Ganzen weide,
Uithoorn. Naar aanleiding van een heruitgave van Lijmen/ Het been 2007. (boek
is ook in ons bezit).",Nederlands,remarks
3410febe-1eaa-516f-84ed-55fa7299a552,tg:lhpr:3481_#2,Annotations,1,adm.note,"Gepubliceerd in _Lijmen gevolgd door het Been_, Manteau, 1943, p. 207

Ook in het bezit van het Letterenhuis: een mechanische afdruk (repro) van deze
prent die behoort tot een reeks van 13 repro's (inv. nr: 220490/2-14,
plaatsing: S 932/I (KT) doos) aan ons geschonken door Atelier De Ganzen weide,
Uithoorn. Naar aanleiding van een heruitgave van Lijmen/ Het been 2007. (boek
is ook in ons bezit).",Nederlands,remarks
067733a2-31ed-5350-95b8-575ed903b40c,tg:lhpr:9126_#1,Annotations,1,adm.note,221152: Premieprent voor 2010 van Kunstkring Jacques Gorus.,Nederlands,remarks
1076d070-2147-5863-b858-9b4f5ae7ad3d,tg:lhpr:9126_#2,Annotations,1,adm.note,221152: Premieprent voor 2010 van Kunstkring Jacques Gorus.,Nederlands,remarks
0227d9d0-f0f2-5bc0-bcfb-ae1f6391709a,tg:lhpr:1351_#1,Annotations,1,adm.note,"De randen van het papier zijn gerafeld en hebben nagelgaten (oorspronkelijk was het genageld aan de kader).
Maar de afbeelding op zich is eigenlijk in uitstekende staat.
18/06/2003.",Nederlands,remarks
b9786f85-006b-5714-9c4f-3dee6d1e1c6c,tg:lhpr:1351_#2,Annotations,1,adm.note,"Met opdracht aan Alfons Mertens en Emma Loose, 10.10.1896",Nederlands,remarks
1d09a407-71b7-5b75-afef-5237ea19dcf3,tg:lhpr:1351_#3,Annotations,1,adm.note,Moeilijk geschreven opdracht: 'Met beste herinneringen aan mijn gewezen leraar Jan de Keuster',Nederlands,remarks
90c7c59e-a43a-5074-a1ab-24a832e1f39d,tg:lhpr:2479_#1,Annotations,1,adm.note,(1)Enkel deze prent vermeldt de naam van de artiest.,Nederlands,remarks
b3a81e7c-bf7c-55dc-81bc-3c3547ea4d41,tg:lhpr:2479_#2,Annotations,1,adm.note,(1)Enkel deze prent vermeldt de naam van de artiest.,Nederlands,remarks
37741ec2-e80a-5e17-8794-450e3353991b,tg:lhpr:9262_#1,Annotations,1,adm.note,De spotprent is de titelpagina van het maandblad L' Estrille (nr 8 van het jaar 1868).,Nederlands,remarks
f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,tg:lhpr:9262_#2,Annotations,1,adm.note,"De spotprent is de titelpagina van het maandblad L' Estrille (nr 8 van het jaar 1868).  
In bezit van het AMVC-Letterenhuis vanaf 29/01/1987. Uit het archief
van het ANZ.",Nederlands,remarks
723ce361-0a03-5d3a-9675-1733c163a5e5,tg:lhpr:6803_#1,Annotations,1,adm.note,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",Nederlands,remarks
c84a68dc-285f-5274-8469-6607dde0415a,tg:lhpr:6803_#2,Annotations,1,adm.note,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",Nederlands,remarks
f3912089-2bd2-51cc-a20e-25ff6d1e23cb,tg:lhpr:6803_#3,Annotations,1,adm.note,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",Nederlands,remarks
5aa12087-4124-57da-8e20-a2de7c5763ef,tg:lhpr:9133_#2,Annotations,1,adm.note,"In bezit van het AMVC-Letterenhuis vanaf 29/01/1987. Uit het archief
van het ANZ.",Nederlands,remarks
68181e5d-2821-5d6a-a171-e72f72e33e03,tg:lhpr:1554_#1,Annotations,1,adm.note,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",Nederlands,remarks
a1e94099-5c2b-5823-85d4-ab7ed150dfed,tg:lhpr:1554_#2,Annotations,1,adm.note,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",Nederlands,remarks
ae46f27a-f177-535a-b090-ffc79e3f886f,tg:lhpr:1554_#3,Annotations,1,adm.note,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",Nederlands,remarks
4d57faca-b7de-5a4d-a86f-2491bdddef70,tg:lhpr:1554_#4,Annotations,1,adm.note,"rechtsonder in potlood gesigneerd """"F Van Immerseel",Nederlands,remarks
80116232-6095-5f93-b0e9-e5e83577037e,tg:lhpr:3178_#2,Annotations,1,adm.note,"39,5 x 26,5",Nederlands,remarks
c5d2dc94-6f32-54f2-91a3-5a8c625af4e1,tg:lhpr:1903_#1,Annotations,1,adm.note,Vermoedelijke artiest : F. Verheyst?,Nederlands,remarks
065433c1-8c2f-5f5f-a52c-8a06d0df8d2a,tg:lhpr:1903_#2,Annotations,1,adm.note,Vermoedelijke artiest : F. Verheyst?,Nederlands,remarks
e7aac6ef-00f8-582f-87e5-4f043d4278ad,tg:lhpr:1903_#3,Annotations,1,adm.note,Vermoedelijke artiest : F. Verheyst?,Nederlands,remarks
64590f3d-6b6e-5bc0-9000-972f8dbf5fa0,tg:lhpr:3292_#1,Annotations,1,adm.note,"Drie exemplaren, waarvan 40594/2 bruin op witachtergrond",Nederlands,remarks
7dd751b4-4846-5dbe-b9a4-4f6d69f9fa6b,tg:lhpr:3292_#2,Annotations,1,adm.note,"Drie exemplaren, waarvan 40594/2 bruin op witachtergrond",Nederlands,remarks
236152ca-fec5-5075-8519-6048ef0cd87c,tg:lhpr:2323_#1,Annotations,1,adm.note,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",Nederlands,remarks
176581c4-ca09-5540-9c34-8ab425b0b897,tg:lhpr:2323_#2,Annotations,1,adm.note,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",Nederlands,remarks
880ffc88-ff8b-5227-83af-cb66a7579949,tg:lhpr:2323_#3,Annotations,1,adm.note,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",Nederlands,remarks
