ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
721be338-50e4-5c57-b80e-52adbff73a9c,tg:lhpr:1589_#3,Dimensions,kenmerken/lhformatic.lhformatwerkic,237,breedte,millimeter
eb6ab5ec-09b2-59b0-852d-82a1eb573488,tg:lhpr:2761_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,486,hoogte,millimeter
eb6ab5ec-09b2-59b0-852d-82a1eb573488,tg:lhpr:2761_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,389,breedte,millimeter
eb6ab5ec-09b2-59b0-852d-82a1eb573488,tg:lhpr:2761_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,808,hoogte met rand,millimeter
eb6ab5ec-09b2-59b0-852d-82a1eb573488,tg:lhpr:2761_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,610,breedte met rand,millimeter
25ca313f-55ee-5a4e-b029-bb3a6f02b4ac,tg:lhpr:2761_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,486,hoogte,millimeter
25ca313f-55ee-5a4e-b029-bb3a6f02b4ac,tg:lhpr:2761_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,389,breedte,millimeter
25ca313f-55ee-5a4e-b029-bb3a6f02b4ac,tg:lhpr:2761_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,808,hoogte met rand,millimeter
25ca313f-55ee-5a4e-b029-bb3a6f02b4ac,tg:lhpr:2761_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,610,breedte met rand,millimeter
59f615f3-b1a3-5be8-886f-f455e26f156e,tg:lhpr:2761_#3,Dimensions,kenmerken/lhformatic.lhformatwerkic,486,hoogte,millimeter
59f615f3-b1a3-5be8-886f-f455e26f156e,tg:lhpr:2761_#3,Dimensions,kenmerken/lhformatic.lhformatwerkic,389,breedte,millimeter
59f615f3-b1a3-5be8-886f-f455e26f156e,tg:lhpr:2761_#3,Dimensions,kenmerken/lhformatic.lhformatrandic,808,hoogte met rand,millimeter
59f615f3-b1a3-5be8-886f-f455e26f156e,tg:lhpr:2761_#3,Dimensions,kenmerken/lhformatic.lhformatrandic,610,breedte met rand,millimeter
c31cf0fb-25b4-5b6e-a326-8e70c930458b,tg:lhpr:9300_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,220,hoogte,millimeter
c31cf0fb-25b4-5b6e-a326-8e70c930458b,tg:lhpr:9300_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,160,breedte,millimeter
c31cf0fb-25b4-5b6e-a326-8e70c930458b,tg:lhpr:9300_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,295,hoogte met rand,millimeter
c31cf0fb-25b4-5b6e-a326-8e70c930458b,tg:lhpr:9300_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,215,breedte met rand,millimeter
07bd27a2-13fd-5ff2-be67-61e6a05502f7,tg:lhpr:9300_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,220,hoogte,millimeter
07bd27a2-13fd-5ff2-be67-61e6a05502f7,tg:lhpr:9300_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,160,breedte,millimeter
07bd27a2-13fd-5ff2-be67-61e6a05502f7,tg:lhpr:9300_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,295,hoogte met rand,millimeter
07bd27a2-13fd-5ff2-be67-61e6a05502f7,tg:lhpr:9300_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,215,breedte met rand,millimeter
b8816ae6-9c3a-56e4-85ab-d42bd73e51f6,tg:lhpr:9300_#3,Dimensions,kenmerken/lhformatic.lhformatwerkic,220,hoogte,millimeter
b8816ae6-9c3a-56e4-85ab-d42bd73e51f6,tg:lhpr:9300_#3,Dimensions,kenmerken/lhformatic.lhformatwerkic,160,breedte,millimeter
b8816ae6-9c3a-56e4-85ab-d42bd73e51f6,tg:lhpr:9300_#3,Dimensions,kenmerken/lhformatic.lhformatrandic,295,hoogte met rand,millimeter
b8816ae6-9c3a-56e4-85ab-d42bd73e51f6,tg:lhpr:9300_#3,Dimensions,kenmerken/lhformatic.lhformatrandic,215,breedte met rand,millimeter
0f51fda1-a77d-5260-bec7-5c32a96cb2b4,tg:lhpr:9300_#4,Dimensions,kenmerken/lhformatic.lhformatwerkic,220,hoogte,millimeter
0f51fda1-a77d-5260-bec7-5c32a96cb2b4,tg:lhpr:9300_#4,Dimensions,kenmerken/lhformatic.lhformatwerkic,160,breedte,millimeter
0f51fda1-a77d-5260-bec7-5c32a96cb2b4,tg:lhpr:9300_#4,Dimensions,kenmerken/lhformatic.lhformatrandic,295,hoogte met rand,millimeter
0f51fda1-a77d-5260-bec7-5c32a96cb2b4,tg:lhpr:9300_#4,Dimensions,kenmerken/lhformatic.lhformatrandic,215,breedte met rand,millimeter
154abd28-c444-5579-a84d-67704ed595e9,tg:lhpr:9300_#5,Dimensions,kenmerken/lhformatic.lhformatwerkic,220,hoogte,millimeter
154abd28-c444-5579-a84d-67704ed595e9,tg:lhpr:9300_#5,Dimensions,kenmerken/lhformatic.lhformatwerkic,160,breedte,millimeter
154abd28-c444-5579-a84d-67704ed595e9,tg:lhpr:9300_#5,Dimensions,kenmerken/lhformatic.lhformatrandic,295,hoogte met rand,millimeter
154abd28-c444-5579-a84d-67704ed595e9,tg:lhpr:9300_#5,Dimensions,kenmerken/lhformatic.lhformatrandic,215,breedte met rand,millimeter
3e77f9ae-ddaa-583a-b85b-2a7d587b1df0,tg:lhpr:9642_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,520,hoogte,millimeter
3e77f9ae-ddaa-583a-b85b-2a7d587b1df0,tg:lhpr:9642_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,395,breedte,millimeter
3e77f9ae-ddaa-583a-b85b-2a7d587b1df0,tg:lhpr:9642_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,635,hoogte met rand,millimeter
3e77f9ae-ddaa-583a-b85b-2a7d587b1df0,tg:lhpr:9642_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,490,breedte met rand,millimeter
c372bcdd-116b-5c6d-a4a6-4dc553865b05,tg:lhpr:9642_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,520,hoogte,millimeter
c372bcdd-116b-5c6d-a4a6-4dc553865b05,tg:lhpr:9642_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,395,breedte,millimeter
c372bcdd-116b-5c6d-a4a6-4dc553865b05,tg:lhpr:9642_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,635,hoogte met rand,millimeter
c372bcdd-116b-5c6d-a4a6-4dc553865b05,tg:lhpr:9642_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,490,breedte met rand,millimeter
d2fc457d-bdb3-5d1d-868b-77635d7d98a6,tg:lhpr:2262_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,160,hoogte,millimeter
d2fc457d-bdb3-5d1d-868b-77635d7d98a6,tg:lhpr:2262_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,116,breedte,millimeter
d2fc457d-bdb3-5d1d-868b-77635d7d98a6,tg:lhpr:2262_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,382,hoogte met rand,millimeter
d2fc457d-bdb3-5d1d-868b-77635d7d98a6,tg:lhpr:2262_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,274,breedte met rand,millimeter
4a7cb1fe-3c00-51e8-9278-33901a279f3e,tg:lhpr:2262_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,160,hoogte,millimeter
4a7cb1fe-3c00-51e8-9278-33901a279f3e,tg:lhpr:2262_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,116,breedte,millimeter
4a7cb1fe-3c00-51e8-9278-33901a279f3e,tg:lhpr:2262_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,382,hoogte met rand,millimeter
4a7cb1fe-3c00-51e8-9278-33901a279f3e,tg:lhpr:2262_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,274,breedte met rand,millimeter
8918edba-1cfd-5a0a-9d0f-e4fbf7e15308,tg:lhpr:3541_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,230,hoogte,millimeter
8918edba-1cfd-5a0a-9d0f-e4fbf7e15308,tg:lhpr:3541_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,155,breedte,millimeter
1a7e55cd-2be3-5005-8650-241517ea14de,tg:lhpr:3541_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,230,hoogte,millimeter
1a7e55cd-2be3-5005-8650-241517ea14de,tg:lhpr:3541_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,155,breedte,millimeter
6c82c52c-9543-57ff-aa71-cd758f5c701c,tg:lhpr:10296_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,80,hoogte,millimeter
6c82c52c-9543-57ff-aa71-cd758f5c701c,tg:lhpr:10296_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,105,breedte,millimeter
6c82c52c-9543-57ff-aa71-cd758f5c701c,tg:lhpr:10296_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,230,hoogte met rand,millimeter
6c82c52c-9543-57ff-aa71-cd758f5c701c,tg:lhpr:10296_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,180,breedte met rand,millimeter
dcf1e405-a74d-53b2-87ec-516a5a5c04a1,tg:lhpr:10296_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,80,hoogte,millimeter
dcf1e405-a74d-53b2-87ec-516a5a5c04a1,tg:lhpr:10296_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,105,breedte,millimeter
dcf1e405-a74d-53b2-87ec-516a5a5c04a1,tg:lhpr:10296_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,230,hoogte met rand,millimeter
dcf1e405-a74d-53b2-87ec-516a5a5c04a1,tg:lhpr:10296_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,180,breedte met rand,millimeter
036ea36b-a741-5327-810d-d6b75d6d7b23,tg:lhpr:8136_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,240,hoogte,millimeter
036ea36b-a741-5327-810d-d6b75d6d7b23,tg:lhpr:8136_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,175,breedte,millimeter
036ea36b-a741-5327-810d-d6b75d6d7b23,tg:lhpr:8136_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,430,hoogte met rand,millimeter
036ea36b-a741-5327-810d-d6b75d6d7b23,tg:lhpr:8136_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,320,breedte met rand,millimeter
b25ad62e-19f4-572b-8194-6e3b37b0b699,tg:lhpr:8136_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,240,hoogte,millimeter
b25ad62e-19f4-572b-8194-6e3b37b0b699,tg:lhpr:8136_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,175,breedte,millimeter
b25ad62e-19f4-572b-8194-6e3b37b0b699,tg:lhpr:8136_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,430,hoogte met rand,millimeter
b25ad62e-19f4-572b-8194-6e3b37b0b699,tg:lhpr:8136_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,320,breedte met rand,millimeter
7d89982d-0ea8-5dab-bd8f-3702e599f028,tg:lhpr:2184_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,122,hoogte,millimeter
7d89982d-0ea8-5dab-bd8f-3702e599f028,tg:lhpr:2184_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,155,breedte,millimeter
7d89982d-0ea8-5dab-bd8f-3702e599f028,tg:lhpr:2184_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,225,hoogte met rand,millimeter
7d89982d-0ea8-5dab-bd8f-3702e599f028,tg:lhpr:2184_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,315,breedte met rand,millimeter
17381590-bcd1-52ec-982a-0e1e174de782,tg:lhpr:2184_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,122,hoogte,millimeter
17381590-bcd1-52ec-982a-0e1e174de782,tg:lhpr:2184_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,155,breedte,millimeter
17381590-bcd1-52ec-982a-0e1e174de782,tg:lhpr:2184_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,225,hoogte met rand,millimeter
17381590-bcd1-52ec-982a-0e1e174de782,tg:lhpr:2184_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,315,breedte met rand,millimeter
a1421c55-9a0a-5b74-ab8a-a0b52838414b,tg:lhpr:2741_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,308,hoogte,millimeter
a1421c55-9a0a-5b74-ab8a-a0b52838414b,tg:lhpr:2741_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,247,breedte,millimeter
a1421c55-9a0a-5b74-ab8a-a0b52838414b,tg:lhpr:2741_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,414,hoogte met rand,millimeter
a1421c55-9a0a-5b74-ab8a-a0b52838414b,tg:lhpr:2741_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,310,breedte met rand,millimeter
4c65af97-b69f-5c2d-844e-f9091fdca802,tg:lhpr:2741_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,308,hoogte,millimeter
4c65af97-b69f-5c2d-844e-f9091fdca802,tg:lhpr:2741_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,247,breedte,millimeter
4c65af97-b69f-5c2d-844e-f9091fdca802,tg:lhpr:2741_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,414,hoogte met rand,millimeter
4c65af97-b69f-5c2d-844e-f9091fdca802,tg:lhpr:2741_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,310,breedte met rand,millimeter
a1da1a60-05db-5f56-970c-885098ee7c6c,tg:lhpr:2741_#3,Dimensions,kenmerken/lhformatic.lhformatwerkic,308,hoogte,millimeter
a1da1a60-05db-5f56-970c-885098ee7c6c,tg:lhpr:2741_#3,Dimensions,kenmerken/lhformatic.lhformatwerkic,247,breedte,millimeter
a1da1a60-05db-5f56-970c-885098ee7c6c,tg:lhpr:2741_#3,Dimensions,kenmerken/lhformatic.lhformatrandic,414,hoogte met rand,millimeter
a1da1a60-05db-5f56-970c-885098ee7c6c,tg:lhpr:2741_#3,Dimensions,kenmerken/lhformatic.lhformatrandic,310,breedte met rand,millimeter
031be3f0-227c-5452-861a-3e6d68367945,tg:lhpr:2741_#4,Dimensions,kenmerken/lhformatic.lhformatwerkic,308,hoogte,millimeter
031be3f0-227c-5452-861a-3e6d68367945,tg:lhpr:2741_#4,Dimensions,kenmerken/lhformatic.lhformatwerkic,247,breedte,millimeter
031be3f0-227c-5452-861a-3e6d68367945,tg:lhpr:2741_#4,Dimensions,kenmerken/lhformatic.lhformatrandic,414,hoogte met rand,millimeter
031be3f0-227c-5452-861a-3e6d68367945,tg:lhpr:2741_#4,Dimensions,kenmerken/lhformatic.lhformatrandic,310,breedte met rand,millimeter
1d42d45b-d645-50b0-becc-143a7a2e3d33,tg:lhpr:2741_#5,Dimensions,kenmerken/lhformatic.lhformatwerkic,308,hoogte,millimeter
1d42d45b-d645-50b0-becc-143a7a2e3d33,tg:lhpr:2741_#5,Dimensions,kenmerken/lhformatic.lhformatwerkic,247,breedte,millimeter
1d42d45b-d645-50b0-becc-143a7a2e3d33,tg:lhpr:2741_#5,Dimensions,kenmerken/lhformatic.lhformatrandic,414,hoogte met rand,millimeter
1d42d45b-d645-50b0-becc-143a7a2e3d33,tg:lhpr:2741_#5,Dimensions,kenmerken/lhformatic.lhformatrandic,310,breedte met rand,millimeter
23965c2c-f28f-5d24-af22-a7cef5c1caa2,tg:lhpr:3279_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,60,hoogte,millimeter
23965c2c-f28f-5d24-af22-a7cef5c1caa2,tg:lhpr:3279_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,130,breedte,millimeter
2a25571e-94bf-5d5b-882c-6add542e505e,tg:lhpr:3279_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,60,hoogte,millimeter
2a25571e-94bf-5d5b-882c-6add542e505e,tg:lhpr:3279_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,130,breedte,millimeter
72241463-76c6-5e83-9424-97107c09c365,tg:lhpr:4292_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,200,hoogte,millimeter
72241463-76c6-5e83-9424-97107c09c365,tg:lhpr:4292_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,142,breedte,millimeter
e5cbee76-9e8d-562f-ab28-f08b4ab43a95,tg:lhpr:4292_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,200,hoogte,millimeter
e5cbee76-9e8d-562f-ab28-f08b4ab43a95,tg:lhpr:4292_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,142,breedte,millimeter
468de07b-4720-5b6e-8b1d-a4d2982f4ecf,tg:lhpr:1585_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,148,hoogte,millimeter
468de07b-4720-5b6e-8b1d-a4d2982f4ecf,tg:lhpr:1585_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,122,breedte,millimeter
468de07b-4720-5b6e-8b1d-a4d2982f4ecf,tg:lhpr:1585_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,270,hoogte met rand,millimeter
468de07b-4720-5b6e-8b1d-a4d2982f4ecf,tg:lhpr:1585_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,180,breedte met rand,millimeter
4aef9fcc-4ec3-50db-a661-8795c391bbc1,tg:lhpr:1585_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,148,hoogte,millimeter
4aef9fcc-4ec3-50db-a661-8795c391bbc1,tg:lhpr:1585_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,122,breedte,millimeter
4aef9fcc-4ec3-50db-a661-8795c391bbc1,tg:lhpr:1585_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,270,hoogte met rand,millimeter
4aef9fcc-4ec3-50db-a661-8795c391bbc1,tg:lhpr:1585_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,180,breedte met rand,millimeter
cc4f22db-177b-514e-8ddf-6d69a1390852,tg:lhpr:5694_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,388,hoogte,millimeter
cc4f22db-177b-514e-8ddf-6d69a1390852,tg:lhpr:5694_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,480,breedte,millimeter
cc4f22db-177b-514e-8ddf-6d69a1390852,tg:lhpr:5694_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,486,hoogte met rand,millimeter
cc4f22db-177b-514e-8ddf-6d69a1390852,tg:lhpr:5694_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,678,breedte met rand,millimeter
4d3d2496-cd2f-5721-ae39-f43100a74af9,tg:lhpr:5694_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,388,hoogte,millimeter
4d3d2496-cd2f-5721-ae39-f43100a74af9,tg:lhpr:5694_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,480,breedte,millimeter
4d3d2496-cd2f-5721-ae39-f43100a74af9,tg:lhpr:5694_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,486,hoogte met rand,millimeter
4d3d2496-cd2f-5721-ae39-f43100a74af9,tg:lhpr:5694_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,678,breedte met rand,millimeter
8ea4b7c9-23ff-5c67-90a2-d208b958e795,tg:lhpr:2805_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,385,hoogte,millimeter
8ea4b7c9-23ff-5c67-90a2-d208b958e795,tg:lhpr:2805_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,282,breedte,millimeter
8ea4b7c9-23ff-5c67-90a2-d208b958e795,tg:lhpr:2805_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,528,hoogte met rand,millimeter
8ea4b7c9-23ff-5c67-90a2-d208b958e795,tg:lhpr:2805_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,428,breedte met rand,millimeter
bc9dce92-bbe7-518f-8152-4a286ea6a7ae,tg:lhpr:2805_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,385,hoogte,millimeter
bc9dce92-bbe7-518f-8152-4a286ea6a7ae,tg:lhpr:2805_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,282,breedte,millimeter
bc9dce92-bbe7-518f-8152-4a286ea6a7ae,tg:lhpr:2805_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,528,hoogte met rand,millimeter
bc9dce92-bbe7-518f-8152-4a286ea6a7ae,tg:lhpr:2805_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,428,breedte met rand,millimeter
9226a92d-838b-53d2-b2ed-c88f893bc274,tg:lhpr:2296_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,223,hoogte,millimeter
9226a92d-838b-53d2-b2ed-c88f893bc274,tg:lhpr:2296_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,146,breedte,millimeter
aa3bb6c1-6a39-5d81-87f1-080ab597011b,tg:lhpr:2296_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,223,hoogte,millimeter
aa3bb6c1-6a39-5d81-87f1-080ab597011b,tg:lhpr:2296_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,146,breedte,millimeter
927ba322-e3e9-5920-85be-deed3df91870,tg:lhpr:2828_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,240,hoogte,millimeter
927ba322-e3e9-5920-85be-deed3df91870,tg:lhpr:2828_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,160,breedte,millimeter
927ba322-e3e9-5920-85be-deed3df91870,tg:lhpr:2828_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,360,hoogte met rand,millimeter
927ba322-e3e9-5920-85be-deed3df91870,tg:lhpr:2828_#1,Dimensions,kenmerken/lhformatic.lhformatrandic,274,breedte met rand,millimeter
47118561-34b2-527a-9c20-0f3e6bb76a82,tg:lhpr:2828_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,240,hoogte,millimeter
47118561-34b2-527a-9c20-0f3e6bb76a82,tg:lhpr:2828_#2,Dimensions,kenmerken/lhformatic.lhformatwerkic,160,breedte,millimeter
47118561-34b2-527a-9c20-0f3e6bb76a82,tg:lhpr:2828_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,360,hoogte met rand,millimeter
47118561-34b2-527a-9c20-0f3e6bb76a82,tg:lhpr:2828_#2,Dimensions,kenmerken/lhformatic.lhformatrandic,274,breedte met rand,millimeter
0fef2305-a0f1-5352-910a-4254bb3e28f0,tg:lhpr:2982_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,505,hoogte,millimeter
0fef2305-a0f1-5352-910a-4254bb3e28f0,tg:lhpr:2982_#1,Dimensions,kenmerken/lhformatic.lhformatwerkic,330,breedte,millimeter
