ResourceID,brocade.id,card,order,source_field,source_code,Colour
a1421c55-9a0a-5b74-ab8a-a0b52838414b,tg:lhpr:2741_#1,Colours,1,kenmerken/lhtechbasispr.lhkleur,kzw,black (color)
4c65af97-b69f-5c2d-844e-f9091fdca802,tg:lhpr:2741_#2,Colours,1,kenmerken/lhtechaanvtk.lhkleur,kor,gold (color)
4c65af97-b69f-5c2d-844e-f9091fdca802,tg:lhpr:2741_#2,Colours,1,kenmerken/lhtechbasispr.lhkleur,kzw,black (color)
a1da1a60-05db-5f56-970c-885098ee7c6c,tg:lhpr:2741_#3,Colours,1,kenmerken/lhtechaanvtk.lhkleur,kor,gold (color)
a1da1a60-05db-5f56-970c-885098ee7c6c,tg:lhpr:2741_#3,Colours,1,kenmerken/lhtechbasispr.lhkleur,kzw,black (color)
031be3f0-227c-5452-861a-3e6d68367945,tg:lhpr:2741_#4,Colours,1,kenmerken/lhtechaanvtk.lhkleur,kor,gold (color)
031be3f0-227c-5452-861a-3e6d68367945,tg:lhpr:2741_#4,Colours,1,kenmerken/lhtechbasispr.lhkleur,kzw,black (color)
1d42d45b-d645-50b0-becc-143a7a2e3d33,tg:lhpr:2741_#5,Colours,1,kenmerken/lhtechaanvtk.lhkleur,kor,gold (color)
1d42d45b-d645-50b0-becc-143a7a2e3d33,tg:lhpr:2741_#5,Colours,1,kenmerken/lhtechbasispr.lhkleur,kzw,black (color)
bec814e6-4452-555a-8060-37d6d7474d09,tg:lhpr:2326_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
39dd4dd4-f2e9-54de-a419-d69448d31270,tg:lhpr:2326_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
c5d47004-827c-5950-91a2-53364633f16f,tg:lhpr:2326_#3,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
0cc3999a-0c35-5eea-bdf1-1662bddabd31,tg:lhpr:2326_#4,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
f30e41d9-6df5-5ae3-abdb-a823c195fce9,tg:lhpr:2326_#5,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
0245f78f-c67b-5c75-b618-4d6e98443efa,tg:lhpr:2326_#6,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
4f6010a5-e546-59d9-aa84-589d757a167e,tg:lhpr:2326_#7,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
1bd2d42e-821f-5c40-b141-3f4b22afb5ba,tg:lhpr:2326_#8,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
47e1f14e-c52c-58d3-a230-7e010e84cae7,tg:lhpr:1463_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kkg,ocher (color)
14e3c066-680f-54c0-87a2-f58f481b4d05,tg:lhpr:1463_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kkg,ocher (color)
edf4ec9a-542d-5f6c-b483-241a30394f2b,tg:lhpr:2566_#1,Colours,1,kenmerken/lhtechbasispr.lhkleur,kor,gold (color)
619fbc27-a65f-54eb-b991-1ed9f5c35aa2,tg:lhpr:2566_#2,Colours,1,kenmerken/lhtechbasispr.lhkleur,kor,gold (color)
a2856a5b-c702-555d-8807-66275beb3ed5,tg:lhpr:2434_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kbe,beige (color)
a2856a5b-c702-555d-8807-66275beb3ed5,tg:lhpr:2434_#1,Colours,1,kenmerken/lhtechbasispr.lhkleur,kbj,blue (color)
fba19a9d-3403-5522-8703-e4e95af075f7,tg:lhpr:2434_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kbe,beige (color)
fba19a9d-3403-5522-8703-e4e95af075f7,tg:lhpr:2434_#2,Colours,1,kenmerken/lhtechbasispr.lhkleur,kbj,blue (color)
70a8e4bc-b058-5c81-96bd-93dfe98c93c6,tg:lhpr:2052_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kbe,beige (color)
b46aab32-f662-5543-801e-d146a0c08385,tg:lhpr:2052_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kbe,beige (color)
66dcb992-ca3b-5b36-a3cd-95b3a074454d,tg:lhpr:2052_#3,Colours,1,kenmerken/lhdragerico.lhkleur,kbe,beige (color)
8b3795c4-07a2-5016-a682-f58f570c2598,tg:lhpr:2052_#4,Colours,1,kenmerken/lhdragerico.lhkleur,kbe,beige (color)
067733a2-31ed-5350-95b8-575ed903b40c,tg:lhpr:9126_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kiw,ivory (color)
1076d070-2147-5863-b858-9b4f5ae7ad3d,tg:lhpr:9126_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kiw,ivory (color)
f46d3679-9035-58db-ad1c-ff9762f0a45d,tg:lhpr:2496_#1,Colours,1,kenmerken/lhtechbasispr.lhkleur,kbe,beige (color)
d2e7820a-d525-59d7-a682-a69ccfb14a9b,tg:lhpr:2496_#2,Colours,1,kenmerken/lhtechbasispr.lhkleur,kbe,beige (color)
e8205940-6a71-52fe-9b0e-017901cd5a81,tg:lhpr:2496_#3,Colours,1,kenmerken/lhtechbasispr.lhkleur,kbe,beige (color)
90c7c59e-a43a-5074-a1ab-24a832e1f39d,tg:lhpr:2479_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kge,yellow (color)
b3a81e7c-bf7c-55dc-81bc-3c3547ea4d41,tg:lhpr:2479_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kge,yellow (color)
64590f3d-6b6e-5bc0-9000-972f8dbf5fa0,tg:lhpr:3292_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kwt,white (color)
64590f3d-6b6e-5bc0-9000-972f8dbf5fa0,tg:lhpr:3292_#1,Colours,1,kenmerken/lhtechbasispr.lhkleur,kzw,black (color)
7dd751b4-4846-5dbe-b9a4-4f6d69f9fa6b,tg:lhpr:3292_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kwt,white (color)
7dd751b4-4846-5dbe-b9a4-4f6d69f9fa6b,tg:lhpr:3292_#2,Colours,1,kenmerken/lhtechbasispr.lhkleur,kzw,black (color)
cd12e341-b547-55f4-9078-a8b665fbd12c,tg:lhpr:2600_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kbe,beige (color)
f77922bf-a0b9-5abc-aa8d-90a9075540cb,tg:lhpr:2600_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kbe,beige (color)
b1735fb5-eb24-5b4c-9023-cae863341bd1,tg:lhpr:2600_#3,Colours,1,kenmerken/lhdragerico.lhkleur,kbe,beige (color)
236152ca-fec5-5075-8519-6048ef0cd87c,tg:lhpr:2323_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
176581c4-ca09-5540-9c34-8ab425b0b897,tg:lhpr:2323_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
880ffc88-ff8b-5227-83af-cb66a7579949,tg:lhpr:2323_#3,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
0711b96f-0d8b-57bc-aa9d-252b33b18e0b,tg:lhpr:2323_#4,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
ca0b4534-8e99-5b6b-bbba-4c7ec2e01f4a,tg:lhpr:2323_#5,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
55349c66-7699-59b0-9644-787a8fa36a0a,tg:lhpr:2323_#6,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
07020285-407d-52e4-b1a5-1f9c5ba44010,tg:lhpr:2323_#7,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
7a0652ce-016a-5456-9a28-e75573b39b90,tg:lhpr:2323_#8,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
7ce09c1e-e8f5-515b-a292-03586a1d5fcb,tg:lhpr:2323_#9,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
d448ab7b-4034-5046-90cb-80e2f670787f,tg:lhpr:1558_#1,Colours,1,kenmerken/lhtechbasispr.lhkleur,kzw,black (color)
195e4e89-3adb-5d16-ad7e-0f0323ece1b0,tg:lhpr:1558_#2,Colours,1,kenmerken/lhtechbasispr.lhkleur,kzw,black (color)
7cec95b3-9d46-54f7-bec6-9a2a85c2dd57,tg:lhpr:2325_#1,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
6b825cb3-f7e9-5566-9334-468b0625879b,tg:lhpr:2325_#2,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
5ab5d473-0f85-52ea-85ea-de3d36236c69,tg:lhpr:2325_#3,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
b9962516-7d40-546c-b081-dc0a19704da9,tg:lhpr:2325_#4,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
918af6a6-337a-5c50-8446-17ee264aaf80,tg:lhpr:2325_#5,Colours,1,kenmerken/lhdragerico.lhkleur,kgw,cream (color)
91f87400-183c-5c4c-aab9-7dc668a60e3c,tg:lhpr:2446_#1,Colours,1,kenmerken/lhtechaanvtk.lhkleur,kzw,black (color)
dfe72e47-3891-5468-b795-7930cfb19a05,tg:lhpr:2446_#2,Colours,1,kenmerken/lhtechaanvtk.lhkleur,kzw,black (color)
a4252db0-98b2-586d-adef-c3be7d2c297d,tg:lhpr:2597_#1,Colours,1,kenmerken/lhtechaanvtk.lhkleur,koj,orange (color)
577ef2bd-bdb6-5a90-981d-c6acb493fcc3,tg:lhpr:2597_#2,Colours,1,kenmerken/lhtechaanvtk.lhkleur,koj,orange (color)
2c8da050-d9e5-589a-a74f-bb370d540f7f,tg:lhpr:10763_#1,Colours,1,kenmerken/lhtechaanvtk.lhkleur,kbe,beige (color)
d55f2c30-93e6-5676-9321-7eab4826c95a,tg:lhpr:10763_#2,Colours,1,kenmerken/lhtechaanvtk.lhkleur,kbe,beige (color)
