ResourceID,brocade.id,card,order,source_field,source_code,Condition State Note,Condition State Notes Language,Condition State Notes Type
07bd27a2-13fd-5ff2-be67-61e6a05502f7,tg:lhpr:9300_#2,Conditions,1,note.lhconditie,22/02/2010: Verbruining/verzuring. Fragiel.,22/02/2010: Verbruining/verzuring. Fragiel.,Nederlands,condition/examination description
b8816ae6-9c3a-56e4-85ab-d42bd73e51f6,tg:lhpr:9300_#3,Conditions,1,note.lhconditie,22/02/2010: Verbruining/verzuring. Fragiel.,22/02/2010: Verbruining/verzuring. Fragiel.,Nederlands,condition/examination description
0f51fda1-a77d-5260-bec7-5c32a96cb2b4,tg:lhpr:9300_#4,Conditions,1,note.lhconditie,22/02/2010: Verbruining/verzuring. Fragiel.,22/02/2010: Verbruining/verzuring. Fragiel.,Nederlands,condition/examination description
154abd28-c444-5579-a84d-67704ed595e9,tg:lhpr:9300_#5,Conditions,1,note.lhconditie,22/02/2010: Verbruining/verzuring. Fragiel.,22/02/2010: Verbruining/verzuring. Fragiel.,Nederlands,condition/examination description
3e77f9ae-ddaa-583a-b85b-2a7d587b1df0,tg:lhpr:9642_#1,Conditions,2,note.lhconditie,Onderaan scheurtje,Onderaan scheurtje,Nederlands,condition/examination description
c372bcdd-116b-5c6d-a4a6-4dc553865b05,tg:lhpr:9642_#2,Conditions,2,note.lhconditie,Onderaan scheurtje,Onderaan scheurtje,Nederlands,condition/examination description
d2fc457d-bdb3-5d1d-868b-77635d7d98a6,tg:lhpr:2262_#1,Conditions,2,note.lhconditie,"Vlekken.

De prent met 87524 is een uitgeknipt exemplaar.","Vlekken.

De prent met 87524 is een uitgeknipt exemplaar.",Nederlands,condition/examination description
4a7cb1fe-3c00-51e8-9278-33901a279f3e,tg:lhpr:2262_#2,Conditions,2,note.lhconditie,"Vlekken.

De prent met 87524 is een uitgeknipt exemplaar.","Vlekken.

De prent met 87524 is een uitgeknipt exemplaar.",Nederlands,condition/examination description
8918edba-1cfd-5a0a-9d0f-e4fbf7e15308,tg:lhpr:3541_#1,Conditions,1,note.lhconditie,slecht,slecht,Nederlands,condition/examination description
1a7e55cd-2be3-5005-8650-241517ea14de,tg:lhpr:3541_#2,Conditions,1,note.lhconditie,slecht,slecht,Nederlands,condition/examination description
036ea36b-a741-5327-810d-d6b75d6d7b23,tg:lhpr:8136_#1,Conditions,2,note.lhconditie,25/09/2007: Vergeeld.,25/09/2007: Vergeeld.,Nederlands,condition/examination description
b25ad62e-19f4-572b-8194-6e3b37b0b699,tg:lhpr:8136_#2,Conditions,2,note.lhconditie,25/09/2007: Vergeeld.,25/09/2007: Vergeeld.,Nederlands,condition/examination description
a1421c55-9a0a-5b74-ab8a-a0b52838414b,tg:lhpr:2741_#1,Conditions,3,note.lhconditie,8/07/2004: Goed.,8/07/2004: Goed.,Nederlands,condition/examination description
4c65af97-b69f-5c2d-844e-f9091fdca802,tg:lhpr:2741_#2,Conditions,3,note.lhconditie,8/07/2004: Goed.,8/07/2004: Goed.,Nederlands,condition/examination description
a1da1a60-05db-5f56-970c-885098ee7c6c,tg:lhpr:2741_#3,Conditions,3,note.lhconditie,8/07/2004: Goed.,8/07/2004: Goed.,Nederlands,condition/examination description
031be3f0-227c-5452-861a-3e6d68367945,tg:lhpr:2741_#4,Conditions,3,note.lhconditie,8/07/2004: Goed.,8/07/2004: Goed.,Nederlands,condition/examination description
1d42d45b-d645-50b0-becc-143a7a2e3d33,tg:lhpr:2741_#5,Conditions,3,note.lhconditie,8/07/2004: Goed.,8/07/2004: Goed.,Nederlands,condition/examination description
23965c2c-f28f-5d24-af22-a7cef5c1caa2,tg:lhpr:3279_#1,Conditions,2,note.lhconditie,matig,matig,Nederlands,condition/examination description
2a25571e-94bf-5d5b-882c-6add542e505e,tg:lhpr:3279_#2,Conditions,2,note.lhconditie,matig,matig,Nederlands,condition/examination description
927ba322-e3e9-5920-85be-deed3df91870,tg:lhpr:2828_#1,Conditions,2,note.lhconditie,Beiden prenten vertonen vele vlekken.,Beiden prenten vertonen vele vlekken.,Nederlands,condition/examination description
47118561-34b2-527a-9c20-0f3e6bb76a82,tg:lhpr:2828_#2,Conditions,2,note.lhconditie,Beiden prenten vertonen vele vlekken.,Beiden prenten vertonen vele vlekken.,Nederlands,condition/examination description
bdfcb82a-65bb-5566-b1bd-6d802b06a871,tg:lhpr:3782_#1,Conditions,2,note.lhconditie,(2)Roestvlekken,(2)Roestvlekken,Nederlands,condition/examination description
a83c0ef1-86c7-56f5-8288-f5c6119b36f6,tg:lhpr:3782_#2,Conditions,2,note.lhconditie,(2)Roestvlekken,(2)Roestvlekken,Nederlands,condition/examination description
9721e2b9-5c50-5fbb-86e6-26161b9a73c7,tg:lhpr:3281_#1,Conditions,1,note.lhconditie,matig,matig,Nederlands,condition/examination description
c2f7434f-cea6-57e7-b10f-64df8ef20887,tg:lhpr:3281_#2,Conditions,1,note.lhconditie,matig,matig,Nederlands,condition/examination description
9b1e8106-659e-5ec5-bfd0-d87231d4949f,tg:lhpr:3281_#3,Conditions,1,note.lhconditie,matig,matig,Nederlands,condition/examination description
ff8ef8f3-f4a7-5b37-b309-5f4318bc7ed1,tg:lhpr:3281_#4,Conditions,1,note.lhconditie,matig,matig,Nederlands,condition/examination description
4fd0d00d-0592-52f1-b77b-38a1ef01767b,tg:lhpr:2490_#1,Conditions,2,note.lhconditie,"Roestvlekken, scheurtjes en verkleuring","Roestvlekken, scheurtjes en verkleuring",Nederlands,condition/examination description
d9f32a9f-7f03-59d8-9766-6f3498e83c8b,tg:lhpr:2490_#2,Conditions,2,note.lhconditie,"Roestvlekken, scheurtjes en verkleuring","Roestvlekken, scheurtjes en verkleuring",Nederlands,condition/examination description
9788a985-6bf4-59e5-b382-4c6839b7b444,tg:lhpr:2490_#3,Conditions,2,note.lhconditie,"Roestvlekken, scheurtjes en verkleuring","Roestvlekken, scheurtjes en verkleuring",Nederlands,condition/examination description
0399ac82-a092-51a7-80e0-1f27ec89e4fe,tg:lhpr:4401_#1,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
64e4e16e-9a3a-5973-977e-e1ea5b71d923,tg:lhpr:4401_#2,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
645dce8f-eeee-524f-bd16-72d94c884241,tg:lhpr:2756_#1,Conditions,2,note.lhconditie,(2) Prent is erg verkleurd door lichtinval.,(2) Prent is erg verkleurd door lichtinval.,Nederlands,condition/examination description
a3e07a9f-e17f-517b-9946-84a0951ed487,tg:lhpr:2756_#2,Conditions,2,note.lhconditie,(2) Prent is erg verkleurd door lichtinval.,(2) Prent is erg verkleurd door lichtinval.,Nederlands,condition/examination description
e971f433-0d5a-59fb-80e2-f68a4a0227b1,tg:lhpr:2756_#3,Conditions,2,note.lhconditie,(2) Prent is erg verkleurd door lichtinval.,(2) Prent is erg verkleurd door lichtinval.,Nederlands,condition/examination description
e69511ae-29ed-572c-a2c1-3ae3d0684219,tg:lhpr:4456_#1,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
8ca564f1-9891-581c-8438-a95a151e3d9a,tg:lhpr:4456_#2,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
1797eba2-1a13-59b6-9d95-de094a631253,tg:lhpr:2776_#1,Conditions,2,note.lhconditie,(2) bruiner van tint en gedrukt op kleiner formaat (proefdruk?),(2) bruiner van tint en gedrukt op kleiner formaat (proefdruk?),Nederlands,condition/examination description
166c85e5-734d-504b-b7a5-e7f450482a9e,tg:lhpr:2776_#2,Conditions,2,note.lhconditie,(2) bruiner van tint en gedrukt op kleiner formaat (proefdruk?),(2) bruiner van tint en gedrukt op kleiner formaat (proefdruk?),Nederlands,condition/examination description
bec814e6-4452-555a-8060-37d6d7474d09,tg:lhpr:2326_#1,Conditions,2,note.lhconditie,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Nederlands,condition/examination description
39dd4dd4-f2e9-54de-a419-d69448d31270,tg:lhpr:2326_#2,Conditions,2,note.lhconditie,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Nederlands,condition/examination description
c5d47004-827c-5950-91a2-53364633f16f,tg:lhpr:2326_#3,Conditions,2,note.lhconditie,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Nederlands,condition/examination description
0cc3999a-0c35-5eea-bdf1-1662bddabd31,tg:lhpr:2326_#4,Conditions,2,note.lhconditie,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Nederlands,condition/examination description
f30e41d9-6df5-5ae3-abdb-a823c195fce9,tg:lhpr:2326_#5,Conditions,2,note.lhconditie,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Nederlands,condition/examination description
0245f78f-c67b-5c75-b618-4d6e98443efa,tg:lhpr:2326_#6,Conditions,2,note.lhconditie,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Nederlands,condition/examination description
4f6010a5-e546-59d9-aa84-589d757a167e,tg:lhpr:2326_#7,Conditions,2,note.lhconditie,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Nederlands,condition/examination description
1bd2d42e-821f-5c40-b141-3f4b22afb5ba,tg:lhpr:2326_#8,Conditions,2,note.lhconditie,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Prenten zijn vergeeld door lichtinval; ook vlekken en scheurtjes aanwezig.,Nederlands,condition/examination description
fce143ea-6437-5828-81a4-d43a8bbbe961,tg:lhpr:2465_#1,Conditions,2,note.lhconditie,Roestvlekjes,Roestvlekjes,Nederlands,condition/examination description
6dc1b9ee-7e6c-5c38-b8fa-79910be687f0,tg:lhpr:2465_#2,Conditions,2,note.lhconditie,Roestvlekjes,Roestvlekjes,Nederlands,condition/examination description
67de18a5-e353-555e-b35a-5fc91d3ee608,tg:lhpr:3286_#1,Conditions,2,note.lhconditie,matig,matig,Nederlands,condition/examination description
4cd41920-f108-5fd6-9be4-3ce701cdd6ae,tg:lhpr:3286_#2,Conditions,2,note.lhconditie,matig,matig,Nederlands,condition/examination description
1f3b33aa-69c6-530e-bf0e-164603ef978a,tg:lhpr:2157_#1,Conditions,2,note.lhconditie,1) m.b.: punaise-gaatje zichtbaar,1) m.b.: punaise-gaatje zichtbaar,Nederlands,condition/examination description
c465e10a-40ec-5097-bfa2-dc7cc939d2ec,tg:lhpr:2157_#2,Conditions,2,note.lhconditie,1) m.b.: punaise-gaatje zichtbaar,1) m.b.: punaise-gaatje zichtbaar,Nederlands,condition/examination description
f315ef23-c2cb-577f-96d4-457158aa498f,tg:lhpr:9259_#1,Conditions,1,note.lhconditie,"22/01/2010: Verbruining, verzuring, beschadigd aan de randen. Opgekleefd op niet zuurvrij tekenpapier via een strook plakband aan de zijkant. Het schutblad werd verwijderd maar de strook bleef behouden om beschadiging te voorkomen.","22/01/2010: Verbruining, verzuring, beschadigd aan de randen. Opgekleefd op niet zuurvrij tekenpapier via een strook plakband aan de zijkant. Het schutblad werd verwijderd maar de strook bleef behouden om beschadiging te voorkomen.",Nederlands,condition/examination description
1d9f4746-457b-58b0-928d-4081c7ce1ef6,tg:lhpr:9259_#2,Conditions,1,note.lhconditie,"22/01/2010: Verbruining, verzuring, beschadigd aan de randen. Opgekleefd op niet zuurvrij tekenpapier via een strook plakband aan de zijkant. Het schutblad werd verwijderd maar de strook bleef behouden om beschadiging te voorkomen.","22/01/2010: Verbruining, verzuring, beschadigd aan de randen. Opgekleefd op niet zuurvrij tekenpapier via een strook plakband aan de zijkant. Het schutblad werd verwijderd maar de strook bleef behouden om beschadiging te voorkomen.",Nederlands,condition/examination description
edf4ec9a-542d-5f6c-b483-241a30394f2b,tg:lhpr:2566_#1,Conditions,2,note.lhconditie,"(1) Verscheidene breuken/scheuren zichtbaar, voorlopig hersteld met crèpepapier","(1) Verscheidene breuken/scheuren zichtbaar, voorlopig hersteld met crèpepapier",Nederlands,condition/examination description
619fbc27-a65f-54eb-b991-1ed9f5c35aa2,tg:lhpr:2566_#2,Conditions,2,note.lhconditie,"(1) Verscheidene breuken/scheuren zichtbaar, voorlopig hersteld met crèpepapier","(1) Verscheidene breuken/scheuren zichtbaar, voorlopig hersteld met crèpepapier",Nederlands,condition/examination description
9fa66a1c-6ee9-5142-994b-6f00546d3ce7,tg:lhpr:2423_#1,Conditions,2,note.lhconditie,(1) Prent is vervuild door lichtinvloed en vocht.,(1) Prent is vervuild door lichtinvloed en vocht.,Nederlands,condition/examination description
98ad790f-83f7-5077-a2e6-9c9c5d02319a,tg:lhpr:2423_#2,Conditions,2,note.lhconditie,(1) Prent is vervuild door lichtinvloed en vocht.,(1) Prent is vervuild door lichtinvloed en vocht.,Nederlands,condition/examination description
5203142f-793e-535f-9784-1fa1a50f9f99,tg:lhpr:3320_#1,Conditions,2,note.lhconditie,goed,goed,Nederlands,condition/examination description
52beb4c7-e86a-5857-93cc-1f12fba30d86,tg:lhpr:3320_#2,Conditions,2,note.lhconditie,goed,goed,Nederlands,condition/examination description
2c435cc7-e638-5380-9357-d8325242ea1d,tg:lhpr:2858_#1,Conditions,2,note.lhconditie,De prenten zijn vuil en vertonen vlekken en scheurtjes.,De prenten zijn vuil en vertonen vlekken en scheurtjes.,Nederlands,condition/examination description
3ee4c7df-5aa7-5f47-a952-e6a0fe98bce6,tg:lhpr:2858_#2,Conditions,2,note.lhconditie,De prenten zijn vuil en vertonen vlekken en scheurtjes.,De prenten zijn vuil en vertonen vlekken en scheurtjes.,Nederlands,condition/examination description
802cf9a1-9b85-5c94-a607-80bd751858c8,tg:lhpr:2858_#3,Conditions,2,note.lhconditie,De prenten zijn vuil en vertonen vlekken en scheurtjes.,De prenten zijn vuil en vertonen vlekken en scheurtjes.,Nederlands,condition/examination description
a700f9d6-b623-59ff-815f-82ec11802d0b,tg:lhpr:2858_#4,Conditions,2,note.lhconditie,De prenten zijn vuil en vertonen vlekken en scheurtjes.,De prenten zijn vuil en vertonen vlekken en scheurtjes.,Nederlands,condition/examination description
5ebbb908-4853-5cba-a2cd-a451426177e0,tg:lhpr:2858_#5,Conditions,2,note.lhconditie,De prenten zijn vuil en vertonen vlekken en scheurtjes.,De prenten zijn vuil en vertonen vlekken en scheurtjes.,Nederlands,condition/examination description
39a65761-8dab-54fa-88ed-5b5e0ae3394c,tg:lhpr:2049_#1,Conditions,2,note.lhconditie,Prent (2) is zwaar beschadigd : vochtplekken,Prent (2) is zwaar beschadigd : vochtplekken,Nederlands,condition/examination description
3ce3c3ae-9714-5328-b232-8e3568fbf296,tg:lhpr:2049_#2,Conditions,2,note.lhconditie,Prent (2) is zwaar beschadigd : vochtplekken,Prent (2) is zwaar beschadigd : vochtplekken,Nederlands,condition/examination description
343ff997-55df-5035-a695-e029938cc974,tg:lhpr:6909_#1,Conditions,2,note.lhconditie,Licht beschadigde originele lijst,Licht beschadigde originele lijst,Nederlands,condition/examination description
3ed08327-088b-5a03-8b89-a1a7b5e9bedf,tg:lhpr:6909_#2,Conditions,2,note.lhconditie,Licht beschadigde originele lijst,Licht beschadigde originele lijst,Nederlands,condition/examination description
a2856a5b-c702-555d-8807-66275beb3ed5,tg:lhpr:2434_#1,Conditions,2,note.lhconditie,De prenten vertonen vlekjes en zijn vergeeld door lichtinval.,De prenten vertonen vlekjes en zijn vergeeld door lichtinval.,Nederlands,condition/examination description
fba19a9d-3403-5522-8703-e4e95af075f7,tg:lhpr:2434_#2,Conditions,2,note.lhconditie,De prenten vertonen vlekjes en zijn vergeeld door lichtinval.,De prenten vertonen vlekjes en zijn vergeeld door lichtinval.,Nederlands,condition/examination description
aaf4907a-b6f6-50c5-85ba-a6d5c4accd05,tg:lhpr:10771_#1,Conditions,3,note.lhconditie,Rechts een grote vochtvlek en vele kleine vochtvlekjes.,Rechts een grote vochtvlek en vele kleine vochtvlekjes.,Nederlands,condition/examination description
a3d0d05b-88db-522e-b30a-9a04c76675d9,tg:lhpr:10771_#2,Conditions,3,note.lhconditie,Rechts een grote vochtvlek en vele kleine vochtvlekjes.,Rechts een grote vochtvlek en vele kleine vochtvlekjes.,Nederlands,condition/examination description
97e8b586-4d89-5fed-9123-d66be78003b4,tg:lhpr:10771_#3,Conditions,3,note.lhconditie,Rechts een grote vochtvlek en vele kleine vochtvlekjes.,Rechts een grote vochtvlek en vele kleine vochtvlekjes.,Nederlands,condition/examination description
e6f7d392-a563-5fc0-85f6-56f49225306f,tg:lhpr:10771_#4,Conditions,3,note.lhconditie,Rechts een grote vochtvlek en vele kleine vochtvlekjes.,Rechts een grote vochtvlek en vele kleine vochtvlekjes.,Nederlands,condition/examination description
28681411-ed4a-5107-9032-4faa153f1e95,tg:lhpr:2906_#1,Conditions,2,note.lhconditie,"De afdrukken zijn vergeeld door lichtinvloed.;(1) vertoont punaisegaatjes;(3)
Proefdruk : is donkerder van kleur en is ingekaderd (karton & goudverf)","De afdrukken zijn vergeeld door lichtinvloed.;(1) vertoont punaisegaatjes;(3)
Proefdruk : is donkerder van kleur en is ingekaderd (karton & goudverf)",Nederlands,condition/examination description
d74a6745-ee1c-5f81-8cab-a60eb1ff78d2,tg:lhpr:2906_#2,Conditions,2,note.lhconditie,"De afdrukken zijn vergeeld door lichtinvloed.;(1) vertoont punaisegaatjes;(3)
Proefdruk : is donkerder van kleur en is ingekaderd (karton & goudverf)","De afdrukken zijn vergeeld door lichtinvloed.;(1) vertoont punaisegaatjes;(3)
Proefdruk : is donkerder van kleur en is ingekaderd (karton & goudverf)",Nederlands,condition/examination description
b125e54a-1f2e-5d5e-a7a9-ff38ffe10d57,tg:lhpr:2906_#3,Conditions,2,note.lhconditie,"De afdrukken zijn vergeeld door lichtinvloed.;(1) vertoont punaisegaatjes;(3)
Proefdruk : is donkerder van kleur en is ingekaderd (karton & goudverf)","De afdrukken zijn vergeeld door lichtinvloed.;(1) vertoont punaisegaatjes;(3)
Proefdruk : is donkerder van kleur en is ingekaderd (karton & goudverf)",Nederlands,condition/examination description
70a8e4bc-b058-5c81-96bd-93dfe98c93c6,tg:lhpr:2052_#1,Conditions,2,note.lhconditie,(1) is vastgekleefd op kartonnen drager,(1) is vastgekleefd op kartonnen drager,Nederlands,condition/examination description
b46aab32-f662-5543-801e-d146a0c08385,tg:lhpr:2052_#2,Conditions,2,note.lhconditie,(1) is vastgekleefd op kartonnen drager,(1) is vastgekleefd op kartonnen drager,Nederlands,condition/examination description
66dcb992-ca3b-5b36-a3cd-95b3a074454d,tg:lhpr:2052_#3,Conditions,2,note.lhconditie,(1) is vastgekleefd op kartonnen drager,(1) is vastgekleefd op kartonnen drager,Nederlands,condition/examination description
8b3795c4-07a2-5016-a682-f58f570c2598,tg:lhpr:2052_#4,Conditions,2,note.lhconditie,(1) is vastgekleefd op kartonnen drager,(1) is vastgekleefd op kartonnen drager,Nederlands,condition/examination description
c032892d-65cf-5341-943b-e8a23c7f83c0,tg:lhpr:4190_#1,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
c1c911af-32c8-57a7-9c89-e132f544495d,tg:lhpr:4190_#2,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
59628a71-d2ea-5cce-9f37-b469b26cbcb4,tg:lhpr:4190_#3,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
3dff42c0-1d46-5087-a286-6c199d783932,tg:lhpr:4344_#1,Conditions,3,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
52eb76f6-7c8c-5e3a-ad78-144fd1bd8064,tg:lhpr:4344_#2,Conditions,3,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
b6e731ec-b77a-5d75-9e08-a66604c68074,tg:lhpr:4344_#3,Conditions,3,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
7e702d72-db78-55ec-aca5-d117252d5be5,tg:lhpr:3481_#1,Conditions,1,note.lhconditie,goed,goed,Nederlands,condition/examination description
3410febe-1eaa-516f-84ed-55fa7299a552,tg:lhpr:3481_#2,Conditions,1,note.lhconditie,goed,goed,Nederlands,condition/examination description
067733a2-31ed-5350-95b8-575ed903b40c,tg:lhpr:9126_#1,Conditions,2,note.lhconditie,07/04/2009: Zonder fout.,07/04/2009: Zonder fout.,Nederlands,condition/examination description
1076d070-2147-5863-b858-9b4f5ae7ad3d,tg:lhpr:9126_#2,Conditions,2,note.lhconditie,07/04/2009: Zonder fout.,07/04/2009: Zonder fout.,Nederlands,condition/examination description
f46d3679-9035-58db-ad1c-ff9762f0a45d,tg:lhpr:2496_#1,Conditions,2,note.lhconditie,(1) prent is meerdere malen gescheurd.;(3) Meerdere scheurtjes aanwezig,(1) prent is meerdere malen gescheurd.;(3) Meerdere scheurtjes aanwezig,Nederlands,condition/examination description
d2e7820a-d525-59d7-a682-a69ccfb14a9b,tg:lhpr:2496_#2,Conditions,2,note.lhconditie,(1) prent is meerdere malen gescheurd.;(3) Meerdere scheurtjes aanwezig,(1) prent is meerdere malen gescheurd.;(3) Meerdere scheurtjes aanwezig,Nederlands,condition/examination description
e8205940-6a71-52fe-9b0e-017901cd5a81,tg:lhpr:2496_#3,Conditions,2,note.lhconditie,(1) prent is meerdere malen gescheurd.;(3) Meerdere scheurtjes aanwezig,(1) prent is meerdere malen gescheurd.;(3) Meerdere scheurtjes aanwezig,Nederlands,condition/examination description
147e3521-89f3-5d61-8292-a218f30f00c7,tg:lhpr:2880_#1,Conditions,2,note.lhconditie,Prenten zijn vuil en zijn gescheurd;(2) Deze prent heeft een grote -met tape herstelde- scheur.,Prenten zijn vuil en zijn gescheurd;(2) Deze prent heeft een grote -met tape herstelde- scheur.,Nederlands,condition/examination description
bc3776de-a848-5723-b8cc-f76e3ac3dc91,tg:lhpr:2880_#2,Conditions,2,note.lhconditie,Prenten zijn vuil en zijn gescheurd;(2) Deze prent heeft een grote -met tape herstelde- scheur.,Prenten zijn vuil en zijn gescheurd;(2) Deze prent heeft een grote -met tape herstelde- scheur.,Nederlands,condition/examination description
90c7c59e-a43a-5074-a1ab-24a832e1f39d,tg:lhpr:2479_#1,Conditions,2,note.lhconditie,(2)Meerdere scheuren aanwezig en gaatjes(veroorzaakt door punaises),(2)Meerdere scheuren aanwezig en gaatjes(veroorzaakt door punaises),Nederlands,condition/examination description
b3a81e7c-bf7c-55dc-81bc-3c3547ea4d41,tg:lhpr:2479_#2,Conditions,2,note.lhconditie,(2)Meerdere scheuren aanwezig en gaatjes(veroorzaakt door punaises),(2)Meerdere scheuren aanwezig en gaatjes(veroorzaakt door punaises),Nederlands,condition/examination description
5c6864ab-0711-592b-a887-80f54238b2bb,tg:lhpr:4145_#1,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
34ccd491-016a-5e45-b718-22f01ac6aa60,tg:lhpr:4145_#2,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
37741ec2-e80a-5e17-8794-450e3353991b,tg:lhpr:9262_#1,Conditions,1,note.lhconditie,"22/01/2010: Verbruining, verzuring, beschadigd aan de randen. Opgekleefd op niet zuurvrij tekenpapier via een strook plakband aan de zijkant. Het schutblad werd verwijderd maar de strook bleef behouden om beschadiging te voorkomen.","22/01/2010: Verbruining, verzuring, beschadigd aan de randen. Opgekleefd op niet zuurvrij tekenpapier via een strook plakband aan de zijkant. Het schutblad werd verwijderd maar de strook bleef behouden om beschadiging te voorkomen.",Nederlands,condition/examination description
f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,tg:lhpr:9262_#2,Conditions,1,note.lhconditie,"22/01/2010: Verbruining, verzuring, beschadigd aan de randen. Opgekleefd op niet zuurvrij tekenpapier via een strook plakband aan de zijkant. Het schutblad werd verwijderd maar de strook bleef behouden om beschadiging te voorkomen.","22/01/2010: Verbruining, verzuring, beschadigd aan de randen. Opgekleefd op niet zuurvrij tekenpapier via een strook plakband aan de zijkant. Het schutblad werd verwijderd maar de strook bleef behouden om beschadiging te voorkomen.",Nederlands,condition/examination description
