ResourceID,brocade.id,card,order,source_field,Title,Title Type,Title Language
34ccd491-016a-5e45-b718-22f01ac6aa60,tg:lhpr:4145_#2,Titles,1,id.title/ti,Stadszicht,titles proper,Dutch (language)
99ddf125-0ba4-5989-a3ac-769d7fa73bf5,tg:lhpr:10318_#1,Titles,1,id.title/ti,De orde regeert / L'ordre règne,titles proper,Dutch (language)
d2ff073e-e939-50f1-a6a0-f42dc90a9b50,tg:lhpr:10318_#2,Titles,1,id.title/ti,De orde regeert / L'ordre règne,titles proper,Dutch (language)
e370ea93-c531-5f6b-b9ee-e82449ff10d3,tg:lhpr:10267_#1,Titles,1,id.title/ti,De bezem erin,titles proper,Dutch (language)
965ebdbd-8c87-5153-986b-4cdd7f34a240,tg:lhpr:10267_#2,Titles,1,id.title/ti,De bezem erin,titles proper,Dutch (language)
dd737960-f804-5a56-be4d-f14bef1b74fd,tg:lhpr:10267_#3,Titles,1,id.title/ti,De bezem erin,titles proper,Dutch (language)
9fd0bd45-5c55-525f-ae70-1f3ee2b31b30,tg:lhpr:5582_#1,Titles,1,id.title/ti,Vlaemsche School / Tydschrift voor alle Menschen /5d Jaergang 1ste aflevering carnaval 1859 / uitgegeven door J. Leroi,titles proper,Dutch (language)
3e04be60-40d4-5f00-b283-fbdae1351e22,tg:lhpr:5582_#2,Titles,1,id.title/ti,Vlaemsche School / Tydschrift voor alle Menschen /5d Jaergang 1ste aflevering carnaval 1859 / uitgegeven door J. Leroi,titles proper,Dutch (language)
097278e5-2f94-5d69-a5a2-8b38a5cce94c,tg:lhpr:10303_#1,Titles,1,id.title/ti,Vlaamse leeuw boycot Hitler,titles proper,Dutch (language)
dcc33d2a-166e-5746-b0a5-a20be64d10fa,tg:lhpr:10303_#2,Titles,1,id.title/ti,Vlaamse leeuw boycot Hitler,titles proper,Dutch (language)
481ead55-7f8b-52f3-b832-e39013532ed3,tg:lhpr:10345_#1,Titles,1,id.title/ti,Landschap (Papenkasteel),titles proper,Dutch (language)
2da9d22d-e2ff-58f9-b7d1-18cb0095b460,tg:lhpr:10345_#2,Titles,1,id.title/ti,Landschap (Papenkasteel),titles proper,Dutch (language)
12e6c8a4-a3a4-574e-a198-80e09bc5b2a4,tg:lhpr:10344_#1,Titles,1,id.title/ti,Landschap (Papenkasteel),titles proper,Dutch (language)
49992c5e-9cb6-587d-8547-f8697e017af8,tg:lhpr:10344_#2,Titles,1,id.title/ti,Landschap (Papenkasteel),titles proper,Dutch (language)
