Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card
tg:lhpr:2761_#2,Prenten,25ca313f-55ee-5a4e-b029-bb3a6f02b4ac,Letterenhuis,https://data.letterenhuis.be/ark:/24970/25ca313f-55ee-5a4e-b029-bb3a6f02b4ac,repository numbers,object identifier,0,AA
tg:lhpr:2761_#3,Prenten,59f615f3-b1a3-5be8-886f-f455e26f156e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/59f615f3-b1a3-5be8-886f-f455e26f156e,repository numbers,object identifier,0,AA
tg:lhpr:9300_#1,Prenten,c31cf0fb-25b4-5b6e-a326-8e70c930458b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c31cf0fb-25b4-5b6e-a326-8e70c930458b,repository numbers,object identifier,0,AA
tg:lhpr:9300_#2,Prenten,07bd27a2-13fd-5ff2-be67-61e6a05502f7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/07bd27a2-13fd-5ff2-be67-61e6a05502f7,repository numbers,object identifier,0,AA
tg:lhpr:9300_#3,Prenten,b8816ae6-9c3a-56e4-85ab-d42bd73e51f6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b8816ae6-9c3a-56e4-85ab-d42bd73e51f6,repository numbers,object identifier,0,AA
tg:lhpr:9300_#4,Prenten,0f51fda1-a77d-5260-bec7-5c32a96cb2b4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f51fda1-a77d-5260-bec7-5c32a96cb2b4,repository numbers,object identifier,0,AA
tg:lhpr:9300_#5,Prenten,154abd28-c444-5579-a84d-67704ed595e9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/154abd28-c444-5579-a84d-67704ed595e9,repository numbers,object identifier,0,AA
tg:lhpr:9642_#1,Prenten,3e77f9ae-ddaa-583a-b85b-2a7d587b1df0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3e77f9ae-ddaa-583a-b85b-2a7d587b1df0,repository numbers,object identifier,0,AA
tg:lhpr:9642_#2,Prenten,c372bcdd-116b-5c6d-a4a6-4dc553865b05,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c372bcdd-116b-5c6d-a4a6-4dc553865b05,repository numbers,object identifier,0,AA
tg:lhpr:2262_#1,Prenten,d2fc457d-bdb3-5d1d-868b-77635d7d98a6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d2fc457d-bdb3-5d1d-868b-77635d7d98a6,repository numbers,object identifier,0,AA
tg:lhpr:2262_#2,Prenten,4a7cb1fe-3c00-51e8-9278-33901a279f3e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4a7cb1fe-3c00-51e8-9278-33901a279f3e,repository numbers,object identifier,0,AA
tg:lhpr:3541_#1,Prenten,8918edba-1cfd-5a0a-9d0f-e4fbf7e15308,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8918edba-1cfd-5a0a-9d0f-e4fbf7e15308,repository numbers,object identifier,0,AA
tg:lhpr:3541_#2,Prenten,1a7e55cd-2be3-5005-8650-241517ea14de,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1a7e55cd-2be3-5005-8650-241517ea14de,repository numbers,object identifier,0,AA
tg:lhpr:10296_#1,Prenten,6c82c52c-9543-57ff-aa71-cd758f5c701c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c82c52c-9543-57ff-aa71-cd758f5c701c,repository numbers,object identifier,0,AA
tg:lhpr:10296_#2,Prenten,dcf1e405-a74d-53b2-87ec-516a5a5c04a1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dcf1e405-a74d-53b2-87ec-516a5a5c04a1,repository numbers,object identifier,0,AA
tg:lhpr:8136_#1,Prenten,036ea36b-a741-5327-810d-d6b75d6d7b23,Letterenhuis,https://data.letterenhuis.be/ark:/24970/036ea36b-a741-5327-810d-d6b75d6d7b23,repository numbers,object identifier,0,AA
tg:lhpr:8136_#2,Prenten,b25ad62e-19f4-572b-8194-6e3b37b0b699,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b25ad62e-19f4-572b-8194-6e3b37b0b699,repository numbers,object identifier,0,AA
tg:lhpr:2184_#1,Prenten,7d89982d-0ea8-5dab-bd8f-3702e599f028,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7d89982d-0ea8-5dab-bd8f-3702e599f028,repository numbers,object identifier,0,AA
tg:lhpr:2184_#2,Prenten,17381590-bcd1-52ec-982a-0e1e174de782,Letterenhuis,https://data.letterenhuis.be/ark:/24970/17381590-bcd1-52ec-982a-0e1e174de782,repository numbers,object identifier,0,AA
tg:lhpr:2741_#1,Prenten,a1421c55-9a0a-5b74-ab8a-a0b52838414b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a1421c55-9a0a-5b74-ab8a-a0b52838414b,repository numbers,object identifier,0,AA
tg:lhpr:2741_#2,Prenten,4c65af97-b69f-5c2d-844e-f9091fdca802,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4c65af97-b69f-5c2d-844e-f9091fdca802,repository numbers,object identifier,0,AA
tg:lhpr:2741_#3,Prenten,a1da1a60-05db-5f56-970c-885098ee7c6c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a1da1a60-05db-5f56-970c-885098ee7c6c,repository numbers,object identifier,0,AA
tg:lhpr:2741_#4,Prenten,031be3f0-227c-5452-861a-3e6d68367945,Letterenhuis,https://data.letterenhuis.be/ark:/24970/031be3f0-227c-5452-861a-3e6d68367945,repository numbers,object identifier,0,AA
tg:lhpr:2741_#5,Prenten,1d42d45b-d645-50b0-becc-143a7a2e3d33,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1d42d45b-d645-50b0-becc-143a7a2e3d33,repository numbers,object identifier,0,AA
tg:lhpr:3279_#1,Prenten,23965c2c-f28f-5d24-af22-a7cef5c1caa2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/23965c2c-f28f-5d24-af22-a7cef5c1caa2,repository numbers,object identifier,0,AA
tg:lhpr:3279_#2,Prenten,2a25571e-94bf-5d5b-882c-6add542e505e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2a25571e-94bf-5d5b-882c-6add542e505e,repository numbers,object identifier,0,AA
tg:lhpr:4292_#1,Prenten,72241463-76c6-5e83-9424-97107c09c365,Letterenhuis,https://data.letterenhuis.be/ark:/24970/72241463-76c6-5e83-9424-97107c09c365,repository numbers,object identifier,0,AA
tg:lhpr:4292_#2,Prenten,e5cbee76-9e8d-562f-ab28-f08b4ab43a95,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e5cbee76-9e8d-562f-ab28-f08b4ab43a95,repository numbers,object identifier,0,AA
tg:lhpr:1585_#1,Prenten,468de07b-4720-5b6e-8b1d-a4d2982f4ecf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/468de07b-4720-5b6e-8b1d-a4d2982f4ecf,repository numbers,object identifier,0,AA
tg:lhpr:1585_#2,Prenten,4aef9fcc-4ec3-50db-a661-8795c391bbc1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4aef9fcc-4ec3-50db-a661-8795c391bbc1,repository numbers,object identifier,0,AA
tg:lhpr:5694_#1,Prenten,cc4f22db-177b-514e-8ddf-6d69a1390852,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cc4f22db-177b-514e-8ddf-6d69a1390852,repository numbers,object identifier,0,AA
tg:lhpr:5694_#2,Prenten,4d3d2496-cd2f-5721-ae39-f43100a74af9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4d3d2496-cd2f-5721-ae39-f43100a74af9,repository numbers,object identifier,0,AA
tg:lhpr:2805_#1,Prenten,8ea4b7c9-23ff-5c67-90a2-d208b958e795,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8ea4b7c9-23ff-5c67-90a2-d208b958e795,repository numbers,object identifier,0,AA
tg:lhpr:2805_#2,Prenten,bc9dce92-bbe7-518f-8152-4a286ea6a7ae,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bc9dce92-bbe7-518f-8152-4a286ea6a7ae,repository numbers,object identifier,0,AA
tg:lhpr:2296_#1,Prenten,9226a92d-838b-53d2-b2ed-c88f893bc274,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9226a92d-838b-53d2-b2ed-c88f893bc274,repository numbers,object identifier,0,AA
tg:lhpr:2296_#2,Prenten,aa3bb6c1-6a39-5d81-87f1-080ab597011b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aa3bb6c1-6a39-5d81-87f1-080ab597011b,repository numbers,object identifier,0,AA
tg:lhpr:2828_#1,Prenten,927ba322-e3e9-5920-85be-deed3df91870,Letterenhuis,https://data.letterenhuis.be/ark:/24970/927ba322-e3e9-5920-85be-deed3df91870,repository numbers,object identifier,0,AA
tg:lhpr:2828_#2,Prenten,47118561-34b2-527a-9c20-0f3e6bb76a82,Letterenhuis,https://data.letterenhuis.be/ark:/24970/47118561-34b2-527a-9c20-0f3e6bb76a82,repository numbers,object identifier,0,AA
tg:lhpr:2982_#1,Prenten,0fef2305-a0f1-5352-910a-4254bb3e28f0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0fef2305-a0f1-5352-910a-4254bb3e28f0,repository numbers,object identifier,0,AA
tg:lhpr:2982_#2,Prenten,0c4d2680-a523-5345-9c50-c276675fe9e7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0c4d2680-a523-5345-9c50-c276675fe9e7,repository numbers,object identifier,0,AA
tg:lhpr:4293_#1,Prenten,4526f0e6-46a3-5ddf-9d52-873db14b7070,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4526f0e6-46a3-5ddf-9d52-873db14b7070,repository numbers,object identifier,0,AA
tg:lhpr:4293_#2,Prenten,5d014347-396b-5384-95fc-7c490c2a35ba,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5d014347-396b-5384-95fc-7c490c2a35ba,repository numbers,object identifier,0,AA
tg:lhpr:3782_#1,Prenten,bdfcb82a-65bb-5566-b1bd-6d802b06a871,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bdfcb82a-65bb-5566-b1bd-6d802b06a871,repository numbers,object identifier,0,AA
tg:lhpr:3782_#2,Prenten,a83c0ef1-86c7-56f5-8288-f5c6119b36f6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a83c0ef1-86c7-56f5-8288-f5c6119b36f6,repository numbers,object identifier,0,AA
tg:lhpr:3281_#1,Prenten,9721e2b9-5c50-5fbb-86e6-26161b9a73c7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9721e2b9-5c50-5fbb-86e6-26161b9a73c7,repository numbers,object identifier,0,AA
tg:lhpr:3281_#2,Prenten,c2f7434f-cea6-57e7-b10f-64df8ef20887,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c2f7434f-cea6-57e7-b10f-64df8ef20887,repository numbers,object identifier,0,AA
tg:lhpr:3281_#3,Prenten,9b1e8106-659e-5ec5-bfd0-d87231d4949f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9b1e8106-659e-5ec5-bfd0-d87231d4949f,repository numbers,object identifier,0,AA
tg:lhpr:3281_#4,Prenten,ff8ef8f3-f4a7-5b37-b309-5f4318bc7ed1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ff8ef8f3-f4a7-5b37-b309-5f4318bc7ed1,repository numbers,object identifier,0,AA
tg:lhpr:2490_#1,Prenten,4fd0d00d-0592-52f1-b77b-38a1ef01767b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4fd0d00d-0592-52f1-b77b-38a1ef01767b,repository numbers,object identifier,0,AA
tg:lhpr:2490_#2,Prenten,d9f32a9f-7f03-59d8-9766-6f3498e83c8b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d9f32a9f-7f03-59d8-9766-6f3498e83c8b,repository numbers,object identifier,0,AA
tg:lhpr:2490_#3,Prenten,9788a985-6bf4-59e5-b382-4c6839b7b444,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9788a985-6bf4-59e5-b382-4c6839b7b444,repository numbers,object identifier,0,AA
tg:lhpr:4401_#1,Prenten,0399ac82-a092-51a7-80e0-1f27ec89e4fe,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0399ac82-a092-51a7-80e0-1f27ec89e4fe,repository numbers,object identifier,0,AA
tg:lhpr:4401_#2,Prenten,64e4e16e-9a3a-5973-977e-e1ea5b71d923,Letterenhuis,https://data.letterenhuis.be/ark:/24970/64e4e16e-9a3a-5973-977e-e1ea5b71d923,repository numbers,object identifier,0,AA
tg:lhpr:2756_#1,Prenten,645dce8f-eeee-524f-bd16-72d94c884241,Letterenhuis,https://data.letterenhuis.be/ark:/24970/645dce8f-eeee-524f-bd16-72d94c884241,repository numbers,object identifier,0,AA
tg:lhpr:2756_#2,Prenten,a3e07a9f-e17f-517b-9946-84a0951ed487,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a3e07a9f-e17f-517b-9946-84a0951ed487,repository numbers,object identifier,0,AA
tg:lhpr:2756_#3,Prenten,e971f433-0d5a-59fb-80e2-f68a4a0227b1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e971f433-0d5a-59fb-80e2-f68a4a0227b1,repository numbers,object identifier,0,AA
tg:lhpr:10297_#1,Prenten,6688c62d-d34f-5e32-921c-f9d4766f1b89,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6688c62d-d34f-5e32-921c-f9d4766f1b89,repository numbers,object identifier,0,AA
tg:lhpr:10297_#2,Prenten,e7b10824-ce44-58c7-ab0b-a8e1a3a012a5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e7b10824-ce44-58c7-ab0b-a8e1a3a012a5,repository numbers,object identifier,0,AA
tg:lhpr:10297_#3,Prenten,b8e6446a-1aa1-507b-927f-5c80b20e93ee,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b8e6446a-1aa1-507b-927f-5c80b20e93ee,repository numbers,object identifier,0,AA
tg:lhpr:10297_#4,Prenten,e6d6501b-5a47-53d1-8eeb-4b60fafff683,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e6d6501b-5a47-53d1-8eeb-4b60fafff683,repository numbers,object identifier,0,AA
tg:lhpr:10297_#5,Prenten,e370ea46-fecf-5f4b-b724-b77755a78c0c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e370ea46-fecf-5f4b-b724-b77755a78c0c,repository numbers,object identifier,0,AA
tg:lhpr:4456_#1,Prenten,e69511ae-29ed-572c-a2c1-3ae3d0684219,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e69511ae-29ed-572c-a2c1-3ae3d0684219,repository numbers,object identifier,0,AA
tg:lhpr:4456_#2,Prenten,8ca564f1-9891-581c-8438-a95a151e3d9a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8ca564f1-9891-581c-8438-a95a151e3d9a,repository numbers,object identifier,0,AA
tg:lhpr:2776_#1,Prenten,1797eba2-1a13-59b6-9d95-de094a631253,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1797eba2-1a13-59b6-9d95-de094a631253,repository numbers,object identifier,0,AA
tg:lhpr:2776_#2,Prenten,166c85e5-734d-504b-b7a5-e7f450482a9e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/166c85e5-734d-504b-b7a5-e7f450482a9e,repository numbers,object identifier,0,AA
tg:lhpr:2326_#1,Prenten,bec814e6-4452-555a-8060-37d6d7474d09,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bec814e6-4452-555a-8060-37d6d7474d09,repository numbers,object identifier,0,AA
tg:lhpr:2326_#2,Prenten,39dd4dd4-f2e9-54de-a419-d69448d31270,Letterenhuis,https://data.letterenhuis.be/ark:/24970/39dd4dd4-f2e9-54de-a419-d69448d31270,repository numbers,object identifier,0,AA
tg:lhpr:2326_#3,Prenten,c5d47004-827c-5950-91a2-53364633f16f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c5d47004-827c-5950-91a2-53364633f16f,repository numbers,object identifier,0,AA
tg:lhpr:2326_#4,Prenten,0cc3999a-0c35-5eea-bdf1-1662bddabd31,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0cc3999a-0c35-5eea-bdf1-1662bddabd31,repository numbers,object identifier,0,AA
tg:lhpr:2326_#5,Prenten,f30e41d9-6df5-5ae3-abdb-a823c195fce9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f30e41d9-6df5-5ae3-abdb-a823c195fce9,repository numbers,object identifier,0,AA
tg:lhpr:2326_#6,Prenten,0245f78f-c67b-5c75-b618-4d6e98443efa,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0245f78f-c67b-5c75-b618-4d6e98443efa,repository numbers,object identifier,0,AA
tg:lhpr:2326_#7,Prenten,4f6010a5-e546-59d9-aa84-589d757a167e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f6010a5-e546-59d9-aa84-589d757a167e,repository numbers,object identifier,0,AA
tg:lhpr:2326_#8,Prenten,1bd2d42e-821f-5c40-b141-3f4b22afb5ba,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1bd2d42e-821f-5c40-b141-3f4b22afb5ba,repository numbers,object identifier,0,AA
tg:lhpr:2598_#1,Prenten,50d69858-22f4-540f-aa8f-61e47594ef11,Letterenhuis,https://data.letterenhuis.be/ark:/24970/50d69858-22f4-540f-aa8f-61e47594ef11,repository numbers,object identifier,0,AA
tg:lhpr:2598_#2,Prenten,f21d6014-6749-5ed4-ab6a-d583e70367dd,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f21d6014-6749-5ed4-ab6a-d583e70367dd,repository numbers,object identifier,0,AA
tg:lhpr:2598_#3,Prenten,a831b59e-d77a-560c-9705-4af5bf014042,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a831b59e-d77a-560c-9705-4af5bf014042,repository numbers,object identifier,0,AA
tg:lhpr:2465_#1,Prenten,fce143ea-6437-5828-81a4-d43a8bbbe961,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fce143ea-6437-5828-81a4-d43a8bbbe961,repository numbers,object identifier,0,AA
tg:lhpr:2465_#2,Prenten,6dc1b9ee-7e6c-5c38-b8fa-79910be687f0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6dc1b9ee-7e6c-5c38-b8fa-79910be687f0,repository numbers,object identifier,0,AA
tg:lhpr:1463_#1,Prenten,47e1f14e-c52c-58d3-a230-7e010e84cae7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/47e1f14e-c52c-58d3-a230-7e010e84cae7,repository numbers,object identifier,0,AA
tg:lhpr:1463_#2,Prenten,14e3c066-680f-54c0-87a2-f58f481b4d05,Letterenhuis,https://data.letterenhuis.be/ark:/24970/14e3c066-680f-54c0-87a2-f58f481b4d05,repository numbers,object identifier,0,AA
tg:lhpr:3286_#1,Prenten,67de18a5-e353-555e-b35a-5fc91d3ee608,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67de18a5-e353-555e-b35a-5fc91d3ee608,repository numbers,object identifier,0,AA
tg:lhpr:3286_#2,Prenten,4cd41920-f108-5fd6-9be4-3ce701cdd6ae,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4cd41920-f108-5fd6-9be4-3ce701cdd6ae,repository numbers,object identifier,0,AA
tg:lhpr:3013_#1,Prenten,4e691bfd-69ed-58fa-943b-c57147ba8a7d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e691bfd-69ed-58fa-943b-c57147ba8a7d,repository numbers,object identifier,0,AA
tg:lhpr:3013_#2,Prenten,394e605c-c13a-56fb-a8e6-610e9da7a3ea,Letterenhuis,https://data.letterenhuis.be/ark:/24970/394e605c-c13a-56fb-a8e6-610e9da7a3ea,repository numbers,object identifier,0,AA
tg:lhpr:4294_#1,Prenten,0499f7a2-f472-5a91-93ed-3d963ac342ec,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0499f7a2-f472-5a91-93ed-3d963ac342ec,repository numbers,object identifier,0,AA
tg:lhpr:4294_#2,Prenten,337a5587-81a3-550e-b052-58c1ff753296,Letterenhuis,https://data.letterenhuis.be/ark:/24970/337a5587-81a3-550e-b052-58c1ff753296,repository numbers,object identifier,0,AA
tg:lhpr:2157_#1,Prenten,1f3b33aa-69c6-530e-bf0e-164603ef978a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1f3b33aa-69c6-530e-bf0e-164603ef978a,repository numbers,object identifier,0,AA
tg:lhpr:2157_#2,Prenten,c465e10a-40ec-5097-bfa2-dc7cc939d2ec,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c465e10a-40ec-5097-bfa2-dc7cc939d2ec,repository numbers,object identifier,0,AA
tg:lhpr:2229_#1,Prenten,2440943c-460e-5886-bdaf-9c5bbd56ae9b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2440943c-460e-5886-bdaf-9c5bbd56ae9b,repository numbers,object identifier,0,AA
tg:lhpr:2229_#2,Prenten,a58cc1f4-0975-5625-8435-abdb928c57ef,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a58cc1f4-0975-5625-8435-abdb928c57ef,repository numbers,object identifier,0,AA
tg:lhpr:2229_#3,Prenten,22d7b8ed-08fc-53e5-872a-6970cbd693f7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/22d7b8ed-08fc-53e5-872a-6970cbd693f7,repository numbers,object identifier,0,AA
tg:lhpr:2229_#4,Prenten,b560fb5d-9422-5d71-bba0-6ecf49470c79,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b560fb5d-9422-5d71-bba0-6ecf49470c79,repository numbers,object identifier,0,AA
tg:lhpr:9259_#1,Prenten,f315ef23-c2cb-577f-96d4-457158aa498f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f315ef23-c2cb-577f-96d4-457158aa498f,repository numbers,object identifier,0,AA
tg:lhpr:9259_#2,Prenten,1d9f4746-457b-58b0-928d-4081c7ce1ef6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1d9f4746-457b-58b0-928d-4081c7ce1ef6,repository numbers,object identifier,0,AA
tg:lhpr:2566_#1,Prenten,edf4ec9a-542d-5f6c-b483-241a30394f2b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/edf4ec9a-542d-5f6c-b483-241a30394f2b,repository numbers,object identifier,0,AA
tg:lhpr:2566_#2,Prenten,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/619fbc27-a65f-54eb-b991-1ed9f5c35aa2,repository numbers,object identifier,0,AA
tg:lhpr:2423_#1,Prenten,9fa66a1c-6ee9-5142-994b-6f00546d3ce7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9fa66a1c-6ee9-5142-994b-6f00546d3ce7,repository numbers,object identifier,0,AA
tg:lhpr:2423_#2,Prenten,98ad790f-83f7-5077-a2e6-9c9c5d02319a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/98ad790f-83f7-5077-a2e6-9c9c5d02319a,repository numbers,object identifier,0,AA
tg:lhpr:3320_#1,Prenten,5203142f-793e-535f-9784-1fa1a50f9f99,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5203142f-793e-535f-9784-1fa1a50f9f99,repository numbers,object identifier,0,AA
tg:lhpr:3320_#2,Prenten,52beb4c7-e86a-5857-93cc-1f12fba30d86,Letterenhuis,https://data.letterenhuis.be/ark:/24970/52beb4c7-e86a-5857-93cc-1f12fba30d86,repository numbers,object identifier,0,AA
tg:lhpr:6964_#1,Prenten,665257ae-fe50-5442-979f-82a2b2ac5bcc,Letterenhuis,https://data.letterenhuis.be/ark:/24970/665257ae-fe50-5442-979f-82a2b2ac5bcc,repository numbers,object identifier,0,AA
tg:lhpr:6964_#2,Prenten,d9a7e613-673c-586e-876f-c749f6e239fe,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d9a7e613-673c-586e-876f-c749f6e239fe,repository numbers,object identifier,0,AA
tg:lhpr:2858_#1,Prenten,2c435cc7-e638-5380-9357-d8325242ea1d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2c435cc7-e638-5380-9357-d8325242ea1d,repository numbers,object identifier,0,AA
tg:lhpr:2858_#2,Prenten,3ee4c7df-5aa7-5f47-a952-e6a0fe98bce6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3ee4c7df-5aa7-5f47-a952-e6a0fe98bce6,repository numbers,object identifier,0,AA
tg:lhpr:2858_#3,Prenten,802cf9a1-9b85-5c94-a607-80bd751858c8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/802cf9a1-9b85-5c94-a607-80bd751858c8,repository numbers,object identifier,0,AA
