ResourceID,brocade.id,card,order,Keeper,Object Number,Object Identifier
f1595da0-42ec-52a4-9332-cd0334640086,tg:lhph:27356_#1,AA,0,Letterenhuis,tg:lhph:27356_#1,https://data.letterenhuis.be/ark:/24970/f1595da0-42ec-52a4-9332-cd0334640086
88b14546-5ff4-53d0-84fc-966bd962831f,tg:lhph:35737_#1,AA,0,Letterenhuis,tg:lhph:35737_#1,https://data.letterenhuis.be/ark:/24970/88b14546-5ff4-53d0-84fc-966bd962831f
f3ce50a8-e275-5061-95ca-c1956718dc20,tg:lhph:16127_#1,AA,0,Letterenhuis,tg:lhph:16127_#1,https://data.letterenhuis.be/ark:/24970/f3ce50a8-e275-5061-95ca-c1956718dc20
887ea7c7-ccfe-5064-a92a-25453befbf0a,tg:lhph:715_#2,AA,0,Letterenhuis,tg:lhph:715_#2,https://data.letterenhuis.be/ark:/24970/887ea7c7-ccfe-5064-a92a-25453befbf0a
3284ea1d-40fb-53ff-a743-d8446048c1a5,tg:lhph:50393_#1,AA,0,Letterenhuis,tg:lhph:50393_#1,https://data.letterenhuis.be/ark:/24970/3284ea1d-40fb-53ff-a743-d8446048c1a5
043fc462-663e-58f2-865d-7acd1e6c16c2,tg:lhph:53960_#1,AA,0,Letterenhuis,tg:lhph:53960_#1,https://data.letterenhuis.be/ark:/24970/043fc462-663e-58f2-865d-7acd1e6c16c2
82152a41-5308-5e84-9dff-21049d96cbdd,tg:lhph:48227_#1,AA,0,Letterenhuis,tg:lhph:48227_#1,https://data.letterenhuis.be/ark:/24970/82152a41-5308-5e84-9dff-21049d96cbdd
96ab4f8c-60b1-53f0-bbd8-4d5958813308,tg:lhph:30111_#1,AA,0,Letterenhuis,tg:lhph:30111_#1,https://data.letterenhuis.be/ark:/24970/96ab4f8c-60b1-53f0-bbd8-4d5958813308
79be69f0-5319-5709-b566-cc7a8c8751d9,tg:lhph:22570_#1,AA,0,Letterenhuis,tg:lhph:22570_#1,https://data.letterenhuis.be/ark:/24970/79be69f0-5319-5709-b566-cc7a8c8751d9
7e9d2050-0642-57dd-b2c4-337964412b24,tg:lhph:40192_#1,AA,0,Letterenhuis,tg:lhph:40192_#1,https://data.letterenhuis.be/ark:/24970/7e9d2050-0642-57dd-b2c4-337964412b24
0321f18a-fe11-5068-bd31-0367754d75f3,tg:lhph:32771_#1,AA,0,Letterenhuis,tg:lhph:32771_#1,https://data.letterenhuis.be/ark:/24970/0321f18a-fe11-5068-bd31-0367754d75f3
edcd8134-4897-53c8-b420-94aa1330c9ff,tg:lhph:20310_#1,AA,0,Letterenhuis,tg:lhph:20310_#1,https://data.letterenhuis.be/ark:/24970/edcd8134-4897-53c8-b420-94aa1330c9ff
50a0ecff-5790-5571-8593-e99dd34df34c,tg:lhph:7789_#2,AA,0,Letterenhuis,tg:lhph:7789_#2,https://data.letterenhuis.be/ark:/24970/50a0ecff-5790-5571-8593-e99dd34df34c
a5b223fb-b985-5b0e-88bb-a26f4d4c0b0d,tg:lhph:4706_#1,AA,0,Letterenhuis,tg:lhph:4706_#1,https://data.letterenhuis.be/ark:/24970/a5b223fb-b985-5b0e-88bb-a26f4d4c0b0d
4178569f-1f2b-5ef6-94e2-48ebdd45479c,tg:lhph:14747_#1,AA,0,Letterenhuis,tg:lhph:14747_#1,https://data.letterenhuis.be/ark:/24970/4178569f-1f2b-5ef6-94e2-48ebdd45479c
9efaf95c-edf5-52cd-a97b-08fbd74fe6e5,tg:lhph:25536_#1,AA,0,Letterenhuis,tg:lhph:25536_#1,https://data.letterenhuis.be/ark:/24970/9efaf95c-edf5-52cd-a97b-08fbd74fe6e5
99834321-3584-5438-aa3f-cbba452155d5,tg:lhph:37157_#1,AA,0,Letterenhuis,tg:lhph:37157_#1,https://data.letterenhuis.be/ark:/24970/99834321-3584-5438-aa3f-cbba452155d5
903e76a7-fa73-5dea-8eea-0158b4fc1dfc,tg:lhph:1120_#1,AA,0,Letterenhuis,tg:lhph:1120_#1,https://data.letterenhuis.be/ark:/24970/903e76a7-fa73-5dea-8eea-0158b4fc1dfc
b86d0d40-a335-50a9-8d22-0c426f33390f,tg:lhph:41498_#1,AA,0,Letterenhuis,tg:lhph:41498_#1,https://data.letterenhuis.be/ark:/24970/b86d0d40-a335-50a9-8d22-0c426f33390f
6123f3e3-f230-5bff-8a05-3c2f13d5139c,tg:lhph:11161_#1,AA,0,Letterenhuis,tg:lhph:11161_#1,https://data.letterenhuis.be/ark:/24970/6123f3e3-f230-5bff-8a05-3c2f13d5139c
cb6474f6-c428-5023-b099-5577bdca2892,tg:lhph:30888_#1,AA,0,Letterenhuis,tg:lhph:30888_#1,https://data.letterenhuis.be/ark:/24970/cb6474f6-c428-5023-b099-5577bdca2892
bbb658a5-a147-5905-b28b-a3a36e9f3e32,tg:lhph:33807_#2,AA,0,Letterenhuis,tg:lhph:33807_#2,https://data.letterenhuis.be/ark:/24970/bbb658a5-a147-5905-b28b-a3a36e9f3e32
45119b0d-bcea-5916-ac2a-6e85bf7839fb,tg:lhph:17555_#1,AA,0,Letterenhuis,tg:lhph:17555_#1,https://data.letterenhuis.be/ark:/24970/45119b0d-bcea-5916-ac2a-6e85bf7839fb
85d4c909-b565-5740-9181-b69aa22ace4a,tg:lhph:3638_#1,AA,0,Letterenhuis,tg:lhph:3638_#1,https://data.letterenhuis.be/ark:/24970/85d4c909-b565-5740-9181-b69aa22ace4a
170dc84e-24e6-5f1a-b822-09d7378a4bae,tg:lhph:13679_#1,AA,0,Letterenhuis,tg:lhph:13679_#1,https://data.letterenhuis.be/ark:/24970/170dc84e-24e6-5f1a-b822-09d7378a4bae
61378d71-9d24-52ec-961b-5ad517079f05,tg:lhph:43380_#1,AA,0,Letterenhuis,tg:lhph:43380_#1,https://data.letterenhuis.be/ark:/24970/61378d71-9d24-52ec-961b-5ad517079f05
5c77b6c3-6d5a-569a-9b46-abb32f20d801,tg:lhph:40973_#1,AA,0,Letterenhuis,tg:lhph:40973_#1,https://data.letterenhuis.be/ark:/24970/5c77b6c3-6d5a-569a-9b46-abb32f20d801
fe8cae63-8689-50d5-8934-c678ce8678b2,tg:lhph:7514_#1,AA,0,Letterenhuis,tg:lhph:7514_#1,https://data.letterenhuis.be/ark:/24970/fe8cae63-8689-50d5-8934-c678ce8678b2
08524317-57a2-5461-9a79-4e0b757c6962,tg:lhph:49655_#1,AA,0,Letterenhuis,tg:lhph:49655_#1,https://data.letterenhuis.be/ark:/24970/08524317-57a2-5461-9a79-4e0b757c6962
2cd4eb32-d2ca-50ad-b1f9-cfd0c48b5bb2,tg:lhph:31563_#1,AA,0,Letterenhuis,tg:lhph:31563_#1,https://data.letterenhuis.be/ark:/24970/2cd4eb32-d2ca-50ad-b1f9-cfd0c48b5bb2
59777cbc-4041-54f4-969f-5b7877179eeb,tg:lhph:23102_#1,AA,0,Letterenhuis,tg:lhph:23102_#1,https://data.letterenhuis.be/ark:/24970/59777cbc-4041-54f4-969f-5b7877179eeb
5f9cd916-0a3b-5ea9-a046-447af88f5a6c,tg:lhph:12373_#1,AA,0,Letterenhuis,tg:lhph:12373_#1,https://data.letterenhuis.be/ark:/24970/5f9cd916-0a3b-5ea9-a046-447af88f5a6c
5f44c16d-9c71-5aa2-b131-26efe31691f6,tg:lhph:11980_#1,AA,0,Letterenhuis,tg:lhph:11980_#1,https://data.letterenhuis.be/ark:/24970/5f44c16d-9c71-5aa2-b131-26efe31691f6
e9e8254c-65f1-5101-b8f7-4e864c48cc4d,tg:lhph:21_#1,AA,0,Letterenhuis,tg:lhph:21_#1,https://data.letterenhuis.be/ark:/24970/e9e8254c-65f1-5101-b8f7-4e864c48cc4d
eaab177c-4bd7-5685-a490-525a0f89dddb,tg:lhph:53818_#1,AA,0,Letterenhuis,tg:lhph:53818_#1,https://data.letterenhuis.be/ark:/24970/eaab177c-4bd7-5685-a490-525a0f89dddb
acf5e933-fc48-5434-85c7-3d03a2e1caf3,tg:lhph:22408_#1,AA,0,Letterenhuis,tg:lhph:22408_#1,https://data.letterenhuis.be/ark:/24970/acf5e933-fc48-5434-85c7-3d03a2e1caf3
aee8b2e9-57cf-5809-9d8f-d2bb9579027c,tg:lhph:30069_#1,AA,0,Letterenhuis,tg:lhph:30069_#1,https://data.letterenhuis.be/ark:/24970/aee8b2e9-57cf-5809-9d8f-d2bb9579027c
6a1b17a7-82cd-54cc-9a39-c6d42c810f33,tg:lhph:26724_#1,AA,0,Letterenhuis,tg:lhph:26724_#1,https://data.letterenhuis.be/ark:/24970/6a1b17a7-82cd-54cc-9a39-c6d42c810f33
a18ffd4b-a8fd-50b4-9705-c08d12186547,tg:lhph:34345_#1,AA,0,Letterenhuis,tg:lhph:34345_#1,https://data.letterenhuis.be/ark:/24970/a18ffd4b-a8fd-50b4-9705-c08d12186547
4cea0572-3f25-59a4-90de-0aff201fecfd,tg:lhph:47935_#1,AA,0,Letterenhuis,tg:lhph:47935_#1,https://data.letterenhuis.be/ark:/24970/4cea0572-3f25-59a4-90de-0aff201fecfd
b7685329-d8aa-59cb-8201-6ff7ae6b69de,tg:lhph:24144_#1,AA,0,Letterenhuis,tg:lhph:24144_#1,https://data.letterenhuis.be/ark:/24970/b7685329-d8aa-59cb-8201-6ff7ae6b69de
b104b129-c26e-53df-b503-4f2cb13050cc,tg:lhph:36525_#1,AA,0,Letterenhuis,tg:lhph:36525_#1,https://data.letterenhuis.be/ark:/24970/b104b129-c26e-53df-b503-4f2cb13050cc
e5a4f372-a12c-5ceb-9dd2-b1817d6cb69b,tg:lhph:10513_#1,AA,0,Letterenhuis,tg:lhph:10513_#1,https://data.letterenhuis.be/ark:/24970/e5a4f372-a12c-5ceb-9dd2-b1817d6cb69b
afa204aa-e05e-58ef-bf72-a6da76941107,tg:lhph:20268_#1,AA,0,Letterenhuis,tg:lhph:20268_#1,https://data.letterenhuis.be/ark:/24970/afa204aa-e05e-58ef-bf72-a6da76941107
776fcf2f-3e86-5290-83bd-618c9484a651,tg:lhph:32609_#1,AA,0,Letterenhuis,tg:lhph:32609_#1,https://data.letterenhuis.be/ark:/24970/776fcf2f-3e86-5290-83bd-618c9484a651
fe07567d-82d9-5da6-b425-5fce73e24e61,tg:lhph:35834_#3,AA,0,Letterenhuis,tg:lhph:35834_#3,https://data.letterenhuis.be/ark:/24970/fe07567d-82d9-5da6-b425-5fce73e24e61
e7017e10-d1b5-5092-98a9-1caedf134030,tg:lhph:53181_#1,AA,0,Letterenhuis,tg:lhph:53181_#1,https://data.letterenhuis.be/ark:/24970/e7017e10-d1b5-5092-98a9-1caedf134030
9dbb1331-d49d-5175-a592-a31d71bd965c,tg:lhph:28844_#1,AA,0,Letterenhuis,tg:lhph:28844_#1,https://data.letterenhuis.be/ark:/24970/9dbb1331-d49d-5175-a592-a31d71bd965c
b634397a-327d-5460-b0a2-1d2bbe95001f,tg:lhph:11019_#1,AA,0,Letterenhuis,tg:lhph:11019_#1,https://data.letterenhuis.be/ark:/24970/b634397a-327d-5460-b0a2-1d2bbe95001f
09f7291c-9471-52f1-a7d3-f52ad905e589,tg:lhph:33303_#1,AA,0,Letterenhuis,tg:lhph:33303_#1,https://data.letterenhuis.be/ark:/24970/09f7291c-9471-52f1-a7d3-f52ad905e589
1edd53f1-6903-5b31-b629-f9f903f48c40,tg:lhph:5374_#1,AA,0,Letterenhuis,tg:lhph:5374_#1,https://data.letterenhuis.be/ark:/24970/1edd53f1-6903-5b31-b629-f9f903f48c40
a6c3bee0-9e38-5ab8-a814-c34980c7031b,tg:lhph:6987_#1,AA,0,Letterenhuis,tg:lhph:6987_#1,https://data.letterenhuis.be/ark:/24970/a6c3bee0-9e38-5ab8-a814-c34980c7031b
a5f9962e-dccd-554e-965c-38a6ecbbee49,tg:lhph:15335_#1,AA,0,Letterenhuis,tg:lhph:15335_#1,https://data.letterenhuis.be/ark:/24970/a5f9962e-dccd-554e-965c-38a6ecbbee49
d36a1d8f-dba0-5718-b380-f9346cf9982d,tg:lhph:588_#1,AA,0,Letterenhuis,tg:lhph:588_#1,https://data.letterenhuis.be/ark:/24970/d36a1d8f-dba0-5718-b380-f9346cf9982d
5e01dbed-5554-5b95-a985-4f4b1f2769bd,tg:lhph:1058_#1,AA,0,Letterenhuis,tg:lhph:1058_#1,https://data.letterenhuis.be/ark:/24970/5e01dbed-5554-5b95-a985-4f4b1f2769bd
102a6238-d94a-5e92-baf4-961f6a96c85c,tg:lhph:32134_#1,AA,0,Letterenhuis,tg:lhph:32134_#1,https://data.letterenhuis.be/ark:/24970/102a6238-d94a-5e92-baf4-961f6a96c85c
d5f197a5-6ed0-5f65-85a0-6eb90e014cee,tg:lhph:20555_#1,AA,0,Letterenhuis,tg:lhph:20555_#1,https://data.letterenhuis.be/ark:/24970/d5f197a5-6ed0-5f65-85a0-6eb90e014cee
1c679751-8dea-5743-bd92-24c7426f8ab8,tg:lhph:4143_#1,AA,0,Letterenhuis,tg:lhph:4143_#1,https://data.letterenhuis.be/ark:/24970/1c679751-8dea-5743-bd92-24c7426f8ab8
1c3ee7e3-0dfc-5b14-97ed-1e92afccc10c,tg:lhph:51945_#1,AA,0,Letterenhuis,tg:lhph:51945_#1,https://data.letterenhuis.be/ark:/24970/1c3ee7e3-0dfc-5b14-97ed-1e92afccc10c
8686064d-a4d2-5693-9f62-de202b747771,tg:lhph:36218_#1,AA,0,Letterenhuis,tg:lhph:36218_#1,https://data.letterenhuis.be/ark:/24970/8686064d-a4d2-5693-9f62-de202b747771
