ResourceID,brocade.id,card,order,source_field,Description,Description Language
c2a62fab-721e-5a30-89f9-b5c344cf7b9a,tg:lhph:683,Descriptions,1,id.desc,Hubert Lampo. Hoofd.,Nederlands
70bd4cdd-21c7-502d-bca2-13bb2cdf2b5e,tg:lhph:38532,Descriptions,1,id.desc,"Portret van Louis Bertrijn, ten halve lijve.",Nederlands
b7f71443-04d8-5bbd-9c77-4ef829d3128f,tg:lhph:45002,Descriptions,1,id.desc,"Alfons Darden in de rol van """"Arme Paljas"""", Folies Bergère, Brussel, bij zijn zilveren toneeljubileum geschonken aan een familielid, Mejuffer Jeanne Otquet.",Nederlands
e6c63e10-2388-5053-a7dc-848c16b55172,tg:lhph:13662,Descriptions,1,id.desc,"Jan Cleppe, met de handen in zijn broekzak.",Nederlands
b92a5a30-856c-5117-82f7-a6c8a9f4a76c,tg:lhph:12970,Descriptions,1,id.desc,"Stephanie Claes, kijkend in een boek.",Nederlands
8f25fc0d-ef47-52bb-9d31-166d022a83b1,tg:lhph:24511,Descriptions,1,id.desc,May Néama; - haar klasje in de YWCA.,Nederlands
44c6058d-619c-5778-a18b-9c53e437cd07,tg:lhph:20801,Descriptions,1,id.desc,Frans van Cauwelaert feliciteert de moeder van Professor Heymans bij de viering van de zestigste verjaardag van de professor.,Nederlands
8e0a6f52-ced8-5493-be2a-9f664a8a7e94,tg:lhph:40200,Descriptions,1,id.desc,KVM-reis naar Duitsland; A. Dosfel (rechts) met professor Jacob en 'M.W.'.,Nederlands
1f59a08b-dda1-5fca-b834-cb8a1694a9a6,tg:lhph:16460,Descriptions,1,id.desc,Jeanne van Rijn. Borststuk.,Nederlands
3843043e-654e-5213-b654-9551a1c436ea,tg:lhph:9286,Descriptions,1,id.desc,Alexis Callant. Borststuk. Zittend met gezicht naar rechts.,Nederlands
98ccd930-9117-545b-999e-861da6ef129f,tg:lhph:13398,Descriptions,1,id.desc,"Louise Bonepte, borststuk.",Nederlands
f4602664-7a75-53c0-8bb1-e602566ac8ca,tg:lhph:35300,Descriptions,1,id.desc,"Jan van Beers Jr. aan tafel op terras. V.l.n.r. ' Tante Rosé', Jan de Braey, Robert de Man en Jan van Beers Jr.",Nederlands
d993a635-cd92-5b5a-aafb-f1b934d540e4,tg:lhph:19795,Descriptions,1,id.desc,Gerard Walschap in Spanje. Ten voeten uit.,Nederlands
d1094849-49c8-5741-ab6e-c43cd84d5b0f,tg:lhph:6173,Descriptions,1,id.desc,"Gustave van de Woestijne in zijn Mechelse periode, hoofd.",Nederlands
35175593-a3c4-5c05-b4c0-125ad2500487,tg:lhph:18887,Descriptions,1,id.desc,"Emanuel Hiel, kijkende naar links. Borststuk.",Nederlands
2d82c565-4453-55c7-9c00-5af06f09de12,tg:lhph:29323,Descriptions,1,id.desc,"Irène Raymakers,- portret van Frans Völker, gesigneerd.",Nederlands
838a98b8-79ed-56ea-b03c-03d258c32f41,tg:lhph:2999,Descriptions,1,id.desc,Hugo Verriest. Ten halven lijve.,Nederlands
f0d39d46-ca0f-5ef7-a63b-1217fbf2810a,tg:lhph:49922,Descriptions,1,id.desc,"Else Flim, in wit hemd, kijkt verbaasd naar voren. Ze staat in de hoek van de kamer.",Nederlands
199277b1-fc7f-5ec0-91ee-468088c5bd63,tg:lhph:36486,Descriptions,1,id.desc,"Arca-Kelderteater:

Drie onbekenden, in """"School voor Schrijvers"""", door Eugène Ionesco en onder
regie van Dré Poppe.",Nederlands
dd6ae150-d001-5b01-9d46-1eb38ee1feb5,tg:lhph:2130,Descriptions,1,id.desc,"Valère Depauw, close-up, driekwartprofiel.",Nederlands
cc3aca53-19d4-5edc-a04d-b0ee39188a24,tg:lhph:31343,Descriptions,1,id.desc,"Charel Janssens; portret, borststuk.",Nederlands
e2f86e48-3d0a-5046-993c-75a7f93d7ca7,tg:lhph:28498,Descriptions,1,id.desc,Geo Vindevogel. Borststuk.,Nederlands
ede65729-3df0-5929-8d4d-3db8749cd983,tg:lhph:25750,Descriptions,1,id.desc,"Karel Jonckheere; borststuk, naar links gericht.",Nederlands
c430702c-64ae-5893-9cfc-c51bcf64b8de,tg:lhph:22095,Descriptions,1,id.desc,Fernande Hougaerts aan het spelen van een rol.,Nederlands
982c5a1d-4245-5bbd-a9a2-42789c4e82b4,tg:lhph:38861,Descriptions,1,id.desc,"Arca-Kelderteater:

Een vrouw samen met een man, in """"Privaat voor oren en Publiek voor ogen"""", door
Peter Shaffer en onder regie van Dré Poppe.",Nederlands
e368da7c-3c64-56f2-b777-28c79e0ee3a3,tg:lhph:39773,Descriptions,1,id.desc,"Georges Meir, aan de aula van de Universiteit Gent in de Voldersstraat.",Nederlands
faa21d16-2c0d-5edf-9bae-98a024d2f6f7,tg:lhph:44243,Descriptions,1,id.desc,Marthe Donas in haar atelier te Parijs,Nederlands
a4c17d5e-5855-563b-b2b0-a36249938212,tg:lhph:12423,Descriptions,1,id.desc,"van den Broeck Désiré, met viool in de hand.",Nederlands
8b88944e-bfa9-5105-aa29-a3888d45a63e,tg:lhph:43586,Descriptions,1,id.desc,"Achilles Mussche, Henriette Roland Holst met verpleegster",Nederlands
c089ea6c-0779-5a66-9db6-4dd2be3682d3,tg:lhph:24842,Descriptions,1,id.desc,"Nieuw Ensemble Raamteater: """" August """" van Pavel Kohout; scenefoto.",Nederlands
9d750fc3-d4c4-5822-b261-0e9b57befd17,tg:lhph:41041,Descriptions,1,id.desc,René Milio buigt voor het publiek tijdens een optreden van het 'Kultuur' koor.,Nederlands
21b4c90c-5ae3-5088-b88f-23bacbe8fa71,tg:lhph:17621,Descriptions,1,id.desc,Herwig Hensen uiterst rechts. Flor Mielands = Vader,Nederlands
8ca2013d-d6b2-5ced-a5bb-cb0256e722b1,tg:lhph:39289,Descriptions,1,id.desc,"Toneel S.O.L.:

Een meisje, met pet op, in het stuk """"Domme Hannes"""", door Jan Peeters.",Nederlands
5d0bb0ee-f08a-54a1-9261-11aea3ac27f0,tg:lhph:46784,Descriptions,1,id.desc,"Jan Eelen, portret.",Nederlands
97e1dff9-866f-5746-816d-914cdc0b19da,tg:lhph:47896,Descriptions,1,id.desc,Aurélie Nemours tijdens de tentoonstelling van 'Wizo' in oktober 1975,Nederlands
cd181cad-5222-5c13-8190-318f21298963,tg:lhph:27297,Descriptions,1,id.desc,"Ann Petersen, Portret, met hand aan haar kaak.",Nederlands
f3d93139-34b5-5052-b813-0d316c55c2aa,tg:lhph:16933,Descriptions,1,id.desc,Oscar van der Hallen.,Nederlands
09e646b3-13c3-554e-9ee9-3b6575cdb877,tg:lhph:52397,Descriptions,1,id.desc,Villa in De Panne / Stijn Streuvels,Nederlands
fcfeb626-f3da-5939-b09e-88aa1110811d,tg:lhph:28162,Descriptions,1,id.desc,"Inhuldiging van het beeld """"Sint Willebrordus"""" van Albert Poels.",Nederlands
8897571d-1c70-5f9e-ba4a-4abe981dbd8a,tg:lhph:32996,Descriptions,1,id.desc,De Kempen; een open schuur te Wechelderzande.,Nederlands
a7c6a91a-1d11-5552-a190-eb17d7d57e55,tg:lhph:33684,Descriptions,1,id.desc,"Staf Knop, portret, aan zijn schrijfmachine, borststuk.",Nederlands
ffe4eee3-3d6e-5685-932e-5813da029e26,tg:lhph:7332,Descriptions,1,id.desc,Dirk Vansina zit met Fons Fraeters in de tuin achter een tafeltje.,Nederlands
90192338-7b0a-5c15-b5bc-8691b296e7f4,tg:lhph:49471,Descriptions,1,id.desc,"Filmscène van een man met witte baard gekleed in een 'exotische' klederdracht die twee borden vasthoud met daarop 12 eerste Romeinse cijfers. Een scène, vermoedelijk uit 'Hollywood speaking' (1959) een parodie op Hollywood.",Nederlands
cd663574-8f69-57b9-95ee-1da7ae727d93,tg:lhph:34141,Descriptions,1,id.desc,"Lode Baekelmans op 80-jarige leeftijd, hoofd.",Nederlands
58aa95b1-4d5e-527e-ab37-06c3b45e4651,tg:lhph:30801,Descriptions,1,id.desc,Voorstelling dichtbundel 'De tuin van Cathérine' van Jo Gisekin in het Archief en Museum voor het Vlaamse Cultuurleven. Leentje Vandenmeulenbroecke signeert.,Nederlands
8bf06cc4-4b58-5fe9-9a29-608141d9915b,tg:lhph:50200,Descriptions,1,id.desc,Begrafenis van Jan Alfried de Laet,Nederlands
a89bf226-0b74-5eb8-a244-23a0e80e7ef3,tg:lhph:7298,Descriptions,1,id.desc,Frans Verschoren neemt afscheid van Stijn Streuvels en zijn echtgenote Alida Lateur. Ten voeten uit.,Nederlands
92e5e3e3-5425-5684-a19a-d57135de6a1c,tg:lhph:2560,Descriptions,1,id.desc,Kasteel Duurstede (Nederland). Genealogie van Maurice Gilliams (Sucquet).,Nederlands
208b35b9-4ab1-59f5-a5ba-70f1d29341dc,tg:lhph:31713,Descriptions,1,id.desc,Denise Geirlandt en Chris Straetling met de documenta-zwaan voor het Fridricaneum op weg naar de rivier.,Nederlands
cd323fc3-3253-58fc-bfca-36b00b7cd7e0,tg:lhph:12073,Descriptions,1,id.desc,"Alfons Van Beurden , in gezelschap.",Nederlands
5e279465-fa41-5564-9fb0-f1809577cedd,tg:lhph:44613,Descriptions,1,id.desc,Hubert Lampo en Lucia Lampo,Nederlands
80b7ec5c-0e63-5314-baf0-d70dcc94a31c,tg:lhph:39323,Descriptions,1,id.desc,"Marcel Matthijs, portret, hoofd naar rechts gericht.",Nederlands
8b2325bb-756c-55e0-8351-2c2815024bb8,tg:lhph:25300,Descriptions,1,id.desc,Felix Timmermans (midden) bij de opening van de tentoonstelling van zijn tekeningen in het Museum van de Vlaamsche Letterkunde te Antwerpen.,Nederlands
1f837051-5067-5b6a-bb0b-e4996e6746c5,tg:lhph:45901,Descriptions,1,id.desc,Charles de Cort. Een verwante van Frans de Cort.,Nederlands
bbc918e2-8051-501a-a5e1-3c1509900a7a,tg:lhph:16899,Descriptions,1,id.desc,Jenny van Santvoort in dansbeweging.,Nederlands
9e769312-3a30-51df-bae0-8d9ef087cfd4,tg:lhph:17271,Descriptions,1,id.desc,"Berthe Seroen als Amalia in """"Het Gemaskerd Bal"""" van Giuseppe Verdi.",Nederlands
153bc76d-6eb5-562f-aeea-36c181ff8d2e,tg:lhph:41411,Descriptions,1,id.desc,Beschadigingen aan de grote markt te Veurne 1918.,Nederlands
fc23b4b5-a6f6-521e-b4fa-d5c2799c33d8,tg:lhph:12589,Descriptions,1,id.desc,Begrafenis van Gustave Buschmann.,Nederlands
b4cfb4e3-aa46-59a2-9495-82a2578d688e,tg:lhph:8497,Descriptions,1,id.desc,Renaat de Vos. Zittend in de zetel.,Nederlands
4ddb0376-17f4-555d-8891-9d31096c9128,tg:lhph:18184,Descriptions,1,id.desc,"Eigen woning Flor van Reeth, Boekenberglei te Deurne, in opbouw (naast woning Everaerts).",Nederlands
bb558c5e-34ff-5ee4-a974-a90f0a0ff88b,tg:lhph:34511,Descriptions,1,id.desc,"Maria Liekens, borststuk. Bevrijd te München 1945.",Nederlands
8d42ea0f-eb50-50e0-b5bc-4d57f4f061be,tg:lhph:28532,Descriptions,1,id.desc,"Pieter de Prins; portret, close-up met hoed op.",Nederlands
8ac79404-a9b3-5af2-bf87-94d89d9ec5c1,tg:lhph:6870,Descriptions,1,id.desc,Groepsfoto,Nederlands
32d71454-b9a5-502d-9e03-cb851c6bbdb2,tg:lhph:15759,Descriptions,1,id.desc,"Marguerite Fauconnier, zittend aan tafel.",Nederlands
68985793-4ae6-58ae-8cd8-b826574e43d4,tg:lhph:43139,Descriptions,1,id.desc,"Borstbeeld van Karel Bulsin de K.V.S.

V.l.n.r.: Professor Foncke, burgemeester Cooremans en De Ruyter, directeur van
de K.V.S.",Nederlands
fcf740c5-31f6-5961-8945-f73450c1455f,tg:lhph:17764,Descriptions,1,id.desc,Jacob Frans Johan Heremans.,Nederlands
0e89a1f7-f5f7-56fa-b317-4acdada712a9,tg:lhph:41104,Descriptions,1,id.desc,De Franse cultuurminister Jack Lang (rechts) in gesprek met Karel Poma (midden) en Burgemeester Bob Cools.,Nederlands
65800d28-f952-5d44-8c4f-6e3d2f1cbd21,tg:lhph:8182,Descriptions,1,id.desc,"Karel van de Woestijne, hoofd gebeeldhouwd door J. Anteunis.",Nederlands
8534c1ca-2888-563d-a353-f0253f0269d6,tg:lhph:16876,Descriptions,1,id.desc,Elsa Van Hagendoren.,Nederlands
3281753e-11aa-5a5f-8d7c-50667a5859a2,tg:lhph:20417,Descriptions,1,id.desc,Jan Emiel Daele met Anne-Marie.,Nederlands
62ccb6fb-6a9b-5dac-bc49-abb29d259111,tg:lhph:28027,Descriptions,1,id.desc,Albert Poels; portret met deel van een van zijn beelden op de achtergrond.,Nederlands
6ec1da2d-4583-5293-88f1-c76437d1548b,tg:lhph:34004,Descriptions,1,id.desc,Lode Baekelmans in Kapellenbos.,Nederlands
cd09d4c3-25af-5561-8762-26e4c371535d,tg:lhph:49534,Descriptions,1,id.desc,Filmstill uit de kortfilm 'Flash back'(1952) die Herman Wuyts regisseerde.,Nederlands
470507dc-cda9-5b01-8f80-4e9a2e0a9c83,tg:lhph:18491,Descriptions,1,id.desc,Grafplaatje gevonden door Jotie T' Hooft. T'Hooft zou de naam Charles Louis d'Haene gebruiken als schuilnaam voor publicaties en literaire optredens.,Nederlands
d8e8fc3b-dc5f-5443-be6d-1fec5885a2ee,tg:lhph:7277,Descriptions,1,id.desc,Presentatie van Streuvels' werk tijdens de boekenbeurs.,Nederlands
2de84226-24be-516e-a22d-a55c654500d2,tg:lhph:36039,Descriptions,1,id.desc,"Koning Leopold III (midden) Doktor Dormal, Napoleon Dupuy, J.M. Crixent, Majoor Perz Terriero en Anibal Riviero tijdens het avondmaal te Santa Rosa.",Nederlands
53daec95-261a-531b-b983-828befa03b1f,tg:lhph:31206,Descriptions,1,id.desc,"Lode Jansen, sceneportet als monsterachtige figuur.",Nederlands
f2822252-6a97-530e-b98d-661eb587310e,tg:lhph:51807,Descriptions,1,id.desc,"Maria Elisabeth Belpaire, samen met Louisa Duykers.",Nederlands
70e4f6f0-5c0c-538b-b8e7-bd1a3119cdf6,tg:lhph:2075,Descriptions,1,id.desc,Guido Gezelle met elleboog op tafel.,Nederlands
de0ae20c-34a7-53eb-9206-5e74d9aa43e9,tg:lhph:50715,Descriptions,1,id.desc,Dolores Thijs zit aan tafel en geeft een interview in een studio. De twee interviewers zitten tegenover haar. Met de rug naar de camera toe.,Nederlands
3d21a7af-dc4f-54d8-9b12-07bf6f7c20a7,tg:lhph:52728,Descriptions,1,id.desc,Streuvels bij Huize Iepenburg (Schoten).,Nederlands
c6797a55-58f6-50a3-9b38-c50f86ad99e5,tg:lhph:38924,Descriptions,1,id.desc,"Pol Mara, portret, zittend naar rechts kijkend, met hooivork op de achtergrond.",Nederlands
24a70e85-4dbb-5f34-8e87-50d04f256552,tg:lhph:27628,Descriptions,1,id.desc,"Filip De Pillecyn; op zijn sterfbed, in tegenlicht.",Nederlands
55500cb0-6305-579f-8ff3-8133f9a2745f,tg:lhph:25615,Descriptions,1,id.desc,Tiefland van d'Albert(Barcelona). Anne-Marie Antoine als Martha.,Nederlands
968d517a-7719-574d-9764-0259bcb53ded,tg:lhph:24907,Descriptions,1,id.desc,"Luc Verbeke, profiel naar rechts. Hoofd en schouders.",Nederlands
09801a22-f927-590e-b9f5-ac094b363e5f,tg:lhph:12566,Descriptions,1,id.desc,"Toon Brouwers, borststuk, vooraanzicht.",Nederlands
4839a2c3-f543-5fc8-99cc-c3c7134d5113,tg:lhph:44306,Descriptions,1,id.desc,Co Flower op de luxejacht Femina.,Nederlands
37ef833c-a8d5-52e8-b45d-6183de426614,tg:lhph:8478,Descriptions,1,id.desc,"Katlijne"""" of """"De ongehuwde moeder"""", toneelstuk van Yvonne Waegemans.

Zittend rechts naast Katlijne, Yvonne Waegemans.",Nederlands
0f5e122d-d84f-5d7d-b935-df1547c60f46,tg:lhph:39636,Descriptions,1,id.desc,"De kinderen van van Louis Meeus en Clothilde Tysmans in de tuin, groepsfoto.",Nederlands
4ef702d9-1456-5261-8850-820808169b73,tg:lhph:27782,Descriptions,1,id.desc,"Cyriel Verschaeve en Modestus van Assche, voor de kerk, na de zielenis van Robrecht de Smet.",Nederlands
ae4a5f03-ffac-595b-812f-646b465de697,tg:lhph:46291,Descriptions,1,id.desc,"Inhuldiging pastoor Basiel de Craene, Merendree, 1938. Basiel de Craene wordt als nieuwe pastoor samen met zijn collega's in een paardenkoets door Merendree gereden.",Nederlands
413f2ca5-a867-5e5c-b3c6-35ce7205f5da,tg:lhph:43569,Descriptions,1,id.desc,"Leon Elaut, Kranslegging op het graf van F.A.Snellaert (op Campo Santo)

v.l.n.r: Dr. Leon Elaut, Dr. F. Comer, Prof. A. Deprez, Prof. A. van Elslander",Nederlands
cbff7b50-0d63-52c6-9727-efd7d548820e,tg:lhph:15309,Descriptions,1,id.desc,Alphonse Roersch tijdens de studiedag in het Museum.,Nederlands
2eb81bfc-5fc0-53e9-b9e0-128ca1d21220,tg:lhph:41554,Descriptions,1,id.desc,"August Borms met Raph English, zoon van Joe English, tijdens de IJzerbedevaart.",Nederlands
b3fa8b41-9478-5391-b97e-63fc9bef3c02,tg:lhph:17334,Descriptions,1,id.desc,"Willy van Heesvelde in """"Au bouillon Belge",Nederlands
bcf33c02-ac18-5673-841c-5e04ccb96bd9,tg:lhph:26890,Descriptions,1,id.desc,Jan Peeters; na de lezing van Dhr. Dehenuis tijdens een 'paedagogische week'.,Nederlands
d96eaf51-56ff-5365-b51f-b7c626dd9708,tg:lhph:49164,Descriptions,1,id.desc,Denise Libregs,Nederlands
a1a5c591-142e-5f15-92a4-64440e3fc4c0,tg:lhph:53990,Descriptions,1,id.desc,"Gentse literaire beurs in de salons van de opera. Geo Bruggen, Maurits de Doncker, Rik Lanckrock, José Vial, J. de Valckenaere, Adolf Herckenrath, J. Beyaert, Simonne Kuhnen, Paul de Ryck, Frank Meyland, Gaston Martens, René Ide, Jan Schepens, Jeanne Nowé, Paul Berkenman, Ploiet van Lishout, André Rodenbach, Johan Daisne en Michel van Vlaenderen.",Nederlands
f9a4758e-88ae-50c5-b6c2-6735a9e98cf8,tg:lhph:34454,Descriptions,1,id.desc,Alice van Walleghem. Borststuk.,Nederlands
f1d38d74-b3cb-5e0d-9d1f-61974558f167,tg:lhph:33391,Descriptions,1,id.desc,"Jan Keustermans, portret, hoofd.",Nederlands
eacaaa44-c060-57d2-89f1-927ad4e1fafc,tg:lhph:36469,Descriptions,1,id.desc,"Bert de Bels, vooraanzicht, hoofd.",Nederlands
aa991f06-8947-5c50-9da0-1e2db80bed84,tg:lhph:7627,Descriptions,1,id.desc,Banket van de Vereniging van Vlaamse Letterkundigen.,Nederlands
8297b535-2278-5fbb-abf5-405486f6f25a,tg:lhph:28477,Descriptions,1,id.desc,Frans Vinck. Borststuk.,Nederlands
a1b52101-6f2e-5e80-83c3-0875b5440d27,tg:lhph:6935,Descriptions,1,id.desc,"Abdij van St.Andries. Zevenkerken.

Uitzicht van een veranda.",Nederlands
f847d74e-3c66-5377-bb99-a14611b01a58,tg:lhph:4908,Descriptions,1,id.desc,Groepsfoto van leden van Antwerpen boven.,Nederlands
07bb1ea9-3a82-5bb9-9644-04093495a319,tg:lhph:52682,Descriptions,1,id.desc,Zuster Dymfna Gezelle (2e van rechts) met groep kinderen.,Nederlands
9f22706b-2354-589d-80e8-3575eeee9860,tg:lhph:50345,Descriptions,1,id.desc,Cees de Jong staat buiten voor een muur. Hij kijkt naar beneden.,Nederlands
97385054-6566-54b1-a59f-9b3568b02b7e,tg:lhph:32979,Descriptions,1,id.desc,De Kempen; s'Gravenwezel.,Nederlands
58dbae78-0cf4-55ea-ab00-887baf89e1c7,tg:lhph:30944,Descriptions,1,id.desc,"Karel H. Goddeeris, in profiel, tijdens een bijeenkomst (ijzerbedevaart?).",Nederlands
deebc22f-fb5f-540e-aa09-ad9bbc929639,tg:lhph:52378,Descriptions,1,id.desc,"Interieur Lijsternest, speelgoedhond. 


 ",Nederlands
ab7343c5-3a66-5f03-8682-312cb9341570,tg:lhph:31656,Descriptions,1,id.desc,Oscar Jespers op zijn sofa een boek aan het lezen.,Nederlands
d7565c2b-39f0-5ce0-b444-1ce69665823f,tg:lhph:36193,Descriptions,1,id.desc,"Arca-Kelderteater:

Twee onbekenden, in """"Het dienluik"""", door Fernando Arrabal, regie: Walter
Eysselinck .",Nederlands
27ec2153-e30d-5741-aaef-6b5fc440e17d,tg:lhph:2425,Descriptions,1,id.desc,Maurice Gilliams met aan zijn linkerkant mevrouw Rika de Backer en langs zijn rechterzijde Maria de Raeymaekers naar aanleiding van de viering Maurice Gilliams.,Nederlands
2c3f5e5f-7120-54ed-a941-9a801c424ae4,tg:lhph:43093,Descriptions,1,id.desc,Luc Anthierens zittend voor de open haard,Nederlands
2a827234-97f9-536c-901d-140927740463,tg:lhph:39266,Descriptions,1,id.desc,"Toneel S.O.L.:

Vijf meisjes, in het stuk """"Domme Hannes"""", door Jan Peeters.",Nederlands
30a17332-bc2c-59b6-a4f2-1c44811b5ef1,tg:lhph:44756,Descriptions,1,id.desc,"Mejuffrouw en Emma Lebègue, verwanten van Albert Daenens. In de duinen.",Nederlands
f5d04e61-9e65-5527-9297-38bdf132cb69,tg:lhph:12136,Descriptions,1,id.desc,"Tony-Luc Blickx tijdens de Nationale Openluchttentoonstelling voor Beeldhouwkunst te Anderlecht, samen met o.a. Koningin Elisabeth, M. Collard en M. Bracops.",Nederlands
