ResourceID,brocade.id,card,order,source_field,Production Time Span Source Note
b14cf90b-19a9-5639-a891-8d9f62d7308b,tg:lhph:6489,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19570818
572bd27f-1ce0-5037-9ba3-77b0cebd2b9f,tg:lhph:3371,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19600200
c2a62fab-721e-5a30-89f9-b5c344cf7b9a,tg:lhph:683,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19760000
70bd4cdd-21c7-502d-bca2-13bb2cdf2b5e,tg:lhph:38532,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19060000
b7f71443-04d8-5bbd-9c77-4ef829d3128f,tg:lhph:45002,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19240000
b92a5a30-856c-5117-82f7-a6c8a9f4a76c,tg:lhph:12970,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19220000
8f25fc0d-ef47-52bb-9d31-166d022a83b1,tg:lhph:24511,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19500000
44c6058d-619c-5778-a18b-9c53e437cd07,tg:lhph:20801,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19520323
8e0a6f52-ced8-5493-be2a-9f664a8a7e94,tg:lhph:40200,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19350800
1f59a08b-dda1-5fca-b834-cb8a1694a9a6,tg:lhph:16460,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19200300
3843043e-654e-5213-b654-9551a1c436ea,tg:lhph:9286,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19040000
98ccd930-9117-545b-999e-861da6ef129f,tg:lhph:13398,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19270417
d993a635-cd92-5b5a-aafb-f1b934d540e4,tg:lhph:19795,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19530000
d993a635-cd92-5b5a-aafb-f1b934d540e4,tg:lhph:19795,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,19540000
d1094849-49c8-5741-ab6e-c43cd84d5b0f,tg:lhph:6173,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19210000
35175593-a3c4-5c05-b4c0-125ad2500487,tg:lhph:18887,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18690000
2d82c565-4453-55c7-9c00-5af06f09de12,tg:lhph:29323,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19421120
838a98b8-79ed-56ea-b03c-03d258c32f41,tg:lhph:2999,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18940000
199277b1-fc7f-5ec0-91ee-468088c5bd63,tg:lhph:36486,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19610000
cc3aca53-19d4-5edc-a04d-b0ee39188a24,tg:lhph:31343,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19700000
ede65729-3df0-5929-8d4d-3db8749cd983,tg:lhph:25750,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19650000
c430702c-64ae-5893-9cfc-c51bcf64b8de,tg:lhph:22095,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19280000
982c5a1d-4245-5bbd-a9a2-42789c4e82b4,tg:lhph:38861,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19640505
e368da7c-3c64-56f2-b777-28c79e0ee3a3,tg:lhph:39773,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19270000
faa21d16-2c0d-5edf-9bae-98a024d2f6f7,tg:lhph:44243,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19160000
faa21d16-2c0d-5edf-9bae-98a024d2f6f7,tg:lhph:44243,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,19200000
8b88944e-bfa9-5105-aa29-a3888d45a63e,tg:lhph:43586,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19510000
c089ea6c-0779-5a66-9db6-4dd2be3682d3,tg:lhph:24842,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19820000
c089ea6c-0779-5a66-9db6-4dd2be3682d3,tg:lhph:24842,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,19830000
9d750fc3-d4c4-5822-b261-0e9b57befd17,tg:lhph:41041,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19580000
21b4c90c-5ae3-5088-b88f-23bacbe8fa71,tg:lhph:17621,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19200000
8ca2013d-d6b2-5ced-a5bb-cb0256e722b1,tg:lhph:39289,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19500000
5d0bb0ee-f08a-54a1-9261-11aea3ac27f0,tg:lhph:46784,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19020623
97e1dff9-866f-5746-816d-914cdc0b19da,tg:lhph:47896,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19751000
cd181cad-5222-5c13-8190-318f21298963,tg:lhph:27297,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19680000
f3d93139-34b5-5052-b813-0d316c55c2aa,tg:lhph:16933,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19660100
09e646b3-13c3-554e-9ee9-3b6575cdb877,tg:lhph:52397,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19040000
fcfeb626-f3da-5939-b09e-88aa1110811d,tg:lhph:28162,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19620000
8897571d-1c70-5f9e-ba4a-4abe981dbd8a,tg:lhph:32996,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19000000
a7c6a91a-1d11-5552-a190-eb17d7d57e55,tg:lhph:33684,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19600000
ffe4eee3-3d6e-5685-932e-5813da029e26,tg:lhph:7332,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19650000
90192338-7b0a-5c15-b5bc-8691b296e7f4,tg:lhph:49471,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19590000
cd663574-8f69-57b9-95ee-1da7ae727d93,tg:lhph:34141,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19590000
58aa95b1-4d5e-527e-ab37-06c3b45e4651,tg:lhph:30801,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19921023
8bf06cc4-4b58-5fe9-9a29-608141d9915b,tg:lhph:50200,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18910000
a89bf226-0b74-5eb8-a244-23a0e80e7ef3,tg:lhph:7298,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19320618
208b35b9-4ab1-59f5-a5ba-70f1d29341dc,tg:lhph:31713,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19920600
5e279465-fa41-5564-9fb0-f1809577cedd,tg:lhph:44613,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19860518
80b7ec5c-0e63-5314-baf0-d70dcc94a31c,tg:lhph:39323,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19550000
8b2325bb-756c-55e0-8351-2c2815024bb8,tg:lhph:25300,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19420000
1f837051-5067-5b6a-bb0b-e4996e6746c5,tg:lhph:45901,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18640000
9e769312-3a30-51df-bae0-8d9ef087cfd4,tg:lhph:17271,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19090512
153bc76d-6eb5-562f-aeea-36c181ff8d2e,tg:lhph:41411,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19180000
fc23b4b5-a6f6-521e-b4fa-d5c2799c33d8,tg:lhph:12589,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19350000
b4cfb4e3-aa46-59a2-9495-82a2578d688e,tg:lhph:8497,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19710000
4ddb0376-17f4-555d-8891-9d31096c9128,tg:lhph:18184,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19230000
4ddb0376-17f4-555d-8891-9d31096c9128,tg:lhph:18184,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,19240000
bb558c5e-34ff-5ee4-a974-a90f0a0ff88b,tg:lhph:34511,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19240000
8d42ea0f-eb50-50e0-b5bc-4d57f4f061be,tg:lhph:28532,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19690000
68985793-4ae6-58ae-8cd8-b826574e43d4,tg:lhph:43139,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19590923
0e89a1f7-f5f7-56fa-b317-4acdada712a9,tg:lhph:41104,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19850312
8534c1ca-2888-563d-a353-f0253f0269d6,tg:lhph:16876,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19660300
3281753e-11aa-5a5f-8d7c-50667a5859a2,tg:lhph:20417,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19690800
62ccb6fb-6a9b-5dac-bc49-abb29d259111,tg:lhph:28027,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19660000
6ec1da2d-4583-5293-88f1-c76437d1548b,tg:lhph:34004,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19350000
cd09d4c3-25af-5561-8762-26e4c371535d,tg:lhph:49534,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19520000
2de84226-24be-516e-a22d-a55c654500d2,tg:lhph:36039,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19460000
70e4f6f0-5c0c-538b-b8e7-bd1a3119cdf6,tg:lhph:2075,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18820500
3d21a7af-dc4f-54d8-9b12-07bf6f7c20a7,tg:lhph:52728,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19510000
c6797a55-58f6-50a3-9b38-c50f86ad99e5,tg:lhph:38924,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19660300
24a70e85-4dbb-5f34-8e87-50d04f256552,tg:lhph:27628,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19620800
55500cb0-6305-579f-8ff3-8133f9a2745f,tg:lhph:25615,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19721208
968d517a-7719-574d-9764-0259bcb53ded,tg:lhph:24907,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19670000
09801a22-f927-590e-b9f5-ac094b363e5f,tg:lhph:12566,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19910000
4839a2c3-f543-5fc8-99cc-c3c7134d5113,tg:lhph:44306,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19430300
4839a2c3-f543-5fc8-99cc-c3c7134d5113,tg:lhph:44306,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,19430400
37ef833c-a8d5-52e8-b45d-6183de426614,tg:lhph:8478,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19561017
0f5e122d-d84f-5d7d-b935-df1547c60f46,tg:lhph:39636,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19290600
4ef702d9-1456-5261-8850-820808169b73,tg:lhph:27782,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19370823
ae4a5f03-ffac-595b-812f-646b465de697,tg:lhph:46291,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19380000
413f2ca5-a867-5e5c-b3c6-35ce7205f5da,tg:lhph:43569,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19720703
cbff7b50-0d63-52c6-9727-efd7d548820e,tg:lhph:15309,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19371212
bcf33c02-ac18-5673-841c-5e04ccb96bd9,tg:lhph:26890,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19550406
d96eaf51-56ff-5365-b51f-b7c626dd9708,tg:lhph:49164,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19660000
a1a5c591-142e-5f15-92a4-64440e3fc4c0,tg:lhph:53990,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19540900
f1d38d74-b3cb-5e0d-9d1f-61974558f167,tg:lhph:33391,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19720000
aa991f06-8947-5c50-9da0-1e2db80bed84,tg:lhph:7627,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19550000
f847d74e-3c66-5377-bb99-a14611b01a58,tg:lhph:4908,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19290000
97385054-6566-54b1-a59f-9b3568b02b7e,tg:lhph:32979,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19000000
deebc22f-fb5f-540e-aa09-ad9bbc929639,tg:lhph:52378,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19500000
ab7343c5-3a66-5f03-8682-312cb9341570,tg:lhph:31656,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19650000
d7565c2b-39f0-5ce0-b444-1ce69665823f,tg:lhph:36193,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19631100
d7565c2b-39f0-5ce0-b444-1ce69665823f,tg:lhph:36193,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,19631200
27ec2153-e30d-5741-aaef-6b5fc440e17d,tg:lhph:2425,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19800717
2a827234-97f9-536c-901d-140927740463,tg:lhph:39266,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19500000
30a17332-bc2c-59b6-a4f2-1c44811b5ef1,tg:lhph:44756,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19110604
f5d04e61-9e65-5527-9297-38bdf132cb69,tg:lhph:12136,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19540000
e1a4d40b-ef80-5267-bc23-e74334b3467e,tg:lhph:45844,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19500000
e119a767-cb08-5c2e-b681-f5eb60f14a33,tg:lhph:22580,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19130000
472faf59-1da7-5407-ac5b-4d0c1a59df45,tg:lhph:27278,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19500000
abcd21d5-f7c2-506d-b683-d246c3b2bddc,tg:lhph:25245,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19280000
1beb5107-a30d-51aa-9fe0-ce33f5a8a96a,tg:lhph:47879,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19500000
1beb5107-a30d-51aa-9fe0-ce33f5a8a96a,tg:lhph:47879,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,19700000
133ce82a-2e32-5989-a3a3-5ec8db31bbd0,tg:lhph:9793,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18930514
aff65742-1bf7-53a2-8688-16f2dff65e90,tg:lhph:14148,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19310529
89d11f54-742b-56d8-8f1c-6eb671745bba,tg:lhph:41807,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19670000
79228485-0c78-536e-9528-61b91417a6ad,tg:lhph:8881,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19430000
83ebaeb7-f9c7-5bb9-98a9-b0953b46bee6,tg:lhph:34907,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19190000
ea3df8db-10b2-515f-8064-5e83e2508e28,tg:lhph:29636,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19740000
716f4991-4c83-52f5-a08a-cd8c486a0ece,tg:lhph:19280,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19630000
489ba9be-6707-5143-9aaf-3800a3bf9955,tg:lhph:37628,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19300000
d1eeca93-17ee-500e-b46d-43744b779621,tg:lhph:6466,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19180209
f25145bf-6cf3-5d1f-9b09-6c983461541a,tg:lhph:35615,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19610502
92ef99f2-bb64-517f-9dda-5bdca3fd3c0f,tg:lhph:30417,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19470000
e812b9ef-dae9-5057-b9a5-057035009b4b,tg:lhph:1659,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19651200
6beda69f-f0b0-55b9-829e-d73474176fdf,tg:lhph:53139,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19190517
97a8e76c-3a6f-579a-8a9b-5899db05bd6f,tg:lhph:51104,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19850800
9ad9426c-f718-5526-9021-7a36be8898f3,tg:lhph:18868,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18940000
c7ab6e7c-8418-5956-ba7e-55a6b7c8b7ce,tg:lhph:2976,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19800000
c49cf029-6140-50c4-81d7-f297c268aed3,tg:lhph:24004,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19291200
5a24e0b5-d528-5bf5-887c-ab284473d6b3,tg:lhph:26039,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19690414
1b59ac9a-2b4a-5f1d-843e-67e1ece1f9a7,tg:lhph:38027,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19100000
dda3da6f-aab4-5833-8c9d-91f729be0ce9,tg:lhph:45517,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19060000
63efed9f-51e3-52d7-8e64-16a9b24c61a2,tg:lhph:396,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19190000
c90d987b-db5b-5776-bba3-21486e0c534f,tg:lhph:21656,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19540300
85d4871f-f579-55e3-abcb-3a2cd71f10a1,tg:lhph:40345,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19220000
fb9bafe7-d35f-5d8d-8fc2-ea528dca353d,tg:lhph:22979,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19330500
066d1bdd-46a4-57e0-973d-9e963f830dd6,tg:lhph:47480,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19770828
b42c5e65-0fdf-5f5c-9a76-9756833e4fdd,tg:lhph:20944,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19290000
cdae1c5c-c15d-5243-acbf-1a4341dd2c73,tg:lhph:14518,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19180127
dc330a55-f2d1-5db5-90a4-2dbed892bcaa,tg:lhph:42378,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19890000
ba5d25b6-86ee-53ca-a22d-228d4e2b8e32,tg:lhph:6036,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19670100
2568ef3c-1413-5195-b426-7f3b9286720a,tg:lhph:37278,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19600000
44215627-23e5-5554-9e10-bfb641537926,tg:lhph:35245,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19110000
44215627-23e5-5554-9e10-bfb641537926,tg:lhph:35245,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,19120000
b0ebe127-f4fa-53c0-b6ce-f79762cbc1e3,tg:lhph:48775,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19070000
355e7933-6c3e-55a9-91e1-893d397c5fae,tg:lhph:53093,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19210000
ddb1e6a9-1d0f-51c1-be1e-e07c3de1a7cb,tg:lhph:29266,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19190117
7e013f25-53d5-5f2c-a13a-be7d9f43d3ea,tg:lhph:53569,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19360000
c22eb894-3ffe-56f9-97cd-5de4787d610e,tg:lhph:36890,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19580000
2f0ed2d0-c633-5183-b84a-815f35033d34,tg:lhph:37782,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19800000
a66c70a4-494c-5cd1-8354-90d06b275115,tg:lhph:3234,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19440000
3de2c2fd-c6b2-5ea4-922d-22e8068911a6,tg:lhph:1209,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19140000
f58f9b91-d9f3-5d54-aaed-15997ace2a01,tg:lhph:30047,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19170000
7b72b775-1519-594a-bd4e-3cbd480cf267,tg:lhph:45147,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18690000
7b72b775-1519-594a-bd4e-3cbd480cf267,tg:lhph:45147,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,18730000
66060106-e574-5972-91ce-8a0f1a037dfe,tg:lhph:9639,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19130831
eee6eef3-e11e-5c69-b7bd-bc461a011bb8,tg:lhph:38477,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19611130
b27b334c-94f0-507f-9652-fdb8911a590d,tg:lhph:42682,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19600200
103aba94-cf25-58e9-aa08-7800f26dfd14,tg:lhph:43990,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19430000
d361de26-254e-595b-a8e9-27a534ef16c1,tg:lhph:24454,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19140000
d361de26-254e-595b-a8e9-27a534ef16c1,tg:lhph:24454,ProductionTimeSpanSourceNotes,1,id/date.exposure/so,19180000
b67d9a9c-209c-55b7-8a2d-72d5074b17af,tg:lhph:10808,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19660100
52bbc28e-871e-5d9b-9829-3c9d81445473,tg:lhph:23391,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18750000
f16bccb2-2272-5baa-8ddd-f2993cd3ac93,tg:lhph:12835,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19040000
6af651f8-b146-5db0-a931-29b0357e13ca,tg:lhph:26469,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19200000
2473b3b7-102c-5e24-8089-f900026b7836,tg:lhph:31085,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18850000
b0ada7f6-40ce-55ee-a417-e80a9015712b,tg:lhph:36740,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19300000
527af1e5-228d-5453-a9ed-e5e36098eacc,tg:lhph:37852,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,18880000
2eb7048a-97ef-563c-9d7b-9acd2b0ae893,tg:lhph:22353,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19010000
1711198d-4ec5-53d5-8929-457b2b3e5964,tg:lhph:42952,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19870000
e11c3cf5-e98e-5649-9c83-eeace75a3c20,tg:lhph:816,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19670000
25a55d02-4879-56a2-986a-f3cca190f5d5,tg:lhph:43640,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19561216
0382bb95-1072-51ca-8f33-054150330598,tg:lhph:44185,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19860000
07324e27-9716-5b25-bc5c-805755adde5a,tg:lhph:41387,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19141100
f4138cb7-fcf8-534a-9f5e-2f5f8ba4eb0f,tg:lhph:27151,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19180000
cbbc003d-82d3-510a-8567-61964fb5942a,tg:lhph:19900,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19091107
2b650557-1378-5306-82e1-9c7473aba1eb,tg:lhph:1823,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19500000
3b8c5eda-22e6-5d27-8bf6-e8351448375f,tg:lhph:33542,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19541100
58a9ed17-748f-51ae-8fdc-3f79abd149aa,tg:lhph:5163,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19190000
28c8d686-716c-53ab-aa65-b81349d44e23,tg:lhph:36310,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19530000
de55ecd7-83d9-5539-9464-5e0178b36f3a,tg:lhph:15470,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19450000
6901f3b1-9aeb-5a09-87b3-cf457a98a88b,tg:lhph:23811,ProductionTimeSpanSourceNotes,0,id/date.exposure/so,19200000
