ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
47caaced-5da9-501a-adc1-f3dee9b96afb,tg:lhph:21875,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10137,Bruikleen Vlaamse Gemeenschap - STR10137,Nederlands,remarks
c4b2823f-b526-50e7-84dc-d6a7c6befc87,tg:lhph:52205,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR82,Bruikleen Vlaamse Gemeenschap - STR82,Nederlands,remarks
7b86bd88-d6c0-5e1f-b875-4201bd7be56f,tg:lhph:52538,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11139,Bruikleen Vlaamse Gemeenschap - STR11139,Nederlands,remarks
4b0717df-9d20-5c88-9d5c-432eb4453d64,tg:lhph:52440,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10959,Bruikleen Vlaamse Gemeenschap - STR10959,Nederlands,remarks
918ccf0c-9097-5928-9775-351b0703119d,tg:lhph:51642,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000553,Bruikleen Vlaamse Gemeenschap - GLN000553,Nederlands,remarks
7913fe4d-2be6-5949-b05d-408e554c9181,tg:lhph:52528,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11098,Bruikleen Vlaamse Gemeenschap - STR11098,Nederlands,remarks
5faed0cf-b2c8-51e7-93e8-faa7b91657ba,tg:lhph:49480,e73_AnnotationsImmaterial,1,adm.note,"Op karton gekleefd. (33,5 x 25)  
Met opdracht: 'Aan mijnheer Jan Verbeeck ter gelegenheid van de Ring aangeboden. Jacques Bol. 16 april 1910'","Op karton gekleefd. (33,5 x 25)  
Met opdracht: 'Aan mijnheer Jan Verbeeck ter gelegenheid van de Ring aangeboden. Jacques Bol. 16 april 1910'",Nederlands,remarks
09c45b82-1d61-5cec-a4be-66fd337c2bd2,tg:lhph:51534,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000628,Bruikleen Vlaamse Gemeenschap - GLN000628,Nederlands,remarks
6b7321ba-a982-56d2-af03-251a62653d4e,tg:lhph:52726,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11548,Bruikleen Vlaamse Gemeenschap - STR11548,Nederlands,remarks
f23c9cda-3bb1-5899-ba3d-0fcb2f718d1c,tg:lhph:51524,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000617,Bruikleen Vlaamse Gemeenschap - GLN000617,Nederlands,remarks
4f1b0aaa-2aaf-5f47-a9e4-58e2272ea750,tg:lhph:52736,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11608,Bruikleen Vlaamse Gemeenschap - STR11608,Nederlands,remarks
2f3399b8-0e72-582c-8805-bb79f64bb2fa,tg:lhph:52992,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12172,Bruikleen Vlaamse Gemeenschap - STR12172,Nederlands,remarks
635d979e-6861-54c5-a54d-bca1992d2ec3,tg:lhph:51361,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000453,Bruikleen Vlaamse Gemeenschap - GLN000453,Nederlands,remarks
671a2f2d-4d07-5c9f-bfd8-a305f62fe53f,tg:lhph:53501,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12751,Bruikleen Vlaamse Gemeenschap - STR12751,Nederlands,remarks
8bbd352d-b1fe-5eb3-a0e4-80ce0f9aec89,tg:lhph:51219,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000322,Bruikleen Vlaamse Gemeenschap - GLN000322,Nederlands,remarks
f0ef8de5-f83f-52de-9ae2-b43173ed3b41,tg:lhph:52173,e73_AnnotationsImmaterial,1,adm.note,"- Foto met gekartelde rand
- 2 afdrukken","- Foto met gekartelde rand
- 2 afdrukken",Nederlands,remarks
5bcd39cc-2f92-5942-bc75-83b1bd083001,tg:lhph:22869,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11779,Bruikleen Vlaamse Gemeenschap - STR11779,Nederlands,remarks
6aafc933-3557-59b0-88d1-7067f4ca6375,tg:lhph:53511,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12798,Bruikleen Vlaamse Gemeenschap - STR12798,Nederlands,remarks
3c188f81-7014-59d9-9aa9-857a05811edd,tg:lhph:52982,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12150,Bruikleen Vlaamse Gemeenschap - STR12150,Nederlands,remarks
84c924e9-2412-5ed4-ba00-80888ba8587c,tg:lhph:51371,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000469,Bruikleen Vlaamse Gemeenschap - GLN000469,Nederlands,remarks
b4d4c320-a332-5218-bcfd-1b34e275d62e,tg:lhph:22098,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11060,Bruikleen Vlaamse Gemeenschap - STR11060,Nederlands,remarks
37b817ff-fa94-564a-8452-2ce1a7eec895,tg:lhph:53469,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12714,Bruikleen Vlaamse Gemeenschap - STR12714,Nederlands,remarks
a2cb49e6-d138-543b-aa45-279f4ec81ef9,tg:lhph:51209,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000310,Bruikleen Vlaamse Gemeenschap - GLN000310,Nederlands,remarks
12381d2b-b78c-5ad9-9226-e8102cd78b15,tg:lhph:53295,e73_AnnotationsImmaterial,1,adm.note,Eén van twee beschreven foto's uit een reeks van vijf,Eén van twee beschreven foto's uit een reeks van vijf,Nederlands,remarks
26acdbb9-e61c-54b6-b39a-30a5d9cbebb2,tg:lhph:53285,e73_AnnotationsImmaterial,1,adm.note,Eén beschreven foto uit een reeks van twee,Eén beschreven foto uit een reeks van twee,Nederlands,remarks
be1c97fb-25f5-592c-92ef-6c7d60b9e522,tg:lhph:22149,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN1000285,Bruikleen Vlaamse Gemeenschap - GLN1000285,Nederlands,remarks
edf99d8b-e61b-5b87-9916-b11f383f59ac,tg:lhph:52853,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11816,Bruikleen Vlaamse Gemeenschap - STR11816,Nederlands,remarks
809622c9-5ba9-520e-93b8-d2249ebeea30,tg:lhph:47485,e73_AnnotationsImmaterial,1,adm.note,In verwerking,In verwerking,Nederlands,remarks
904574ce-df25-5fd6-a95a-9cd907924f1f,tg:lhph:22159,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12407,Bruikleen Vlaamse Gemeenschap - STR12407,Nederlands,remarks
c355d359-655d-5430-a64f-1c4adbee7ac7,tg:lhph:49304,e73_AnnotationsImmaterial,1,adm.note,"Met opdracht aan Lode Monteyne, 6.3.1920","Met opdracht aan Lode Monteyne, 6.3.1920",Nederlands,remarks
722ac618-0f59-5604-9771-d80ff8b3b7d8,tg:lhph:22357,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10997,Bruikleen Vlaamse Gemeenschap - STR10997,Nederlands,remarks
f29f7b68-bfb1-527f-9d9f-e79396b4bae0,tg:lhph:22347,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11343,Bruikleen Vlaamse Gemeenschap - STR11343,Nederlands,remarks
32fe7fcf-03c0-576b-9798-8d8ae37f7cd4,tg:lhph:52581,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11241,Bruikleen Vlaamse Gemeenschap - STR11241,Nederlands,remarks
4b90839d-4a2c-5a4a-8d17-fbabd19ba18d,tg:lhph:22512,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11739,Bruikleen Vlaamse Gemeenschap - STR11739,Nederlands,remarks
43461960-619e-58ea-a93e-ceb014e615d2,tg:lhph:2350,e73_AnnotationsImmaterial,1,adm.note,op karton gekleefd,op karton gekleefd,Nederlands,remarks
54aac079-992d-52a9-a6cd-19645462597c,tg:lhph:52565,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11197,Bruikleen Vlaamse Gemeenschap - STR11197,Nederlands,remarks
0d60931d-29fc-56b0-9b72-76045a9dca2c,tg:lhph:53117,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12361,Bruikleen Vlaamse Gemeenschap - STR12361,Nederlands,remarks
f10801e9-e6bf-5d5f-9dfb-32aec9517dba,tg:lhph:52575,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11230,Bruikleen Vlaamse Gemeenschap - STR11230,Nederlands,remarks
f31110ef-86d9-5db8-817e-c7976a109188,tg:lhph:53107,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12327,Bruikleen Vlaamse Gemeenschap - STR12327,Nederlands,remarks
802575b0-86ee-5ef9-918d-066680d76036,tg:lhph:52330,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10261,Bruikleen Vlaamse Gemeenschap - STR10261,Nederlands,remarks
06531d72-dd92-5c1c-a295-ee3c3f1b0d74,tg:lhph:21838,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12838,Bruikleen Vlaamse Gemeenschap - STR12838,Nederlands,remarks
8e926808-1248-575a-8d9e-92721b3cc2af,tg:lhph:52320,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10237,Bruikleen Vlaamse Gemeenschap - STR10237,Nederlands,remarks
95b83a05-b23f-5102-8f08-4f9f931f3e6c,tg:lhph:21950,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10958,Bruikleen Vlaamse Gemeenschap - STR10958,Nederlands,remarks
f4dc784f-c1dd-58ef-be04-9db1e98b191d,tg:lhph:52258,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10078,Bruikleen Vlaamse Gemeenschap - STR10078,Nederlands,remarks
96abc7b5-6e93-57eb-b0e0-bba9298c5cc5,tg:lhph:21828,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12828,Bruikleen Vlaamse Gemeenschap - STR12828,Nederlands,remarks
1276b688-62cb-57c3-b5d5-73f9d2225683,tg:lhph:53424,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12603,Bruikleen Vlaamse Gemeenschap - STR12603,Nederlands,remarks
722ae498-3a9b-50d0-8d28-6fe04aba03a8,tg:lhph:47461,e73_AnnotationsImmaterial,1,adm.note,oude afdruk; recente afdruk,oude afdruk; recente afdruk,Nederlands,remarks
a6179d06-e4aa-5615-998f-193610bf26e5,tg:lhph:53434,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12632,Bruikleen Vlaamse Gemeenschap - STR12632,Nederlands,remarks
dcf44a7e-41cd-5755-a736-27e1f19c35f7,tg:lhph:52603,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11294,Bruikleen Vlaamse Gemeenschap - STR11294,Nederlands,remarks
9c112702-74ab-5fa2-a085-3bccafc4c415,tg:lhph:51569,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000653,Bruikleen Vlaamse Gemeenschap - GLN000653,Nederlands,remarks
2c1d9b42-1ee4-5b51-93b6-d055e71e3e26,tg:lhph:48936,e73_AnnotationsImmaterial,1,adm.note,"Uit map ""Reis Noordkaap","Uit map ""Reis Noordkaap",Nederlands,remarks
42d0a485-5f1b-56de-bca5-6c8ca35797be,tg:lhph:51579,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000665,Bruikleen Vlaamse Gemeenschap - GLN000665,Nederlands,remarks
8b28c0b2-6258-56cb-b4ea-982441d7c993,tg:lhph:22690,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN400408,Bruikleen Vlaamse Gemeenschap - GLN400408,Nederlands,remarks
bca289fb-fe30-5126-ae86-a1ca48545166,tg:lhph:52613,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR11308,Bruikleen Vlaamse Gemeenschap - STR11308,Nederlands,remarks
23fe9bc4-89c0-5346-80a8-78a7446a7e95,tg:lhph:53319,e73_AnnotationsImmaterial,1,adm.note,Gevonden in R 704 / D,Gevonden in R 704 / D,Nederlands,remarks
862669e5-5289-5340-8861-1cad87839334,tg:lhph:51401,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000497,Bruikleen Vlaamse Gemeenschap - GLN000497,Nederlands,remarks
29678c5f-1742-5e43-8e10-da0ec81d1f5a,tg:lhph:50892,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000067,Bruikleen Vlaamse Gemeenschap - GLN000067,Nederlands,remarks
72f39619-eab2-539a-809c-0e947a2c38f6,tg:lhph:49231,e73_AnnotationsImmaterial,1,adm.note,Fotograaf J.A.M. Meijer.,Fotograaf J.A.M. Meijer.,Nederlands,remarks
635e8900-3cec-5f20-931f-bb90257f41f5,tg:lhph:51385,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000486,Bruikleen Vlaamse Gemeenschap - GLN000486,Nederlands,remarks
90b67233-335e-54b4-91f5-195befd18c53,tg:lhph:52976,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12131,Bruikleen Vlaamse Gemeenschap - STR12131,Nederlands,remarks
35f06172-bfde-5817-bff7-71e0d9bfb478,tg:lhph:52197,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR32,Bruikleen Vlaamse Gemeenschap - STR32,Nederlands,remarks
ec2bf10b-72b7-582f-915d-ab899686ac1c,tg:lhph:51395,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000492,Bruikleen Vlaamse Gemeenschap - GLN000492,Nederlands,remarks
bc63d39e-8626-52ce-adc9-20bcbd6a88f2,tg:lhph:52966,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12108,Bruikleen Vlaamse Gemeenschap - STR12108,Nederlands,remarks
437774b8-3a4c-582e-bfd4-66b7e3ae8a82,tg:lhph:49359,e73_AnnotationsImmaterial,1,adm.note,Achterkant foto cijfer 50 omcirkeld.,Achterkant foto cijfer 50 omcirkeld.,Nederlands,remarks
a99f2a6f-a13e-5dd1-9d04-b68c85e7e362,tg:lhph:50943,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000140,Bruikleen Vlaamse Gemeenschap - GLN000140,Nederlands,remarks
72582135-78f2-5cad-a587-fc073b2d39e5,tg:lhph:1269,e73_AnnotationsImmaterial,1,adm.note,"Opgestuurd door Marcel Gruyaert, Mortsel.","Opgestuurd door Marcel Gruyaert, Mortsel.",Nederlands,remarks
4161cbc1-b0c1-5931-b0cc-9e5d353ac4ff,tg:lhph:21635,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR13088,Bruikleen Vlaamse Gemeenschap - STR13088,Nederlands,remarks
d9b3fe22-810b-53af-83c5-012bc4eba7fe,tg:lhph:1896,e73_AnnotationsImmaterial,1,adm.note,(Fotodepot bovenste rek),(Fotodepot bovenste rek),Nederlands,remarks
6b24e4f4-0bf5-567f-a9fc-d25f5d979d70,tg:lhph:21625,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000611,Bruikleen Vlaamse Gemeenschap - GLN000611,Nederlands,remarks
bacc6c49-9152-56e5-bc13-5ad442e7689b,tg:lhph:52389,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10469,Bruikleen Vlaamse Gemeenschap - STR10469,Nederlands,remarks
30e7d1ef-4ae2-595f-b2e9-86c7c3fa7203,tg:lhph:49157,e73_AnnotationsImmaterial,1,adm.note,Enkel digitaal beschikbaar. Het origineel is in bezit van de familie.,Enkel digitaal beschikbaar. Het origineel is in bezit van de familie.,Nederlands,remarks
1a706ec8-600e-56ef-998c-c71bfa46a65f,tg:lhph:22272,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN1000188,Bruikleen Vlaamse Gemeenschap - GLN1000188,Nederlands,remarks
ba7c2532-d2cc-5c20-a1e5-9d7d978d008b,tg:lhph:21881,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12565,Bruikleen Vlaamse Gemeenschap - STR12565,Nederlands,remarks
927b5e09-cf0f-5d66-b51a-05a65842f8af,tg:lhph:52399,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10772,Bruikleen Vlaamse Gemeenschap - STR10772,Nederlands,remarks
ff92468f-5953-5945-91e3-40e9750c1eae,tg:lhph:51081,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - GLN000233,Bruikleen Vlaamse Gemeenschap - GLN000233,Nederlands,remarks
a30d3558-6e82-52db-a2d6-ba74e9ae0a65,tg:lhph:52293,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10172,Bruikleen Vlaamse Gemeenschap - STR10172,Nederlands,remarks
e880e78a-cd6d-5a9b-8659-596abb1a87f0,tg:lhph:53799,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR12926,Bruikleen Vlaamse Gemeenschap - STR12926,Nederlands,remarks
a2bd6873-439b-5ed2-85c7-a449afac7c8f,tg:lhph:52283,e73_AnnotationsImmaterial,1,adm.note,Bruikleen Vlaamse Gemeenschap - STR10139,Bruikleen Vlaamse Gemeenschap - STR10139,Nederlands,remarks
