ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Note,Entity Widget,Entity Identifier
bfc0ee81-10b3-54bd-8ca4-61147179c437,tg:lhph:29289,OriginalBrocade,3,9f6bcff6-8712-576f-9e47-6dcda0be2921,au::10260,keywords,,"dlod={""id"":""ark:/83110/x0/9f6bcff6-8712-576f-9e47-6dcda0be2921"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f6bcff6-8712-576f-9e47-6dcda0be2921
bfc0ee81-10b3-54bd-8ca4-61147179c437,tg:lhph:29289,OriginalBrocade,4,eb0b1189-619c-5911-ab0a-4cc892fe9ecc,au::11838,keywords,,"dlod={""id"":""ark:/83110/x0/eb0b1189-619c-5911-ab0a-4cc892fe9ecc"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/eb0b1189-619c-5911-ab0a-4cc892fe9ecc
bfc0ee81-10b3-54bd-8ca4-61147179c437,tg:lhph:29289,OriginalBrocade,5,3d3c0b90-7dea-579b-bac1-964ad9fb438c,au::6280,keywords,,"dlod={""id"":""ark:/83110/x0/3d3c0b90-7dea-579b-bac1-964ad9fb438c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3d3c0b90-7dea-579b-bac1-964ad9fb438c
94fe2532-900e-5ed6-ba1f-becb3618e2da,tg:lhph:23684,OriginalBrocade,1,9df7caac-2ec5-579b-bac0-ab9d9061402c,au::5708,keywords,,"dlod={""id"":""ark:/83110/x0/9df7caac-2ec5-579b-bac0-ab9d9061402c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9df7caac-2ec5-579b-bac0-ab9d9061402c
94fe2532-900e-5ed6-ba1f-becb3618e2da,tg:lhph:23684,OriginalBrocade,2,81b43a54-bf80-5a02-8206-b037b6d4257d,au::17508,keywords,,"dlod={""id"":""ark:/83110/x0/81b43a54-bf80-5a02-8206-b037b6d4257d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/81b43a54-bf80-5a02-8206-b037b6d4257d
f90accfd-a381-51aa-a1d4-83618b68b83f,tg:lhph:24141,OriginalBrocade,1,8d7f8c0e-0aa6-5b8c-8c6c-1cb286a1224d,au::18943,keywords,,"dlod={""id"":""ark:/83110/x0/8d7f8c0e-0aa6-5b8c-8c6c-1cb286a1224d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8d7f8c0e-0aa6-5b8c-8c6c-1cb286a1224d
05d64298-749d-55d1-aac7-937d9ecf5d20,tg:lhph:42397,OriginalBrocade,1,e8f0fef3-394e-5061-8ee2-b8d9145f90e8,au::14398,keywords,,"dlod={""id"":""ark:/83110/x0/e8f0fef3-394e-5061-8ee2-b8d9145f90e8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e8f0fef3-394e-5061-8ee2-b8d9145f90e8
4c4c99a5-d95e-5ec7-92c2-8931ced9578a,tg:lhph:13232,OriginalBrocade,1,b3308e54-ff8f-5c79-b46b-f1a1910086ff,au::3257,keywords,,"dlod={""id"":""ark:/83110/x0/b3308e54-ff8f-5c79-b46b-f1a1910086ff"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b3308e54-ff8f-5c79-b46b-f1a1910086ff
c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,tg:lhph:45452,OriginalBrocade,2,87d682cf-648f-5555-93c1-88d01f0cf4c2,au::47762,keywords,,"dlod={""id"":""ark:/83110/x0/87d682cf-648f-5555-93c1-88d01f0cf4c2"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/87d682cf-648f-5555-93c1-88d01f0cf4c2
c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,tg:lhph:45452,OriginalBrocade,3,b7f49eb2-e26f-59f8-944c-4f4c55174cd6,au::10542,keywords,,"dlod={""id"":""ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6
c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,tg:lhph:45452,OriginalBrocade,4,9f9ad815-9323-5752-9705-37c2d793dd73,au::4481,keywords,,"dlod={""id"":""ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73
c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,tg:lhph:45452,OriginalBrocade,5,23459462-2958-552a-b5b4-f47204132818,au::5386,keywords,,"dlod={""id"":""ark:/83110/x0/23459462-2958-552a-b5b4-f47204132818"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/23459462-2958-552a-b5b4-f47204132818
f38c9cdd-2aff-5406-a5fb-831ee705ab9b,tg:lhph:22996,OriginalBrocade,1,47e79a4d-f021-5018-8470-7026c38525cb,au::13414,keywords,,"dlod={""id"":""ark:/83110/x0/47e79a4d-f021-5018-8470-7026c38525cb"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/47e79a4d-f021-5018-8470-7026c38525cb
2a644055-3257-5800-85cb-54a393c05a4f,tg:lhph:38162,OriginalBrocade,1,018b9c4c-3006-5108-8891-ad226a52d940,au::12142,keywords,,"dlod={""id"":""ark:/83110/x0/018b9c4c-3006-5108-8891-ad226a52d940"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/018b9c4c-3006-5108-8891-ad226a52d940
2a644055-3257-5800-85cb-54a393c05a4f,tg:lhph:38162,OriginalBrocade,2,6a035313-5159-5891-8cef-6b598e415ed6,au::12145,keywords,,"dlod={""id"":""ark:/83110/x0/6a035313-5159-5891-8cef-6b598e415ed6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6a035313-5159-5891-8cef-6b598e415ed6
65e19c5f-74bd-564c-a680-7a88e1099b2d,tg:lhph:47195,OriginalBrocade,1,8d511621-de70-5a5d-bf36-1176201877bc,au::12295,keywords,,"dlod={""id"":""ark:/83110/x0/8d511621-de70-5a5d-bf36-1176201877bc"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8d511621-de70-5a5d-bf36-1176201877bc
525cb592-4469-5472-a28b-915d0df4c87b,tg:lhph:729,OriginalBrocade,2,d01b7550-6822-51e8-b50f-2bc1e423b04e,au::3061,keywords,,"dlod={""id"":""ark:/83110/x0/d01b7550-6822-51e8-b50f-2bc1e423b04e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d01b7550-6822-51e8-b50f-2bc1e423b04e
2797e9e0-bec9-5b57-a6f8-e2b7a91c5d61,tg:lhph:16030,OriginalBrocade,1,64c6d742-5163-5ff9-9d0f-7ca6acd3f2e1,au::16091,keywords,,"dlod={""id"":""ark:/83110/x0/64c6d742-5163-5ff9-9d0f-7ca6acd3f2e1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/64c6d742-5163-5ff9-9d0f-7ca6acd3f2e1
2797e9e0-bec9-5b57-a6f8-e2b7a91c5d61,tg:lhph:16030,OriginalBrocade,2,f91e85a8-b5fc-5b37-b5cd-dd7eaea92d67,au::20339,keywords,,"dlod={""id"":""ark:/83110/x0/f91e85a8-b5fc-5b37-b5cd-dd7eaea92d67"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f91e85a8-b5fc-5b37-b5cd-dd7eaea92d67
4a6baaba-17fa-558f-965c-e7b475dac7c6,tg:lhph:40650,OriginalBrocade,1,6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb,au::16219,keywords,,"dlod={""id"":""ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb
e8d3e385-f479-5b92-bf4a-b97898fa3ff1,tg:lhph:38498,OriginalBrocade,2,7b4bb561-0277-5bf3-af92-3e8703168a01,au::1716,keywords,,"dlod={""id"":""ark:/83110/x0/7b4bb561-0277-5bf3-af92-3e8703168a01"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7b4bb561-0277-5bf3-af92-3e8703168a01
e8d3e385-f479-5b92-bf4a-b97898fa3ff1,tg:lhph:38498,OriginalBrocade,3,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,,"dlod={""id"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
97d26865-82f1-5053-8403-0e505e73c673,tg:lhph:41942,OriginalBrocade,2,b0fbbf84-1d1c-5e96-bf65-80d54cad01c8,au::21438,keywords,,"dlod={""id"":""ark:/83110/x0/b0fbbf84-1d1c-5e96-bf65-80d54cad01c8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b0fbbf84-1d1c-5e96-bf65-80d54cad01c8
37e8668f-2309-5ed4-806b-b10a19c582e7,tg:lhph:26486,OriginalBrocade,1,0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46,au::14358,keywords,,"dlod={""id"":""ark:/83110/x0/0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46
8978b3d2-be52-55ac-ac4c-9d80011fefc1,tg:lhph:21343,OriginalBrocade,2,cb527b63-a6a8-56a5-bce5-1864758afb64,au::3664,keywords,,"dlod={""id"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64
8978b3d2-be52-55ac-ac4c-9d80011fefc1,tg:lhph:21343,OriginalBrocade,3,738be3d4-9d23-522f-a84f-a121f5281394,au::9454,keywords,,"dlod={""id"":""ark:/83110/x0/738be3d4-9d23-522f-a84f-a121f5281394"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/738be3d4-9d23-522f-a84f-a121f5281394
6e266dd2-fa2a-52eb-9ac8-0529eb50a2ed,tg:lhph:29773,OriginalBrocade,1,00923ab6-ea19-5081-aacb-dea64d90e155,au::14876,keywords,,"dlod={""id"":""ark:/83110/x0/00923ab6-ea19-5081-aacb-dea64d90e155"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/00923ab6-ea19-5081-aacb-dea64d90e155
6e266dd2-fa2a-52eb-9ac8-0529eb50a2ed,tg:lhph:29773,OriginalBrocade,2,52ba06e0-047d-5bec-9a2f-8ee195c80dbe,au::20121,keywords,,"dlod={""id"":""ark:/83110/x0/52ba06e0-047d-5bec-9a2f-8ee195c80dbe"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/52ba06e0-047d-5bec-9a2f-8ee195c80dbe
6e266dd2-fa2a-52eb-9ac8-0529eb50a2ed,tg:lhph:29773,OriginalBrocade,3,4ae5df61-7251-5bdf-8d8c-3fed33f32998,au::8060,keywords,,"dlod={""id"":""ark:/83110/x0/4ae5df61-7251-5bdf-8d8c-3fed33f32998"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4ae5df61-7251-5bdf-8d8c-3fed33f32998
14284bdf-7a32-570d-83ad-818e882df6e8,tg:lhph:34842,OriginalBrocade,2,e8c1bc49-4326-5211-93fd-13f8f980c00f,au::20445,keywords,,"dlod={""id"":""ark:/83110/x0/e8c1bc49-4326-5211-93fd-13f8f980c00f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e8c1bc49-4326-5211-93fd-13f8f980c00f
14284bdf-7a32-570d-83ad-818e882df6e8,tg:lhph:34842,OriginalBrocade,3,6721d9bb-2b64-5541-adbe-1fa777e8baec,au::15014,keywords,,"dlod={""id"":""ark:/83110/x0/6721d9bb-2b64-5541-adbe-1fa777e8baec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6721d9bb-2b64-5541-adbe-1fa777e8baec
14284bdf-7a32-570d-83ad-818e882df6e8,tg:lhph:34842,OriginalBrocade,4,23c48a5e-46bc-50ea-82dc-f6b237c012f4,au::18524,keywords,,"dlod={""id"":""ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4
59db60fd-5b91-58fb-8721-f79bcc62f64f,tg:lhph:35750,OriginalBrocade,1,c788845f-f17e-5709-a33d-81335ddcf497,au::21061,keywords,,"dlod={""id"":""ark:/83110/x0/c788845f-f17e-5709-a33d-81335ddcf497"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c788845f-f17e-5709-a33d-81335ddcf497
59db60fd-5b91-58fb-8721-f79bcc62f64f,tg:lhph:35750,OriginalBrocade,2,e67d897c-ed76-52b6-b7c1-042266249392,au::57388,keywords,,"dlod={""id"":""ark:/83110/x0/e67d897c-ed76-52b6-b7c1-042266249392"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e67d897c-ed76-52b6-b7c1-042266249392
59db60fd-5b91-58fb-8721-f79bcc62f64f,tg:lhph:35750,OriginalBrocade,3,4bc2de06-4cdf-5004-9cf1-d5a864114a8b,au::8138,keywords,,"dlod={""id"":""ark:/83110/x0/4bc2de06-4cdf-5004-9cf1-d5a864114a8b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4bc2de06-4cdf-5004-9cf1-d5a864114a8b
c2aa9ae8-0c83-52c3-ac9e-23d097803010,tg:lhph:48260,OriginalBrocade,1,555c1014-fb81-5bd5-823e-7a0e5bc55226,au::45301,keywords,,"dlod={""id"":""ark:/83110/x0/555c1014-fb81-5bd5-823e-7a0e5bc55226"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/555c1014-fb81-5bd5-823e-7a0e5bc55226
c2aa9ae8-0c83-52c3-ac9e-23d097803010,tg:lhph:48260,OriginalBrocade,2,f3fa53e0-db93-5e07-96c1-fa3b4f64879e,au::18329,keywords,,"dlod={""id"":""ark:/83110/x0/f3fa53e0-db93-5e07-96c1-fa3b4f64879e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f3fa53e0-db93-5e07-96c1-fa3b4f64879e
c2aa9ae8-0c83-52c3-ac9e-23d097803010,tg:lhph:48260,OriginalBrocade,3,d64d7a7c-d9a4-58f9-9123-abfbf48d967d,au::15550,keywords,,"dlod={""id"":""ark:/83110/x0/d64d7a7c-d9a4-58f9-9123-abfbf48d967d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d64d7a7c-d9a4-58f9-9123-abfbf48d967d
c2aa9ae8-0c83-52c3-ac9e-23d097803010,tg:lhph:48260,OriginalBrocade,4,ad8db8ee-8d07-537c-a872-439d8f02092a,au::14734,keywords,,"dlod={""id"":""ark:/83110/x0/ad8db8ee-8d07-537c-a872-439d8f02092a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ad8db8ee-8d07-537c-a872-439d8f02092a
c42f4b17-eed4-5b74-bd6b-1059a9a41d7a,tg:lhph:28861,OriginalBrocade,2,d5aa7da2-9a2e-5bfa-b40d-8e884dce3bc1,au::19599,keywords,,"dlod={""id"":""ark:/83110/x0/d5aa7da2-9a2e-5bfa-b40d-8e884dce3bc1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d5aa7da2-9a2e-5bfa-b40d-8e884dce3bc1
b692481a-9b2a-5ad9-9060-eea7c0a4fccd,tg:lhph:32095,OriginalBrocade,2,71b35288-f91a-5160-a9e7-915acb573e4c,au::20804,keywords,,"dlod={""id"":""ark:/83110/x0/71b35288-f91a-5160-a9e7-915acb573e4c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/71b35288-f91a-5160-a9e7-915acb573e4c
e719f44a-712c-5df1-a3c0-a1d5f5191ffd,tg:lhph:6523,OriginalBrocade,1,c93145da-0691-5567-9ca1-2f5ecb0a6064,au::9330,keywords,,"dlod={""id"":""ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064
e719f44a-712c-5df1-a3c0-a1d5f5191ffd,tg:lhph:6523,OriginalBrocade,2,e0af0dba-6825-5764-bae1-6d70ec03f334,au::4810,keywords,,"dlod={""id"":""ark:/83110/x0/e0af0dba-6825-5764-bae1-6d70ec03f334"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e0af0dba-6825-5764-bae1-6d70ec03f334
6ff9cac8-9b83-5c98-b844-5fa6712e8ff6,tg:lhph:30102,OriginalBrocade,1,9db23628-b2ea-5982-aebe-0b7e1f9b2541,au::9752,keywords,,"dlod={""id"":""ark:/83110/x0/9db23628-b2ea-5982-aebe-0b7e1f9b2541"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9db23628-b2ea-5982-aebe-0b7e1f9b2541
b14cf90b-19a9-5639-a891-8d9f62d7308b,tg:lhph:6489,OriginalBrocade,2,c93145da-0691-5567-9ca1-2f5ecb0a6064,au::9330,keywords,,"dlod={""id"":""ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064
572bd27f-1ce0-5037-9ba3-77b0cebd2b9f,tg:lhph:3371,OriginalBrocade,2,da00885f-dddd-542c-9767-38420a17149f,au::7526,keywords,,"dlod={""id"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
c2a62fab-721e-5a30-89f9-b5c344cf7b9a,tg:lhph:683,OriginalBrocade,1,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,keywords,,"dlod={""id"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
70bd4cdd-21c7-502d-bca2-13bb2cdf2b5e,tg:lhph:38532,OriginalBrocade,1,3c377b07-6a3e-585d-996d-a396f7ed8aff,au::1717,keywords,,"dlod={""id"":""ark:/83110/x0/3c377b07-6a3e-585d-996d-a396f7ed8aff"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3c377b07-6a3e-585d-996d-a396f7ed8aff
70bd4cdd-21c7-502d-bca2-13bb2cdf2b5e,tg:lhph:38532,OriginalBrocade,2,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,,"dlod={""id"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
b7f71443-04d8-5bbd-9c77-4ef829d3128f,tg:lhph:45002,OriginalBrocade,2,682379cf-63a6-56d7-a307-19d4e4604d53,au::4950,keywords,,"dlod={""id"":""ark:/83110/x0/682379cf-63a6-56d7-a307-19d4e4604d53"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/682379cf-63a6-56d7-a307-19d4e4604d53
