ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier
8978b3d2-be52-55ac-ac4c-9d80011fefc1,tg:lhph:21343,Acquisitions,1,tr:lh:7314,"dlod={""id"":""ark:/24970/x0/1c51eaeb-1537-5a40-923d-da4324da4b89"",""text"":""Archief van Frans van Cauwelaert"",""name"":""Archief van Frans van Cauwelaert"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/1c51eaeb-1537-5a40-923d-da4324da4b89
6e266dd2-fa2a-52eb-9ac8-0529eb50a2ed,tg:lhph:29773,Acquisitions,1,tr:lh:7142,"dlod={""id"":""ark:/24970/x0/cfe2e2d3-32de-5ff7-a007-58f131d316d7"",""text"":""Archief van Juliaan Platteau"",""name"":""Archief van Juliaan Platteau"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/cfe2e2d3-32de-5ff7-a007-58f131d316d7
fb79167a-c5de-5918-9e71-25755e3a8b08,tg:lhph:53586,Acquisitions,1,tr:lh:139964,"dlod={""id"":""ark:/24970/x0/5b7620a3-4d03-5c47-b618-9edf4a2a4d3c"",""text"":""Archief van Stijn Streuvels"",""name"":""Archief van Stijn Streuvels"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/5b7620a3-4d03-5c47-b618-9edf4a2a4d3c
14284bdf-7a32-570d-83ad-818e882df6e8,tg:lhph:34842,Acquisitions,1,tr:lh:9510,"dlod={""id"":""ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7"",""text"":""Archief van Marcel de Backer"",""name"":""Archief van Marcel de Backer"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7
59db60fd-5b91-58fb-8721-f79bcc62f64f,tg:lhph:35750,Acquisitions,1,tr:lh:5034,"dlod={""id"":""ark:/24970/x0/7de309b0-01b4-5758-adf6-9a47cd34ad85"",""text"":""Archiefstukken van Ida Wasserman"",""name"":""Archiefstukken van Ida Wasserman"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/7de309b0-01b4-5758-adf6-9a47cd34ad85
e719f44a-712c-5df1-a3c0-a1d5f5191ffd,tg:lhph:6523,Acquisitions,1,tr:lh:4767,"dlod={""id"":""ark:/24970/x0/db5c4922-aaeb-5670-9000-c58fb37343ba"",""text"":""Archief van Ernest Claes"",""name"":""Archief van Ernest Claes"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/db5c4922-aaeb-5670-9000-c58fb37343ba
572bd27f-1ce0-5037-9ba3-77b0cebd2b9f,tg:lhph:3371,Acquisitions,1,tr:lh:3171,"dlod={""id"":""ark:/24970/x0/fa794550-c2e4-5fb1-9c0d-be779e29c21d"",""text"":""Archiefstukken van Marnix Gijsen"",""name"":""Archiefstukken van Marnix Gijsen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/fa794550-c2e4-5fb1-9c0d-be779e29c21d
c2a62fab-721e-5a30-89f9-b5c344cf7b9a,tg:lhph:683,Acquisitions,1,tr:lh:5170,"dlod={""id"":""ark:/24970/x0/006ff2db-24f9-5552-b032-8b142ccf37b2"",""text"":""Archiefstukken van Hubert Lampo"",""name"":""Archiefstukken van Hubert Lampo"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/006ff2db-24f9-5552-b032-8b142ccf37b2
70bd4cdd-21c7-502d-bca2-13bb2cdf2b5e,tg:lhph:38532,Acquisitions,1,tr:lh:357,"dlod={""id"":""ark:/24970/x0/c52ee629-b180-5e68-b2f2-f58908472940"",""text"":""Schenking van Frans van Laar"",""name"":""Schenking van Frans van Laar"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/c52ee629-b180-5e68-b2f2-f58908472940
b92a5a30-856c-5117-82f7-a6c8a9f4a76c,tg:lhph:12970,Acquisitions,1,tr:lh:555,"dlod={""id"":""ark:/24970/x0/3e80a5e3-c5cc-5b88-9686-d0415bcda90d"",""text"":""Archiefstukken van Stephanie Claes-Vetter"",""name"":""Archiefstukken van Stephanie Claes-Vetter"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/3e80a5e3-c5cc-5b88-9686-d0415bcda90d
8f25fc0d-ef47-52bb-9d31-166d022a83b1,tg:lhph:24511,Acquisitions,1,tr:lh:6630,"dlod={""id"":""ark:/24970/x0/118583c9-2953-5465-a545-ff655d899a40"",""text"":""Archiefstukken van May N\""_$C(195,169)_\""ama"",""name"":""Archiefstukken van May N\""_$C(195,169)_\""ama"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/118583c9-2953-5465-a545-ff655d899a40
44c6058d-619c-5778-a18b-9c53e437cd07,tg:lhph:20801,Acquisitions,1,tr:lh:7314,"dlod={""id"":""ark:/24970/x0/1c51eaeb-1537-5a40-923d-da4324da4b89"",""text"":""Archief van Frans van Cauwelaert"",""name"":""Archief van Frans van Cauwelaert"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/1c51eaeb-1537-5a40-923d-da4324da4b89
8e0a6f52-ced8-5493-be2a-9f664a8a7e94,tg:lhph:40200,Acquisitions,1,tr:lh:6989,"dlod={""id"":""ark:/24970/x0/4d69225a-43e7-5246-a462-40cc8011eeac"",""text"":""Archief van Angela Dosfel-Tysmans"",""name"":""Archief van Angela Dosfel-Tysmans"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/4d69225a-43e7-5246-a462-40cc8011eeac
1f59a08b-dda1-5fca-b834-cb8a1694a9a6,tg:lhph:16460,Acquisitions,1,tr:lh:3269,"dlod={""id"":""ark:/24970/x0/9c0c9959-f32e-546e-8adc-c8eb089dcd51"",""text"":""Archief van Lode Monteyne"",""name"":""Archief van Lode Monteyne"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/9c0c9959-f32e-546e-8adc-c8eb089dcd51
3843043e-654e-5213-b654-9551a1c436ea,tg:lhph:9286,Acquisitions,1,tr:lh:2990,"dlod={""id"":""ark:/24970/x0/5f54d77f-c14b-5aff-b2c3-28ea294e1377"",""text"":""Archiefstukken van Alexis Callant"",""name"":""Archiefstukken van Alexis Callant"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/5f54d77f-c14b-5aff-b2c3-28ea294e1377
98ccd930-9117-545b-999e-861da6ef129f,tg:lhph:13398,Acquisitions,1,tr:lh:1914,"dlod={""id"":""ark:/24970/x0/be00a46c-4f0e-5566-8dd2-c45cbc5ce68b"",""text"":""Archiefstukken van Jan Bernaerts"",""name"":""Archiefstukken van Jan Bernaerts"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/be00a46c-4f0e-5566-8dd2-c45cbc5ce68b
f4602664-7a75-53c0-8bb1-e602566ac8ca,tg:lhph:35300,Acquisitions,1,tr:lh:3899,"dlod={""id"":""ark:/24970/x0/97d32f47-a0ad-532e-91fa-92a4fb292408"",""text"":""Schenking van Yvonne de Man"",""name"":""Schenking van Yvonne de Man"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/97d32f47-a0ad-532e-91fa-92a4fb292408
d993a635-cd92-5b5a-aafb-f1b934d540e4,tg:lhph:19795,Acquisitions,1,tr:lh:7859,"dlod={""id"":""ark:/24970/x0/366db0a9-fd09-55f7-b5f1-b6488f3c5878"",""text"":""Archief van Manteau"",""name"":""Archief van Manteau"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/366db0a9-fd09-55f7-b5f1-b6488f3c5878
35175593-a3c4-5c05-b4c0-125ad2500487,tg:lhph:18887,Acquisitions,1,tr:lh:1048,"dlod={""id"":""ark:/24970/x0/7ea31ea7-48d7-58be-98ef-288197976329"",""text"":""Archief van Geeraard Jan Dodd"",""name"":""Archief van Geeraard Jan Dodd"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/7ea31ea7-48d7-58be-98ef-288197976329
35175593-a3c4-5c05-b4c0-125ad2500487,tg:lhph:18887,Acquisitions,2,tr:lh:1364,"dlod={""id"":""ark:/24970/x0/c92df2b2-260c-5271-ac22-b9b6b4deff09"",""text"":""Aankoop bij Maurits van Rijswijck"",""name"":""Aankoop bij Maurits van Rijswijck"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/c92df2b2-260c-5271-ac22-b9b6b4deff09
35175593-a3c4-5c05-b4c0-125ad2500487,tg:lhph:18887,Acquisitions,3,tr:lh:1492,"dlod={""id"":""ark:/24970/x0/83cc1d18-f2c3-5147-9882-ac568279b581"",""text"":""Oningeschreven gevonden in 1944"",""name"":""Oningeschreven gevonden in 1944"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/83cc1d18-f2c3-5147-9882-ac568279b581
2d82c565-4453-55c7-9c00-5af06f09de12,tg:lhph:29323,Acquisitions,1,tr:lh:6461,"dlod={""id"":""ark:/24970/x0/a774ebf1-9786-5e22-9d34-807928a845e3"",""text"":""Archief van Ir\""_$C(195,168)_\""ne Raymakers"",""name"":""Archief van Ir\""_$C(195,168)_\""ne Raymakers"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/a774ebf1-9786-5e22-9d34-807928a845e3
199277b1-fc7f-5ec0-91ee-468088c5bd63,tg:lhph:36486,Acquisitions,1,tr:lh:9510,"dlod={""id"":""ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7"",""text"":""Archief van Marcel de Backer"",""name"":""Archief van Marcel de Backer"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7
dd6ae150-d001-5b01-9d46-1eb38ee1feb5,tg:lhph:2130,Acquisitions,1,tr:lh:2220,"dlod={""id"":""ark:/24970/x0/b1a4bd9f-fdfd-59a1-a414-2fa7f7fd713a"",""text"":""Aankoop bij Colibrant Uitgaven"",""name"":""Aankoop bij Colibrant Uitgaven"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/b1a4bd9f-fdfd-59a1-a414-2fa7f7fd713a
cc3aca53-19d4-5edc-a04d-b0ee39188a24,tg:lhph:31343,Acquisitions,1,tr:lh:7888,"dlod={""id"":""ark:/24970/x0/042dad0e-5e58-533a-822e-83f02154521a"",""text"":""Schenking van Lena Sanders-Janssens"",""name"":""Schenking van Lena Sanders-Janssens"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/042dad0e-5e58-533a-822e-83f02154521a
ede65729-3df0-5929-8d4d-3db8749cd983,tg:lhph:25750,Acquisitions,1,tr:lh:7726,"dlod={""id"":""ark:/24970/x0/034a94c8-13d7-502c-93a1-60180c6d50c8"",""text"":""Archief van Willem M. Roggeman"",""name"":""Archief van Willem M. Roggeman"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/034a94c8-13d7-502c-93a1-60180c6d50c8
c430702c-64ae-5893-9cfc-c51bcf64b8de,tg:lhph:22095,Acquisitions,1,tr:lh:882,"dlod={""id"":""ark:/24970/x0/f7bcbb40-1a19-5326-a6b3-8032bb8fbaf4"",""text"":""Nalatenschap van Domien Hillen"",""name"":""Nalatenschap van Domien Hillen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/f7bcbb40-1a19-5326-a6b3-8032bb8fbaf4
c430702c-64ae-5893-9cfc-c51bcf64b8de,tg:lhph:22095,Acquisitions,2,tr:lh:1102,"dlod={""id"":""ark:/24970/x0/824dcc0c-ff77-5f9e-a175-30b7bc23bcc2"",""text"":""Archiefstukken van Jan Verbeeck"",""name"":""Archiefstukken van Jan Verbeeck"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/824dcc0c-ff77-5f9e-a175-30b7bc23bcc2
982c5a1d-4245-5bbd-a9a2-42789c4e82b4,tg:lhph:38861,Acquisitions,1,tr:lh:9510,"dlod={""id"":""ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7"",""text"":""Archief van Marcel de Backer"",""name"":""Archief van Marcel de Backer"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7
e368da7c-3c64-56f2-b777-28c79e0ee3a3,tg:lhph:39773,Acquisitions,1,tr:lh:4256,"dlod={""id"":""ark:/24970/x0/40c08f1e-972e-570b-8037-a7dd092475ee"",""text"":""Archief van Georges Meir"",""name"":""Archief van Georges Meir"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/40c08f1e-972e-570b-8037-a7dd092475ee
8b88944e-bfa9-5105-aa29-a3888d45a63e,tg:lhph:43586,Acquisitions,1,tr:lh:30829,"dlod={""id"":""ark:/24970/x0/991a0e6f-69e4-55f7-823f-7732ca99e2ff"",""text"":""Archivalia van Achilles Mussche"",""name"":""Archivalia van Achilles Mussche"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/991a0e6f-69e4-55f7-823f-7732ca99e2ff
9d750fc3-d4c4-5822-b261-0e9b57befd17,tg:lhph:41041,Acquisitions,1,tr:lh:6783,"dlod={""id"":""ark:/24970/x0/506fff98-5e2a-58bf-9684-d87c0a9d86f1"",""text"":""Archief van Jan Broeckx"",""name"":""Archief van Jan Broeckx"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/506fff98-5e2a-58bf-9684-d87c0a9d86f1
21b4c90c-5ae3-5088-b88f-23bacbe8fa71,tg:lhph:17621,Acquisitions,1,tr:lh:5830,"dlod={""id"":""ark:/24970/x0/98214f19-b66c-51ae-bbd9-688471f62955"",""text"":""Aankoop bij Guy Verwimp"",""name"":""Aankoop bij Guy Verwimp"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/98214f19-b66c-51ae-bbd9-688471f62955
8ca2013d-d6b2-5ced-a5bb-cb0256e722b1,tg:lhph:39289,Acquisitions,1,tr:lh:9510,"dlod={""id"":""ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7"",""text"":""Archief van Marcel de Backer"",""name"":""Archief van Marcel de Backer"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/2d09a17d-9be4-5535-9c37-184ba32458d7
5d0bb0ee-f08a-54a1-9261-11aea3ac27f0,tg:lhph:46784,Acquisitions,1,tr:lh:3522,"dlod={""id"":""ark:/24970/x0/acbb7b7d-ef58-5ca2-a143-8e8ecfe6386e"",""text"":""Oningeschreven gevonden in 1963"",""name"":""Oningeschreven gevonden in 1963"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/acbb7b7d-ef58-5ca2-a143-8e8ecfe6386e
97e1dff9-866f-5746-816d-914cdc0b19da,tg:lhph:47896,Acquisitions,1,tr:lh:7336,"dlod={""id"":""ark:/24970/x0/21221d3a-7001-51de-9f76-ec8d0dd744a4"",""text"":""Archief van Michel Seuphor"",""name"":""Archief van Michel Seuphor"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/21221d3a-7001-51de-9f76-ec8d0dd744a4
cd181cad-5222-5c13-8190-318f21298963,tg:lhph:27297,Acquisitions,1,tr:lh:5552,"dlod={""id"":""ark:/24970/x0/b4c9ef8f-7156-590e-ac77-210403a8e4a0"",""text"":""Archief van Het Nederlands Kamertoneel"",""name"":""Archief van Het Nederlands Kamertoneel"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/b4c9ef8f-7156-590e-ac77-210403a8e4a0
f3d93139-34b5-5052-b813-0d316c55c2aa,tg:lhph:16933,Acquisitions,1,tr:lh:3837,"dlod={""id"":""ark:/24970/x0/e08d539a-e458-52d5-a97d-4b528e16c86b"",""text"":""Aankoop bij Roland Minnaert"",""name"":""Aankoop bij Roland Minnaert"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/e08d539a-e458-52d5-a97d-4b528e16c86b
09e646b3-13c3-554e-9ee9-3b6575cdb877,tg:lhph:52397,Acquisitions,1,tr:lh:139964,"dlod={""id"":""ark:/24970/x0/5b7620a3-4d03-5c47-b618-9edf4a2a4d3c"",""text"":""Archief van Stijn Streuvels"",""name"":""Archief van Stijn Streuvels"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/5b7620a3-4d03-5c47-b618-9edf4a2a4d3c
fcfeb626-f3da-5939-b09e-88aa1110811d,tg:lhph:28162,Acquisitions,1,tr:lh:6350,"dlod={""id"":""ark:/24970/x0/3888f7ce-a1a6-5c99-8eb8-854bba01ed79"",""text"":""Archief van Albert Poels"",""name"":""Archief van Albert Poels"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/3888f7ce-a1a6-5c99-8eb8-854bba01ed79
8897571d-1c70-5f9e-ba4a-4abe981dbd8a,tg:lhph:32996,Acquisitions,1,tr:lh:1224,"dlod={""id"":""ark:/24970/x0/5b9cbe60-f43a-5544-af00-465e54cce6aa"",""text"":""Schenking van Jozef Emiel Borrenbergen"",""name"":""Schenking van Jozef Emiel Borrenbergen"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/5b9cbe60-f43a-5544-af00-465e54cce6aa
ffe4eee3-3d6e-5685-932e-5813da029e26,tg:lhph:7332,Acquisitions,1,tr:lh:5197,"dlod={""id"":""ark:/24970/x0/9269d95c-93b5-593d-8778-c1b309a9ff00"",""text"":""Archief van Dirk Vansina"",""name"":""Archief van Dirk Vansina"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/9269d95c-93b5-593d-8778-c1b309a9ff00
cd663574-8f69-57b9-95ee-1da7ae727d93,tg:lhph:34141,Acquisitions,1,tr:lh:4744,"dlod={""id"":""ark:/24970/x0/c91a83ae-4918-5b0c-824d-aee1cb013e33"",""text"":""Archief van Lode Baekelmans"",""name"":""Archief van Lode Baekelmans"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/c91a83ae-4918-5b0c-824d-aee1cb013e33
