ResourceID,brocade.id,Archive Brocade ID,card,order,Archive Name,Archive Identifier
1f9c5b8c-a852-5d77-8ed5-637b9d2f6db9,tg:lhob:324,isad:lh:134770,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/1f9c5b8c-a852-5d77-8ed5-637b9d2f6db9'}
1fe6d00c-774b-50b6-9146-a7e88e5e870d,tg:lhsc:1187,isad:lh:96842,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/1fe6d00c-774b-50b6-9146-a7e88e5e870d'}
20066bb0-bce3-5c05-b3af-2084a0f452cc,tg:lhob:202,isad:lh:109818,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/20066bb0-bce3-5c05-b3af-2084a0f452cc'}
2046f21b-8cb3-5f0c-80cc-8f1043ea9ac8,tg:lhsc:938,isad:lh:96769,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/2046f21b-8cb3-5f0c-80cc-8f1043ea9ac8'}
21003aa0-627f-5371-9da3-4d8a050ac4cc,tg:lhob:111,isad:lh:134458,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/21003aa0-627f-5371-9da3-4d8a050ac4cc'}
2188a431-8cf0-5a90-9d3a-aa15f69cc7b5,tg:lhsc:9364,isad:lh:96896,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/2188a431-8cf0-5a90-9d3a-aa15f69cc7b5'}
21ef8231-2324-53e8-92df-a86af468c875,tg:lhob:214,isad:lh:123315,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/21ef8231-2324-53e8-92df-a86af468c875'}
22aed39c-4ba2-5a26-9f9c-5dc163a840f4,tg:lhsc:454,isad:lh:96801,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/22aed39c-4ba2-5a26-9f9c-5dc163a840f4'}
22c139d2-b72c-564d-9e05-1a5cffff145a,tg:lhob:478,isad:lh:134703,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/22c139d2-b72c-564d-9e05-1a5cffff145a'}
22fde1c5-d07d-51fb-ad0c-25f7208e2279,tg:lhsc:854,isad:lh:96757,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/22fde1c5-d07d-51fb-ad0c-25f7208e2279'}
2357f3bd-b04c-56e2-9590-1601a2d0c2cf,tg:lhob:282,isad:lh:134720,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/2357f3bd-b04c-56e2-9590-1601a2d0c2cf'}
238a59d4-c5ea-5cc0-9fe2-1e1cae36270a,tg:lhsc:862,isad:lh:96801,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/238a59d4-c5ea-5cc0-9fe2-1e1cae36270a'}
251a4c15-a4a5-52d9-99d1-ecd68f0039d9,tg:lhsc:1059,isad:lh:96748,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/251a4c15-a4a5-52d9-99d1-ecd68f0039d9'}
25294799-6b39-5a23-b237-1239fec67b37,tg:lhsc:1672,isad:lh:96735,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/25294799-6b39-5a23-b237-1239fec67b37'}
25702644-7882-5a7e-ad09-7b46fda9aaac,tg:lhsc:1172,isad:lh:96835,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/25702644-7882-5a7e-ad09-7b46fda9aaac'}
25ffd575-fdf3-5746-9060-223801077843,tg:lhsc:1138,isad:lh:96834,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/25ffd575-fdf3-5746-9060-223801077843'}
261373ab-9582-5215-8c8f-5ddc774996bc,tg:lhob:514,isad:lh:161151,Archives,1,Ex libris,{'url':'https://id.letterenhuis.be/ark:/24970/261373ab-9582-5215-8c8f-5ddc774996bc'}
2721a866-3579-56f3-a811-af323551c412,tg:lhob:62,isad:lh:134261,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/2721a866-3579-56f3-a811-af323551c412'}
2870ce52-8cc6-56d3-8fb1-6d1031d2614c,tg:lhsc:1983,isad:lh:96771,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/2870ce52-8cc6-56d3-8fb1-6d1031d2614c'}
291bdcfd-38bc-5985-907e-f3c68894857a,tg:lhob:390,isad:lh:134700,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/291bdcfd-38bc-5985-907e-f3c68894857a'}
294e2fc2-47ce-514b-ba6a-4c5f9d3dc9b3,tg:lhsc:1981,isad:lh:96771,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/294e2fc2-47ce-514b-ba6a-4c5f9d3dc9b3'}
29adc635-f31a-5dd6-8c11-25a8d4fd1693,tg:lhob:74,isad:lh:134305,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/29adc635-f31a-5dd6-8c11-25a8d4fd1693'}
29f98a5e-4430-5e93-90d8-050c9d245949,tg:lhsc:8056,isad:lh:96872,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/29f98a5e-4430-5e93-90d8-050c9d245949'}
2abc0433-04b1-548b-9235-4b71c756033d,tg:lhsc:900,isad:lh:96765,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/2abc0433-04b1-548b-9235-4b71c756033d'}
2b60201f-7e64-5135-878c-695602738bbb,tg:lhob:93,isad:lh:134335,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/2b60201f-7e64-5135-878c-695602738bbb'}
2c34ea20-351b-5681-8156-6799501d4711,tg:lhob:380,isad:lh:134493,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/2c34ea20-351b-5681-8156-6799501d4711'}
2ce52c2c-8731-53c4-945f-fc64725eb780,tg:lhsc:717,isad:lh:96726,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/2ce52c2c-8731-53c4-945f-fc64725eb780'}
2d3b1b85-eca0-54dd-9c39-d92a02e5752e,tg:lhsc:1505,isad:lh:96855,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/2d3b1b85-eca0-54dd-9c39-d92a02e5752e'}
2d6dcc83-5781-5eb5-9b03-bb4b78bf479b,tg:lhsc:1088,isad:lh:96818,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/2d6dcc83-5781-5eb5-9b03-bb4b78bf479b'}
2eed1caa-65a3-544a-aa66-fdce85d5e48d,tg:lhob:321,isad:lh:134769,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/2eed1caa-65a3-544a-aa66-fdce85d5e48d'}
2fb33b5b-3e0b-564e-80e8-06564c7e7e9f,tg:lhob:145,isad:lh:123315,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/2fb33b5b-3e0b-564e-80e8-06564c7e7e9f'}
3003dd64-3fe9-502e-a599-ad5bb33f4143,tg:lhsc:7949,isad:lh:96871,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/3003dd64-3fe9-502e-a599-ad5bb33f4143'}
307f6465-e953-5eaf-9fa3-ba9ee9e2d5c6,tg:lhob:511,isad:lh:161151,Archives,1,Ex libris,{'url':'https://id.letterenhuis.be/ark:/24970/307f6465-e953-5eaf-9fa3-ba9ee9e2d5c6'}
31f09c6e-ef63-5c7e-8d3f-4bf99f2372a8,tg:lhsc:720,isad:lh:96727,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/31f09c6e-ef63-5c7e-8d3f-4bf99f2372a8'}
3230cfbd-14fa-5474-99e0-4e24a9c827a5,tg:lhsc:1188,isad:lh:96844,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/3230cfbd-14fa-5474-99e0-4e24a9c827a5'}
33a45644-c571-515d-a4cd-feeca33a7fe3,tg:lhob:718,isad:lh:178694,Archives,1,Meubilair,{'url':'https://id.letterenhuis.be/ark:/24970/33a45644-c571-515d-a4cd-feeca33a7fe3'}
3518ee1c-75b6-54b2-a488-09cc1b56adce,tg:lhob:262,isad:lh:134706,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/3518ee1c-75b6-54b2-a488-09cc1b56adce'}
353c748e-7678-56ee-89b3-8f9b99fa1947,tg:lhsc:52,isad:lh:96703,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/353c748e-7678-56ee-89b3-8f9b99fa1947'}
355922be-0052-57bf-b265-6214fde543fd,tg:lhsc:745,isad:lh:96725,Archives,1,Beeldhouwwerken door Albert Poels,{'url':'https://id.letterenhuis.be/ark:/24970/355922be-0052-57bf-b265-6214fde543fd'}
374c7807-9397-570e-b7ac-233b693074c3,tg:lhsc:759,isad:lh:96726,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/374c7807-9397-570e-b7ac-233b693074c3'}
377a79d9-9f98-5c73-b273-7eb0e2602385,tg:lhob:331,isad:lh:109818,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/377a79d9-9f98-5c73-b273-7eb0e2602385'}
378b30b9-cbc1-5e63-8346-86dad0d2173b,tg:lhsc:1025,isad:lh:96789,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/378b30b9-cbc1-5e63-8346-86dad0d2173b'}
37ff6891-cf8a-54d8-9557-0d3cebc3a77b,tg:lhob:496,isad:lh:154724,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/37ff6891-cf8a-54d8-9557-0d3cebc3a77b'}
385ba6a8-570c-50ec-a69c-c458633fcbb4,tg:lhsc:55,isad:lh:96704,Archives,1,Beeldhouwwerken,{'url':'https://id.letterenhuis.be/ark:/24970/385ba6a8-570c-50ec-a69c-c458633fcbb4'}
38b2d592-a7a1-5130-9e10-1b2c7a4af8ad,tg:lhob:174,isad:lh:123315,Archives,1,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/38b2d592-a7a1-5130-9e10-1b2c7a4af8ad'}
