ResourceID,brocade.id,card,order,source_code,ire.isaar.uuid,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier
a35e6a50-8b0a-5dff-afe7-f92f9227b80c,tg:rubgr:223,e73_OriginalBrocade,1,kw,80754f9b-1017-5203-bdbe-21d44d44cfb4,au::28369,keywords,,
a35e6a50-8b0a-5dff-afe7-f92f9227b80c,tg:rubgr:223,e73_OriginalBrocade,2,kw,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,,
224c1d54-ae3a-5cd3-b492-a2ff8fbddddc,tg:rubgr:1485,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
7a5976a7-13bb-59cf-a24d-629569733795,tg:rubgr:145,e73_OriginalBrocade,1,kw,ec6d3693-5e6d-5a6c-b558-266f9b81456b,au::9228,keywords,,
7a5976a7-13bb-59cf-a24d-629569733795,tg:rubgr:145,e73_OriginalBrocade,2,kw,3ea8b7f2-0375-50c8-9392-43d6bc530cb5,au::28114,keywords,,
e29bbe75-99ad-5111-9bee-6d46cfea9d60,tg:rubgr:5084,e73_OriginalBrocade,1,kw,df8d0808-2f42-514f-ab20-996682149ef7,au::110014,keywords,,
e29bbe75-99ad-5111-9bee-6d46cfea9d60,tg:rubgr:5084,e73_OriginalBrocade,2,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_OriginalBrocade,1,kw,330db244-c742-5752-a85a-e00f1ba63114,au::9212,keywords,,
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_OriginalBrocade,2,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
44db2899-8251-5f6b-9b34-728310f64bb3,tg:rubgr:2265,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
66214610-7b0e-55ba-8f81-c21a9a456856,tg:rubgr:1622,e73_OriginalBrocade,1,kw,c093ee98-4253-5a88-b2ff-f3d28f583be7,au::1194,keywords,,
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,e73_OriginalBrocade,2,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,e73_OriginalBrocade,3,kw,4986ed85-47b6-5c95-a664-eaaff57f4e6c,au::13305,keywords,,
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,e73_OriginalBrocade,4,kw,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,,
f5f1eb4d-9a5b-5b9b-ae7c-115aebad134f,tg:rubgr:1738,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
f5f1eb4d-9a5b-5b9b-ae7c-115aebad134f,tg:rubgr:1738,e73_OriginalBrocade,2,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
2e1fa378-60b0-5b7e-a525-cf8149cde094,tg:rubgr:1526,e73_OriginalBrocade,1,kw,693b53c5-7b0d-5d4e-a0b1-0594be55a3f3,au::108973,keywords,,
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,e73_OriginalBrocade,1,kw,ec6d3693-5e6d-5a6c-b558-266f9b81456b,au::9228,keywords,,
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,e73_OriginalBrocade,2,kw,52eca42b-9f44-5cb3-a2e2-61627f08810c,au::10517,keywords,,
c6d931b8-eba5-5f4c-9fe7-544200467f55,tg:rubgr:3099,e73_OriginalBrocade,1,kw,d01a462a-1d54-5ba8-8442-1e49b3ca723e,au::3232,keywords,,
5cb6d837-cc09-51f1-9b73-6655ec85667b,tg:rubgr:1791,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,e73_OriginalBrocade,1,kw,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,,
1408fdb1-acd4-56f1-95ca-16359673350b,tg:rubgr:4191,e73_OriginalBrocade,1,kw,df8d0808-2f42-514f-ab20-996682149ef7,au::110014,keywords,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_OriginalBrocade,1,kw,90791ae1-6b3f-5e62-bf73-d52b3d303d0b,au::58309,keywords,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_OriginalBrocade,2,kw,80abb133-7c38-5ef5-aa40-d82d46a3245d,au::14164,keywords,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_OriginalBrocade,3,kw,8a8cdd97-0fe0-527a-afd5-e0d6da51084f,au::7887,keywords,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_OriginalBrocade,4,kw,06c3708c-6ae1-5ace-8def-fc73c1dbc54d,au::108637,keywords,,
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_OriginalBrocade,1,kw,0342b051-d515-56a8-aabb-40dcf1fade92,au::180,keywords,,
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_OriginalBrocade,2,kw,256eaded-a15e-57cd-83e0-8cf4eba910ee,au::16151,keywords,,
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_OriginalBrocade,3,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_OriginalBrocade,4,kw,662a79e3-e96d-5e11-ad7a-5eb0864138d8,au::11139,keywords,,
a0ac4725-f3a6-5d5f-b129-6aaa774c068b,tg:rubgr:4336,e73_OriginalBrocade,1,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
ec339060-fc63-53b3-8297-41f940f940d2,tg:rubgr:28,e73_OriginalBrocade,1,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
f1afd288-21a0-5323-8e2a-196b6c22359b,tg:rubgr:38,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
f1afd288-21a0-5323-8e2a-196b6c22359b,tg:rubgr:38,e73_OriginalBrocade,2,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
442c0854-7951-560f-bdb5-25fe1d41267c,tg:rubgr:2416,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
442c0854-7951-560f-bdb5-25fe1d41267c,tg:rubgr:2416,e73_OriginalBrocade,2,kw,e08fb7fb-58d5-5ef1-b36e-d31dd82d8184,au::3026,keywords,,
508e9136-3b01-5cef-b8fd-f240fb655aed,tg:rubgr:992,e73_OriginalBrocade,1,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
70760d5b-c07d-5afc-bdad-27a61fe57ed4,tg:rubgr:1809,e73_OriginalBrocade,1,kw,73d739f9-bb6f-5cd0-b787-ab9a7724b446,au::26569,keywords,,
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_OriginalBrocade,1,kw,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,,
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_OriginalBrocade,2,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_OriginalBrocade,3,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_OriginalBrocade,4,kw,8f971df1-092b-5a37-8e0f-d345790debe5,au::12149,keywords,,
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_OriginalBrocade,5,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_OriginalBrocade,6,kw,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,,
3a9eeda2-3f32-50bf-a328-1b75133c4bdc,tg:rubgr:4912,e73_OriginalBrocade,1,kw,490ae92d-9afb-5625-83d0-bb0b2adca4b6,au::36623,keywords,,
fa834672-1f3b-5f3d-a3a1-6fbd12e30bb1,tg:rubgr:4752,e73_OriginalBrocade,1,kw,490ae92d-9afb-5625-83d0-bb0b2adca4b6,au::36623,keywords,,
fa834672-1f3b-5f3d-a3a1-6fbd12e30bb1,tg:rubgr:4752,e73_OriginalBrocade,2,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
0cdc016a-6350-548f-8739-7d3804b83ee6,tg:rubgr:4742,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
0cdc016a-6350-548f-8739-7d3804b83ee6,tg:rubgr:4742,e73_OriginalBrocade,2,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
7aa0d414-1c0b-5c5b-acb9-999ee7125749,tg:rubgr:1798,e73_OriginalBrocade,1,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
ce0977fe-2441-52c1-8a68-9b0df5b1220e,tg:rubgr:4683,e73_OriginalBrocade,1,kw,ff6a51ba-e98d-5a1d-8a59-563e60dad251,au::37698,keywords,,
82c865fb-e5e7-5e95-9793-1f060f8cd3f9,tg:rubgr:5283,e73_OriginalBrocade,1,kw,df8d0808-2f42-514f-ab20-996682149ef7,au::110014,keywords,,
b0103e34-f98b-51d2-821c-b8c5639f1665,tg:rubgr:4799,e73_OriginalBrocade,1,kw,0c4d1392-1949-53c5-b9fa-dbd486d50089,au::5988,keywords,,
b0103e34-f98b-51d2-821c-b8c5639f1665,tg:rubgr:4799,e73_OriginalBrocade,2,kw,52ed4fd9-a9ec-5733-b671-88aa5a3069b6,au::6387,keywords,,
b0103e34-f98b-51d2-821c-b8c5639f1665,tg:rubgr:4799,e73_OriginalBrocade,3,kw,80abb133-7c38-5ef5-aa40-d82d46a3245d,au::14164,keywords,,
b0103e34-f98b-51d2-821c-b8c5639f1665,tg:rubgr:4799,e73_OriginalBrocade,4,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
69828783-a488-51d2-b526-e50e4540fcee,tg:rubgr:342,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
69828783-a488-51d2-b526-e50e4540fcee,tg:rubgr:342,e73_OriginalBrocade,2,kw,6304894d-67e4-5fcd-9072-31676a16c00c,au::19993,keywords,,
69828783-a488-51d2-b526-e50e4540fcee,tg:rubgr:342,e73_OriginalBrocade,3,kw,8a8cdd97-0fe0-527a-afd5-e0d6da51084f,au::7887,keywords,,
291b64fa-e066-533a-80b3-f35509e95957,tg:rubgr:904,e73_OriginalBrocade,1,kw,ba4e3c46-b79e-5247-82a7-29fa10cd5e8d,au::37693,keywords,,
2df63c38-999f-5d59-a22a-0a7891e6d80f,tg:rubgr:5024,e73_OriginalBrocade,1,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
23e8ca5a-28bf-5414-be22-99e1b256105e,tg:rubgr:1743,e73_OriginalBrocade,1,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
23e8ca5a-28bf-5414-be22-99e1b256105e,tg:rubgr:1743,e73_OriginalBrocade,2,kw,73d739f9-bb6f-5cd0-b787-ab9a7724b446,au::26569,keywords,,
7c95e83d-c636-5a3e-b5c3-2d50791da5d5,tg:rubgr:4175,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
e469c177-53da-543f-8e50-8fa1096bd544,tg:rubgr:948,e73_OriginalBrocade,1,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
e81a829a-c36e-544b-80cd-be0a80afcfeb,tg:rubgr:4327,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
e81a829a-c36e-544b-80cd-be0a80afcfeb,tg:rubgr:4327,e73_OriginalBrocade,2,kw,ff6a51ba-e98d-5a1d-8a59-563e60dad251,au::37698,keywords,,
df420323-b5f7-57bd-9bed-04c35416fad6,tg:rubgr:5110,e73_OriginalBrocade,1,kw,200fab84-9b5a-5d6e-aaa0-32e5262ea902,au::32610,keywords,,
d2324152-37d3-5039-8ffa-9fbf2ef197bc,tg:rubgr:2230,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
9ad78b68-65c5-5329-a72c-b5735283b74b,tg:rubgr:2465,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
ca004ecb-341c-5368-a55c-3d0db84ce842,tg:rubgr:1912,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
01140274-3da1-53ab-8229-423c35353030,tg:rubgr:4913,e73_OriginalBrocade,1,kw,490ae92d-9afb-5625-83d0-bb0b2adca4b6,au::36623,keywords,,
0364ee62-46d6-5fe7-9623-5380e1407909,tg:rubgr:529,e73_OriginalBrocade,1,kw,8f971df1-092b-5a37-8e0f-d345790debe5,au::12149,keywords,,
0364ee62-46d6-5fe7-9623-5380e1407909,tg:rubgr:529,e73_OriginalBrocade,2,kw,d01a462a-1d54-5ba8-8442-1e49b3ca723e,au::3232,keywords,,
0364ee62-46d6-5fe7-9623-5380e1407909,tg:rubgr:529,e73_OriginalBrocade,3,kw,d3b00787-b5a3-5c7e-97c6-9a1a5410ec86,au::24409,keywords,,
1b7de0a3-3928-55f7-a8bc-e2858179528d,tg:rubgr:1808,e73_OriginalBrocade,1,kw,73d739f9-bb6f-5cd0-b787-ab9a7724b446,au::26569,keywords,,
d67054a9-c69b-52bf-9fa9-c4c27a1c5951,tg:rubgr:2417,e73_OriginalBrocade,1,kw,e08fb7fb-58d5-5ef1-b36e-d31dd82d8184,au::3026,keywords,,
2018e19a-3d72-5970-896b-d3489ffe220c,tg:rubgr:39,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
b25dc4b6-6798-5d31-9512-00bac4b17592,tg:rubgr:2252,e73_OriginalBrocade,1,kw,52eca42b-9f44-5cb3-a2e2-61627f08810c,au::10517,keywords,,
4c77c342-da99-5d6c-a485-6dc139b5cbfc,tg:rubgr:4345,e73_OriginalBrocade,1,kw,7fe9ad1d-e913-5bd8-8e57-fcafecaf3f24,au::45623,keywords,,
bd99339a-982e-5c38-b808-2b364dfa4702,tg:rubgr:574,e73_OriginalBrocade,1,kw,096e6dc7-e80e-58dc-9139-8af7084f3b0a,au::6518,keywords,,
099d8bb9-f7fe-5dad-853f-c378eaddca90,tg:rubgr:1799,e73_OriginalBrocade,1,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
099d8bb9-f7fe-5dad-853f-c378eaddca90,tg:rubgr:1799,e73_OriginalBrocade,2,kw,1ebab9ba-4419-5727-9309-47bcd9586ab8,au::32528,keywords,,
be51e358-ce7f-5ba9-83da-6cc6c3bce41b,tg:rubgr:186,e73_OriginalBrocade,1,kw,52eca42b-9f44-5cb3-a2e2-61627f08810c,au::10517,keywords,,
7747b933-b32d-50fb-809a-60e87d09bdf5,tg:rubgr:5025,e73_OriginalBrocade,1,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
fc50242d-2abe-54e9-8d85-651903a95dea,tg:rubgr:4202,e73_OriginalBrocade,1,kw,a1bde733-4566-50ec-9486-22ba97653faf,au::39802,keywords,,
e2194f36-da74-5034-9cea-80f1e2c5248a,tg:rubgr:4174,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
08fa269e-b47e-5a08-9fcd-09ca8b9d424d,tg:rubgr:2550,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
08fa269e-b47e-5a08-9fcd-09ca8b9d424d,tg:rubgr:2550,e73_OriginalBrocade,2,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
7b1bd15d-d0e8-5f0e-856e-8b2ace0d88e1,tg:rubgr:2428,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
7b1bd15d-d0e8-5f0e-856e-8b2ace0d88e1,tg:rubgr:2428,e73_OriginalBrocade,2,kw,e08fb7fb-58d5-5ef1-b36e-d31dd82d8184,au::3026,keywords,,
8f7eb84b-65fe-5672-baef-0ae77afc3067,tg:rubgr:1742,e73_OriginalBrocade,1,kw,73d739f9-bb6f-5cd0-b787-ab9a7724b446,au::26569,keywords,,
dce82a3e-f3b0-503d-9b67-ce8f89552c2d,tg:rubgr:1107,e73_OriginalBrocade,1,kw,255184a8-df8e-5816-9baa-a373b28a9f77,au::18139,keywords,,
e51571ea-7877-5f44-a5db-13a3ea7aedce,tg:rubgr:343,e73_OriginalBrocade,1,kw,8a8cdd97-0fe0-527a-afd5-e0d6da51084f,au::7887,keywords,,
b34b7b36-d744-593b-9990-40daedad41c8,tg:rubgr:2481,e73_OriginalBrocade,1,kw,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,,
b34b7b36-d744-593b-9990-40daedad41c8,tg:rubgr:2481,e73_OriginalBrocade,2,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
b34b7b36-d744-593b-9990-40daedad41c8,tg:rubgr:2481,e73_OriginalBrocade,3,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
a23e5e7b-8f90-54dc-9d94-f6b7a97bfe65,tg:rubgr:4798,e73_OriginalBrocade,1,kw,8f971df1-092b-5a37-8e0f-d345790debe5,au::12149,keywords,,
a23e5e7b-8f90-54dc-9d94-f6b7a97bfe65,tg:rubgr:4798,e73_OriginalBrocade,2,kw,80abb133-7c38-5ef5-aa40-d82d46a3245d,au::14164,keywords,,
a23e5e7b-8f90-54dc-9d94-f6b7a97bfe65,tg:rubgr:4798,e73_OriginalBrocade,3,kw,ff6a51ba-e98d-5a1d-8a59-563e60dad251,au::37698,keywords,,
3ba83f01-8a14-5d3a-aca8-08b61ec3b6d9,tg:rubgr:5282,e73_OriginalBrocade,1,kw,df8d0808-2f42-514f-ab20-996682149ef7,au::110014,keywords,,
f6e24a38-1f3c-51b1-a831-0fe1f13594e5,tg:rubgr:4586,e73_OriginalBrocade,1,kw,0c4d1392-1949-53c5-b9fa-dbd486d50089,au::5988,keywords,,
6b183a22-1822-58c6-a188-a31e580f7255,tg:rubgr:530,e73_OriginalBrocade,1,kw,d3b00787-b5a3-5c7e-97c6-9a1a5410ec86,au::24409,keywords,,
e816f8e5-9d5d-56dc-b182-743123b355b4,tg:rubgr:1801,e73_OriginalBrocade,1,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
e2ee0601-5f93-5a07-9faf-4d4bcdb347c2,tg:rubgr:520,e73_OriginalBrocade,1,kw,4986ed85-47b6-5c95-a664-eaaff57f4e6c,au::13305,keywords,,
0b4d84f5-d937-53d4-b263-6f55c728a292,tg:rubgr:2566,e73_OriginalBrocade,1,kw,3ea8b7f2-0375-50c8-9392-43d6bc530cb5,au::28114,keywords,,
0faebee2-98b4-5dd3-97bf-77e6461137b6,tg:rubgr:20,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
0faebee2-98b4-5dd3-97bf-77e6461137b6,tg:rubgr:20,e73_OriginalBrocade,2,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
0faebee2-98b4-5dd3-97bf-77e6461137b6,tg:rubgr:20,e73_OriginalBrocade,3,kw,3ea8b7f2-0375-50c8-9392-43d6bc530cb5,au::28114,keywords,,
409c7ee5-84ff-5b88-9e95-d7a3752ee03c,tg:rubgr:30,e73_OriginalBrocade,1,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_OriginalBrocade,1,kw,7fe9ad1d-e913-5bd8-8e57-fcafecaf3f24,au::45623,keywords,,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_OriginalBrocade,2,kw,1ebab9ba-4419-5727-9309-47bcd9586ab8,au::32528,keywords,,
f89c43be-0627-58cc-9cfa-c2a75ad2a3f1,tg:rubgr:4234,e73_OriginalBrocade,1,kw,73d739f9-bb6f-5cd0-b787-ab9a7724b446,au::26569,keywords,,
1f3374d2-c22c-54e6-a717-74324af78567,tg:rubgr:2610,e73_OriginalBrocade,1,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
f2bc5925-0111-54e9-83c4-679b1819816e,tg:rubgr:1235,e73_OriginalBrocade,1,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
f2bc5925-0111-54e9-83c4-679b1819816e,tg:rubgr:1235,e73_OriginalBrocade,2,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
f2bc5925-0111-54e9-83c4-679b1819816e,tg:rubgr:1235,e73_OriginalBrocade,3,kw,631077ff-8783-5f60-8ec6-5f5bcafe8f5f,au::15317,keywords,,
f2bc5925-0111-54e9-83c4-679b1819816e,tg:rubgr:1235,e73_OriginalBrocade,4,kw,e42f8f05-6292-5acc-8610-77239eecbae8,au::18210,keywords,,
f2bc5925-0111-54e9-83c4-679b1819816e,tg:rubgr:1235,e73_OriginalBrocade,5,kw,b87c785b-509e-571f-b9b8-a9631276b6bd,au::5413,keywords,,
f2bc5925-0111-54e9-83c4-679b1819816e,tg:rubgr:1235,e73_OriginalBrocade,6,kw,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,,
