ResourceID,brocade.id,card,order,source_field,Material Records
ca5d2723-43a7-58c5-8ec0-c8fd952e3ddc,tg:lhob:772,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""fe9b1170-9f67-5ea9-b8c8-256c34e1dba6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d23d25f-41d4-46a3-b59e-cfce44517d73"", ""inverseOntologyProperty"": """"}]"
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""1cf41fea-c0e7-5dc0-9b63-7f546eefeef7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d757834-190b-4a78-bbb7-916751f1ac40"", ""inverseOntologyProperty"": """"}]"
59c4ca31-6cdb-5c75-8fae-ae424eadb004,tg:lhob:127,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""b92860b4-b40a-52d9-bb13-fcaed48d76c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""63646f67-2014-4bfa-b65f-685d5cbbe67f"", ""inverseOntologyProperty"": """"}]"
5ef54a65-13f2-5c36-a854-cdb5b5b59cc6,tg:lhob:329,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""eb021d02-8453-5af7-a378-e1ec3a1a1576"", ""ontologyProperty"": """", ""resourceXresourceId"": ""abc434b3-f4f5-45e7-82e8-8631c611857c"", ""inverseOntologyProperty"": """"}]"
63da0311-405d-55da-9844-690abd29fb62,tg:lhob:339,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""272080cc-4c23-5b18-9074-5f1633242e06"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0bd3b812-996c-4622-8e90-8e74e396a04e"", ""inverseOntologyProperty"": """"}]"
bf22732e-9980-5ef8-8bbc-2084af072577,tg:lhob:404,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""2dc764b6-2353-5cf3-95b9-5259dad5dcd9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""46b14f4b-07dd-49c6-b471-5cf01bf123e1"", ""inverseOntologyProperty"": """"}]"
5ed045c7-9197-587a-8b83-a9fc7c64bf51,tg:lhob:414,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""df8720f1-fac3-555b-9b71-c4bdcac9411c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c37d6096-c5d0-4313-b3fb-29ad9d800455"", ""inverseOntologyProperty"": """"}]"
b98b7ed0-5f42-5ce0-ad47-dde46cb63509,tg:lhob:277,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""67f2dec1-3e1a-5075-9f54-128ad7739187"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4c1e203b-42ac-47a1-bce7-30d35be7b98c"", ""inverseOntologyProperty"": """"}]"
8e45a706-94d5-5419-8a44-336e5610b60e,tg:lhob:267,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""a83b68df-0238-5832-9d35-7312d2a02870"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fbb392e4-ee2f-4ea9-8548-d59d49cfb607"", ""inverseOntologyProperty"": """"}]"
5a0951f9-d0fe-5180-9a00-3250678a39fd,tg:lhob:422,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""1b1c9e00-f6b9-598a-b46c-d412476201e0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5195b2cb-6346-4eb8-850b-d63daa7ad0bb"", ""inverseOntologyProperty"": """"}]"
7053f956-b38e-5665-9d1c-2f0331347ec9,tg:lhob:432,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""be835438-b530-5bea-9aad-54a9c41f1727"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2fbfb6db-f135-4cd9-a002-211e7d74ab42"", ""inverseOntologyProperty"": """"}]"
7b1e513d-d465-55b2-8a0a-3e494d9303d5,tg:lhob:754,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""b749826f-0b23-526e-a653-7f744276116a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""079c0128-5548-4c49-91d3-fb370afac85d"", ""inverseOntologyProperty"": """"}]"
21003aa0-627f-5371-9da3-4d8a050ac4cc,tg:lhob:111,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""558f7631-fb10-51e0-882a-174622395666"", ""ontologyProperty"": """", ""resourceXresourceId"": ""141d8237-c935-4a3e-9eb2-ce4c8b33a102"", ""inverseOntologyProperty"": """"}]"
bf302503-a541-5fed-a50f-7123481b1627,tg:lhob:101,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""bdf0e504-1f74-5bb3-85e3-7617e1302f65"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b9eea155-58e7-467d-a55a-b49709a7895c"", ""inverseOntologyProperty"": """"}]"
fb9d9f79-ed4c-5519-884d-64df2978ea25,tg:lhob:685,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""1d690748-53bb-5670-be53-e32a28a133e2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d939ce61-31e1-4ca6-afa7-be25ce8c4112"", ""inverseOntologyProperty"": """"}]"
06ef615d-2dcf-5abe-90d8-5149d5f7d4b5,tg:lhob:695,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""52564d5e-f3bc-5df1-8199-3c47cc2fde58"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b2b9664-5f83-4d34-8436-286eaf4430bd"", ""inverseOntologyProperty"": """"}]"
6001aad0-7445-51cf-b8b9-c4f37b450c5d,tg:lhob:28,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""fc678fdb-8d4c-50f5-80a5-b244353b0eb2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39417c51-d050-4eb2-995f-30918d000397"", ""inverseOntologyProperty"": """"}]"
e9753d32-e3ff-5167-946b-874a15c41a1f,tg:lhob:581,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""aaed007a-0306-519e-ba68-c71c931156a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f3d096b2-62f0-408b-94f2-73c44154d19e"", ""inverseOntologyProperty"": """"}]"
d7bb3ac7-a800-5e75-966b-4303219d8fca,tg:lhob:591,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""e5d82a7f-30d6-5b8f-83f0-874821bbfe7c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ad8881b-71e6-43b4-b932-df83c435c9a2"", ""inverseOntologyProperty"": """"}]"
fd68364e-cf0a-5c30-b2c2-e8aaad5cd5e7,tg:lhob:173,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""96658b5c-87be-5c46-8945-f3ec7f429b7f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f2195d3-e03f-450b-b1a3-b3f63f07d624"", ""inverseOntologyProperty"": """"}]"
4eec1b20-1ac5-57c6-a991-8484d9324186,tg:lhob:163,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""bec07c58-4c61-5373-8739-f9d4f98e5a93"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e288e3d9-a58d-4ec8-aa8a-9f8d2d445d2d"", ""inverseOntologyProperty"": """"}]"
b5ce8c66-d44e-51aa-884d-973ac92f34f8,tg:lhob:726,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""01473cc5-4d70-548f-9088-2efb06ae9667"", ""ontologyProperty"": """", ""resourceXresourceId"": ""16fe02d7-e587-4e30-b5a0-f18349061e08"", ""inverseOntologyProperty"": """"}]"
07dd1c0d-90bd-5d1e-8b17-b4db8d553ccc,tg:lhob:440,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""366dc523-2d20-5b81-92a0-84628800e68e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c9c30939-58cd-44ce-8f06-8dfdfaedf373"", ""inverseOntologyProperty"": """"}]"
093d97c0-73c8-5166-88f3-4a31f6ac5637,tg:lhob:538,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""4e8dc0f9-cc29-5fb7-9afd-2f923ab13bcf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df26e1be-808d-4ea0-a949-902e4368de8c"", ""inverseOntologyProperty"": """"}]"
51bcdd84-ad82-5039-b142-824707838573,tg:lhob:91,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""197f646c-cdf5-5c8d-96e2-8c5e3e7f17e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0f08ca85-93d0-4e0f-a536-f04a579ca7e5"", ""inverseOntologyProperty"": """"}]"
d8ec86e7-3dd1-58b6-8ef5-0cda6f2106d8,tg:lhob:528,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""bfdca477-656b-57f9-b369-f88b9b94a55d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a89add8e-2fb1-4549-8447-985d043bd1f2"", ""inverseOntologyProperty"": """"}]"
57c2f6c9-b609-5804-beda-d4d58e5ac27c,tg:lhob:215,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""32ad1e73-b90a-50c3-831a-d28b5bfd6a97"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1a6c3565-abdf-4590-b3b5-c87c6775db13"", ""inverseOntologyProperty"": """"}]"
da2ce92f-069f-511f-a473-a18f23d0f318,tg:lhob:205,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""a80d12c5-347a-58b1-977b-d4170c204456"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fbd01cac-7074-4fb9-b670-9f1473cd6948"", ""inverseOntologyProperty"": """"}]"
6d861e9f-2463-5419-bebe-20cb1bd83805,tg:lhob:389,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""615a7855-ea34-5cbc-a0c6-120e9428b793"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b105456-84e0-4898-82ef-1ca24338feca"", ""inverseOntologyProperty"": """"}]"
c9e75669-7a8f-5315-b1fe-fb962296747a,tg:lhob:399,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""0bef8f01-9167-5705-a5e2-e7c9fd2dccc3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3245c254-51e0-4587-9cb6-c61384544f42"", ""inverseOntologyProperty"": """"}]"
3dbbdc18-0865-5d77-9efa-fab4fb0f369d,tg:lhob:75,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""05bb14ec-9cbb-54d3-a1c3-8a740e409ef1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f54d97e-f4a8-411e-9554-9c47d6d16fb8"", ""inverseOntologyProperty"": """"}]"
9b7353fd-82c9-510e-9e2f-56bb58d88ad9,tg:lhob:197,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""f12dfba4-ee8d-58c7-8253-6fbcc7616f74"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4f45fe16-4c88-49ef-98ea-6caf2e45ac55"", ""inverseOntologyProperty"": """"}]"
1c70cb59-17bd-520b-ab0e-5aee93e5e48a,tg:lhob:603,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""b09623b4-96e1-5820-a944-e994359c0f31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""05737ad9-1813-4f88-ad1d-6183ecbc4d54"", ""inverseOntologyProperty"": """"}]"
a4eaf841-6cd4-58a4-91cf-cea23a2fdc39,tg:lhob:613,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""0de9e7e6-d7e0-5a69-a74f-79d69c04a675"", ""ontologyProperty"": """", ""resourceXresourceId"": ""680f0c24-3299-4ea1-b43a-d014233342b5"", ""inverseOntologyProperty"": """"}]"
e229b2a0-434b-5070-88a5-e22a548c9c95,tg:lhob:248,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""5cdbec1b-c480-59fb-8ee2-8c4326ba341c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9f56139c-b444-49ad-b0b4-eb011c16eaf9"", ""inverseOntologyProperty"": """"}]"
c571dfb3-77ca-5912-b84c-bd60bed483d8,tg:lhob:330,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""f880b806-edf6-5304-9bf1-5580b495d8f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""963d49e8-d063-413c-9c9c-973b4db588de"", ""inverseOntologyProperty"": """"}]"
dcdb4665-fc35-54fd-891c-8264c382dc77,tg:lhob:258,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""04b6b000-8241-5f1e-87a9-4b5f97da87e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b82e4bf9-751f-4704-a0dd-da07622d3aeb"", ""inverseOntologyProperty"": """"}]"
f7d42bd8-5818-586b-902a-1ef13168691d,tg:lhob:320,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""a647bd3c-55db-5d4c-9d1e-cafc3f255d7f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0c4a4d73-9cb4-41f4-9ee2-6f6f12afd0a0"", ""inverseOntologyProperty"": """"}]"
68aaa2d9-b5a9-50dc-9ff2-d710265f6eeb,tg:lhob:565,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""e89a5893-b6f7-5d34-a485-5d4f30a104da"", ""ontologyProperty"": """", ""resourceXresourceId"": ""86f60662-a74f-4a28-8c14-1e379f866bb4"", ""inverseOntologyProperty"": """"}]"
b5e5a4a3-05db-5384-a64f-0865630d2f32,tg:lhob:575,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""2ffc4b0a-cb21-5ea7-90aa-6946eb48bcf5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7dd44ade-4310-4826-b645-eeff06ac42f6"", ""inverseOntologyProperty"": """"}]"
cf8d332e-0a5d-549f-b5b1-0cc78da2487d,tg:lhob:507,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""674a061b-d073-5520-a84d-f42298841e47"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7caf3fb5-f348-4f0d-a138-8de739ce5bab"", ""inverseOntologyProperty"": """"}]"
67a2d57d-38ad-5c12-857c-f1fa93080862,tg:lhob:517,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""f111bb68-ed38-51e8-b2a0-a01c799d3e8b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9001f071-efbc-4f78-a43e-a3ffca9defa6"", ""inverseOntologyProperty"": """"}]"
9570aca6-17c6-5cac-9408-e5aaf6637804,tg:lhob:352,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""d72d9142-de09-5ee0-a278-da88a93a9120"", ""ontologyProperty"": """", ""resourceXresourceId"": ""255b75db-8974-49e8-ace0-cc1fe765c385"", ""inverseOntologyProperty"": """"}]"
f360c194-bbed-5833-85d8-17a7a822e6f9,tg:lhob:342,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""aea68e61-5a26-5693-b6d3-c4356259b6ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e280d2c2-6ae0-404d-bec3-b5596507b640"", ""inverseOntologyProperty"": """"}]"
3f6babf2-cc05-501a-be7f-d9ef1934ed2f,tg:lhob:719,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""de23378c-7187-5d57-a6eb-cedd0614cdb1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ebbb778b-ba29-4abe-8cf7-08d23eba1037"", ""inverseOntologyProperty"": """"}]"
3beb2575-8065-551e-8612-06b0c5e9c57f,tg:lhob:661,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""6ef4b6ff-dc83-59b3-aa84-f25773bfa7a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c63559e-9926-4377-9e70-99acaf5062f3"", ""inverseOntologyProperty"": """"}]"
52ee1d6d-2804-50d3-bfd3-61042162ed3c,tg:lhob:709,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""ceaa86e0-803a-5992-a6e1-f89d9ae970d5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7b82f69a-ecf7-401d-ad4c-d8af55f51dd0"", ""inverseOntologyProperty"": """"}]"
345f2c6a-9e96-5fa8-b0a2-69dd060061ba,tg:lhob:671,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""996aa794-a592-5650-88e9-e1920d867528"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75015101-eba0-4325-ab06-d49aa2ca704b"", ""inverseOntologyProperty"": """"}]"
