ResourceID,brocade.id,card,order,id/place.place,Production Place Name,Production Place ID,Production Place Identifier
7e74fc20-ff93-53ef-ba88-78faa1c01207,tg:lhhs:18038,Places,1,"[{'value': 'au::105187', 'uuid': '2ee58405-b913-5a67-b00b-69b58b4ab0d9'}]",Rotterdam,au::105187,https://id.letterenhuis.be/ark:/24970/2ee58405-b913-5a67-b00b-69b58b4ab0d9
c7fc339a-ac52-5977-bc44-00c5ee7a28aa,tg:lhhs:19783,Places,1,"[{'value': 'au::101002', 'uuid': 'c9e777aa-bd09-551d-bd0e-9e4c805dc57a'}]",Tienen,au::101002,https://id.letterenhuis.be/ark:/24970/c9e777aa-bd09-551d-bd0e-9e4c805dc57a
8faa59e4-6f75-577e-96a3-84096b850048,tg:lhhs:20817,Places,1,"[{'value': 'au::100267', 'uuid': 'cfc8c28c-eccf-5d7a-a2ed-75864b2457fe'}]",Grobbendonk,au::100267,https://id.letterenhuis.be/ark:/24970/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe
51996a47-2467-5d9e-9862-5e6f03788d63,tg:lhhs:11649,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
dead18ca-d9f0-5c39-ae14-14cd399ffbc3,tg:lhhs:13731,Places,1,[{'value': 'Kortrijk'}],Kortrijk,,
5fc234c5-94f4-5e57-9f6a-680199c9665b,tg:lhhs:20952,Places,1,"[{'value': 'au::100267', 'uuid': 'cfc8c28c-eccf-5d7a-a2ed-75864b2457fe'}]",Grobbendonk,au::100267,https://id.letterenhuis.be/ark:/24970/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe
e722060b-9fd7-51c5-baf3-2bf65a479c92,tg:lhhs:3672,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
d19f5112-5ed7-534c-841e-d2049400da27,tg:lhhs:9156,Places,1,[{'value': 'Averbode'}],Averbode,,
dc539d88-d71c-5099-b556-de9d72153125,tg:lhhs:13048,Places,1,[{'value': 'Monceau'}],Monceau,,
b15498c3-9366-5db1-b1b2-7590ffda8cc3,tg:lhhs:13418,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
30516a6a-ea53-55c8-8a7d-f24451b904b0,tg:lhhs:11425,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
691e7cfa-f1d0-5c9d-b09c-c6abc299fd0c,tg:lhhs:6309,Places,1,[{'value': 'Lichtaart'}],Lichtaart,,
56b577de-3f2e-53fa-8f1d-15eaec329a77,tg:lhhs:8747,Places,1,[{'value': 'Neerpelt'}],Neerpelt,,
ce2fc853-d31c-5938-85f7-d4660f7f4a2f,tg:lhhs:11976,Places,1,[{'value': 'Mortsel'}],Mortsel,,
bfaf8ae5-6f46-5d88-96e3-287685e41843,tg:lhhs:10721,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
d1d12530-cd1a-5a7e-880e-ebf6167af8c5,tg:lhhs:11833,Places,1,[{'value': 'Leuven'}],Leuven,,
27dc56f8-1663-561a-8e46-e8f4e3684b3b,tg:lhhs:11130,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
9d27326f-ae9d-5f45-8e98-c37f1e94951b,tg:lhhs:11560,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
909fa7dc-9107-50c9-b039-54e30cade1f9,tg:lhhs:1264,Places,1,[{'value': 'Diksmuide'}],Diksmuide,,
5c9c2f9c-1b60-5e2a-b588-bd600033ec6a,tg:lhhs:12858,Places,1,[{'value': 'Rome'}],Rome,,
6fc4c8ed-01ca-5b58-b6ae-ebb8dad5abdf,tg:lhhs:10865,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
1f829f5d-a4ec-5fd4-9c0f-6550031f36b1,tg:lhhs:20883,Places,1,"[{'value': 'au::100267', 'uuid': 'cfc8c28c-eccf-5d7a-a2ed-75864b2457fe'}]",Grobbendonk,au::100267,https://id.letterenhuis.be/ark:/24970/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe
235fa5ee-1001-5da9-a749-8811921e1769,tg:lhhs:14125,Places,1,[{'value': 'Grobbendonk'}],Grobbendonk,,
79084484-4478-5947-a4a4-ccb9a3447700,tg:lhhs:10536,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
82105946-4474-5f52-90c1-2db5da090832,tg:lhhs:20495,Places,1,"[{'value': 'au::100267', 'uuid': 'cfc8c28c-eccf-5d7a-a2ed-75864b2457fe'}]",Grobbendonk,au::100267,https://id.letterenhuis.be/ark:/24970/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe
f21dfc4b-361d-5337-9ac9-d1388bf8e746,tg:lhhs:8100,Places,1,[{'value': 'St. Barnabas'}],St. Barnabas,,
f20a2240-2a8a-5eb8-95f1-2b154abd4441,tg:lhhs:10189,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
d1792af8-6724-5af5-aa06-d03c9384527f,tg:lhhs:1321,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
0683252a-d894-510f-a18d-e067db88f4e9,tg:lhhs:10920,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
3206adde-5b23-5689-84dd-e73d90d6e8d6,tg:lhhs:11632,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
eed4becb-b18f-52fe-955d-584eff5c6229,tg:lhhs:11262,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
4dcceffd-0cff-56fe-86e6-f92ae07cba20,tg:lhhs:13875,Places,1,[{'value': 'Kortrijk'}],Kortrijk,,
b27a042e-4a33-5e7d-af9f-52b57bd5c849,tg:lhhs:2274,Places,1,[{'value': 'Salsburg'}],Salsburg,,
9a281a07-6c15-5dd3-a27a-9c8b13f2faaa,tg:lhhs:13176,Places,1,[{'value': 'Parijs'}],Parijs,,
51f890f3-bb58-5774-8719-548fa0524a4c,tg:lhhs:197,Places,1,[{'value': 'Stuyvekeskerke'}],Stuyvekeskerke,,
30a2416a-3931-5abc-826f-8ae67592941f,tg:lhhs:12788,Places,1,[{'value': 'Anduze'}],Anduze,,
f62f6d64-64af-5874-a907-6ae7fc6af5ca,tg:lhhs:10131,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
f8bab113-0711-5782-9be1-70cf9cdb92eb,tg:lhhs:10998,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
dbe01263-01bd-551e-91b2-d50d03add99c,tg:lhhs:14172,Places,1,[{'value': 'Brussel'}],Brussel,,
6e8c8ea2-e5e8-597d-9fdd-dbd69cfd6e59,tg:lhhs:10832,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
93952e38-cc54-5abc-aefc-09c2ae8619fa,tg:lhhs:11235,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
3a0453d5-e242-5613-add0-b3d841dfcf7c,tg:lhhs:13208,Places,1,[{'value': 'Parijs'}],Parijs,,
56958e45-6d1c-5cec-aa7b-071d76e078bd,tg:lhhs:14037,Places,1,[{'value': 'Amsterdam'}],Amsterdam,,
8f533b93-a32e-5bcb-bc97-635bb3d74b7e,tg:lhhs:10977,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
f015284c-0989-540a-82c6-850da571f30d,tg:lhhs:11665,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
cc215287-b62f-534b-a517-584627b22a79,tg:lhhs:14467,Places,1,[{'value': 'Sint-Kruis'}],Sint-Kruis,,
cbacd514-33f9-54eb-a1d4-bbfefe5597fc,tg:lhhs:12419,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
f8b1903a-a8a5-53dc-8caa-6d0b2cf92e9d,tg:lhhs:7308,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
062a00f1-ff8b-52a7-8748-0a5131784c1f,tg:lhhs:8157,Places,1,[{'value': 'Lier'}],Lier,,
f8de7994-1b6b-54b1-abfb-4eb04ebfbaa7,tg:lhhs:9195,Places,1,[{'value': 'Jette'}],Jette,,
ff591d41-5d26-5016-8ba8-03238d497002,tg:lhhs:7471,Places,1,[{'value': 'Heide'}],Heide,,
447e8632-da36-58fe-a261-b5c0a228b79c,tg:lhhs:12730,Places,1,[{'value': 'Woluwe'}],Woluwe,,
315a075b-1a82-5d5c-a5fd-0555bc69364c,tg:lhhs:13822,Places,1,[{'value': 'Kortrijk'}],Kortrijk,,
1eba9e78-7c03-56f5-9208-16eb0a021d1e,tg:lhhs:18782,Places,1,"[{'value': 'au::100164', 'uuid': '343756c3-8a9b-5da5-8fd4-649d62e0b8ec'}]",Edegem,au::100164,https://id.letterenhuis.be/ark:/24970/343756c3-8a9b-5da5-8fd4-649d62e0b8ec
aa65b0da-9138-5f43-abcc-4fce1393b57f,tg:lhhs:11409,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
71e79c15-a422-5780-92da-e4e14a9e4f14,tg:lhhs:13064,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
9fbdb09b-59cd-5906-83b7-f88fd398056c,tg:lhhs:11059,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
b47d34d0-177c-5047-834e-93130e171e37,tg:lhhs:9615,Places,1,[{'value': 'Gent'}],Gent,,
efb4d195-2fad-5968-a893-ced46523d688,tg:lhhs:10824,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
19a43733-66ca-5dad-ba71-c480c8061abb,tg:lhhs:12819,Places,1,[{'value': 'Gent'}],Gent,,
693ac33f-721d-535e-a10d-ab3316c70f30,tg:lhhs:14164,Places,1,[{'value': 'Brussel'}],Brussel,,
ac38123b-d715-5611-ad67-3be5e55d8485,tg:lhhs:10127,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
101e4fbb-3e57-54e5-8ae5-3bd8976aa300,tg:lhhs:5773,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
76cdf722-1e59-5800-bd69-c1e409187a74,tg:lhhs:10598,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
11309c4c-192b-5176-b4bd-a0d58692dec4,tg:lhhs:8141,Places,1,[{'value': 'Gembes'}],Gembes,,
61ce47cc-e97f-5bd4-b02b-76e20fe9a355,tg:lhhs:10062,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
12d15a85-cca4-5ce1-a856-a023c2ca5b65,tg:lhhs:11389,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
b8b56162-a400-5a5a-82e3-b074efc1e40b,tg:lhhs:11673,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
a392a201-4056-5a9e-ae5c-545f59329517,tg:lhhs:10961,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
fcf53203-6ce4-5297-aa28-510e1d16fe5d,tg:lhhs:1360,Places,1,[{'value': 'Kraainem'}],Kraainem,,
25d498d0-a4bd-5306-9f10-15b5ec35640e,tg:lhhs:20987,Places,1,"[{'value': 'au::100267', 'uuid': 'cfc8c28c-eccf-5d7a-a2ed-75864b2457fe'}]",Grobbendonk,au::100267,https://id.letterenhuis.be/ark:/24970/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe
8528211f-a976-54db-9e09-f93788bb12c0,tg:lhhs:20657,Places,1,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2
d2fd2a63-9ec5-5b7d-9245-0f6cc802859e,tg:lhhs:8268,Places,1,[{'value': 'Heist aan Zee'}],Heist aan Zee,,
491fe404-b0e3-5eaa-89c3-afd105280938,tg:lhhs:21046,Places,1,"[{'value': 'au::101140', 'uuid': '939c6b0a-0ca6-5d2a-b0d5-74502883d5da'}]",Kortrijk,au::101140,https://id.letterenhuis.be/ark:/24970/939c6b0a-0ca6-5d2a-b0d5-74502883d5da
f267290f-a717-5048-a642-5b860d5d976d,tg:lhhs:7934,Places,1,[{'value': 'Brussel'}],Brussel,,
fdd50660-ec44-5c15-86c6-cb5ecaa3b391,tg:lhhs:5909,Places,1,[{'value': 'Mechelen'}],Mechelen,,
09e0af8c-c85d-5aa9-9185-1deab60b00e0,tg:lhhs:13072,Places,1,[{'value': 'Aalst'}],Aalst,,
04958c3b-0f18-548d-a46f-646c116196e8,tg:lhhs:16270,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
a73650cc-d689-56b3-8557-fa912d814ade,tg:lhhs:13971,Places,1,[{'value': 'Kappellen'}],Kappellen,,
