ResourceID,brocade.id,Acquisition Brocade ID,card,order,Acquisition Name,Acquisition Identifier
03a62185-a25f-5bb7-b581-3a93568149db,tg:lhhs:19054,tr:lh:7601,Acquisitions,1,Archief van René Gysen,{'url':'https://id.letterenhuis.be/ark:/24970/03a62185-a25f-5bb7-b581-3a93568149db'}
03db34fe-6f5c-5b42-be22-93e5d9cb6152,tg:lhbr:212166,tr:lh:6465,Acquisitions,1,Archief van Spiegel der Letteren (1956 - ),{'url':'https://id.letterenhuis.be/ark:/24970/03db34fe-6f5c-5b42-be22-93e5d9cb6152'}
03dcf923-f5d4-586b-8add-b78fe727fa10,tg:lhbr:102099,tr:lh:651,Acquisitions,1,Archief van Hulp-Komiteit van Transvaal en Oranje-Vrijstaat,{'url':'https://id.letterenhuis.be/ark:/24970/03dcf923-f5d4-586b-8add-b78fe727fa10'}
042a7d3f-61b8-56cb-b0a9-07d8f76be226,tg:lhdc:375,tr:lh:3402,Acquisitions,1,Nalatenschap van Emmanuel de Bom,{'url':'https://id.letterenhuis.be/ark:/24970/042a7d3f-61b8-56cb-b0a9-07d8f76be226'}
042b0fc3-b650-5a9b-becb-2e25024a9c5a,tg:lhbr:32996,tr:lh:5863,Acquisitions,1,Archief van Jozef Goossenaerts,{'url':'https://id.letterenhuis.be/ark:/24970/042b0fc3-b650-5a9b-becb-2e25024a9c5a'}
0468ece6-2199-5325-8741-779497675c16,tg:lhbr:276362,tr:lh:9142,Acquisitions,1,Archivalia van Paul-Gustave van Hecke,{'url':'https://id.letterenhuis.be/ark:/24970/0468ece6-2199-5325-8741-779497675c16'}
04958c3b-0f18-548d-a46f-646c116196e8,tg:lhhs:16270,tr:lh:2696,Acquisitions,1,Nalatenschap van Palatinat,{'url':'https://id.letterenhuis.be/ark:/24970/04958c3b-0f18-548d-a46f-646c116196e8'}
04973354-d254-5fa5-b522-175f74489e62,tg:lhbr:113722,tr:lh:4755,Acquisitions,1,Archief van IJzerstichting,{'url':'https://id.letterenhuis.be/ark:/24970/04973354-d254-5fa5-b522-175f74489e62'}
04b8ec4a-44a8-514c-85eb-616357fccd4b,tg:lhbr:189279,tr:lh:7352,Acquisitions,1,Schenking van Luc Leytens,{'url':'https://id.letterenhuis.be/ark:/24970/04b8ec4a-44a8-514c-85eb-616357fccd4b'}
04ba9a68-7831-5b28-8f0c-0d3fda2a8f2c,tg:lhhs:9438,tr:lh:6261,Acquisitions,1,Archiefstukken van Albert Bontridder,{'url':'https://id.letterenhuis.be/ark:/24970/04ba9a68-7831-5b28-8f0c-0d3fda2a8f2c'}
04cf1d7e-8fea-5186-917e-9ea4d0e538b0,tg:lhbr:272264,tr:lh:97939,Acquisitions,1,Archief van Nico Gunzburg,{'url':'https://id.letterenhuis.be/ark:/24970/04cf1d7e-8fea-5186-917e-9ea4d0e538b0'}
05090b43-9508-5ea8-bdcf-989aab871d0a,tg:lhbr:114008,tr:lh:5192,Acquisitions,1,Archief van Vlaamsche Kring,{'url':'https://id.letterenhuis.be/ark:/24970/05090b43-9508-5ea8-bdcf-989aab871d0a'}
0539228f-6f00-563f-a719-08adf49413ea,tg:lhbr:15309,tr:lh:3055,Acquisitions,1,Archief van Emmanuel de Bom,{'url':'https://id.letterenhuis.be/ark:/24970/0539228f-6f00-563f-a719-08adf49413ea'}
05404d41-e056-5430-a419-7b6cfd54c917,tg:lhbr:162661,tr:lh:4662,Acquisitions,1,Archiefstukken van Raymond Herreman,{'url':'https://id.letterenhuis.be/ark:/24970/05404d41-e056-5430-a419-7b6cfd54c917'}
056971ac-6ec0-55f3-b552-55d817d06529,tg:lhbr:245117,tr:lh:126473,Acquisitions,1,Archief van Prudens van Duyse,{'url':'https://id.letterenhuis.be/ark:/24970/056971ac-6ec0-55f3-b552-55d817d06529'}
0569d9f7-7725-51a2-bb87-6133c53a82bd,tg:lhhs:16175,tr:lh:5904,Acquisitions,1,Archief van Karel van de Woestijne,{'url':'https://id.letterenhuis.be/ark:/24970/0569d9f7-7725-51a2-bb87-6133c53a82bd'}
056c026b-325a-5916-90bd-3898ffb0b50c,tg:lhbr:49922,tr:lh:9918,Acquisitions,1,Brieven van Georges Eekhoud,{'url':'https://id.letterenhuis.be/ark:/24970/056c026b-325a-5916-90bd-3898ffb0b50c'}
05774ed9-cf0e-5fb6-9ad9-171e16049dd2,tg:lhhs:3609,tr:lh:4456,Acquisitions,1,Archief van Manteau,{'url':'https://id.letterenhuis.be/ark:/24970/05774ed9-cf0e-5fb6-9ad9-171e16049dd2'}
05994a15-b56d-57a8-ba99-10e0d65142e4,tg:lhhs:6722,tr:lh:9967,Acquisitions,1,Schenking van Belgische Radio en Televisie,{'url':'https://id.letterenhuis.be/ark:/24970/05994a15-b56d-57a8-ba99-10e0d65142e4'}
059e46d3-66dc-5b3b-895f-1f4f6b77c3e0,tg:lhdc:400,tr:lh:126473,Acquisitions,1,Archief van Prudens van Duyse,{'url':'https://id.letterenhuis.be/ark:/24970/059e46d3-66dc-5b3b-895f-1f4f6b77c3e0'}
05b79e95-f94c-5025-976c-c029bf1414d3,tg:lhhs:9896,tr:lh:6174,Acquisitions,1,Archiefstukken van Lucien van den Briele,{'url':'https://id.letterenhuis.be/ark:/24970/05b79e95-f94c-5025-976c-c029bf1414d3'}
05d868bf-7f81-56b7-8665-da6ee8a219ba,tg:lhhs:10760,tr:lh:1682,Acquisitions,1,Archiefstukken van Hubert Lampo,{'url':'https://id.letterenhuis.be/ark:/24970/05d868bf-7f81-56b7-8665-da6ee8a219ba'}
05f191ea-97b2-5d96-b972-140a34cd09d3,tg:lhhs:1198,tr:lh:5735,Acquisitions,1,Archiefstukken van Albert Westerlinck,{'url':'https://id.letterenhuis.be/ark:/24970/05f191ea-97b2-5d96-b972-140a34cd09d3'}
06120f48-eb7e-5523-92aa-5ff3948e0049,tg:lhhs:8602,tr:lh:758,Acquisitions,1,Schenking van Jozef de Voght,{'url':'https://id.letterenhuis.be/ark:/24970/06120f48-eb7e-5523-92aa-5ff3948e0049'}
062a00f1-ff8b-52a7-8748-0a5131784c1f,tg:lhhs:8157,tr:lh:1804,Acquisitions,1,Archief van Hugo van Walden,{'url':'https://id.letterenhuis.be/ark:/24970/062a00f1-ff8b-52a7-8748-0a5131784c1f'}
06378480-050a-5a27-befc-826134a9472a,tg:lhhs:20587,tr:lh:140162,Acquisitions,1,Archief van Hubert Lampo,{'url':'https://id.letterenhuis.be/ark:/24970/06378480-050a-5a27-befc-826134a9472a'}
063ee1a0-b6a2-5607-9f32-8a03c92c0fff,tg:lhhs:16134,tr:lh:110434,Acquisitions,1,Archief van Hugo Claus,{'url':'https://id.letterenhuis.be/ark:/24970/063ee1a0-b6a2-5607-9f32-8a03c92c0fff'}
064e7bb9-7238-56f4-bf53-5205f046e872,tg:lhbr:131653,tr:lh:5711,Acquisitions,1,Archiefstukken van August E. de Schryver,{'url':'https://id.letterenhuis.be/ark:/24970/064e7bb9-7238-56f4-bf53-5205f046e872'}
067df979-b1d0-510f-a307-952082aa9df2,tg:lhhs:6427,tr:lh:7333,Acquisitions,1,Oningeschreven gevonden in 2002,{'url':'https://id.letterenhuis.be/ark:/24970/067df979-b1d0-510f-a307-952082aa9df2'}
0683252a-d894-510f-a18d-e067db88f4e9,tg:lhhs:10920,tr:lh:2857,Acquisitions,1,Archief van Andreas de Weerdt,{'url':'https://id.letterenhuis.be/ark:/24970/0683252a-d894-510f-a18d-e067db88f4e9'}
0694ae4f-5758-5279-80d3-76233fdd83f4,tg:lhhs:18297,tr:lh:4455,Acquisitions,1,Archiefstukken van Antoinette Buckinx-Luykx,{'url':'https://id.letterenhuis.be/ark:/24970/0694ae4f-5758-5279-80d3-76233fdd83f4'}
06dfa4d0-a59b-531a-adab-32c1e914edc5,tg:lhhs:13320,tr:lh:5800,Acquisitions,1,Archief van Marc Edo Tralbaut,{'url':'https://id.letterenhuis.be/ark:/24970/06dfa4d0-a59b-531a-adab-32c1e914edc5'}
07163c80-b060-52a9-9c23-1e2ddc4eccd6,tg:lhbr:21206,tr:lh:4739,Acquisitions,1,Archief van Jan Bruylants [Jr.],{'url':'https://id.letterenhuis.be/ark:/24970/07163c80-b060-52a9-9c23-1e2ddc4eccd6'}
075ecdd3-cc34-54ea-9a1d-78b9141d3857,tg:lhhs:14689,tr:lh:9978,Acquisitions,1,Archief van Daniel van Ryssel,{'url':'https://id.letterenhuis.be/ark:/24970/075ecdd3-cc34-54ea-9a1d-78b9141d3857'}
0791cbd8-04ac-5caa-96e5-a1866f4e7454,tg:lhhs:6036,tr:lh:4610,Acquisitions,1,Archief van Dirk de Witte,{'url':'https://id.letterenhuis.be/ark:/24970/0791cbd8-04ac-5caa-96e5-a1866f4e7454'}
07bbabc4-ab33-5481-8bdd-9a0011e08317,tg:lhbr:87798,tr:lh:4745,Acquisitions,1,Archief van Jan Bols,{'url':'https://id.letterenhuis.be/ark:/24970/07bbabc4-ab33-5481-8bdd-9a0011e08317'}
07be44ee-051b-560d-9bcf-43a04ed6b213,tg:lhhs:1835,tr:lh:5778,Acquisitions,1,Archief van Maurice Roelants,{'url':'https://id.letterenhuis.be/ark:/24970/07be44ee-051b-560d-9bcf-43a04ed6b213'}
07bf7408-d1ba-5550-9487-93f28fcb8b3b,tg:lhbr:173565,tr:lh:6902,Acquisitions,1,Archiefstukken van Cecilia Vanderbeek,{'url':'https://id.letterenhuis.be/ark:/24970/07bf7408-d1ba-5550-9487-93f28fcb8b3b'}
07ccc37f-2be9-5612-b5dc-9f1da6ae6b14,tg:lhbr:172724,tr:lh:7352,Acquisitions,1,Schenking van Luc Leytens,{'url':'https://id.letterenhuis.be/ark:/24970/07ccc37f-2be9-5612-b5dc-9f1da6ae6b14'}
081414fb-4a7d-5c5d-81bc-f69101fadfbf,tg:lhhs:787,tr:lh:6136,Acquisitions,1,Archiefstukken van Dietsche Warande en Belfort (1900 - ),{'url':'https://id.letterenhuis.be/ark:/24970/081414fb-4a7d-5c5d-81bc-f69101fadfbf'}
0838d877-fc51-5a98-a3cb-9f506f7c4456,tg:lhbr:41942,tr:lh:2064,Acquisitions,1,Archief van Jan Oscar de Gruyter,{'url':'https://id.letterenhuis.be/ark:/24970/0838d877-fc51-5a98-a3cb-9f506f7c4456'}
08509e3e-56ae-5358-914b-012a4ebc26aa,tg:lhbr:226069,tr:lh:7860,Acquisitions,1,Archief van Manteau,{'url':'https://id.letterenhuis.be/ark:/24970/08509e3e-56ae-5358-914b-012a4ebc26aa'}
087304ea-3886-59a2-b7aa-ee0b0dad6f45,tg:lhbr:257983,tr:lh:9770,Acquisitions,1,Archief van Karel Jonckheere,{'url':'https://id.letterenhuis.be/ark:/24970/087304ea-3886-59a2-b7aa-ee0b0dad6f45'}
089d60d9-d4f9-52e5-8c7e-912394db8896,tg:lhhs:1663,tr:lh:6411,Acquisitions,1,Archief van Dietsche Warande en Belfort (1900 - ),{'url':'https://id.letterenhuis.be/ark:/24970/089d60d9-d4f9-52e5-8c7e-912394db8896'}
08b5b18b-fa88-5b47-b703-dd3f90bbdbde,tg:lhbr:262771,tr:lh:139974,Acquisitions,1,Brieven en geluidsopnamen van Hugo Bousset; archief van Dietsche Warande en Belfort,{'url':'https://id.letterenhuis.be/ark:/24970/08b5b18b-fa88-5b47-b703-dd3f90bbdbde'}
08e606a8-e39f-51ff-9c70-9ec7943eba58,tg:lhbr:31343,tr:lh:5850,Acquisitions,1,Archief van Frans Wildiers,{'url':'https://id.letterenhuis.be/ark:/24970/08e606a8-e39f-51ff-9c70-9ec7943eba58'}
08ffbc58-0266-5757-bbaa-de8fdfa1e980,tg:lhhs:17836,tr:lh:637,Acquisitions,1,Archiefstukken van Leonce du Catillon,{'url':'https://id.letterenhuis.be/ark:/24970/08ffbc58-0266-5757-bbaa-de8fdfa1e980'}
09082faf-dc92-52c0-9777-b28c462d0da3,tg:lhhs:15098,tr:lh:6122,Acquisitions,1,Archief van Willem Elsschot,{'url':'https://id.letterenhuis.be/ark:/24970/09082faf-dc92-52c0-9777-b28c462d0da3'}
094e2a0c-caba-507f-b810-947b832bf43d,tg:lhbr:186860,tr:lh:3772,Acquisitions,1,Archief van Nieuw Vlaams Tijdschrift (1946 - 1983),{'url':'https://id.letterenhuis.be/ark:/24970/094e2a0c-caba-507f-b810-947b832bf43d'}
095c2c96-4e97-54ef-b999-58875b6db7ab,tg:lhbr:87262,tr:lh:2127,Acquisitions,1,Archiefstukken van Jozef Muls,{'url':'https://id.letterenhuis.be/ark:/24970/095c2c96-4e97-54ef-b999-58875b6db7ab'}
097a4b3c-2863-5e09-bb15-dc24839fee9f,tg:lhhs:13766,tr:lh:7657,Acquisitions,1,Archief van Fred Germonprez,{'url':'https://id.letterenhuis.be/ark:/24970/097a4b3c-2863-5e09-bb15-dc24839fee9f'}
0982a3e2-64e2-5e5d-900d-ad61cdb8df7a,tg:lhbr:120412,tr:lh:4771,Acquisitions,1,Archief van Kring voor Bouwkunde,{'url':'https://id.letterenhuis.be/ark:/24970/0982a3e2-64e2-5e5d-900d-ad61cdb8df7a'}
0994cba4-f7bf-54c1-ba07-ccd6b80c769d,tg:lhhs:17027,tr:lh:6395,Acquisitions,1,Archief van Mark Liebrecht,{'url':'https://id.letterenhuis.be/ark:/24970/0994cba4-f7bf-54c1-ba07-ccd6b80c769d'}
09e0af8c-c85d-5aa9-9185-1deab60b00e0,tg:lhhs:13072,tr:lh:6450,Acquisitions,1,Archiefstukken van Willie Verhegghe,{'url':'https://id.letterenhuis.be/ark:/24970/09e0af8c-c85d-5aa9-9185-1deab60b00e0'}
09e86062-05e4-55c3-a0e4-f87ccf04499b,tg:lhbr:121203,tr:lh:5772,Acquisitions,1,Archief van Herman Robbers,{'url':'https://id.letterenhuis.be/ark:/24970/09e86062-05e4-55c3-a0e4-f87ccf04499b'}
09ef6e56-46fd-54dd-aa9b-2ac90a298d32,tg:lhhs:16030,tr:lh:110434,Acquisitions,1,Archief van Hugo Claus,{'url':'https://id.letterenhuis.be/ark:/24970/09ef6e56-46fd-54dd-aa9b-2ac90a298d32'}
0a2da7f0-fbae-5d80-9f47-6054c9d05cd7,tg:lhhs:18995,tr:lh:7601,Acquisitions,1,Archief van René Gysen,{'url':'https://id.letterenhuis.be/ark:/24970/0a2da7f0-fbae-5d80-9f47-6054c9d05cd7'}
0a3b78eb-2458-5e94-9d0c-dc50f128ec41,tg:lhbr:2999,tr:lh:4798,Acquisitions,1,Archief van Nederlanden in Europa [Genootschap],{'url':'https://id.letterenhuis.be/ark:/24970/0a3b78eb-2458-5e94-9d0c-dc50f128ec41'}
0a3c0bed-e031-5b95-b5d3-8119e6e279a3,tg:lhbr:86536,tr:lh:3772,Acquisitions,1,Archief van Nieuw Vlaams Tijdschrift (1946 - 1983),{'url':'https://id.letterenhuis.be/ark:/24970/0a3c0bed-e031-5b95-b5d3-8119e6e279a3'}
0a3c6be7-0580-51f5-bb51-3b53d8e383c7,tg:lhbr:36486,tr:lh:2660,Acquisitions,1,Archief van Arthur Henry Cornette,{'url':'https://id.letterenhuis.be/ark:/24970/0a3c6be7-0580-51f5-bb51-3b53d8e383c7'}
0a71c66d-7106-5499-a164-814292b53c18,tg:lhbr:225215,tr:lh:4529,Acquisitions,1,Archief van Raymond Herreman,{'url':'https://id.letterenhuis.be/ark:/24970/0a71c66d-7106-5499-a164-814292b53c18'}
0a833f89-341b-59b2-9746-2429d8ccb295,tg:lhbr:268239,tr:lh:126473,Acquisitions,1,Archief van Prudens van Duyse,{'url':'https://id.letterenhuis.be/ark:/24970/0a833f89-341b-59b2-9746-2429d8ccb295'}
0a89a144-65f4-5f84-939b-d848fe8b5779,tg:lhdc:103,tr:lh:3097,Acquisitions,1,Archiefstukken van André de Ridder,{'url':'https://id.letterenhuis.be/ark:/24970/0a89a144-65f4-5f84-939b-d848fe8b5779'}
0ab46a60-6144-5a54-a0b4-54826a9a5add,tg:lhhs:12767,tr:lh:7336,Acquisitions,1,Archief van Michel Seuphor,{'url':'https://id.letterenhuis.be/ark:/24970/0ab46a60-6144-5a54-a0b4-54826a9a5add'}
0b213b6d-260e-5771-a892-5ac7ae2eb91e,tg:lhbr:148265,tr:lh:4796,Acquisitions,1,Archief van Katholieke Vlaamse Hogeschooluitbreiding,{'url':'https://id.letterenhuis.be/ark:/24970/0b213b6d-260e-5771-a892-5ac7ae2eb91e'}
0b533194-cc41-55d1-b953-6c9709381795,tg:lhhs:18452,tr:lh:1182,Acquisitions,1,Archief van Frans Coeckelbergs,{'url':'https://id.letterenhuis.be/ark:/24970/0b533194-cc41-55d1-b953-6c9709381795'}
0b76056b-0de9-5a05-835c-0d92065b6a0f,tg:lhbr:228831,tr:lh:7813,Acquisitions,1,Archiefstukken van Gerard Simons,{'url':'https://id.letterenhuis.be/ark:/24970/0b76056b-0de9-5a05-835c-0d92065b6a0f'}
0b7f1456-2228-5c84-af8b-6ee3fbb45f76,tg:lhhs:8301,tr:lh:6210,Acquisitions,1,Archiefstukken van Dietsche Warande en Belfort (1900 - ),{'url':'https://id.letterenhuis.be/ark:/24970/0b7f1456-2228-5c84-af8b-6ee3fbb45f76'}
0b8e9347-9f37-5977-a93e-e7bc1a3d0d9f,tg:lhbr:243885,tr:lh:7729,Acquisitions,1,Archief van Wim Hazeu,{'url':'https://id.letterenhuis.be/ark:/24970/0b8e9347-9f37-5977-a93e-e7bc1a3d0d9f'}
0bc6fe97-bbd9-57f3-ab39-202676b7904d,tg:lhbr:292525,tr:lh:97999,Acquisitions,1,Archief van Clem Bittremieux,{'url':'https://id.letterenhuis.be/ark:/24970/0bc6fe97-bbd9-57f3-ab39-202676b7904d'}
0bcef063-bee1-5cf6-a07e-5193a18d7acf,tg:lhhs:6974,tr:lh:7221,Acquisitions,1,Archief van André Gerard Christiaens,{'url':'https://id.letterenhuis.be/ark:/24970/0bcef063-bee1-5cf6-a07e-5193a18d7acf'}
0bdac98a-be0e-55b5-820e-6aa53ba389a9,tg:lhhs:17924,tr:lh:23,Acquisitions,1,Archief van Julius de Geyter,{'url':'https://id.letterenhuis.be/ark:/24970/0bdac98a-be0e-55b5-820e-6aa53ba389a9'}
0bff5ef8-564c-5a0d-a116-ae424ecb89d4,tg:lhhs:20114,tr:lh:110434,Acquisitions,1,Archief van Hugo Claus,{'url':'https://id.letterenhuis.be/ark:/24970/0bff5ef8-564c-5a0d-a116-ae424ecb89d4'}
0c353757-a6c8-59fe-bab5-d3337742fef6,tg:lhhs:14220,tr:lh:9850,Acquisitions,1,Archief Jacques Langens,{'url':'https://id.letterenhuis.be/ark:/24970/0c353757-a6c8-59fe-bab5-d3337742fef6'}
0c504cd4-f61d-593c-bb62-97b0001ca7b6,tg:lhbr:263160,tr:lh:3032,Acquisitions,1,Nalatenschap van Emmanuel de Bom,{'url':'https://id.letterenhuis.be/ark:/24970/0c504cd4-f61d-593c-bb62-97b0001ca7b6'}
0c7adaaf-1af2-512f-9483-dfe48a11ccb9,tg:lhbr:73976,tr:lh:2599,Acquisitions,1,Archief van Jan de Schuyter,{'url':'https://id.letterenhuis.be/ark:/24970/0c7adaaf-1af2-512f-9483-dfe48a11ccb9'}
0c93b2ac-9ec1-5cde-aafc-496e7a0dc3b4,tg:lhhs:986,tr:lh:5778,Acquisitions,1,Archief van Maurice Roelants,{'url':'https://id.letterenhuis.be/ark:/24970/0c93b2ac-9ec1-5cde-aafc-496e7a0dc3b4'}
0cae4849-7a11-5adf-9614-07a0152a5b95,tg:lhbr:24842,tr:lh:6553,Acquisitions,1,Archiefstukken van Antoon Carette,{'url':'https://id.letterenhuis.be/ark:/24970/0cae4849-7a11-5adf-9614-07a0152a5b95'}
0cc548de-a6f9-5809-bc23-c564e25d8160,tg:lhbr:34842,tr:lh:2122,Acquisitions,1,Archiefstukken van Jan Bernaerts,{'url':'https://id.letterenhuis.be/ark:/24970/0cc548de-a6f9-5809-bc23-c564e25d8160'}
0ceec1f6-b3bb-5b2b-837c-009b5d4153d1,tg:lhbr:283764,tr:lh:7843,Acquisitions,1,Archief van André Demedts,{'url':'https://id.letterenhuis.be/ark:/24970/0ceec1f6-b3bb-5b2b-837c-009b5d4153d1'}
0d553855-b569-5f6d-a9c9-cebd29803e2a,tg:lhhs:14349,tr:lh:4737,Acquisitions,1,Archief van Marcel Matthijs,{'url':'https://id.letterenhuis.be/ark:/24970/0d553855-b569-5f6d-a9c9-cebd29803e2a'}
0d61f417-1a67-53f8-999e-1afef425d19e,tg:lhhs:12989,tr:lh:7785,Acquisitions,1,Archief van Frans Carolina Ridwit,{'url':'https://id.letterenhuis.be/ark:/24970/0d61f417-1a67-53f8-999e-1afef425d19e'}
0d7c04ca-4160-594d-8c2a-8b997001de9f,tg:lhbr:122993,tr:lh:2921,Acquisitions,1,Aankoop bij (Mevr.) de Munck,{'url':'https://id.letterenhuis.be/ark:/24970/0d7c04ca-4160-594d-8c2a-8b997001de9f'}
0d9808f2-3c5d-544e-a5ae-d7b4fc805396,tg:lhbr:138537,tr:lh:3055,Acquisitions,1,Archief van Emmanuel de Bom,{'url':'https://id.letterenhuis.be/ark:/24970/0d9808f2-3c5d-544e-a5ae-d7b4fc805396'}
0dc177f6-921a-5fce-af1b-5e1585268200,tg:lhbr:178796,tr:lh:6886,Acquisitions,1,Archief van Stijn Streuvels,{'url':'https://id.letterenhuis.be/ark:/24970/0dc177f6-921a-5fce-af1b-5e1585268200'}
0dd72e4d-ac8d-55fd-877e-17e9398a6e83,tg:lhbr:44243,tr:lh:3403,Acquisitions,1,Archiefstukken van Stefanie Verzele-Madeleyn,{'url':'https://id.letterenhuis.be/ark:/24970/0dd72e4d-ac8d-55fd-877e-17e9398a6e83'}
