ResourceID,ResourceID_mat,mmb_id,mmb_id_mat,card,order,Material Records
df144541-89d0-50b2-8965-5fb50b6c626a,916f3930-cb9a-5347-a5e9-7822ea6fdf5c,tg:mmbbr:14,tg:mmbbr:14_#1,e73_MaterialRecords,1,"[{""resourceId"": ""916f3930-cb9a-5347-a5e9-7822ea6fdf5c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1be37fd2-2edd-4ade-ae00-041bb90f362a"", ""inverseOntologyProperty"": """"}]"
ebe70d5d-b5b0-532e-994e-de0767490b19,168b5add-69fd-5ccd-97e4-dd608c2c0f5b,tg:mmbbr:15,tg:mmbbr:15_#1,e73_MaterialRecords,1,"[{""resourceId"": ""168b5add-69fd-5ccd-97e4-dd608c2c0f5b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc33805a-8b28-4c27-8676-df1979dcb06f"", ""inverseOntologyProperty"": """"}]"
ac0d947a-e390-5e4a-a16e-164b1e318e90,feb39f9a-b76b-535b-ac12-dc2734b87e26,tg:mmbbr:16,tg:mmbbr:16_#1,e73_MaterialRecords,1,"[{""resourceId"": ""feb39f9a-b76b-535b-ac12-dc2734b87e26"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f98f4ec9-8ad0-471f-84d5-b854031bb688"", ""inverseOntologyProperty"": """"}]"
0a28e3e5-0fc1-55bf-b30c-ad8b8ba19028,86d0269c-1ea8-59c8-9660-53f8e172a6c5,tg:mmbbr:17,tg:mmbbr:17_#1,e73_MaterialRecords,1,"[{""resourceId"": ""86d0269c-1ea8-59c8-9660-53f8e172a6c5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""37e0eee3-2dfa-4b03-9e78-ff28d4e3b6cc"", ""inverseOntologyProperty"": """"}]"
7d0d3e88-fa57-5e0f-a3f5-8c31fbaa3e72,6a141da9-8a81-5e8f-bc66-e7e99f8d9754,tg:mmbbr:18,tg:mmbbr:18_#1,e73_MaterialRecords,1,"[{""resourceId"": ""6a141da9-8a81-5e8f-bc66-e7e99f8d9754"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a56437c0-6e4f-49c9-8992-fa1985acb79f"", ""inverseOntologyProperty"": """"}]"
74c3444f-391c-5fea-93f6-88c1013d67bf,87dca3b3-cce8-595a-bcc3-20906348b35c,tg:mmbbr:19,tg:mmbbr:19_#1,e73_MaterialRecords,1,"[{""resourceId"": ""87dca3b3-cce8-595a-bcc3-20906348b35c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""92672f7a-b378-404d-a60c-ca3578019a54"", ""inverseOntologyProperty"": """"}]"
8539b6ab-9502-5542-91b2-a9a99e904866,2315115c-20e9-5c8e-92bf-ad44504da815,tg:mmbbr:20,tg:mmbbr:20_#1,e73_MaterialRecords,1,"[{""resourceId"": ""2315115c-20e9-5c8e-92bf-ad44504da815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d194561f-2dc9-4c46-870d-027a3e1dafc4"", ""inverseOntologyProperty"": """"}]"
a4db1691-7305-556a-a80b-111fe5659ca1,83e65859-caae-5ca4-ae04-d70155c5909c,tg:mmbbr:21,tg:mmbbr:21_#1,e73_MaterialRecords,1,"[{""resourceId"": ""83e65859-caae-5ca4-ae04-d70155c5909c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7a226c61-5182-42e6-bb81-831d2f0eead8"", ""inverseOntologyProperty"": """"}]"
96cdacf0-daaa-5df7-9646-5c8a8748d0bc,eca8218d-61a3-5b75-85f5-980cd57a9008,tg:mmbbr:22,tg:mmbbr:22_#1,e73_MaterialRecords,1,"[{""resourceId"": ""eca8218d-61a3-5b75-85f5-980cd57a9008"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6bae577-b386-4169-b33e-240fe94451c3"", ""inverseOntologyProperty"": """"}]"
de15d54b-deb1-5540-8fe5-6f51fc0f3faf,125efec3-acd2-526f-861a-a425b69f9cce,tg:mmbbr:23,tg:mmbbr:23_#1,e73_MaterialRecords,1,"[{""resourceId"": ""125efec3-acd2-526f-861a-a425b69f9cce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e68fb5a3-7bfd-4c26-ad3d-eab73306514b"", ""inverseOntologyProperty"": """"}]"
4dd9e4ee-5d33-5130-b205-c1b62e3029a9,d86c6060-f502-5cad-b232-19530a72b984,tg:mmbbr:24,tg:mmbbr:24_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d86c6060-f502-5cad-b232-19530a72b984"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a305d9a-6815-401b-a105-6e53e593aaf8"", ""inverseOntologyProperty"": """"}]"
67a46e95-ff2d-5a55-9ac6-3fb092124d86,aecd91d8-1230-541d-8014-0c191dfdcab5,tg:mmbbr:25,tg:mmbbr:25_#1,e73_MaterialRecords,1,"[{""resourceId"": ""aecd91d8-1230-541d-8014-0c191dfdcab5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e43caffc-1e0c-4d95-804f-a33d24de4e55"", ""inverseOntologyProperty"": """"}]"
ea6a606a-c13b-5bbb-8cef-edb807c8a3e5,6023d98e-6ab3-5142-87ff-54e92ae0f803,tg:mmbbr:26,tg:mmbbr:26_#1,e73_MaterialRecords,1,"[{""resourceId"": ""6023d98e-6ab3-5142-87ff-54e92ae0f803"", ""ontologyProperty"": """", ""resourceXresourceId"": ""487d32ba-007e-49dd-9c58-c27d7b7fa0e2"", ""inverseOntologyProperty"": """"}]"
f9e063d5-1c10-59ce-b661-a299085984ad,45622a69-296c-5b7c-8729-e94e7deb313c,tg:mmbbr:27,tg:mmbbr:27_#1,e73_MaterialRecords,1,"[{""resourceId"": ""45622a69-296c-5b7c-8729-e94e7deb313c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ad91f95-fb6e-42f0-abde-f9e80cc68ece"", ""inverseOntologyProperty"": """"}]"
fbb016bc-1a0f-5f56-bed6-20a51114a875,c73e0a1b-e7eb-5d6f-892c-a6638053a3ff,tg:mmbbr:28,tg:mmbbr:28_#1,e73_MaterialRecords,1,"[{""resourceId"": ""c73e0a1b-e7eb-5d6f-892c-a6638053a3ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c8a2b0c4-e269-46cc-b7ff-c176b19a1fac"", ""inverseOntologyProperty"": """"}]"
d794ee7f-33f9-5ab7-8bfa-6ecefd6e8907,d773cd6c-97f8-51e4-bc2e-5c811ee5cb41,tg:mmbbr:29,tg:mmbbr:29_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d773cd6c-97f8-51e4-bc2e-5c811ee5cb41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""910b80f0-7b46-4f31-a18d-da743b73bed2"", ""inverseOntologyProperty"": """"}]"
32fd38dd-c32e-5666-98c3-af02b6d2dd6c,8267d67d-bd87-5db1-b4a8-9d79f54d0816,tg:mmbbr:30,tg:mmbbr:30_#1,e73_MaterialRecords,1,"[{""resourceId"": ""8267d67d-bd87-5db1-b4a8-9d79f54d0816"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d75ec10c-4486-482d-9028-5b7816e18943"", ""inverseOntologyProperty"": """"}]"
5df19739-a873-54dc-8374-e83e0cae57c9,16ac096f-eeb8-5af7-86d4-b4e0b133fe9a,tg:mmbbr:31,tg:mmbbr:31_#1,e73_MaterialRecords,1,"[{""resourceId"": ""16ac096f-eeb8-5af7-86d4-b4e0b133fe9a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5d0f8623-4b87-4047-b4ec-83b1e7c52eaf"", ""inverseOntologyProperty"": """"}]"
ae74acd9-8bcd-5496-84ed-08b49bee6b20,f93329d7-01a6-582c-bf76-c4c5ebe82749,tg:mmbbr:32,tg:mmbbr:32_#1,e73_MaterialRecords,1,"[{""resourceId"": ""f93329d7-01a6-582c-bf76-c4c5ebe82749"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c10cc21-d28d-4483-8577-c0810506cb67"", ""inverseOntologyProperty"": """"}]"
dac4d139-da7e-5c97-b95c-9b077b1a850f,16c088ee-f71e-54f9-a4cd-66eb7b66d0cf,tg:mmbbr:33,tg:mmbbr:33_#1,e73_MaterialRecords,1,"[{""resourceId"": ""16c088ee-f71e-54f9-a4cd-66eb7b66d0cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f7cf6cbe-d19a-4e66-a846-4ef999a4ad37"", ""inverseOntologyProperty"": """"}]"
5b660a87-9471-5067-a04d-4672a4ca6525,694e1f90-c69f-512e-b6b9-b7070b604b0a,tg:mmbbr:34,tg:mmbbr:34_#1,e73_MaterialRecords,1,"[{""resourceId"": ""694e1f90-c69f-512e-b6b9-b7070b604b0a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""396c0ab4-8f4f-4d6a-bb3b-924fa678ea7b"", ""inverseOntologyProperty"": """"}]"
a704eae3-9812-58cd-acdf-3cf49f4103fd,fdeee906-b0de-577b-84e1-01ce091e304a,tg:mmbbr:35,tg:mmbbr:35_#1,e73_MaterialRecords,1,"[{""resourceId"": ""fdeee906-b0de-577b-84e1-01ce091e304a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee6554d7-5ea1-4f63-8170-ad0d4ec11c8c"", ""inverseOntologyProperty"": """"}]"
edb93c50-a761-56e8-9b39-e2a2ae4f379c,1f9ef476-b67e-5153-93bb-4d449f700ed5,tg:mmbbr:36,tg:mmbbr:36_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1f9ef476-b67e-5153-93bb-4d449f700ed5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""937098f4-363d-4a94-a259-360e8c67f097"", ""inverseOntologyProperty"": """"}]"
db3deff9-aabc-5b54-8fdb-2219860ce33f,a20a4bf5-601c-58c5-bf78-465a3be12739,tg:mmbbr:37,tg:mmbbr:37_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a20a4bf5-601c-58c5-bf78-465a3be12739"", ""ontologyProperty"": """", ""resourceXresourceId"": ""05f6cb0d-9493-41d8-ba75-ea2c0fe733fe"", ""inverseOntologyProperty"": """"}]"
4fa4883b-4ba3-5744-a76e-02e0db75f8aa,a3adcdb2-30c6-5870-a9b2-eac1746fd71b,tg:mmbbr:38,tg:mmbbr:38_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a3adcdb2-30c6-5870-a9b2-eac1746fd71b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5a892a4c-da10-46f5-b80f-01b2d0963d37"", ""inverseOntologyProperty"": """"}]"
a8e9d08d-b063-575d-9870-c5afe510a017,bd85ebf3-4e77-512b-bb3e-d84181a71eab,tg:mmbbr:39,tg:mmbbr:39_#1,e73_MaterialRecords,1,"[{""resourceId"": ""bd85ebf3-4e77-512b-bb3e-d84181a71eab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c17f9e39-596b-4707-bbd5-07aab9d34351"", ""inverseOntologyProperty"": """"}]"
2b6dc176-c177-5f83-80fd-5650ef5ef110,3e39b60a-5d40-5fec-918c-bd3f38dc5ab8,tg:mmbbr:40,tg:mmbbr:40_#1,e73_MaterialRecords,1,"[{""resourceId"": ""3e39b60a-5d40-5fec-918c-bd3f38dc5ab8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8049a998-277b-41a2-acff-8a277517c353"", ""inverseOntologyProperty"": """"}]"
e43efb1a-851c-5a7b-b35e-e95119cc355c,a18920ff-2b14-5899-8f0f-8798c81b482a,tg:mmbbr:41,tg:mmbbr:41_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a18920ff-2b14-5899-8f0f-8798c81b482a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4bab9c22-9ba1-4e9e-ad21-43971589fe53"", ""inverseOntologyProperty"": """"}]"
87261565-40b9-53ae-878f-4f84cd920ea6,3e14fec4-d891-5b41-960a-7de99a26fc34,tg:mmbbr:42,tg:mmbbr:42_#1,e73_MaterialRecords,1,"[{""resourceId"": ""3e14fec4-d891-5b41-960a-7de99a26fc34"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e5be94b-9c61-48a6-86cc-3ed358c86720"", ""inverseOntologyProperty"": """"}]"
593a9035-702a-532b-9a59-fa6c4be918d6,ec358a00-364f-51fd-ae13-f9b67ce1951d,tg:mmbbr:43,tg:mmbbr:43_#1,e73_MaterialRecords,1,"[{""resourceId"": ""ec358a00-364f-51fd-ae13-f9b67ce1951d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4851655c-ffb1-440e-ba35-ed04b384af26"", ""inverseOntologyProperty"": """"}]"
58f0cae4-6c57-52ab-a013-243fcb6a9679,22eaffc4-cffa-57af-b614-78955e3ce7d0,tg:mmbbr:44,tg:mmbbr:44_#1,e73_MaterialRecords,1,"[{""resourceId"": ""22eaffc4-cffa-57af-b614-78955e3ce7d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ef1b195e-f8e5-4979-93cc-1298206aaaba"", ""inverseOntologyProperty"": """"}]"
a03f1a9d-9b33-51e5-9225-cd77d7828e0e,cf21a1b6-2ee5-52b4-b015-2a3dc118a29c,tg:mmbbr:45,tg:mmbbr:45_#1,e73_MaterialRecords,1,"[{""resourceId"": ""cf21a1b6-2ee5-52b4-b015-2a3dc118a29c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e0cb9c14-48a2-42fb-b961-a6aa58e00f88"", ""inverseOntologyProperty"": """"}]"
159de035-5c49-54fa-815b-1492ed42f3c1,8403880a-b5ec-547d-8a7d-1eef891be34e,tg:mmbbr:46,tg:mmbbr:46_#1,e73_MaterialRecords,1,"[{""resourceId"": ""8403880a-b5ec-547d-8a7d-1eef891be34e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e4d1ef0-e105-47d8-ac64-57e982ef754c"", ""inverseOntologyProperty"": """"}]"
64513f99-3b2d-549f-b36d-5ee47f390097,3a3fb251-17a6-571b-a2e5-635e5eee72ac,tg:mmbbr:47,tg:mmbbr:47_#1,e73_MaterialRecords,1,"[{""resourceId"": ""3a3fb251-17a6-571b-a2e5-635e5eee72ac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ab290870-15dd-4343-b7d2-f2a893e716a2"", ""inverseOntologyProperty"": """"}]"
21d0b21c-ab01-567e-82d1-0927205ccde9,d9053fe0-ba95-5d80-89c1-702273d1505a,tg:mmbbr:48,tg:mmbbr:48_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d9053fe0-ba95-5d80-89c1-702273d1505a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b2836976-e7f2-427b-a6de-077488cb46a8"", ""inverseOntologyProperty"": """"}]"
606c5084-f3ab-5e96-87c1-940b36320f2c,d4c4b4dd-e2a3-54e9-9aac-da37d26bc39d,tg:mmbbr:49,tg:mmbbr:49_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d4c4b4dd-e2a3-54e9-9aac-da37d26bc39d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d60805f-1f4d-4502-881f-b0e8eb9e4325"", ""inverseOntologyProperty"": """"}]"
612817b3-74b8-5123-9658-2ac7adf77171,e7cc422b-01ae-52ca-8f81-64c234ca2b52,tg:mmbbr:50,tg:mmbbr:50_#1,e73_MaterialRecords,1,"[{""resourceId"": ""e7cc422b-01ae-52ca-8f81-64c234ca2b52"", ""ontologyProperty"": """", ""resourceXresourceId"": ""14bbd145-5cbf-4902-82a6-509be73e8c4e"", ""inverseOntologyProperty"": """"}]"
6318de32-95bd-539b-a93a-b346324d3dae,e906a3df-30ec-5fe8-a525-e87b73aa7c52,tg:mmbbr:51,tg:mmbbr:51_#1,e73_MaterialRecords,1,"[{""resourceId"": ""e906a3df-30ec-5fe8-a525-e87b73aa7c52"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2e9d336-0ad4-4f30-b1c4-2137f13ba977"", ""inverseOntologyProperty"": """"}]"
5007fdad-db8a-54f9-aca4-da6899bf7dc2,06d75fab-dc76-5ff2-975d-4306a342dd67,tg:mmbbr:52,tg:mmbbr:52_#1,e73_MaterialRecords,1,"[{""resourceId"": ""06d75fab-dc76-5ff2-975d-4306a342dd67"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c6dae47-c09c-4f60-9d3e-84fc5dc98ef6"", ""inverseOntologyProperty"": """"}]"
baec0078-dc0e-5cc5-b28e-0dedce2b698d,37304376-bf9c-52f2-a1f1-a13511d8672e,tg:mmbbr:53,tg:mmbbr:53_#1,e73_MaterialRecords,1,"[{""resourceId"": ""37304376-bf9c-52f2-a1f1-a13511d8672e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0653f867-908c-4ae9-a366-2991952514ac"", ""inverseOntologyProperty"": """"}]"
3878e360-8e66-5e1a-ad6f-a85bc9088c38,473683d2-35e8-5b17-b9a5-1d033db34619,tg:mmbbr:54,tg:mmbbr:54_#1,e73_MaterialRecords,1,"[{""resourceId"": ""473683d2-35e8-5b17-b9a5-1d033db34619"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da7adeda-e001-4de0-aa87-127a7e368e8e"", ""inverseOntologyProperty"": """"}]"
b61be2d7-1599-5330-91ce-23c3b2318746,08811b07-36ee-590a-b8cb-357041e89548,tg:mmbbr:55,tg:mmbbr:55_#1,e73_MaterialRecords,1,"[{""resourceId"": ""08811b07-36ee-590a-b8cb-357041e89548"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9f747b6a-ac59-4593-a793-fca170b06cbf"", ""inverseOntologyProperty"": """"}]"
3cdacc03-8fa3-5080-bcc3-5b9795051996,1db1b09f-384f-5f04-abe7-033105ce346b,tg:mmbbr:56,tg:mmbbr:56_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1db1b09f-384f-5f04-abe7-033105ce346b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b7cad2fd-dbae-4688-9f25-78484748c1ce"", ""inverseOntologyProperty"": """"}]"
97f669f3-d197-5280-8fd1-87550d1c083a,537041d7-8e2b-598f-b1a9-2fa189cf15aa,tg:mmbbr:57,tg:mmbbr:57_#1,e73_MaterialRecords,1,"[{""resourceId"": ""537041d7-8e2b-598f-b1a9-2fa189cf15aa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc67c095-a6e6-4891-ac78-54e358ecb552"", ""inverseOntologyProperty"": """"}]"
e95621cd-2935-580d-add8-0ce8e08a461a,e0b96315-d3c5-5167-a0c3-1dda3ee8346e,tg:mmbbr:58,tg:mmbbr:58_#1,e73_MaterialRecords,1,"[{""resourceId"": ""e0b96315-d3c5-5167-a0c3-1dda3ee8346e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""775a9b93-815e-4117-a48b-d86d8b9ad4b0"", ""inverseOntologyProperty"": """"}]"
625eab70-12d6-5d1b-ba2a-287304607ba2,9b2777ba-056f-53d1-8335-90db3fb215be,tg:mmbbr:59,tg:mmbbr:59_#1,e73_MaterialRecords,1,"[{""resourceId"": ""9b2777ba-056f-53d1-8335-90db3fb215be"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f2c5d7a-de2d-43ed-97fb-4ff6b3b90368"", ""inverseOntologyProperty"": """"}]"
22330fe3-3424-5af6-9eb4-343e80e74c6b,67dcbb19-2d85-528d-9be1-b4ed50691e33,tg:mmbbr:60,tg:mmbbr:60_#1,e73_MaterialRecords,1,"[{""resourceId"": ""67dcbb19-2d85-528d-9be1-b4ed50691e33"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17b25430-2ba0-4a67-b0b3-2db35f8679cb"", ""inverseOntologyProperty"": """"}]"
ac05575f-0988-5da3-8efa-d7e166fb890a,4df2164d-5a26-553a-9a26-410ccf683b4f,tg:mmbbr:61,tg:mmbbr:61_#1,e73_MaterialRecords,1,"[{""resourceId"": ""4df2164d-5a26-553a-9a26-410ccf683b4f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47253082-43ff-4931-937c-fcc40c847b03"", ""inverseOntologyProperty"": """"}]"
8b947ce3-4f52-5cfe-92d8-29997dc64151,91e5c8f5-5898-500a-807b-4af620bdcec0,tg:mmbbr:62,tg:mmbbr:62_#1,e73_MaterialRecords,1,"[{""resourceId"": ""91e5c8f5-5898-500a-807b-4af620bdcec0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6bf6da28-6544-4789-ac9e-68f0aee79c4b"", ""inverseOntologyProperty"": """"}]"
c20a2336-3bce-599d-a43a-18cf3aee7929,d079a335-be41-5e3a-85e6-6a144a5e7f1a,tg:mmbbr:63,tg:mmbbr:63_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d079a335-be41-5e3a-85e6-6a144a5e7f1a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8f557f03-c9df-42e3-a419-581881574e2b"", ""inverseOntologyProperty"": """"}]"
3c942bc4-ba3f-5fc9-9a8f-1c4e899578ae,f7ec5235-e790-5be5-ba71-610f217e1595,tg:mmbbr:64,tg:mmbbr:64_#1,e73_MaterialRecords,1,"[{""resourceId"": ""f7ec5235-e790-5be5-ba71-610f217e1595"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e49c7018-acaa-4c9b-b769-2abc2f50d429"", ""inverseOntologyProperty"": """"}]"
e397b0ec-909b-5095-a085-6103744824a8,6e9d1a07-d8e2-5b1b-87f0-e7a8b509b12f,tg:mmbbr:65,tg:mmbbr:65_#1,e73_MaterialRecords,1,"[{""resourceId"": ""6e9d1a07-d8e2-5b1b-87f0-e7a8b509b12f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9fcdc718-534b-4843-b95a-e668efaf5239"", ""inverseOntologyProperty"": """"}]"
b4a04619-54dd-5d37-8558-9bcc785591b7,d746e2ed-5a84-5868-9404-6b2c763daa5b,tg:mmbbr:66,tg:mmbbr:66_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d746e2ed-5a84-5868-9404-6b2c763daa5b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bf0e5eef-f2c0-45a1-a701-94fd5aa59a1e"", ""inverseOntologyProperty"": """"}]"
a9f22487-f6cd-5cb9-9bf6-03d22d6aadfd,49a8c7ea-19e4-5c64-8dde-4e7acc24f50e,tg:mmbbr:67,tg:mmbbr:67_#1,e73_MaterialRecords,1,"[{""resourceId"": ""49a8c7ea-19e4-5c64-8dde-4e7acc24f50e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8f38cb03-304f-4f69-becf-7a3540b5800b"", ""inverseOntologyProperty"": """"}]"
