ResourceID,mmb_id,card,order,Acquisition Brocade ID,Acquisition Widget
93796666-4f18-55d4-826f-af3d47d8882d,tg:mmbbr:1256,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
17950b87-5229-565c-8a96-e7634bf12aa8,tg:mmbbr:1257,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
d2280204-04ac-5811-a145-4db9c2b9cf70,tg:mmbbr:1258,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
08dc1dd2-7f7c-5088-8f53-6ada23679e11,tg:mmbbr:1259,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
c7b0be13-0a47-5b0b-a7d6-6f7fd616647d,tg:mmbbr:1260,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
3a4a2196-c8a4-5b7d-810c-475b01005035,tg:mmbbr:1261,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
5ae20953-f1ca-5ed5-99e6-d2dec032774b,tg:mmbbr:1262,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
aacda202-2b6d-523b-90d7-7f08568bc72e,tg:mmbbr:1263,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
b9e4d7ff-cbbc-5b60-a059-39faf4389eae,tg:mmbbr:1264,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
f68a2799-4a16-5c0c-bc05-221ad6f32a85,tg:mmbbr:1265,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
385216db-ff04-58c7-822a-9db280d81d73,tg:mmbbr:1266,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
aa150508-529a-539a-8c01-429f8a832be2,tg:mmbbr:1267,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
d73bfe32-afd7-5e7b-b8a5-79c9763ba31d,tg:mmbbr:1268,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
131a9821-b983-5b7f-a86a-7ae69d298a51,tg:mmbbr:1269,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
f726954c-f0fd-5226-b29c-45e6d9eef440,tg:mmbbr:1270,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
54f9fe4e-abcc-58ef-9635-0625bf478ea2,tg:mmbbr:1271,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
2f63f3cd-c87c-56ff-a9b3-b2a2234104fe,tg:mmbbr:1272,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
abebe5d7-3901-5138-97e9-e97b615b720b,tg:mmbbr:1273,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
7308b85f-7881-5124-b73d-a03a0b80c497,tg:mmbbr:1274,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
b71c7c44-04b3-59a4-9f87-18a6dc2120d0,tg:mmbbr:1275,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
ae0d6348-20c1-5a7e-aa82-8a702dc795b3,tg:mmbbr:1276,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
482272d7-24f1-5541-bab7-da3ce50303a1,tg:mmbbr:1277,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
13d9afeb-22c8-5bdc-ae1d-a1dedd4558f1,tg:mmbbr:1278,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
c275477b-c494-57d0-a910-b6e02537cb64,tg:mmbbr:1279,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
29262f78-3296-53ee-8678-3264e700bcd6,tg:mmbbr:1280,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
90192c4a-558f-5ffd-9c07-978e6e2763d8,tg:mmbbr:1281,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
1642880c-565e-5877-9f82-d0f5f1bd72df,tg:mmbbr:1282,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
87d93f0b-7a85-57b8-9f6b-aa286bcda10f,tg:mmbbr:1283,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
ef3c1c29-718e-5657-a34a-fd9c40a46e47,tg:mmbbr:1284,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
a3b1663e-a706-5844-8618-a8acb186358b,tg:mmbbr:1285,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
0c7cd442-23e5-5fe8-8c57-14e202875e00,tg:mmbbr:1286,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
0d1ec8be-b7b1-5789-821a-9bba4c2d06c6,tg:mmbbr:1287,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
4d8706bd-743b-5936-b1cc-801ac8d5ba84,tg:mmbbr:1288,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
e2b910b5-1906-5a8a-87c5-4f2319d688ac,tg:mmbbr:1289,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
50b489a3-9bb7-5220-8785-4d2a39fef88b,tg:mmbbr:1290,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
5c35f289-cfb5-5efd-8de8-0cacbf6a9813,tg:mmbbr:1291,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
6e4ceb07-30f5-5fc9-8a2a-e77955eef5ba,tg:mmbbr:1292,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
5ed23564-d441-5234-8480-771c7b2dbd66,tg:mmbbr:1293,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
f9e4d1b4-9d9b-5b76-bed4-1a185871a24a,tg:mmbbr:1294,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
2aff0b0d-1db5-574a-8d26-5b8e3cae11e2,tg:mmbbr:1295,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
fab31f00-00d7-540a-a234-19585bd19ca1,tg:mmbbr:1296,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
b9943de9-6f42-5092-838d-2231cf40333a,tg:mmbbr:1297,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
6a5ff51c-77fa-5f8d-82a4-ab24c7d9a814,tg:mmbbr:1298,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
256dd852-6155-5d6a-a7c0-02b5a709f128,tg:mmbbr:1299,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
4d567ef5-3858-5d88-8e3e-2703495f2a9e,tg:mmbbr:1300,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
a712a982-19ab-543b-b5b3-6099fb5be0ea,tg:mmbbr:1301,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
bef19982-08d9-570b-a57b-a4ff8121f49f,tg:mmbbr:1302,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
778049ce-1a61-5d7b-9f83-81b00af1ca95,tg:mmbbr:1303,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
e0f3b4a3-af16-5b66-bc06-5c681b120b91,tg:mmbbr:1304,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
5c5aa473-b86c-5bdc-a4b3-bac7647c7833,tg:mmbbr:1305,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
5b4712bb-3965-5e6f-8c34-a1868645c759,tg:mmbbr:1306,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
1f420a3f-e3ef-5a23-af06-da19db2ffb51,tg:mmbbr:1307,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
88d4cd9c-63cb-591b-8208-65a4faddd438,tg:mmbbr:1308,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
eb19ae45-7ae2-5641-83ab-9fb7f82854e4,tg:mmbbr:1309,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
847b1ce9-c057-5124-9f39-0e7d220c43c8,tg:mmbbr:1310,e22_Acquisitions,1,tr:lh:9347,"dlod={""name"":""Brief aan Hubert Malfait van Maurice Roelants"",""ark"":""ark:/24970/x0/0a398bbe-aed6-5450-91d2-e182eb2590b7"",""uri"":""/repositories/11/accessions/1000132"",""id"":""tr:lh:9347"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
