ResourceID,card,order,source_field,Description,Description Type,Description Language
686aaaeb-90ba-5ddb-88fe-f13ac964755c,Descriptions,1,note.lhdetail,Recto: [Profiel van Jan van Rijswijck naar rechts]. Rondschrift: JAN VAN RIJSWIJCK BURGEMEESTER DER STAD ANTWERPEN  / 29 NOVEMBER 1896. Op de schouderafsnede: M. VERMEIREN. Verso: [Het gekroonde wapenschild van de Stad Antwerpen omgeven door een bloemenkrans en geflankeerd door een wildeman (links) en wildevrouw (rechts)]. Signatuur onderaan: M. VERMEIREN.,detailbeschrijving,Nederlands
93cb61b6-7711-5dfe-a061-569ac06464be,Descriptions,1,id.desc,Achthoekige glazen inktpot met draaideksel.,descriptive note,Nederlands
777e9212-d7a9-5501-8978-fd54e7f26c95,Descriptions,1,note.lhdetail,Draagplaket. Recto: [Bovenaan een kroon met daaronder een tekstlint: LIBERALE. Onderaan in sierlijke letters de initialen: V / B].,detailbeschrijving,Nederlands
f7fdd293-2b63-5659-9617-b18d7a1be459,Descriptions,1,id.desc,Twee balpennen en een vulpen,descriptive note,Nederlands
68aaa2d9-b5a9-50dc-9ff2-d710265f6eeb,Descriptions,1,note.lhdetail,Vierarmig wit/rood Maltezer kruis aan een rood/wit lint. Een lauwerkrans tussen het lint en de medaille en gouden stralen tussen de armen van het kruis. Recto: [Centraal een rood medaillon met een witte rand en een gevierendeeld wapenschild in het midden (rood/wit/zwart)]. Rondschrift op witte rand met gouden letters: EX UNITATE VIRES. Monogrammen op wapenschild: ES / SD. Voor- en keerzijde zijn identiek.,detailbeschrijving,Nederlands
52ee1d6d-2804-50d3-bfd3-61042162ed3c,Descriptions,1,id.desc,Menu in porselein met originele tekening van 'Man met wandelstok en pijp'.,descriptive note,Nederlands
52ee1d6d-2804-50d3-bfd3-61042162ed3c,Descriptions,2,note.lhdetail,"Originele tekening in rode inkt op porseleinen menustaandertje met goudrand.
De voorzijde is ook versierd met een vogeltje en bloemen. Links bovenaan staat het woord _Menu_ geschreven in zwarte inkt.
",detailbeschrijving,Nederlands
bbd8ed56-93f4-5c59-bf7e-d07fd96d4ae1,Descriptions,1,id.desc,"montuur in schildpad imitatie, in een stoffen brillenhoes",descriptive note,Nederlands
c7135e38-584c-5a54-8836-5433378b28ad,Descriptions,1,note.lhdetail,"Recto: [profiel van Hendrik Conscience]. Tekst rondom: HENDRIK CONSCIENCE / 1812 - 1883. Onder de bustafsnede: M. VERMEIREN. Verso: [Het praalgraf van Hendrik Conscience met daarop de tekst: : Hendrik Conscience  /1812 - 1883]. Tekst rondom: PRAALGRAF, DOOR ZIJNE VEREERDERS OPGERICHT 19 SEPTEMBER 1886. Onderaan in kleine letters: M. VERMEIREN.",detailbeschrijving,Nederlands
44b9fca4-68bc-5fd6-b341-40e28a6224fd,Descriptions,1,id.desc,Dirigeerstok van hout.,descriptive note,Nederlands
952bcc33-f731-577a-a040-d6d6e8c30fc0,Descriptions,1,id.desc,Zwart schaaltje met een goudkleurige rand en sterren en ter decoratie,descriptive note,Nederlands
6b25ae3c-1a1a-59a4-a776-a24cd0f9e1e6,Descriptions,1,note.lhdetail,Met draagoog. Recto: [Binnen een parelrand een monogram van de letters NCI]. Onder het monogram: MDCCCIC / MCMXXXIII / CANALE. Verso: [Onderaan een olijftak]. CONGRÈS / INTERNATIONAL / DES INFIRMIÈRES / PARIS • BRUXELLES / • IX • XV • JUILLET•. Bovenop olijftak: CONCORDIA.,detailbeschrijving,Nederlands
bc71e5a7-816b-5036-bf89-bdcdad003524,Descriptions,1,id.desc,"Dirigeerstok van hout, bewaard in een hoesje en gesigneerd door Peter Benoit. Op de stok staat """"Ter herinnering aan Blanche de Coene, dirigent van het jaarfeest te Antwerpen in (?)"""".",descriptive note,Nederlands
4eec1b20-1ac5-57c6-a991-8484d9324186,Descriptions,1,id.desc,Papierklem in de vorm van een paperclip,descriptive note,Nederlands
1d05b1b9-0618-5c54-8751-6479fbf3475f,Descriptions,1,id.desc,Bril in houten koker,descriptive note,Nederlands
4f887d02-75a6-5ce8-b12c-e5b38da7ee6c,Descriptions,1,id.desc,"Geelkoperen en kunststoffen montuur, ronde glazen en krulveren. In een metalen brillendoos met scharnierdeksel.",descriptive note,Nederlands
a65025e9-9d49-5cc7-8251-2302516bbdaa,Descriptions,1,note.lhdetail,Draagplakket. Recto:  [Het gekroonde stadswapen van Antwerpen binnen een open lauwerkrans]. Onderaan tekstlint: FEEST / DE VRIENDENCLUB / COMITEIT.,detailbeschrijving,Nederlands
168af78c-5e5c-5350-9eed-b281c25f187f,Descriptions,1,id.desc,Handtekening,descriptive note,Nederlands
5b7bbf90-249a-50cd-b832-34789cc9fe4f,Descriptions,1,note.lhdetail,Medaglia al Merito conferita a Lode Sebregts. Recto: [Centraal binnen een cirkel een wapenschild met twee leeuwen als schildhouders. Op het schild bovenaan een kroon en daaronder twee Maltezer kruisen. Onder het schilde een sierlijke banderol]. Langs de rand: INTERNATIONAL PARLIAMENT. Onderaan tussen 2 sterretjes: U.S.A. Op de banderol: NEC TEMERE NEC TIMIDE.,detailbeschrijving,Nederlands
ee505759-223f-5451-aee7-5fc99aa8e4c5,Descriptions,1,id.desc,pen en potlood in een rechthoekig doosje,descriptive note,Nederlands
039e2f17-f200-5204-b703-688251042d88,Descriptions,1,note.lhdetail,"Recto: [De gekroonde wapenschilden van de provincies Antwerpen, Namen, Henegouwen, Luxemburg, Luik, Limburg, West-Vlaanderen en Oost-Vlaanderen in een kring (en gelinkt door een ketting) rondom het gekroonde wapenschild van de provincie Brabant en de jaartallen 1836 - 1936]. BONNETAIN SCULPSIT. Verso: [Bovenaan een liggende leeuw. Links een staande, gekroonde vrouwenfiguur in een mantel die een bos bloemen in haar rechterarm vasthoudt. Rechts een staande vrouwenfiguur met een document in de handen waarop LEX / PROVINCIALIS / XXX - IV / M.D. CCC / XXX / VI staat]. BONNETAIN SCULPSIT. Op de rand: J. FONSON",detailbeschrijving,Nederlands
d6ddc6e0-bdbd-5df8-92e4-9f59bd1f9bb1,Descriptions,1,note.lhdetail,Recto: [Binnen een parelrand het profiel van Jean François Loos naar links]. Rondschrift binnen de parelrand: JEAN FRANÇ. LOOS NÉ A ANVERS EN 1799. Op de halsafsnede: JOUVENEL. Onder de halsafsnede: D’APRES JOS GEEFS. Verso: [Lauwerkrans binnen een parelrand]. In het middenveld: BOURGEMESTRE / ET / REPRÉSENTANT / D'ANVERS / 1859.,detailbeschrijving,Nederlands
689c4ad9-8332-5e66-b346-1bd7633425c9,Descriptions,1,id.desc,Papierklem in de vorm van een rechter vrouwenhand,descriptive note,Nederlands
d04d6f12-b361-5dc9-9072-33c4896dc250,Descriptions,1,id.desc,"Gouden montuur, met kunststof.",descriptive note,Nederlands
807d1fa4-a90f-5284-81a1-aa30acf7bba9,Descriptions,1,id.desc,"Houten inktstempel, """"Uitgeverij de Galge P.V.B.A. - J. Sonneville - Postbus 20 - Brugge",descriptive note,Nederlands
6168c962-3e49-5cc3-bc28-25b3366a6315,Descriptions,1,note.lhdetail,"Recto: [Een zittende vrouwenfiguur die met haar rechterhand een palmtak voor zich uit houdt. Haar linkerarm rust op een rechtstaand boek, naast dat boek staat een inktpot met een veer. Aan haar voeten en naast haar staan en liggen verschillende boeken en rechts staat een lier. Links op de achtergrond staat een leeuw en rechts een zuil en een palmboom]. Bovenaan langs de rand: KONINKLIJKE VLAAMSCHE ACADEMIE VOOR TAAL- EN LETTERKUNDE. Onderaan: 1886. Signatuur rechts onderaan: LEMAIRE. Verso: Binnen een parelrand bovenaan een koningskroon en onderaan een zittende, schrijvende putto]. Centraal: KONINKLIJKE / VLAAMSE ACADEMIE / VOOR / TAAL-EN LETTERKUNDE / DE VASTE SECRETARIS.",detailbeschrijving,Nederlands
eacb0b64-a631-5317-81ab-b07e5c5a0da5,Descriptions,1,id.desc,Stempel met handvat,descriptive note,Nederlands
38bab78f-ccfe-5cc7-ba4a-274a5667314d,Descriptions,1,id.desc,Neusknijper met een goudkleurig metalen montuur en ronde glazen. Aan de rechterkant werd een metalen schakelketting met een haak voor achter het oor bevestigd. In een brillendoos met scharnierdeksel.,descriptive note,Nederlands
ae4ddc15-90b6-5216-9c39-47a4d69fee0d,Descriptions,1,note.lhdetail,"Recto: [Profiel van vrouwenhoofd met in de haren elementen van de havenindustrie, een Erlenmeyer, een diamant en een schip]. Tekst onderaan langs de rand: PROVINCIE ANTWERPEN. Rechts in kleine letters: PANHUYZEN. Verso: PRIJS  / JEUGDLITERATUUR  / 1987 / COR RIA LEEMAN.",detailbeschrijving,Nederlands
68063590-95c5-5ec6-9f10-fd69b8b51b68,Descriptions,1,id.desc,"Kop en steel uit esdoorn takken, met een kunststoffen mondstuk. Kop met een vlakke onderzijde om op tafel te zetten.",descriptive note,Nederlands
d30cff16-d872-5c7e-a09f-b05ede5c5258,Descriptions,1,id.desc,"Geelkoperen neusknijper met ronde glazen, in een lederen hoes.",descriptive note,Nederlands
0a65641d-3a81-502e-9c8b-d93c471274ed,Descriptions,1,note.lhdetail,"[Hanger aan een paars moirée satijnen lint met rozet . Wit Maltezer Kruis en een vergulde kroon. Geëmailleerd aan beide zijden. Recto: Centraal staat leeuw met spreuk """"L'union fait la force"""". Verso: Koninklijk monogram Leopold I.]",detailbeschrijving,Nederlands
c63e171d-b02a-5052-a9f0-769d01eaab54,Descriptions,1,id.desc,"Pijp met een amberkleurige gebogen steel, in een houten opbergdoosje met voering.",descriptive note,Nederlands
7a04ce32-968d-5c8a-b662-9c05ef366c53,Descriptions,1,id.desc,"Neusknijper met metalen montuur, opgeplooid in een lederen brillendoosje.",descriptive note,Nederlands
9f84eaea-8f76-5c81-89c1-c29bb01ac105,Descriptions,1,note.lhdetail,"Handgebonden leren miniatuurboekje met het 'Onze Vader' in verschillende talen + een  letterstaafje. Het boekje zit in een plexiglas doosje met ingebouwd vergrootglas. De tekst op de pagina's is per taal geproduceerd met één letterstaafje van 3x3 cicero (4x4 mm). Op het letterstaafje: LETTERGIETERIJ  AMSTERDAM. 

AFMETINGEN:
Boekje: 6 mm x 6 mm. Doosje: 19 mm x 19 mm. Letterstaafje: 24 mm x 4 mm.
",detailbeschrijving,Nederlands
50db8fa5-2250-5d0f-bb8f-8f63d18a4fd5,Descriptions,1,id.desc,Metalen luciferkoker met scharnierdeksel en een aanstrijkvlak aan de onderzijde.,descriptive note,Nederlands
e183894d-04ce-5c3f-8300-1f4b0e083f34,Descriptions,1,id.desc,"Kartonnen doosje met dominokaarten, als didactisch materiaal.",descriptive note,Nederlands
67ada668-af59-5fa5-b6b1-825fbac71ed9,Descriptions,1,id.desc,Schrijftafel - onderdeel van de originele meubelset uit de werkruimte van Herman Teirlinck.,descriptive note,Nederlands
67ada668-af59-5fa5-b6b1-825fbac71ed9,Descriptions,1,id.title/subTitle,Schrijftafel,descriptive note,Nederlands
67ada668-af59-5fa5-b6b1-825fbac71ed9,Descriptions,1,note.lhdetail,"Schrijftafel met wortelfineer en bruin leder werkvlak.

",detailbeschrijving,Nederlands
b06ff932-a1e4-562b-944e-cd87ab59530c,Descriptions,1,id.desc,"Pijp uit zwart beschilderde pijpaarde, met een gebogen kunststoffen mondstuk.",descriptive note,Nederlands
3beb2575-8065-551e-8612-06b0c5e9c57f,Descriptions,1,note.lhdetail,Plaquette met draagoog. Recto: [Decoratieve rand met kastanjeblad-patroon. Binnen een cirkel: een staande vrouwenfiguur met palmtakken in haar rechterarm en een lauriertak in haar uitgestrekte linkerhand]. Verso: [Decoratieve rand met kastanjeblad-patroon]. Tekst middenveld cirkel: LIBERALE ZIEKENBEURS / HULP IN NOOD / CAPPELLEN / VAANDEL / INHULDIGING / 31 AUGUSTI 1913.,detailbeschrijving,Nederlands
58793a7e-9836-522b-8b8a-1017729be7dc,Descriptions,1,note.lhdetail,Een wit/rood kruis met gouden stralen aan een lauwerkrans en wit/paars lint met rozet. Centraal in een witte cirkel een gevierendeeld wapenschild.,detailbeschrijving,Nederlands
4733eafd-05ba-5af5-a904-4e28c8aada36,Descriptions,1,id.desc,Figuratieve hagedis in geelkoper,descriptive note,Nederlands
bcf2345c-5724-52f5-a3f5-5ea521ba4778,Descriptions,1,id.desc,"Veer van Ledeganck, uit het nalatenschap van zijn kleindochter Anna de Weert. 
",descriptive note,Nederlands
10c034bb-4ac3-57d3-9e4a-93e2a408b890,Descriptions,1,id.desc,Dirigeerstok gemaakt van hout.,descriptive note,Nederlands
