ResourceID,brocade.id,card,order,source_field,Annotation,Annotation Language,Annotation Type
d9d2bfc9-b4fd-5511-bc50-3d07a998a76b,tg:lhob:299,Annotations,1,adm.note,Doos 12 / 27,Nederlands,remarks
9ca98929-13cf-5371-bd45-831394bbf1a5,tg:lhob:276,Annotations,1,adm.note,Doos 12 / 7,Nederlands,remarks
1cf726b5-8db7-5c0c-bd9e-662639410d3c,tg:lhob:325,Annotations,1,adm.note,Doos 14 / 6,Nederlands,remarks
685c94bb-f485-5187-bbff-a0a0a5d194e8,tg:lhob:260,Annotations,1,adm.note,Doos 11 / 34,Nederlands,remarks
87af7525-a00e-500b-a735-69ded74ebf52,tg:lhob:149,Annotations,1,adm.note,Doos 4 / 16,Nederlands,remarks
86d860c1-a438-58fe-9372-451f72f450ff,tg:lhob:688,Annotations,2,note.lhalg,"Heremans, J.",Nederlands,remarks
d19db6ee-0d5a-50b3-90d3-000bd329e296,tg:lhob:237,Annotations,1,adm.note,Doos 11 / 13,Nederlands,remarks
45f29949-22e4-531c-b065-fe437fc2ecce,tg:lhob:166,Annotations,1,adm.note,Doos 5 / 6,Nederlands,remarks
51a452cc-2dfd-5229-b4b6-c3b27a49db3b,tg:lhob:189,Annotations,1,adm.note,Doos 7 / 8,Nederlands,remarks
95a78d68-6920-50a7-bc1e-866675ad86f5,tg:lhob:69,Annotations,1,adm.note,Doos 1 / 2,Nederlands,remarks
198bc04a-78a6-5339-8b8b-4caf523069af,tg:lhob:86,Annotations,1,adm.note,Doos 1 / 16,Nederlands,remarks
5a485315-b659-5ec1-8de9-d47d28d87bb1,tg:lhob:90,Annotations,1,adm.note,Doos 1 / 119,Nederlands,remarks
5a5021d7-b4eb-5be4-bda5-b729383dfc93,tg:lhob:259,Annotations,1,adm.note,Doos 11 / 38,Nederlands,remarks
80c176d5-76af-5408-b773-293ff0dd60a5,tg:lhob:170,Annotations,1,adm.note,Doos 5 / 10,Nederlands,remarks
32446758-f41f-588b-96b2-8b998a5e9d4b,tg:lhob:388,Annotations,1,adm.note,Doos 15 / 30,Nederlands,remarks
4a8f8f16-cfdf-5c58-9732-35cb89d2cd73,tg:lhob:222,Annotations,1,adm.note,Doos 11 / 1,Nederlands,remarks
c571dfb3-77ca-5912-b84c-bd60bed483d8,tg:lhob:330,Annotations,1,adm.note,Doos 14 / 11,Nederlands,remarks
878376c8-056e-5d6d-b0de-1f65d45905c9,tg:lhob:263,Annotations,1,adm.note,Doos 11 / 43,Nederlands,remarks
e548aa1e-4b19-505c-9aa0-1a564d99f098,tg:lhob:326,Annotations,1,adm.note,Doos 14 / 7,Nederlands,remarks
5c05dc28-3f90-51ed-9553-7ae652309d48,tg:lhob:306,Annotations,1,adm.note,Doos 13 / 6,Nederlands,remarks
d4d060ff-a609-5e25-90c7-d159e7e61105,tg:lhob:243,Annotations,1,adm.note,Doos 11 / 21,Nederlands,remarks
74b3bb6b-779a-50d6-a5f9-1e3852b52cab,tg:lhob:347,Annotations,1,adm.note,Doos 14 / 28,Nederlands,remarks
20066bb0-bce3-5c05-b3af-2084a0f452cc,tg:lhob:202,Annotations,1,adm.note,Doos 9 / 5,Nederlands,remarks
f4c829c8-d54e-511b-a9d6-9f8073b5073c,tg:lhob:24,Annotations,1,adm.note,Er is nog een vierde exemplaar van deze medaille met inschrijvingsnummer 63409,Nederlands,remarks
83258e3f-8d17-558c-83d2-c78267832032,tg:lhob:193,Annotations,1,adm.note,Doos 8 / 2,Nederlands,remarks
cafdae75-d8c4-5576-a18b-4a9d62e2dd49,tg:lhob:310,Annotations,1,adm.note,Doos 13 / 10,Nederlands,remarks
e3f6e056-d25b-58ae-b4b4-cca975a8ef13,tg:lhob:255,Annotations,1,adm.note,Doos 11 / 35,Nederlands,remarks
40b9a4e5-a38f-5d81-ab1a-d6e219b11764,tg:lhob:384,Annotations,1,adm.note,Doos 15 / 26,Nederlands,remarks
c4c251f0-92eb-5194-abef-c9620d4f2192,tg:lhob:150,Annotations,1,adm.note,Doos 4 / 17,Nederlands,remarks
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,tg:lhob:279,Annotations,1,adm.note,Doos 12 / 10,Nederlands,remarks
b8afcb4f-5eaf-51fa-a596-63ac0c2adcd6,tg:lhob:296,Annotations,1,adm.note,Doos 12 / 24,Nederlands,remarks
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,Annotations,3,note.lhalg,"De derde Koninklijke Beker Landjuweel kwam in 1929 in het bezit van de vereniging 'De Kunstvrienden' dankzij twee opeenvolgende overwinningen. Gustaaf Tits, acteur in verschillende toneelverenigingen en zoon van Guillaume Tits die jarenlang betrokken was bij de Borgerhoutse vereniging, ontving de beker toen 'De Kunstvrienden' ophield te bestaan.",Nederlands,remarks
d0ac0298-3a56-5dae-93ec-fb8586cac684,tg:lhob:146,Annotations,1,adm.note,Doos 4 / 13,Nederlands,remarks
e1374b69-f39c-5d93-9ce0-19ab21cfd845,tg:lhob:280,Annotations,1,adm.note,Doos 12 / 11,Nederlands,remarks
4c8a9047-cfed-5b6f-8c50-6cc251612839,tg:lhob:392,Annotations,1,adm.note,Doos 15 / 36,Nederlands,remarks
dc472710-8a9a-5090-a40d-74f694fbec1f,tg:lhob:238,Annotations,1,adm.note,Doos 11 / 15,Nederlands,remarks
b07fea49-9c66-5452-82d8-fa8ae8753072,tg:lhob:687,Annotations,2,note.lhalg,"Pomonis, G.",Nederlands,remarks
91f52600-dd4d-581b-9fc5-95ce8382136b,tg:lhob:393,Annotations,1,adm.note,Doos 15 / 37,Nederlands,remarks
7db9392a-b61a-54d1-baa5-01402bb3c3c2,tg:lhob:239,Annotations,1,adm.note,Doos 11 / 26,Nederlands,remarks
b7afbe19-8afd-5b57-b1c5-77a14ae549c3,tg:lhob:281,Annotations,1,adm.note,Doos 12 / 12,Nederlands,remarks
55934b7a-b56e-55e0-90e4-bfa8ebcb542e,tg:lhob:278,Annotations,1,adm.note,Doos 12 / 9,Nederlands,remarks
8ae6f6c2-6493-57b1-9fc8-08b3b23cedb8,tg:lhob:297,Annotations,1,adm.note,Doos 12 / 25,Nederlands,remarks
c6e822b7-876b-5030-acaf-1604685aba95,tg:lhob:385,Annotations,1,adm.note,Doos 15 / 27,Nederlands,remarks
996562ab-7336-5ae0-aa82-88e74ac3c714,tg:lhob:311,Annotations,1,adm.note,Doos 13 / 11,Nederlands,remarks
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,Annotations,1,adm.note,Doos 8 / 1,Nederlands,remarks
bf4d3de2-9dc9-5001-90ca-d2e873d41663,tg:lhob:716,Annotations,1,adm.note,In verwerking,Nederlands,remarks
931d0ea2-7c1c-59ca-a071-26de559e7ea8,tg:lhob:203,Annotations,1,adm.note,Doos 9 / 6,Nederlands,remarks
832f66ed-88a0-51e6-ae90-4a250dcaa89a,tg:lhob:72,Annotations,1,adm.note,Doos 1 / 4,Nederlands,remarks
0df1342b-a227-57fc-8aa6-c679fdac8fe8,tg:lhob:307,Annotations,1,adm.note,Doos 13 / 7,Nederlands,remarks
1522fb40-e86a-5a0c-b9b6-51e80bab9202,tg:lhob:242,Annotations,1,adm.note,Doos 11 / 19,Nederlands,remarks
e3aecdd4-c237-578b-a82d-5a6028b15912,tg:lhob:184,Annotations,1,adm.note,Doos 7 / 3 - 4,Nederlands,remarks
a43371f8-3cd4-553d-b0bf-7bd8c6551d98,tg:lhob:235,Annotations,1,adm.note,Doos 11 / 12,Nederlands,remarks
901a5041-b16f-567e-b8e3-2e6e51230651,tg:lhob:13,Annotations,1,adm.note,In verwerking: Ruimte V2 A.,Nederlands,remarks
3518ee1c-75b6-54b2-a488-09cc1b56adce,tg:lhob:262,Annotations,1,adm.note,"Doos 11 / 41
",Nederlands,remarks
58dcba6e-aa07-5f45-b343-aec8655eff90,tg:lhob:327,Annotations,1,adm.note,Doos 14 / 8,Nederlands,remarks
3971c9bc-2e36-58a9-86f3-09084647bf74,tg:lhob:274,Annotations,1,adm.note,Doos 12 / 5,Nederlands,remarks
377a79d9-9f98-5c73-b273-7eb0e2602385,tg:lhob:331,Annotations,1,adm.note,Doos 14 / 12,Nederlands,remarks
6d861e9f-2463-5419-bebe-20cb1bd83805,tg:lhob:389,Annotations,1,adm.note,Doos 15 / 31,Nederlands,remarks
9684c488-8ba9-5dfa-b7ce-c9edf15c17b4,tg:lhob:223,Annotations,1,adm.note,Doos 11 / 2,Nederlands,remarks
48f0f655-1c45-5057-b8de-c34768a29c65,tg:lhob:171,Annotations,1,adm.note,Doos 5 / 11,Nederlands,remarks
dcdb4665-fc35-54fd-891c-8264c382dc77,tg:lhob:258,Annotations,1,adm.note,Doos 11 / 38,Nederlands,remarks
51bcdd84-ad82-5039-b142-824707838573,tg:lhob:91,Annotations,1,adm.note,Doos 1 / 20,Nederlands,remarks
a027141a-ffad-5620-adb4-ce7b4525cf5f,tg:lhob:68,Annotations,1,adm.note,Doos 1 / 1,Nederlands,remarks
4689e55a-8764-5246-8768-eb25470cecf2,tg:lhob:188,Annotations,1,adm.note,Doos 3 / 16,Nederlands,remarks
51d14ff3-417d-5acb-b57a-ec2871082d85,tg:lhob:183,Annotations,1,adm.note,Doos 7 / 2,Nederlands,remarks
f56cc376-7b59-5976-b38c-8dd2085e4719,tg:lhob:300,Annotations,1,adm.note,Doos 11 / 27,Nederlands,remarks
d80cadcb-0479-54b6-a569-2ba22a8ec06c,tg:lhob:245,Annotations,1,adm.note,Doos 11 / 23,Nederlands,remarks
bf488e8e-0d36-5e38-8c12-df9cc968fa9f,tg:lhob:357,Annotations,1,adm.note,Doos 14 / 37,Nederlands,remarks
3dbbdc18-0865-5d77-9efa-fab4fb0f369d,tg:lhob:75,Annotations,1,adm.note,Doos 1 / 7,Nederlands,remarks
5b75ffcb-57f1-5a2f-b136-caaaa207e972,tg:lhob:711,Annotations,1,adm.note,In verwerking,Nederlands,remarks
86f82254-f067-5e4b-a720-677f9d4f3025,tg:lhob:204,Annotations,1,adm.note,Doos 9 / 7,Nederlands,remarks
bb57ff9c-2c5a-58d4-98c7-68e3ccb0b883,tg:lhob:195,Annotations,1,adm.note,Doos 8 / 4,Nederlands,remarks
c28664a6-cbde-50f1-8a4c-14a572bbc3b3,tg:lhob:316,Annotations,1,adm.note,Doos 13 / 15,Nederlands,remarks
d0522115-6a2e-5480-aac8-f18be8376fc5,tg:lhob:253,Annotations,1,adm.note,Doos 11 / 32,Nederlands,remarks
1c70cb59-17bd-520b-ab0e-5aee93e5e48a,tg:lhob:603,Annotations,2,note.lhalg,CARL DE COCK & FISCH,Nederlands,remarks
