ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Note,Entity Widget,Entity Identifier
5ebb0f3c-cace-5b57-9dc3-cf73efb31735,tg:lhob:338,OriginalBrocade,2,6ea8a650-3e61-5d6b-8606-4437d7d11932,au::9643,keywords,,"dlod={""id"":""ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932
06ef615d-2dcf-5abe-90d8-5149d5f7d4b5,tg:lhob:695,OriginalBrocade,1,77f80908-578d-5e22-b42e-b86ea48283df,au::10236,keywords,,"dlod={""id"":""ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df
2c34ea20-351b-5681-8156-6799501d4711,tg:lhob:380,OriginalBrocade,1,c9100840-f802-5909-b051-7ccef02d4533,au::9614,keywords,,"dlod={""id"":""ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533
b5714f50-9ce1-55a7-a857-8d0d261f8701,tg:lhob:553,OriginalBrocade,1,97f5e855-9134-526a-91d3-71b8088d5c68,au::16765,keywords,,"dlod={""id"":""ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68
0e3c664a-3014-5589-93a4-614dc7ed5327,tg:lhob:103,OriginalBrocade,1,e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f,au::8849,keywords,,"dlod={""id"":""ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f
ab69a3bf-86ff-5650-895c-5337902b75cd,tg:lhob:601,OriginalBrocade,1,e4bfa316-24f5-5a24-b099-92de69e3e6c8,au::16589,keywords,,"dlod={""id"":""ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8
ab69a3bf-86ff-5650-895c-5337902b75cd,tg:lhob:601,OriginalBrocade,2,9705ea8b-1e4d-5acc-aa5a-843190095196,au::17519:1,keywords,,,
8d2ffbfc-9e25-5c51-be3e-38a01561baf4,tg:lhob:314,OriginalBrocade,1,77f80908-578d-5e22-b42e-b86ea48283df,au::10236,keywords,,"dlod={""id"":""ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df
9b7353fd-82c9-510e-9e2f-56bb58d88ad9,tg:lhob:197,OriginalBrocade,1,c9100840-f802-5909-b051-7ccef02d4533,au::9614,keywords,,"dlod={""id"":""ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533
9b7353fd-82c9-510e-9e2f-56bb58d88ad9,tg:lhob:197,OriginalBrocade,2,6ea8a650-3e61-5d6b-8606-4437d7d11932,au::9643,keywords,,"dlod={""id"":""ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932
d8ec86e7-3dd1-58b6-8ef5-0cda6f2106d8,tg:lhob:528,OriginalBrocade,1,99874b75-8dda-50f8-84a3-242697194b2c,au::2039,keywords,,"dlod={""id"":""ark:/83110/x0/99874b75-8dda-50f8-84a3-242697194b2c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/99874b75-8dda-50f8-84a3-242697194b2c
d8ec86e7-3dd1-58b6-8ef5-0cda6f2106d8,tg:lhob:528,OriginalBrocade,2,c526cbe4-717b-5c2c-9bfe-491f98d553c0,au::7555,keywords,,"dlod={""id"":""ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0
f9af0ba4-1e21-5c18-8ff9-f3f147c5be4f,tg:lhob:482,OriginalBrocade,1,6a263bee-3114-5952-a9a9-d55d9d8b2e92,au::9760,keywords,,"dlod={""id"":""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92
44e552c6-c31f-5bd1-99c9-0b205cec829e,tg:lhob:656,OriginalBrocade,1,c9344b7a-af60-5204-8829-9258d362d4e0,au::21743,keywords,,"dlod={""id"":""ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0
aace5079-d656-5063-aa96-7b87fd00e060,tg:lhob:713,OriginalBrocade,1,256e57f3-31fe-5166-a502-4a35cd8ad1f4,au::2931,keywords,,"dlod={""id"":""ark:/83110/x0/256e57f3-31fe-5166-a502-4a35cd8ad1f4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/256e57f3-31fe-5166-a502-4a35cd8ad1f4
76a01cb8-b151-59c3-b593-b02b67de188f,tg:lhob:343,OriginalBrocade,1,59638b74-5696-54aa-9aff-281455e26bf0,au::19775,keywords,,"dlod={""id"":""ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0
ea048364-6101-5492-bef4-6573a816a250,tg:lhob:590,OriginalBrocade,1,47672718-7f35-538e-9cdc-cc411d7df118,au::11366,keywords,,"dlod={""id"":""ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118
ea048364-6101-5492-bef4-6573a816a250,tg:lhob:590,OriginalBrocade,2,e4bfa316-24f5-5a24-b099-92de69e3e6c8,au::16589,keywords,,"dlod={""id"":""ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8
a319e252-eb18-5a27-80bb-fa2132d48bf9,tg:lhob:98,OriginalBrocade,1,e5b71fe9-e9ae-52ca-b512-a632926f450e,au::12051,keywords,,"dlod={""id"":""ark:/83110/x0/e5b71fe9-e9ae-52ca-b512-a632926f450e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e5b71fe9-e9ae-52ca-b512-a632926f450e
a319e252-eb18-5a27-80bb-fa2132d48bf9,tg:lhob:98,OriginalBrocade,2,0400cb15-183f-5c1e-9374-29a2a28ffe3e,au::1004,keywords,,"dlod={""id"":""ark:/83110/x0/0400cb15-183f-5c1e-9374-29a2a28ffe3e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0400cb15-183f-5c1e-9374-29a2a28ffe3e
89346987-6164-5d91-94a1-ab22af09b8e9,tg:lhob:77,OriginalBrocade,1,ac8e79a1-53c8-5949-b8d5-37225ccc6fb4,au::850,keywords,,"dlod={""id"":""ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4
89346987-6164-5d91-94a1-ab22af09b8e9,tg:lhob:77,OriginalBrocade,2,4355bbc1-da74-5227-977a-8de1502d6f89,au::848,keywords,,"dlod={""id"":""ark:/83110/x0/4355bbc1-da74-5227-977a-8de1502d6f89"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4355bbc1-da74-5227-977a-8de1502d6f89
4556877c-3dec-5bf7-a0ca-35af1a796385,tg:lhob:210,OriginalBrocade,1,6326b41f-fe7f-58a7-a4e7-da7b542045ed,au::3880,keywords,,"dlod={""id"":""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,OriginalBrocade,1,47672718-7f35-538e-9cdc-cc411d7df118,au::11366,keywords,,"dlod={""id"":""ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,OriginalBrocade,2,c9344b7a-af60-5204-8829-9258d362d4e0,au::21743,keywords,,"dlod={""id"":""ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0
11aadd1a-1b7b-5af0-bd5c-a6e1fd3880ce,tg:lhob:355,OriginalBrocade,1,644aeb61-2f93-5fbc-9530-61fb95fa01ef,au::12828,keywords,,"dlod={""id"":""ark:/83110/x0/644aeb61-2f93-5fbc-9530-61fb95fa01ef"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/644aeb61-2f93-5fbc-9530-61fb95fa01ef
ec713338-1901-5c95-a827-fe2fdffe9b37,tg:lhob:705,OriginalBrocade,1,f3532381-ff1b-5331-9f85-7663a18b886b,au::18240,keywords,,"dlod={""id"":""ark:/83110/x0/f3532381-ff1b-5331-9f85-7663a18b886b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f3532381-ff1b-5331-9f85-7663a18b886b
675fe7d4-2f9c-544a-8e6a-0b763f40e77b,tg:lhob:586,OriginalBrocade,1,e4bfa316-24f5-5a24-b099-92de69e3e6c8,au::16589,keywords,,"dlod={""id"":""ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8
978c5a2b-bb23-5f2c-b10f-d690ec1d52ce,tg:lhob:569,OriginalBrocade,1,97f5e855-9134-526a-91d3-71b8088d5c68,au::16765,keywords,,"dlod={""id"":""ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68
ea53cb96-164a-5f60-9d88-a1fab88260d0,tg:lhob:139,OriginalBrocade,1,3da0fa06-417b-5932-9938-0ab146a31387,au::4603,keywords,,"dlod={""id"":""ark:/83110/x0/3da0fa06-417b-5932-9938-0ab146a31387"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3da0fa06-417b-5932-9938-0ab146a31387
c2b8a3e8-a46f-5bf6-96e7-c8d288dabfe0,tg:lhob:617,OriginalBrocade,1,41894904-7afe-5067-a66d-0db523e9d98d,au::12646,keywords,,"dlod={""id"":""ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d
56f69663-9f7c-52d9-9357-879ddc002097,tg:lhob:302,OriginalBrocade,1,c693a50b-4f1e-531e-9f68-2356f68ca337,au::16286,keywords,,"dlod={""id"":""ark:/83110/x0/c693a50b-4f1e-531e-9f68-2356f68ca337"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c693a50b-4f1e-531e-9f68-2356f68ca337
036efff3-bcb1-5176-9ca3-d2a37c44220c,tg:lhob:181,OriginalBrocade,1,ac8e79a1-53c8-5949-b8d5-37225ccc6fb4,au::850,keywords,,"dlod={""id"":""ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4
38df51fb-9845-55ec-8d64-a9bae16384eb,tg:lhob:549,OriginalBrocade,1,97f5e855-9134-526a-91d3-71b8088d5c68,au::16765,keywords,,"dlod={""id"":""ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68
f86a177c-40a0-5a3d-98e8-ee8114ddef11,tg:lhob:375,OriginalBrocade,1,f7748d76-75e0-5c61-b405-eef816d5cce6,au::6255,keywords,,"dlod={""id"":""ark:/83110/x0/f7748d76-75e0-5c61-b405-eef816d5cce6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f7748d76-75e0-5c61-b405-eef816d5cce6
bdf60c03-0152-5b5a-ab82-b62df1f7898b,tg:lhob:725,OriginalBrocade,1,32871d34-8676-5335-a486-a361b9025683,au::6197,keywords,,"dlod={""id"":""ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683
aa7620ed-b248-5012-801d-44af139e0277,tg:lhob:230,OriginalBrocade,1,68b822fd-f7fc-5a08-ad69-16ec7f8deb89,au::12318,keywords,,"dlod={""id"":""ark:/83110/x0/68b822fd-f7fc-5a08-ad69-16ec7f8deb89"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/68b822fd-f7fc-5a08-ad69-16ec7f8deb89
6568f72d-9329-5ca8-affd-da8775f9b2ca,tg:lhob:660,OriginalBrocade,1,c9344b7a-af60-5204-8829-9258d362d4e0,au::21743,keywords,,"dlod={""id"":""ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0
1e154e2a-486a-5acd-810e-4c7155cbbfa4,tg:lhob:288,OriginalBrocade,1,c9100840-f802-5909-b051-7ccef02d4533,au::9614,keywords,,"dlod={""id"":""ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533
1e154e2a-486a-5acd-810e-4c7155cbbfa4,tg:lhob:288,OriginalBrocade,2,6ea8a650-3e61-5d6b-8606-4437d7d11932,au::9643,keywords,,"dlod={""id"":""ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932
40b73b50-6a75-5243-a771-c34a962e6579,tg:lhob:322,OriginalBrocade,1,c9100840-f802-5909-b051-7ccef02d4533,au::9614,keywords,,"dlod={""id"":""ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533
40b73b50-6a75-5243-a771-c34a962e6579,tg:lhob:322,OriginalBrocade,2,6ea8a650-3e61-5d6b-8606-4437d7d11932,au::9643,keywords,,"dlod={""id"":""ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932
7d7fefa8-3307-51de-a7ac-da11e4248928,tg:lhob:637,OriginalBrocade,1,219cf59a-4b41-5357-8f90-60d50aa95065,au::15746,keywords,,"dlod={""id"":""ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065
8e45a706-94d5-5419-8a44-336e5610b60e,tg:lhob:267,OriginalBrocade,1,18797840-5c11-53e1-b30a-823ba91d8eb0,au::4826,keywords,,"dlod={""id"":""ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0
049e8351-8b2c-5cca-903f-ea20425ad2aa,tg:lhob:508,OriginalBrocade,2,8f5bdb93-ca25-55cf-8dc7-da6ba017f802,au::5711,keywords,,"dlod={""id"":""ark:/83110/x0/8f5bdb93-ca25-55cf-8dc7-da6ba017f802"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8f5bdb93-ca25-55cf-8dc7-da6ba017f802
42f6290b-a696-5dc3-a692-36b9e0e67b51,tg:lhob:158,OriginalBrocade,1,3da0fa06-417b-5932-9938-0ab146a31387,au::4603,keywords,,"dlod={""id"":""ark:/83110/x0/3da0fa06-417b-5932-9938-0ab146a31387"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3da0fa06-417b-5932-9938-0ab146a31387
5369b966-631a-5143-9518-ea27c85249e3,tg:lhob:334,OriginalBrocade,1,7cb0c9af-ca5a-5ff0-b825-2fff76cf99a4,au::4613,keywords,,"dlod={""id"":""ark:/83110/x0/7cb0c9af-ca5a-5ff0-b825-2fff76cf99a4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7cb0c9af-ca5a-5ff0-b825-2fff76cf99a4
1bbe3e40-dd56-598f-a25d-262e4e247b86,tg:lhob:271,OriginalBrocade,1,67b78ec4-0a19-5856-99a3-7fdb36d5ef22,au::13075,keywords,,"dlod={""id"":""ark:/83110/x0/67b78ec4-0a19-5856-99a3-7fdb36d5ef22"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/67b78ec4-0a19-5856-99a3-7fdb36d5ef22
312da8d8-7042-5b8d-bd81-fb3b0bb92fca,tg:lhob:621,OriginalBrocade,1,41894904-7afe-5067-a66d-0db523e9d98d,au::12646,keywords,,"dlod={""id"":""ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d
a59ae65d-b818-5d0e-9f9c-b7ec0aac2bd4,tg:lhob:699,OriginalBrocade,1,77f80908-578d-5e22-b42e-b86ea48283df,au::10236,keywords,,"dlod={""id"":""ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df
06921aaa-1516-5f27-a96a-bf985f5e3171,tg:lhob:363,OriginalBrocade,1,c9100840-f802-5909-b051-7ccef02d4533,au::9614,keywords,,"dlod={""id"":""ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533
