ResourceID,brocade.id,card,order,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity
959eaa13-0eaa-5a72-85d0-4303addd3681,tg:lhps:59021,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/678ee828-ccf3-54d7-9adb-4c29a6790222'},au::108551,Phile Deprez,Fotograaf,
39ab6b52-f461-5f7d-a1cc-28b546e10573,tg:lhps:9286,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3455c7f7-5565-575d-bae4-7df7e35f62cb'},au::11866,Simone Lutgen,Ontwerper,
39ab6b52-f461-5f7d-a1cc-28b546e10573,tg:lhps:9286,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/ddfc61fd-1851-5293-b6d4-1e79c41d7deb'},au::23103,Drukkerij en Publiciteit Bernaerts,Drukker,
a0b28386-23aa-5ff3-b9b1-e341b8db24ac,tg:lhps:48630,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2c980ccb-01f4-56f4-bddc-ef20af5049df'},au::53317,Johan de Wit,Ontwerper,
c9601883-4615-5194-9521-89605be430e0,tg:lhps:55901,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/266ea61b-5053-59f5-b9a6-cfc47b8d21bf'},au::107144,Greet Verhasselt,Ontwerper,
7079d3b8-c42d-5792-8e61-e168bdabd9f7,tg:lhps:19795,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/ddfc61fd-1851-5293-b6d4-1e79c41d7deb'},au::23103,Drukkerij en Publiciteit Bernaerts,Drukker,
5d6af07c-0711-585b-89b7-f3f1ba9f50c3,tg:lhps:6173,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/ddfc61fd-1851-5293-b6d4-1e79c41d7deb'},au::23103,Drukkerij en Publiciteit Bernaerts,Drukker,
61777f10-ec42-507e-8410-4704d38e58c9,tg:lhps:54613,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b00f905e-46b2-5ab5-b104-f00d8853796a'},au::44744,F. Tytgat,Drukker,
8aa76993-09ca-5cdc-aba2-56b1c449c41e,tg:lhps:49922,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/6526f7d4-51de-5d29-a62f-f49a08d9c278'},au::10998,Octave Landuyt,Ontwerper,
8aa76993-09ca-5cdc-aba2-56b1c449c41e,tg:lhps:49922,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/cf62bf13-9e4e-5816-a459-12eb9d06efe3'},au::42079,Drukkerij Louis Vanmelle,Drukker,
d7e3736c-a419-5d5b-88d0-7e63e550016c,tg:lhps:36486,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2262be1c-cf01-593a-bd7d-3271fc29124c'},au::3606,Henri Cassiers,Ontwerper,
d7e3736c-a419-5d5b-88d0-7e63e550016c,tg:lhps:36486,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/a9827ea0-f422-53ec-8eea-0e60e2f5b350'},au::46665,O. de Rycker & Cie,Drukker,
7f92434e-2f68-5975-94c7-e7f566181a8a,tg:lhps:28498,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f3417ba7-3191-50be-bc7e-b9cb9778b404'},au::44412,Jos & John Wils,Drukker,
a1454ee0-f2a7-5cca-b9d9-89f8903419df,tg:lhps:25750,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/0def5bdf-d857-5c43-8729-4c240dd76535'},au::45500,de Meulder,Drukker,
264ec288-3975-59d4-8b70-7d6e1ccb916b,tg:lhps:22095,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d07ed705-dbcb-58c5-8ac9-6941179e5fb4'},au::48466,Roger Potier,Ontwerper,
33b73bef-649e-51bc-a014-7706dca214da,tg:lhps:12423,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/93d58a29-b6f3-5741-ac05-82ec2bbf8684'},au::45297,Rob Marcelis,Ontwerper,
191cd4fb-fed5-594e-a362-1a4056f7f38e,tg:lhps:24842,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/8ef528ce-b7f1-5396-be5b-dbebec14c289'},au::45789,"Elst, van",Drukker,
dcd0e454-3cf9-58b5-8a0e-8459b057843e,tg:lhps:59888,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/94705d8e-6718-54a6-aa19-dd625feaac80'},au::58546,Bart Luijten,Ontwerper,
4f7cb5ae-7386-56dd-a8db-83e4c5881043,tg:lhps:28162,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/e2d28b33-32e6-50de-bd36-ed95c9a613b6'},au::47416,Brabo,Drukker,
2c5a292f-ff54-5b98-aee4-41b6e95e47e8,tg:lhps:33684,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5e2afab8-404e-5849-9e83-a43bb22c6ee2'},au::14181,Alfred Ost,Ontwerper,
2c5a292f-ff54-5b98-aee4-41b6e95e47e8,tg:lhps:33684,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/07be4b2d-44f2-59f7-86c0-34a9d7493b5d'},au::46030,Kotting,Drukker,
4978e3c7-d767-5470-ae5e-e982f63b1ed0,tg:lhps:49471,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5c127b21-0503-5032-9676-642d553c6e18'},au::19765,Paul Verrept,Ontwerper,
4978e3c7-d767-5470-ae5e-e982f63b1ed0,tg:lhps:49471,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/3bb254ae-bfb9-5e79-a0b4-4ee0c9c0b4c2'},au::6385,EPO,Drukker,
f49fde20-158a-5195-b666-90849cb8d159,tg:lhps:34141,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/639c9cb0-4387-589f-ad06-2cfa055af8bd'},au::44832,Ratinckx Frères,Drukker,
b53de2dd-bf90-553e-871a-b698d43182ee,tg:lhps:62721,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/0c0c5bc1-926d-5069-9b1d-50a4a7bb08c0'},au::56095,Drukkerij Smeets,Drukker,
b5cfcbeb-3670-5917-9c5f-e731c4e28901,tg:lhps:30801,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1d2f1a4f-4dbc-583e-a534-f1733bc8c059'},au::46247,Meulemans Jos,Drukker,
f421c7c9-edcc-5af3-82b1-2e248c96bdd5,tg:lhps:7298,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b6c6ab40-0700-59bc-ae5e-3116789f5b64'},au::44769,Sanderus,Drukker,
688d0ae3-82de-5778-8b9c-0c514f975e49,tg:lhps:31713,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d0db08ed-3881-5468-8948-6ae0ed718c40'},au::44801,Hussein,Drukker,
4adcb386-6bb6-58df-a5cf-9c982691635a,tg:lhps:12073,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/841187ea-9d16-5b1d-ae54-831fd8cfeb36'},au::44498,Goff,Drukker,
e64afef2-4704-5c74-bf28-5307be9d3016,tg:lhps:58630,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/394154fd-ba01-5183-b642-aef8b9766f8e'},au::20499,De Vlijt,Drukker,
c4f475b3-de18-55f6-a15e-5fd23c28dabf,tg:lhps:45901,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/e967ad5d-0801-5956-9817-396401dcc159'},au::58530,Pascal van Hoorebeke,Ontwerper,
c4f475b3-de18-55f6-a15e-5fd23c28dabf,tg:lhps:45901,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/4db601ae-e8b3-53d8-9acc-7778c44639e6'},au::48680,Herman Sorgeloos,Fotograaf,
ea8a8af1-412e-5492-8bd3-96dfd328fc5e,tg:lhps:17271,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b6d9ddf6-66c2-5227-a11b-93128b65608f'},au::45954,Printo,Drukker,
f0b5eec1-7b97-5e11-89e4-035c4f7e7958,tg:lhps:41411,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/394154fd-ba01-5183-b642-aef8b9766f8e'},au::20499,De Vlijt,Drukker,
69ec0647-378f-5d9d-964c-a49824d2d3dc,tg:lhps:12589,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/c3cdd5db-ae4f-59f1-aaa3-c7774db28201'},au::51805,Fernand Baudin,Ontwerper,
34b8d835-7955-58ab-9b17-3b2aaf53c8e4,tg:lhps:8497,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73dcaf65-f1f7-5b27-97a0-ece370c69663'},au::6691,Julien t' Felt,Ontwerper,
34b8d835-7955-58ab-9b17-3b2aaf53c8e4,tg:lhps:8497,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/456fee26-62a9-51be-a0a9-2293c23ef4bd'},au::47053,Jacobs,Drukker,
ff672e70-b801-5744-859c-73f6cec5a1d6,tg:lhps:18184,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/342501a5-e1d2-5940-9ca2-b015c87cdc15'},au::45371,H. Taverniers,Drukker,
7a3a1fd5-7ada-594b-8e8c-d414cd7e8286,tg:lhps:7762,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/dc3f1060-08f0-5e74-aaee-f6c66603d188'},au::46496,W. Pluym,Ontwerper,
0d20ac91-3ee5-535b-9bfe-a2517b96f24b,tg:lhps:34511,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/10b665ad-3766-5b72-8f3c-e62086558c2d'},au::15035,Gerard Portielje,Ontwerper,
0d20ac91-3ee5-535b-9bfe-a2517b96f24b,tg:lhps:34511,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/26e35d91-9a2a-57f8-9b15-f64505f4638f'},au::15034,Edward Portielje,Ontwerper,
0d20ac91-3ee5-535b-9bfe-a2517b96f24b,tg:lhps:34511,ProductionActors,3,{'url':'data.antwerpen.be/ark:/83110/639c9cb0-4387-589f-ad06-2cfa055af8bd'},au::44832,Ratinckx Frères,Drukker,
3d19ee8c-869e-540b-956e-13bf9153bf3c,tg:lhps:28532,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/be3ca1c1-31fd-55db-8e6b-27914464fbba'},au::44506,De Rooster,Drukker,
293eed7a-eb0d-5c65-9c57-be904cddbc21,tg:lhps:6870,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/df9157fd-d726-5f99-97d2-f5f0afe565d8'},au::17317,Frie Soomers,Ontwerper,
2ac80143-f731-5a4b-abea-937c6235aa7a,tg:lhps:20417,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d75c4171-1771-561b-a094-244b86895c01'},au::44862,Jos van Ael,Drukker,
ff51c622-4bd3-53f0-b203-f3e4c5a2ae16,tg:lhps:55517,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/8712f973-47f5-50e8-ae72-125fed1f429e'},au::45510,Kopie Kopij,Drukker,
d7486cb8-5ffc-55b4-8aa3-3f10f68ba930,tg:lhps:28027,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/52d984b2-6a80-54ea-8eb8-562a0de3aa0c'},au::47864,Zizó!,Ontwerper,
d7486cb8-5ffc-55b4-8aa3-3f10f68ba930,tg:lhps:28027,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/1ddf6c30-f617-5d85-a03f-68040f0b7926'},au::48367,Stephan Vanfleteren,Fotograaf,
1170ac32-879a-5f30-990b-9919f4283422,tg:lhps:34004,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73dcaf65-f1f7-5b27-97a0-ece370c69663'},au::6691,Julien t' Felt,Ontwerper,
1170ac32-879a-5f30-990b-9919f4283422,tg:lhps:34004,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/32a76175-b4f0-5cfd-b7f3-1238b89a6c40'},au::44691,K. t' Felt,Drukker,
db4012b7-ceb2-5974-b688-a53c4fda391f,tg:lhps:18491,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f8cd38eb-0b01-599f-9a53-f4fa137b43fc'},au::58212,Knecht & De Spiegelaere,Ontwerper,
5e49f5ad-7247-5dc7-9226-2282fefadb97,tg:lhps:60659,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/0681417b-3ad4-54eb-ab18-fe9a5fff95b4'},au::25762,Bernaerts [Antwerpen],Drukker,
b216e6a2-4ac8-5b07-b114-f39d49a419fa,tg:lhps:27628,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b8d7bf80-daea-58ba-9a7d-8e6b6ff89251'},au::40538,Steendrukkerij de Jong & Co,Drukker,
68f5d335-fa3d-5aed-b77a-3563979ed0aa,tg:lhps:58325,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5c127b21-0503-5032-9676-642d553c6e18'},au::19765,Paul Verrept,Ontwerper,
3eb2044f-8697-5972-8fa7-eac08a66f1ce,tg:lhps:44306,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/841187ea-9d16-5b1d-ae54-831fd8cfeb36'},au::44498,Goff,Drukker,
68886282-897a-5077-9654-cea98a2811c5,tg:lhps:8478,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f3e136d2-66e7-502d-89b2-765d7ac9f9ef'},au::44366,V. Resseler,Drukker,
69a2d5ba-43e5-56a4-a373-6b85edd2091c,tg:lhps:49164,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b14d494a-26f3-5cb9-8ae1-14688f3c217c'},au::58644,Gnoe,Ontwerper,
f6fc28a8-6935-5a4c-9a43-caaff01a09e7,tg:lhps:34454,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b7f5980a-04b9-58d7-b8b7-fc71750a5b9d'},au::46685,André Blandin,Ontwerper,
f6fc28a8-6935-5a4c-9a43-caaff01a09e7,tg:lhps:34454,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/7275ab81-929d-5e77-89e5-1e60a8897eb2'},au::45701,Affiches d'art Ed. Fuytinck,Drukker,
80c03d1f-0bd9-5a54-a9d8-24ed0c79b926,tg:lhps:33391,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/6e732c91-da04-5854-8264-b0040e54a725'},au::61022,Adolphe Léon Willette,Ontwerper,
df54f9db-edef-5f2b-b8f0-a0dbb00b1e81,tg:lhps:36469,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/0c5f1f6b-c6be-535b-9cbd-c37e4c53c63b'},au::58978,Tony Castle,Ontwerper,
59f12100-298f-55a0-b183-c48f6f71efe2,tg:lhps:7627,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/e2815563-2cec-5db2-a276-860fc2e6033b'},au::46435,Bongaerts,Drukker,
a4bbbe97-c6ce-5b29-913a-9631a51a039d,tg:lhps:28477,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/be3ca1c1-31fd-55db-8e6b-27914464fbba'},au::44506,De Rooster,Drukker,
cd6ff38e-9bba-543b-94f5-aebfa59e451e,tg:lhps:50345,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1edc5135-da72-53cb-8e77-882055cc4b05'},au::49900,Tom Hautekiet,Ontwerper,
cd6ff38e-9bba-543b-94f5-aebfa59e451e,tg:lhps:50345,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/b9735117-aae0-58c0-a847-bf87f23396c0'},au::9126,Herman Houbrechts,Ontwerper,
a313fd29-5962-5434-91bb-0ae6b9aa77d2,tg:lhps:57480,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/219d2b30-3c83-56b1-99d5-6f4a471a9e4e'},au::3348,Rob Buytaert,Ontwerper,
a313fd29-5962-5434-91bb-0ae6b9aa77d2,tg:lhps:57480,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/86a6ec71-6014-5000-a76d-34723b273fe4'},au::6501,Excelsior,Drukker,
32194da6-3530-5814-aeae-6776e37d392a,tg:lhps:31656,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/8428f520-6e2d-5b31-9df6-9ba9aa193f4a'},au::44321,Lithocart,Drukker,
db1f693e-62d5-5152-b919-448a0bf65d79,tg:lhps:8028,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/7488835c-4807-5013-8606-2e90bf2839d3'},au::44305,Volksverheffing,Drukker,
abd00537-c17b-54c9-8a49-a2dcfed2dc38,tg:lhps:12136,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/219d2b30-3c83-56b1-99d5-6f4a471a9e4e'},au::3348,Rob Buytaert,Ontwerper,
9bb7709a-0bda-54c7-8a52-cf4a798a703b,tg:lhps:45844,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/98695f3b-0d04-5c01-811f-5cbf3617525d'},au::107149,Ronny Duquenne,Ontwerper,
31378770-cb80-50ff-b640-1ab2bfb65f40,tg:lhps:16175,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/4f92a78d-8b66-57e8-b1e5-4098ba16a494'},au::45838,Artypo,Drukker,
01871863-9317-5913-95ae-79e48c9445fd,tg:lhps:9793,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/ddfc61fd-1851-5293-b6d4-1e79c41d7deb'},au::23103,Drukkerij en Publiciteit Bernaerts,Drukker,
d3090d74-9b6d-5b5f-ad29-a900c5ef30da,tg:lhps:42728,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/cf62bf13-9e4e-5816-a459-12eb9d06efe3'},au::42079,Drukkerij Louis Vanmelle,Drukker,
a72a3571-5709-5d4e-af03-98bf2058cb0e,tg:lhps:8881,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/53277378-e961-5cbe-8776-625a0a78223d'},au::47571,B. van Eygen,Ontwerper,
a72a3571-5709-5d4e-af03-98bf2058cb0e,tg:lhps:8881,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/8d0b2af2-b741-58bd-a607-64ecead03bac'},au::44631,R. Deboo,Drukker,
88db4944-3e90-5317-926e-1073409c75f8,tg:lhps:19280,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/bf8d8d65-98db-5cf1-bcef-0ac45a908177'},au::19733,Antoon Vermeylen,Ontwerper,
88db4944-3e90-5317-926e-1073409c75f8,tg:lhps:19280,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/83345e68-89b3-5a8e-be56-30a2eead86df'},au::44405,G. Baeyens,Drukker,
55e02086-3506-5227-a6db-12aa5cd426f3,tg:lhps:61048,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/0681417b-3ad4-54eb-ab18-fe9a5fff95b4'},au::25762,Bernaerts [Antwerpen],Drukker,
b8dd8dfd-9776-51f9-8910-fb12f2c26221,tg:lhps:48325,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/04a5c839-93d9-5867-8dcd-265da3c250ba'},au::19842,Luc Verstraete,Ontwerper,
b8dd8dfd-9776-51f9-8910-fb12f2c26221,tg:lhps:48325,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/f1aefaae-1899-5efd-b989-036458486898'},au::45228,G. Desmyter,Drukker,
fd4033da-37d1-5cef-b771-3943a855f253,tg:lhps:30417,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/a2caf949-d221-5328-849d-3c80064a2161'},au::45892,Drinkend Hert bij Zonsondergang,Ontwerper,
b0a0ec29-b2e7-571d-878d-dbad470cd587,tg:lhps:1659,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b30963df-609f-5845-ab81-22311c90db3f'},au::13642,Alfred van Neste,Ontwerper,
8f64b58c-4bfa-5afc-8d2b-ee88388b7a51,tg:lhps:2976,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/388a996c-a83b-566f-8a8b-eaac413e0ff2'},au::45229,P. Boxy,Drukker,
da33d6c6-dd36-5e7d-a6f6-0d377cabd86c,tg:lhps:9269,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3455c7f7-5565-575d-bae4-7df7e35f62cb'},au::11866,Simone Lutgen,Ontwerper,
da33d6c6-dd36-5e7d-a6f6-0d377cabd86c,tg:lhps:9269,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/ddfc61fd-1851-5293-b6d4-1e79c41d7deb'},au::23103,Drukkerij en Publiciteit Bernaerts,Drukker,
554bdf14-2c6e-52a9-8044-915f298d960f,tg:lhps:396,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/ddfc61fd-1851-5293-b6d4-1e79c41d7deb'},au::23103,Drukkerij en Publiciteit Bernaerts,Drukker,
5f585231-d07c-5e53-a11c-063217b9527d,tg:lhps:21656,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b9735117-aae0-58c0-a847-bf87f23396c0'},au::9126,Herman Houbrechts,Ontwerper,
5ff2ed6a-1e5f-5eba-b795-ab81647394e6,tg:lhps:40345,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/68d4fd79-04a6-5bd2-815b-4ef6fcc759b3'},au::45023,Alpha,Drukker,
02a23a11-a24d-5c46-8265-602ce5bc0457,tg:lhps:20944,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/82dcb04e-e35b-5a78-b9a6-c5fd3394e4d9'},au::47320,Omnia,Drukker,
20801311-771f-5461-abbd-311ba1ff4d43,tg:lhps:14518,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/beacbb18-68b3-567f-976a-b2eeb2ce22c0'},au::12734,Ever Meulen,Ontwerper,
528d5e72-a1af-5b73-9d76-7a41ac828070,tg:lhps:55844,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/a6b7ac03-41a1-5b59-8955-58603ea0ddfd'},au::46241,C. van Tendeloo,Drukker,
a14da7a5-bd31-5a72-bff2-1fb47764f15c,tg:lhps:32580,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/6e732c91-da04-5854-8264-b0040e54a725'},au::61022,Adolphe Léon Willette,Ontwerper,
7b447a35-0619-5f07-9d99-64183639179f,tg:lhps:6036,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/84ecd2b2-2502-550b-a1c8-ce869ab922f1'},au::45985,Antonie Peeters,Ontwerper,
7b447a35-0619-5f07-9d99-64183639179f,tg:lhps:6036,ProductionActors,2,{'url':'data.antwerpen.be/ark:/83110/0d233bfa-64ca-523b-946d-deae636c4200'},au::17209,Snoeck-Ducaju & Zoon,Drukker,
eb6f3136-5231-581a-baa5-6fee4c398dcf,tg:lhps:35245,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/c707a6d5-1563-5c14-9c99-67f308a27f9c'},au::106995,Philippe Lemoine,Ontwerper,
fa9500f9-164e-59a9-a22f-aa60e1635a6c,tg:lhps:48775,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b6d9ddf6-66c2-5227-a11b-93128b65608f'},au::45954,Printo,Drukker,
