ResourceID,brocade.id,card,order,id/place.place,Production Place Name,Production Place ID,Production Place Identifier
8c9337a6-1fd9-51cd-9df9-d84d20144d84,tg:lhps:22996,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
528c7092-4e99-5cf9-be4f-7d9121f0906c,tg:lhps:729,Places,1,[{'value': 'Keulen'}],Keulen,,
8f37cfbe-cfae-53da-9474-1a3809bb9a7e,tg:lhps:16030,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
b2906926-4eef-5eb2-8a1d-c9e1ae7ea664,tg:lhps:40650,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
cbfcbe77-a2e3-5cd3-a0d2-a8f7d5048991,tg:lhps:41942,Places,1,[{'value': 'Brussel'}],Brussel,,
8817d232-5930-56ae-ae0b-53760ded9232,tg:lhps:26486,Places,1,[{'value': 'Malibu'}],Malibu,,
cf2f2475-7f87-5466-a578-33c7e7be517e,tg:lhps:21343,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
b4fb8056-312b-5f94-a0f2-20110061834f,tg:lhps:54243,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
abd1628e-c49b-5615-acf4-6a0e517fd9af,tg:lhps:29773,Places,1,[{'value': 'Mariekerke'}],Mariekerke,,
81ed1814-e5a1-54d7-bb87-89c0b5c88837,tg:lhps:53586,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
adf89f7b-b008-50d5-a7eb-08e2c10e5d23,tg:lhps:28861,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
e864df67-7a2f-5c56-9b5a-5095c9bea5c8,tg:lhps:6523,Places,1,[{'value': 'Jabbeke'}],Jabbeke,,
e949166d-3172-5e4a-bb0b-b75285d96794,tg:lhps:51411,Places,1,"[{'value': 'au::100414', 'uuid': '3c90f6b5-db4c-5bec-a728-054aba6ecfe3'}]",Bilzen,au::100414,https://id.letterenhuis.be/ark:/24970/3c90f6b5-db4c-5bec-a728-054aba6ecfe3
59c8bf1e-503c-5024-80af-3d2b60ae2e26,tg:lhps:30102,Places,1,"[{'value': 'au::100307', 'uuid': '3eecfeb9-c9bf-54a0-a02b-986026e248fe'}]",Turnhout,au::100307,https://id.letterenhuis.be/ark:/24970/3eecfeb9-c9bf-54a0-a02b-986026e248fe
aeb9ca95-a323-5689-8e5e-04600caeaa00,tg:lhps:6489,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
8fcadac7-c8cf-5d41-b13e-11c77d2a1ad5,tg:lhps:3371,Places,1,[{'value': 'Edegem'}],Edegem,,
b362c266-7802-5e2c-8e99-b118e5f8c762,tg:lhps:683,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
3a86188e-49d1-5143-bf96-ee7eacd27e65,tg:lhps:13662,Places,1,[{'value': 'Brussel'}],Brussel,,
c69ad6eb-d519-5370-b892-182726872abd,tg:lhps:12970,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
959eaa13-0eaa-5a72-85d0-4303addd3681,tg:lhps:59021,Places,1,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2
8a53d7ca-91c2-5a9d-86d0-1e197e363de8,tg:lhps:24511,Places,1,[{'value': 'Bochum'}],Bochum,,
cb830c18-051c-547d-b66f-6d27abc54b1d,tg:lhps:21713,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
e20cca8a-dacb-5e56-86fc-eea257087513,tg:lhps:20801,Places,1,[{'value': 'Aarschot'}],Aarschot,,
a31f4b61-a71c-585d-8258-367dea709e1c,tg:lhps:379,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
ffa01a01-8561-5e00-a849-6629810395e5,tg:lhps:40200,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
e75534b7-b093-5857-9956-2f24648b23a3,tg:lhps:16460,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
39ab6b52-f461-5f7d-a1cc-28b546e10573,tg:lhps:9286,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
d36fcc70-f011-5012-bc6d-59e9661c1e7a,tg:lhps:13398,Places,1,[{'value': 'Brussel'}],Brussel,,
a0b28386-23aa-5ff3-b9b1-e341b8db24ac,tg:lhps:48630,Places,1,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2
c9601883-4615-5194-9521-89605be430e0,tg:lhps:55901,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
7079d3b8-c42d-5792-8e61-e168bdabd9f7,tg:lhps:19795,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
5d6af07c-0711-585b-89b7-f3f1ba9f50c3,tg:lhps:6173,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
8395a9e3-2a12-52f6-b5f0-7d47afbb8c60,tg:lhps:18887,Places,1,[{'value': 'Brussel'}],Brussel,,
b17ea09e-5207-5ab5-a8f6-48b1e02d1e81,tg:lhps:29323,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
3658960c-5aff-5f22-b543-9bdce511d66d,tg:lhps:2999,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
61777f10-ec42-507e-8410-4704d38e58c9,tg:lhps:54613,Places,1,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",Brussel,au::100105,https://id.letterenhuis.be/ark:/24970/99596b2b-2b42-50f2-8ec3-d578638b6d71
8aa76993-09ca-5cdc-aba2-56b1c449c41e,tg:lhps:49922,Places,1,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2
f0fa1af9-fb98-5bae-8354-d2fa2921b3b5,tg:lhps:51942,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
88286c6a-3182-5052-b483-7ce588c7e2a0,tg:lhps:2130,Places,1,[{'value': 'Brussel'}],Brussel,,
736f4e56-0921-55e9-a12d-f32c7526373c,tg:lhps:31343,Places,1,[{'value': 'Tienen'}],Tienen,,
702a9b51-dccb-5728-9927-c16a759d5ff0,tg:lhps:57195,Places,1,"[{'value': 'au::101023', 'uuid': 'a27575bb-282d-5cfe-9356-05a49b29067f'}]",Brugge,au::101023,https://id.letterenhuis.be/ark:/24970/a27575bb-282d-5cfe-9356-05a49b29067f
7f92434e-2f68-5975-94c7-e7f566181a8a,tg:lhps:28498,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
44e4e359-f985-5ee6-995b-4c21735fd330,tg:lhps:58260,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
a1454ee0-f2a7-5cca-b9d9-89f8903419df,tg:lhps:25750,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
264ec288-3975-59d4-8b70-7d6e1ccb916b,tg:lhps:22095,Places,1,[{'value': 'Luik'}],Luik,,
33b73bef-649e-51bc-a014-7706dca214da,tg:lhps:12423,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
3130c849-b859-59bc-bfaf-0f099487a3cf,tg:lhps:43586,Places,1,[{'value': 'Schoten'}],Schoten,,
191cd4fb-fed5-594e-a362-1a4056f7f38e,tg:lhps:24842,Places,1,[{'value': 'Duffel'}],Duffel,,
592ad513-d388-58d5-961e-57ce94083e59,tg:lhps:41041,Places,1,[{'value': 'Willebroek'}],Willebroek,,
499517a6-ef52-5c05-ae55-74d1e248d9d0,tg:lhps:46784,Places,1,"[{'value': 'au::101001', 'uuid': '5e01bc63-cd7a-56c7-9ccf-b6504b666ec9'}]",Tielt,au::101001,https://id.letterenhuis.be/ark:/24970/5e01bc63-cd7a-56c7-9ccf-b6504b666ec9
499517a6-ef52-5c05-ae55-74d1e248d9d0,tg:lhps:46784,Places,2,"[{'value': 'au::101023', 'uuid': 'a27575bb-282d-5cfe-9356-05a49b29067f'}]",Brugge,au::101023,https://id.letterenhuis.be/ark:/24970/a27575bb-282d-5cfe-9356-05a49b29067f
dcd0e454-3cf9-58b5-8a0e-8459b057843e,tg:lhps:59888,Places,1,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",Brussel,au::100105,https://id.letterenhuis.be/ark:/24970/99596b2b-2b42-50f2-8ec3-d578638b6d71
df455a42-42b3-5ea4-9498-ae2ff9b364bd,tg:lhps:47896,Places,1,"[{'value': 'au::100154', 'uuid': '12489270-c318-50ad-b7ba-f8c63fe48a74'}]",Wilrijk,au::100154,https://id.letterenhuis.be/ark:/24970/12489270-c318-50ad-b7ba-f8c63fe48a74
3b39ac91-5eb4-547a-b489-bbf5220b9d56,tg:lhps:20552,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
e6e542cd-a34f-5cf6-bb63-8ae44335f991,tg:lhps:27297,Places,1,[{'value': 'Zeist'}],Zeist,,
9b4b501e-feba-5ed2-a9e7-b7de1c0f3051,tg:lhps:16933,Places,1,[{'value': 'Ieperen'}],Ieperen,,
3010492c-66cf-5453-b0fa-1426639dad0e,tg:lhps:52397,Places,1,"[{'value': 'au::100164', 'uuid': '343756c3-8a9b-5da5-8fd4-649d62e0b8ec'}]",Edegem,au::100164,https://id.letterenhuis.be/ark:/24970/343756c3-8a9b-5da5-8fd4-649d62e0b8ec
4f7cb5ae-7386-56dd-a8db-83e4c5881043,tg:lhps:28162,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
47438e29-55cc-542e-a0f9-4f277f286c7d,tg:lhps:55452,Places,1,"[{'value': 'au::101157', 'uuid': '3d6c9fe8-74d8-5ca5-8d9c-2b3c09d26b3c'}]",Waregem,au::101157,https://id.letterenhuis.be/ark:/24970/3d6c9fe8-74d8-5ca5-8d9c-2b3c09d26b3c
2c5a292f-ff54-5b98-aee4-41b6e95e47e8,tg:lhps:33684,Places,1,[{'value': 'Amsterdam'}],Amsterdam,,
37581d15-5ef7-5d72-be9b-b0b95cbc3463,tg:lhps:7332,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
4978e3c7-d767-5470-ae5e-e982f63b1ed0,tg:lhps:49471,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
f49fde20-158a-5195-b666-90849cb8d159,tg:lhps:34141,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
b5cfcbeb-3670-5917-9c5f-e731c4e28901,tg:lhps:30801,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
a70f7907-7ac7-5b22-99f9-1ebbd5c0b2aa,tg:lhps:50200,Places,1,"[{'value': 'au::101140', 'uuid': '939c6b0a-0ca6-5d2a-b0d5-74502883d5da'}]",Kortrijk,au::101140,https://id.letterenhuis.be/ark:/24970/939c6b0a-0ca6-5d2a-b0d5-74502883d5da
f421c7c9-edcc-5af3-82b1-2e248c96bdd5,tg:lhps:7298,Places,1,[{'value': 'Oudenaarde'}],Oudenaarde,,
3cd83fff-69ff-579b-8900-7b3137b1e096,tg:lhps:2560,Places,1,[{'value': 'Vlissingen'}],Vlissingen,,
688d0ae3-82de-5778-8b9c-0c514f975e49,tg:lhps:31713,Places,1,[{'value': 'Gent'}],Gent,,
4adcb386-6bb6-58df-a5cf-9c982691635a,tg:lhps:12073,Places,1,[{'value': 'Gent'}],Gent,,
9cd6d513-8db1-52e2-835e-4f312b6bdff7,tg:lhps:59922,Places,1,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2
c3da22af-7939-5c81-b582-2dedd1710f40,tg:lhps:25300,Places,1,[{'value': 'Rotterdam'}],Rotterdam,,
e64afef2-4704-5c74-bf28-5307be9d3016,tg:lhps:58630,Places,1,"[{'value': 'au::100181', 'uuid': '96d29746-b93f-528a-abc8-8a08c7baed26'}]",Mortsel,au::100181,https://id.letterenhuis.be/ark:/24970/96d29746-b93f-528a-abc8-8a08c7baed26
24e73f1c-f491-55a5-89cd-5fd98042672a,tg:lhps:20102,Places,1,[{'value': 'Brussel'}],Brussel,,
ea8a8af1-412e-5492-8bd3-96dfd328fc5e,tg:lhps:17271,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
f0b5eec1-7b97-5e11-89e4-035c4f7e7958,tg:lhps:41411,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
69ec0647-378f-5d9d-964c-a49824d2d3dc,tg:lhps:12589,Places,1,[{'value': 'Brussel'}],Brussel,,
34b8d835-7955-58ab-9b17-3b2aaf53c8e4,tg:lhps:8497,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
ff672e70-b801-5744-859c-73f6cec5a1d6,tg:lhps:18184,Places,1,[{'value': 'Ekeren'}],Ekeren,,
7a3a1fd5-7ada-594b-8e8c-d414cd7e8286,tg:lhps:7762,Places,1,[{'value': 'Lier'}],Lier,,
141716e8-dfeb-5231-8f38-d62e8e3e35f4,tg:lhps:62371,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
0d20ac91-3ee5-535b-9bfe-a2517b96f24b,tg:lhps:34511,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
488081b4-b933-50bb-bacb-28bb5b9fb103,tg:lhps:49021,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
3d19ee8c-869e-540b-956e-13bf9153bf3c,tg:lhps:28532,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
293eed7a-eb0d-5c65-9c57-be904cddbc21,tg:lhps:6870,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
124db75b-26ec-5003-b448-980f26c1127c,tg:lhps:15759,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
2c099142-36df-5557-a77e-1ebef083b14d,tg:lhps:43139,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
fae4cbe1-511f-579f-b941-5772d43a9f8a,tg:lhps:17764,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
3440bea0-ffd8-56d8-a9e1-f643990ea2b9,tg:lhps:41104,Places,1,[{'value': 'Turnhout'}],Turnhout,,
475816b2-e6df-5ad2-8fea-304ffcbbabc6,tg:lhps:16876,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
ff51c622-4bd3-53f0-b203-f3e4c5a2ae16,tg:lhps:55517,Places,1,"[{'value': 'au::100147', 'uuid': 'ccd46476-7f11-50d0-a26c-2b09d8f2efd2'}]",Deurne,au::100147,https://id.letterenhuis.be/ark:/24970/ccd46476-7f11-50d0-a26c-2b09d8f2efd2
7fa4309a-6157-5bfd-b8e9-56ed4e7cb209,tg:lhps:62664,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
1170ac32-879a-5f30-990b-9919f4283422,tg:lhps:34004,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
ac08d257-9a85-54ab-a400-5eb59ee04a90,tg:lhps:49534,Places,1,"[{'value': 'au::106525', 'uuid': '33feca65-0960-53b4-be57-b2c177143a7b'}]",Bloemfontein,au::106525,https://id.letterenhuis.be/ark:/24970/33feca65-0960-53b4-be57-b2c177143a7b
db4012b7-ceb2-5974-b688-a53c4fda391f,tg:lhps:18491,Places,1,[{'value': 'Antwerpen; Den Haag'}],Antwerpen; Den Haag,,
5e49f5ad-7247-5dc7-9226-2282fefadb97,tg:lhps:60659,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
29ae6c8c-485c-5ab2-a935-aeadf6ae9981,tg:lhps:7277,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
2fa04bc8-adfe-5ec7-9c33-e71cb2d66ab5,tg:lhps:51807,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
161da657-5fa8-5c6f-b80c-499a9f8155eb,tg:lhps:2075,Places,1,[{'value': 'Brussel'}],Brussel,,
b216e6a2-4ac8-5b07-b114-f39d49a419fa,tg:lhps:27628,Places,1,[{'value': 'Den Haag'}],Den Haag,,
5c6ed3ee-30e2-58b8-abd2-15a7c75e5b88,tg:lhps:25615,Places,1,[{'value': 'Praag'}],Praag,,
594a2b02-0dcd-5305-81ad-499b87af4d65,tg:lhps:24907,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
68886282-897a-5077-9654-cea98a2811c5,tg:lhps:8478,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
008f5337-4558-51f3-b446-88c4e6ec05e3,tg:lhps:27782,Places,1,"[{'value': 'au::102216', 'uuid': '2f257dec-e80b-51aa-93da-27606efb9dcd'}]",Düren,au::102216,https://id.letterenhuis.be/ark:/24970/2f257dec-e80b-51aa-93da-27606efb9dcd
522b39b4-7929-5a95-9d5e-0fe2ae29ad49,tg:lhps:20047,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
28d29f6e-958c-5b35-86a0-80353fec1ff1,tg:lhps:46291,Places,1,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2
d3643507-3618-59a5-a385-0dd56df08e9b,tg:lhps:43569,Places,1,[{'value': 'Brussel'}],Brussel,,
520e8036-2bb0-5888-bd46-7d07010a8937,tg:lhps:15309,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
c3364125-41a9-5887-a843-3b224efbb357,tg:lhps:41554,Places,1,[{'value': 'Brussel'}],Brussel,,
0c79c1cc-925f-5fea-810e-b719d22f8abf,tg:lhps:17334,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
3daf955f-dd1b-5a1d-8505-505e7dda491f,tg:lhps:26890,Places,1,[{'value': 'Baden-Baden'}],Baden-Baden,,
69a2d5ba-43e5-56a4-a373-6b85edd2091c,tg:lhps:49164,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
573f57c0-ea65-5559-be9a-42f494a647b2,tg:lhps:53990,Places,1,"[{'value': 'au::102815', 'uuid': '8991070c-69d1-5de7-b952-9cb8406600f7'}]",Belle,au::102815,https://id.letterenhuis.be/ark:/24970/8991070c-69d1-5de7-b952-9cb8406600f7
f6fc28a8-6935-5a4c-9a43-caaff01a09e7,tg:lhps:34454,Places,1,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",Brussel,au::100105,https://id.letterenhuis.be/ark:/24970/99596b2b-2b42-50f2-8ec3-d578638b6d71
98fd8240-9677-5639-9982-033967a0458a,tg:lhps:62234,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
df54f9db-edef-5f2b-b8f0-a0dbb00b1e81,tg:lhps:36469,Places,1,[{'value': 'Londen'}],Londen,,
59f12100-298f-55a0-b183-c48f6f71efe2,tg:lhps:7627,Places,1,[{'value': 'Houthalen'}],Houthalen,,
40e8b895-c86c-5b51-bbbd-ba2da07591d0,tg:lhps:60209,Places,1,"[{'value': 'au::100854', 'uuid': 'a4d927f2-e45e-5659-96fe-a6955d3c379a'}]",Opwijk,au::100854,https://id.letterenhuis.be/ark:/24970/a4d927f2-e45e-5659-96fe-a6955d3c379a
a4bbbe97-c6ce-5b29-913a-9631a51a039d,tg:lhps:28477,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
1a644c92-6402-5977-8305-9260d00ced00,tg:lhps:55147,Places,1,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2
6fbc6879-56c3-5276-80cb-6765d56a6963,tg:lhps:6935,Places,1,[{'value': 'Gent'}],Gent,,
85a7df3c-84b0-5ab4-9662-d098f5f1d8c4,tg:lhps:52682,Places,1,"[{'value': 'au::100104', 'uuid': '4769b493-6042-50bf-b99b-3eaa75ca2107'}]",Anderlecht,au::100104,https://id.letterenhuis.be/ark:/24970/4769b493-6042-50bf-b99b-3eaa75ca2107
cd6ff38e-9bba-543b-94f5-aebfa59e451e,tg:lhps:50345,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
a313fd29-5962-5434-91bb-0ae6b9aa77d2,tg:lhps:57480,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
0201cda4-9887-57e5-95bc-74befb975f9a,tg:lhps:52378,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
32194da6-3530-5814-aeae-6776e37d392a,tg:lhps:31656,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
4ac056db-3143-5590-bd98-76bbf15663e6,tg:lhps:2425,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
bca146ec-b6b2-51a4-89e0-18e530ec4a5e,tg:lhps:43093,Places,1,[{'value': 'Antwerpen'}],Antwerpen,,
40adc9ec-1511-550d-951f-251b98edc2b9,tg:lhps:59867,Places,1,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",Brussel,au::100105,https://id.letterenhuis.be/ark:/24970/99596b2b-2b42-50f2-8ec3-d578638b6d71
cffa5233-c86e-5406-990f-936734481564,tg:lhps:44756,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab
abd00537-c17b-54c9-8a49-a2dcfed2dc38,tg:lhps:12136,Places,1,[{'value': 'Brussel'}],Brussel,,
9bb7709a-0bda-54c7-8a52-cf4a798a703b,tg:lhps:45844,Places,1,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2
dbf2b7a7-9e1a-5e4d-a63c-cf40b84b558a,tg:lhps:22580,Places,1,[{'value': 'Bochum'}],Bochum,,
ffa0b057-ef99-5be9-960b-e4be3aa7bd90,tg:lhps:27278,Places,1,[{'value': 'Rotterdam'}],Rotterdam,,
008c24a0-9c54-5aff-8d7d-5d8a8ca12598,tg:lhps:58775,Places,1,"[{'value': 'au::105754', 'uuid': 'cdb9e0ec-2044-5fd5-a6d2-3cb2744fa0ae'}]",Tenerife,au::105754,https://id.letterenhuis.be/ark:/24970/cdb9e0ec-2044-5fd5-a6d2-3cb2744fa0ae
