ResourceID,mmb_id,card,order,Acquisition Brocade ID,Acquisition Widget
ebfe480f-d47c-5e85-8e4b-a392f93b56c6,tg:mmbdc:93,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
e74e26e3-94de-55ef-ab62-8c1dc71facef,tg:mmbdc:94,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,tg:mmbdc:95,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
6081eaf9-558c-5607-92dc-04d8aa5897a0,tg:mmbdc:96,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
40826350-1b02-5180-ac0b-493757181ae6,tg:mmbdc:97,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
16fdf550-a558-5c59-b552-9e20923211a7,tg:mmbdc:98,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
2881a1ec-803b-569d-90c9-02e840292404,tg:mmbdc:99,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
17adbd28-c62d-5c4a-91c2-e7973e7f0fd8,tg:mmbdc:101,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
16ea225c-79b9-5577-b04b-7c7734dcef32,tg:mmbdc:102,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
bfc75250-e8b3-5d84-b94d-9379c1e099ff,tg:mmbdc:104,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
f33ccad8-05e0-52a9-8eaf-e1040b59ce33,tg:mmbdc:105,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
f8bd3003-7f70-5219-8c4b-447da7801fef,tg:mmbdc:106,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
39dc7318-2b09-5a7a-9b96-6be399d98963,tg:mmbdc:107,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
c32e2e17-6445-5129-9fa2-faf944ca4c3f,tg:mmbdc:108,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
3bb41ecf-4b77-5b58-ba1d-857b2294033f,tg:mmbdc:109,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,tg:mmbdc:110,e22_Acquisitions,1,tr:lh:4938,"dlod={""name"":""Archief van Blanka Gyselenprijs"",""ark"":""ark:/24970/x0/df294790-8575-5732-813f-7190706213d8"",""uri"":""/repositories/11/accessions/528369"",""id"":""tr:lh:4938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}"
