ResourceID,ResourceID_mat,mmb_id,mmb_id_mat,card,order,Material Records
b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,31283184-f32e-5752-acee-dfa5c3c2ffe0,tg:mmbdc:11,tg:mmbdc:11_#1,e73_MaterialRecords,1,"[{""resourceId"": ""31283184-f32e-5752-acee-dfa5c3c2ffe0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""394f888c-0823-4350-a606-218d2a3e50be"", ""inverseOntologyProperty"": """"}]"
f4e49ea6-4484-51dd-93f6-ed1e84ddd978,82ddac49-d293-5ad1-b8b2-f47291aeeea2,tg:mmbdc:12,tg:mmbdc:12_#1,e73_MaterialRecords,1,"[{""resourceId"": ""82ddac49-d293-5ad1-b8b2-f47291aeeea2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""875001d0-f2db-4f44-bea5-34549162b564"", ""inverseOntologyProperty"": """"}]"
221ba7d8-01a9-5a18-9fec-a8fa0e47f940,a760ecdc-ffd1-5020-9188-01fab16e8d7e,tg:mmbdc:13,tg:mmbdc:13_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a760ecdc-ffd1-5020-9188-01fab16e8d7e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0055b47a-8209-4cab-bbdc-036329a4b089"", ""inverseOntologyProperty"": """"}]"
67cca5f1-5e8a-54f4-be7b-eb7415d25c1f,d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14,tg:mmbdc:14_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d2b1e801-98c8-50f2-aada-311f9dcc076b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ff2c1ea6-a7be-4a53-872d-2c3d5fc35ea3"", ""inverseOntologyProperty"": """"}]"
431014da-4cd1-501d-a8d9-544e95217e76,0b709b78-cc59-59d6-a0ea-0e08541230fa,tg:mmbdc:15,tg:mmbdc:15_#1,e73_MaterialRecords,1,"[{""resourceId"": ""0b709b78-cc59-59d6-a0ea-0e08541230fa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba0d901f-6074-429e-9161-59f3b9184ea6"", ""inverseOntologyProperty"": """"}]"
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,6e7e86ee-6828-5f4c-887f-0e6df4a4e461,tg:mmbdc:16,tg:mmbdc:16_#1,e73_MaterialRecords,1,"[{""resourceId"": ""6e7e86ee-6828-5f4c-887f-0e6df4a4e461"", ""ontologyProperty"": """", ""resourceXresourceId"": ""577154c5-d546-4b4d-af06-ea566097d106"", ""inverseOntologyProperty"": """"}]"
9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17,tg:mmbdc:17_#1,e73_MaterialRecords,1,"[{""resourceId"": ""aa5b4284-4130-5738-b75b-41e78516e517"", ""ontologyProperty"": """", ""resourceXresourceId"": ""34170ba9-7d33-4843-845d-099719f161b7"", ""inverseOntologyProperty"": """"}]"
20e5efa0-b6f2-53b0-acb0-bef59eaaa558,9a28002b-ba44-5e42-8248-4056ae98f698,tg:mmbdc:18,tg:mmbdc:18_#1,e73_MaterialRecords,1,"[{""resourceId"": ""9a28002b-ba44-5e42-8248-4056ae98f698"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f359b4fa-4896-4984-8f11-7adace02cfff"", ""inverseOntologyProperty"": """"}]"
48abe9c0-eeff-5d2b-82eb-747ff6c2b3ff,02762407-114b-52cb-b815-50e59376f1e2,tg:mmbdc:19,tg:mmbdc:19_#1,e73_MaterialRecords,1,"[{""resourceId"": ""02762407-114b-52cb-b815-50e59376f1e2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""82842ab2-59e7-428b-8232-6478b461210b"", ""inverseOntologyProperty"": """"}]"
b1783556-0408-58d4-9cfe-a7be7a192dc0,a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20,tg:mmbdc:20_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a8a785b2-615d-5cb3-895c-879ac3d91c7a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96393c6d-7328-41d7-89ed-a893572c0ba3"", ""inverseOntologyProperty"": """"}]"
4e49d3e0-d21a-559e-911e-9614954567c4,ae701dd1-11e4-5401-b13b-ea98289eb072,tg:mmbdc:21,tg:mmbdc:21_#1,e73_MaterialRecords,1,"[{""resourceId"": ""ae701dd1-11e4-5401-b13b-ea98289eb072"", ""ontologyProperty"": """", ""resourceXresourceId"": ""22b4cde7-a4f6-409b-a874-ae2a3bf1d46e"", ""inverseOntologyProperty"": """"}]"
21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,b4440dbe-bb57-5d79-a39a-05a615a74af0,tg:mmbdc:22,tg:mmbdc:22_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b4440dbe-bb57-5d79-a39a-05a615a74af0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18f8551d-3928-4f86-9c53-63b50cbe853b"", ""inverseOntologyProperty"": """"}]"
b71f369a-0031-507e-89cc-7a9f493639e0,87faaec5-b87c-5dae-8262-c875a4343c99,tg:mmbdc:23,tg:mmbdc:23_#1,e73_MaterialRecords,1,"[{""resourceId"": ""87faaec5-b87c-5dae-8262-c875a4343c99"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99af1b80-984c-4c76-94ba-6338be718a6f"", ""inverseOntologyProperty"": """"}]"
f92564ca-be9a-5c66-b16d-86ad2d1fd84b,9c7e7b2a-bdac-540e-a685-2fbfa433ca79,tg:mmbdc:24,tg:mmbdc:24_#1,e73_MaterialRecords,1,"[{""resourceId"": ""9c7e7b2a-bdac-540e-a685-2fbfa433ca79"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7cd1734b-fb8f-4e3a-8a2f-945c251456a8"", ""inverseOntologyProperty"": """"}]"
c796ac09-736f-5906-a298-02c3b11056cf,fe12775b-a1f5-59ef-8d82-84f9ec7d6d59,tg:mmbdc:25,tg:mmbdc:25_#1,e73_MaterialRecords,1,"[{""resourceId"": ""fe12775b-a1f5-59ef-8d82-84f9ec7d6d59"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b98770d-a955-472a-a32a-109b317d6243"", ""inverseOntologyProperty"": """"}]"
de162b97-2920-503e-bfc5-801a8f6eaa2a,5d1ded10-c07e-5977-85f8-c9a900ea95e5,tg:mmbdc:26,tg:mmbdc:26_#1,e73_MaterialRecords,1,"[{""resourceId"": ""5d1ded10-c07e-5977-85f8-c9a900ea95e5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a40ebb97-ecf0-4a7a-a3bf-ed60e56dc362"", ""inverseOntologyProperty"": """"}]"
b4601525-c7d5-5388-992f-a2745f0d1bda,4f4bbd32-3cde-5475-b224-db3677001acc,tg:mmbdc:27,tg:mmbdc:27_#1,e73_MaterialRecords,1,"[{""resourceId"": ""4f4bbd32-3cde-5475-b224-db3677001acc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""33d6b4da-0f18-4cc4-8dd0-a0c37217cfe3"", ""inverseOntologyProperty"": """"}]"
e62350f0-770d-5285-99f2-35f119c5d7ab,4061ffc7-e7f6-56f4-9831-a00c3db2e494,tg:mmbdc:28,tg:mmbdc:28_#1,e73_MaterialRecords,1,"[{""resourceId"": ""4061ffc7-e7f6-56f4-9831-a00c3db2e494"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41ac10fe-3e5d-4f96-a5f8-86ee3d90f5ec"", ""inverseOntologyProperty"": """"}]"
7aa8c4ae-5d48-5ee6-be2e-4fcdee75f2ed,428d08bf-1d96-5650-9ff9-ce35c44d19ec,tg:mmbdc:29,tg:mmbdc:29_#1,e73_MaterialRecords,1,"[{""resourceId"": ""428d08bf-1d96-5650-9ff9-ce35c44d19ec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c537799e-e6a7-4de7-8c4d-d09e2c2d1391"", ""inverseOntologyProperty"": """"}]"
fb5f7f90-9bd3-532d-809c-137871439e82,a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,tg:mmbdc:30,tg:mmbdc:30_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a65d00e0-58e7-5dee-a1ce-14e8bb175ed2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc1c29cc-d5d4-41a9-98de-a21e5dfe0b8e"", ""inverseOntologyProperty"": """"}]"
8a105af3-6e4b-5275-817c-2d54bd0ca8d4,4dcc783d-aa40-5a6b-bb15-47e95e268bd8,tg:mmbdc:31,tg:mmbdc:31_#1,e73_MaterialRecords,1,"[{""resourceId"": ""4dcc783d-aa40-5a6b-bb15-47e95e268bd8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d4d6279-a90d-4bb1-9534-6e2645fab70d"", ""inverseOntologyProperty"": """"}]"
3f974829-97c3-5390-9cb7-21992e7ffbbd,edc08000-9da6-57c4-a4fc-8c14ebaafd1f,tg:mmbdc:32,tg:mmbdc:32_#1,e73_MaterialRecords,1,"[{""resourceId"": ""edc08000-9da6-57c4-a4fc-8c14ebaafd1f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f27d4d89-d99f-4047-9739-b39d008f3449"", ""inverseOntologyProperty"": """"}]"
3356d31c-6a47-5f60-9934-30cde513a6a9,9322239b-d5aa-5637-b103-47cdc4452370,tg:mmbdc:33,tg:mmbdc:33_#1,e73_MaterialRecords,1,"[{""resourceId"": ""9322239b-d5aa-5637-b103-47cdc4452370"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c4b4d26-0eeb-4dd1-b785-f422c58d897b"", ""inverseOntologyProperty"": """"}]"
75c8465d-660b-550c-af3c-e1d379515d9f,47fcbe5a-26ca-5418-9835-57335a86221f,tg:mmbdc:34,tg:mmbdc:34_#1,e73_MaterialRecords,1,"[{""resourceId"": ""47fcbe5a-26ca-5418-9835-57335a86221f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c6355ca-e45c-402e-9940-123410e2f6f2"", ""inverseOntologyProperty"": """"}]"
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35,tg:mmbdc:35_#1,e73_MaterialRecords,1,"[{""resourceId"": ""cbf9d6f1-891b-5760-b712-647aa6714646"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3fa3b58d-7129-48d8-933d-b9b8dcc7a0cf"", ""inverseOntologyProperty"": """"}]"
f3764377-c5bc-540f-b7b0-ee2cd23732ef,549796a6-5207-51d5-8499-dd3bdab97743,tg:mmbdc:36,tg:mmbdc:36_#1,e73_MaterialRecords,1,"[{""resourceId"": ""549796a6-5207-51d5-8499-dd3bdab97743"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bec8d9ed-4800-4bd6-9578-a922209732d2"", ""inverseOntologyProperty"": """"}]"
334ad517-eee0-5a64-b69d-9a9e09be8184,b712e8ac-aa1c-523b-812f-67f1e11c0eb8,tg:mmbdc:37,tg:mmbdc:37_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b712e8ac-aa1c-523b-812f-67f1e11c0eb8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""36f9155e-1a10-42cf-aefb-1d247afdedfa"", ""inverseOntologyProperty"": """"}]"
8f038c31-f312-5abf-9fae-aebefcd38e77,99261f7e-2bb0-5100-ba1f-eedeb67e816f,tg:mmbdc:38,tg:mmbdc:38_#1,e73_MaterialRecords,1,"[{""resourceId"": ""99261f7e-2bb0-5100-ba1f-eedeb67e816f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5411f137-5495-475d-b715-15ab294a3a37"", ""inverseOntologyProperty"": """"}]"
6bf3766e-9d43-5512-9736-e991034e254f,d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39,tg:mmbdc:39_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d5d88f16-25d2-5c82-8c97-d848a6ced94b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bcd2ca90-9e3b-448a-b5a5-21198dd11742"", ""inverseOntologyProperty"": """"}]"
1c082e15-3131-5b39-acf3-ee112d00ed57,32978923-1776-5392-b89e-cc52eb4e7cbf,tg:mmbdc:40,tg:mmbdc:40_#1,e73_MaterialRecords,1,"[{""resourceId"": ""32978923-1776-5392-b89e-cc52eb4e7cbf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0095e66-a609-4179-a1a2-2e0732cb8b15"", ""inverseOntologyProperty"": """"}]"
7fcf8fdd-08ec-59c1-a9c4-5a7f69337794,3261420f-fa95-5253-80dc-107299b8b524,tg:mmbdc:41,tg:mmbdc:41_#1,e73_MaterialRecords,1,"[{""resourceId"": ""3261420f-fa95-5253-80dc-107299b8b524"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba44435c-f196-4c1e-a4dd-a9ac6246ed07"", ""inverseOntologyProperty"": """"}]"
7fa9c968-3513-5182-a935-e161b2b76fb9,c3788d2c-d341-52ba-b8d9-e09611e57d76,tg:mmbdc:42,tg:mmbdc:42_#1,e73_MaterialRecords,1,"[{""resourceId"": ""c3788d2c-d341-52ba-b8d9-e09611e57d76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""394efbdc-8fc6-4993-856d-b309af79c8e3"", ""inverseOntologyProperty"": """"}]"
baa604e3-9694-5877-bc90-de335424f37f,af199622-0508-5d7d-9f7b-5311e1542b7b,tg:mmbdc:43,tg:mmbdc:43_#1,e73_MaterialRecords,1,"[{""resourceId"": ""af199622-0508-5d7d-9f7b-5311e1542b7b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d4265e4-a819-4777-a5de-9148e1974564"", ""inverseOntologyProperty"": """"}]"
00b061e8-c12f-5b32-85a0-8ee6d4a9e56b,6a5231b7-ae21-565f-9c19-f9f5624a6ddd,tg:mmbdc:44,tg:mmbdc:44_#1,e73_MaterialRecords,1,"[{""resourceId"": ""6a5231b7-ae21-565f-9c19-f9f5624a6ddd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a46c372-cf90-447e-8c73-f264cc2da8c3"", ""inverseOntologyProperty"": """"}]"
b724b37e-31ee-51f1-902c-5b212fe0b455,1aacb29f-bc49-56ee-afd3-9ae413d1ef68,tg:mmbdc:45,tg:mmbdc:45_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1aacb29f-bc49-56ee-afd3-9ae413d1ef68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc1b066a-7337-4d7e-820e-14bdd558f73c"", ""inverseOntologyProperty"": """"}]"
bc833205-a012-5bc8-87b9-c653f2d8470a,0aa0fe80-a3de-590d-a912-829862db9c38,tg:mmbdc:46,tg:mmbdc:46_#1,e73_MaterialRecords,1,"[{""resourceId"": ""0aa0fe80-a3de-590d-a912-829862db9c38"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18c2e3f0-2f49-4302-b46b-ae007a7d4242"", ""inverseOntologyProperty"": """"}]"
282dca35-a48f-5c78-9f57-b23dd4f81fe5,d929c2ae-a8bc-50b3-ab2c-e7d620669d02,tg:mmbdc:47,tg:mmbdc:47_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d929c2ae-a8bc-50b3-ab2c-e7d620669d02"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bc70838f-bad3-47db-a34f-ca1d9f686a7d"", ""inverseOntologyProperty"": """"}]"
aba9fb3f-ece8-58e8-92b1-9a259d7ae7ae,db466b6c-499e-5871-ae2f-7dab2a4de216,tg:mmbdc:48,tg:mmbdc:48_#1,e73_MaterialRecords,1,"[{""resourceId"": ""db466b6c-499e-5871-ae2f-7dab2a4de216"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb0a7fc0-42ba-493d-bde2-db1150205c30"", ""inverseOntologyProperty"": """"}]"
1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,5bed484c-6203-5738-ab11-d2a351f9c38b,tg:mmbdc:49,tg:mmbdc:49_#1,e73_MaterialRecords,1,"[{""resourceId"": ""5bed484c-6203-5738-ab11-d2a351f9c38b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c5517f91-fc10-4a20-bef8-70c4ec9ad6b1"", ""inverseOntologyProperty"": """"}]"
985e1f42-413d-5bf4-aad8-e503c79c145a,7822590f-8f95-5a0c-8189-b382946f3e22,tg:mmbdc:50,tg:mmbdc:50_#1,e73_MaterialRecords,1,"[{""resourceId"": ""7822590f-8f95-5a0c-8189-b382946f3e22"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5ba817fb-1d07-48cd-a0fa-227cc19785b5"", ""inverseOntologyProperty"": """"}]"
d17e6e16-c29d-59be-9067-b414984f45c6,e207c16c-f087-5901-baf4-ea5791d0a1b3,tg:mmbdc:51,tg:mmbdc:51_#1,e73_MaterialRecords,1,"[{""resourceId"": ""e207c16c-f087-5901-baf4-ea5791d0a1b3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2dd5f1f2-72c9-46bd-ac38-a09b8b7df06f"", ""inverseOntologyProperty"": """"}]"
bad7771a-af52-5c96-b542-662c29fb79d2,cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52,tg:mmbdc:52_#1,e73_MaterialRecords,1,"[{""resourceId"": ""cacfe543-304c-5905-9679-60c5fdf3537f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26dfb76b-eb31-4340-a596-3b2cd8648d66"", ""inverseOntologyProperty"": """"}]"
2a3ffdb3-8266-56f8-bd56-c576231952e9,64f0f355-c885-5e6d-bbff-7a33eafcf2b0,tg:mmbdc:53,tg:mmbdc:53_#1,e73_MaterialRecords,1,"[{""resourceId"": ""64f0f355-c885-5e6d-bbff-7a33eafcf2b0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a36e6bdb-0f32-46ec-8072-3706e2be5258"", ""inverseOntologyProperty"": """"}]"
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,tg:mmbdc:54,tg:mmbdc:54_#1,e73_MaterialRecords,1,"[{""resourceId"": ""ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4979453b-7acd-4100-8937-16d139bcdac2"", ""inverseOntologyProperty"": """"}]"
b69aae14-ca78-53e2-aaec-fc1c967c1c4f,52713c0b-06fb-5d6d-9ce3-1942d28562eb,tg:mmbdc:55,tg:mmbdc:55_#1,e73_MaterialRecords,1,"[{""resourceId"": ""52713c0b-06fb-5d6d-9ce3-1942d28562eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""619b0548-5615-4a1d-97c5-c8634b2a6d1d"", ""inverseOntologyProperty"": """"}]"
ce0f7af4-da6d-5e66-aac0-e109583f47b2,b68a3c8f-ca33-5a1d-8cf9-44ac3241ba2a,tg:mmbdc:56,tg:mmbdc:56_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b68a3c8f-ca33-5a1d-8cf9-44ac3241ba2a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4db37e25-5dcb-4709-9fc7-82471e7c60f8"", ""inverseOntologyProperty"": """"}]"
ff62b6a8-4272-5068-98f5-9f0bf54f1803,4bc1f677-5dfb-5303-b2f5-cbffeb84c530,tg:mmbdc:57,tg:mmbdc:57_#1,e73_MaterialRecords,1,"[{""resourceId"": ""4bc1f677-5dfb-5303-b2f5-cbffeb84c530"", ""ontologyProperty"": """", ""resourceXresourceId"": ""472f1c0d-64b6-4f02-bf56-993c3c64565d"", ""inverseOntologyProperty"": """"}]"
27b8c2ea-6767-5148-9e61-f33309add541,b0771155-f12c-5e03-8138-7b89dcef0d2c,tg:mmbdc:58,tg:mmbdc:58_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b0771155-f12c-5e03-8138-7b89dcef0d2c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6b802e4d-1511-4ff3-a889-f5060333c207"", ""inverseOntologyProperty"": """"}]"
a5c8f42a-18aa-5603-bfe4-e31872c63d32,926ae845-ce4c-53c4-834e-c655edd31184,tg:mmbdc:59,tg:mmbdc:59_#1,e73_MaterialRecords,1,"[{""resourceId"": ""926ae845-ce4c-53c4-834e-c655edd31184"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1d6d11bf-60f8-4ab3-98c4-4bc192e902dd"", ""inverseOntologyProperty"": """"}]"
1719c64c-fa7a-5d5f-bdc5-798537c2c9d6,af8ff991-c2ca-5569-8728-ffec3363ebe3,tg:mmbdc:60,tg:mmbdc:60_#1,e73_MaterialRecords,1,"[{""resourceId"": ""af8ff991-c2ca-5569-8728-ffec3363ebe3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ee6fc49-1ac1-40cd-a605-12e712a58a4f"", ""inverseOntologyProperty"": """"}]"
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,7c720b83-9b7a-5caa-b0a2-8c4f03bda5bf,tg:mmbdc:61,tg:mmbdc:61_#1,e73_MaterialRecords,1,"[{""resourceId"": ""7c720b83-9b7a-5caa-b0a2-8c4f03bda5bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ebae0b6-7b72-46a0-a862-6c2b1f0e88d8"", ""inverseOntologyProperty"": """"}]"
afd359bf-3a32-5753-94f3-603656881eab,613e2555-cca9-5352-8b6c-194592251544,tg:mmbdc:62,tg:mmbdc:62_#1,e73_MaterialRecords,1,"[{""resourceId"": ""613e2555-cca9-5352-8b6c-194592251544"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7bcd947-d8a6-4f99-bb41-fabda16159d2"", ""inverseOntologyProperty"": """"}]"
c328943a-46b9-5aca-9210-f61f26e379ec,f664b0be-e2de-5c60-a369-b59445e5bc0e,tg:mmbdc:63,tg:mmbdc:63_#1,e73_MaterialRecords,1,"[{""resourceId"": ""f664b0be-e2de-5c60-a369-b59445e5bc0e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa3feb3a-dac4-42c0-8749-b6683d57e92e"", ""inverseOntologyProperty"": """"}]"
f0a19a94-019f-5ef5-836f-69f802b52d5c,b87bdabb-02a1-5d70-b4b6-36424dd65868,tg:mmbdc:64,tg:mmbdc:64_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b87bdabb-02a1-5d70-b4b6-36424dd65868"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87a4cafe-7831-432d-8063-6d8ec40296ff"", ""inverseOntologyProperty"": """"}]"
6c7ccc0d-5d67-5e6f-9fa4-b0973651bb16,d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65,tg:mmbdc:65_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d8d85fc0-9e54-535d-856e-db378422ab52"", ""ontologyProperty"": """", ""resourceXresourceId"": ""10e57167-f02a-442a-a6c2-7d2c596e30d5"", ""inverseOntologyProperty"": """"}]"
108756f8-64b4-506a-9f98-ceb3ef00390d,acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,tg:mmbdc:66,tg:mmbdc:66_#1,e73_MaterialRecords,1,"[{""resourceId"": ""acb05eb8-b42c-54e5-8ebe-ee2cce55dae0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78153c03-8998-4365-abef-94194ee0b098"", ""inverseOntologyProperty"": """"}]"
c5a33844-8bfb-5e54-b6aa-d0281135b007,9710f729-049f-5d1a-a298-4ae1e56f1a9d,tg:mmbdc:67,tg:mmbdc:67_#1,e73_MaterialRecords,1,"[{""resourceId"": ""9710f729-049f-5d1a-a298-4ae1e56f1a9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""51bea1d8-e049-41e4-b09f-197d9d0e22a9"", ""inverseOntologyProperty"": """"}]"
