brocade.id,Change History Identifier,Change History Date,Change History User,Change History Description,Change History Activity,card,ResourceID
tg:mpmph:12,13884049,2020-09-25 17:56:28 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,13884050,2020-09-25 17:56:28 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,13891875,2020-10-01 17:22:16 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,13891876,2020-10-01 17:22:16 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,13891911,2020-10-01 17:28:40 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,13891912,2020-10-01 17:28:40 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,13891947,2020-10-01 17:47:21 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,13891948,2020-10-01 17:47:21 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,14106657,2020-12-04 09:59:58 +0000 UTC,jtegenbo,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,14188899,2021-01-20 07:02:52 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,14189153,2021-01-20 09:01:52 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,14441091,2021-04-16 11:31:59 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,14443884,2021-04-16 11:33:40 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,14446677,2021-04-16 11:34:41 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,14450289,2021-04-16 15:40:06 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,14453082,2021-04-16 15:40:30 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,14499852,2021-05-10 16:37:57 +0000 UTC,jrobert,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15343272,2021-12-02 13:06:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15346151,2021-12-02 13:49:42 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15348955,2021-12-02 13:56:52 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15351748,2021-12-02 14:09:53 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15354811,2021-12-02 14:29:03 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15357658,2021-12-02 14:31:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15398468,2021-12-15 15:14:27 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15401261,2021-12-15 15:16:07 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15404054,2021-12-15 15:18:34 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15407356,2021-12-16 10:51:21 +0000 UTC,jrobert,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:12,15470571,2022-01-07 10:35:11 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,43fae41d-2b9c-5b34-b10c-e558dc89ae43
tg:mpmph:13,,2020-09-25 17:57:08 +0000 UTC,egacoms,,Creatie,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13884058,2020-09-25 17:57:08 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13884059,2020-09-25 17:57:08 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13884060,2020-09-25 17:57:08 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13884064,2020-09-25 17:57:08 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13884067,2020-09-25 17:57:11 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13884068,2020-09-25 17:57:11 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13891884,2020-10-01 17:24:28 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13891885,2020-10-01 17:24:28 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13891886,2020-10-01 17:24:28 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,13891890,2020-10-01 17:24:28 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,14106658,2020-12-04 09:59:58 +0000 UTC,jtegenbo,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,14437145,2021-04-16 05:01:46 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,14437154,2021-04-16 07:08:05 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,14441092,2021-04-16 11:31:59 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,14443885,2021-04-16 11:33:40 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,14446678,2021-04-16 11:34:41 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,14450290,2021-04-16 15:40:06 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,14453083,2021-04-16 15:40:30 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15231224,2021-10-25 12:21:07 +0000 UTC,jvcelst,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15343273,2021-12-02 13:06:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15346152,2021-12-02 13:49:42 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15348956,2021-12-02 13:56:52 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15351749,2021-12-02 14:09:53 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15354812,2021-12-02 14:29:03 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15357659,2021-12-02 14:31:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15398469,2021-12-15 15:14:27 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15401262,2021-12-15 15:16:07 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15404055,2021-12-15 15:18:34 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15407357,2021-12-16 10:51:21 +0000 UTC,jrobert,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:13,15470572,2022-01-07 10:35:11 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,de60bf3e-8106-5377-b9d7-dfd48da0c477
tg:mpmph:16,,2020-09-25 17:57:32 +0000 UTC,egacoms,,Creatie,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,13884112,2020-09-25 17:57:32 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,13884113,2020-09-25 17:57:32 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,13884114,2020-09-25 17:57:32 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,13884118,2020-09-25 17:57:32 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,13891956,2020-10-01 17:49:20 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,13891957,2020-10-01 17:49:20 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,13891958,2020-10-01 17:49:20 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,13891962,2020-10-01 17:49:20 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,14106661,2020-12-04 09:59:58 +0000 UTC,jtegenbo,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,14437148,2021-04-16 05:01:46 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,14437157,2021-04-16 07:08:05 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,14441095,2021-04-16 11:31:59 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,14443888,2021-04-16 11:33:40 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,14446681,2021-04-16 11:34:41 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,14450293,2021-04-16 15:40:06 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,14453086,2021-04-16 15:40:30 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15343276,2021-12-02 13:06:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15346155,2021-12-02 13:49:42 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15348959,2021-12-02 13:56:52 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15351752,2021-12-02 14:09:53 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15354815,2021-12-02 14:29:03 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15357662,2021-12-02 14:31:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15398472,2021-12-15 15:14:27 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15401265,2021-12-15 15:16:07 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15404058,2021-12-15 15:18:34 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15407360,2021-12-16 10:51:21 +0000 UTC,jrobert,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:16,15470575,2022-01-07 10:35:11 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,68a09ff2-b4bf-5cc1-979b-96655a7771a5
tg:mpmph:5,,2013-07-29 12:55:54 +0000 UTC,jcort,,Creatie,e73_Transaction_history_df,
tg:mpmph:5,7620680,2013-07-29 12:55:54 +0000 UTC,jcort,Bewerken van de identificatie,edit,e73_Transaction_history_df,
tg:mpmph:5,7620682,2013-07-29 12:55:54 +0000 UTC,jcort,Bewerken van de kenmerken,edit,e73_Transaction_history_df,
tg:mpmph:5,7620686,2013-07-29 12:55:54 +0000 UTC,jcort,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,
tg:mpmph:5,7715062,2013-10-04 15:00:26 +0000 UTC,jtegenbo,Bewerken van de identificatie,edit,e73_Transaction_history_df,
tg:mpmph:5,7715063,2013-10-04 15:00:26 +0000 UTC,jtegenbo,Bewerken van de items,edit,e73_Transaction_history_df,
tg:mpmph:5,7715065,2013-10-04 15:00:26 +0000 UTC,jtegenbo,Bewerken van de annotaties,edit,e73_Transaction_history_df,
tg:mpmph:5,7715068,2013-10-04 15:00:26 +0000 UTC,jtegenbo,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,
tg:mpmph:5,7715071,2013-10-04 15:01:03 +0000 UTC,jtegenbo,Bewerken van de identificatie,edit,e73_Transaction_history_df,
tg:mpmph:5,7715074,2013-10-04 15:01:03 +0000 UTC,jtegenbo,Bewerken van de annotaties,edit,e73_Transaction_history_df,
tg:mpmph:5,7815373,2014-01-31 14:55:21 +0000 UTC,jtegenbo,Markering als gecontroleerd,,e73_Transaction_history_df,
tg:mpmph:5,7828427,2014-02-18 10:43:36 +0000 UTC,usystem,Bewerken van de identificatie,delete,e73_Transaction_history_df,
tg:mpmph:5,7828428,2014-02-18 10:43:36 +0000 UTC,usystem,Bewerken van de items,delete,e73_Transaction_history_df,
tg:mpmph:5,7828430,2014-02-18 10:43:36 +0000 UTC,usystem,Bewerken van de kenmerken,delete,e73_Transaction_history_df,
tg:mpmph:5,7828431,2014-02-18 10:43:36 +0000 UTC,usystem,Bewerken van de annotaties,delete,e73_Transaction_history_df,
tg:mpmph:5,7828434,2014-02-18 10:43:36 +0000 UTC,usystem,Bewerken van de ISAAR relaties,delete,e73_Transaction_history_df,
tg:mpmph:14,,2020-09-25 17:57:16 +0000 UTC,egacoms,,Creatie,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13884076,2020-09-25 17:57:16 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13884077,2020-09-25 17:57:16 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13884078,2020-09-25 17:57:16 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13884082,2020-09-25 17:57:16 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13884085,2020-09-25 17:57:19 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13884086,2020-09-25 17:57:19 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13891893,2020-10-01 17:27:36 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
