ResourceID,brocade.id,card,order,Mark Text,Mark Type,Mark Language
b35f86ff-e86c-5683-b130-68bbeec0678a,tg:lhob:539,Marks,2,Henry Dropsy,signatures (names),Nederlands
c5fa3cc7-4330-5dd3-bc63-175c27d3679d,tg:lhob:610,Marks,2,VINÇOTTE SC. & WOLFERS FT.,signatures (names),Nederlands
9fe0854f-f686-5bb9-955e-7bbd13058140,tg:lhob:647,Marks,2,ASTHOEWER.,signatures (names),Nederlands
ea71acc6-9a8f-5e0e-8359-931a5dc7e765,tg:lhob:578,Marks,2,ALF. MAUQUOY,signatures (names),Nederlands
f6d6d8a3-cb7f-52d7-87e9-0922be22bdbf,tg:lhob:651,Marks,2,BAETES.,signatures (names),Nederlands
77b60886-4d2d-55a9-abe7-a86fd1f24f72,tg:lhob:606,Marks,2,J.C. CHAPLAIN.,signatures (names),Nederlands
a94e80f2-7f96-543b-aaa5-838c441028a2,tg:lhob:503,Marks,1,"Links onderaan tekst in het glasraam :  
_De Commissie van Openbare Onderstand van Antwerpen aan haar Secretaris Roger Avermaete. 16 maart 1960_  
",signatures (names),Nederlands
0c459f16-b40b-5759-b2b3-fd609254b37d,tg:lhob:574,Marks,2,C.F. CARLMAN,signatures (names),Nederlands
7e55f663-7c61-552f-b884-d2eed74de44d,tg:lhob:626,Marks,2,ALF. MAUQUOY,signatures (names),Nederlands
43afe695-5501-574d-a174-bb552e3e116b,tg:lhob:630,Marks,2,ALFONS MAUQUOY.,signatures (names),Nederlands
9cbaa13b-e9db-58a6-b8e5-47ddb6b420f6,tg:lhob:667,Marks,2,Huguenin Frères& C°,signatures (names),Nederlands
45406206-0771-5e33-9fe7-37e0f7e592c3,tg:lhob:648,Marks,2,ED. GRIELENS.,signatures (names),Nederlands
cd54c091-7319-5f1b-be7b-7f125c03b86b,tg:lhob:598,Marks,2,AP,signatures (names),Nederlands
84cddee6-b304-598a-83ce-ad5cb9b92c12,tg:lhob:609,Marks,2,LOVIS BOTÉE.,signatures (names),Nederlands
fa1c69db-2ee0-5b8f-b6b8-cb3bc069ffbd,tg:lhob:625,Marks,2,J. WITTERWULGHE.,signatures (names),Nederlands
a4eaf841-6cd4-58a4-91cf-cea23a2fdc39,tg:lhob:613,Marks,2,SOLÁ Y CAMATS G.& CASTELLS.,signatures (names),Nederlands
0d05e880-ea32-51ea-934b-ed5b401fcbfe,tg:lhob:701,Marks,2,Op blikken doosje: F. Baetes / Graveur / Anvers,signatures (names),Nederlands
61ae216a-8a16-5645-b90c-7a1d1d554dd2,tg:lhob:644,Marks,2,F. BAETES. FEC.,signatures (names),Nederlands
04894238-622e-5ed4-b8ff-25eccd38ec61,tg:lhob:594,Marks,2,BOSCHMANS & FIBRU,signatures (names),Nederlands
957c67ac-675a-5bc8-9d10-e8e6a8fda771,tg:lhob:605,Marks,2,C. MEUNIER & ‘WOLFERS FRÈRES’,signatures (names),Nederlands
cd521e4b-47fa-5193-a275-9e1c1108c939,tg:lhob:691,Marks,2,"Fisch, A.",signatures (names),Nederlands
0eacb309-0eea-575a-9882-69edee6dcb91,tg:lhob:541,Marks,2,LEOP. WIENER.,signatures (names),Nederlands
a0f21350-691e-542a-9522-1c1d462895f2,tg:lhob:668,Marks,2,Wolfers G.,signatures (names),Nederlands
99971970-cd59-5bea-9018-9da7addd5df3,tg:lhob:669,Marks,2,"Heremans, J. & F.",signatures (names),Nederlands
5bdf03ee-6079-52b7-929e-406219366c62,tg:lhob:540,Marks,2,H. DROPSY,signatures (names),Nederlands
9150ed52-52fe-57b2-ae8d-fc7ced1a57c1,tg:lhob:645,Marks,2,ED. GRIELENS.,signatures (names),Nederlands
e0a684be-4e70-5d03-9269-74d27cda3588,tg:lhob:612,Marks,2,E. DE LA CARCOVA.,signatures (names),Nederlands
9e5b3831-26c7-51a3-8540-ef2de9857671,tg:lhob:632,Marks,2,ARTHUR DUPONT,signatures (names),Nederlands
2394b8f9-5649-5c7b-aca1-338472ca21aa,tg:lhob:608,Marks,2,A. RIVET.,signatures (names),Nederlands
0d0b68e6-bf4c-51bd-9c68-49c8d28ca7f8,tg:lhob:576,Marks,2,"EM. POETOU. Op de rand: FONSON.
",signatures (names),Nederlands
11a66dca-0449-543d-99fb-2c818ca194f6,tg:lhob:560,Marks,2,JP,signatures (names),Nederlands
7b87b34f-b0d7-5862-a8c0-0ea01a21c757,tg:lhob:649,Marks,2,BAETES.,signatures (names),Nederlands
53f7b235-2807-54e2-bd29-7a64e2c668d7,tg:lhob:537,Marks,2,BAETES FEC.,signatures (names),Nederlands
f8aa0bd6-8ce0-551d-a9f2-424088bfa502,tg:lhob:615,Marks,2,G. DEVREESE.,signatures (names),Nederlands
a142c670-1448-5f31-8506-1b5e5bf7e04f,tg:lhob:584,Marks,2,L. Eyckermans. & het monogram LT.,signatures (names),Nederlands
85978d7b-a992-52ce-a165-7bd6e6b09f83,tg:lhob:642,Marks,2,BAETES.,signatures (names),Nederlands
dddc3af3-c0e3-5d6a-8a6a-4596c5b22c04,tg:lhob:551,Marks,2,J.P EMONDS-ALT.,signatures (names),Nederlands
2d091452-13b0-5e58-90f3-c31f3c4689d3,tg:lhob:678,Marks,2,PANHUYZEN.,signatures (names),Nederlands
9826ab91-70c2-5fde-85cc-eba92d573c33,tg:lhob:506,Marks,1,"Tekst op de plaat :  
_wit is het iksein van zwaan  
en het uitgaand der dingen  
wil hij zijn vleugels zengen  
schoon is amper raken aan_  
",signatures (names),Nederlands
9826ab91-70c2-5fde-85cc-eba92d573c33,tg:lhob:506,Marks,2,Links onderaan handtekening kunstenaar (onleesbaar),signatures (names),Nederlands
c51130d7-eff4-5fc8-80d5-926020c83fe7,tg:lhsc:729,Marks,1,"Linksonder: _L Du Bar_

Rechts: _MAURITS SABBE _",signatures (names),Nederlands
4581f726-f3be-55e0-9df3-a7421168cf88,tg:lhsc:6935,Marks,1,"Vooraan:_1853 Edward Keurvels 1916_

Achteraan:_ Hildebert Derre

Antwerpen

1925_",signatures (names),Nederlands
964cc9f8-c6fb-5e05-be6f-a69ec8f45f88,tg:lhsc:816,Marks,1,"Onder de linkerschouderafsnede: _J.Anthone. Antw._

Vooraan op sokkel: _HENDRIK CONSCIENCE _",signatures (names),Nederlands
41b4a25e-fb9e-5f1c-898b-5cf330d4ad97,tg:lhsc:1120,Marks,2,Achteraan : _M.van Reeth_,signatures (names),Nederlands
c57d3dff-ca95-5c7a-a70c-0715b04bad2c,tg:lhsc:1065,Marks,2,Rechterzijde nek: _LODE VLEESHOUWERS_,signatures (names),Nederlands
edc8c733-dcfd-5003-b0f8-e0983ef6b059,tg:lhsc:953,Marks,1,"Op een zijvlak: _Moulé / filialement / le 30-V-1927 par / Dolf Ledel / Toute
reproduction interdite_",signatures (names),Nederlands
544acddc-3fe4-5e0d-b9d3-5229b7329e99,tg:lhsc:791,Marks,1,Linkerzijde hals: _JOZEF CANTRE_,signatures (names),Nederlands
c109e1c8-3c8c-5d08-ab95-85b87e1decba,tg:lhsc:1177,Marks,2,Achterkant: _Frans Claessens_,signatures (names),Nederlands
9a3697a7-0eb4-5fc8-8218-9cadb7d1fd11,tg:lhsc:841,Marks,1,Middenlinks: _Emiel Jespers / 1896_,signatures (names),Nederlands
45f7e0df-8b29-5eb8-9067-5079ce728265,tg:lhsc:904,Marks,1,Rechts onder: _L.DUPUIS F._,signatures (names),Nederlands
67c5f24b-ffab-5b5d-82d4-1c9e129a3fa8,tg:lhsc:1198,Marks,1,"Rechterboven sokkel: _Jef Van Hamme_

Voorkant sokkel: _DE SCHELDE_",signatures (names),Nederlands
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,Marks,2,"Op het rechterzijvlak van het voetstuk: _Jul.Lagae_

Op de voorzijde van het voetstuk: _Albrecht Rodenbach_",signatures (names),Nederlands
0e60bd6c-c9d5-570a-a65a-f17bbf834784,tg:lhsc:1032,Marks,1,Vooraan: _DR JUUL GRIETENS / 1884-1936 _,signatures (names),Nederlands
ae836d71-5e59-5462-9c05-31c088dd28c5,tg:lhsc:768,Marks,1,"L-onder: _J Hullebroeck_

Links: _LAMBRECHT _

Rechts:_LAMBRECHTS_",signatures (names),Nederlands
30d5beb5-d97e-5113-9ef4-c93ee48fe2a4,tg:lhsc:1618,Marks,1,Voorzijde rechts: _G. Van den Meersche 49_,signatures (names),Nederlands
8952ee98-4a3b-5e5a-b709-53a2465da5a3,tg:lhsc:9382,Marks,1,Rechts onderaan zijkant: H. De Cuyper 1934,signatures (names),Nederlands
9ec48475-dc2c-5560-91cd-a805973fb943,tg:lhsc:787,Marks,1,Achterkant: _CeSAR SCHROEVENS _,signatures (names),Nederlands
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,Marks,1,rechterzijkant: _LOUIS DUPUIS Sculp._,signatures (names),Nederlands
5e98834f-3e94-5421-8842-854d1dc7cd02,tg:lhsc:9414,Marks,1,"Achteraan: _30 1 1916 / Hoogboom_

Vooraan: _EDWARD KEURVELS_",signatures (names),Nederlands
b7f2caf3-61ca-5ff6-aeb6-ba624f2d1f9a,tg:lhsc:441,Marks,2,"achteraan onder de hals: _HILDEBERT / DERRE / 1948_

vooraan op de sokkel: _5.7.86 24.1.47 / FELIX / TIMMERMANS_",signatures (names),Nederlands
0a58669d-1ba2-52ac-9f85-7ad38b554934,tg:lhsc:5749,Marks,1,Vooraan: _Karel van de Woestijne,signatures (names),Nederlands
6106ae53-85b6-574d-b2c2-fcdb66051e39,tg:lhsc:695,Marks,2,Linkerschouder: _F. Van Havermaet 1878_,signatures (names),Nederlands
f638ca16-0b48-5df0-a70f-55b77f5ac68f,tg:lhsc:1136,Marks,1,Rechts _'50 BOSCHMANS R_,signatures (names),Nederlands
70c446d3-7c58-5155-943f-1f5109682d87,tg:lhsc:800,Marks,1,"Linkerzijde : _JORIS_

Vooraan op sokkel: _HENDRIK / CONSCIENCE / 1812-1912 _",signatures (names),Nederlands
a6e2381c-7847-51ec-af1b-da3f0c6ce595,tg:lhsc:416,Marks,2,"op het rechterzijvlak van het voetstuk: _Antoine VDK Nelson_

Op het rechterzijvlak gietersmerk: _Cie des Broinzes, Bruxelles (Cire-perdue)_

Op de rug van het beeld: _Aan de Hertog / Au Duc / de Campocelice / De
bewonderaars / Les admirateurs / van / de / Peter Benoit_ op de rug: _AAN DEN
HERTOG / AU DUC // DE CAMPOSELICE // DE BEWONDERAARS / VAN / LES ADMIRATEURS /
DE // PETER BENOIT",signatures (names),Nederlands
c712da57-0cfc-564d-838e-72529d031b00,tg:lhsc:1073,Marks,1,vooraan: _Jos de Decker _,signatures (names),Nederlands
808f6a8e-e8b3-5272-a4d3-07ea073480fc,tg:lhsc:744,Marks,1,"Linksonder: _L Du Bar_

Links: _STIJN STREUVELS _",signatures (names),Nederlands
dca9d500-6d0e-5ff3-8769-474c40de7f88,tg:lhsc:894,Marks,1,Rechts onder: _Josuë Dupon_,signatures (names),Nederlands
2b75ada6-e734-5be7-9f1d-ec90bed3d2ce,tg:lhsc:1008,Marks,1,Onderaan: _Jan Anteunis _,signatures (names),Nederlands
0d0abb06-6f3e-5ed8-addd-8e4396c56dd4,tg:lhsc:656,Marks,1,"Op achterzijde links: _ Jef LAMBEAUX / 1881_

Achter rechts: Cie des Bronzes / (Cire perdue) / Bruxelles_

Voor op sokkel: AAN/HENDRIK CONSCIENCE/1881",signatures (names),Nederlands
14d909f9-f9e2-52ad-93a6-20afa4c66ccc,tg:lhsc:1663,Marks,1,Op linkerzijvlak: _ César Scrouvens_,signatures (names),Nederlands
f05d6c41-784e-5cf0-9039-09c87f3248fd,tg:lhsc:713,Marks,1,"Rechtsonder: _ALB. POELS_, nauwelijks leesbaar",signatures (names),Nederlands
24236459-de9f-5836-9965-002498b3f1da,tg:lhsc:1360,Marks,2,Op hals-opzij: _A.Poels_,signatures (names),Nederlands
93e4684e-c057-59bc-bb5f-0fb0fdbd14dc,tg:lhsc:705,Marks,1,Onder rechts: _1888-1948_,signatures (names),Nederlands
bb80b3ad-5cad-57c7-8d5b-36c316548c15,tg:lhsc:1049,Marks,1,Op de rechterzijde: _J. De Braeckeleer 1851_,signatures (names),Nederlands
e15c628e-1951-5349-883b-97281b4f0f0d,tg:lhsc:1272,Marks,1,Op rug: _Willy Kreitz_,signatures (names),Nederlands
2960ca11-a297-5f0b-89d8-3fd2a096d7bb,tg:lhsc:752,Marks,1,"Schouderafsnede: _LDu Bar_

Links: _CYRIEL BUYSSE _",signatures (names),Nederlands
0e8cdc59-e3ab-5136-bd77-1ac8061a372e,tg:lhsc:928,Marks,1,Links onder: _May Néama _,signatures (names),Nederlands
7542ff82-f437-53b0-acef-cf6d725c7c3a,tg:lhsc:882,Marks,1,Rechts onder: _JOHAN COOMANS _,signatures (names),Nederlands
b60312ae-da6e-5831-8667-510ba90aeeac,tg:lhsc:4284,Marks,1,"Rechterzijkant: _L.F. De Ridder

1935",signatures (names),Nederlands
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,Marks,1,Achteraan: _Rik Sauter / 1917_,signatures (names),Nederlands
10743b6f-f549-53e1-a3c7-4a4986730133,tg:lhsc:725,Marks,1,"Rechtsonder: _O.Van Dongen _

Linksboven: _1853_

Rechtsboven: _ 1916_

Onderaan: _EDWARD KEURVELS / 1853 8 MAART 1953_",signatures (names),Nederlands
c13afe10-7532-593f-95c4-cfc653be71ae,tg:lhsc:660,Marks,2,"Tekst en signatuur achteraan: _Uit diepe Vriendschap / aan Stan de Kinder /
Emiel Jespers / 1899_",signatures (names),Nederlands
e37d4762-892d-513a-a790-92f2788323b5,tg:lhsc:1194,Marks,1,Achterkant: _Th.Soudeyns 35_,signatures (names),Nederlands
a208fd6f-bd31-55c8-baf9-a9734508cc38,tg:lhsc:908,Marks,1,"Rechts onder: _J Hullebroeck_

Rechts: _LAMBRECHTS _

Links: _LAMBRECHT_",signatures (names),Nederlands
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,Marks,2,Rechtsonder in spiegelbeeld,signatures (names),Nederlands
bca5796d-c9e2-5288-9c72-d44a8ae69b22,tg:lhsc:1317,Marks,2,in potlood langs de halssnijlijn,signatures (names),Nederlands
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,Marks,1,"links op het voetstuk: _Hildebert / DERRE 1938 / BORGERHOUT / ANTWERPEN_

vooraan: _HENDRIK CONSCIENCE_",signatures (names),Nederlands
6700bfba-adf7-5e59-95a5-da0bcf944967,tg:lhsc:1182,Marks,2,Links onderaan: _Oscar Jespers _,signatures (names),Nederlands
759d19fb-e417-57c3-a2fa-0ab28366902f,tg:lhsc:9418,Marks,1,"Op de grondplaat: _30-1-16 - H - BOOM  EDWARD KEURVELS_

",signatures (names),Nederlands
ca69df12-afa2-5c16-8e04-67a42b232734,tg:lhsc:1028,Marks,1,"In de holte aan de binnezijde: _14/3/72_ en het nummer _3_

Binnenin kleeft een sticker _Atelier Jos Loyens_",signatures (names),Nederlands
e32b45f4-e6e7-5e22-9a50-c6c72236772d,tg:lhsc:1301,Marks,1,achteraan langs de halssnijlijn,signatures (names),Nederlands
c0d57123-76e8-5bdf-8ba2-6316df8c6dde,tg:lhsc:764,Marks,1,"Linksonder: _L Du Bar_

Rechts: _STIJN STREUVELS _",signatures (names),Nederlands
eaaa48a6-6a26-59a1-916d-772c2b80f496,tg:lhsc:57,Marks,2,Op het rechterzijvlak van het voetstuk: _Fr. Joris. Sc._,signatures (names),Nederlands
00e7c800-363d-5867-af7e-9bdc361c7afc,tg:lhsc:1090,Marks,2,"Rechterzijde: _L Meeus_

Vooraan: _ANDRIES DE WEERT_",signatures (names),Nederlands
b11b5a15-2ae3-5b23-8cfd-d1f7f618d007,tg:lhsc:733,Marks,2,"Linksonder figuur: _ED. HOPPE_

Onder: _EMANUEL HIEL_",signatures (names),Nederlands
2b8d449c-a17f-51ca-9ed4-deb36568653e,tg:lhsc:699,Marks,1,Rechtsonder: _Jan van Rijswijck_,signatures (names),Nederlands
da6a8a09-1549-53d6-aa43-1129a453d599,tg:lhsc:5745,Marks,1,"onderaan: _Guido

Gezelle

1830-1899",signatures (names),Nederlands
709ec64a-d132-511e-bd37-e375573e8cab,tg:lhsc:676,Marks,2,"voorvoet: _ MARNIX / VAN /ST ALDEGONDE / MDXCVIII_

Op de voet van het standbeeld staat een scheld met de tekst: _RUST /
ELDERS<i/>",signatures (names),Nederlands
8fc8dce5-273f-5de5-9cd3-c3e9397fa794,tg:lhsc:932,Marks,1,"Rechts onderaan: _Fr.Jochems_

Links boven: _1812 _

Rechts boven: _1912_

Onder: _HENDRIK CONSCIENCE_",signatures (names),Nederlands
c83d38ee-cf88-52ce-853f-f3daaa70a95f,tg:lhsc:1141,Marks,1,Achteraan: _A WANSART _,signatures (names),Nederlands
f6021462-e54f-541e-b448-19aff4d52e82,tg:lhsc:748,Marks,1,"Schouderafsnede: _LDu Bar_

Links: _MAC LEOD_",signatures (names),Nederlands
eb97cc67-7be6-5473-ab54-9e969a5e5c94,tg:lhsc:436,Marks,1,"achteraan onder: _1938 / Hildebert; HD / AB_

vooraan onder: _Dr A Borms_",signatures (names),Nederlands
9df2a1ce-dc6b-5a33-a80d-3719474159ab,tg:lhsc:1053,Marks,2,Rechtsachter: _ALPH VAN BEURDEN / 84_,signatures (names),Nederlands
0696742d-5e1c-545a-bd45-738d6e6cf49f,tg:lhsc:1116,Marks,2,Achteraan: _De Martelaere / Aimé 60_,signatures (names),Nederlands
20301903-0f38-521a-8cb9-6c171fe4fa1c,tg:lhsc:7168,Marks,1,Zijkant rechts: _J. G._ of: _J. S._,signatures (names),Nederlands
56aba1da-5446-57bd-9cb5-ea2a168b96f1,tg:lhsc:820,Marks,1,"L-zijde : _Alph.Van Beurden [datum onleesbaar]_

Vooran: _HENDRIK CONSCIENCE_",signatures (names),Nederlands
7a8537c1-811e-59b1-a45b-66dbe2bf0eb7,tg:lhsc:1045,Marks,1,Links: _Alf Stryman / 1930_,signatures (names),Nederlands
f274465b-973d-5922-94d1-6a60a08d7223,tg:lhsc:420,Marks,2,op het zijvlak van het voetstuk: _Jozef Cantré_,signatures (names),Nederlands
3da08481-996d-5afc-9c2b-b1ea76778381,tg:lhsc:973,Marks,2,"Gedateerd in de holte van de binnenzijde, onderaan _9 July 1854_",signatures (names),Nederlands
af090183-c4af-5662-980e-db628df336e1,tg:lhsc:1100,Marks,2,Achteraan boven de halsafsnede: _MARK MACKEN '49_,signatures (names),Nederlands
4ff424d2-788b-5235-be14-72a3b15aed5a,tg:lhsc:924,Marks,1,Rechtsonder: _G.Verlinden _( moeilijk leesbaar),signatures (names),Nederlands
d809757c-6092-562b-867c-de71d9c64d48,tg:lhsc:1012,Marks,1,Onderaan kin: _JDe Maegt 1938_,signatures (names),Nederlands
dad377e1-623d-5d35-974c-06612b728db9,tg:lhsc:861,Marks,1,Links onder: _A.Jef.Strymans.1938_,signatures (names),Nederlands
cbd2481d-117d-546c-bb2d-0893c6221e90,tg:lhsc:7201,Marks,1,"Linksonder op kop gesigneerd: _L. V. Esbroeck_

Binnenin sokkel gedateerd: _1965",signatures (names),Nederlands
140332d8-540d-5f5a-82d9-0a9dd88a28b5,tg:lhsc:925,Marks,1,Rechtsonder: _G.Verlinden _( moeilijk leesbaar),signatures (names),Nederlands
931c359c-9822-5bd7-9388-b585bbd7b325,tg:lhsc:860,Marks,1,"L-onder: _L.Sebregts_

Onder: _Dr.J.O.DE GRUYTER_",signatures (names),Nederlands
6482f096-93b7-5fb5-ae7c-5f5e55f3cf6f,tg:lhsc:1228,Marks,2,"Ahcteraan, sokkel: _W.Kreitz_",signatures (names),Nederlands
59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,tg:lhsc:708,Marks,1,Rechtsonder op figuur: _J.Geleyn_,signatures (names),Nederlands
654a386e-8f5a-57aa-98ef-e84baeb4a6f0,tg:lhsc:1697,Marks,1,"Voorzijde midden: _""""Hoop op den oogst o Vlaander Land""""_

Acterzijde: _G.V.Meersche_",signatures (names),Nederlands
8cea0bfb-6eda-5775-8706-87a03b90e258,tg:lhsc:421,Marks,2,rechts op de baardafsnede: _Jozef Cantré_,signatures (names),Nederlands
c685a484-4d31-5466-bf26-9fdc174b6c39,tg:lhsc:837,Marks,1,L-voor: _Jules Lagae / 1908_ of _1909_,signatures (names),Nederlands
6ed0ae9c-393d-53c3-9656-eec673708808,tg:lhsc:1101,Marks,2,Rechts achter: _A van dijk_,signatures (names),Nederlands
b280bb93-05b9-5efb-a0a9-87ce67dbbaa6,tg:lhsc:964,Marks,2,Achterzijde pols: _Peter Benoit_,signatures (names),Nederlands
e367e8fe-0c41-5f66-b94e-3a7445d2f8b0,tg:lhsc:437,Marks,2,"rechts zijkant: _Hildebert DERRE / 22-3-1924_

vooraan onder: _8-8-1978 PROF. DE BRUYKER 22-3-1924_",signatures (names),Nederlands
f9a3c51d-4905-5af5-bd48-0bed3ab7def8,tg:lhsc:1052,Marks,2,"Rechterzijde: _FLORIS de Cuyper_

Op een koperen plaatje, bevestigd op het voetstuk: _Kunstenaars gilde van
Mortsel en omliggende / aan hun medelid / Stan Hodister / bij gelegenheid van
diens 65 ste verjaardag / 23 december 1876 - 1941_",signatures (names),Nederlands
43d6d2d8-eb22-54d0-9059-bb0e6e9c0b44,tg:lhsc:1117,Marks,1,Rechterschouderafsnede: _ JEF LAMBEAUX / 1878 XX_,signatures (names),Nederlands
b4c89bf5-3336-51b8-a397-1391534d0b00,tg:lhsc:821,Marks,2,"L-zijde : _FR.JORIS_

Gedat.(stempel):_[NAAR HE]T / LEVEN / DOOR / FR.JORIS / JUNI 1883_",signatures (names),Nederlands
30a135b2-595b-541c-a22d-b36bdd57b0b4,tg:lhsc:749,Marks,2,"Rechtsonder: _MACKEN M_

Onder: _HUIB.SERNEELS_",signatures (names),Nederlands
