ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
5b44d137-90fb-5912-acbc-7f2608416c62,tg:lhob:354,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
d7bb3ac7-a800-5e75-966b-4303219d8fca,tg:lhob:591,Dimensions,kenmerken.lhdiamob,75,diameter,millimeter
7f9aef31-a0d4-532d-8121-75b18dda09df,tg:lhob:657,Dimensions,kenmerken.lhdiamob,43,diameter,millimeter
04771dcb-2029-567a-a786-c76208457897,tg:lhob:529,Dimensions,kenmerken.lhdiamob,80,diameter,millimeter
be4cb44a-ab21-5294-8c63-869c43a7b22f,tg:lhob:250,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
1f089839-3c74-55ac-b3ad-93c3ffa960a7,tg:lhob:155,Dimensions,kenmerken.lhdiamob,45,diameter,millimeter
07dd1c0d-90bd-5d1e-8b17-b4db8d553ccc,tg:lhob:440,Dimensions,kenmerken.lhdiamob,65,diameter,millimeter
4b8cd6b0-c23e-5773-b628-5627132fa167,tg:lhob:293,Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
88c67227-39f9-57d9-8c01-188757f0fc76,tg:lhob:285,Dimensions,kenmerken.lhdiamob,160,diameter,millimeter
7054b0cb-3a9d-5f87-828a-3023c6e6655b,tg:lhob:544,Dimensions,kenmerken.lhdiamob,21,diameter,millimeter
5bdf1b3e-a9b3-56fa-b27e-ba4b8e0ae604,tg:lhob:682,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
eae32cb5-7d78-5b8c-8053-0ec6731f0a83,tg:lhob:236,Dimensions,kenmerken.lhdiamob,180,diameter,millimeter
ed83c965-ea6c-58b1-9d5e-1d959f8fd3e9,tg:lhob:518,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
1f9c5b8c-a852-5d77-8ed5-637b9d2f6db9,tg:lhob:324,Dimensions,kenmerken.lhdiamob,100,diameter,millimeter
50993c04-09db-5aab-91fe-138756c6a126,tg:lhob:631,Dimensions,kenmerken.lhdiamob,69,diameter,millimeter
cd1ac1b1-71fa-5901-85b8-0109608d00a9,tg:lhob:261,Dimensions,kenmerken.lhdiamob,90,diameter,millimeter
6227cee9-6ca5-59cf-9881-f7e324e2fb10,tg:lhob:298,Dimensions,kenmerken.lhdiamob,170,diameter,millimeter
b98b7ed0-5f42-5ce0-ad47-dde46cb63509,tg:lhob:277,Dimensions,kenmerken.lhdiamob,150,diameter,millimeter
4fd104bd-fdfd-5eac-8bc5-535766f77bbd,tg:lhob:559,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
55a3c15a-6c59-54e5-93ba-a2a4ce1453b0,tg:lhob:365,Dimensions,kenmerken.lhdiamob,160,diameter,millimeter
7da89682-68f3-5cff-84f1-4d8c94d27613,tg:lhob:522,Dimensions,kenmerken.lhdiamob,35,diameter,millimeter
7a584d1a-15de-58ba-b538-3c56522415a6,tg:lhob:430,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
5a00dc31-4cfc-50a5-aee3-1881eb72138d,tg:lhob:426,Dimensions,kenmerken.lhdiamob,72,diameter,millimeter
0acb2717-a90a-598c-bd3b-c3f82f9a8e7a,tg:lhob:563,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
6bebcd9a-a2ef-5ba1-b466-c0d1a046a5c1,tg:lhob:534,Dimensions,kenmerken.lhdiamob,52,diameter,millimeter
9ab450b3-a418-5d62-abd6-d24e4f7e6322,tg:lhob:308,Dimensions,kenmerken.lhdiamob,105,diameter,millimeter
ea66c629-987d-5cc7-aa68-1667c9f7b8ee,tg:lhob:113,Dimensions,kenmerken.lhdiamob,40,diameter,millimeter
cc7f678f-83c3-5387-a060-74aa9df5278f,tg:lhob:543,Dimensions,kenmerken.lhdiamob,30,diameter,millimeter
c7609d4e-70de-55ef-bd48-bf2988c00bc3,tg:lhob:328,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
2357f3bd-b04c-56e2-9590-1601a2d0c2cf,tg:lhob:282,Dimensions,kenmerken.lhdiamob,260,diameter,millimeter
7e7eaaa2-8ae0-5556-b484-e7c0da8a6387,tg:lhob:152,Dimensions,kenmerken.lhdiamob,35,diameter,millimeter
7a66ec90-dec2-516b-8e92-c7f73fb3ff2a,tg:lhob:555,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
641a782f-ada1-50b8-9a4d-ee7b4fbd16bf,tg:lhob:257,Dimensions,kenmerken.lhdiamob,130,diameter,millimeter
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,tg:lhob:607,Dimensions,kenmerken.lhdiamob,52,diameter,millimeter
b63801e2-9734-55bc-a724-cc9b5eb499b8,tg:lhob:312,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
07771e20-2b34-58a3-97e8-8ba0aa3b5669,tg:lhob:26,Dimensions,kenmerken.lhdiamob,60,diameter,millimeter
ddb182f1-30d5-5754-af58-82d22e99820f,tg:lhob:650,Dimensions,kenmerken.lhdiamob,53,diameter,millimeter
b144145a-e690-573d-a83e-e82e617bdcfc,tg:lhob:200,Dimensions,kenmerken.lhdiamob,100,diameter,millimeter
f2b0a9b7-511d-52a9-bade-292ffd26a505,tg:lhob:579,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
bf68a033-e5df-59c4-aa8d-88749ac456be,tg:lhob:646,Dimensions,kenmerken.lhdiamob,53,diameter,millimeter
f351ec48-09e5-5ae5-863a-929f1990031b,tg:lhob:353,Dimensions,kenmerken.lhdiamob,120,diameter,millimeter
e25c8ed0-cf2e-5817-a9e2-d6f01a3bd362,tg:lhob:580,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
845c0e30-9370-5f69-b807-060165902df0,tg:lhob:88,Dimensions,kenmerken.lhdiamob,30,diameter,millimeter
92f6aefd-182e-5d98-8419-7bea3af8093d,tg:lhob:611,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
1dc939e0-a4a8-5c82-9fb5-734db3822a7e,tg:lhob:304,Dimensions,kenmerken.lhdiamob,115,diameter,millimeter
093d97c0-73c8-5166-88f3-4a31f6ac5637,tg:lhob:538,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
6291900d-a982-5bfc-9f05-652d64d0bf25,tg:lhob:30,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
b35f86ff-e86c-5683-b130-68bbeec0678a,tg:lhob:539,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
e6d5ea11-0a81-54c5-90f8-56da1f9621e4,tg:lhob:31,Dimensions,kenmerken.lhdiamob,52,diameter,millimeter
d432abaa-0d2a-5b2d-b833-1b43c319ff9d,tg:lhob:240,Dimensions,kenmerken.lhdiamob,120,diameter,millimeter
83665aba-876d-549a-987e-c7e0820cb4c4,tg:lhob:305,Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
e9753d32-e3ff-5167-946b-874a15c41a1f,tg:lhob:581,Dimensions,kenmerken.lhdiamob,114,diameter,millimeter
5b79a7ce-de7c-572b-a13d-c2c424a166bc,tg:lhob:89,Dimensions,kenmerken.lhdiamob,25,diameter,millimeter
9fe0854f-f686-5bb9-955e-7bbd13058140,tg:lhob:647,Dimensions,kenmerken.lhdiamob,47,diameter,millimeter
9570aca6-17c6-5cac-9408-e5aaf6637804,tg:lhob:352,Dimensions,kenmerken.lhdiamob,130,diameter,millimeter
ea71acc6-9a8f-5e0e-8359-931a5dc7e765,tg:lhob:578,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
f6d6d8a3-cb7f-52d7-87e9-0922be22bdbf,tg:lhob:651,Dimensions,kenmerken.lhdiamob,53,diameter,millimeter
71f5dbc1-c8e2-5a53-b529-9f6c83683bec,tg:lhob:344,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
193b1a71-7bb1-5c4e-a662-76bd2f6a10e3,tg:lhob:27,Dimensions,kenmerken.lhdiamob,32,diameter,millimeter
4e719db4-e0b2-50de-a307-1e920baf8800,tg:lhob:256,Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
77b60886-4d2d-55a9-abe7-a86fd1f24f72,tg:lhob:606,Dimensions,kenmerken.lhdiamob,63,diameter,millimeter
5a59f20e-f376-5961-987c-4c1ac380bf47,tg:lhob:313,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
02fc4adc-859e-518e-a1b1-abbd4a9ced09,tg:lhob:554,Dimensions,kenmerken.lhdiamob,51,diameter,millimeter
9c73caf7-2d7e-526e-89bc-899d59e4b319,tg:lhob:387,Dimensions,kenmerken.lhdiamob,120,diameter,millimeter
d720f2ab-0ca2-5b01-a678-d3b70cd4067c,tg:lhob:153,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
662c5c57-f47c-5d4f-8129-bd13e718db6b,tg:lhob:446,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
42ac0737-ca74-5339-9934-cdd7b8d6ad05,tg:lhob:295,Dimensions,kenmerken.lhdiamob,210,diameter,millimeter
c644b3f1-3028-5120-b346-3acade491b77,tg:lhob:283,Dimensions,kenmerken.lhdiamob,180,diameter,millimeter
31847841-bb2b-54fa-940f-7afb537ec881,tg:lhob:542,Dimensions,kenmerken.lhdiamob,28,diameter,millimeter
7467b8ba-a37b-5e66-8982-b4f4f241880c,tg:lhob:684,Dimensions,kenmerken.lhdiamob,22,diameter,millimeter
38d219e6-0832-563c-9df7-067513768aac,tg:lhob:309,Dimensions,kenmerken.lhdiamob,120,diameter,millimeter
6c94970c-7ee2-5e68-b204-d1f711f51a21,tg:lhob:535,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
f9387c4e-f416-5df1-b28c-41b12f01c527,tg:lhob:427,Dimensions,kenmerken.lhdiamob,60,diameter,millimeter
49e645bb-7866-5b89-bdac-460a59910a13,tg:lhob:348,Dimensions,kenmerken.lhdiamob,120,diameter,millimeter
33a45644-c571-515d-a4cd-feeca33a7fe3,tg:lhob:718,Dimensions,kenmerken.lhdiamob,895,diameter,millimeter
6d425f5c-8a61-528b-9729-49eadb09a0ee,tg:lhob:431,Dimensions,kenmerken.lhdiamob,65,diameter,millimeter
9e71c1b2-d30c-5f1d-8c34-7709c2cd15de,tg:lhob:364,Dimensions,kenmerken.lhdiamob,180,diameter,millimeter
345f2c6a-9e96-5fa8-b0a2-69dd060061ba,tg:lhob:671,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
d9d2bfc9-b4fd-5511-bc50-3d07a998a76b,tg:lhob:299,Dimensions,kenmerken.lhdiamob,170,diameter,millimeter
9ca98929-13cf-5371-bd45-831394bbf1a5,tg:lhob:276,Dimensions,kenmerken.lhdiamob,160,diameter,millimeter
7e55f663-7c61-552f-b884-d2eed74de44d,tg:lhob:626,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
1cf726b5-8db7-5c0c-bd9e-662639410d3c,tg:lhob:325,Dimensions,kenmerken.lhdiamob,115,diameter,millimeter
43afe695-5501-574d-a174-bb552e3e116b,tg:lhob:630,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
685c94bb-f485-5187-bbff-a0a0a5d194e8,tg:lhob:260,Dimensions,kenmerken.lhdiamob,125,diameter,millimeter
87af7525-a00e-500b-a735-69ded74ebf52,tg:lhob:149,Dimensions,kenmerken.lhdiamob,32,diameter,millimeter
85c020c6-314c-5e9f-ad3e-e7aed7f791e6,tg:lhob:519,Dimensions,kenmerken.lhdiamob,68,diameter,millimeter
d19db6ee-0d5a-50b3-90d3-000bd329e296,tg:lhob:237,Dimensions,kenmerken.lhdiamob,145,diameter,millimeter
0312d5f8-4dca-5be3-839e-4083377f4cab,tg:lhob:536,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
45406206-0771-5e33-9fe7-37e0f7e592c3,tg:lhob:648,Dimensions,kenmerken.lhdiamob,48,diameter,millimeter
a0f976f2-a3f6-5ceb-a2ce-2a5e3d26a5a6,tg:lhob:424,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
7053f956-b38e-5665-9d1c-2f0331347ec9,tg:lhob:432,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
cd54c091-7319-5f1b-be7b-7f125c03b86b,tg:lhob:598,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
84cddee6-b304-598a-83ce-ad5cb9b92c12,tg:lhob:609,Dimensions,kenmerken.lhdiamob,62,diameter,millimeter
5a5021d7-b4eb-5be4-bda5-b729383dfc93,tg:lhob:259,Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
6001aad0-7445-51cf-b8b9-c4f37b450c5d,tg:lhob:28,Dimensions,kenmerken.lhdiamob,32,diameter,millimeter
36dfc5af-f0fe-57bf-943f-4561ebc411c7,tg:lhob:520,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
4a8f8f16-cfdf-5c58-9732-35cb89d2cd73,tg:lhob:222,Dimensions,kenmerken.lhdiamob,200,diameter,millimeter
ec260e66-10ae-5dfc-b2b5-32ec41e3a995,tg:lhob:449,Dimensions,kenmerken.lhdiamob,30,diameter,millimeter
f21fbbdb-26bb-591e-9398-6124a4668718,tg:lhob:633,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
878376c8-056e-5d6d-b0de-1f65d45905c9,tg:lhob:263,Dimensions,kenmerken.lhdiamob,100,diameter,millimeter
e548aa1e-4b19-505c-9aa0-1a564d99f098,tg:lhob:326,Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
c2e2d8c0-0eb7-5385-b1d4-dc1ad36e8222,tg:lhob:32,Dimensions,kenmerken.lhdiamob,52,diameter,millimeter
5c05dc28-3f90-51ed-9553-7ae652309d48,tg:lhob:306,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
a4eaf841-6cd4-58a4-91cf-cea23a2fdc39,tg:lhob:613,Dimensions,kenmerken.lhdiamob,63,diameter,millimeter
d4d060ff-a609-5e25-90c7-d159e7e61105,tg:lhob:243,Dimensions,kenmerken.lhdiamob,290,diameter,millimeter
f9b0453d-2afb-5fa0-b6ef-d8b66b52476c,tg:lhob:428,Dimensions,kenmerken.lhdiamob,60,diameter,millimeter
61ae216a-8a16-5645-b90c-7a1d1d554dd2,tg:lhob:644,Dimensions,kenmerken.lhdiamob,53,diameter,millimeter
04894238-622e-5ed4-b8ff-25eccd38ec61,tg:lhob:594,Dimensions,kenmerken.lhdiamob,30,diameter,millimeter
74b3bb6b-779a-50d6-a5f9-1e3852b52cab,tg:lhob:347,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
b155767d-0548-584a-ab07-6086cd0c7b41,tg:lhob:652,Dimensions,kenmerken.lhdiamob,49,diameter,millimeter
f4c829c8-d54e-511b-a9d6-9f8073b5073c,tg:lhob:24,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
cafdae75-d8c4-5576-a18b-4a9d62e2dd49,tg:lhob:310,Dimensions,kenmerken.lhdiamob,120,diameter,millimeter
e3f6e056-d25b-58ae-b4b4-cca975a8ef13,tg:lhob:255,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
c2676822-20d3-5439-9a42-5c27d84e0d8f,tg:lhob:557,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
c4c251f0-92eb-5194-abef-c9620d4f2192,tg:lhob:150,Dimensions,kenmerken.lhdiamob,25,diameter,millimeter
0805a40b-7603-5691-9bdb-2db9257c9fa1,tg:lhob:629,Dimensions,kenmerken.lhdiamob,50,diameter,millimeter
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,tg:lhob:279,Dimensions,kenmerken.lhdiamob,150,diameter,millimeter
b8afcb4f-5eaf-51fa-a596-63ac0c2adcd6,tg:lhob:296,Dimensions,kenmerken.lhdiamob,90,diameter,millimeter
0eacb309-0eea-575a-9882-69edee6dcb91,tg:lhob:541,Dimensions,kenmerken.lhdiamob,32,diameter,millimeter
4c8a9047-cfed-5b6f-8c50-6cc251612839,tg:lhob:392,Dimensions,kenmerken.lhdiamob,20,diameter,millimeter
dc472710-8a9a-5090-a40d-74f694fbec1f,tg:lhob:238,Dimensions,kenmerken.lhdiamob,130,diameter,millimeter
91f52600-dd4d-581b-9fc5-95ce8382136b,tg:lhob:393,Dimensions,kenmerken.lhdiamob,30,diameter,millimeter
7db9392a-b61a-54d1-baa5-01402bb3c3c2,tg:lhob:239,Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
5bdf03ee-6079-52b7-929e-406219366c62,tg:lhob:540,Dimensions,kenmerken.lhdiamob,25,diameter,millimeter
b7afbe19-8afd-5b57-b1c5-77a14ae549c3,tg:lhob:281,Dimensions,kenmerken.lhdiamob,190,diameter,millimeter
67a2d57d-38ad-5c12-857c-f1fa93080862,tg:lhob:517,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
bee1fb81-3b0f-587b-8264-45bb4cb6d0ad,tg:lhob:147,Dimensions,kenmerken.lhdiamob,30,diameter,millimeter
b31c9fec-9caf-5db1-bfbb-ed06d7c8efc3,tg:lhob:628,Dimensions,kenmerken.lhdiamob,51,diameter,millimeter
55934b7a-b56e-55e0-90e4-bfa8ebcb542e,tg:lhob:278,Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
8ae6f6c2-6493-57b1-9fc8-08b3b23cedb8,tg:lhob:297,Dimensions,kenmerken.lhdiamob,160,diameter,millimeter
b51fbb3c-e7da-554f-8e84-ca9e4e121aaf,tg:lhob:151,Dimensions,kenmerken.lhdiamob,24,diameter,millimeter
7c866e93-8b53-5927-88ed-b4f5a1482846,tg:lhob:556,Dimensions,kenmerken.lhdiamob,30,diameter,millimeter
996562ab-7336-5ae0-aa82-88e74ac3c714,tg:lhob:311,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
11565e80-bcba-55e2-b8bb-6a36f784cbe9,tg:lhob:254,Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
e908082e-52a4-5ecc-9309-2f0c99e9c5ac,tg:lhob:25,Dimensions,kenmerken.lhdiamob,52,diameter,millimeter
794d80cc-95e7-56be-b3be-db2821d1b92a,tg:lhob:653,Dimensions,kenmerken.lhdiamob,53,diameter,millimeter
4931b31f-08a9-5a33-8806-33105b52299e,tg:lhob:350,Dimensions,kenmerken.lhdiamob,180,diameter,millimeter
9150ed52-52fe-57b2-ae8d-fc7ced1a57c1,tg:lhob:645,Dimensions,kenmerken.lhdiamob,48,diameter,millimeter
2e1e71bb-9c3b-51d5-97ba-d96e3817933b,tg:lhob:429,Dimensions,kenmerken.lhdiamob,65,diameter,millimeter
18a65b7e-9471-5949-94ff-6b66d51eecf3,tg:lhob:583,Dimensions,kenmerken.lhdiamob,122,diameter,millimeter
0df1342b-a227-57fc-8aa6-c679fdac8fe8,tg:lhob:307,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
1522fb40-e86a-5a0c-b9b6-51e80bab9202,tg:lhob:242,Dimensions,kenmerken.lhdiamob,140,diameter,millimeter
0bc17f47-d226-57ef-a470-77674e754ae6,tg:lhob:33,Dimensions,kenmerken.lhdiamob,52,diameter,millimeter
a43371f8-3cd4-553d-b0bf-7bd8c6551d98,tg:lhob:235,Dimensions,kenmerken.lhdiamob,300,diameter,millimeter
9e5b3831-26c7-51a3-8540-ef2de9857671,tg:lhob:632,Dimensions,kenmerken.lhdiamob,65,diameter,millimeter
3518ee1c-75b6-54b2-a488-09cc1b56adce,tg:lhob:262,Dimensions,kenmerken.lhdiamob,110,diameter,millimeter
bbed8364-c078-57dd-bc7b-bec9ad3be94e,tg:lhob:448,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
3971c9bc-2e36-58a9-86f3-09084647bf74,tg:lhob:274,Dimensions,kenmerken.lhdiamob,300,diameter,millimeter
6326e099-7e01-51a2-b231-624f1d2815b7,tg:lhob:624,Dimensions,kenmerken.lhdiamob,49,diameter,millimeter
9684c488-8ba9-5dfa-b7ce-c9edf15c17b4,tg:lhob:223,Dimensions,kenmerken.lhdiamob,150,diameter,millimeter
0abbb864-a72f-5827-bc94-3da0b5ff30af,tg:lhob:29,Dimensions,kenmerken.lhdiamob,64,diameter,millimeter
5a6dff4c-165a-5847-8442-0d713c84e54f,tg:lhob:521,Dimensions,kenmerken.lhdiamob,51,diameter,millimeter
2394b8f9-5649-5c7b-aca1-338472ca21aa,tg:lhob:608,Dimensions,kenmerken.lhdiamob,43,diameter,millimeter
dcdb4665-fc35-54fd-891c-8264c382dc77,tg:lhob:258,Dimensions,kenmerken.lhdiamob,130,diameter,millimeter
0d0b68e6-bf4c-51bd-9c68-49c8d28ca7f8,tg:lhob:576,Dimensions,kenmerken.lhdiamob,80,diameter,millimeter
b920250f-639d-5a4c-983d-5dd5673e9b3b,tg:lhob:433,Dimensions,kenmerken.lhdiamob,55,diameter,millimeter
9dd2c8f4-51b0-502c-aad1-9454632f03ec,tg:lhob:599,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
11a66dca-0449-543d-99fb-2c818ca194f6,tg:lhob:560,Dimensions,kenmerken.lhdiamob,70,diameter,millimeter
2dfa96ce-cdd0-540e-9414-9630bb04ca23,tg:lhob:425,Dimensions,kenmerken.lhdiamob,80,diameter,millimeter
7b87b34f-b0d7-5862-a8c0-0ea01a21c757,tg:lhob:649,Dimensions,kenmerken.lhdiamob,53,diameter,millimeter
53f7b235-2807-54e2-bd29-7a64e2c668d7,tg:lhob:537,Dimensions,kenmerken.lhdiamob,55,diameter,millimeter
