ResourceID,brocade.id,card,order,ire.isaar.uuid,Textual ISAAR Brocade ID,Textual Actor Role,Textual Actor Widget,Textual Actor Identifier
35175593-a3c4-5c05-b4c0-125ad2500487,tg:lhph:18887,TextualContent,1,a9ddc339-1c93-5d90-90a7-41c92e170f3a,au::47956,photographers,"dlod={""name"":""Joseph Dupont"",""ark"":""ark:/83110/x0/a9ddc339-1c93-5d90-90a7-41c92e170f3a"",""uri"":""/agents/people/66132"",""id"":""au::47956"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a9ddc339-1c93-5d90-90a7-41c92e170f3a
199277b1-fc7f-5ec0-91ee-468088c5bd63,tg:lhph:36486,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
dd6ae150-d001-5b01-9d46-1eb38ee1feb5,tg:lhph:2130,TextualContent,1,df97e68a-e726-5edf-ad54-6d9c5249cf09,au::50120,photographers,"dlod={""name"":""W. Mous"",""ark"":""ark:/83110/x0/df97e68a-e726-5edf-ad54-6d9c5249cf09"",""uri"":""/agents/people/77137"",""id"":""au::50120"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/df97e68a-e726-5edf-ad54-6d9c5249cf09
e2f86e48-3d0a-5046-993c-75a7f93d7ca7,tg:lhph:28498,TextualContent,1,1d836616-856f-57e5-b2ff-dfbc8316d578,au::46950,photographers,"dlod={""name"":""Guy Verwimp"",""ark"":""ark:/83110/x0/1d836616-856f-57e5-b2ff-dfbc8316d578"",""uri"":""/agents/people/84514"",""id"":""au::46950"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1d836616-856f-57e5-b2ff-dfbc8316d578
ede65729-3df0-5929-8d4d-3db8749cd983,tg:lhph:25750,TextualContent,1,90db80b7-727b-5c25-92f5-27e4cb3085d0,au::52385,photographers,"dlod={""name"":""Cor Stutvoet"",""ark"":""ark:/83110/x0/90db80b7-727b-5c25-92f5-27e4cb3085d0"",""uri"":""/agents/people/61005"",""id"":""au::52385"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/90db80b7-727b-5c25-92f5-27e4cb3085d0
982c5a1d-4245-5bbd-a9a2-42789c4e82b4,tg:lhph:38861,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
9d750fc3-d4c4-5822-b261-0e9b57befd17,tg:lhph:41041,TextualContent,1,30f37147-b9b1-593a-94ac-a6372ac4c037,au::20562,photographers,"dlod={""name"":""De Volksgazet"",""ark"":""ark:/83110/x0/30f37147-b9b1-593a-94ac-a6372ac4c037"",""uri"":""/agents/corporate_entities/18672"",""id"":""au::20562"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/30f37147-b9b1-593a-94ac-a6372ac4c037
8ca2013d-d6b2-5ced-a5bb-cb0256e722b1,tg:lhph:39289,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
f3d93139-34b5-5052-b813-0d316c55c2aa,tg:lhph:16933,TextualContent,1,440c1752-6831-56e0-8958-a6c67adb2ff0,au::46849,photographers,"dlod={""name"":""Roland Minnaert"",""ark"":""ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0"",""uri"":""/agents/people/88290"",""id"":""au::46849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0
09e646b3-13c3-554e-9ee9-3b6575cdb877,tg:lhph:52397,TextualContent,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
fcfeb626-f3da-5939-b09e-88aa1110811d,tg:lhph:28162,TextualContent,1,a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0,au::7327,photographers,"dlod={""name"":""Nestor Gerard"",""ark"":""ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0"",""uri"":""/agents/people/68507"",""id"":""au::7327"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0
a7c6a91a-1d11-5552-a190-eb17d7d57e55,tg:lhph:33684,TextualContent,1,b385ef2e-91ae-50dd-8e61-e97d2614fd24,au::1423,photographers,"dlod={""name"":""Belgisch Instituut voor Voorlichting en Documentatie"",""ark"":""ark:/83110/x0/b385ef2e-91ae-50dd-8e61-e97d2614fd24"",""uri"":""/agents/corporate_entities/23789"",""id"":""au::1423"",""nameWithContext"":[""Inbel"",""Institut Belge d'Information et de Documentation""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b385ef2e-91ae-50dd-8e61-e97d2614fd24
ffe4eee3-3d6e-5685-932e-5813da029e26,tg:lhph:7332,TextualContent,1,b3d67c08-74b3-5b10-a253-3e77092cd7fe,au::20350,photographers,"dlod={""name"":""Vlaamse Televisie"",""ark"":""ark:/83110/x0/b3d67c08-74b3-5b10-a253-3e77092cd7fe"",""uri"":""/agents/corporate_entities/26755"",""id"":""au::20350"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b3d67c08-74b3-5b10-a253-3e77092cd7fe
cd663574-8f69-57b9-95ee-1da7ae727d93,tg:lhph:34141,TextualContent,1,4ed8dea4-c390-557c-a50f-65b9c682e4bc,au::53700,photographers,"dlod={""name"":""Fotobureau Focus"",""ark"":""ark:/83110/x0/4ed8dea4-c390-557c-a50f-65b9c682e4bc"",""uri"":""/agents/corporate_entities/16534"",""id"":""au::53700"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4ed8dea4-c390-557c-a50f-65b9c682e4bc
58aa95b1-4d5e-527e-ab37-06c3b45e4651,tg:lhph:30801,TextualContent,1,b3241ad0-fd50-5e17-9a94-6a182fa4a811,au::48328,photographers,"dlod={""name"":""Koen de Vriese"",""ark"":""ark:/83110/x0/b3241ad0-fd50-5e17-9a94-6a182fa4a811"",""uri"":""/agents/people/75468"",""id"":""au::48328"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b3241ad0-fd50-5e17-9a94-6a182fa4a811
92e5e3e3-5425-5684-a19a-d57135de6a1c,tg:lhph:2560,TextualContent,1,84fd5962-f264-5ff2-b023-8673dbc863e2,au::50860,photographers,"dlod={""name"":""Gijsbert Hanekroot"",""ark"":""ark:/83110/x0/84fd5962-f264-5ff2-b023-8673dbc863e2"",""uri"":""/agents/people/93112"",""id"":""au::50860"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/84fd5962-f264-5ff2-b023-8673dbc863e2
208b35b9-4ab1-59f5-a5ba-70f1d29341dc,tg:lhph:31713,TextualContent,1,9b6e4d9f-2a85-5e07-b284-cf9f01568f33,au::46150,photographers,"dlod={""name"":""Toni Geirlandt"",""ark"":""ark:/83110/x0/9b6e4d9f-2a85-5e07-b284-cf9f01568f33"",""uri"":""/agents/people/74312"",""id"":""au::46150"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9b6e4d9f-2a85-5e07-b284-cf9f01568f33
cd323fc3-3253-58fc-bfca-36b00b7cd7e0,tg:lhph:12073,TextualContent,1,077f1e44-2b26-5969-b05e-4fc466570999,au::52643,photographers,"dlod={""name"":""A Lammens"",""ark"":""ark:/83110/x0/077f1e44-2b26-5969-b05e-4fc466570999"",""uri"":""/agents/people/50680"",""id"":""au::52643"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/077f1e44-2b26-5969-b05e-4fc466570999
8b2325bb-756c-55e0-8351-2c2815024bb8,tg:lhph:25300,TextualContent,1,02e5a824-feca-59f5-8f4f-1139446a5b51,au::52852,photographers,"dlod={""name"":""Sipho S.A"",""ark"":""ark:/83110/x0/02e5a824-feca-59f5-8f4f-1139446a5b51"",""uri"":""/agents/corporate_entities/15087"",""id"":""au::52852"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/02e5a824-feca-59f5-8f4f-1139446a5b51
1f837051-5067-5b6a-bb0b-e4996e6746c5,tg:lhph:45901,TextualContent,1,cf5cb783-43da-52cf-8cb0-83ad65f4deef,au::57697,photographers,"dlod={""name"":""Jan Hendrik Garlinck"",""ark"":""ark:/83110/x0/cf5cb783-43da-52cf-8cb0-83ad65f4deef"",""uri"":""/agents/people/65616"",""id"":""au::57697"",""nameWithContext"":[""Veuve Garlinck""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cf5cb783-43da-52cf-8cb0-83ad65f4deef
9e769312-3a30-51df-bae0-8d9ef087cfd4,tg:lhph:17271,TextualContent,1,64521e06-2e2d-5711-a4d8-26e69126032e,au::47878,photographers,"dlod={""name"":""Photographie Klary"",""ark"":""ark:/83110/x0/64521e06-2e2d-5711-a4d8-26e69126032e"",""uri"":""/agents/corporate_entities/19014"",""id"":""au::47878"",""nameWithContext"":[""Clerbois"",""Clerbois-Klary \u0026 Fils"",""Maison Klary""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/64521e06-2e2d-5711-a4d8-26e69126032e
b4cfb4e3-aa46-59a2-9495-82a2578d688e,tg:lhph:8497,TextualContent,1,d0008866-6fe3-53a0-b822-9d9646615c48,au::46966,photographers,"dlod={""name"":""Anton Hardy"",""ark"":""ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48"",""uri"":""/agents/people/72241"",""id"":""au::46966"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48
8d42ea0f-eb50-50e0-b5bc-4d57f4f061be,tg:lhph:28532,TextualContent,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
8534c1ca-2888-563d-a353-f0253f0269d6,tg:lhph:16876,TextualContent,1,23bec98b-6703-528a-8468-297e883a9413,au::14947,photographers,"dlod={""name"":""Jos Polak"",""ark"":""ark:/83110/x0/23bec98b-6703-528a-8468-297e883a9413"",""uri"":""/agents/people/91038"",""id"":""au::14947"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/23bec98b-6703-528a-8468-297e883a9413
8534c1ca-2888-563d-a353-f0253f0269d6,tg:lhph:16876,TextualContent,2,f7aeb84a-67e9-543a-9a7b-9de4db0c4c53,au::46998,photographers,"dlod={""name"":""Et. KIF p.v.b.a."",""ark"":""ark:/83110/x0/f7aeb84a-67e9-543a-9a7b-9de4db0c4c53"",""uri"":""/agents/corporate_entities/15379"",""id"":""au::46998"",""nameWithContext"":[""Industriële en Publicitaire Fotografie"",""Studio voor Portretfotografie""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f7aeb84a-67e9-543a-9a7b-9de4db0c4c53
62ccb6fb-6a9b-5dac-bc49-abb29d259111,tg:lhph:28027,TextualContent,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
70e4f6f0-5c0c-538b-b8e7-bd1a3119cdf6,tg:lhph:2075,TextualContent,1,5e6b4c65-94c8-5b2a-9a1c-e806450a2ad0,au::17079,photographers,"dlod={""name"":""Leopold Slosse"",""ark"":""ark:/83110/x0/5e6b4c65-94c8-5b2a-9a1c-e806450a2ad0"",""uri"":""/agents/people/76085"",""id"":""au::17079"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5e6b4c65-94c8-5b2a-9a1c-e806450a2ad0
de0ae20c-34a7-53eb-9206-5e74d9aa43e9,tg:lhph:50715,TextualContent,1,9aae011a-bbf9-59db-abdd-c83330288815,au::53209,photographers,"dlod={""name"":""Rikkes Voss"",""ark"":""ark:/83110/x0/9aae011a-bbf9-59db-abdd-c83330288815"",""uri"":""/agents/people/60851"",""id"":""au::53209"",""nameWithContext"":[""Jos Vossius""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9aae011a-bbf9-59db-abdd-c83330288815
c6797a55-58f6-50a3-9b38-c50f86ad99e5,tg:lhph:38924,TextualContent,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
24a70e85-4dbb-5f34-8e87-50d04f256552,tg:lhph:27628,TextualContent,1,427ef65f-162f-5f9a-92e2-6be8f0828148,au::50877,photographers,"dlod={""name"":""Belphoto"",""ark"":""ark:/83110/x0/427ef65f-162f-5f9a-92e2-6be8f0828148"",""uri"":""/agents/corporate_entities/21300"",""id"":""au::50877"",""nameWithContext"":[""Belfoto""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/427ef65f-162f-5f9a-92e2-6be8f0828148
968d517a-7719-574d-9764-0259bcb53ded,tg:lhph:24907,TextualContent,1,8a611155-ce9e-5319-9e60-d7a1e736d9eb,au::46925,photographers,"dlod={""name"":""Jean Mil"",""ark"":""ark:/83110/x0/8a611155-ce9e-5319-9e60-d7a1e736d9eb"",""uri"":""/agents/people/70815"",""id"":""au::46925"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8a611155-ce9e-5319-9e60-d7a1e736d9eb
4ef702d9-1456-5261-8850-820808169b73,tg:lhph:27782,TextualContent,1,a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0,au::7327,photographers,"dlod={""name"":""Nestor Gerard"",""ark"":""ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0"",""uri"":""/agents/people/68507"",""id"":""au::7327"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0
cbff7b50-0d63-52c6-9727-efd7d548820e,tg:lhph:15309,TextualContent,1,48b7e37e-7c80-5a43-ab44-2f04a534f5c8,au::56517,photographers,"dlod={""name"":""Quatannens"",""ark"":""ark:/83110/x0/48b7e37e-7c80-5a43-ab44-2f04a534f5c8"",""uri"":""/agents/people/54187"",""id"":""au::56517"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/48b7e37e-7c80-5a43-ab44-2f04a534f5c8
a1a5c591-142e-5f15-92a4-64440e3fc4c0,tg:lhph:53990,TextualContent,1,22671380-f352-5810-8a99-640376bafb7a,au::54546,photographers,"dlod={""name"":""Gust Bussens"",""ark"":""ark:/83110/x0/22671380-f352-5810-8a99-640376bafb7a"",""uri"":""/agents/people/63397"",""id"":""au::54546"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/22671380-f352-5810-8a99-640376bafb7a
f9a4758e-88ae-50c5-b6c2-6735a9e98cf8,tg:lhph:34454,TextualContent,1,2ecf44b4-3925-54d6-99bb-9ed11c3584a1,au::47050,photographers,"dlod={""name"":""Studio Verhassel"",""ark"":""ark:/83110/x0/2ecf44b4-3925-54d6-99bb-9ed11c3584a1"",""uri"":""/agents/corporate_entities/15002"",""id"":""au::47050"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2ecf44b4-3925-54d6-99bb-9ed11c3584a1
f1d38d74-b3cb-5e0d-9d1f-61974558f167,tg:lhph:33391,TextualContent,1,42045eff-8b35-51e9-84bb-2fd461065205,au::56452,photographers,"dlod={""name"":""F. van den Bremt"",""ark"":""ark:/83110/x0/42045eff-8b35-51e9-84bb-2fd461065205"",""uri"":""/agents/people/76058"",""id"":""au::56452"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42045eff-8b35-51e9-84bb-2fd461065205
8297b535-2278-5fbb-abf5-405486f6f25a,tg:lhph:28477,TextualContent,1,a9ddc339-1c93-5d90-90a7-41c92e170f3a,au::47956,photographers,"dlod={""name"":""Joseph Dupont"",""ark"":""ark:/83110/x0/a9ddc339-1c93-5d90-90a7-41c92e170f3a"",""uri"":""/agents/people/66132"",""id"":""au::47956"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a9ddc339-1c93-5d90-90a7-41c92e170f3a
f847d74e-3c66-5377-bb99-a14611b01a58,tg:lhph:4908,TextualContent,1,a1722765-87f0-5741-a956-ee053ceffa96,au::54207,photographers,"dlod={""name"":""Theo Meersmans"",""ark"":""ark:/83110/x0/a1722765-87f0-5741-a956-ee053ceffa96"",""uri"":""/agents/people/66120"",""id"":""au::54207"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a1722765-87f0-5741-a956-ee053ceffa96
