brocade.id,Legacy Information Code,Legacy Information Value,dataset,card,Legacy Information Type,ResourceID
tg:lhps:48936,d:lh:241067,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/4_/48_/tg_lhps_48936.tif,lhps,e73_LegacyImages,image high resolution,3f6a157c-7dcc-5914-89c3-1e00f50d2ef6
tg:lhps:48944,d:lh:241055,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/4_/48_/tg_lhps_48944.tif,lhps,e73_LegacyImages,image high resolution,62a2ac7b-2c93-5d87-ba44-32e0fc2656dd
tg:lhps:48954,d:lh:241248,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/4_/48_/tg_lhps_48954.tif,lhps,e73_LegacyImages,image high resolution,76928c2c-6b38-59c8-9615-79f435a9eff4
tg:lhps:48962,d:lh:241233,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/4_/48_/tg_lhps_48962.tif,lhps,e73_LegacyImages,image high resolution,9c28e01c-d0f3-5883-bedd-69b513ce4f06
tg:lhps:4897,d:lh:190416,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/4_/48_/tg_lhps_4897.tif,lhps,e73_LegacyImages,image high resolution,7d060abf-92f6-586a-89a3-0ef3858e63a4
tg:lhps:48972,d:lh:241157,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/4_/48_/tg_lhps_48972.tif,lhps,e73_LegacyImages,image high resolution,cd6ab596-4dc1-5dbc-84e7-d6150314dc3c
tg:lhps:51007,d:lh:250098,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51007.tif,lhps,e73_LegacyImages,image high resolution,22bfa301-4316-5c0b-a2d9-e86146409917
tg:lhps:5101,d:lh:189999,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_5101.tif,lhps,e73_LegacyImages,image high resolution,74363df1-9f90-574a-ac5e-9ff72adc4159
tg:lhps:51028,d:lh:250305,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51028.tif,lhps,e73_LegacyImages,image high resolution,4c9ed576-b210-57a3-be4f-a7f7f7d9ba4b
tg:lhps:51038,d:lh:250294,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51038.tif,lhps,e73_LegacyImages,image high resolution,ba5f6d21-29ca-590a-8b6c-0d2afa98733e
tg:lhps:51065,d:lh:250726,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51065.tif,lhps,e73_LegacyImages,image high resolution,833fe8ad-4d2c-5bfc-bcb4-eb84209ac01c
tg:lhps:51075,d:lh:250780,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51075.tif,lhps,e73_LegacyImages,image high resolution,c906bfe2-374e-5dda-aa81-130e6ed101ee
tg:lhps:5108,d:lh:189996,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_5108.jpg,lhps,e73_LegacyImages,image high resolution,8489027e-a3eb-553c-ba49-5c0fa7bbb660
tg:lhps:51081,d:lh:250090,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51081.tif,lhps,e73_LegacyImages,image high resolution,3ad9e950-54f8-5b03-a125-9171d707619a
tg:lhps:51091,d:lh:250081,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51091.tif,lhps,e73_LegacyImages,image high resolution,95651b3a-167b-584c-8244-96468873a3db
tg:lhps:5111,d:lh:212835,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_5111.tif,lhps,e73_LegacyImages,image high resolution,547f40b6-ca69-52a3-8dab-76e4c1d640c4
tg:lhps:51122,d:lh:250469,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51122.tif,lhps,e73_LegacyImages,image high resolution,c205b68f-a55b-51c6-8ca7-8ac8a37a528e
tg:lhps:51132,d:lh:250787,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51132.tif,lhps,e73_LegacyImages,image high resolution,9ccb9c62-d389-5c30-8617-23ce534f4855
tg:lhps:51140,d:lh:250733,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51140.tif,lhps,e73_LegacyImages,image high resolution,a3153619-329a-5fc9-bed0-4cb1508f8d21
tg:lhps:51150,d:lh:250764,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51150.tif,lhps,e73_LegacyImages,image high resolution,deccc04a-8585-5f11-874e-8178d7263629
tg:lhps:51166,d:lh:250799,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51166.tif,lhps,e73_LegacyImages,image high resolution,008abd5d-d190-5358-870f-0b65bb88ba8e
tg:lhps:51176,d:lh:250743,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51176.tif,lhps,e73_LegacyImages,image high resolution,00457784-1181-58cf-acbe-a37f7e554298
tg:lhps:51200,d:lh:250854,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51200.tif,lhps,e73_LegacyImages,image high resolution,7a0713e1-2eea-5e75-b8cd-bd632e1f3f6f
tg:lhps:51209,d:lh:250873,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51209.tif,lhps,e73_LegacyImages,image high resolution,8895c4f7-bb26-5b6c-a4de-9c31b8ad160f
tg:lhps:51210,d:lh:250848,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51210.tif,lhps,e73_LegacyImages,image high resolution,bdbde6ba-0869-5425-8e22-958fc0742b82
tg:lhps:51219,d:lh:250846,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51219.tif,lhps,e73_LegacyImages,image high resolution,5686292d-f8fd-50b3-a9e6-cb203a6346ab
tg:lhps:51226,d:lh:251138,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51226.tif,lhps,e73_LegacyImages,image high resolution,3e6cfee7-8232-5100-8075-c8e2db394448
tg:lhps:51236,d:lh:251110,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51236.tif,lhps,e73_LegacyImages,image high resolution,0d7a0c0c-60bb-5617-a86f-6d6b4d7857ff
tg:lhps:51244,d:lh:251156,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51244.tif,lhps,e73_LegacyImages,image high resolution,2189a6c2-3aaa-507e-bef3-66e1d5c4673f
tg:lhps:51254,d:lh:251089,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51254.tif,lhps,e73_LegacyImages,image high resolution,5ec8c346-552b-52ee-a7a1-1839df357fcc
tg:lhps:5127,d:lh:224854,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_5127.tif,lhps,e73_LegacyImages,image high resolution,311f2d6c-fe07-50a5-931d-01880d4c42ed
tg:lhps:51303,d:lh:251234,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51303.tif,lhps,e73_LegacyImages,image high resolution,472377a3-5618-5503-b56d-d5d349423391
tg:lhps:51313,d:lh:251246,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51313.tif,lhps,e73_LegacyImages,image high resolution,cbbdde58-abec-53de-8290-8c6451a62285
tg:lhps:51361,d:lh:251748,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51361.tif,lhps,e73_LegacyImages,image high resolution,e2141457-89d3-5e79-8787-7bc84e31474e
tg:lhps:51368,d:lh:251741,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51368.tif,lhps,e73_LegacyImages,image high resolution,d368e43d-a47f-58de-86fb-a25a6bd39880
tg:lhps:5137,d:lh:186030,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_5137.jpg,lhps,e73_LegacyImages,image high resolution,9870af75-8d3e-5575-9153-8d2891e00ea4
tg:lhps:51378,d:lh:251790,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51378.tif,lhps,e73_LegacyImages,image high resolution,c0b94794-199a-5860-8710-b80537293cbf
tg:lhps:51385,d:lh:251655,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51385.tif,lhps,e73_LegacyImages,image high resolution,93f45a61-9917-5e31-9c23-3ada4c0c3ed8
tg:lhps:51395,d:lh:251630,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51395.tif,lhps,e73_LegacyImages,image high resolution,512ca5a7-d446-51a0-b91f-badaa27968b3
tg:lhps:51401,d:lh:251433,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51401.tif,lhps,e73_LegacyImages,image high resolution,696c76ba-c40c-5a61-8b54-8cb2460b2da5
tg:lhps:51411,d:lh:251838,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51411.tif,lhps,e73_LegacyImages,image high resolution,e949166d-3172-5e4a-bb0b-b75285d96794
tg:lhps:51445,d:lh:251824,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51445.tif,lhps,e73_LegacyImages,image high resolution,55393423-9d2b-5f55-b97b-3eeb92976826
tg:lhps:5145,d:lh:207417,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_5145.jpg,lhps,e73_LegacyImages,image high resolution,9a010f26-2223-56c7-911c-fd9f3aef94db
tg:lhps:51455,d:lh:251452,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51455.tif,lhps,e73_LegacyImages,image high resolution,551374a2-5ce5-59e5-9a22-c5f2aa8273ce
tg:lhps:51463,d:lh:251410,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51463.tif,lhps,e73_LegacyImages,image high resolution,098ad171-0297-5840-a850-c61ef03c832a
tg:lhps:51473,d:lh:251810,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51473.tif,lhps,e73_LegacyImages,image high resolution,420acc6d-70e7-5ac9-b4d6-718c36df87ad
tg:lhps:51487,d:lh:251605,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51487.tif,lhps,e73_LegacyImages,image high resolution,0bf8ef4b-1f19-5c92-aef3-c2dafd401cda
tg:lhps:51497,d:lh:252151,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51497.tif,lhps,e73_LegacyImages,image high resolution,710d0a32-1453-58a5-825f-d0b463c43652
tg:lhps:51524,d:lh:251778,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51524.tif,lhps,e73_LegacyImages,image high resolution,fecd6e03-6775-5bb3-b8f9-a9389c975810
tg:lhps:51534,d:lh:251636,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51534.tif,lhps,e73_LegacyImages,image high resolution,25b508ac-6185-56d1-90ad-fd1d9be39401
tg:lhps:51546,d:lh:252073,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/52_/tg_lhps_52572.tif,lhps,e73_LegacyImages,image high resolution,a5c20daa-ed67-573e-86ae-c095fb6887de
tg:lhps:5155,d:lh:193886,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_5155.jpg,lhps,e73_LegacyImages,image high resolution,bc44e77d-66fe-5f85-8b89-8ca1a9e8b03b
tg:lhps:51556,d:lh:252135,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51556.tif,lhps,e73_LegacyImages,image high resolution,76260b4b-3009-5968-a884-616608f20f4c
tg:lhps:51569,d:lh:252140,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51569.tif,lhps,e73_LegacyImages,image high resolution,6a5afb97-96f8-5703-8690-0255dc519260
tg:lhps:51579,d:lh:252109,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51579.tif,lhps,e73_LegacyImages,image high resolution,e8a36d96-b773-5439-9e3a-b368e81808d4
tg:lhps:51584,d:lh:252113,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51584.tif,lhps,e73_LegacyImages,image high resolution,ab8562fb-0938-5076-8557-a2dafc849ec3
tg:lhps:51594,d:lh:252095,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51594.tif,lhps,e73_LegacyImages,image high resolution,d1eb08eb-2591-5d21-b3c3-f7bc5bdc9310
tg:lhps:51630,d:lh:252346,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51630.tif,lhps,e73_LegacyImages,image high resolution,efd718a5-6c60-5d08-8ef4-0821124a3b40
tg:lhps:51642,d:lh:252335,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51642.tif,lhps,e73_LegacyImages,image high resolution,c8bd0626-66c4-5c41-9fbd-282f1a86aefa
tg:lhps:51652,d:lh:252501,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51652.tif,lhps,e73_LegacyImages,image high resolution,088cd317-6ffc-5b59-bb4e-f8b83b27069b
tg:lhps:51680,d:lh:252490,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51680.tif,lhps,e73_LegacyImages,image high resolution,47f2f7df-48c5-57c8-923d-f6caa013eda1
tg:lhps:51689,d:lh:252481,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51689.tif,lhps,e73_LegacyImages,image high resolution,96efb833-0d9f-58f1-973d-c08c0ffd5c48
tg:lhps:51690,d:lh:252453,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51690.tif,lhps,e73_LegacyImages,image high resolution,a8e8b018-99b6-5767-85f4-683c40ba7055
tg:lhps:51699,d:lh:252625,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51699.tif,lhps,e73_LegacyImages,image high resolution,b5f1ff52-38e8-5bad-8c53-6a09d212b2f6
tg:lhps:51705,d:lh:252605,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51705.tif,lhps,e73_LegacyImages,image high resolution,38909fbf-371c-5df4-a75e-3189cf806074
tg:lhps:51715,d:lh:252614,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51715.tif,lhps,e73_LegacyImages,image high resolution,b3d4761a-f6c1-57be-a1a6-5e1b78c7f733
tg:lhps:51723,d:lh:255084,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51723.tif,lhps,e73_LegacyImages,image high resolution,f279bbaa-1061-5a92-9a15-db23b9eb620c
tg:lhps:51733,d:lh:255108,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51733.tif,lhps,e73_LegacyImages,image high resolution,ebec9d1f-fd94-5dc2-b38c-54b0828ca9a5
tg:lhps:51748,d:lh:255102,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51748.tif,lhps,e73_LegacyImages,image high resolution,146cc554-da64-584d-82f9-7312d6a21501
tg:lhps:51758,d:lh:255133,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51758.tif,lhps,e73_LegacyImages,image high resolution,4ad97adb-7fcc-5635-99fd-5b8860d4ca24
tg:lhps:51767,d:lh:254446,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51767.tif,lhps,e73_LegacyImages,image high resolution,a638d14a-e7c7-50dc-a79b-8c5618c6a84a
tg:lhps:51777,d:lh:254711,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51777.tif,lhps,e73_LegacyImages,image high resolution,c2a560d6-7f97-5e1e-a92a-e27b3caac071
tg:lhps:51783,d:lh:254477,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51783.tif,lhps,e73_LegacyImages,image high resolution,ae30d5b5-07d9-52f5-be1f-fd1e7c999c87
tg:lhps:51793,d:lh:254403,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51793.tif,lhps,e73_LegacyImages,image high resolution,f9a9a95f-4a0f-5ebd-9a52-0a74a2141885
tg:lhps:51802,d:lh:254360,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51802.tif,lhps,e73_LegacyImages,image high resolution,e327a765-787f-5747-a342-dbd2bf3f165b
tg:lhps:51812,d:lh:254722,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51812.tif,lhps,e73_LegacyImages,image high resolution,de11206e-8786-5dde-8344-764ad207b35e
tg:lhps:51846,d:lh:254730,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51846.tif,lhps,e73_LegacyImages,image high resolution,7656c07d-59be-50fb-878e-b1d06efba0f6
tg:lhps:51856,d:lh:254690,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51856.tif,lhps,e73_LegacyImages,image high resolution,2288573d-c71a-5b49-a888-cb4a2f06969c
tg:lhps:51860,d:lh:254461,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51860.tif,lhps,e73_LegacyImages,image high resolution,e7521f21-defa-56ea-9a9b-245e2a016382
tg:lhps:51870,d:lh:253645,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51870.tif,lhps,e73_LegacyImages,image high resolution,c130888c-87f0-5478-be60-67b52b2c7617
tg:lhps:51884,d:lh:253584,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51884.tif,lhps,e73_LegacyImages,image high resolution,a5af2ba8-5a1a-5854-ab58-e463bfadd010
tg:lhps:51894,d:lh:253679,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51894.tif,lhps,e73_LegacyImages,image high resolution,49097aad-7d9a-50e7-8ebf-872d3362fd1a
tg:lhps:51908,d:lh:253638,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51908.tif,lhps,e73_LegacyImages,image high resolution,482f2337-50dd-5195-9e3a-a5c381f2cce9
tg:lhps:51918,d:lh:253699,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51918.tif,lhps,e73_LegacyImages,image high resolution,0956b6b1-c964-5df6-b9ff-6121f38a57c8
tg:lhps:51927,d:lh:253301,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51927.tif,lhps,e73_LegacyImages,image high resolution,94b7f33f-636b-524c-91fc-842fa39c1f90
tg:lhps:51937,d:lh:253317,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51937.tif,lhps,e73_LegacyImages,image high resolution,ca2d024a-159c-5939-812e-e5142eb68eca
tg:lhps:51945,d:lh:253339,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51945.tif,lhps,e73_LegacyImages,image high resolution,3db5e8dc-e535-57ed-9a5c-afda9f2c54c6
tg:lhps:51955,d:lh:254391,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51955.tif,lhps,e73_LegacyImages,image high resolution,42fb6418-ffc8-5649-9687-5e07f687c436
tg:lhps:51987,d:lh:253621,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51987.tif,lhps,e73_LegacyImages,image high resolution,ac8f2c22-e660-5e9c-aa41-fd3716a88c5b
tg:lhps:51997,d:lh:253335,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51997.tif,lhps,e73_LegacyImages,image high resolution,9e248d4f-9ffe-51fd-9e40-45408a7f81fa
tg:lhps:53022,d:lh:261068,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53022.tif,lhps,e73_LegacyImages,image high resolution,4e0a8400-28b6-5cc1-bcb1-e6d4641bb2e7
tg:lhps:53032,d:lh:261237,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53032.tif,lhps,e73_LegacyImages,image high resolution,d78c1431-1878-538f-807d-8dbc093a4d85
tg:lhps:53040,d:lh:261221,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53040.tif,lhps,e73_LegacyImages,image high resolution,fbbf50ca-8190-52f3-8c1a-58a37eea17b7
tg:lhps:53050,d:lh:261625,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53050.tif,lhps,e73_LegacyImages,image high resolution,054d7a3c-fb53-5cff-b6fd-04b799d5a852
tg:lhps:5306,d:lh:241168,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_5306.tif,lhps,e73_LegacyImages,image high resolution,cd092a5d-0b0b-5fc7-9fd3-e195cb30d213
tg:lhps:53082,d:lh:261607,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53082.tif,lhps,e73_LegacyImages,image high resolution,6aea0684-46fa-59cb-b6a7-754dbd4fb8a4
