ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier
1f592a70-2d2f-5553-8381-f921999b9652,tg:lhps:30079,e73_CreationActors,1,b9ae78b9-cb58-5aea-9fbd-d49d118d72d7,au::58695,designers,"dlod={""name"":""MOOZ"",""ark"":""ark:/83110/x0/b9ae78b9-cb58-5aea-9fbd-d49d118d72d7"",""uri"":""/agents/corporate_entities/19965"",""id"":""au::58695"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b9ae78b9-cb58-5aea-9fbd-d49d118d72d7
105ae196-6125-5897-919b-04158ed1d026,tg:lhps:9295,e73_CreationActors,2,8428f520-6e2d-5b31-9df6-9ba9aa193f4a,au::44321,lithographers,"dlod={""name"":""Lithocart"",""ark"":""ark:/83110/x0/8428f520-6e2d-5b31-9df6-9ba9aa193f4a"",""uri"":""/agents/corporate_entities/15309"",""id"":""au::44321"",""nameWithContext"":[""Lithographie \u0026 Cartonnages Anversois""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8428f520-6e2d-5b31-9df6-9ba9aa193f4a
94fc8192-3dae-5f03-bd87-7dac02de17f0,tg:lhps:3740,e73_CreationActors,1,e523f7b6-08b8-54b0-a9ce-577098936b54,au::45630,designers,"dlod={""name"":""Noël Déco"",""ark"":""ark:/83110/x0/e523f7b6-08b8-54b0-a9ce-577098936b54"",""uri"":""/agents/people/55403"",""id"":""au::45630"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e523f7b6-08b8-54b0-a9ce-577098936b54
35d8e656-6cf5-58cb-b803-49c0a9d76a28,tg:lhps:30111,e73_CreationActors,1,c4f11c29-d142-591a-af72-104c2d2349e6,au::57550,designers,"dlod={""name"":""Niko van Horenbeeck"",""ark"":""ark:/83110/x0/c4f11c29-d142-591a-af72-104c2d2349e6"",""uri"":""/agents/people/82323"",""id"":""au::57550"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c4f11c29-d142-591a-af72-104c2d2349e6
67481e6b-470d-5fd9-ade1-9a9284d7431f,tg:lhps:32771,e73_CreationActors,1,a77a9461-9d4a-5d70-9ea2-3223339cca14,au::59550,designers,"dlod={""name"":""Leon Senf"",""ark"":""ark:/83110/x0/a77a9461-9d4a-5d70-9ea2-3223339cca14"",""uri"":""/agents/people/75682"",""id"":""au::59550"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a77a9461-9d4a-5d70-9ea2-3223339cca14
6e2ff944-0fde-56e6-a21b-f03ac949f967,tg:lhps:4706,e73_CreationActors,1,0eb07cfd-77e6-5a03-b90e-b634b4ac2d26,au::2216,designers,"dlod={""name"":""John Bogaerts"",""ark"":""ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26"",""uri"":""/agents/people/77740"",""id"":""au::2216"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26
93aa9c74-14c2-5beb-b9a7-c196cb5501e3,tg:lhps:11161,e73_CreationActors,1,781e0486-379c-5f67-973f-a44f232e5b21,au::55234,designers,"dlod={""name"":""Jozef van Campen"",""ark"":""ark:/83110/x0/781e0486-379c-5f67-973f-a44f232e5b21"",""uri"":""/agents/people/92870"",""id"":""au::55234"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/781e0486-379c-5f67-973f-a44f232e5b21
4899d2bc-d38c-52cc-983e-118ec6289a38,tg:lhps:13679,e73_CreationActors,1,0eb07cfd-77e6-5a03-b90e-b634b4ac2d26,au::2216,designers,"dlod={""name"":""John Bogaerts"",""ark"":""ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26"",""uri"":""/agents/people/77740"",""id"":""au::2216"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26
5b9d33f7-5531-50c1-bb73-009a362238db,tg:lhps:11980,e73_CreationActors,1,9722699f-77eb-5280-a856-b3b2abda0b68,au::2510,designers,"dlod={""name"":""Jan Bosschaert"",""ark"":""ark:/83110/x0/9722699f-77eb-5280-a856-b3b2abda0b68"",""uri"":""/agents/people/85017"",""id"":""au::2510"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9722699f-77eb-5280-a856-b3b2abda0b68
5b9d33f7-5531-50c1-bb73-009a362238db,tg:lhps:11980,e73_CreationActors,2,d78cddfc-0fc9-5761-a325-13a4e91e198a,au::55646,designers,"dlod={""name"":""Griffo"",""ark"":""ark:/83110/x0/d78cddfc-0fc9-5761-a325-13a4e91e198a"",""uri"":""/agents/people/86618"",""id"":""au::55646"",""nameWithContext"":[""Werner Goelen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d78cddfc-0fc9-5761-a325-13a4e91e198a
d16d1dcc-f4cf-5a2d-8bfb-645f410c3ed4,tg:lhps:30069,e73_CreationActors,1,85db62cb-a119-51b2-893b-d3ca08cdca8d,au::58692,designers,"dlod={""name"":""Volta"",""ark"":""ark:/83110/x0/85db62cb-a119-51b2-893b-d3ca08cdca8d"",""uri"":""/agents/corporate_entities/23753"",""id"":""au::58692"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/85db62cb-a119-51b2-893b-d3ca08cdca8d
520fbe6b-8220-5c32-b40f-4fcc8d536169,tg:lhps:34345,e73_CreationActors,1,d671cda9-d25e-53e1-8f66-f4080e231d9c,au::13949,designers,"dlod={""name"":""Edmond van Offel"",""ark"":""ark:/83110/x0/d671cda9-d25e-53e1-8f66-f4080e231d9c"",""uri"":""/agents/people/52219"",""id"":""au::13949"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d671cda9-d25e-53e1-8f66-f4080e231d9c
56fbfe3a-2e82-5f05-b4b3-cfe1a36fc75c,tg:lhps:36525,e73_CreationActors,1,053f4b9a-0718-5231-8a48-89d4661c44d3,au::59481,designers,"dlod={""name"":""Raphael de Ochoa y Madrazo"",""ark"":""ark:/83110/x0/053f4b9a-0718-5231-8a48-89d4661c44d3"",""uri"":""/agents/people/83560"",""id"":""au::59481"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/053f4b9a-0718-5231-8a48-89d4661c44d3
e3ec81fa-72c9-5e24-9705-7ef2f45959e0,tg:lhps:10513,e73_CreationActors,1,a2389838-256f-58b2-89da-93e54c1e36c0,au::370,designers,"dlod={""name"":""Gerard Alsteens"",""ark"":""ark:/83110/x0/a2389838-256f-58b2-89da-93e54c1e36c0"",""uri"":""/agents/people/53291"",""id"":""au::370"",""nameWithContext"":[""Gal""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a2389838-256f-58b2-89da-93e54c1e36c0
2929ab0b-d89c-57e4-821e-6f889c185de4,tg:lhps:32609,e73_CreationActors,1,5c9a3f59-8af4-5b9b-a5a0-ed8763cc7f7b,au::58745,designers,"dlod={""name"":""Pierre Bonnard"",""ark"":""ark:/83110/x0/5c9a3f59-8af4-5b9b-a5a0-ed8763cc7f7b"",""uri"":""/agents/people/63612"",""id"":""au::58745"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5c9a3f59-8af4-5b9b-a5a0-ed8763cc7f7b
fa41039a-1b93-51d6-9d86-c937f76f51b9,tg:lhps:11019,e73_CreationActors,1,e1de897e-60b4-5ecd-bc18-0288ceac1396,au::48448,designers,"dlod={""name"":""Art \u0026 Partners"",""ark"":""ark:/83110/x0/e1de897e-60b4-5ecd-bc18-0288ceac1396"",""uri"":""/agents/corporate_entities/27044"",""id"":""au::48448"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1de897e-60b4-5ecd-bc18-0288ceac1396
1f71b191-1b19-506a-ae48-2d95d5bae368,tg:lhps:32134,e73_CreationActors,1,1aa13a89-fd63-5906-8c42-c1a452a57a39,au::61024,designers,"dlod={""name"":""Charles Herbert Woodbury"",""ark"":""ark:/83110/x0/1aa13a89-fd63-5906-8c42-c1a452a57a39"",""uri"":""/agents/people/47766"",""id"":""au::61024"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1aa13a89-fd63-5906-8c42-c1a452a57a39
04028f09-a5bb-59c4-87ef-61033174300d,tg:lhps:8843,e73_CreationActors,1,9c1ee233-8ee6-54da-a921-ab7954de3f12,au::47543,designers,"dlod={""name"":""G. Laroy"",""ark"":""ark:/83110/x0/9c1ee233-8ee6-54da-a921-ab7954de3f12"",""uri"":""/agents/people/49602"",""id"":""au::47543"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9c1ee233-8ee6-54da-a921-ab7954de3f12
15eacc2d-b444-55a0-8293-b406bc8e14d8,tg:lhps:5449,e73_CreationActors,1,9ada419a-df68-5b6f-9c80-a41be924b41e,au::12214,designers,"dlod={""name"":""Leo Marfurt"",""ark"":""ark:/83110/x0/9ada419a-df68-5b6f-9c80-a41be924b41e"",""uri"":""/agents/people/50297"",""id"":""au::12214"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9ada419a-df68-5b6f-9c80-a41be924b41e
af2cd512-7705-5244-a039-f6806f99ddc2,tg:lhps:34478,e73_CreationActors,1,cfa21a5e-36a4-5eaa-af11-6b58a4d49149,au::58826,designers,"dlod={""name"":""PAL"",""ark"":""ark:/83110/x0/cfa21a5e-36a4-5eaa-af11-6b58a4d49149"",""uri"":""/agents/people/68061"",""id"":""au::58826"",""nameWithContext"":[""Jean de Paleologue""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cfa21a5e-36a4-5eaa-af11-6b58a4d49149
095f1303-ac5a-543b-be64-c3a893e2f5cb,tg:lhps:6723,e73_CreationActors,1,28878b19-fc63-5c2c-9f99-f5239a63aa4d,au::17549,designers,"dlod={""name"":""Edward van Steenbergen"",""ark"":""ark:/83110/x0/28878b19-fc63-5c2c-9f99-f5239a63aa4d"",""uri"":""/agents/people/83932"",""id"":""au::17549"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/28878b19-fc63-5c2c-9f99-f5239a63aa4d
5552c787-41b0-50d3-8613-f90904f2c0eb,tg:lhps:48462,e73_CreationActors,1,f965cf29-3e01-54ea-991c-a7e9dddd2409,au::106965,designers,"dlod={""name"":""Ann Schoeters"",""ark"":""ark:/83110/x0/f965cf29-3e01-54ea-991c-a7e9dddd2409"",""uri"":""/agents/people/57414"",""id"":""au::106965"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f965cf29-3e01-54ea-991c-a7e9dddd2409
5552c787-41b0-50d3-8613-f90904f2c0eb,tg:lhps:48462,e73_CreationActors,2,5c127b21-0503-5032-9676-642d553c6e18,au::19765,designers,"dlod={""name"":""Paul Verrept"",""ark"":""ark:/83110/x0/5c127b21-0503-5032-9676-642d553c6e18"",""uri"":""/agents/people/73153"",""id"":""au::19765"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5c127b21-0503-5032-9676-642d553c6e18
4edbb5c2-e467-5c0d-8836-90ee286db395,tg:lhps:33546,e73_CreationActors,1,ba760238-e12b-5507-af41-b4c2b0d2a9a9,au::58784,designers,"dlod={""name"":""Etienne Moreau-Nélaton"",""ark"":""ark:/83110/x0/ba760238-e12b-5507-af41-b4c2b0d2a9a9"",""uri"":""/agents/people/87395"",""id"":""au::58784"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ba760238-e12b-5507-af41-b4c2b0d2a9a9
7f823048-87f6-536e-a997-d6b829537130,tg:lhps:15570,e73_CreationActors,1,1c6a49ca-d043-51e5-b299-1758c5b6dd87,au::12695,designers,"dlod={""name"":""Luk Mestdagh"",""ark"":""ark:/83110/x0/1c6a49ca-d043-51e5-b299-1758c5b6dd87"",""uri"":""/agents/people/76710"",""id"":""au::12695"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1c6a49ca-d043-51e5-b299-1758c5b6dd87
10bd1753-01b6-5e80-8ee2-a5f8cee54da5,tg:lhps:17310,e73_CreationActors,1,25708bbe-3ced-5183-bd23-20e0646b01bb,au::48704,designers,"dlod={""name"":""Gert Audenaert"",""ark"":""ark:/83110/x0/25708bbe-3ced-5183-bd23-20e0646b01bb"",""uri"":""/agents/people/80947"",""id"":""au::48704"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/25708bbe-3ced-5183-bd23-20e0646b01bb
6e67b01d-e074-5b84-9f56-13f88511fa85,tg:lhps:7351,e73_CreationActors,1,e89fa2c2-488e-5697-b569-98f2e74c8aa9,au::46311,designers,"dlod={""name"":""Werkgroep François Hardi"",""ark"":""ark:/83110/x0/e89fa2c2-488e-5697-b569-98f2e74c8aa9"",""uri"":""/agents/corporate_entities/17548"",""id"":""au::46311"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e89fa2c2-488e-5697-b569-98f2e74c8aa9
3f1b0dee-3c66-57f4-b2f4-9dc597192f75,tg:lhps:23747,e73_CreationActors,1,53f77f06-8dcf-5a72-856a-957448bbcf25,au::58428,designers,"dlod={""name"":""Otto Treumann"",""ark"":""ark:/83110/x0/53f77f06-8dcf-5a72-856a-957448bbcf25"",""uri"":""/agents/people/78601"",""id"":""au::58428"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/53f77f06-8dcf-5a72-856a-957448bbcf25
dfc68919-c018-50a3-bb12-babb42186333,tg:lhps:28798,e73_CreationActors,1,eeedb0e3-b60d-56fc-8714-a2808101e23e,au::16047,designers,"dlod={""name"":""Maurice Roquet"",""ark"":""ark:/83110/x0/eeedb0e3-b60d-56fc-8714-a2808101e23e"",""uri"":""/agents/people/79621"",""id"":""au::16047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eeedb0e3-b60d-56fc-8714-a2808101e23e
dfc68919-c018-50a3-bb12-babb42186333,tg:lhps:28798,e73_CreationActors,2,59135b23-15c1-5683-bb9d-0491fb435e1b,au::9183,designers,"dlod={""name"":""Manfred Hürrig"",""ark"":""ark:/83110/x0/59135b23-15c1-5683-bb9d-0491fb435e1b"",""uri"":""/agents/people/63947"",""id"":""au::9183"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59135b23-15c1-5683-bb9d-0491fb435e1b
19f32522-59fe-5f10-93eb-d4523752c71f,tg:lhps:3115,e73_CreationActors,1,dafb08df-6ea0-5f06-8604-8194010f989b,au::45285,designers,"dlod={""name"":""Ria van Eyndhoven"",""ark"":""ark:/83110/x0/dafb08df-6ea0-5f06-8604-8194010f989b"",""uri"":""/agents/people/54469"",""id"":""au::45285"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dafb08df-6ea0-5f06-8604-8194010f989b
d396da8f-7dcc-57ab-9c84-6a75ebecacff,tg:lhps:49178,e73_CreationActors,1,66d02623-464f-5c83-816c-61d012465351,au::45069,designers,"dlod={""name"":""Peter Beyls"",""ark"":""ark:/83110/x0/66d02623-464f-5c83-816c-61d012465351"",""uri"":""/agents/people/80778"",""id"":""au::45069"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/66d02623-464f-5c83-816c-61d012465351
69a91d9a-7cae-5e99-960f-d587cf543e25,tg:lhps:7239,e73_CreationActors,1,42603b4c-143c-53b5-8c32-22a88102e368,au::4823,designers,"dlod={""name"":""Bob Daenen"",""ark"":""ark:/83110/x0/42603b4c-143c-53b5-8c32-22a88102e368"",""uri"":""/agents/people/53298"",""id"":""au::4823"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42603b4c-143c-53b5-8c32-22a88102e368
85452aa1-4da2-506b-abfd-bc6c3a56ce57,tg:lhps:13154,e73_CreationActors,1,0eb07cfd-77e6-5a03-b90e-b634b4ac2d26,au::2216,designers,"dlod={""name"":""John Bogaerts"",""ark"":""ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26"",""uri"":""/agents/people/77740"",""id"":""au::2216"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26
bf715082-8cd5-589a-847c-7cc686bce405,tg:lhps:6733,e73_CreationActors,1,f562de62-0cb7-55a8-a072-0439eeb28a06,au::46194,designers,"dlod={""name"":""RIKVS"",""ark"":""ark:/83110/x0/f562de62-0cb7-55a8-a072-0439eeb28a06"",""uri"":""/agents/people/54476"",""id"":""au::46194"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f562de62-0cb7-55a8-a072-0439eeb28a06
e88e1f10-16df-5c81-9a18-9927006847bb,tg:lhps:48472,e73_CreationActors,1,5c127b21-0503-5032-9676-642d553c6e18,au::19765,designers,"dlod={""name"":""Paul Verrept"",""ark"":""ark:/83110/x0/5c127b21-0503-5032-9676-642d553c6e18"",""uri"":""/agents/people/73153"",""id"":""au::19765"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5c127b21-0503-5032-9676-642d553c6e18
8b7648d3-16f0-5fd9-922e-de649307caa0,tg:lhps:34468,e73_CreationActors,1,47ac7a80-0dc0-5b04-a74c-12aa8f228640,au::59404,designers,"dlod={""name"":""Eugène Le Mouël"",""ark"":""ark:/83110/x0/47ac7a80-0dc0-5b04-a74c-12aa8f228640"",""uri"":""/agents/people/74759"",""id"":""au::59404"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/47ac7a80-0dc0-5b04-a74c-12aa8f228640
5e4da48f-2405-5b38-b996-511ab236f4ec,tg:lhps:4153,e73_CreationActors,1,3455c7f7-5565-575d-bae4-7df7e35f62cb,au::11866,designers,"dlod={""name"":""Simone Lutgen"",""ark"":""ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb"",""uri"":""/agents/people/89867"",""id"":""au::11866"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb
f466b5bd-d555-5a3c-800a-c26eaa76314f,tg:lhps:32124,e73_CreationActors,1,53b51922-dad1-50a8-a328-41ee0284f892,au::59236,designers,"dlod={""name"":""C.A. Houbrac"",""ark"":""ark:/83110/x0/53b51922-dad1-50a8-a328-41ee0284f892"",""uri"":""/agents/people/51802"",""id"":""au::59236"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/53b51922-dad1-50a8-a328-41ee0284f892
cd1e0b26-bd40-5de0-af92-32f3245d9919,tg:lhps:11734,e73_CreationActors,1,7277782d-cd28-5c0f-9d92-c315cdd2b47f,au::56434,designers,"dlod={""name"":""Bruno Angoletta"",""ark"":""ark:/83110/x0/7277782d-cd28-5c0f-9d92-c315cdd2b47f"",""uri"":""/agents/people/81278"",""id"":""au::56434"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7277782d-cd28-5c0f-9d92-c315cdd2b47f
